wfoid,Id,speciesplus_url
wfo-0000315605,63464,https://speciesplus.net/species#/taxon_concepts/63464/legal
wfo-0000315606,18646,https://speciesplus.net/species#/taxon_concepts/18646/legal
wfo-0000800444,70434,https://speciesplus.net/species#/taxon_concepts/70434/legal
wfo-0001338596,82081,https://speciesplus.net/species#/taxon_concepts/82081/legal
wfo-1000053175,97559,https://speciesplus.net/species#/taxon_concepts/97559/legal
wfo-0000837664,63465,https://speciesplus.net/species#/taxon_concepts/63465/legal
wfo-0001346553,97621,https://speciesplus.net/species#/taxon_concepts/97621/legal
wfo-0000315607,78402,https://speciesplus.net/species#/taxon_concepts/78402/legal
wfo-0000800445,75755,https://speciesplus.net/species#/taxon_concepts/75755/legal
wfo-0000315608,79302,https://speciesplus.net/species#/taxon_concepts/79302/legal
wfo-0000315609,81946,https://speciesplus.net/species#/taxon_concepts/81946/legal
wfo-0000837652,71821,https://speciesplus.net/species#/taxon_concepts/71821/legal
wfo-0000315610,73976,https://speciesplus.net/species#/taxon_concepts/73976/legal
wfo-0000559941,67776,https://speciesplus.net/species#/taxon_concepts/67776/legal
wfo-0001342412,81450,https://speciesplus.net/species#/taxon_concepts/81450/legal
wfo-0000559951,82783,https://speciesplus.net/species#/taxon_concepts/82783/legal
wfo-0000315612,63466,https://speciesplus.net/species#/taxon_concepts/63466/legal
wfo-0000836768,73888,https://speciesplus.net/species#/taxon_concepts/73888/legal
wfo-1000053174,97179,https://speciesplus.net/species#/taxon_concepts/97179/legal
wfo-1000053173,97342,https://speciesplus.net/species#/taxon_concepts/97342/legal
wfo-0001340879,78506,https://speciesplus.net/species#/taxon_concepts/78506/legal
wfo-0000836767,78857,https://speciesplus.net/species#/taxon_concepts/78857/legal
wfo-0000800446,69495,https://speciesplus.net/species#/taxon_concepts/69495/legal
wfo-0000559961,75685,https://speciesplus.net/species#/taxon_concepts/75685/legal
wfo-1000052788,97531,https://speciesplus.net/species#/taxon_concepts/97531/legal
wfo-0000836787,63467,https://speciesplus.net/species#/taxon_concepts/63467/legal
wfo-0000836786,68938,https://speciesplus.net/species#/taxon_concepts/68938/legal
wfo-0000315618,63468,https://speciesplus.net/species#/taxon_concepts/63468/legal
wfo-0000315619,70496,https://speciesplus.net/species#/taxon_concepts/70496/legal
wfo-0000559983,74725,https://speciesplus.net/species#/taxon_concepts/74725/legal
wfo-0000800448,77453,https://speciesplus.net/species#/taxon_concepts/77453/legal
wfo-0000836785,81240,https://speciesplus.net/species#/taxon_concepts/81240/legal
wfo-0000315623,20524,https://speciesplus.net/species#/taxon_concepts/20524/legal
wfo-0000315624,72594,https://speciesplus.net/species#/taxon_concepts/72594/legal
wfo-0000800449,79015,https://speciesplus.net/species#/taxon_concepts/79015/legal
wfo-0000315625,75207,https://speciesplus.net/species#/taxon_concepts/75207/legal
wfo-0000315628,79400,https://speciesplus.net/species#/taxon_concepts/79400/legal
wfo-0000315629,16538,https://speciesplus.net/species#/taxon_concepts/16538/legal
wfo-0000315630,76400,https://speciesplus.net/species#/taxon_concepts/76400/legal
wfo-0000315631,69741,https://speciesplus.net/species#/taxon_concepts/69741/legal
wfo-0000560005,73191,https://speciesplus.net/species#/taxon_concepts/73191/legal
wfo-0000560016,63469,https://speciesplus.net/species#/taxon_concepts/63469/legal
wfo-0000914552,71763,https://speciesplus.net/species#/taxon_concepts/71763/legal
wfo-0000836784,75585,https://speciesplus.net/species#/taxon_concepts/75585/legal
wfo-0000315632,73447,https://speciesplus.net/species#/taxon_concepts/73447/legal
wfo-0001341157,75747,https://speciesplus.net/species#/taxon_concepts/75747/legal
wfo-0000914553,76662,https://speciesplus.net/species#/taxon_concepts/76662/legal
wfo-0000315633,80676,https://speciesplus.net/species#/taxon_concepts/80676/legal
wfo-0000315634,69825,https://speciesplus.net/species#/taxon_concepts/69825/legal
wfo-0000800450,81611,https://speciesplus.net/species#/taxon_concepts/81611/legal
wfo-0000560038,63470,https://speciesplus.net/species#/taxon_concepts/63470/legal
wfo-0000837651,69420,https://speciesplus.net/species#/taxon_concepts/69420/legal
wfo-1000053128,97936,https://speciesplus.net/species#/taxon_concepts/97936/legal
wfo-0000560050,79879,https://speciesplus.net/species#/taxon_concepts/79879/legal
wfo-0000315635,71715,https://speciesplus.net/species#/taxon_concepts/71715/legal
wfo-0000315636,71457,https://speciesplus.net/species#/taxon_concepts/71457/legal
wfo-0000800451,78373,https://speciesplus.net/species#/taxon_concepts/78373/legal
wfo-0000560071,78339,https://speciesplus.net/species#/taxon_concepts/78339/legal
wfo-0000315641,63472,https://speciesplus.net/species#/taxon_concepts/63472/legal
wfo-0000836783,76558,https://speciesplus.net/species#/taxon_concepts/76558/legal
wfo-0000836995,68860,https://speciesplus.net/species#/taxon_concepts/68860/legal
wfo-0000560081,70350,https://speciesplus.net/species#/taxon_concepts/70350/legal
wfo-1000053101,97427,https://speciesplus.net/species#/taxon_concepts/97427/legal
wfo-0000315642,79974,https://speciesplus.net/species#/taxon_concepts/79974/legal
wfo-0000315643,77613,https://speciesplus.net/species#/taxon_concepts/77613/legal
wfo-0000315644,63473,https://speciesplus.net/species#/taxon_concepts/63473/legal
wfo-0000914554,66918,https://speciesplus.net/species#/taxon_concepts/66918/legal
wfo-1000053098,97692,https://speciesplus.net/species#/taxon_concepts/97692/legal
wfo-0000315645,63474,https://speciesplus.net/species#/taxon_concepts/63474/legal
wfo-0001329229,69903,https://speciesplus.net/species#/taxon_concepts/69903/legal
wfo-0000836782,71158,https://speciesplus.net/species#/taxon_concepts/71158/legal
wfo-0000315647,78132,https://speciesplus.net/species#/taxon_concepts/78132/legal
wfo-0000560091,77399,https://speciesplus.net/species#/taxon_concepts/77399/legal
wfo-0000800454,82567,https://speciesplus.net/species#/taxon_concepts/82567/legal
wfo-1000052657,77472,https://speciesplus.net/species#/taxon_concepts/77472/legal
wfo-0000315648,74295,https://speciesplus.net/species#/taxon_concepts/74295/legal
wfo-0000560100,63475,https://speciesplus.net/species#/taxon_concepts/63475/legal
wfo-0000315650,18660,https://speciesplus.net/species#/taxon_concepts/18660/legal
wfo-0000315651,73086,https://speciesplus.net/species#/taxon_concepts/73086/legal
wfo-0000800455,81996,https://speciesplus.net/species#/taxon_concepts/81996/legal
wfo-0000560112,71243,https://speciesplus.net/species#/taxon_concepts/71243/legal
wfo-0000315653,73187,https://speciesplus.net/species#/taxon_concepts/73187/legal
wfo-0000315654,66919,https://speciesplus.net/species#/taxon_concepts/66919/legal
wfo-0000800456,75190,https://speciesplus.net/species#/taxon_concepts/75190/legal
wfo-0000315655,63477,https://speciesplus.net/species#/taxon_concepts/63477/legal
wfo-0000560114,77075,https://speciesplus.net/species#/taxon_concepts/77075/legal
wfo-0000560119,75992,https://speciesplus.net/species#/taxon_concepts/75992/legal
wfo-0000315656,74382,https://speciesplus.net/species#/taxon_concepts/74382/legal
wfo-0000560129,68865,https://speciesplus.net/species#/taxon_concepts/68865/legal
wfo-0000315657,72241,https://speciesplus.net/species#/taxon_concepts/72241/legal
wfo-0000800457,77991,https://speciesplus.net/species#/taxon_concepts/77991/legal
wfo-0000800458,70567,https://speciesplus.net/species#/taxon_concepts/70567/legal
wfo-0001424105,80905,https://speciesplus.net/species#/taxon_concepts/80905/legal
wfo-0000800459,72960,https://speciesplus.net/species#/taxon_concepts/72960/legal
wfo-1000053172,97685,https://speciesplus.net/species#/taxon_concepts/97685/legal
wfo-0000315659,73949,https://speciesplus.net/species#/taxon_concepts/73949/legal
wfo-0000560136,77576,https://speciesplus.net/species#/taxon_concepts/77576/legal
wfo-0000315661,78178,https://speciesplus.net/species#/taxon_concepts/78178/legal
wfo-0000315663,13791,https://speciesplus.net/species#/taxon_concepts/13791/legal
wfo-0000315665,25218,https://speciesplus.net/species#/taxon_concepts/25218/legal
wfo-0000836780,80087,https://speciesplus.net/species#/taxon_concepts/80087/legal
wfo-0000315669,69066,https://speciesplus.net/species#/taxon_concepts/69066/legal
wfo-0001340880,74107,https://speciesplus.net/species#/taxon_concepts/74107/legal
wfo-0000315670,69464,https://speciesplus.net/species#/taxon_concepts/69464/legal
wfo-0000315672,82732,https://speciesplus.net/species#/taxon_concepts/82732/legal
wfo-0000836779,76619,https://speciesplus.net/species#/taxon_concepts/76619/legal
wfo-0000800461,77584,https://speciesplus.net/species#/taxon_concepts/77584/legal
wfo-0000560158,71995,https://speciesplus.net/species#/taxon_concepts/71995/legal
wfo-0000315681,79721,https://speciesplus.net/species#/taxon_concepts/79721/legal
wfo-1000053171,97481,https://speciesplus.net/species#/taxon_concepts/97481/legal
wfo-0001346936,97294,https://speciesplus.net/species#/taxon_concepts/97294/legal
wfo-0000836778,78049,https://speciesplus.net/species#/taxon_concepts/78049/legal
wfo-0000837645,68910,https://speciesplus.net/species#/taxon_concepts/68910/legal
wfo-0000315683,72873,https://speciesplus.net/species#/taxon_concepts/72873/legal
wfo-0000315684,63478,https://speciesplus.net/species#/taxon_concepts/63478/legal
wfo-1000052547,81554,https://speciesplus.net/species#/taxon_concepts/81554/legal
wfo-0000836915,79682,https://speciesplus.net/species#/taxon_concepts/79682/legal
wfo-1000053170,97073,https://speciesplus.net/species#/taxon_concepts/97073/legal
wfo-0000800462,82859,https://speciesplus.net/species#/taxon_concepts/82859/legal
wfo-0000560168,69733,https://speciesplus.net/species#/taxon_concepts/69733/legal
wfo-1000052792,98095,https://speciesplus.net/species#/taxon_concepts/98095/legal
wfo-0000836776,72343,https://speciesplus.net/species#/taxon_concepts/72343/legal
wfo-0000836885,81846,https://speciesplus.net/species#/taxon_concepts/81846/legal
wfo-0000315685,63479,https://speciesplus.net/species#/taxon_concepts/63479/legal
wfo-0000315686,79951,https://speciesplus.net/species#/taxon_concepts/79951/legal
wfo-0001343077,72222,https://speciesplus.net/species#/taxon_concepts/72222/legal
wfo-0000315687,82056,https://speciesplus.net/species#/taxon_concepts/82056/legal
wfo-1000053185,97449,https://speciesplus.net/species#/taxon_concepts/97449/legal
wfo-0000315688,63480,https://speciesplus.net/species#/taxon_concepts/63480/legal
wfo-0000560179,78376,https://speciesplus.net/species#/taxon_concepts/78376/legal
wfo-1000053100,98173,https://speciesplus.net/species#/taxon_concepts/98173/legal
