wfoid,Id,speciesplus_url
wfo-0000667380,21561,https://speciesplus.net/species#/taxon_concepts/21561/legal
wfo-0000667381,28749,https://speciesplus.net/species#/taxon_concepts/28749/legal
wfo-0000667383,20378,https://speciesplus.net/species#/taxon_concepts/20378/legal
wfo-0000667385,27546,https://speciesplus.net/species#/taxon_concepts/27546/legal
wfo-0000667386,24942,https://speciesplus.net/species#/taxon_concepts/24942/legal
wfo-0000667388,27914,https://speciesplus.net/species#/taxon_concepts/27914/legal
wfo-0000667389,26492,https://speciesplus.net/species#/taxon_concepts/26492/legal
wfo-0000667394,14767,https://speciesplus.net/species#/taxon_concepts/14767/legal
wfo-0000667396,21141,https://speciesplus.net/species#/taxon_concepts/21141/legal
wfo-0000667397,21767,https://speciesplus.net/species#/taxon_concepts/21767/legal
wfo-0000667399,17594,https://speciesplus.net/species#/taxon_concepts/17594/legal
