Identifier,bibliographicCitation,DOI
171222,"Reveal, James L. & Broome, Carmen R. 2006. Cryptantha gypsophila (Boraginaceae: Boraginoideae), a new species from western Colorado. Brittonia. 58 (2): 178-181.",https://doi.org/10.1663/0007-196x(2006)58[178:cgbban]2.0.co;2
398646,"Barringer, Kerry A. & Nevling, Lorin I. 1987. New species of Schoenbiblus (Thymelaeaceae) from Venezuela. Brittonia. 39: 428-431.",https://doi.org/10.2307/2807320
329576,"Steyermark, Julian A. 1981. New taxa from the Venezueland Guayana. Brittonia. 33: 28-36.",https://doi.org/10.2307/2806574
75412,"Luther, Harry E. 2002. Miscellaneous new taxa of Bromeliaceae (XVI). Brittonia. 54: 279-285.",https://doi.org/10.1663/0007-196x(2003)54[279:mntobx]2.0.co;2
395028,"Calder, James A. & Savile, Douglas B. O. 1959. Studies in the Saxifragaceae--II. Saxifraga sect Trachyphyllum in North America. Brittonia. 11: 228-249.",https://doi.org/10.2307/2805008
308947,"Read, Robert W. 1969. Variation and taxonomy of Pitoairnia (Bromeliaceae). Brittonia. 21: 83-90.",https://doi.org/10.2307/2805662
394369,"Mohlenbrock, Robert H. & Schwegman, John E. 1969. A new species of Carex sect. Bracteosae [C. socialis]. Brittonia. 21: 77-79.",https://doi.org/10.2307/2805660
20215,"Cervi, Armando C. 2002. A new species of Passiflora (Passifloraceae) from Amazonian Brazil. Brittonia. 54: 54-56.",https://doi.org/10.1663/0007-196x(2002)054[0054:ansopp]2.0.co;2
332588,"Steyermark, Julian A. 1986. A new species of Peperomia (Piperaceae) from Venezuela. Brittonia. 38: 220, 221.",https://doi.org/10.2307/2807343
113080,"Holmgren, Noel H. 1998. Two new species of Penstemon (Scrophulariaceae: sect. Saccanthera) from Nevada, U.S.A. Brittonia. 50: 159-164.",https://doi.org/10.2307/2807845
121536,"Skorupa, L. A. & Pirani, José R. 2004. A new species of Pilocarpus (Rutaceae) from northern Brazil. Brittonia. 56 (2): 147-150.",https://doi.org/10.1663/0007-196x(2004)056[0147:ansopr]2.0.co;2
25128,"Carnevali Fernández-Concha, Germán, et al. 2001. A synopsis of the Maxillaria rufescens complex in Mexico, Central America, and the Greater Antilles. Brittonia. 53: 454-465.",https://doi.org/10.1007/bf02809801
332455,"Turner, Billie L. 1986. Three new species of Phacelia (Hydrophyllaceae) from Nuevo León, Mexico. Brittonia. 38: 123-127.",https://doi.org/10.2307/2807263
127906,"Endress, Mary E. 2004. New species of Malouetia (Apocynaceae):  A trio from Amazonia. Brittonia. 56 (4): 307-313.",https://doi.org/10.1663/0007-196x(2004)056[0307:nsomaa]2.0.co;2
82392,"Anderson, C. 2001. Novelties in Mascagnia (Malpighiaceae). Brittonia. 53: 405-415.",https://doi.org/10.1007/bf02809795
79090,"Alves, Marccus, et al. 2002. New species of Hypolytrum Rich. (Cyperaceae) from the neotropics. Brittonia. 54: 124-135.",https://doi.org/10.1663/0007-196x(2002)054[0124:nsohrc]2.0.co;2
120122,"Arreola-Nava & Terrazas T. 2004. Stenocereus zopilotensis Areola-Nava and Terrazas (Cactaceae)., a new species from Mexico. Brittonia. 56 (1): 96-100.",https://doi.org/10.1663/0007-196x(2004)056[0096:szaatc]2.0.co;2
372276,"Maguire, Bassett. 1958. Two Dominican stellarias. Brittonia. 10: 32.",https://doi.org/10.2307/2804691
20297,"Vargas, P., et al. 1998. A new species of Sanicula L. (Umbelliferae/Apiaceae) endemic to Baja California, Mexico. Brittonia. 50: 122-126.",https://doi.org/10.2307/2807723
434620,"Hilsenbeck, Richard A. & Marshall, Diane L. 1983. Schaueria calycobractea (Acanthaceae), a new species from Veracruz, Mexico. Brittonia. 35: 362-366.",https://doi.org/10.2307/2805984
299330,"Henrickson, James & Hilsenbeck, Richard A. 1979. New taxa and combinations in Siphonoglossa (Acanthaceae). Brittonia. 31: 373-378.",https://doi.org/10.2307/2806130
329602,"Cochrane, Theodore S. 1981. Carex hermannii (Cyperaceae), a new species from Mexico, with comments on related species at high altitudes in middle America. Brittonia. 33: 225-232.",https://doi.org/10.2307/2806329
328500,"Koyama, Tetsuo M. 1978. Studies in the Cyperaceae of Thailand I. New and otherwise noteworthy species of Fimbristylis. Brittonia. 30: 102-108.",https://doi.org/10.2307/2806468
332375,"Luteyn, James L. 1986. A new Vaccinium (Ericaceae) from Guayanan Brazil. Brittonia. 38: 101-103.",https://doi.org/10.2307/2807255
138376,"Ferrucci, María S. 2006. A new species of Urvillea (Sapindaceae) from northwestern Venezuela. Brittonia. 58 (1): 83-87.",https://doi.org/10.1663/0007-196x(2006)58[83:ansous]2.0.co;2
479758,"Rehse, T. & Kress, Walter J. 2003. Distichochlamys rubrostriata (Zingiberaceae), a New Species from Northern Vietnam. Brittonia. 55 (3): 205-208.",https://doi.org/10.1663/0007-196x(2003)055[0205:drzans]2.0.co;2
23943,"Ronse, A. 2001. A revision of Otacanthus Lindl. (Scrophulariaceae). Brittonia. 53: 137-153.",https://doi.org/10.1007/bf02805406
123980,"Batista, J. A. N. & Bianchetti, Luciano d. 2004. Three new taxa in Cyrtopodium (Orchidaceae) from central and southeastern Brazil. Brittonia. 56 (3): 260-274.",https://doi.org/10.1663/0007-196x(2004)056[0260:tntico]2.0.co;2
264318,"Baum, Vicki M. 1982. New species and combinations in Odontonema (Acanthaceae). Brittonia. 34: 424-434.",https://doi.org/10.2307/2806499
22901,"Wagner, Warren L., et al. 1999. Another look at Hymenoxys subgenus Plummera (Asteraceae: Heliantheae: Gallardiinae) from Arizona and New Mexico. Brittonia. 51: 79-86.",https://doi.org/10.2307/2666562
82078,"Feuillet, Christian P. G. & Skog, Laurence E. 2002. Novae Gesneriaceae Neotropicarum XII. New species of Gesneriaceae from the Guianas. Brittonia. 54: 352-361.",https://doi.org/10.1663/0007-196x(2003)54[352:ngnxns]2.0.co;2
384712,"Ceska, Oldriska, et al. 1986. Myriophyllum quítense and Myriophyllum ussuriense (Haloragaceae) in British Columbia, Canada. Brittonia. 38: 73-81.",https://doi.org/10.2307/2807424
332453,"Turner, Billie L. 1986. Bouvardia hintoniorum (Rubiaceae), a new species from Guerrero, Mexico. Brittonia. 38: 111-113.",https://doi.org/10.2307/2807258
424723,"Mukherjee, Prasanta K. & Constance, Lincoln. 1986. Two new genera of Indian Umbelliferae/Apiaceae. Brittonia. 38: 145-149.",https://doi.org/10.2307/2807267
388100,"Maguire, Bassett. 1944. Great Basin plants--VIII. New Species in Carex and Erigeron. Brittonia. 5: 199-202.",https://doi.org/10.2307/2804752
332868,"Wheeler, Gerald Allen. 1986. Two new species of Carex (Cyperaceae) from austral South America and additional taxonomic and phytogeographical notes on the genus. Brittonia. 38: 317-324.",https://doi.org/10.2307/2807071
308673,"Ornduff, Robert. 1969. Limnanthes vinoulans, a new California endemic. Brittonia. 21: 11-14.",https://doi.org/10.2307/2805655
307602,"Hermann, Frederick J. 1967. A new species of Carex [C. chiapensis] from Chiapas, Mexico. Brittonia. 19: 68, 69.",https://doi.org/10.2307/2805084
179298,"López, M. Gabriela, et al. 2007. New synonymy and new distributional records in Bulbostylis (Cyperaceae) from South America. Brittonia. 59 (1): 88-96.",https://doi.org/10.1663/0007-196x(2007)59[88:nsandr]2.0.co;2
16762,"Cervantes, A., et al. 2003. Adelia cinerea (Euphorbiaceae), formerly in Bernardia. Brittonia. 55: 4-9.",https://doi.org/10.1663/0007-196x(2003)055[0004:acefib]2.0.co;2
113092,"Kawasaki, Maria L. & Holst, Bruce K. 2002. Two new species of Plinia (Myrtaceae) from coastal forests of Brazil. Brittonia. 54: 94-98.",https://doi.org/10.1663/0007-196x(2002)054[0094:tnsopm]2.0.co;2
479733,"Essig, Frederick B., et al. 2001. A Systematic Histological Study of Palm Fruits. IV. Subtribe Oncospermatinae (Arecaceae). Brittonia. 53 (3): 466-471.",https://doi.org/10.1007/bf02809802
299649,"Sauleda, Ruben P. & Adams, Ralph M. 1981. Nomenclatural changes and additions to the Orchidaceae of the Bahama Archipelago. Brittonia. 33: 187-193.",https://doi.org/10.2307/2806320
308127,"Luer, Carlyle A. 1966. Two new Species of Triphora [T. rickettii, T. oraigheadii] (Orchidaceae) from Florida. Brittonia. 18: 241-243.",https://doi.org/10.2307/2805362
479162,"Cuatrecasas, José. 1957. The Colombian Species of Tetrorchidium. Brittonia. 9 (2): 76-82.",https://doi.org/10.2307/2804772
313261,"Degener, Otto. 1943. Stenogyne Sherffii Degener, a new mint from Hawaii. Brittonia. 5: 58, 59. f. 1.",https://doi.org/10.2307/2804875
324127,"Sherff, Earl E. 1960. Some dicotyledonous plants recently collected in the Hawaiian Islands. Brittonia. 12: 170-175.",https://doi.org/10.2307/2805050
299387,"Nelson, John B. & Fairey, John E. 1979. Misapplication of the name Stachys nuttallii (Lamiaceae) to a new southeastern species [S. eplingii]. Brittonia. 31: 491-494.",https://doi.org/10.2307/2806005
325914,"Tharp, Benjamin C. 1945. Noteworthy plants of Texas--III. Stachydeoma as represented in Texas. Brittonia. 5: 304-307, f. 1, 2.",https://doi.org/10.2307/2804885
434252,"Sheviak, Charles J. & Bye, R. A. 1980. Spiranthes dendroneura (Orchidaceae), a new species from Chihuahua. Brittonia. 32: 368-371.",https://doi.org/10.2307/2806735
300951,"Bernal-González, Rodrigo & Henderson, Andrew. 1986. A new species of Socratea (Palmae) from Colombia with notes on the genus. Brittonia. 38: 55-59.",https://doi.org/10.2307/2807419
404099,"Bunting, George S. & Steyermark, Julian A. 1969. A new American species of Schismatoglottis [S. bolivarana] (Araceae). Brittonia. 21: 187-190.",https://doi.org/10.2307/2805525
114683,"Senghas, K., et al. 1998. Validating a Peruvian Scelochilus (Orchidaceae: Oncidiinae). Brittonia. 50: 183-185.",https://doi.org/10.2307/2807849
304761,"McVaugh, Rogers & Schmid, Rudolf. 1967. Novelties in Satursia sect. Gardoquis (Labistae). Brittonia. 45: 261-267.",https://doi.org/10.2307/2805777
105252,"Hesler, Lexemuel R. & Smith, Alexander H. 1960. Studies on Lactarius -I. The North American species of sect. Lactarius. Brittonia. 12: 119-139.",https://doi.org/10.2307/2805213
399588,"Epling, Carl C. & Jativa, Carlos D. 1968. Supplementary notes on American Labiatae X. Brittonia. 20: 295-313.",https://doi.org/10.2307/2805687
396834,"Turner, Billie L. & Horne, David B. 1964. Taxonomy of Machaeranthera sect. Psilactis (Compositae-Astereae). Brittonia. 16: 316-331.",https://doi.org/10.2307/2805065
398161,"Holmes, Walter C. & McDaniel, Sidney T. 1984. New records of Peruvian Mikania (Compositae). Brittonia. 36: 276-279.",https://doi.org/10.2307/2806526
479456,"Epling, Carl C. & Játiva, Carlos D. 1966. Supplementary Notes on American Labiatae. IX. Brittonia. 18 (3): 255-265.",https://doi.org/10.2307/2805366
330348,"Strachan, Jeffrey L. 1982. A revision of the Salvia dorrii complex (Lamiaceae). Brittonia. 34: 151-169.",https://doi.org/10.2307/2806368
101279,"Delprete, Piero G. 1999. Riodocea (Rubiaceae, Gardenieae), a new genus from the Brazilian Atlantic forest. Brittonia. 51: 15-23.",https://doi.org/10.2307/2666550
25139,"Essig, Frederick B. & Hernandez, N. 2002. A systematic histological study of palm fruits. V. Subtribe Archontophoenicinae (Arecaceae). Brittonia. 54: 65-71.",https://doi.org/10.1663/0007-196x(2002)054[0065:ashsop]2.0.co;2
101229,"Esser, Hans-Joachim. 1999. Rhodothyrsus, a new genus of Euphorbiaceae from tropical South America. Brittonia. 51: 170-180.",https://doi.org/10.2307/2666626
328887,"Kirkbride, Joseph H., Jr. 1979. Rariteae, an overlooked genus of the Rubiaceae. Brittonia. 31: 299-312.",https://doi.org/10.2307/2806194
398524,"Henderson, Andrew & Steyermark, Julian A. 1986. New palms from Venezuela. Brittonia. 38: 309-313.",https://doi.org/10.2307/2807069
23915,"Stauffer, Fred W., et al. 2003. A revision of Asterogyne (Arecaceae: Arecoideae: Geonomeae). Brittonia. 55: 326-356.",https://doi.org/10.1663/0007-196x(2003)055[0326:aroaaa]2.0.co;2
421831,"Chambers, Henrietta L. 1961. Chromosome numbers and breeding systems in Pycnanthemum (Labiatae). Brittonia. 13: 116-128.",https://doi.org/10.2307/2805290
331484,"Steyermark, Julian A. 1984. New Rubiaceae from French Guiana. Brittonia. 36: 154-160.",https://doi.org/10.2307/2806622
340382,"Carlquist, Sherwin. 1964. Pollen morphology and evolution of Sarcolaenaceae (Chlaenaceae). Brittonia. 16: 231-254.",https://doi.org/10.2307/2805059
332513,"Henderson, Andrew. 1986. A new Prestoea (Palmae) from Panama, with notes on the genus. Brittonia. 38: 266-268.",https://doi.org/10.2307/2807353
328888,"Koyama, Tetsuo M. 1979. Studies in the Cyperaceae of Thailand II. Miscellaneous taxa of Fimbristylideae, Rhynochosporeae, Scirpeae and Sclerieae. Brittonia. 31: 284-293.",https://doi.org/10.2307/2806191
316927,"Ingram, John W. 1964. Argythamnia guatamalensis and A. tinctoria (Euphorbiaceae). Brittonia. 16: 271-275.",https://doi.org/10.2307/2805061
331436,"Landrum, Leslie R. 1984. Taxonomic implications of the discovery of calyptrate species of Myrceugenia (Myrtaceae). Brittonia. 36: 161-166.",https://doi.org/10.2307/2806624
264279,"Barringer, Kerry A. 1985. A new species of Maxillaria (Orchidaceae) from Costa Rica. Brittonia. 37: 44-46.",https://doi.org/10.2307/2806242
479729,"Barfod, Anders S. & Borchsenius, Finn. 2000. A New Species of Licuala (Arecaeae; Coryphoideae) from the Central Highlands of Vietnam. Brittonia. 52 (4): 354-357.",https://doi.org/10.2307/2666589
309522,"Stimson, William R. 1970. A revision of the Puerto Rican species of Lepanthes (Orchidaceae). Brittonia. 21: 332-345.",https://doi.org/10.2307/2805760
299104,"Webster, Grady L. & Poveda, Luis J. 1978. A phytogeographically significant new species of Jatropha [J. costaricensis] (Euphorbiaceae) from Costa Rica. Brittonia. 30: 265-270.",https://doi.org/10.2307/2806661
328848,"Terrell, Edward E. 1979. New species and combinations in Houstonia (Rubiaceae). Brittonia. 31: 164-169.",https://doi.org/10.2307/2806692
402056,"Isley, Duane. 1978. New varieties and combinations in Lotus, Baptisia, Thermopsis and Sophora (Leguminosae). Brittonia. 30: 466-472.",https://doi.org/10.2307/2806352
266253,"Fantz, Paul R. 1980. A new species of Clitoria subgenus Neurocarpum section Neurocarpum [C. irwinii] (Leguminosae) from Brazil. Brittonia. 32: 376-379.",https://doi.org/10.2307/2806738
266260,"Fantz, Paul R. 1979. A new section of Clitoria subgenus Neurocarpum (Leguminosae) and a new species endemic to Thailand. Brittonia. 31: 115-118.",https://doi.org/10.2307/2806685
332473,"Barneby, Rupert C. 1986. A contribution to the taxonomy of Piptadenia (Mimosaceae) in South America. Brittonia. 38: 222-229.",https://doi.org/10.2307/2807344
301552,"Barneby, Rupert C. & Bridges, Edwin L. 1987. A new species of Astragalus (Fabaceae) from Tennessee's Central Basin. Brittonia. 39: 358-363.",https://doi.org/10.2307/2807133
398526,"Irwin, Howard S. & Barneby, Rupert C. 1987. Novelties in Chamaecrista section Absus (Caesalpiniaceae). Brittonia. 39: 7-10.",https://doi.org/10.2307/2806963
398563,"Barneby, Rupert C. & Spellenberg, Richard W. 1987. A new species of Astragalus (Leguminosae) from northwestern New Mexico and adjacent Arizona. Brittonia. 39: 188-191.",https://doi.org/10.2307/2807371
331954,"Cowan, Richard S. 1985. Studies in tropical American Leguminosae--IX. Brittonia. 37: 291-304.",https://doi.org/10.2307/2806078
398209,"Irwin, Howard S. & Barneby, Rupert C. 1985. A new arborescent Chamaecrista (Caesalpiniaceae: Cassiinae). Brittonia. 37: 14-16.",https://doi.org/10.2307/2806236
331813,"Barneby, Rupert C. 1984. The genus Mimosa (Mimosaceae) in Bahia, Brazil: new taxa and nomenclatural adjustments. Brittonia. 37: 125-153.",https://doi.org/10.2307/2806089
400766,"Barneby, Rupert C. & Grimes, James W. 1984. Two new mimosaeeous trees from the American tropics. Brittonia. 36: 236-240.",https://doi.org/10.2307/2806514
402095,"Isley, Duane. 1982. New combinations and one new variety among the genera Indigofera, Robinia, and Tephrosia (Leguminosae). Brittonia. 34: 339-341.",https://doi.org/10.2307/2806706
331405,"Barneby, Rupert C. 1984. Dragma Hippomanicum X: Astragali (Leguminosae) nevadenses novi criticive, singulo peruviano adjecto. Brittonia. 36: 167-- 173.",https://doi.org/10.2307/2806625
330387,"Hopkins, Helen C. F. 1982. Three new speices of Parkia (Leguminosae: Mimosoideae) from tropical South America. Brittonia. 34: 346-350.",https://doi.org/10.2307/2806708
300179,"Nelson, Thomas W. & Nelson, Jane P. 1983. Two new species of Leguminosae from serpentine of Humboldt County, California. Brittonia. 35: 180-183.",https://doi.org/10.2307/2805963
329287,"Barneby, Rupert C. 1980. Three new species of Dalea sect. Parosela (Leguminosae: Amorpheae) from western and southern Mexico. Brittonia. 32: 392-396.",https://doi.org/10.2307/2806742
299999,"Windler, Donald R. & Skinner, S. G. 1982. The taxonomy and nomenclature of Crotalaria foliosa (Leguminosae) and related species. Brittonia. 34: 342-345.",https://doi.org/10.2307/2806707
397441,"Irwin, Howard S. & Barneby, Rupert C. 1979. Two new Brazilian species of Chamaecrista Moench [C. onusta, C. hatschoacliii] (Leguminosae : Caesalpinioideae). Brittonia. 31: 464-468.",https://doi.org/10.2307/2805996
329140,"Barneby, Rupert C. 1980. Dragma Hippomanicum VI: a new tragacanthoid Astragalus [A. yoderwilliamsii] from Nevada and Idaho. Brittonia. 32: 30-32.",https://doi.org/10.2307/2806213
329139,"Barneby, Rupert C. 1979. Dragma Hippomanicum IV.New taxa of Astragalus sect. Humillimi. Brittonia. 31: 459-463.",https://doi.org/10.2307/2805995
329596,"Barneby, Rupert C. 1981. Dragma Hippomanicum VII: a new alpine Astragalus [A. shultziorum] (Leguminosae) from western Wyoming. Brittonia. 33: 156-158.",https://doi.org/10.2307/2806309
330754,"Barneby, Rupert C. 1983. Dragma Hippomanicum IX. A new Astragalus (Leguminosae: Astragalanae) from sandstone rimrock in New Mexico. Brittonia. 35: 109, 110.",https://doi.org/10.2307/2805945
330091,"Barneby, Rupert C. 1982. Dragma Hippomanicum VIII. A new species of Astragalus [A. cenorrhynchus] section Strigulosi (Leguminosae) from Oaxaca. Brittonia. 34: 78-80.",https://doi.org/10.2307/2806402
397504,"Planchuelo, Ana M. & Dunn, David B. 1980. Clarification of Lupinus grisebachianus, L. subacaulis and L. subinflatus (Leguminosae). Brittonia. 32: 387-391.",https://doi.org/10.2307/2806741
312940,"Cowan, Richard S. 1958. Studies in tropical American Leguminosae--IV. Brittonia. 10: 28-31.",https://doi.org/10.2307/2804690
132929,"Alexander, J. A. 2005. The taxonomic status of Astragalus mokiacensis (Fabaceae), a species endemic to the southwestern United States. Brittonia. 57 (4): 320-333.",https://doi.org/10.1663/0007-196x(2005)057[0320:ttsoam]2.0.co;2
317188,"Johnston, Marshall C. 1962. The North American mesquites, Prosopic sect. Algarobia (Leguminosae). Brittonia. 14: 72-90.",https://doi.org/10.2307/2805322
331792,"Turner, Billie L. 1985. TWO new species of Senecio section Palmatinervii (Asteraceae) from northeastern Mexico. Brittonia. 37: 117-120.",https://doi.org/10.2307/2806259
328665,"Turner, Billie L. 1978. A new species of Brickelllia, subgenus Phanerostylis [B. nesomii] (Asteraceae). Brittonia. 30: 342-344.",https://doi.org/10.2307/2806271
111146,"Soejima, A., et al. 2001. Thirteen new species and two new combinations of Stevia (Asteraceae: Eupatorieae) from Mexico. Brittonia. 53: 377-395.",https://doi.org/10.1007/bf02809793
103157,"Cabrera, L. 2001. Six new species of Acourtia (Asteraceae) and a historical account of Acourtia mexicana. Brittonia. 53: 416-429.",https://doi.org/10.1007/bf02809796
479137,"Cuatrecasas, José. 1956. Studies on Andean Compositae - III. Brittonia. 8 (3): 179-193.",https://doi.org/10.2307/2804735
332820,"Olsen, John S. 1986. Revision of Verbesina section Verbesina (Asteraceae: Heliantheae). Brittonia. 38: 362-368.",https://doi.org/10.2307/2807083
330149,"Jones, Jr., Samuel B. 1982. A revision of Vernonia series Buddleiifoliae (Compositae: Vernonieae). Brittonia. 34: 102-117.",https://doi.org/10.2307/2806408
329624,"Jones, Jr., Samuel B. 1981. Revision of Vernonia series Flexuosae (Compositae: Vernonieae). Brittonia. 33: 214-224.",https://doi.org/10.2307/2806328
479030,"Camp, Wendell H. & Gilly, Charles L. 1943. Part II: Systematic Treatment, [Arnica alpina-Arnica discoidea]. Brittonia. 4 (3): 405-457.",https://doi.org/10.2307/2804901
318234,"Long, Robert W. 1966. Biosystematics of the Helianthus nuttallii complex (Compositae). Brittonia. 18: 64-79.",https://doi.org/10.2307/2805111
315614,"Heiser, Charles B. 1957. A revision of the South American Species of Helianthus. Brittonia. 8: 283-285.",https://doi.org/10.2307/2804979
331543,"Dillon, Michael O. 1984. Two new species of Vernonia (Asteraceae: Vernonieae) from Peru. Brittonia. 36: 333-336.",https://doi.org/10.2307/2806594
329619,"Henrickson, James. 1981. A new species of Satureja [S. maderensis] (Lamiaceae) from the Chihuahuan Desert region. Brittonia. 33: 211-213.",https://doi.org/10.2307/2806326
308800,"Pinkava, Donald J. 1967. Biosystematic study of Berlandiera (Compositae). Brittonia. 19: 285-298.",https://doi.org/10.2307/2805783
324109,"Sherff, Earl E. 1962. New Coreopsidinae from Mexico and the United States. Brittonia. 14: 172, 173.",https://doi.org/10.2307/2805221
265258,"Crawford, Daniel J. 1981. A new variety of Coreopsis mutica (Compositae) from Mexico. Brittonia. 33: 547-551.",https://doi.org/10.2307/2806762
397438,"Grimes, James & Ertter, Barbara J. 1979. A new species of Artemisia [A. paclcardiae] (Asteraceae: Anthemidae) from southeastern Oregon. Brittonia. 31: 454-458.",https://doi.org/10.2307/2805994
326051,"Torres, Andrew M. 1963. Taxonomy of Zinnia. Brittonia. 15: 1-25.",https://doi.org/10.2307/2805035
324118,"Sherff, Earl E. 1959. Notes on Coreopsidinae from Mexico and the United States. Brittonia. 11: 188-190.",https://doi.org/10.2307/2805140
332192,"Dillon, Michael O. 1986. A new species of Flourensia (Asteraceae: Heliantheae) from northern Peru. Brittonia. 38: 32-34.",https://doi.org/10.2307/2807415
264215,"Barkley, T. M. 1968. Taxonomy of Senecio multilobaius and its allies. Brittonia. 20: 267-284.",https://doi.org/10.2307/2805451
300875,"Nelson, Thomas W. & Nelson, Jane P. 1985. A new Madia of sect. Anisocarpus (Compositae: Heliantheae) from Trinity County, California. Brittonia. 37: 394-396.",https://doi.org/10.2307/2806557
310014,"Wells, James R. 1967. A new species of Polymnia [P. mcvaughii] (Composite: Heliantheae) from Mexico. Brittonia. 19: 391-394.",https://doi.org/10.2307/2805536
324713,"Smith, Dale M. 1958. A new species of Helianthus [glaucophyllus] from North Carolina and Tennessee. Brittonia. 10: 192-194.",https://doi.org/10.2307/2804949
394659,"Welsh, Stanley L. & Reveal, James L. 1968. A new species of Townsendis [T. aprica] (Compositae) from Utah. Brittonia. 20: 375-377.",https://doi.org/10.2307/2805695
299751,"Coile, Nancy C. & Jones, Jr., Samuel B. 1981. Lychnophora (Compositae: Vernonieae), a genus endemic to the Brazilian Planalto. Brittonia. 33: 528-542.",https://doi.org/10.2307/2806758
333134,"Semple, John C. 1987. New names, combinations, and lectotypifications in Heterotheca (Compositae: Astereae). Brittonia. 39: 379-386.",https://doi.org/10.2307/2807139
20450,"Villarreal-Quintanilla, José Á. & de la Rosa-I, M. 2002. A new variety of Tagetes moorei (Asteraceae), a poorly known species from central Mexico. Brittonia. 54: 164-167.",https://doi.org/10.1663/0007-196x(2002)054[0164:anvotm]2.0.co;2
329316,"Henrickson, James. 1980. Ambrosia johnstoniorum (Asteraceae) a new species of ragweed from the Chihuahuan Desert. Brittonia. 32: 340-342.",https://doi.org/10.2307/2806729
171223,"Dematteis, Massimiliano. 2006. Vernonanthura warmingiana (Asteraceae: Vernonieae), a new species from Brazil. Brittonia. 58 (2): 182-188.",https://doi.org/10.1663/0007-196x(2006)58[182:vwavan]2.0.co;2
331158,"Keil, David J. 1984. New species ot Pedis (Asteraceae) from the West Indies, Mexico, and South America. Brittonia. 36: 74-80.",https://doi.org/10.2307/2806298
317068,"Johnson, A. J. 1966. A new species of Porophyllum [P. warnockii] (Compositae: Helenieae) from Mexico. Brittonia. 18: 96.",https://doi.org/10.2307/2805113
299762,"Jones, Jr., Samuel B. & Stutts, John G. 1981. Three new species of Vernonia (Compositae: Vernonieae) from Mexico. Brittonia. 33: 544-546.",https://doi.org/10.2307/2806761
380915,"Welsh, Stanley L. 1981. New taxa of western plants--in tribute. Brittonia. 33: 294-303.",https://doi.org/10.2307/2806418
328726,"Nesom, Guy L. 1978. Erigeron hessii sp. nov. and Erigeron kuschei Eastwood (Compositae), two closely related narrow endemics from the southwestern United States. Brittonia. 30: 440-446.",https://doi.org/10.2307/2806347
300673,"Sagástegui Alva, Abundio & Dillon, Michael O. 1985. Four new species of Asteraceae from Peru. Brittonia. 37: 6-13.",https://doi.org/10.1007/bf02809659
328739,"Semple, John C. 1978. Application of the name Chrysopsis hyssopifolia Nutt. (Compositae) and a new name for an ''old' species. Brittonia. 30: 492-495.",https://doi.org/10.2307/2806357
332169,"Zona, Scott A. 1985. A new species of Sabal (Palmae) from Florida. Brittonia. 37: 366-368.",https://doi.org/10.2307/2806549
330443,"Olsen, John S. 1982. Two new species of Verbesina section Ochractinia (Asteraceae) from South America. Brittonia. 34: 282-284.",https://doi.org/10.2307/2806698
264207,"Barkley, T. M. 1980. Taxonomic notes on Senecio tomentosus and its allies (Asteraceae). Brittonia. 32: 291-308.",https://doi.org/10.2307/2806718
438905,"Barkeley, T. M. 1978. Three new species of Senecio (Asteraceae) from Mexico. Brittonia. 30: 69-75.",https://doi.org/10.2307/2806462
301058,"Dillon, Michael O. & Sagástegui Alva, Abundio. 1986. Jalcophila, a new genus of Andean Inuleae (Asteraceae). Brittonia. 38: 162-167.",https://doi.org/10.2307/2807270
175077,"Troiani, Hector O. & Steibel, P. E. 2006. Senecio chipauquilensis (Asteraceae, Senecioneae), a new species from the Meseta de Somuncurá (Patagonia), Argentina. Brittonia. 58 (3): 285-287.",https://doi.org/10.1663/0007-196x(2006)58[285:scasan]2.0.co;2
265488,"Cuatrecasas, José. 1954. New species of Compositae from Ecuador, collected by W. H. Camp. Brittonia. 8: 39-79.",https://doi.org/10.2307/2804909
257952,"Stutts, John G. 1980. A new species of Vernonia [V. giannasii] (Compositae) from Ecuador. Brittonia. 32: 152, 153.",https://doi.org/10.2307/2806782
403428,"Soderstrom, Thomas R. & Calderón, Cleofe E. 1979. Arberella (Poaceaeae: Bambusoideae) : a new genus from tropical America. Brittonia. 31: 433-445.",https://doi.org/10.2307/2805992
127911,"Koehler, S. & Amaral, Maria C. E. 2004. A taxonomic study of the South American genus Bifrenaria Lindl. (Orchidaceae). Brittonia. 56 (4): 314-345.",https://doi.org/10.1663/0007-196x(2004)056[0314:atsots]2.0.co;2
299383,"Hunziker, Armando T. & Anton, Ana M. 1979. A synoptical revision of Blepharidachne (Poaceae). Brittonia. 31: 446-453.",https://doi.org/10.2307/2805993
307453,"Gould, Frank W. 1967. The Grass Genus Andropogon in the United States. Brittonia. 19: 70-76.",https://doi.org/10.2307/2805085
76186,"Pacheco, L. & Moran, Robbin C. 1999. Monograph of the neotropical species of Callipteris with anastomosing veins (Woodsiaceae). Brittonia. 51: 343-388.",https://doi.org/10.2307/2666519
80858,"Daly, Douglas C. & Martínez-Habibe, María C. 2002. Notes on Dacryodes Vahl, including a new species from the Río Negro basin in Amazonia. Studies in neotropical Burseraceae XI. Brittonia. 54: 266-276.",https://doi.org/10.1663/0007-196x(2003)54[266:nodvia]2.0.co;2
113093,"Daly, Douglas C. 1998. Two new species of Protium from French Guiana. Studies in neotropical Burseraceae VIII. Brittonia. 50: 517-523.",https://doi.org/10.2307/2807763
