wfo_id,locality,tdwg_level3,wcvp_geo_note,ipni_id,powo_id,wcvp_family,wcvp_genus,wcvp_taxon_name
wfo-0000337135,"Costa Rica",COS,"Costa Rica to W. Panama",1022656-2,1022656-2,Orchidaceae,Acianthera,"Acianthera ellipsophylla"
wfo-0000336370,"Costa Rica",COS,"Costa Rica to W. Colombia",323181-2,323181-2,Rubiaceae,Psychotria,"Psychotria jefensis"
wfo-0000337291,"Costa Rica",COS,"C. America to Ecuador",1212559-2,1212559-2,Orchidaceae,Acianthera,"Acianthera verecunda"
wfo-0000337151,"Costa Rica",COS,"Costa Rica to Ecuador",1104572-2,1104572-2,Orchidaceae,Acianthera,"Acianthera geminicaulina"
wfo-0000335028,"Costa Rica",COS,"Mexico (Veracruz, Oaxaca, Chiapas) to Peru",661459-1,661459-1,Orchidaceae,Xylobium,"Xylobium elongatum"
wfo-0000337471,"Costa Rica",COS,"Trop. America",77170732-1,77170732-1,Bromeliaceae,Aechmea,"Aechmea aquilega var. aquilega"
wfo-0000336626,"Costa Rica",COS,"Costa Rica to Panama",323366-2,323366-2,Myrtaceae,Plinia,"Plinia cuspidata"
wfo-0000337468,"Costa Rica",COS,"Trop. America",1160033-2,1160033-2,Bromeliaceae,Aechmea,"Aechmea aquilega"
wfo-0000334804,"Costa Rica",COS,"Mexico to N. Venezuela",89391-1,89391-1,Araceae,Xanthosoma,"Xanthosoma wendlandii"
wfo-0000336412,"Costa Rica",COS,"Costa Rica to Colombia",323964-2,323964-2,Rubiaceae,Sabicea,"Sabicea chocoana"
wfo-0000337187,"Costa Rica",COS,"Costa Rica to Panama",1072351-2,1072351-2,Orchidaceae,Acianthera,"Acianthera lepidota"
wfo-0000335577,"Costa Rica",COS,"Costa Rica",271264-2,271264-2,Orchidaceae,Zootrophion,"Zootrophion vulturiceps"
wfo-4000005733,"Costa Rica",COS,"Tropics & Subtropics to C. Asia",331160-2,331160-2,Cyperaceae,Bulbostylis,Bulbostylis
wfo-0000341867,"Costa Rica",COS,"Mexico to C. America",122320-1,122320-1,Bromeliaceae,Bromelia,"Bromelia hemispherica"
wfo-4000005788,"Costa Rica",COS,"Tropics & Subtropics",5066-1,5066-1,Burmanniaceae,Burmannia,Burmannia
wfo-4000006094,"Costa Rica",COS,"Trop. & Subtrop. America",329860-2,329860-2,Commelinaceae,Callisia,Callisia
wfo-0000342495,"Costa Rica",COS,"Trop. & Subtrop. America",126601-1,126601-1,Burmanniaceae,Burmannia,"Burmannia flava"
wfo-0000342079,"Costa Rica",COS,"Trop. & Subtrop. Old World to E. China",298125-1,298125-1,Cyperaceae,Bulbostylis,"Bulbostylis barbata"
wfo-0000343105,"Costa Rica",COS,"Costa Rica to NW. Colombia",41139-2,41139-2,Marantaceae,Calathea,"Calathea spiralis"
wfo-0000343096,"Costa Rica",COS,"C. America",41133-2,41133-2,Marantaceae,Calathea,"Calathea similis"
wfo-0000342228,"Costa Rica",COS,"Arizona to Texas and Trop. America",298222-1,298222-1,Cyperaceae,Bulbostylis,"Bulbostylis juncoides"
wfo-0000343069,"Costa Rica",COS,"Costa Rica",315207-2,315207-2,Marantaceae,Calathea,"Calathea retroflexa"
wfo-0000343049,"Costa Rica",COS,"Costa Rica",41107-2,41107-2,Marantaceae,Calathea,"Calathea platystachya"
wfo-4000005472,"Costa Rica",COS,"Mexico to Trop. America",328358-2,328358-2,Bromeliaceae,Bromelia,Bromelia
wfo-0000342190,"Costa Rica",COS,"Trop. & Subtrop. America",38039-2,38039-2,Cyperaceae,Bulbostylis,"Bulbostylis funckii"
wfo-0000342519,"Costa Rica",COS,"Costa Rica to S. Venezuela and Peru",126619-1,126619-1,Burmanniaceae,Burmannia,"Burmannia kalbreyeri"
wfo-0000342972,"Costa Rica",COS,"S. Mexico to Trop. America",60458866-2,60458866-2,Marantaceae,Calathea,"Calathea lutea"
wfo-0000342376,"Costa Rica",COS,"Mexico to Brazil",38110-2,38110-2,Cyperaceae,Bulbostylis,"Bulbostylis tenuifolia"
wfo-0000342306,"Costa Rica",COS,"Mexico to Colombia",38077-2,38077-2,Cyperaceae,Bulbostylis,"Bulbostylis pubescens"
wfo-0000342938,"Costa Rica",COS,"Nicaragua to Panama",41050-2,41050-2,Marantaceae,Calathea,"Calathea lasiostachya"
wfo-0000342227,"Costa Rica",COS,"Mexico to Trop. America",38049-2,38049-2,Cyperaceae,Bulbostylis,"Bulbostylis junciformis"
wfo-0000342895,"Costa Rica",COS,"Costa Rica to Ecuador",41031-2,41031-2,Marantaceae,Calathea,"Calathea guzmanioides"
wfo-0000342842,"Costa Rica",COS,"C. Mexico to S. Trop. America",273648-2,273648-2,Marantaceae,Calathea,"Calathea crotalifera"
wfo-0000341926,"Costa Rica",COS,"Mexico to Trop. America",319113-2,319113-2,Bromeliaceae,Bromelia,"Bromelia pinguin"
wfo-0000342404,"Costa Rica",COS,"Mexico to Trop. America",1099427-2,1099427-2,Cyperaceae,Bulbostylis,"Bulbostylis vestita"
wfo-0000342288,"Costa Rica",COS,"Trop. America",1089717-2,1089717-2,Cyperaceae,Bulbostylis,"Bulbostylis paradoxa"
wfo-0000342808,"Costa Rica",COS,"Costa Rica to Panama",40990-2,40990-2,Marantaceae,Calathea,"Calathea caesariata"
wfo-0000342800,"Costa Rica",COS,"Costa Rica to Panama",40984-2,40984-2,Marantaceae,Calathea,"Calathea brenesii"
wfo-0000342080,"Costa Rica",COS,"Trop. & Subtrop. Old World to E. China",77171686-1,77171686-1,Cyperaceae,Bulbostylis,"Bulbostylis barbata subsp. barbata"
wfo-4000005972,"Costa Rica",COS,"S. Mexico to Trop. America",30001411-2,30001411-2,Marantaceae,Calathea,Calathea
wfo-0000341882,"Costa Rica",COS,"Mexico to Trop. America",328361-2,328361-2,Bromeliaceae,Bromelia,"Bromelia karatas"
wfo-0000343261,"Costa Rica",COS,"Mexico to E. Bolivia, Lesser Antilles",273898-2,273898-2,Commelinaceae,Callisia,"Callisia filiformis"
wfo-0000342468,"Costa Rica",COS,"Trop. & Subtrop. America",126582-1,126582-1,Burmanniaceae,Burmannia,"Burmannia capitata"
wfo-4000001840,"Costa Rica",COS,"Costa Rica to S. Trop. America",30005793-2,30005793-2,Bromeliaceae,Ananas,Ananas
wfo-0000340017,"Costa Rica",COS,"W. Trop. Africa to Uganda, Panama to Brazil",77189191-1,77189191-1,Commelinaceae,Aneilema,"Aneilema umbrosum var. ovato-oblongum"
wfo-0000340877,"Costa Rica",COS,"Costa Rica to Panama",77171119-1,77171119-1,Arecaceae,Bactris,"Bactris militaris subsp. militaris"
wfo-0000339654,"Costa Rica",COS,"C. Mexico to C. America, Cuba, Jamaica",1178768-2,1178768-2,Orchidaceae,Anathallis,"Anathallis sertularioides"
wfo-0000337813,"Costa Rica",COS,"Mexico to Trop. America",121752-1,121752-1,Bromeliaceae,Aechmea,"Aechmea nudicaulis"
wfo-0000337770,"Costa Rica",COS,"Honduras to Costa Rica",271720-2,271720-2,Bromeliaceae,Aechmea,"Aechmea mariae-reginae"
wfo-0000337884,"Costa Rica",COS,"Honduras to NW. Venezuela",121790-1,121790-1,Bromeliaceae,Aechmea,"Aechmea pubescens"
wfo-0000339608,"Costa Rica",COS,"S. Mexico to C. America",60426492-2,60426492-2,Orchidaceae,Anathallis,"Anathallis lewisiae"
wfo-0000339583,"Costa Rica",COS,"Costa Rica",1121351-2,1121351-2,Orchidaceae,Anathallis,"Anathallis endresii"
wfo-4000002835,"Costa Rica",COS,"Costa Rica to Trinidad and W. Brazil",4884-1,4884-1,Bromeliaceae,Araeococcus,Araeococcus
wfo-0000340563,"Costa Rica",COS,"Costa Rica to NW. Colombia",17394-2,17394-2,Bromeliaceae,Araeococcus,"Araeococcus pectinatus"
wfo-0000340796,"Costa Rica",COS,"Mexico to Trop. America",339515-1,339515-1,Euphorbiaceae,Astraea,"Astraea lobata"
wfo-0000340568,"Costa Rica",COS,"S. Mexico to Venezuela, Hispaniola",20012157-1,20012157-1,Araliaceae,Aralia,"Aralia excelsa"
wfo-0000337971,"Costa Rica",COS,"Mexico to S. Trop. America",121847-1,121847-1,Bromeliaceae,Aechmea,"Aechmea tillandsioides"
wfo-0000340878,"Costa Rica",COS,"Costa Rica to Panama",60429246-2,60429246-2,Arecaceae,Bactris,"Bactris militaris subsp. neomilitaris"
wfo-0000337762,"Costa Rica",COS,"C. Mexico to Ecuador",5516-2,5516-2,Bromeliaceae,Aechmea,"Aechmea magdalenae"
wfo-0000341395,"Costa Rica",COS,"Costa Rica to Guyana and Ecuador",33146-2,33146-2,Bromeliaceae,Billbergia,"Billbergia macrolepis"
wfo-0000337861,"Costa Rica",COS,"Costa Rica to Panama",5562-2,5562-2,Bromeliaceae,Aechmea,"Aechmea pittieri"
wfo-4000001998,"Costa Rica",COS,"SE. Mexico to C. America",4882-1,4882-1,Bromeliaceae,Androlepis,Androlepis
wfo-0000337851,"Costa Rica",COS,"Costa Rica to S. Trop. America",5555-2,5555-2,Bromeliaceae,Aechmea,"Aechmea penduliflora"
wfo-0000339720,"Costa Rica",COS,"S. Mexico to C. America",121948-1,121948-1,Bromeliaceae,Androlepis,"Androlepis skinneri"
wfo-4000002033,"Costa Rica",COS,"Tropics & Subtropics",30001007-2,30001007-2,Commelinaceae,Aneilema,Aneilema
wfo-0000339432,"Costa Rica",COS,"Costa Rica to S. Trop. America",12322-2,12322-2,Bromeliaceae,Ananas,"Ananas comosus"
wfo-0000337822,"Costa Rica",COS,"Mexico to Trop. America",77169823-1,77169823-1,Bromeliaceae,Aechmea,"Aechmea nudicaulis var. nudicaulis"
wfo-4000002782,"Costa Rica",COS,"Trop. & Subtrop. America",30163238-2,30163238-2,Burmanniaceae,Apteria,Apteria
wfo-0000339439,"Costa Rica",COS,"Costa Rica to S. Trop. America",12325-2,12325-2,Bromeliaceae,Ananas,"Ananas comosus var. microstachys"
wfo-0000337782,"Costa Rica",COS,"Mexico to Ecuador",271722-2,271722-2,Bromeliaceae,Aechmea,"Aechmea mexicana"
wfo-4000004633,"Costa Rica",COS,"Mexico to Trop. America",30006865-2,30006865-2,Bromeliaceae,Billbergia,Billbergia
wfo-0000337752,"Costa Rica",COS,"S. Mexico to C. America",1212712-2,1212712-2,Bromeliaceae,Aechmea,"Aechmea lueddemanniana"
wfo-0000341057,"Costa Rica",COS,"Costa Rica to S. Trop. America",298053-1,298053-1,Cyperaceae,Becquerelia,"Becquerelia merkeliana"
wfo-0000341039,"Costa Rica",COS,"Trinidad-Tobago to C. & S. Trop. America",298046-1,298046-1,Cyperaceae,Becquerelia,"Becquerelia cymosa"
wfo-4000004298,"Costa Rica",COS,"Trop. America",13601-1,13601-1,Cyperaceae,Becquerelia,Becquerelia
wfo-0000340452,"Costa Rica",COS,"Trop. & Subtrop. America",16755-2,16755-2,Burmanniaceae,Apteria,"Apteria aphylla"
wfo-0000340015,"Costa Rica",COS,"Trop. Africa, Trop. America",171758-1,171758-1,Commelinaceae,Aneilema,"Aneilema umbrosum"
wfo-0000333900,"Costa Rica",COS,"Costa Rica to Ecuador",321539-2,321539-2,Rubiaceae,Warszewiczia,"Warszewiczia uxpanapensis subsp. meridionalis"
wfo-0000334724,"Costa Rica",COS,"Costa Rica",315169-2,315169-2,Araceae,Xanthosoma,"Xanthosoma dealbatum"
wfo-0000334047,"Costa Rica",COS,"NE. Honduras, S. Nicaragua to W. Ecuador",670285-1,670285-1,Arecaceae,Welfia,"Welfia regia"
wfo-0000333690,"Costa Rica",COS,"Mexico to C. America",866119-1,866119-1,Lamiaceae,Volkameria,"Volkameria ligustrina"
wfo-0000333512,"Costa Rica",COS,"S. Somalia to Mozambique and Pacific",162839-3,162839-3,Lamiaceae,Vitex,"Vitex trifolia var. trifolia"
wfo-0000333040,"Costa Rica",COS,"Trop. America",865678-1,865678-1,Lamiaceae,Vitex,"Vitex cymosa"
wfo-4000040535,"Costa Rica",COS,"Costa Rica to Bolivia, E. Brazil to NE. Argentina",331307-2,331307-2,Orchidaceae,Warmingia,Warmingia
wfo-0000333504,"Costa Rica",COS,"S. Somalia to Mozambique and Pacific",866039-1,866039-1,Lamiaceae,Vitex,"Vitex trifolia"
wfo-4000040798,"Costa Rica",COS,"America, Africa to Arabian Pen.",289057-2,289057-2,Araceae,Wolffiella,Wolffiella
wfo-4000040897,"Costa Rica",COS,"Mexico to Trop. America",2947-1,2947-1,Araceae,Xanthosoma,Xanthosoma
wfo-0000333135,"Costa Rica",COS,"S. Mexico to C. America",265969-2,265969-2,Lamiaceae,Vitex,"Vitex hemsleyi"
wfo-0000334593,"Costa Rica",COS,"Trop. America",661428-1,661428-1,Orchidaceae,Wullschlaegelia,"Wullschlaegelia calcarata"
wfo-4000040841,"Costa Rica",COS,"Mexico to Trop. America",30936-1,30936-1,Orchidaceae,Wullschlaegelia,Wullschlaegelia
wfo-4000040364,"Costa Rica",COS,"Tropics & Subtropics",30000069-2,30000069-2,Lamiaceae,Vitex,Vitex
wfo-0000333821,"Costa Rica",COS,"Costa Rica, NW. Colombia, Ecuador",313921-2,313921-2,Orchidaceae,Warmingia,"Warmingia zamorana"
wfo-0000334751,"Costa Rica",COS,"Mexico to Venezuela",89347-1,89347-1,Araceae,Xanthosoma,"Xanthosoma mexicanum"
wfo-0000333028,"Costa Rica",COS,"C. America to Colombia",865667-1,865667-1,Lamiaceae,Vitex,"Vitex cooperi"
wfo-4000040542,"Costa Rica",COS,"SE. Mexico to S. Trop. America",30925-1,30925-1,Orchidaceae,Warrea,Warrea
wfo-0000333830,"Costa Rica",COS,"Mexico (Chiapas) to C. America",267748-2,267748-2,Orchidaceae,Warrea,"Warrea costaricensis"
wfo-4000040616,"Costa Rica",COS,"C. America to Peru",31559-1,31559-1,Arecaceae,Welfia,Welfia
wfo-4000040418,"Costa Rica",COS,"Tropics & Subtropics",41479-1,41479-1,Lamiaceae,Volkameria,Volkameria
wfo-4000040544,"Costa Rica",COS,"Panama to N. Venezuela and Ecuador",288329-2,288329-2,Orchidaceae,Warreopsis,Warreopsis
wfo-0000333850,"Costa Rica",COS,"Costa Rica to N. Venezuela and Ecuador",267761-2,267761-2,Orchidaceae,Warreopsis,"Warreopsis colorata"
