WFO_ID,assessmentId,internalTaxonId,scientificName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
wfo-0000708125,71774992,71774989,Gossypium triphyllum,MALVACEAE,Gossypium,triphyllum,,,,(Harv.) Hochr.,Data Deficient,,3.1,Unknown,Global
wfo-0001297246,71775029,71775024,Ipomoea batatas,CONVOLVULACEAE,Ipomoea,batatas,,,,(L.) Lam.,Data Deficient,,3.1,Unknown,Global
wfo-0001028263,71781782,71781779,Solanum guerreroense,SOLANACEAE,Solanum,guerreroense,,,,Correll,Data Deficient,,3.1,Unknown,Global
wfo-0001029055,71782224,71782221,Solanum lesteri,SOLANACEAE,Solanum,lesteri,,,,Hawkes & Hjert.,Data Deficient,,3.1,Unknown,Global
wfo-0001029084,71782252,71782249,Solanum limbaniense,SOLANACEAE,Solanum,limbaniense,,,,Ochoa,Data Deficient,,3.1,Decreasing,Global
wfo-0001029112,71782398,71782390,Solanum lobbianum,SOLANACEAE,Solanum,lobbianum,,,,Bitter,Data Deficient,,3.1,Unknown,Global
wfo-0001029978,71782663,71782657,Solanum nubicola,SOLANACEAE,Solanum,nubicola,,,,Ochoa,Data Deficient,,3.1,Unknown,Global
wfo-0000906486,71787310,71787307,Triticum urartu,POACEAE,Triticum,urartu,,,,Tumanian ex Gandilyan,Data Deficient,,3.1,Unknown,Global
wfo-0000871577,76439389,76439280,Festuca paucispicula,POACEAE,Festuca,paucispicula,,,,Fuente & Sánchez Mata,Data Deficient,,3.1,Unknown,Global & Mediterranean
wfo-0000289508,78803778,78803767,Quercus alpescens,FAGACEAE,Quercus,alpescens,,,,Trel.,Data Deficient,,3.1,Unknown,Global
wfo-1000001247,78806440,78806429,Quercus barrancana,FAGACEAE,Quercus,barrancana,,,,Spellenb.,Data Deficient,,3.1,Unknown,Global
wfo-0000289845,78808316,78808001,Quercus brevicalyx,FAGACEAE,Quercus,brevicalyx,,,,A.Camus,Data Deficient,,3.1,Unknown,Global
wfo-0000289942,78809271,78809256,Quercus canariensis,FAGACEAE,Quercus,canariensis,,,,Willd.,Data Deficient,,3.1,Unknown,Global
wfo-0000290542,78914527,78914524,Quercus dongfangensis,FAGACEAE,Quercus,dongfangensis,,,,"C.C.Huang, F.W.Xing & Ze X.Li",Data Deficient,,3.1,Unknown,Global
wfo-0000290632,78914976,78914967,Quercus elevaticostata,FAGACEAE,Quercus,elevaticostata,,,,(Q.F.Zheng) C.C.Huang,Data Deficient,,3.1,Unknown,Global
wfo-0000290693,78915500,78915491,Quercus eumorpha,FAGACEAE,Quercus,eumorpha,,,,Kurz,Data Deficient,,3.1,Decreasing,Global
wfo-0000290985,78921112,78920941,Quercus gomeziana,FAGACEAE,Quercus,gomeziana,,,,A.Camus,Data Deficient,,3.1,Unknown,Global
wfo-0000291200,78923923,78923920,Quercus ignaciensis,FAGACEAE,Quercus,ignaciensis,,,,C.H.Müll.,Data Deficient,,3.1,Unknown,Global
wfo-0000292170,78969810,78969795,Quercus ningangensis,FAGACEAE,Quercus,ningangensis,,,,(W.C.Cheng & Y.C.Hsu) C.C.Huang,Data Deficient,,3.1,Unknown,Global
wfo-0000292273,78970673,78970386,Quercus opaca,FAGACEAE,Quercus,opaca,,,,Trel.,Data Deficient,,3.1,Unknown,Global
wfo-0000292438,78971028,78971025,Quercus pentacycla,FAGACEAE,Quercus,pentacycla,,,,Y.T.Chang,Data Deficient,,3.1,Unknown,Global
wfo-0000292794,78972220,78972216,Quercus rekonis,FAGACEAE,Quercus,rekonis,,,,Trel.,Data Deficient,,3.1,Unknown,Global
wfo-0000293845,79005298,79005295,Quercus verde,FAGACEAE,Quercus,verde,,,,C.H.Müll.,Data Deficient,,3.1,Unknown,Global
wfo-0000293959,79005454,79005435,Quercus yonganensis,FAGACEAE,Quercus,yonganensis,,,,L.K.Ling & C.C.Huang,Data Deficient,,3.1,Unknown,Global
wfo-0000290847,79005490,79005465,Quercus fuliginosa,FAGACEAE,Quercus,fuliginosa,,,,Chun & W.C.Ko,Data Deficient,,3.1,Unknown,Global
wfo-0000996405,79741657,79741602,Sorbus baldaccii,ROSACEAE,Sorbus,baldaccii,,,,(Degen & Fritsch ex C.K.Schneid.) Zinserl.,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0001008003,79748384,79748376,Sorbus borbasii,ROSACEAE,Sorbus,borbasii,,,,Jáv.,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0001018765,79748404,79748400,Sorbus buekkensis,ROSACEAE,Sorbus,buekkensis,,,,(Soó) Soó,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0001018821,79748498,79748494,Sorbus decipientiformis,ROSACEAE,Sorbus,decipientiformis,,,,Kárpáti,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0001018466,79748518,79748514,Sorbus dominii,ROSACEAE,Sorbus,dominii,,,,Kárpáti,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0001018692,79748613,79748609,Sorbus futakiana,ROSACEAE,Sorbus,futakiana,,,,Kárpáti,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0001018656,79748655,79748651,Sorbus hungarica,ROSACEAE,Sorbus,hungarica,,,,(Bornm.) Kárpáti,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0001018930,79749179,79749175,Sorbus joannis,ROSACEAE,Sorbus,joannis,,,,Kárpáti,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0001019006,79749240,79749236,Sorbus latissima,ROSACEAE,Sorbus,latissima,,,,Kárpáti,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0000776667,80958597,80605013,Juncus kelloggii,JUNCACEAE,Juncus,kelloggii,,,,Engelm.,Data Deficient,,3.1,Unknown,Global
wfo-0001018420,81173008,34742,Sorbus velebitica,ROSACEAE,Sorbus,velebitica,,,,Kárpáti,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0000930381,81357901,81357846,Salix raupii,SALICACEAE,Salix,raupii,,,,Argus,Data Deficient,,3.1,Unknown,Global
wfo-0000797354,81685979,13146993,Narcissus foliosus,AMARYLLIDACEAE,Narcissus,foliosus,,,,(Maire) Fern.Casas,Data Deficient,,3.1,Unknown,Global & Mediterranean
wfo-0001336118,82123805,82123704,Juncus fernandez-carvajaliae,JUNCACEAE,Juncus,fernandez-carvajaliae,,,,Romero Zarco & V. Arán,Data Deficient,,3.1,Unknown,Global & Mediterranean
wfo-0000487467,82951762,82946785,Pittosporum bouletii,PITTOSPORACEAE,Pittosporum,bouletii,,,,Veillon & Tirel,Data Deficient,,3.1,Unknown,Global
wfo-0001266052,82951772,82947071,Pittosporum coccineum,PITTOSPORACEAE,Pittosporum,coccineum,,,,(Montr.) Beauvis.,Data Deficient,,3.1,Unknown,Global
wfo-0000486338,82951787,82947227,Pittosporum dzumacense,PITTOSPORACEAE,Pittosporum,dzumacense,,,,Guillaumin,Data Deficient,,3.1,Unknown,Global
wfo-0000481126,82951797,82947376,Pittosporum gracile,PITTOSPORACEAE,Pittosporum,gracile,,,,Pancher ex Brongn. & Gris,Data Deficient,,3.1,Unknown,Global
wfo-0000481131,82951802,82947381,Pittosporum heckelii,PITTOSPORACEAE,Pittosporum,heckelii,,,,Dubard,Data Deficient,,3.1,Unknown,Global
wfo-0000481158,82951842,82947934,Pittosporum loniceroides,PITTOSPORACEAE,Pittosporum,loniceroides,,,,Brongn. & Gris,Data Deficient,,3.1,Unknown,Global
wfo-0000487956,82951907,82949206,Pittosporum sessilifolium,PITTOSPORACEAE,Pittosporum,sessilifolium,,,,Tirel & Veillon,Data Deficient,,3.1,Unknown,Global
wfo-0000487916,82951927,82949850,Pittosporum xanthanthum,PITTOSPORACEAE,Pittosporum,xanthanthum,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
wfo-0001115213,83474326,83474088,Asplenium hybridum,ASPLENIACEAE,Asplenium,hybridum,,,,(Milde) Bange,Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
wfo-0000404283,84256901,185231,Rotala fontinalis,LYTHRACEAE,Rotala,fontinalis,,,,Hiern,Data Deficient,,3.1,Unknown,"Global, Central Africa & Pan-Africa"
wfo-0000342382,84267827,185393,Bulbostylis trabeculata,CYPERACEAE,Bulbostylis,trabeculata,,,,C.B.Clarke,Data Deficient,,3.1,Unknown,Global & Pan-Africa
wfo-0000408603,84447236,83565676,Eria bhutanica,ORCHIDACEAE,Eria,bhutanica,,,,Bajrach. & K.K.Shrestha,Data Deficient,,3.1,Unknown,Global
wfo-0000974596,84447241,83565680,Goodyera alveolata,ORCHIDACEAE,Goodyera,alveolata,,,,Pradhan,Data Deficient,,3.1,Unknown,Global
wfo-0000850695,84447261,83566042,Arundinella dagana,POACEAE,Arundinella,dagana,,,,Noltie,Data Deficient,,3.1,Stable,Global
wfo-0000062218,84447311,83572599,Saussurea pinnatiphylla,ASTERACEAE,Saussurea,pinnatiphylla,,,,Grierson & Spring.,Data Deficient,,3.1,Unknown,Global
wfo-0000546183,84447326,83594212,Arenaria ludlowii,CARYOPHYLLACEAE,Arenaria,ludlowii,,,,H.Hara,Data Deficient,,3.1,Stable,Global
wfo-0000203857,84447346,83597402,Flemingia bhutanica,FABACEAE,Flemingia,bhutanica,,,,Grierson,Data Deficient,,3.1,Unknown,Global
wfo-0000598301,84447361,83597506,Ceropegia ludlowii,APOCYNACEAE,Ceropegia,ludlowii,,,,H.Huber,Data Deficient,,3.1,Unknown,Global
wfo-0000598551,84447366,83597550,Ceropegia ugeni,APOCYNACEAE,Ceropegia,ugeni,,,,C.E.C.Fisch.,Data Deficient,,3.1,Unknown,Global
wfo-0000622524,84447441,83607394,Corydalis leptantha,PAPAVERACEAE,Corydalis,leptantha,,,,Lidén,Data Deficient,,3.1,Unknown,Global
wfo-0000206810,84460452,19892283,Fordia nivea,FABACEAE,Fordia,nivea,,,,(Dunn) Dasuki & Schot,Data Deficient,,3.1,Unknown,Global
wfo-0000265644,84547706,84488393,Pavetta micropunctata,RUBIACEAE,Pavetta,micropunctata,,,,Bridson,Data Deficient,,3.1,Unknown,Global
wfo-0000285314,84547866,84496935,Psychotria cephalidantha,RUBIACEAE,Psychotria,cephalidantha,,,,K.Schum.,Data Deficient,,3.1,Unknown,Global
wfo-0000440911,84548358,84481904,Silene julaensis,CARYOPHYLLACEAE,Silene,julaensis,,,,Grierson,Data Deficient,,3.1,Unknown,Global
wfo-0000400169,84548373,84482293,Rhododendron pogonophyllum,ERICACEAE,Rhododendron,pogonophyllum,,,,Cowan & Davidian,Data Deficient,,3.1,Unknown,Global
wfo-0000483215,84548398,84482421,Primula xanthopa,PRIMULACEAE,Primula,xanthopa,,,,Balf.f. & R.E.Cooper,Data Deficient,,3.1,Unknown,Global
wfo-0000433067,84548423,84487545,Strobilanthes jennyae,ACANTHACEAE,Strobilanthes,jennyae,,,,J.R.I.Wood,Data Deficient,,3.1,Unknown,Global
wfo-0000470860,84548493,84487783,Pedicularis microloba,OROBANCHACEAE,Pedicularis,microloba,,,,R.R.Mill,Data Deficient,,3.1,Unknown,Global
wfo-0000495587,84548548,84488367,Scrophularia cooperi,SCROPHULARIACEAE,Scrophularia,cooperi,,,,R.R.Mill,Data Deficient,,3.1,Unknown,Global
wfo-0000287514,84549506,84549477,Psychotria scheffleri,RUBIACEAE,Psychotria,scheffleri,,,,K.Schum. & K.Krause,Data Deficient,,3.1,Unknown,Global
wfo-0000589606,85117629,85115367,Cassipourea delphinensis,RHIZOPHORACEAE,Cassipourea,delphinensis,,,,Capuron,Data Deficient,,3.1,Unknown,Global
wfo-0000143247,85425220,83649676,Dryopteris pseudodisjuncta,DRYOPTERIDACEAE,Dryopteris,pseudodisjuncta,,,,(Fraser-Jenk.) Fraser-Jenk.,Data Deficient,,3.1,Stable,Global & Europe
wfo-0000553633,85709813,85665232,Astragalus griersonii,FABACEAE,Astragalus,griersonii,,,,Podlech,Data Deficient,,3.1,Unknown,Global
wfo-0001005124,85709828,85665573,Cotoneaster bumthangensis,ROSACEAE,Cotoneaster,bumthangensis,,,,J.Fryer & B.Hylmö,Data Deficient,,3.1,Unknown,Global
wfo-0001005165,85709833,85665601,Cotoneaster hicksii,ROSACEAE,Cotoneaster,hicksii,,,,J.Fryer & B.Hylmö,Data Deficient,,3.1,Unknown,Global
wfo-0001005217,85709838,85665611,Cotoneaster thimphuensis,ROSACEAE,Cotoneaster,thimphuensis,,,,J.Fryer & B.Hylmö,Data Deficient,,3.1,Unknown,Global
wfo-0001344591,85753368,85750546,Odontarrhena libanotica,BRASSICACEAE,Odontarrhena,libanotica,,,,"(Nyár.) Španiel, Al-Shehbaz, D.A.German & Marhold",Data Deficient,,3.1,Unknown,Global & Mediterranean
wfo-0000987521,86091221,97121661,Sorbus semipinnata,ROSACEAE,Sorbus,semipinnata,,,,Borbás,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0001346137,86104627,86103360,Sorbus pelsoensis,ROSACEAE,Sorbus,pelsoensis,,,,C.Németh,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0000333924,86134349,194652,Betula kotulae,BETULACEAE,Betula,kotulae,,,,Zaver.,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0000331707,86134578,51207347,Betula celtiberica,BETULACEAE,Betula,celtiberica,,,,Rothm. & Vasc.,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0001018683,86134713,86096715,Sorbus paxiana,ROSACEAE,Sorbus,paxiana,,,,Jáv.,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0000998713,86134733,86097808,Sorbus pseudosemiincisa,ROSACEAE,Sorbus,pseudosemiincisa,,,,Boros,Data Deficient,,3.1,Unknown,Global & Europe
wfo-1000001261,86134853,86105365,Sorbus sellii,ROSACEAE,Sorbus,sellii,,,,T.C.G.Rich,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0000988572,86135871,83724962,Crataegus karadaghensis,ROSACEAE,Crataegus,karadaghensis,,,,Pojark.,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0000749309,86136071,83755841,Frangula pedunculata,RHAMNACEAE,Frangula,pedunculata,,,,F.K.Mey.,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0000213753,86136156,83759277,Genista nissana,FABACEAE,Genista,nissana,,,,Petrović,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0001018965,86136316,83772876,Rosa abietina,ROSACEAE,Rosa,abietina,,,,Gren. ex H.Christ,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0001018786,86136321,83772893,Rosa rhaetica,ROSACEAE,Rosa,rhaetica,,,,Gremli,Data Deficient,,3.1,Decreasing,Global & Europe
wfo-0001019023,86136351,83774146,Sorbus margittaiana,ROSACEAE,Sorbus,margittaiana,,,,(Jáv.) Kárpáti,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0001018391,86136496,84388409,Cotoneaster nebrodensis,ROSACEAE,Cotoneaster,nebrodensis,,,,(Guss.) K.Koch,Data Deficient,,3.1,Stable,Global & Europe
wfo-0000449405,86136546,86124273,Malva canariensis,MALVACEAE,Malva,canariensis,,,,M.F.Ray,Data Deficient,,3.1,Stable,Global & Europe
wfo-0000783622,87464805,87464527,Iris mesopotamica,IRIDACEAE,Iris,mesopotamica,,,,Dykes,Data Deficient,,3.1,Unknown,Global & Mediterranean
wfo-0000464908,87739912,87584293,Bulbophyllum blepharochilum,ORCHIDACEAE,Bulbophyllum,blepharochilum,,,,Garay,Data Deficient,,3.1,Unknown,Global
wfo-0000564765,87739957,87584658,Bulbophyllum nummularia,ORCHIDACEAE,Bulbophyllum,nummularia,,,,(H.Wendl. & Kraenzl.) Rolfe,Data Deficient,,3.1,Unknown,Global
wfo-0000610858,87739967,87584736,Bulbophyllum sangae,ORCHIDACEAE,Bulbophyllum,sangae,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
wfo-0000942132,87740062,87738876,Diaphananthe ceriflora,ORCHIDACEAE,Diaphananthe,ceriflora,,,,J.B.Petersen,Data Deficient,,3.1,Decreasing,Global
wfo-0000942184,87757739,87749513,Diaphananthe sanfordiana,ORCHIDACEAE,Diaphananthe,sanfordiana,,,,Szlach. & Olszewski,Data Deficient,,3.1,Decreasing,Global
wfo-0000942197,87757744,87749529,Diaphananthe trigonopetala,ORCHIDACEAE,Diaphananthe,trigonopetala,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
wfo-0001424693,87757769,87750227,Bulbophyllum excavatum,ORCHIDACEAE,Bulbophyllum,excavatum,,,,Govaerts & J.M.H.Shaw,Data Deficient,,3.1,Unknown,Global
wfo-0000978022,87757804,87750681,Habenaria lisowskii,ORCHIDACEAE,Habenaria,lisowskii,,,,Szlach.,Data Deficient,,3.1,Unknown,Global
wfo-0000280541,87757999,87751630,Polystachya oligantha,ORCHIDACEAE,Polystachya,oligantha,,,,Schltr.,Data Deficient,,3.1,Unknown,Global
wfo-0000293760,88208533,34684,Quercus undata,FAGACEAE,Quercus,undata,,,,Trel.,Data Deficient,,3.1,Unknown,Global
wfo-0000541060,88305299,88305295,Aquilaria apiculata,THYMELAEACEAE,Aquilaria,apiculata,,,,Merr.,Data Deficient,,3.1,Unknown,Global
wfo-0000541066,88305641,88305632,Aquilaria brachyantha,THYMELAEACEAE,Aquilaria,brachyantha,,,,(Merr.) Hallier f.,Data Deficient,,3.1,Unknown,Global
wfo-0000541070,88305664,88305660,Aquilaria citrinicarpa,THYMELAEACEAE,Aquilaria,citrinicarpa,,,,(Elmer) Hallier f.,Data Deficient,,3.1,Unknown,Global
wfo-0000541089,88305798,88305794,Aquilaria parvifolia,THYMELAEACEAE,Aquilaria,parvifolia,,,,(Quisumb.) Ding Hou,Data Deficient,,3.1,Unknown,Global
wfo-0000541099,88306279,88306275,Aquilaria urdanetensis,THYMELAEACEAE,Aquilaria,urdanetensis,,,,(Elmer) Hallier f.,Data Deficient,,3.1,Unknown,Global
wfo-0000365771,88308057,88308047,Curcuma longa,ZINGIBERACEAE,Curcuma,longa,,,,L.,Data Deficient,,3.1,Unknown,Global
wfo-0000617397,88308174,88308170,Zingiber officinale,ZINGIBERACEAE,Zingiber,officinale,,,,Roscoe,Data Deficient,,3.1,Unknown,Global
wfo-0000365903,88322727,88322723,Curcuma phaeocaulis,ZINGIBERACEAE,Curcuma,phaeocaulis,,,,Valeton,Data Deficient,,3.1,Unknown,Global
wfo-0000760930,88494959,88494190,Aponogeton cordatus,APONOGETONACEAE,Aponogeton,cordatus,,,,Jum.,Data Deficient,,3.1,Unknown,Global
wfo-0001237423,88595358,88595355,Paleodicraeia imbricata,PODOSTEMACEAE,Paleodicraeia,imbricata,,,,(Tul.) C.Cusset,Data Deficient,,3.1,Unknown,Global
wfo-0000292975,88668862,34021,Quercus robusta,FAGACEAE,Quercus,robusta,,,,C.H.Mull.,Data Deficient,,3.1,Unknown,Global
wfo-0000293569,88668914,30958,Quercus tardifolia,FAGACEAE,Quercus,tardifolia,,,,C.H.Mull.,Data Deficient,,3.1,Decreasing,Global
wfo-0001345773,88793887,88793883,Allium panormitanum,AMARYLLIDACEAE,Allium,panormitanum,,,,"Brullo, Pavone & Salmeri",Data Deficient,,3.1,Unknown,Global & Mediterranean
wfo-0001345779,88794494,88794490,Allium cephalonicum,AMARYLLIDACEAE,Allium,cephalonicum,,,,"Brullo, Pavone & Salmeri",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
wfo-0001340691,88944606,88944361,Magnolia guangzhouensis,MAGNOLIACEAE,Magnolia,guangzhouensis,,,,"(A.Q.Dong, Q.W.Zeng & F.W.Xing) C.B.Callaghan & Png",Data Deficient,,3.1,Unknown,Global
wfo-0001340693,88944799,88944775,Magnolia kaifui,MAGNOLIACEAE,Magnolia,kaifui,,,,(Q.W.Zeng & X.M.Hu) C.B.Callaghan & Png,Data Deficient,,3.1,Unknown,Global
wfo-0001340694,88945013,88944971,Magnolia lawii,MAGNOLIACEAE,Magnolia,lawii,,,,(N.H.Xia & W.F.Liao) C.B.Callaghan & Png,Data Deficient,,3.1,Unknown,Global
wfo-0001424043,88945363,88945313,Magnolia xinyangensis,MAGNOLIACEAE,Magnolia,xinyangensis,,,,"(T.B.Chao, Z.X.Chen & H.T.Dai) C.B.Callaghan & Png",Data Deficient,,3.1,Unknown,Global
wfo-0001340701,88965800,88965631,Magnolia xianianhei,MAGNOLIACEAE,Magnolia,xianianhei,,,,(Q.N.Vu) C.B.Callaghan & Png,Data Deficient,,3.1,Unknown,Global
wfo-0000913294,88981080,88981028,Magnolia bawangensis,MAGNOLIACEAE,Magnolia,bawangensis,,,,"Y.W.Law, R.Z.Zhou & D.M.Liu",Data Deficient,,3.1,Unknown,Global
wfo-0000289350,89174976,89174970,Quercus acherdophylla,FAGACEAE,Quercus,acherdophylla,,,,Trel.,Data Deficient,,3.1,Unknown,Global
wfo-0000289429,89175576,89175484,Quercus aerea,FAGACEAE,Quercus,aerea,,,,Trel.,Data Deficient,,3.1,Unknown,Global
wfo-0000290245,89183089,89183067,Quercus coffeicolor,FAGACEAE,Quercus,coffeicolor,,,,Trel.,Data Deficient,,3.1,Unknown,Global
wfo-0000290623,89185020,89184970,Quercus edwardsiae,FAGACEAE,Quercus,edwardsiae,,,,C.H.Müll.,Data Deficient,,3.1,Unknown,Global
wfo-0000290909,89187659,89187629,Quercus ghiesbreghtii,FAGACEAE,Quercus,ghiesbreghtii,,,,M.Martens & Galeotti,Data Deficient,,3.1,Unknown,Global
wfo-0000290992,89188221,89188206,Quercus gracilior,FAGACEAE,Quercus,gracilior,,,,C.H.Müll.,Data Deficient,,3.1,Unknown,Global
wfo-0000291000,89188317,89188240,Quercus grahamii,FAGACEAE,Quercus,grahamii,,,,Benth.,Data Deficient,,3.1,Unknown,Global
wfo-0000293539,89252578,89252567,Quercus supranitida,FAGACEAE,Quercus,supranitida,,,,C.H.Müll.,Data Deficient,,3.1,Unknown,Global
wfo-0000293714,89253163,89253079,Quercus trinitatis,FAGACEAE,Quercus,trinitatis,,,,Trel.,Data Deficient,,3.1,Unknown,Global
wfo-0000768617,89774266,89774259,Gagea procera,LILIACEAE,Gagea,procera,,,,Mouterde,Data Deficient,,3.1,Unknown,Global & Mediterranean
wfo-0001335175,89779100,89779095,Gagea pseudopeduncularis,LILIACEAE,Gagea,pseudopeduncularis,,,,J.-M.Tison,Data Deficient,,3.1,Unknown,Global & Mediterranean
wfo-0000768590,89797626,89797614,Gagea pampaninii,LILIACEAE,Gagea,pampaninii,,,,(Desf.) Schult. & Schult.f.,Data Deficient,,3.1,Unknown,Global & Mediterranean
wfo-1000080252,89817910,89817861,Gagea heldreichii,LILIACEAE,Gagea,heldreichii,,,,(A.Terracc.) Stroh,Data Deficient,,3.1,Unknown,Global & Mediterranean
wfo-0000921591,89826770,89826661,Gagea extremadurensis,LILIACEAE,Gagea,extremadurensis,,,,M.Gutiérrez & F.M.Vázquez,Data Deficient,,3.1,Unknown,Global & Mediterranean
wfo-0000292365,89964362,89964327,Quercus paxtalensis,FAGACEAE,Quercus,paxtalensis,,,,C.H.Müll.,Data Deficient,,3.1,Unknown,Global
wfo-0000293676,89965396,89965391,Quercus toxicodendrifolia,FAGACEAE,Quercus,toxicodendrifolia,,,,Trel.,Data Deficient,,3.1,Unknown,Global
wfo-1000059509,90328289,90328285,Sorbus caeruleomontana,ROSACEAE,Sorbus,caeruleomontana,,,,Bernátová & Májovský,Data Deficient,,3.1,Unknown,Global & Europe
wfo-1000059512,90328326,90328322,Sorbus haljamovae,ROSACEAE,Sorbus,haljamovae,,,,Bernátová & Májovský,Data Deficient,,3.1,Unknown,Global & Europe
wfo-1000059508,90328336,90328332,Sorbus montisalpae,ROSACEAE,Sorbus,montisalpae,,,,Bernátová & Májovský,Data Deficient,,3.1,Unknown,Global & Europe
wfo-1000059511,90328350,90328346,Sorbus zuzanae,ROSACEAE,Sorbus,zuzanae,,,,Bernátová & Májovský,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0001343879,91316386,91316376,Polygala kalaboensis,POLYGALACEAE,Polygala,kalaboensis,,,,Paiva,Data Deficient,,3.1,Unknown,Global
wfo-0001215987,91319995,39100,Varronia canescens,CORDIACEAE,Varronia,canescens,,,,Andersson,Data Deficient,,3.1,Unknown,Global
wfo-0000704813,91848176,13147003,Narcissus hesperidis,AMARYLLIDACEAE,Narcissus,hesperidis,,,,Fern.Casas,Data Deficient,,3.1,Unknown,Global & Mediterranean
wfo-0000294917,95309158,44392444,Raphia longiflora,ARECACEAE,Raphia,longiflora,,,,G.Mann & H.Wendl.,Data Deficient,,3.1,Unknown,Global
wfo-0000216244,95317528,44392560,Hyphaene macrosperma,ARECACEAE,Hyphaene,macrosperma,,,,H.Wendl.,Data Deficient,,3.1,Unknown,Global
wfo-0000216294,95317656,95317653,Hyphaene reptans,ARECACEAE,Hyphaene,reptans,,,,Becc.,Data Deficient,,3.1,Unknown,Global
wfo-0000294891,95366598,95366595,Raphia africana,ARECACEAE,Raphia,africana,,,,Otedoh,Data Deficient,,3.1,Unknown,Global
wfo-0000294922,95366693,95366689,Raphia mannii,ARECACEAE,Raphia,mannii,,,,Becc.,Data Deficient,,3.1,Unknown,Global
wfo-0000294923,95366704,95366700,Raphia matombe,ARECACEAE,Raphia,matombe,,,,De Wild.,Data Deficient,,3.1,Unknown,Global
wfo-0000294940,95366726,95366723,Raphia rostrata,ARECACEAE,Raphia,rostrata,,,,Burret,Data Deficient,,3.1,Unknown,Global
wfo-0000294942,95366737,95366733,Raphia ruwenzorica,ARECACEAE,Raphia,ruwenzorica,,,,Otedoh,Data Deficient,,3.1,Unknown,Global
wfo-0000996952,95409783,95407362,Sorbus vajdae,ROSACEAE,Sorbus,vajdae,,,,Boros,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0001002430,95415121,95415029,Sorbus zolyomii,ROSACEAE,Sorbus,zolyomii,,,,(Soó) Kárpáti,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0000998705,95415299,95415289,Sorbus budaiana,ROSACEAE,Sorbus,budaiana,,,,Kárpáti,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0000998699,95540030,95414827,Sorbus ulmifolia,ROSACEAE,Sorbus,ulmifolia,,,,Kárpáti,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0000832839,96443910,96443898,Fraxinus petenensis,OLEACEAE,Fraxinus,petenensis,,,,Lundell,Data Deficient,,3.1,Unknown,Global
wfo-0000832577,96443970,96443968,Fraxinus hookeri,OLEACEAE,Fraxinus,hookeri,,,,Wenz.,Data Deficient,,3.1,Unknown,Global
wfo-0000832665,96444255,96444253,Fraxinus micrantha,OLEACEAE,Fraxinus,micrantha,,,, Lingelsh.,Data Deficient,,3.1,Unknown,Global
wfo-0000832883,96444456,96444454,Fraxinus punctata,OLEACEAE,Fraxinus,punctata,,,,S.Y.Hu,Data Deficient,,3.1,Unknown,Global
wfo-0000832892,96444496,96444494,Fraxinus reflexiflora,OLEACEAE,Fraxinus,reflexiflora,,,,Lundell,Data Deficient,,3.1,Unknown,Global
wfo-0000833005,96444695,96444693,Fraxinus trifoliolata,OLEACEAE,Fraxinus,trifoliolata,,,,W.W.Sm.,Data Deficient,,3.1,Unknown,Global
wfo-0000618238,96816082,96816015,Zingiber zerumbet,ZINGIBERACEAE,Zingiber,zerumbet,,,,(L.) Roscoe ex Sm.,Data Deficient,,3.1,Unknown,Global
wfo-0000985761,97006380,97006341,Sorbus croceocarpa,ROSACEAE,Sorbus,croceocarpa,,,,P.D.Sell,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0000158634,97214589,97214585,Asplenium ruwenzoriense,ASPLENIACEAE,Asplenium,ruwenzoriense,,,,Baker,Data Deficient,,3.1,Unknown,Global
