WFO_ID,assessmentId,internalTaxonId,scientificName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
wfo-0000483232,129453472,118154330,Persoonia nutans,PROTEACEAE,Persoonia,nutans,,,,R.Br.,Endangered,"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000477989,129453487,118154409,Persoonia oxycoccoides,PROTEACEAE,Persoonia,oxycoccoides,,,,Sieber ex Spreng.,Endangered,"A2ac; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
wfo-0000477951,129453502,118154809,Persoonia recedens,PROTEACEAE,Persoonia,recedens,,,,Gand.,Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
wfo-0000228628,129544099,129544096,Liparis warpuri,ORCHIDACEAE,Liparis,warpuri,,,,Rolfe,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0001071091,129766150,103292952,Persea rufescens,LAURACEAE,Persea,rufescens,,,,Lundell,Endangered,A2c; B2ab(iii),3.1,Decreasing,Global
wfo-0001070181,129766713,103294119,Persea chamissonis,LAURACEAE,Persea,chamissonis,,,,Mez,Endangered,A2c,3.1,Decreasing,Global
wfo-0001070538,129766871,103294178,Persea longipes,LAURACEAE,Persea,longipes,,,,(Schltdl.) Meisn.,Endangered,A2c; B2ab(iii),3.1,Decreasing,Global
wfo-0001033161,129767173,103295241,Persea pallescens,LAURACEAE,Persea,pallescens,,,,(Mez) Lorea-Hern.,Endangered,A2c; B2ab(iii),3.1,Decreasing,Global
wfo-0001070686,129767329,110067105,Persea cinerascens,LAURACEAE,Persea,cinerascens,,,,S.F. Blake,Endangered,"A2c; B2ab(i,ii,iii,v)",3.1,Decreasing,Global
wfo-0001133229,129854129,32636,Vepris samburuensis,RUTACEAE,Vepris,samburuensis,,,,Kokwaro,Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
wfo-0001315175,129885842,129871812,Barleria glandulostamina,ACANTHACEAE,Barleria,glandulostamina,,,,I.Darbysh.,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000560463,129885855,129871838,Barleria paucidentata,ACANTHACEAE,Barleria,paucidentata,,,,Benoist,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000560504,129885879,129871866,Barleria pulchella,ACANTHACEAE,Barleria,pulchella,,,,Benoist,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000603000,129885943,129871883,Chlamydacanthus euphorbioides,ACANTHACEAE,Chlamydacanthus,euphorbioides,,,,Lindau,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0001045569,129885993,129871902,Hypoestes taeniata,ACANTHACEAE,Hypoestes,taeniata,,,,Benoist,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0001045503,129886016,129871925,Justicia rigens,ACANTHACEAE,Justicia,rigens,,,,Benoist,Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0001077467,129886468,129883648,Helicteropsis microsiphon,MALVACEAE,Helicteropsis,microsiphon,,,,(Baill.) Hochr.,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0001315542,130532131,130532125,Aloe belitsakensis,ASPHODELACEAE,Aloe,belitsakensis,,,,Rakotoaris.,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000362673,130617163,130617159,Costularia brevifolia,CYPERACEAE,Costularia,brevifolia,,,,Cherm.,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-1000031710,130617197,130617191,Costularia cadetii,CYPERACEAE,Costularia,cadetii,,,,Larridon,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-1000031711,130617264,130617262,Costularia itremoensis,CYPERACEAE,Costularia,itremoensis,,,,Larridon,Endangered,"B2ab(i,ii,iii,v)",3.1,Decreasing,Global
wfo-0001343870,130617732,130617721,Costularia xipholepis,CYPERACEAE,Costularia,xipholepis,,,,(Baker) Henriette & Senterre,Endangered,B1ab(iii)+2ab(iii),3.1,Stable,Global
wfo-0000503764,131226558,43304,Puya angelensis,BROMELIACEAE,Puya,angelensis,,,,E.Gross & Rauh,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000504079,131226610,43305,Puya compacta,BROMELIACEAE,Puya,compacta,,,,L.B.Sm.,Endangered,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)",3.1,Unknown,Global
wfo-0000504201,131226742,43307,Puya exigua,BROMELIACEAE,Puya,exigua,,,,Mez,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000504929,131226906,43310,Puya nutans,BROMELIACEAE,Puya,nutans,,,,L.B.Sm.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000504980,131227034,43312,Puya parviflora,BROMELIACEAE,Puya,parviflora,,,,L.B.Sm.,Endangered,"B1ab(iii,iv)+2ab(iii,iv)",3.1,Unknown,Global
wfo-0000505332,131227258,43317,Puya sodiroana,BROMELIACEAE,Puya,sodiroana,,,,Mez,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0000482974,131329994,131329910,Protea argyrea,PROTEACEAE,Protea,argyrea,,,,Hauman,Endangered,B2ab(iii),3.1,Decreasing,Global
wfo-0000432516,131342607,131342593,Guzmania palustris,BROMELIACEAE,Guzmania,palustris,,,,(Wittm.) Mez,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000503865,131342861,131342671,Puya barkleyana,BROMELIACEAE,Puya,barkleyana,,,,L.B.Sm.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000504206,131342906,131342731,Puya exuta,BROMELIACEAE,Puya,exuta,,,,L.B.Sm. & Read,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000504296,131342916,131342777,Puya gargantae,BROMELIACEAE,Puya,gargantae,,,,L.B.Sm.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000504445,131342936,131342789,Puya grubbii,BROMELIACEAE,Puya,grubbii,,,,L.B.Sm.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000504953,131342981,131342816,Puya ochroleuca,BROMELIACEAE,Puya,ochroleuca,,,,Betancur & Callejas,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000505186,131342986,131342819,Puya roldanii,BROMELIACEAE,Puya,roldanii,,,,Betancur & Callejas,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000505240,131342991,131342822,Puya sanctae-martae,BROMELIACEAE,Puya,sanctae-martae,,,,L.B.Sm.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000575351,131343079,131343026,Tillandsia breviturneri,BROMELIACEAE,Tillandsia,breviturneri,,,,Betancur & Néstor García,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000584000,131343109,131343061,Tillandsia reversa,BROMELIACEAE,Tillandsia,reversa,,,,L.B.Sm.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000584162,131343114,131343064,Tillandsia romeroi,BROMELIACEAE,Tillandsia,romeroi,,,,L.B.Sm.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000585027,131343119,131343067,Tillandsia sigmoidea,BROMELIACEAE,Tillandsia,sigmoidea,,,,L.B.Sm.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000562220,131343141,131343134,Bejaria nana,ERICACEAE,Bejaria,nana,,,,A.C.Sm. & Ewan,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000591388,131343241,131343178,Cavendishia longirachis,ERICACEAE,Cavendishia,longirachis,,,,Luteyn,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000591460,131343266,131343197,Cavendishia sessiliflora,ERICACEAE,Cavendishia,sessiliflora,,,,A.C.Sm.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0001231258,131343381,131343375,Pernettya hirta,ERICACEAE,Pernettya,hirta,,,,(Willd.) Sleumer,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0001277221,131343452,131343396,Plutarchia dasyphylla,ERICACEAE,Plutarchia,dasyphylla,,,,A.C. Sm.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000395916,131343457,131343399,Plutarchia dichogama,ERICACEAE,Plutarchia,dichogama,,,,(Cuatrec.) Sleumer,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0001283634,131343462,131343406,Plutarchia minor,ERICACEAE,Plutarchia,minor,,,,A.C. Sm.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0001277222,131343467,131343409,Plutarchia miranda,ERICACEAE,Plutarchia,miranda,,,,A.C. Sm.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0001277223,131343472,131343412,Plutarchia monantha,ERICACEAE,Plutarchia,monantha,,,,A.C. Sm.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0001283635,131343477,131343415,Plutarchia pubiflora,ERICACEAE,Plutarchia,pubiflora,,,,(Wedd.) A.C. Sm.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0001047166,131347288,131347270,Semiramisia pulcherrima,ERICACEAE,Semiramisia,pulcherrima,,,,A.C. Sm.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000504272,131347662,131347596,Puya fosteriana,BROMELIACEAE,Puya,fosteriana,,,,L.B.Sm.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000504538,131347672,131347602,Puya ibischii,BROMELIACEAE,Puya,ibischii,,,,R.Vásquez,Endangered,"B1ab(iii,v)",3.1,Unknown,Global
wfo-0001330293,131358858,131358255,Puya loca,BROMELIACEAE,Puya,loca,,,,Madriñán,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000513927,131363030,131363016,Acaulimalva steinbachii,MALVACEAE,Acaulimalva,steinbachii,,,,Krapov.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000504565,131366305,131365809,Puya joergensenii,BROMELIACEAE,Puya,joergensenii,,,,H. Luther,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0000809940,131366325,131366156,Puya tillii,BROMELIACEAE,Puya,tillii,,,,Manzan.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000538581,131367418,131366555,Anthopterus ecuadorensis,ERICACEAE,Anthopterus,ecuadorensis,,,,Luteyn,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000591357,131367799,131367577,Cavendishia grandifolia,ERICACEAE,Cavendishia,grandifolia,,,,Hoerold,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000591423,131367814,131367650,Cavendishia parviflora,ERICACEAE,Cavendishia,parviflora,,,,Luteyn,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0000503800,131368534,131368331,Puya araneosa,BROMELIACEAE,Puya,araneosa,,,,L.B. Sm.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000504103,131368539,131368336,Puya coriacea,BROMELIACEAE,Puya,coriacea,,,,L.B. Sm.,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0000504207,131368544,131368339,Puya fastuosa,BROMELIACEAE,Puya,fastuosa,,,,Mez,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0000505068,131368569,131368391,Puya pratensis,BROMELIACEAE,Puya,pratensis,,,,L.B. Sm.,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0000505136,131368579,131368399,Puya rauhii,BROMELIACEAE,Puya,rauhii,,,,L.B. Sm.,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0000572036,131369324,131369278,Brayopsis diapensioides,BRASSICACEAE,Brayopsis,diapensioides,,,,(Wedd.) Gilg & Muschl.,Endangered,"B1ab(iii,iv)",3.1,Unknown,Global
wfo-0000573963,131369362,131369343,Buddleja cardenasii,SCROPHULARIACEAE,Buddleja,cardenasii,,,,Standl. ex E.M. Norman,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0001341388,131724370,131724352,Curcuma sahuynhensis,ZINGIBERACEAE,Curcuma,sahuynhensis,,,,Škorničk. & N.S.Lý,Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
wfo-1000088073,131724535,131724530,Siliquamomum phamhoangii,ZINGIBERACEAE,Siliquamomum,phamhoangii,,,,Luu & H.Đ.Trần,Endangered,D,3.1,Stable,Global
wfo-0001426414,131724780,131724764,Newmania gracilis,ZINGIBERACEAE,Newmania,gracilis,,,,"Škorničk., Q.B.Nguyen & H.Đ.Trần",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0001426415,131724836,131724810,Newmania sontraensis,ZINGIBERACEAE,Newmania,sontraensis,,,,"H.Đ.Trần, Luu & Škorničk.",Endangered,B1ab(iii)+2ab(iii),3.1,Stable,Global
wfo-0001342985,131774689,131774684,Zingiber atroporphyreum,ZINGIBERACEAE,Zingiber,atroporphyreum,,,,Škorničk. & Q.B.Nguyen,Endangered,D,3.1,Stable,Global
wfo-0001426511,131774783,131774778,Zingiber mellis,ZINGIBERACEAE,Zingiber,mellis,,,,"Škorničk., H.Ð.Trần & Šída f.",Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0001342989,131774815,131774810,Zingiber microcheilum,ZINGIBERACEAE,Zingiber,microcheilum,,,,"Škorničk., H.Ð.Trần & Šída f.",Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0001342984,131774853,131774842,Zingiber lecongkietii,ZINGIBERACEAE,Zingiber,lecongkietii,,,,Škorničk. & H.Ð.Trần,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-1000006088,131893976,131873142,Ornithogalum insulare,ASPARAGACEAE,Ornithogalum,insulare,,,,"Kypr., Antaloudaki & Tzanoud.",Endangered,B1ab(iii)+2ab(iii); D,3.1,Unknown,"Global, Europe & Mediterranean"
wfo-0001426447,132206375,132206362,Sundamomum pseudofoetens,ZINGIBERACEAE,Sundamomum,pseudofoetens,,,,(Valeton) A.D.Poulsen & M.F.Newman,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0001426445,132206430,132206395,Sundamomum oligophyllum,ZINGIBERACEAE,Sundamomum,oligophyllum,,,,(A.J.Droop) A.D.Poulsen & M.F.Newman,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0000537650,132513137,32850,Annickia kummerae,ANNONACEAE,Annickia,kummerae,,,,(Engl. & Diels) Setten & Maas,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000552596,132516514,158244,Asteranthe lutea,ANNONACEAE,Asteranthe,lutea,,,,Vollesen,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0000657830,132517218,132517129,Duguetia dilabens,ANNONACEAE,Duguetia,dilabens,,,,Chatrou & Repetur,Endangered,"B2ab(iii,v)",3.1,Unknown,Global
wfo-0000721773,132520522,132520196,Hexalobus bussei,ANNONACEAE,Hexalobus,bussei,,,,Diels,Endangered,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)",3.1,Unknown,Global
wfo-0001342051,132676785,158139,Huberantha tanganyikensis,ANNONACEAE,Huberantha,tanganyikensis,,,,Vollesen,Endangered,"B2ab(ii,iii,v)",3.1,Decreasing,Global
wfo-0001342053,132676790,157980,Huberantha verdcourtii,ANNONACEAE,Huberantha,verdcourtii,,,,Vollesen,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000507447,132677801,158173,Isolona linearis,ANNONACEAE,Isolona,linearis,,,,Couvreur,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0001065946,132677929,200682,Isolona pleurocarpa,ANNONACEAE,Isolona,pleurocarpa,,,,Diels,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0000732633,132678229,132677097,Isolona letestui,ANNONACEAE,Isolona,letestui,,,,Pellegr.,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0000917454,132688601,201889,Curcuma vitellina,ZINGIBERACEAE,Curcuma,vitellina,,,,Škorničk. & H.Ð.Tran,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
wfo-0000430241,132689037,201894,Globba colpicola,ZINGIBERACEAE,Globba,colpicola,,,,K.Schum.,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0000617195,132690971,201913,Zingiber monophyllum,ZINGIBERACEAE,Zingiber,monophyllum,,,,Gagnep.,Endangered,B2ab(v),3.1,Decreasing,Global
wfo-0000916683,132691749,201919,Siliquamomum oreodoxa,ZINGIBERACEAE,Siliquamomum,oreodoxa,,,,N.S.Ly & Škorničk.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000922062,132692037,201924,Newmania orthostachys,ZINGIBERACEAE,Newmania,orthostachys,,,,N.S.Lý & Škorničk.,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0001426376,132692688,202200,Meistera celsa,ZINGIBERACEAE,Meistera,celsa,,,,(Lamxay & M.F.Newman) Škorničk. & M.F.Newman,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0001426404,132695666,202225,Meistera stephanocolea,ZINGIBERACEAE,Meistera,stephanocolea,,,,(Lamxay & M.F.Newman) Škorničk. & M.F.Newman,Endangered,D,3.1,Stable,Global
wfo-0000338832,132701848,44393598,Alpinia velutina,ZINGIBERACEAE,Alpinia,velutina,,,,Ridl.,Endangered,B2ab(iii),3.1,Decreasing,Global
wfo-0001426500,132721585,132721576,Zingiber album,ZINGIBERACEAE,Zingiber,album,,,,Nurainas,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0001136928,132760345,81441044,Pedicularis furbishiae,OROBANCHACEAE,Pedicularis,furbishiae,,,,S.Watson,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
wfo-0000829693,132782087,132782049,Centropogon gloriosus,CAMPANULACEAE,Centropogon,gloriosus,,,,(Britton) Zahlbr.,Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-0000136503,132782547,132782481,Diplostephium cinereum,ASTERACEAE,Diplostephium,cinereum,,,,Cuatrec.,Endangered,"B2ab(iii,iv,v)",3.1,Decreasing,Global
wfo-0001021637,132783420,132782882,Fabiana squamata,SOLANACEAE,Fabiana,squamata,,,,Phil.,Endangered,"B2ab(iii,v)",3.1,Decreasing,Global
wfo-0000086157,132783745,132783605,Gynoxys neovelutina,ASTERACEAE,Gynoxys,neovelutina,,,,Cuatrec.,Endangered,B2ab(iii),3.1,Decreasing,Global
wfo-0000699062,132786501,132784309,Gentianella armerioides,GENTIANACEAE,Gentianella,armerioides,,,,(Griseb.) J.S.Pringle,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000699365,132786526,132786278,Gentianella palcana,GENTIANACEAE,Gentianella,palcana,,,,(Gilg) T.N.He & S.W.Liu,Endangered,"B1ab(iii,iv)",3.1,Decreasing,Global
wfo-0000034093,132787371,132786881,Loricaria unduaviensis,ASTERACEAE,Loricaria,unduaviensis,,,,Cuatrec.,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0001077289,132872893,132871839,Nototriche lanata,MALVACEAE,Nototriche,lanata,,,,A.W.Hill,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000260440,132875572,132873240,Oreopanax thaumasiophyllus,ARALIACEAE,Oreopanax,thaumasiophyllus,,,,Harms,Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
wfo-0001243546,132880324,132878290,Pycnophyllopsis keraiopetala,CARYOPHYLLACEAE,Pycnophyllopsis,keraiopetala,,,,Mattf.,Endangered,"B1ab(iii,iv)",3.1,Decreasing,Global
wfo-0000596458,132889413,132882384,Ceratostema bracteolatum,ERICACEAE,Ceratostema,bracteolatum,,,,Luteyn,Endangered,"B2ab(iii,iv)",3.1,Decreasing,Global
wfo-0000596491,132889448,132884316,Ceratostema lanceolatum,ERICACEAE,Ceratostema,lanceolatum,,,,Benth.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-1000020328,132925153,132925112,Adelmeria dicranochila,ZINGIBERACEAE,Adelmeria,dicranochila,,,,Docot & Banag,Endangered,"B2ab(i,ii,iii)",3.1,Unknown,Global
wfo-1000020329,132925256,132925190,Adelmeria isarogensis,ZINGIBERACEAE,Adelmeria,isarogensis,,,,Docot & Banag,Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
wfo-1000020331,132969498,132925456,Adelmeria undulata,ZINGIBERACEAE,Adelmeria,undulata,,,,Docot & Banag,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0000373071,133042088,157960,Monodora hastipetala,ANNONACEAE,Monodora,hastipetala,,,,Couvreur,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000507651,133042220,157994,Monodora carolinae,ANNONACEAE,Monodora,carolinae,,,,Couvreur,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001240234,133042467,158094,Sanrafaelia ruffonammari,ANNONACEAE,Sanrafaelia,ruffonammari,,,,Verdc.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001065982,133044069,133043553,Piptostigma longepilosum,ANNONACEAE,Piptostigma,longepilosum,,,,Engl.,Endangered,"B2ab(iii,v)",3.1,Decreasing,Global
wfo-1000001685,133044104,133043930,Piptostigma submontanum,ANNONACEAE,Piptostigma,submontanum,,,,"Ghogue, Sonké & Couvreur",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000745992,133046182,133045446,Uvariopsis lovettiana,ANNONACEAE,Uvariopsis,lovettiana,,,,Couvreur & Q.Luke,Endangered,B2ab(iii),3.1,Stable,Global
wfo-0001264404,133163605,133163577,Valeriana johannae,CAPRIFOLIACEAE,Valeriana,johannae,,,,Weberl.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000491175,133163642,133163630,Symplocos robusta,SYMPLOCACEAE,Symplocos,robusta,,,,B.Ståhl,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0000596518,133163745,132893645,Ceratostema pendens,ERICACEAE,Ceratostema,pendens,,,,Luteyn,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000596526,133163755,133163715,Ceratostema pubescens,ERICACEAE,Ceratostema,pubescens,,,,Luteyn,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0000596536,133163765,133163723,Ceratostema silvicola,ERICACEAE,Ceratostema,silvicola,,,,A.C. Sm.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000596546,133163770,133163726,Ceratostema ventricosum,ERICACEAE,Ceratostema,ventricosum,,,,A.C. Sm.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000648012,133163800,133163779,Diogenesia amplectens,ERICACEAE,Diogenesia,amplectens,,,,(Sleumer) Sleumer,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0000648021,133163810,133163789,Diogenesia oligantha,ERICACEAE,Diogenesia,oligantha,,,,(A.C. Sm.) Sleumer,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0000652339,133233690,133233516,Disterigma campii,ERICACEAE,Disterigma,campii,,,,A.C. Sm.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001231887,133234379,133233835,Macleania alata,ERICACEAE,Macleania,alata,,,,Luteyn,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0001231886,133234389,133233922,Macleania dodsonii,ERICACEAE,Macleania,dodsonii,,,,Luteyn,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001230156,133234399,133234142,Macleania maldonadensis,ERICACEAE,Macleania,maldonadensis,,,,Luteyn,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001047974,133236167,133234441,Oreanthes ecuadorensis,ERICACEAE,Oreanthes,ecuadorensis,,,,Luteyn,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0001047975,133236177,133235501,Oreanthes glanduliferus,ERICACEAE,Oreanthes,glanduliferus,,,,A.C. Sm.,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0001232432,133236182,133235528,Oreanthes hypogaeus,ERICACEAE,Oreanthes,hypogaeus,,,,(A.C. Sm.) Luteyn,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0001230131,133238346,133238142,Orthaea ecuadorensis,ERICACEAE,Orthaea,ecuadorensis,,,,Luteyn,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0001047899,133242160,133238627,Plutarchia ecuadorensis,ERICACEAE,Plutarchia,ecuadorensis,,,,Luteyn,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001047935,133242165,133241714,Psammisia aurantiaca,ERICACEAE,Psammisia,aurantiaca,,,,Luteyn,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0001047958,133242185,133241808,Psammisia incana,ERICACEAE,Psammisia,incana,,,,Luteyn,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001232277,133242190,133241855,Psammisia orientalis,ERICACEAE,Psammisia,orientalis,,,,Luteyn,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0001048003,133244301,133243887,Thibaudia joergensenii,ERICACEAE,Thibaudia,joergensenii,,,,A.C. Sm.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001048004,133244306,133243935,Thibaudia lateriflora,ERICACEAE,Thibaudia,lateriflora,,,,A.C. Sm.,Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
wfo-0001230158,133244584,133244457,Vaccinium distichum,ERICACEAE,Vaccinium,distichum,,,,Luteyn,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0001333393,133257185,133256989,Aschersoniodoxa peruviana,BRASSICACEAE,Aschersoniodoxa,peruviana,,,,"Al-Shehbaz, Navarro & A. Cano",Endangered,B1ab(iii),3.1,Decreasing,Global
wfo-1200108838,133258108,133257626,Dactylocardamum polyspermum,BRASSICACEAE,Dactylocardamum,polyspermum,,,,"Al-Shehbaz, A. Cano & H. Trinidad",Endangered,"B1ab(iii,iv)",3.1,Unknown,Global
wfo-0001332538,133259822,133259797,Englerocharis ancashensis,BRASSICACEAE,Englerocharis,ancashensis,,,,"Al-Shehbaz, A. Cano & H. Trinidad",Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0001334342,133261095,133260327,Weberbauera rosulans,BRASSICACEAE,Weberbauera,rosulans,,,,(O.E. Schulz) Al-Shehbaz,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0001291593,133302754,133302390,Pycnophyllum aristatum,CARYOPHYLLACEAE,Pycnophyllum,aristatum,,,,Mattf.,Endangered,B1ab(iv),3.1,Unknown,Global
wfo-0001334144,133313250,133313004,Gentianella weigendii,GENTIANACEAE,Gentianella,weigendii,,,,J.S. Pringle,Endangered,B2ab(iii),3.1,Unknown,Global
wfo-0001077862,133318175,133317404,Nototriche lopezii,MALVACEAE,Nototriche,lopezii,,,,Krapov.,Endangered,B1ab(iii),3.1,Unknown,Global
wfo-0001077925,133318180,133317668,Nototriche peruviana,MALVACEAE,Nototriche,peruviana,,,,Chanco,Endangered,D,3.1,Stable,Global
wfo-0001077863,133318190,133317995,Nototriche tovari,MALVACEAE,Nototriche,tovari,,,,Krapov.,Endangered,B1ab(iii),3.1,Unknown,Global
