taxonID,description,type,source,identifier,reference,license
wfo-0000502703,"Large climber, up to 130 ft.high in trees with paired tendrils, when regrowing from stump shrub-like and often flowering, rarely spiny",morphology,urn:kew.org:fwta:spec:desc:10370,urn:lsid:ipni.org:names:547134-1,,
wfo-0000502703,Corolla-tube split above the insertion of the stamens,morphology,urn:kew.org:fwta:spec:desc:10371,urn:lsid:ipni.org:names:547134-1,,
wfo-0000502744,A liane,morphology,urn:kew.org:fwta:spec:desc:10373,urn:lsid:ipni.org:names:547156-1,,
wfo-0000502744,Paired tendrils,morphology,urn:kew.org:fwta:spec:desc:10374,urn:lsid:ipni.org:names:547156-1,,
wfo-0000502744,With yellowish flowers in dense axillary cymes,morphology,urn:kew.org:fwta:spec:desc:10375,urn:lsid:ipni.org:names:547156-1,,
wfo-0001239675,A climber,morphology,urn:kew.org:fwta:spec:desc:10377,urn:lsid:ipni.org:names:547161-1,,
wfo-0001239675,Flowers in terminal and axillary cymes,morphology,urn:kew.org:fwta:spec:desc:10378,urn:lsid:ipni.org:names:547161-1,,
wfo-0000502763,Climber,morphology,urn:kew.org:fwta:spec:desc:10380,urn:lsid:ipni.org:names:547167-1,,
wfo-0000502763,Tomentellous inflorescence-axis and terminal cymes,morphology,urn:kew.org:fwta:spec:desc:10381,urn:lsid:ipni.org:names:547167-1,,
wfo-0000502724,Climbing shrub or liane,morphology,urn:kew.org:fwta:spec:desc:10383,urn:lsid:ipni.org:names:547195-1,,
wfo-0000502724,Tendrils solitary,morphology,urn:kew.org:fwta:spec:desc:10384,urn:lsid:ipni.org:names:547195-1,,
wfo-0000502724,Flowers in axillary cymes,morphology,urn:kew.org:fwta:spec:desc:10385,urn:lsid:ipni.org:names:547195-1,,
wfo-0000502724,"Fruits orange-yellow, globose",morphology,urn:kew.org:fwta:spec:desc:10386,urn:lsid:ipni.org:names:547195-1,,
wfo-0001074106,Erect shrub or liane,morphology,urn:kew.org:fwta:spec:desc:10388,urn:lsid:ipni.org:names:547209-1,,
wfo-0001074106,Leathery leaves,morphology,urn:kew.org:fwta:spec:desc:10389,urn:lsid:ipni.org:names:547209-1,,
wfo-0001074106,Flowers in compact few-flowered axillary cymes,morphology,urn:kew.org:fwta:spec:desc:10390,urn:lsid:ipni.org:names:547209-1,,
wfo-0000502978,A stout liane with branchlets bearing solitary tendrils,morphology,urn:kew.org:fwta:spec:desc:10392,urn:lsid:ipni.org:names:547240-1,,
wfo-0000502978,"Flowers minute, borne in slender rather open axillary panicles",morphology,urn:kew.org:fwta:spec:desc:10393,urn:lsid:ipni.org:names:547240-1,,
wfo-0000502978,Fruit globose,morphology,urn:kew.org:fwta:spec:desc:10394,urn:lsid:ipni.org:names:547240-1,,
wfo-0001074115,A liane,morphology,urn:kew.org:fwta:spec:desc:10411,urn:lsid:ipni.org:names:547303-1,,
wfo-0001074115,Solitary tendrils,morphology,urn:kew.org:fwta:spec:desc:10412,urn:lsid:ipni.org:names:547303-1,,
wfo-0001074115,Bright orange flowers in lax axillary cymes,morphology,urn:kew.org:fwta:spec:desc:10413,urn:lsid:ipni.org:names:547303-1,,
wfo-0001074115,Fruit small.,morphology,urn:kew.org:fwta:spec:desc:10414,urn:lsid:ipni.org:names:547303-1,,
wfo-0001074116,Shrub or straggly tree,morphology,urn:kew.org:fwta:spec:desc:10415,urn:lsid:ipni.org:names:547319-1,,
wfo-0001074116,White fragrant flowers,morphology,urn:kew.org:fwta:spec:desc:10416,urn:lsid:ipni.org:names:547319-1,,
wfo-0001074116,Tendrils mostly on inflorescences.,morphology,urn:kew.org:fwta:spec:desc:10417,urn:lsid:ipni.org:names:547319-1,,
wfo-0000502983,An erect or climbing shrub,morphology,urn:kew.org:fwta:spec:desc:10418,urn:lsid:ipni.org:names:547324-1,,
wfo-0000502983,Comparatively large leaves,morphology,urn:kew.org:fwta:spec:desc:10419,urn:lsid:ipni.org:names:547324-1,,
wfo-0000502983,Whitish flowers in short pubescent axillary cymes.,morphology,urn:kew.org:fwta:spec:desc:10420,urn:lsid:ipni.org:names:547324-1,,
wfo-0000502992,A tall tree without spines or tendrils,morphology,urn:kew.org:fwta:spec:desc:10421,urn:lsid:ipni.org:names:547340-1,,
wfo-0000502992,Branchlets pubescent,morphology,urn:kew.org:fwta:spec:desc:10422,urn:lsid:ipni.org:names:547340-1,,
wfo-0000502992,Flowers in short axillary cymes,morphology,urn:kew.org:fwta:spec:desc:10423,urn:lsid:ipni.org:names:547340-1,,
wfo-0000502992,Fruits yellow or orange.,morphology,urn:kew.org:fwta:spec:desc:10424,urn:lsid:ipni.org:names:547340-1,,
wfo-0001074123,A liane,morphology,urn:kew.org:fwta:spec:desc:10425,urn:lsid:ipni.org:names:547359-1,,
wfo-0001074123,Yellowish-white flowers in condensed axillary cymes,morphology,urn:kew.org:fwta:spec:desc:10426,urn:lsid:ipni.org:names:547359-1,,
wfo-0001074123,"Fruit globose, bright orange",morphology,urn:kew.org:fwta:spec:desc:10427,urn:lsid:ipni.org:names:547359-1,,
wfo-0001074123,Midrib impressed above,morphology,urn:kew.org:fwta:spec:desc:10428,urn:lsid:ipni.org:names:547359-1,,
wfo-0000502873,A climber,morphology,urn:kew.org:fwta:spec:desc:10430,urn:lsid:ipni.org:names:547361-1,,
wfo-0000502873,Paired tendrils,morphology,urn:kew.org:fwta:spec:desc:10431,urn:lsid:ipni.org:names:547361-1,,
wfo-0000502873,White flowers in axillary  terminal cymes,morphology,urn:kew.org:fwta:spec:desc:10432,urn:lsid:ipni.org:names:547361-1,,
wfo-0000502877,A liane,morphology,urn:kew.org:fwta:spec:desc:10434,urn:lsid:ipni.org:names:547365-1,,
wfo-0000502877,Few-flowered axillary cymes,morphology,urn:kew.org:fwta:spec:desc:10435,urn:lsid:ipni.org:names:547365-1,,
wfo-0000502848,A liane with paired tendrils,morphology,urn:kew.org:fwta:spec:desc:10440,urn:lsid:ipni.org:names:547408-1,,
wfo-0000502848,Tertiary veins below forming characteristic mussel shell markings,morphology,urn:kew.org:fwta:spec:desc:10441,urn:lsid:ipni.org:names:547408-1,,
wfo-0000502889,A small tree up to 20 ft. high with light spreading crown and branches armed with spines,morphology,urn:kew.org:fwta:spec:desc:10443,urn:lsid:ipni.org:names:547485-1,,
wfo-0000502889,Branchlets and leaves sometimes softly pubescent,morphology,urn:kew.org:fwta:spec:desc:10444,urn:lsid:ipni.org:names:547485-1,,
wfo-0000502889,"Flowers greenish-white, in short compound cymes",morphology,urn:kew.org:fwta:spec:desc:10445,urn:lsid:ipni.org:names:547485-1,,
wfo-0000502889,Corolla not split,morphology,urn:kew.org:fwta:spec:desc:10446,urn:lsid:ipni.org:names:547485-1,,
wfo-0000502889,Fruit with a hard yellow shell,morphology,urn:kew.org:fwta:spec:desc:10447,urn:lsid:ipni.org:names:547485-1,,
wfo-0000502887,A climber,morphology,urn:kew.org:fwta:spec:desc:10449,urn:lsid:ipni.org:names:547487-1,,
wfo-0000502887,Paired tendrils,morphology,urn:kew.org:fwta:spec:desc:10450,urn:lsid:ipni.org:names:547487-1,,
wfo-0000502887,Fragrant creamy-white flowers in axillary cymes,morphology,urn:kew.org:fwta:spec:desc:10451,urn:lsid:ipni.org:names:547487-1,,
wfo-0001074132,A tree up to 65 ft. high and 6 ft. girth,morphology,urn:kew.org:fwta:spec:desc:10453,urn:lsid:ipni.org:names:547488-1,,
wfo-0001074132,Whitish flowers in short axillary cymes,morphology,urn:kew.org:fwta:spec:desc:10454,urn:lsid:ipni.org:names:547488-1,,
wfo-0001074132,Slash light brown,morphology,urn:kew.org:fwta:spec:desc:10455,urn:lsid:ipni.org:names:547488-1,,
wfo-0001074135,An erect shrub,morphology,urn:kew.org:fwta:spec:desc:10457,urn:lsid:ipni.org:names:547502-1,,
wfo-0001074135,Flowers in short dense axillary cymes.,morphology,urn:kew.org:fwta:spec:desc:10458,urn:lsid:ipni.org:names:547502-1,,
wfo-0001074071,"With solitary tendrils, shrub or small tree (known in E. Africa as a tree up to 80 ft. high)",morphology,urn:kew.org:fwta:spec:desc:10459,urn:lsid:ipni.org:names:547543-1,,
wfo-0001074071,"Branchlets conspicuously lenticellate, ultimate ones often covered with a pale skin which later splits and peels off",morphology,urn:kew.org:fwta:spec:desc:10460,urn:lsid:ipni.org:names:547543-1,,
wfo-0001074071,"Flowers greenish-yellow, in few-flowered axillary cymes",morphology,urn:kew.org:fwta:spec:desc:10461,urn:lsid:ipni.org:names:547543-1,,
wfo-0000417208,A low climber,morphology,urn:kew.org:fwta:spec:desc:10463,urn:lsid:ipni.org:names:547612-1,,
wfo-0000417208,Whitish or lilac flowers  one large pale calyx-lobe,morphology,urn:kew.org:fwta:spec:desc:10464,urn:lsid:ipni.org:names:547612-1,,
wfo-0000147118,Also in Belgian Congo.,morphology,urn:kew.org:fwta:spec:desc:10490,urn:lsid:ipni.org:names:17403440-1,,
wfo-0000564358,Flowers mauve.,morphology,urn:kew.org:fwta:spec:desc:10498,urn:lsid:ipni.org:names:548003-1,,
wfo-0000667965,"Flowers yellow, red at the base.",morphology,urn:kew.org:fwta:spec:desc:10500,urn:lsid:ipni.org:names:548660-1,,
wfo-0000667980,Hosts unknown.,morphology,urn:kew.org:fwta:spec:desc:10503,urn:lsid:ipni.org:names:548664-1,,
wfo-0000719082,"A very variable species, particularly in size of flowers and leaves, the position of the leaves, the shape of the base of the perianth-segments and of the bracts",morphology,urn:kew.org:fwta:spec:desc:10513,urn:lsid:ipni.org:names:548782-1,,
wfo-0000719082,Flowers pale pink.,morphology,urn:kew.org:fwta:spec:desc:10514,urn:lsid:ipni.org:names:548782-1,,
wfo-0000468682,Young parts and perianth more or less densely covered with white or brown hairs,morphology,urn:kew.org:fwta:spec:desc:10516,urn:lsid:ipni.org:names:551148-1,,
wfo-0000468682,Berries red.,morphology,urn:kew.org:fwta:spec:desc:10517,urn:lsid:ipni.org:names:551148-1,,
wfo-0000468682,Very variable in the shape and size of the flowers and leaves.,morphology,urn:kew.org:fwta:spec:desc:10518,urn:lsid:ipni.org:names:551148-1,,
wfo-0000468679,"Young parts, leaves beneath and flowers covered with rusty tomentum.",morphology,urn:kew.org:fwta:spec:desc:10522,urn:lsid:ipni.org:names:551152-1,,
wfo-0000468677,Young parts and flowers covered with rusty tomentum.,morphology,urn:kew.org:fwta:spec:desc:10524,urn:lsid:ipni.org:names:551154-1,,
wfo-0000468677,"Very variable in the pubescence of the flowers and development of the bracts, also in the relative width and in the form of the apex of the leaves.",morphology,urn:kew.org:fwta:spec:desc:10525,urn:lsid:ipni.org:names:551154-1,,
wfo-0001075615,Hosts unknown.,morphology,urn:kew.org:fwta:spec:desc:10533,urn:lsid:ipni.org:names:551159-1,,
wfo-0001075618,A robust plant,morphology,urn:kew.org:fwta:spec:desc:10534,urn:lsid:ipni.org:names:551160-1,,
wfo-0001075618,The young parts and flowers covered with rusty tomentum,morphology,urn:kew.org:fwta:spec:desc:10535,urn:lsid:ipni.org:names:551160-1,,
wfo-0001075618,Leaves opposite or subopposite,morphology,urn:kew.org:fwta:spec:desc:10536,urn:lsid:ipni.org:names:551160-1,,
wfo-0001075618,Heads or axillary fascicles 4-flowered.,morphology,urn:kew.org:fwta:spec:desc:10537,urn:lsid:ipni.org:names:551160-1,,
wfo-0000413254,Branchlets abundantly covered with brown lenticels,morphology,urn:kew.org:fwta:spec:desc:10538,urn:lsid:ipni.org:names:551849-1,,
wfo-0000413254,"Leaves very variable in size and thickness, reduced in Senegal but well developed in Liberia and Sierra Leone",morphology,urn:kew.org:fwta:spec:desc:10539,urn:lsid:ipni.org:names:551849-1,,
wfo-0000413254,"Perianth red below, pink then grey above; filaments and style green becoming purple.",morphology,urn:kew.org:fwta:spec:desc:10540,urn:lsid:ipni.org:names:551849-1,,
wfo-0000413254,"On many species including Acacia farnesiana, A. nilotica, Alchornea cordifolia, Cola nitida, Coffea liberica, Crossopteryx, Croton, Drepanocarpus lunatus, Manihot glaziovii, Terminalia catappa and Theobroma.",morphology,urn:kew.org:fwta:spec:desc:10541,urn:lsid:ipni.org:names:551849-1,,
wfo-0000413255,"A poorly known species, often confused with T. bangwensis which is similar in habit.",morphology,urn:kew.org:fwta:spec:desc:10542,urn:lsid:ipni.org:names:551853-1,,
wfo-0000413255,Leaves thick when fresh,morphology,urn:kew.org:fwta:spec:desc:10543,urn:lsid:ipni.org:names:551853-1,,
wfo-0000413255,"Perianth tube red, lobes green.",morphology,urn:kew.org:fwta:spec:desc:10544,urn:lsid:ipni.org:names:551853-1,,
wfo-0001075673,Perianth green with rose-pink lobes.,morphology,urn:kew.org:fwta:spec:desc:10545,urn:lsid:ipni.org:names:551869-1,,
wfo-0000413258,"Leaves opposite, alternate or ternate. Varies particularly in leaf-width and thickness and in the size and texture of the perianth",morphology,urn:kew.org:fwta:spec:desc:10547,urn:lsid:ipni.org:names:551896-1,,
wfo-0000413258,"Flowers white, golden yellow, deep rose or red.",morphology,urn:kew.org:fwta:spec:desc:10548,urn:lsid:ipni.org:names:551896-1,,
wfo-0000413240,Flowers yellow below and orange-red above.,morphology,urn:kew.org:fwta:spec:desc:10557,urn:lsid:ipni.org:names:551936-1,,
wfo-0001074831,"Perianth tube red, lobes green.",morphology,urn:kew.org:fwta:spec:desc:10564,urn:lsid:ipni.org:names:552063-1,,
wfo-0001075659,Perianth red; with yellowish green lobes.,morphology,urn:kew.org:fwta:spec:desc:10566,urn:lsid:ipni.org:names:552086-1,,
wfo-0000530923,"Erect herb, 1–2 ft. high",morphology,urn:kew.org:fwta:spec:desc:10586,urn:lsid:ipni.org:names:30030870-2,,
wfo-0000530923,Flowers pink,morphology,urn:kew.org:fwta:spec:desc:10587,urn:lsid:ipni.org:names:30030870-2,,
wfo-0000530936,"Erect herb, to 2 ft. high",morphology,urn:kew.org:fwta:spec:desc:10589,urn:lsid:ipni.org:names:552663-1,,
wfo-0000530936,Flowers mauve,morphology,urn:kew.org:fwta:spec:desc:10590,urn:lsid:ipni.org:names:552663-1,,
wfo-0000530993,"Stem prostrate, rooting at the base; with slender branches, about 1 ft. high",morphology,urn:kew.org:fwta:spec:desc:10592,urn:lsid:ipni.org:names:552700-1,,
wfo-0000530993,Petals purple-violet to reddish-white.,morphology,urn:kew.org:fwta:spec:desc:10593,urn:lsid:ipni.org:names:552700-1,,
wfo-0000531051,"Erect herb, to 2 ft. high",morphology,urn:kew.org:fwta:spec:desc:10594,urn:lsid:ipni.org:names:552750-1,,
wfo-0000531051,Flowers mauve,morphology,urn:kew.org:fwta:spec:desc:10595,urn:lsid:ipni.org:names:552750-1,,
wfo-0000531090,"Erect or procumbent herb, to 1 ft. high",morphology,urn:kew.org:fwta:spec:desc:10597,urn:lsid:ipni.org:names:30256130-2,,
wfo-0000366658,"Flowers creamy-white, sweet scented",morphology,urn:kew.org:fwta:spec:desc:10601,urn:lsid:ipni.org:names:553638-1,,
wfo-0000381490,"Erect or ascending, branched near the base, 3–6 in. high",morphology,urn:kew.org:fwta:spec:desc:10603,urn:lsid:ipni.org:names:553892-1,,
wfo-0000381502,"Erect annual, to 8 in. high",morphology,urn:kew.org:fwta:spec:desc:10605,urn:lsid:ipni.org:names:553901-1,,
wfo-0000381502,Flowers pink or red,morphology,urn:kew.org:fwta:spec:desc:10606,urn:lsid:ipni.org:names:553901-1,,
wfo-0000381509,"Stem erect or ascending, up to 1 ft. long",morphology,urn:kew.org:fwta:spec:desc:10608,urn:lsid:ipni.org:names:553902-1,,
wfo-0000381509,Flowers purple-violet,morphology,urn:kew.org:fwta:spec:desc:10609,urn:lsid:ipni.org:names:553902-1,,
wfo-0001223649,"Erect, branched herb, 1–2 ft. high",morphology,urn:kew.org:fwta:spec:desc:10611,urn:lsid:ipni.org:names:553905-1,,
wfo-0000381472,"Annual, 2–10 in. high, much-branched",morphology,urn:kew.org:fwta:spec:desc:10613,urn:lsid:ipni.org:names:553908-1,,
wfo-0000381472,Flowers purple.,morphology,urn:kew.org:fwta:spec:desc:10614,urn:lsid:ipni.org:names:553908-1,,
wfo-0000381480,"Undershrub or suffrutex, erect shoots to 2 ft. high, sparingly branched",morphology,urn:kew.org:fwta:spec:desc:10615,urn:lsid:ipni.org:names:553933-1,,
wfo-0000381480,Petals and stamens bright scarlet,morphology,urn:kew.org:fwta:spec:desc:10616,urn:lsid:ipni.org:names:553933-1,,
wfo-0000382300,Stems up to 4 ft. long.,morphology,urn:kew.org:fwta:spec:desc:10618,urn:lsid:ipni.org:names:553953-1,,
wfo-0000404242,"Stems reddish, often much-branched, to 6 in. long",morphology,urn:kew.org:fwta:spec:desc:10632,urn:lsid:ipni.org:names:554233-1,,
wfo-0000404242,Fruits red.,morphology,urn:kew.org:fwta:spec:desc:10633,urn:lsid:ipni.org:names:554233-1,,
wfo-0000404228,"Stems creeping at base, with erect branches, pink",morphology,urn:kew.org:fwta:spec:desc:10634,urn:lsid:ipni.org:names:554239-1,,
wfo-0000404228,"Petals 4, white, soon falling off.",morphology,urn:kew.org:fwta:spec:desc:10635,urn:lsid:ipni.org:names:554239-1,,
wfo-0001223646,"Shrub, to 10 ft. high",morphology,urn:kew.org:fwta:spec:desc:10636,urn:lsid:ipni.org:names:554292-1,,
wfo-0001223646,Flowers bright red.,morphology,urn:kew.org:fwta:spec:desc:10637,urn:lsid:ipni.org:names:554292-1,,
wfo-0000518510,A climbing shrub,morphology,urn:kew.org:fwta:spec:desc:10640,urn:lsid:ipni.org:names:555330-1,,
wfo-0000518510,"Yellowish, or rusty, pubescent branchlets and inflorescence",morphology,urn:kew.org:fwta:spec:desc:10641,urn:lsid:ipni.org:names:555330-1,,
wfo-0000518510,Flowers yellow,morphology,urn:kew.org:fwta:spec:desc:10642,urn:lsid:ipni.org:names:555330-1,,
wfo-0000518510,Fruits yellow.,morphology,urn:kew.org:fwta:spec:desc:10643,urn:lsid:ipni.org:names:555330-1,,
wfo-0000518532,A glabrous scandent shrub,morphology,urn:kew.org:fwta:spec:desc:10644,urn:lsid:ipni.org:names:555351-1,,
wfo-0000518532,Flowers yellow,morphology,urn:kew.org:fwta:spec:desc:10645,urn:lsid:ipni.org:names:555351-1,,
wfo-0000518532,Fruits reddish,morphology,urn:kew.org:fwta:spec:desc:10646,urn:lsid:ipni.org:names:555351-1,,
wfo-0000518534,A large forest liane.,morphology,urn:kew.org:fwta:spec:desc:10648,urn:lsid:ipni.org:names:555352-1,,
wfo-0000518546,"Scandent shrub, up to 20 ft. high",morphology,urn:kew.org:fwta:spec:desc:10649,urn:lsid:ipni.org:names:555360-1,,
wfo-0000518546,Rusty puberulous branchlets,morphology,urn:kew.org:fwta:spec:desc:10650,urn:lsid:ipni.org:names:555360-1,,
wfo-0000518546,Yellow or orange flowers,morphology,urn:kew.org:fwta:spec:desc:10651,urn:lsid:ipni.org:names:555360-1,,
wfo-0000518546,Reddish fruits.,morphology,urn:kew.org:fwta:spec:desc:10652,urn:lsid:ipni.org:names:555360-1,,
wfo-0000518555,Large scandent shrub,morphology,urn:kew.org:fwta:spec:desc:10653,urn:lsid:ipni.org:names:555371-1,,
wfo-0000518555,Abundant yellow flowers,morphology,urn:kew.org:fwta:spec:desc:10654,urn:lsid:ipni.org:names:555371-1,,
wfo-0000518555,Reddish fruits.,morphology,urn:kew.org:fwta:spec:desc:10655,urn:lsid:ipni.org:names:555371-1,,
wfo-0000691269,"A climbing shrub, with grey-silky branchlets and leaves",morphology,urn:kew.org:fwta:spec:desc:10657,urn:lsid:ipni.org:names:556331-1,,
wfo-0000691269,White to light pink flowers.,morphology,urn:kew.org:fwta:spec:desc:10658,urn:lsid:ipni.org:names:556331-1,,
wfo-0000721458,A climbing shrub,morphology,urn:kew.org:fwta:spec:desc:10659,urn:lsid:ipni.org:names:1079574-2,,
wfo-0000721458,Coriaceous leaves,morphology,urn:kew.org:fwta:spec:desc:10660,urn:lsid:ipni.org:names:1079574-2,,
wfo-0000721458,Yellow flowers,morphology,urn:kew.org:fwta:spec:desc:10661,urn:lsid:ipni.org:names:1079574-2,,
wfo-0000721458,Red-winged fruits,morphology,urn:kew.org:fwta:spec:desc:10662,urn:lsid:ipni.org:names:1079574-2,,
wfo-0001228814,A woody climber,morphology,urn:kew.org:fwta:spec:desc:10676,urn:lsid:ipni.org:names:557878-1,,
wfo-0001228814,Brownish-pilose branchlets and inflorescence,morphology,urn:kew.org:fwta:spec:desc:10677,urn:lsid:ipni.org:names:557878-1,,
wfo-0001228814,Flowers in abundant panicles,morphology,urn:kew.org:fwta:spec:desc:10678,urn:lsid:ipni.org:names:557878-1,,
wfo-0001228814,Calyx pinkish brown,morphology,urn:kew.org:fwta:spec:desc:10679,urn:lsid:ipni.org:names:557878-1,,
wfo-0001228814,"Petals white to yellow, and pink.",morphology,urn:kew.org:fwta:spec:desc:10680,urn:lsid:ipni.org:names:557878-1,,
wfo-0000511722,"A tall perennial, 6–12 ft. high",morphology,urn:kew.org:fwta:spec:desc:10681,urn:lsid:ipni.org:names:1125427-2,,
wfo-0000511722,Whitish-downy all over,morphology,urn:kew.org:fwta:spec:desc:10682,urn:lsid:ipni.org:names:1125427-2,,
wfo-0000511722,Flowers yellow or lilac with dark purple centre,morphology,urn:kew.org:fwta:spec:desc:10683,urn:lsid:ipni.org:names:1125427-2,,
wfo-0000511722,Carpels 1-seeded.,morphology,urn:kew.org:fwta:spec:desc:10684,urn:lsid:ipni.org:names:1125427-2,,
wfo-0000511747,A tall perennial,morphology,urn:kew.org:fwta:spec:desc:10685,urn:lsid:ipni.org:names:1062300-2,,
wfo-0000511747,Covered with down and spreading hairs,morphology,urn:kew.org:fwta:spec:desc:10686,urn:lsid:ipni.org:names:1062300-2,,
wfo-0000511747,Leaves on long hispid petioles; with conspicuous ear-like stipules,morphology,urn:kew.org:fwta:spec:desc:10687,urn:lsid:ipni.org:names:1062300-2,,
wfo-0000511747,Seeds with scattered groups of short stellate hairs,morphology,urn:kew.org:fwta:spec:desc:10688,urn:lsid:ipni.org:names:1062300-2,,
wfo-0000511747,Flowers orange-red.,morphology,urn:kew.org:fwta:spec:desc:10689,urn:lsid:ipni.org:names:1062300-2,,
wfo-0000511912,"A hoary, much-branched, woody perennial, 3–6 ft. high",morphology,urn:kew.org:fwta:spec:desc:10690,urn:lsid:ipni.org:names:326450-2,,
wfo-0000511912,Comparatively small leaves,morphology,urn:kew.org:fwta:spec:desc:10691,urn:lsid:ipni.org:names:326450-2,,
wfo-0000511912,Flowers yellow,morphology,urn:kew.org:fwta:spec:desc:10692,urn:lsid:ipni.org:names:326450-2,,
wfo-0000511912,Carpels 2–3-seeded.,morphology,urn:kew.org:fwta:spec:desc:10693,urn:lsid:ipni.org:names:326450-2,,
wfo-0000511941,"A tall perennial, 3–6 ft. high, with more or less zigzag hairy branches",morphology,urn:kew.org:fwta:spec:desc:10694,urn:lsid:ipni.org:names:1026852-2,,
wfo-0000511941,Flowers yellow to orange.,morphology,urn:kew.org:fwta:spec:desc:10695,urn:lsid:ipni.org:names:1026852-2,,
wfo-0000512064,"Low, much-branched, suffrutescent, downy on the younger parts",morphology,urn:kew.org:fwta:spec:desc:10700,urn:lsid:ipni.org:names:326453-2,,
wfo-0000512064,Flowers yellow,morphology,urn:kew.org:fwta:spec:desc:10701,urn:lsid:ipni.org:names:326453-2,,
wfo-0000512064,"Seeds large, 3 in each carpel.",morphology,urn:kew.org:fwta:spec:desc:10702,urn:lsid:ipni.org:names:326453-2,,
wfo-0000512081,"A whitish-downy perennial, 3–5 ft. high",morphology,urn:kew.org:fwta:spec:desc:10703,urn:lsid:ipni.org:names:1094644-2,,
wfo-0000512081,Flowers yellow or orange.,morphology,urn:kew.org:fwta:spec:desc:10704,urn:lsid:ipni.org:names:1094644-2,,
wfo-0000512236,An erect branching perennial,morphology,urn:kew.org:fwta:spec:desc:10708,urn:lsid:ipni.org:names:1106776-2,,
wfo-0000512236,Somewhat glandular-tomentose and with spreading hairs,morphology,urn:kew.org:fwta:spec:desc:10709,urn:lsid:ipni.org:names:1106776-2,,
wfo-0000512236,Leaves long-stalked,morphology,urn:kew.org:fwta:spec:desc:10710,urn:lsid:ipni.org:names:1106776-2,,
wfo-0000512236,Flowers yellow or whitish,morphology,urn:kew.org:fwta:spec:desc:10711,urn:lsid:ipni.org:names:1106776-2,,
wfo-0000512236,Carpels 2–3-seeded.,morphology,urn:kew.org:fwta:spec:desc:10712,urn:lsid:ipni.org:names:1106776-2,,
wfo-0000557987,"Tree to 30 ft. high, or more",morphology,urn:kew.org:fwta:spec:desc:10713,urn:lsid:ipni.org:names:559025-1,,
wfo-0000557987,Possibly introduced in our area,morphology,urn:kew.org:fwta:spec:desc:10715,urn:lsid:ipni.org:names:559025-1,,
wfo-0000557987,"Flowers large, yellow.",morphology,urn:kew.org:fwta:spec:desc:10716,urn:lsid:ipni.org:names:559025-1,,
wfo-0000604618,"A low shrubby plant a foot or more high, with angular branches",morphology,urn:kew.org:fwta:spec:desc:10718,urn:lsid:ipni.org:names:329511-2,,
wfo-0000604618,"Flowers yellow with red-purple centre, 1–2 in. in diam.",morphology,urn:kew.org:fwta:spec:desc:10719,urn:lsid:ipni.org:names:329511-2,,
wfo-0000604632,"A suffrutex, in savannah, sending up branches from a woody stock after burning",morphology,urn:kew.org:fwta:spec:desc:10720,urn:lsid:ipni.org:names:559326-1,,
wfo-0000604632,"Stems angular, glabrous, dark gland-dotted",morphology,urn:kew.org:fwta:spec:desc:10721,urn:lsid:ipni.org:names:559326-1,,
wfo-0000604632,"Flowers pink or purplish, 1 in. or more long",morphology,urn:kew.org:fwta:spec:desc:10722,urn:lsid:ipni.org:names:559326-1,,
wfo-0000604632,"Capsule obovoid, 3/4 in. long, gland-punctate",morphology,urn:kew.org:fwta:spec:desc:10723,urn:lsid:ipni.org:names:559326-1,,
wfo-0000604632,Seeds densely clothed with long rusty hairs.,morphology,urn:kew.org:fwta:spec:desc:10724,urn:lsid:ipni.org:names:559326-1,,
wfo-0000707825,"Perennial shrubs, or annual subshrubs",morphology,urn:kew.org:fwta:spec:desc:10726,urn:lsid:ipni.org:names:559664-1,,
wfo-0000707825,"Flowers red or purple, or yellow.",morphology,urn:kew.org:fwta:spec:desc:10727,urn:lsid:ipni.org:names:559664-1,,
wfo-0000707931,Cultivated and subspontaneous.,morphology,urn:kew.org:fwta:spec:desc:10732,urn:lsid:ipni.org:names:30042843-2,,
wfo-0000722400,"An erect annual, to 15 ft. high",morphology,urn:kew.org:fwta:spec:desc:10749,urn:lsid:ipni.org:names:560068-1,,
wfo-0000722400,"Flowers large, yellow with a red-purple centre",morphology,urn:kew.org:fwta:spec:desc:10750,urn:lsid:ipni.org:names:560068-1,,
wfo-0000722400,"Cultivated as a fibre plant, and naturalized.",morphology,urn:kew.org:fwta:spec:desc:10751,urn:lsid:ipni.org:names:560068-1,,
wfo-0000722443,"Erect herb, to 10 ft. high, often unbranched",morphology,urn:kew.org:fwta:spec:desc:10753,urn:lsid:ipni.org:names:560119-1,,
wfo-0000722443,Stems pilose,morphology,urn:kew.org:fwta:spec:desc:10754,urn:lsid:ipni.org:names:560119-1,,
wfo-0000722443,"Flowers yellow with purple centre, 11/2–21/2 in. long",morphology,urn:kew.org:fwta:spec:desc:10755,urn:lsid:ipni.org:names:560119-1,,
wfo-0000722526,"A cultivated, or subspontaneous herb",morphology,urn:kew.org:fwta:spec:desc:10757,urn:lsid:ipni.org:names:560221-1,,
wfo-0000722526,"Long-stalked, usually 5-lobed leaves",morphology,urn:kew.org:fwta:spec:desc:10758,urn:lsid:ipni.org:names:560221-1,,
wfo-0000722526,"Flowers large, yellow, with purple or red centre.",morphology,urn:kew.org:fwta:spec:desc:10759,urn:lsid:ipni.org:names:560221-1,,
