taxonID,description,type,source,identifier,reference,license
wfo-0000224382,"On bare soil, appearing after fIres.",ecology,urn:kew.org:fwta:spec:desc:16308,urn:lsid:ipni.org:names:755229-1,,
wfo-0000232680,In forest.,ecology,urn:kew.org:fwta:spec:desc:16320,urn:lsid:ipni.org:names:755532-1,,
wfo-0000237860,In forest.,ecology,urn:kew.org:fwta:spec:desc:16326,urn:lsid:ipni.org:names:756020-1,,
wfo-0000244927,In swamp forest and beside streams.,ecology,urn:kew.org:fwta:spec:desc:16332,urn:lsid:ipni.org:names:756292-1,,
wfo-0000245876,"Common by streams, especially in the savanna regions.",ecology,urn:kew.org:fwta:spec:desc:16347,urn:lsid:ipni.org:names:756319-1,,
wfo-0000245975,In secondary forest and sometimes planted.,ecology,urn:kew.org:fwta:spec:desc:16351,urn:lsid:ipni.org:names:756384-1,,
wfo-0000246008,In secondary forest.,ecology,urn:kew.org:fwta:spec:desc:16355,urn:lsid:ipni.org:names:756416-1,,
wfo-0000246015,In forest.,ecology,urn:kew.org:fwta:spec:desc:16362,urn:lsid:ipni.org:names:756419-1,,
wfo-0000246024,In forest.,ecology,urn:kew.org:fwta:spec:desc:16366,urn:lsid:ipni.org:names:756428-1,,
wfo-0000246457,In moist forest.,ecology,urn:kew.org:fwta:spec:desc:16369,urn:lsid:ipni.org:names:756534-1,,
wfo-0000246504,On forest margins and roadsides in forest.,ecology,urn:kew.org:fwta:spec:desc:16377,urn:lsid:ipni.org:names:756573-1,,
wfo-0000246551,In forest and beside streams.,ecology,urn:kew.org:fwta:spec:desc:16385,urn:lsid:ipni.org:names:756618-1,,
wfo-0000246581,In forest.,ecology,urn:kew.org:fwta:spec:desc:16389,urn:lsid:ipni.org:names:756648-1,,
wfo-0000246609,In forest.,ecology,urn:kew.org:fwta:spec:desc:16392,urn:lsid:ipni.org:names:756674-1,,
wfo-0000246634,In swamp forest.,ecology,urn:kew.org:fwta:spec:desc:16396,urn:lsid:ipni.org:names:756694-1,,
wfo-0000246735,In forest.,ecology,urn:kew.org:fwta:spec:desc:16404,urn:lsid:ipni.org:names:756777-1,,
wfo-0000249572,In savanna woodland.,ecology,urn:kew.org:fwta:spec:desc:16413,urn:lsid:ipni.org:names:757144-1,,
wfo-0000249700,Beside rivers and streams in forest.,ecology,urn:kew.org:fwta:spec:desc:16420,urn:lsid:ipni.org:names:757283-1,,
wfo-0000254691,Amongst grass.,ecology,urn:kew.org:fwta:spec:desc:16428,urn:lsid:ipni.org:names:757678-1,,
wfo-0000254794,In forest.,ecology,urn:kew.org:fwta:spec:desc:16439,urn:lsid:ipni.org:names:757761-1,,
wfo-0000254823,A weed of cultivation and beside paths.,ecology,urn:kew.org:fwta:spec:desc:16442,urn:lsid:ipni.org:names:757791-1,,
wfo-0000254877,Amongst rocks.,ecology,urn:kew.org:fwta:spec:desc:16445,urn:lsid:ipni.org:names:757833-1,,
wfo-0000254928,"In moist, muddy places.",ecology,urn:kew.org:fwta:spec:desc:16449,urn:lsid:ipni.org:names:757871-1,,
wfo-0000255022,In moist places.,ecology,urn:kew.org:fwta:spec:desc:16453,urn:lsid:ipni.org:names:757942-1,,
wfo-0000255233,In cultivated ground.,ecology,urn:kew.org:fwta:spec:desc:16457,urn:lsid:ipni.org:names:758125-1,,
wfo-0000255496,In forest vegetation.,ecology,urn:kew.org:fwta:spec:desc:16464,urn:lsid:ipni.org:names:758293-1,,
wfo-0000261582,In or near upland forest.,ecology,urn:kew.org:fwta:spec:desc:16471,urn:lsid:ipni.org:names:758724-1,,
wfo-0000261584,In open marshes amongst grass.,ecology,urn:kew.org:fwta:spec:desc:16474,urn:lsid:ipni.org:names:758726-1,,
wfo-0000261587,In grassy places.,ecology,urn:kew.org:fwta:spec:desc:16477,urn:lsid:ipni.org:names:758728-1,,
wfo-0000261600,In forest.,ecology,urn:kew.org:fwta:spec:desc:16481,urn:lsid:ipni.org:names:758741-1,,
wfo-0000261807,In forest.,ecology,urn:kew.org:fwta:spec:desc:16493,urn:lsid:ipni.org:names:758800-1,,
wfo-0000261814,In coastal scrub and in forest vegetation well inland.,ecology,urn:kew.org:fwta:spec:desc:16497,urn:lsid:ipni.org:names:758805-1,,
wfo-0000261824,In forest.,ecology,urn:kew.org:fwta:spec:desc:16506,urn:lsid:ipni.org:names:758814-1,,
wfo-0000261850,"In forest, including fringing forest in the savanna regions.",ecology,urn:kew.org:fwta:spec:desc:16515,urn:lsid:ipni.org:names:758826-1,,
wfo-0000264513,On the forest floor.,ecology,urn:kew.org:fwta:spec:desc:16518,urn:lsid:ipni.org:names:759422-1,,
wfo-0000265021,In high forest.,ecology,urn:kew.org:fwta:spec:desc:16523,urn:lsid:ipni.org:names:759436-1,,
wfo-0000265035,In high forest.,ecology,urn:kew.org:fwta:spec:desc:16528,urn:lsid:ipni.org:names:759450-1,,
wfo-0000265036,In secondary swamp forest and moist ground.,ecology,urn:kew.org:fwta:spec:desc:16532,urn:lsid:ipni.org:names:759451-1,,
wfo-0000265047,In understorey of upland forest.,ecology,urn:kew.org:fwta:spec:desc:16537,urn:lsid:ipni.org:names:759461-1,,
wfo-0000265054,At forest edge.,ecology,urn:kew.org:fwta:spec:desc:16539,urn:lsid:ipni.org:names:759464-1,,
wfo-0000265058,In understorey of high forest.,ecology,urn:kew.org:fwta:spec:desc:16544,urn:lsid:ipni.org:names:759468-1,,
wfo-0000265063,At edges of forest.,ecology,urn:kew.org:fwta:spec:desc:16548,urn:lsid:ipni.org:names:759472-1,,
wfo-0000265224,In forest.,ecology,urn:kew.org:fwta:spec:desc:16563,urn:lsid:ipni.org:names:759566-1,,
wfo-0000265286,In savanna woodland.,ecology,urn:kew.org:fwta:spec:desc:16567,urn:lsid:ipni.org:names:759613-1,,
wfo-0000265322,In savanna.,ecology,urn:kew.org:fwta:spec:desc:16579,urn:lsid:ipni.org:names:759639-1,,
wfo-0000265402,In forest and thickets.,ecology,urn:kew.org:fwta:spec:desc:16583,urn:lsid:ipni.org:names:759697-1,,
wfo-0000265463,In montane forest.,ecology,urn:kew.org:fwta:spec:desc:16590,urn:lsid:ipni.org:names:759741-1,,
wfo-0000265805,In forest.,ecology,urn:kew.org:fwta:spec:desc:16616,urn:lsid:ipni.org:names:760000-1,,
wfo-0000265835,On rocky hills.,ecology,urn:kew.org:fwta:spec:desc:16621,urn:lsid:ipni.org:names:760020-1,,
wfo-0000265891,On hills in savanna country.,ecology,urn:kew.org:fwta:spec:desc:16627,urn:lsid:ipni.org:names:760060-1,,
wfo-0000265933,In forest.,ecology,urn:kew.org:fwta:spec:desc:16634,urn:lsid:ipni.org:names:760091-1,,
wfo-0000266907,Appearing in upland grassland after fires.,ecology,urn:kew.org:fwta:spec:desc:16640,urn:lsid:ipni.org:names:760246-1,,
wfo-0000266992,In upland grassland.,ecology,urn:kew.org:fwta:spec:desc:16647,urn:lsid:ipni.org:names:760288-1,,
wfo-0000267010,In upland grassland.,ecology,urn:kew.org:fwta:spec:desc:16655,urn:lsid:ipni.org:names:760298-1,,
wfo-0000267072,"In wet, muddy places.",ecology,urn:kew.org:fwta:spec:desc:16662,urn:lsid:ipni.org:names:760328-1,,
wfo-0000279924,In forest.,ecology,urn:kew.org:fwta:spec:desc:16665,urn:lsid:ipni.org:names:760856-1,,
wfo-0000280177,Especially common in fringing forest in savanna regions.,ecology,urn:kew.org:fwta:spec:desc:16669,urn:lsid:ipni.org:names:760888-1,,
wfo-0000281093,"In the forest regions, especially in regrowth vegetation.",ecology,urn:kew.org:fwta:spec:desc:16677,urn:lsid:ipni.org:names:760947-1,,
wfo-0000281496,"In coastal vegetation and in forest, including fringing forest in savanna regions.",ecology,urn:kew.org:fwta:spec:desc:16681,urn:lsid:ipni.org:names:761059-1,,
wfo-0000281501,In swamp forest.,ecology,urn:kew.org:fwta:spec:desc:16686,urn:lsid:ipni.org:names:761064-1,,
wfo-0000281502,In forest.,ecology,urn:kew.org:fwta:spec:desc:16689,urn:lsid:ipni.org:names:761065-1,,
wfo-0000284765,Beside streams in forest.,ecology,urn:kew.org:fwta:spec:desc:16701,urn:lsid:ipni.org:names:761247-1,,
wfo-0000284948,In swamp forest.,ecology,urn:kew.org:fwta:spec:desc:16715,urn:lsid:ipni.org:names:761394-1,,
wfo-0000285070,In forest.,ecology,urn:kew.org:fwta:spec:desc:16722,urn:lsid:ipni.org:names:761487-1,,
wfo-0000285142,In forest.,ecology,urn:kew.org:fwta:spec:desc:16729,urn:lsid:ipni.org:names:761548-1,,
wfo-0000285226,Beside streams in forest.,ecology,urn:kew.org:fwta:spec:desc:16736,urn:lsid:ipni.org:names:761609-1,,
wfo-0000285316,In forest.,ecology,urn:kew.org:fwta:spec:desc:16739,urn:lsid:ipni.org:names:761673-1,,
wfo-0000285325,In forest.,ecology,urn:kew.org:fwta:spec:desc:16741,urn:lsid:ipni.org:names:761682-1,,
wfo-0000285391,In forest.,ecology,urn:kew.org:fwta:spec:desc:16744,urn:lsid:ipni.org:names:761732-1,,
wfo-0000285485,In forest.,ecology,urn:kew.org:fwta:spec:desc:16750,urn:lsid:ipni.org:names:761805-1,,
wfo-0000285538,In savanna woodland.,ecology,urn:kew.org:fwta:spec:desc:16753,urn:lsid:ipni.org:names:761850-1,,
wfo-0000285637,In forest.,ecology,urn:kew.org:fwta:spec:desc:16760,urn:lsid:ipni.org:names:761919-1,,
wfo-0000285909,In forest.,ecology,urn:kew.org:fwta:spec:desc:16771,urn:lsid:ipni.org:names:762131-1,,
wfo-0000285910,In forest.,ecology,urn:kew.org:fwta:spec:desc:16774,urn:lsid:ipni.org:names:762132-1,,
wfo-0000286117,In savanna woodland.,ecology,urn:kew.org:fwta:spec:desc:16779,urn:lsid:ipni.org:names:762257-1,,
wfo-0000286127,In forest.,ecology,urn:kew.org:fwta:spec:desc:16784,urn:lsid:ipni.org:names:762263-1,,
wfo-0000286171,In forest.,ecology,urn:kew.org:fwta:spec:desc:16787,urn:lsid:ipni.org:names:762299-1,,
wfo-0000286277,In forest.,ecology,urn:kew.org:fwta:spec:desc:16791,urn:lsid:ipni.org:names:762366-1,,
wfo-0000286346,In forest.,ecology,urn:kew.org:fwta:spec:desc:16795,urn:lsid:ipni.org:names:762421-1,,
wfo-0000286387,In forest.,ecology,urn:kew.org:fwta:spec:desc:16798,urn:lsid:ipni.org:names:762453-1,,
wfo-0000286411,In forest.,ecology,urn:kew.org:fwta:spec:desc:16800,urn:lsid:ipni.org:names:762470-1,,
wfo-0000286428,In forest.,ecology,urn:kew.org:fwta:spec:desc:16806,urn:lsid:ipni.org:names:762483-1,,
wfo-0000286479,In forest.,ecology,urn:kew.org:fwta:spec:desc:16813,urn:lsid:ipni.org:names:762527-1,,
wfo-0000286565,In forest.,ecology,urn:kew.org:fwta:spec:desc:16816,urn:lsid:ipni.org:names:762594-1,,
wfo-0000286567,In forest beside streams.,ecology,urn:kew.org:fwta:spec:desc:16819,urn:lsid:ipni.org:names:762596-1,,
wfo-0000286577,In deep shade in forest.,ecology,urn:kew.org:fwta:spec:desc:16822,urn:lsid:ipni.org:names:762604-1,,
wfo-0000286818,In forest.,ecology,urn:kew.org:fwta:spec:desc:16825,urn:lsid:ipni.org:names:762791-1,,
wfo-0000286880,In forest and in savanna woodland.,ecology,urn:kew.org:fwta:spec:desc:16834,urn:lsid:ipni.org:names:762835-1,,
wfo-0000287137,In forest.,ecology,urn:kew.org:fwta:spec:desc:16837,urn:lsid:ipni.org:names:763035-1,,
wfo-0000287157,In forest.,ecology,urn:kew.org:fwta:spec:desc:16839,urn:lsid:ipni.org:names:763053-1,,
wfo-0000287238,Beside streams in savanna.,ecology,urn:kew.org:fwta:spec:desc:16845,urn:lsid:ipni.org:names:763117-1,,
wfo-0000287342,In forest.,ecology,urn:kew.org:fwta:spec:desc:16852,urn:lsid:ipni.org:names:763198-1,,
wfo-0000287537,In forest.,ecology,urn:kew.org:fwta:spec:desc:16865,urn:lsid:ipni.org:names:763344-1,,
wfo-0000288049,In savanna woodland.,ecology,urn:kew.org:fwta:spec:desc:16898,urn:lsid:ipni.org:names:763759-1,,
wfo-0000298235,In forest.,ecology,urn:kew.org:fwta:spec:desc:16907,urn:lsid:ipni.org:names:765127-1,,
wfo-0000298246,Mostly in forest regrowth vegetation.,ecology,urn:kew.org:fwta:spec:desc:16911,urn:lsid:ipni.org:names:765136-1,,
wfo-0000298259,In swamp forest.,ecology,urn:kew.org:fwta:spec:desc:16923,urn:lsid:ipni.org:names:765148-1,,
wfo-0000298275,In forest.,ecology,urn:kew.org:fwta:spec:desc:16933,urn:lsid:ipni.org:names:765160-1,,
wfo-0000298278,In forest.,ecology,urn:kew.org:fwta:spec:desc:16936,urn:lsid:ipni.org:names:765161-1,,
wfo-0000298282,"In forest vegetation, including forest outliers in the savanna regions.",ecology,urn:kew.org:fwta:spec:desc:16940,urn:lsid:ipni.org:names:765164-1,,
wfo-0000299047,Usually on edge of forest,ecology,urn:kew.org:fwta:spec:desc:16948,urn:lsid:ipni.org:names:765679-1,,
wfo-0000299055,In regrowth forest.,ecology,urn:kew.org:fwta:spec:desc:16960,urn:lsid:ipni.org:names:765687-1,,
wfo-0000299056,In forest.,ecology,urn:kew.org:fwta:spec:desc:16965,urn:lsid:ipni.org:names:765688-1,,
wfo-0000299061,In secondary forest or forest margins.,ecology,urn:kew.org:fwta:spec:desc:16969,urn:lsid:ipni.org:names:765692-1,,
wfo-0000299127,In secondary forest.,ecology,urn:kew.org:fwta:spec:desc:16983,urn:lsid:ipni.org:names:765714-1,,
wfo-0000299196,In montane forest.,ecology,urn:kew.org:fwta:spec:desc:16994,urn:lsid:ipni.org:names:765758-1,,
wfo-0000299219,In forest.,ecology,urn:kew.org:fwta:spec:desc:17001,urn:lsid:ipni.org:names:765770-1,,
wfo-0000299227,Moist shady places in savanna.,ecology,urn:kew.org:fwta:spec:desc:17005,urn:lsid:ipni.org:names:765774-1,,
wfo-0000299241,In secondary forest.,ecology,urn:kew.org:fwta:spec:desc:17009,urn:lsid:ipni.org:names:765783-1,,
wfo-0000299335,In swamps and wet places.,ecology,urn:kew.org:fwta:spec:desc:17013,urn:lsid:ipni.org:names:765793-1,,
wfo-0000299370,In thickets chiefly in transitional savanna to forest regions.,ecology,urn:kew.org:fwta:spec:desc:17027,urn:lsid:ipni.org:names:765821-1,,
wfo-0000299386,In secondary deciduous forest.,ecology,urn:kew.org:fwta:spec:desc:17035,urn:lsid:ipni.org:names:765834-1,,
wfo-0000299405,Upland forest margins and stream sides.,ecology,urn:kew.org:fwta:spec:desc:17041,urn:lsid:ipni.org:names:765849-1,,
wfo-0000299407,In wet places.,ecology,urn:kew.org:fwta:spec:desc:17045,urn:lsid:ipni.org:names:765850-1,,
wfo-0000299424,On stream banks in forest.,ecology,urn:kew.org:fwta:spec:desc:17056,urn:lsid:ipni.org:names:765862-1,,
wfo-0000299458,In mangrove swamps and swamp forest.,ecology,urn:kew.org:fwta:spec:desc:17067,urn:lsid:ipni.org:names:765887-1,,
wfo-0000299477,In high forest.,ecology,urn:kew.org:fwta:spec:desc:17074,urn:lsid:ipni.org:names:765900-1,,
wfo-0000299490,In forest.,ecology,urn:kew.org:fwta:spec:desc:17077,urn:lsid:ipni.org:names:765910-1,,
wfo-0000299552,In secondary forest.,ecology,urn:kew.org:fwta:spec:desc:17097,urn:lsid:ipni.org:names:765967-1,,
wfo-0000299993,"In secondary forest, sometimes beside water.",ecology,urn:kew.org:fwta:spec:desc:17107,urn:lsid:ipni.org:names:765977-1,,
wfo-0000299995,In thickets,ecology,urn:kew.org:fwta:spec:desc:17109,urn:lsid:ipni.org:names:765978-1,,
wfo-0000306863,Understorey shrub in high forest.,ecology,urn:kew.org:fwta:spec:desc:17114,urn:lsid:ipni.org:names:766160-1,,
wfo-0000307163,In forest.,ecology,urn:kew.org:fwta:spec:desc:17118,urn:lsid:ipni.org:names:766234-1,,
wfo-0000307164,In forest.,ecology,urn:kew.org:fwta:spec:desc:17122,urn:lsid:ipni.org:names:766235-1,,
wfo-0000309723,In farm clearings in the forest regions.,ecology,urn:kew.org:fwta:spec:desc:17126,urn:lsid:ipni.org:names:766358-1,,
wfo-0000309731,Mostly in forest.,ecology,urn:kew.org:fwta:spec:desc:17134,urn:lsid:ipni.org:names:766363-1,,
wfo-0000309734,In forest.,ecology,urn:kew.org:fwta:spec:desc:17136,urn:lsid:ipni.org:names:766366-1,,
wfo-0000309738,In forest.,ecology,urn:kew.org:fwta:spec:desc:17141,urn:lsid:ipni.org:names:766368-1,,
wfo-0000309743,In forest.,ecology,urn:kew.org:fwta:spec:desc:17145,urn:lsid:ipni.org:names:766371-1,,
wfo-0000320904,In forest.,ecology,urn:kew.org:fwta:spec:desc:17153,urn:lsid:ipni.org:names:767416-1,,
wfo-0000320936,In swampy and riverside forest.,ecology,urn:kew.org:fwta:spec:desc:17159,urn:lsid:ipni.org:names:767440-1,,
wfo-0000320956,"In forest, especially in regrowth.",ecology,urn:kew.org:fwta:spec:desc:17163,urn:lsid:ipni.org:names:767456-1,,
wfo-0000320981,In forest.,ecology,urn:kew.org:fwta:spec:desc:17173,urn:lsid:ipni.org:names:767479-1,,
wfo-0000321073,In forest.,ecology,urn:kew.org:fwta:spec:desc:17183,urn:lsid:ipni.org:names:767545-1,,
wfo-0000321086,In forest.,ecology,urn:kew.org:fwta:spec:desc:17185,urn:lsid:ipni.org:names:767557-1,,
wfo-0000321094,In fringing forest.,ecology,urn:kew.org:fwta:spec:desc:17187,urn:lsid:ipni.org:names:767565-1,,
wfo-0000321160,"In forest vegetation, especially by streams.",ecology,urn:kew.org:fwta:spec:desc:17194,urn:lsid:ipni.org:names:767614-1,,
wfo-0000327177,In forest.,ecology,urn:kew.org:fwta:spec:desc:17208,urn:lsid:ipni.org:names:767998-1,,
wfo-0000327181,In forest.,ecology,urn:kew.org:fwta:spec:desc:17212,urn:lsid:ipni.org:names:768001-1,,
wfo-0000327202,"In undergrowth of forest in swampy places, including brackish areas.",ecology,urn:kew.org:fwta:spec:desc:17218,urn:lsid:ipni.org:names:768013-1,,
wfo-0000327217,In forest.,ecology,urn:kew.org:fwta:spec:desc:17223,urn:lsid:ipni.org:names:768024-1,,
wfo-0000327334,In forest.,ecology,urn:kew.org:fwta:spec:desc:17249,urn:lsid:ipni.org:names:768098-1,,
wfo-0000327342,In forest.,ecology,urn:kew.org:fwta:spec:desc:17253,urn:lsid:ipni.org:names:768103-1,,
wfo-0000327353,In forest.,ecology,urn:kew.org:fwta:spec:desc:17255,urn:lsid:ipni.org:names:768108-1,,
wfo-0000327365,"In forest, especially near water.",ecology,urn:kew.org:fwta:spec:desc:17260,urn:lsid:ipni.org:names:768118-1,,
wfo-0000327397,On river banks.,ecology,urn:kew.org:fwta:spec:desc:17269,urn:lsid:ipni.org:names:768141-1,,
wfo-0000327403,In forest.,ecology,urn:kew.org:fwta:spec:desc:17274,urn:lsid:ipni.org:names:768143-1,,
wfo-0000327886,In forest.,ecology,urn:kew.org:fwta:spec:desc:17280,urn:lsid:ipni.org:names:768150-1,,
wfo-0000327889,In forest.,ecology,urn:kew.org:fwta:spec:desc:17283,urn:lsid:ipni.org:names:768153-1,,
wfo-0001111772,"Floating on the surface of lagoons, swamps, rivers and ponds; usually near sea level; often occurring in large colonies",ecology,urn:kew.org:fwta:spec:desc:17428,urn:lsid:ipni.org:names:17219940-1,,
wfo-0000923113,In riverain forest,ecology,urn:kew.org:fwta:spec:desc:17430,urn:lsid:ipni.org:names:779475-1,,
wfo-0000923848,Mainly in swamp forest.,ecology,urn:kew.org:fwta:spec:desc:17434,urn:lsid:ipni.org:names:779504-1,,
wfo-0000810486,In swamp forest,ecology,urn:kew.org:fwta:spec:desc:17437,urn:lsid:ipni.org:names:365084-1,,
wfo-0000925102,Mainly in streamside forests in the savannah regions,ecology,urn:kew.org:fwta:spec:desc:17446,urn:lsid:ipni.org:names:779735-1,,
wfo-0000926197,In riverain forest,ecology,urn:kew.org:fwta:spec:desc:17451,urn:lsid:ipni.org:names:779758-1,,
wfo-0000329327,In fringing forest.,ecology,urn:kew.org:fwta:spec:desc:17294,urn:lsid:ipni.org:names:768320-1,,
wfo-0000331369,In forest.,ecology,urn:kew.org:fwta:spec:desc:17303,urn:lsid:ipni.org:names:769821-1,,
wfo-0000331382,In streamside forest.,ecology,urn:kew.org:fwta:spec:desc:17309,urn:lsid:ipni.org:names:769833-1,,
wfo-0000331390,In shady savanna woodland.,ecology,urn:kew.org:fwta:spec:desc:17312,urn:lsid:ipni.org:names:769840-1,,
wfo-0000331391,In forest.,ecology,urn:kew.org:fwta:spec:desc:17315,urn:lsid:ipni.org:names:769841-1,,
wfo-0000331392,In secondary forest.,ecology,urn:kew.org:fwta:spec:desc:17318,urn:lsid:ipni.org:names:769842-1,,
wfo-0000332849,On rocks in rivers.,ecology,urn:kew.org:fwta:spec:desc:17321,urn:lsid:ipni.org:names:770269-1,,
wfo-0000332862,In wet places and rock outcrops.,ecology,urn:kew.org:fwta:spec:desc:17329,urn:lsid:ipni.org:names:770275-1,,
wfo-0000332863,A weed and in forest.,ecology,urn:kew.org:fwta:spec:desc:17332,urn:lsid:ipni.org:names:770276-1,,
wfo-0000334977,In arid types of savanna woodland.,ecology,urn:kew.org:fwta:spec:desc:17338,urn:lsid:ipni.org:names:770580-1,,
wfo-0000543070,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:17350,urn:lsid:ipni.org:names:771347-1,,
wfo-0000684647,In forest.,ecology,urn:kew.org:fwta:spec:desc:17367,urn:lsid:ipni.org:names:773242-1,,
wfo-0000684701,In forest.,ecology,urn:kew.org:fwta:spec:desc:17369,urn:lsid:ipni.org:names:773286-1,,
wfo-0000685053,Locally abundant in coastal areas.,ecology,urn:kew.org:fwta:spec:desc:17397,urn:lsid:ipni.org:names:773596-1,,
wfo-0001227831,In forest.,ecology,urn:kew.org:fwta:spec:desc:17412,urn:lsid:ipni.org:names:775296-1,,
wfo-0000455361,On rocky hills in savannah regions.,ecology,urn:kew.org:fwta:spec:desc:17414,urn:lsid:ipni.org:names:775330-1,,
wfo-0000454749,In savannah.,ecology,urn:kew.org:fwta:spec:desc:17480,urn:lsid:ipni.org:names:780937-1,,
wfo-0001134539,In coastal savannah.,ecology,urn:kew.org:fwta:spec:desc:17483,urn:lsid:ipni.org:names:780939-1,,
wfo-0001134489,In montane grassland.,ecology,urn:kew.org:fwta:spec:desc:17485,urn:lsid:ipni.org:names:781153-1,,
wfo-0000454888,In savannah woodland.,ecology,urn:kew.org:fwta:spec:desc:17487,urn:lsid:ipni.org:names:781186-1,,
wfo-0000526543,"Especially in forest regrowth and margins, and in protected places in the savannah regions. (See Appendix, p. 330.)",ecology,urn:kew.org:fwta:spec:desc:17492,urn:lsid:ipni.org:names:781676-1,,
wfo-0000526585,In montane forest.,ecology,urn:kew.org:fwta:spec:desc:17501,urn:lsid:ipni.org:names:781708-1,,
wfo-0000526627,In forest.,ecology,urn:kew.org:fwta:spec:desc:17504,urn:lsid:ipni.org:names:781732-1,,
wfo-0000526687,In forest.,ecology,urn:kew.org:fwta:spec:desc:17506,urn:lsid:ipni.org:names:781777-1,,
wfo-0000526701,In forest.,ecology,urn:kew.org:fwta:spec:desc:17509,urn:lsid:ipni.org:names:781789-1,,
wfo-0000526884,"Rocky areas and by streams, especially in the savannah regions.",ecology,urn:kew.org:fwta:spec:desc:17521,urn:lsid:ipni.org:names:781945-1,,
wfo-0000526935,In forest vegetation.,ecology,urn:kew.org:fwta:spec:desc:17526,urn:lsid:ipni.org:names:781992-1,,
wfo-0000587875,Extending into drier regions.,ecology,urn:kew.org:fwta:spec:desc:17557,urn:lsid:ipni.org:names:782206-1,,
wfo-0000604282,In forest.,ecology,urn:kew.org:fwta:spec:desc:17564,urn:lsid:ipni.org:names:782263-1,,
wfo-0000604291,In forest.,ecology,urn:kew.org:fwta:spec:desc:17570,urn:lsid:ipni.org:names:782272-1,,
wfo-0000604319,In forest.,ecology,urn:kew.org:fwta:spec:desc:17577,urn:lsid:ipni.org:names:782296-1,,
wfo-0000604329,In forest.,ecology,urn:kew.org:fwta:spec:desc:17589,urn:lsid:ipni.org:names:782303-1,,
wfo-0000639333,In forest.,ecology,urn:kew.org:fwta:spec:desc:17596,urn:lsid:ipni.org:names:782710-1,,
wfo-0000639344,In forest,ecology,urn:kew.org:fwta:spec:desc:17599,urn:lsid:ipni.org:names:782720-1,,
wfo-0000639357,In forest.,ecology,urn:kew.org:fwta:spec:desc:17604,urn:lsid:ipni.org:names:782730-1,,
wfo-0000639362,In forest.,ecology,urn:kew.org:fwta:spec:desc:17606,urn:lsid:ipni.org:names:782734-1,,
wfo-0000639386,On rocky beds and banks of rivers in forest country.,ecology,urn:kew.org:fwta:spec:desc:17614,urn:lsid:ipni.org:names:782751-1,,
wfo-0000674312,Mainly in streamside forests of the savannah regions.,ecology,urn:kew.org:fwta:spec:desc:17624,urn:lsid:ipni.org:names:783023-1,,
wfo-0000445962,In forest.,ecology,urn:kew.org:fwta:spec:desc:17641,urn:lsid:ipni.org:names:783431-1,,
wfo-0000220606,In dense evergreen forest.,ecology,urn:kew.org:fwta:spec:desc:17801,urn:lsid:ipni.org:names:787091-1,,
wfo-0000233577,In deciduous and gallery forests.,ecology,urn:kew.org:fwta:spec:desc:17805,urn:lsid:ipni.org:names:787574-1,,
wfo-0000632204,In grassland,ecology,urn:kew.org:fwta:spec:desc:17981,urn:lsid:ipni.org:names:801791-1,,
wfo-0000646100,"In moist, open places.",ecology,urn:kew.org:fwta:spec:desc:17986,urn:lsid:ipni.org:names:801959-1,,
wfo-0000654170,In wet places.,ecology,urn:kew.org:fwta:spec:desc:17988,urn:lsid:ipni.org:names:802161-1,,
wfo-0000654178,In wet places.,ecology,urn:kew.org:fwta:spec:desc:17994,urn:lsid:ipni.org:names:802168-1,,
wfo-0000654180,In wet places.,ecology,urn:kew.org:fwta:spec:desc:17997,urn:lsid:ipni.org:names:802170-1,,
wfo-0000654187,In wet places.,ecology,urn:kew.org:fwta:spec:desc:18000,urn:lsid:ipni.org:names:802176-1,,
wfo-0000730164,In moist pockets in rock outcrops.,ecology,urn:kew.org:fwta:spec:desc:18005,urn:lsid:ipni.org:names:803975-1,,
wfo-0000730173,In swamps.,ecology,urn:kew.org:fwta:spec:desc:18008,urn:lsid:ipni.org:names:803999-1,,
wfo-0000730186,In boggy ground.,ecology,urn:kew.org:fwta:spec:desc:18011,urn:lsid:ipni.org:names:1101796-2,,
wfo-0000443006,In understorey of forest,ecology,urn:kew.org:fwta:spec:desc:17651,urn:lsid:ipni.org:names:783554-1,,
wfo-0000442992,In understorey of forest,ecology,urn:kew.org:fwta:spec:desc:17656,urn:lsid:ipni.org:names:783560-1,,
wfo-0000471336,In forest.,ecology,urn:kew.org:fwta:spec:desc:17669,urn:lsid:ipni.org:names:784018-1,,
wfo-0000471616,"Usually in regrowth vegetation in the forest regions, and in streamside vegetation in the savannah regions.",ecology,urn:kew.org:fwta:spec:desc:17684,urn:lsid:ipni.org:names:185718-2,,
wfo-0001236580,In forest.,ecology,urn:kew.org:fwta:spec:desc:17687,urn:lsid:ipni.org:names:784444-1,,
wfo-0000471473,In forest.,ecology,urn:kew.org:fwta:spec:desc:17689,urn:lsid:ipni.org:names:784445-1,,
wfo-0000471477,In forest.,ecology,urn:kew.org:fwta:spec:desc:17692,urn:lsid:ipni.org:names:784450-1,,
wfo-0000471479,In forest.,ecology,urn:kew.org:fwta:spec:desc:17694,urn:lsid:ipni.org:names:784452-1,,
wfo-0001236576,"In forest,",ecology,urn:kew.org:fwta:spec:desc:17697,urn:lsid:ipni.org:names:784456-1,,
