wfo-0000457312,Triumfetta annua L. ,Mant. Pl. 73. 1767. 
wfo-0001142831,Triumfetta cana Blume ,Bijdr. Fl. Ned. Ind. 3: 113. 1825. 
wfo-0001142566,Triumfetta pilosa Roth ,Nov. Pl. Sp. 223. 1821. 
wfo-0000457668,Triumfetta rhomboidea Jacq. ,Enum. Syst. Pl. 22. 1760.
wfo-0000417231,Urena lobata L. ,Sp. Pl. 2: 692. 1753. 
wfo-0001281682,Urena repanda Roxb. ex Sm. ,Cycl. 37: Urena no. 6. 1819. 
wfo-0001254980,Daphne bholua Buch.-Ham. ex D.Don ,Prodr. Fl. Nepal. 68. 1825.
wfo-0000637492,Daphne bholua var. glacialis (W.W.Sm. & Cave) Burtt ,Bull. Misc. Inform. Kew 1936(7): 438. 1936.
wfo-0000637816,Daphne papyracea Wall. ex G.Don ,Hort. Brit. 156. 1830. 
wfo-0000637866,Daphne retusa Hemsl. ,"J. Linn. Soc., Bot. 29: 318. 1892."
wfo-0000637911,Daphne sureil W.W.Sm. & Cave,Rec. Bot. Surv. India 6: 51. 1914.
wfo-0000663233,Edgeworthia gardneri (Wall.) Meisn. ,"Denkschr. Königl.-Baier. Bot. Ges. Regensburg 3: 280, pl. 6. 1841."
wfo-0001142517,Stellera chamaejasme L. ,Sp. Pl. 1: 559. 1753. 
wfo-0001142389,Wikstroemia canescens Wall. ex Meisn.,Denksehr. Bot. Ges. Regensb. 3: 280. 1841. 
wfo-0001046459,Shorea robusta Gaertn. ,Suppl. Carp. 48. 1805.
wfo-0001085051,Moringa oleifera Lam. ,Encycl. 1(2): 398. 1785. 
wfo-0001250314,Stixis suaveolens (Roxb.) Pierre ,Bull. Mens. Soc. Linn. Paris 1(82): 654. 1887. 
wfo-0000584925,Capparis multiflora Hook.f. & Thomson ,Fl. Brit. India 1: 178. 1872.
wfo-0000584965,Capparis olacifolia Hook.f. & Thomson ,Fl. Brit. India 1: 178. 1872.
wfo-1200030248,Capparis spinosa L. ,Sp. Pl. 1: 503. 1753. 
wfo-0001363126,Capparis spinosa subsp. himalayensis (Jafri) Fici,Phytotaxa 203(1): 32. 2015.
wfo-0000585299,Capparis zeylanica L. ,Sp. Pl. (ed. 2) 1: 720. 1762. 
wfo-0000625724,Crateva religiosa G.Forst. ,Diss. Pl. Esc. 45. 1786. 
wfo-0000625738,Crateva unilocularis Buch.-Ham. ,Trans. Linn. Soc. London 15(1): 121. 1827.
wfo-0000611317,Cleome gynandra L. ,Sp. Pl. 2: 671. 1753. 
wfo-0000611568,Cleome rutidosperma DC. ,Prodr. 1: 241. 1824. 
wfo-0000611671,Cleome viscosa L. ,Sp. Pl. 2: 672. 1753. 
wfo-0000508839,Cleoserrata speciosa (Raf.) Iltis ,Novon 17(4): 448. 2007.
wfo-0000510429,Tarenaya hassleriana (Chodat) Iltis ,Novon 17(4): 450. 2007.
wfo-0000526081,Alliaria petiolata (M.Bieb.) Cavara & Grande ,Bull. Orto Bot. Regia Univ. Napoli 3: 418. 1913. 
wfo-0000506378,"Aphragmus hinkuensis (Kats.Arai, H.Ohba & Al-Shehbaz) Al-Shehbaz & S.I.Warwick. ",Canad. J. Bot. 84(2): 279. 2006.
wfo-0000506379,Aphragmus hobsonii (H.Pearson) Al-Shehbaz & S.I.Warwick ,Canad. J. Bot. 84(2): 279. 2006. 
wfo-0001421678,Aphragmus minutus (H.Hara) Al-Shehbaz,Bot. J. Linn. Soc. 184(2): 220. 2017.
wfo-0000540405,Aphragmus nepalensis (H.Hara) Al-Shehbaz ,Harvard Pap. Bot. 5(1): 112. 2000. 
wfo-0000506380,Aphragmus ohbana (Al-Shehbaz & Kats.Arai) Al-Shehbaz & S.I.Warwick ,Canad. J. Bot. 84(2): 279. 2006.
wfo-0000540407,Aphragmus oxycarpus (Hook.f. & Thomson) Jafri ,Notes Roy. Bot. Gard. Edinburgh 22: 96. 1956.
wfo-0000506381,Aphragmus serpens (W.W.Sm.) Al-Shehbaz & S.I.Warwick ,Canad. J. Bot. 84(2): 279. 2006. 
wfo-0000541830,Arabidopsis thaliana (L.) Heynh. ,Fl. Sachsen 538. 1842. 
wfo-0000541890,Arabis amplexicaulis Edgew. ,Trans. Linn. Soc. London 20: 31. 1851.
wfo-0000541963,Arabis bijuga Watt ,"J. Linn. Soc., Bot. 18: 378. 1881."
wfo-0000542607,Arabis paniculata Franch. ,Pl. Delavay. 57. 1889. 
wfo-0000542699,Arabis pterosperma Edgew. ,Trans. Linn. Soc. London 20: 33. 1851.
wfo-0000543812,Arcyosperma primulifolium (Thomson) O.E.Schulz,"Pflanzenr. IV, 105(86): 182. 1924. "
wfo-0000559999,Barbarea intermedia Boreau ,Fl. Centre France 2: 48. 1840.
wfo-0000571271,Brassica napus L.,Sp. Pl. : 666 (1753) 
wfo-0000571314,Brassica nigra (L.) W.D.J.Koch,"Deutschl. Fl., ed. 3, 4: 713. 1833."
wfo-0000571942,Braya humilis (C.A.Mey.) B.L.Rob. ,Syn. Fl. N. Amer. 1(1): 141. 1895.
wfo-0000572002,Braya rosea (Turcz.) Bunge ,Del. Sem. Hort. Dorpat. 7. 1839.
wfo-0000585589,Capsella bursa-pastoris (L.) Medik. ,Pfl.-Gatt. 85. 1792.
wfo-0000586733,Cardamine elegantula Hook.f. & Thomson ,"J. Proc. Linn. Soc., Bot. 5: 146. 1861."
wfo-0000586792,Cardamine flexuosa With.,Arr. Brit. Pl. (ed. 3) 3: 578. 1796.
wfo-0000586887,Cardamine griffithii Hook.f. & Thomson ,"J. Proc. Linn. Soc., Bot. 5: 146. 1861."
wfo-0000586999,Cardamine impatiens L. ,Sp. Pl. 2: 655. 1753. 
wfo-0000587124,Cardamine loxostemonoides O.E.Schulz ,Notizbl. Bot. Gart. Berlin-Dahlem 9: 1069. 1927. 
wfo-0000587137,Cardamine macrophylla Willd.,Sp. Pl. (ed. 4) 3(1): 484. 1800.
wfo-0000587233,Cardamine nepalensis N.Kurosaki & H.Ohba,J. Jap. Bot. 64(5): 135. 1989.
wfo-0000587259,Cardamine occulta Hornem.,"Hort. Bot. Hafn., Suppl.: 71. 1819."
wfo-0000587405,Cardamine pulchella (Hook.f. & Thomson) Al-shehbaz & G.Yang ,Harvard Pap. Bot. 3(1): 77. 1998. 
wfo-0000587623,Cardamine trifoliolata Hook.f. & Thomson ,"J. Proc. Linn. Soc., Bot. 5: 145. 1861."
wfo-0000587664,Cardamine violacea (D.Don) Wall. ex Hook.f. & Thomson ,"J. Proc. Linn. Soc., Bot. 5: 144. 1861. "
wfo-0000587690,Cardamine yunnanensis Franch. ,Bull. Soc. Bot. France 33: 398. 1887.
wfo-0000603676,Christolea crassifolia Cambess. ,Voy. Inde 4: 17. 1841.
wfo-0000626999,"Crucihimalaya axillaris (Hook.f. & Thomson) Al-Shehbaz, O’Kane & R.A.Price ",Novon 9(3): 301. 1999.
wfo-0000627000,"Crucihimalaya himalaica (Edgew.) Al-Shehbaz, O’Kane & R.A.Price ",Novon 9: 301. 1999.
wfo-0000627002,"Crucihimalaya lasiocarpa (Hook.f. & Thomson) Al-Shehbaz, O’Kane & R.A.Price ",Novon 9(3): 300. 1999.
wfo-0000627006,"Crucihimalaya stricta (Cambess.) Al-Shehbaz, O’Kane & R.A.Price ",Novon 9(3): 300. 1999. 
wfo-0000627007,"Crucihimalaya wallichii (Hook.f. & Thomson) Al-Shehbaz, O’Kane & R.A.Price ",Novon 9(3): 301. 1999.
wfo-0000641996,Descurainia sophia (L.) Webb ex Prantl ,Nat. Pflanzenfam. 3(2): 192. 1892.
wfo-0000647710,Dilophia salsa Thomson ,Hooker's J. Bot. Kew Gard. Misc. 5: 20. 1853. 
wfo-0000650446,Diplotaxis harra (Forssk.) Boiss. ,Fl. Orient. 1: 388. 1867.
wfo-0000654128,Dontostemon glandulosus (Kar. & Kir.) O.E.Schulz ,Notizbl. Bot. Gart. Berlin-Dahlem 10: 554. 1929.
wfo-0000654141,Dontostemon pinnatifidus (Willd.) Al-Shehbaz & H.Ohba ,Novon 10(2): 96. 2000.
wfo-0000654841,Draba affghanica Boiss. ,Fl. Orient. Suppl. 55. 1888. 
wfo-0000654903,Draba altaica (C.A.Mey.) Bunge ,Del. Sem. Hort. Bot. 8. 1841.
wfo-0000654918,Draba amoena O.E.Schulz,"Pflanzen. IV, 105(Heft 89): 188. 1927."
wfo-0000655011,Draba bagmatiensis Al-Shehbaz,Novon 12(3): 317. 2002. 
wfo-0000655141,Draba cholaensis W.W.Sm. ,Rec. Bot. Surv. India 4: 352. 1913.
wfo-0000655305,Draba ellipsoidea Hook.f. & Thomson ,"J. Proc. Linn. Soc., Bot. 5: 153. 1861."
wfo-0000655310,Draba eriopoda Turcz. ,Bull. Soc. Imp. Naturalistes Moscou 15(2): 260 1842. 
wfo-0000655380,Draba glomerata Royle ,Ill. Bot. Himal. Mts. 71. 1834.
wfo-0000655384,Draba gracillima Hook.f. & Thomson ,"J. Proc. Linn. Soc., Bot. 5: 153. 1861."
wfo-0000655487,Draba humillima O.E.Schulz ,"Pflanzenr. IV, 105(Heft 89): 114. 1927."
wfo-0000655599,Draba ladyginii Pohle ,Izv. Imp. Bot. Sada Petra Velikago 14: 472. 1914. 
wfo-0000655607,Draba lanceolata Royle ,Ill. Bot. Himal. Mts. 72. 1834.
wfo-0000655623,Draba lasiophylla Royle ,Ill. Bot. Himal. Mts. 71. 1834.
wfo-0000655644,Draba lichiangensis W.W.Sm. ,Notes Roy. Bot. Gard. Edinburgh 11: 208. 1920.
wfo-0000655680,Draba macbeathiana Al-Shehbaz,Novon 12(3): 315. 2002.
wfo-0000655883,Draba oreades Schrenk ,Enum. Pl. Nov. 2: 56. 1842.
wfo-0000655966,Draba poluniniana Al-Shehbaz,Harvard Pap. Bot. 8(2): 171. 2004.
wfo-0000655969,Draba polyphylla O.E.Schulz ,"Pflanzenr. IV, 105(Heft 89): 180. 1927. "
wfo-0000656007,Draba radicans Royle ,Ill. Bot. Himal. Mts. 71. 1834.
wfo-0000656122,Draba sikkimensis (Hook.f. & Thomson) Pohle ,Repert. Spec. Nov. Regni Veg. Beih. 32: 144. 1925.
wfo-0000656161,Draba staintonii Jafri ex H.Hara,Enum. Fl. Pl. Nepal 2: 42. 1979.
wfo-0000656171,Draba stenobotrys Gilg & O.E.Schulz ,"Pflanzenr. IV, 105(89): 291. 1927."
wfo-0000656172,Draba stenocarpa Hook.f. & Thomson ,"J. Proc. Linn. Soc., Bot. 5: 153. 1861."
wfo-0000656320,Draba winterbottomii (Hook.f. & Thomson) Pohle ,Repert. Spec. Nov. Regni Veg. Beih. 32: 138. 1925. 
wfo-0000678657,Erysimum deflexum Hook.f. & Thomson,"J. Proc. Linn. Soc., Bot. 5: 165 (1861)"
wfo-0000679048,Erysimum pachycarpum Hook.f. & Thomson ,"J. Proc. Linn. Soc., Bot. 5: 167. 1861."
wfo-0000679166,Erysimum robustum D.Don ,Prodr. Fl. Nepal. 202. 1825.
wfo-0000683661,Eutrema heterophyllum (W.W.Sm.) H.Hara ,J. Jap. Bot. 48(4): 97. 1973.
wfo-0000683674,Eutrema lowndesii Al-Shehbaz & S.I.Warwick ,Harvard Pap. Bot. 10(2): 133. 2005.
wfo-0001423609,Eutrema minutissimum (O.E.Schulz) D.A.German & Al-Shehbaz,Phytotaxa 338(2): 217. 2018.
wfo-0001421734,"Eutrema nepalense (Al-Shehbaz, Kats.Arai & H.Ohba) Al-Shehbaz, G.Q.Hao & J.Quan Liu",Bot. J. Linn. Soc. 184(2): 218. 2017.
wfo-0001421737,"Eutrema scapiflorum (Hook.f. & Thomson) Al-Shehbaz, G.Q.Hao & J.Quan Liu",Bot. J. Linn. Soc. 184(2): 219. 2017. 
wfo-0000683696,Eutrema verticillatum (Jeffrey & W.W.Sm.) Al-Shehbaz & S.I.Warwick ,Harvard Pap. Bot. 10(2): 134. 2005.
wfo-0001217697,Hedinia tibetica (Thomson) Ostenf.,"S.Hedin, S. Tibet 6(3): 77. 1922."
wfo-0000358532,Lepidium apetalum Willd. ,Sp. Pl. (ed. 4) 3(1): 439. 1800.
wfo-0001218338,Lepidium capitatum Hook.f. & Thomson ,"J. Proc. Linn. Soc., Bot. 5: 175. 1861."
wfo-0000358253,Lepidium didymum L. ,Mant. Pl. 92. 1767. 
wfo-0000358699,Lepidium sativum L. ,Sp. Pl. 2: 644. 1753. 
wfo-0001257137,Lepidostemon glaricola (H.Hara) Al-Shehbaz ,Novon 10(4): 333. 2000. 
wfo-0001257134,Lepidostemon gouldii Al-Shehbaz ,Novon 10(4): 331. 2000.
wfo-0001037122,Lepidostemon williamsii (H.Hara) Al-Shehbaz,Edinburgh J. Bot. 59(3): 446. 2002. 
wfo-0001218424,Megacarpaea polyandra Benth. ,Hooker's J. Bot. Kew Gard. Misc. 7: 356. 1855.
wfo-0000380323,Nasturtium officinale W.T.Aiton,Hort. Kew. (ed. 2) 4: 111. 1812.
wfo-0001036971,Noccaea andersonii (Hook.f. & Thomson) Al-Shehbaz ,"Adansonia sér. 3, 24(1): 91. 2002. "
wfo-0001036972,Noccaea cochlearioides (Hook.f. & Thomson) Al-Shehbaz ,"Adansonia sér. 3, 24(1): 91. 2002. "
wfo-0001036755,Noccaea nepalensis Al-Shehbaz,"Adansonia, sér. 3, 24: 89. 2002. "
wfo-0001262475,Pycnoplinthopsis bhutanica Jafri ,Pakistan J. Bot. 4: 74. 1972. 
wfo-0001262265,Rorippa benghalensis (DC.) H.Hara ,J. Jap. Bot. 49(5): 132. 1974.
wfo-0000399642,Rorippa dubia (Pers.) H.Hara ,J. Jap. Bot. 30(7): 196. 1955.
wfo-0000399604,Rorippa indica (L.) Hiern ,Cat. Afr. Pl. 1(1): 26. 1896.
wfo-0000399555,Rorippa palustris (L.) Besser ,Enum. Pl. 27. 1822. 
wfo-0001218014,Sisymbrium brassiciforme C.A.Mey. ,Fl. Altaic. 3: 129. 1831.
wfo-0000431928,Sisymbrium irio L. ,Sp. Pl. 2: 659. 1753. 
wfo-0001330551,Sisymbrium nepalense Al-Shehbaz ,Fl. Pan-Himal. 30: 537. 2015. 
wfo-0001285515,Solms-laubachia haranensis (Al-Shehbaz) J.P.Yue,Ann. Missouri Bot. Gard. 95(3): 534. 2008.
wfo-0001285516,"Solms-laubachia himalayensis (Cambess.) J.P.Yue, Al-Shehbaz & H.Sun ",Ann. Missouri Bot. Gard. 95(3): 534. 2008. 
wfo-0001285518,"Solms-laubachia jafrii (Al-Shehbaz) J.P.Yue, Al-Shehbaz & H.Sun ",Ann. Missouri Bot. Gard. 95(3): 534. 2008.
wfo-0001285519,"Solms-laubachia linearis (N.Busch) J.P.Yue, Al-Shehbaz & H.Sun",Ann. Missouri Bot. Gard. 95(3): 535. 2008.
wfo-0001285522,"Solms-laubachia nepalensis (H.Hara) J.P.Yue, Al-Shehbaz & H.Sun ",Ann. Missouri Bot. Gard. 95(3): 535. 2008.
wfo-0000410873,Thlaspi arvense L. ,Sp. Pl. 2: 646. 1753. 
wfo-0000407228,Turritis glabra L. ,Sp. Pl. 2: 666. 1753. 
wfo-0000679589,Erythropalum scandens Blume,Bijdr. Fl. Ned. Ind. 15: 922. 1826.
wfo-0001284937,Olax nana Wall. ex Benth. ,Proc. Linn. Soc. London 1: 88. 1840.
wfo-0000584088,Cansjera rheedei J.F.Gmel. ,Syst. Nat. 1: 280. 1791.
wfo-0000443456,Lepionurus sylvestris Blume ,Bijdr. Fl. Ned. Ind. 17: 1148. 1826.
wfo-0000558637,Balanophora dioica R.Br. ex Royle,Ill. Bot. Himal. Mts. 1: 330. 1839. 
wfo-0000558682,Balanophora involucrata Hook.f. ,Trans. Linn. Soc. London 22(1): 30. 1856.
wfo-0000558723,Balanophora polyandra Griff. ,Trans. Linn. Soc. London 20: 94. 1851.
wfo-0001140494,Rhopalocnemis phalloides Jungh. ,Nov. Actorum Acad. Caes. Leop.-Carol. Nat. Cur. 18(Suppl. 1): 215. 1841.
wfo-0000543286,Arceuthobium minutissimum Hook.f. ,Fl. Brit. India 5: 227. 1886.
wfo-0000641549,Dendrotrophe granulata (Hook.f. & Thomson ex A.DC.) A.N.Henry & B.Roy ,Bull. Bot. Surv. India 10: 276. 1969.
wfo-0000641557,Dendrotrophe platyphylla (Spreng.) N.H.Xia & M.G.Gilbert ,Fl. China 5: 216. 2003. 
wfo-0000357525,Korthalsella japonica (Thunb.) Engl. ,Nat. Pflanzenfam. Nachtr. 1: 138. 1897.
wfo-0000388245,Osyris lanceolata Hochst. & Steud.,Unio Itin. 1832: s.n. 1832. 
wfo-0001134586,Pyrularia edulis (Wall.) A.DC. ,Prodr. 14(2): 628. 1857. 
wfo-0001224418,Thesium emodi Hendrych,Feddes Repert. 70(1-3): 152. 1965.
wfo-0001224417,Thesium himalense Royle ,Ill. Bot. Himal. Mts. 322. 1839.
wfo-0000424722,Viscum album L. ,Sp. Pl. 2: 1023. 1753. 
wfo-0001259594,Viscum articulatum Burm.f. ,Fl. Ind. 311. 1768. 
wfo-0001075840,Viscum liquidambaricola Hayata,"Icon. Pl. Formosan. 5: 194, f. 71-72. 1915."
wfo-0001075846,Viscum loranthi Elmer ,Leafl. Philipp. Bot. 8: 3089. 1919.
wfo-0001075835,Viscum monoicum Roxb. ex DC. ,Prodr. 4: 278. 1830. 
wfo-0001075836,Viscum multinerve (Hayata) Hayata ,Icon. Pl. Formosan. 5: 196. 1915.
wfo-0001075837,Viscum orientale Willd. ,Sp. Pl. (ed. 4) 4(2): 737. 1806.
wfo-0001087340,Schoepfia fragrans Wall.,Fl. Ind. 2: 188. 1824.
wfo-0000641204,Dendrophthoe falcata (L.f.) Ettingsh. ,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl. 32: 52. 1872."
wfo-0000641278,Dendrophthoe pentandra (L.) Miq.,Fl. Ned. Ind. 1(1): 818. 1856.
wfo-0000509499,Helixanthera lambertiana (Schult.f.) Rajasek.,J. Econ. Taxon. Bot. 31: 183. 2007.
wfo-0000719078,Helixanthera ligustrina (Wall.) Danser ,"Bull. Jard. Bot. Buitenzorg III, 10: 317. 1929."
wfo-0000509500,Helixanthera odorata (Wall.) Rajasek.,J. Econ. Taxon. Bot. 31: 184. 2007.
wfo-0000719084,Helixanthera parasitica Lour. ,Fl. Cochinch. 1: 142. 1790.
wfo-0001074272,Macrosolen cochinchinensis (Lour.) Tiegh. ,Bull. Soc. Bot. France 41: 122. 1894. 
wfo-0000501310,Scurrula cordifolia G.Don ,Gen. Hist. 3: 421. 1834. 
wfo-0001224460,Scurrula elata (Edgew.) Danser ,"Bull. Jard. Bot. Buitenzorg, sér. 3, 10: 350. 1929."
wfo-0001075782,Scurrula parasitica L. ,Sp. Pl. 1: 110. 1753. 
wfo-0001075783,Scurrula parasitica var. graciliflora (Wall. ex DC.) H.S.Kiu ,Fl. Yunnan. 3: 363. 1983. 
wfo-0001075793,Scurrula pulverulenta (Wall.) G.Don ,Gen. Hist. 3: 421. 1834. 
wfo-0001075811,Taxillus umbellifer (Schult.f.) Danser ,"Bull. Jard. Bot. Buitenzorg, sér. 3, 11: 445. 1931. "
wfo-0001075820,Taxillus vestitus (Wall.) Danser ,"Bull. Jard. Bot. Buitenzorg, sér. 3, 10: 355. 1929."
wfo-0000413192,Tolypanthus involucratus (Roxb.) Tiegh. ,Bull. Soc. Bot. France 42: 248. 1895.
wfo-0001142032,Myricaria davurica (Willd.) Ehrenb. ,Linnaea 2: 278. 1827.
wfo-0001142074,Myricaria rosea W.W.Sm. ,Notes Roy. Bot. Gard. Edinburgh 10(46): 52. 1917. 
wfo-0000452122,Myricaria squamosa Desv.,Ann. Sci. Nat. (Paris) 4: 350. 1825.
wfo-0001142078,Myricaria wardii C.Marquand ,"J. Linn. Soc., Bot. 48(321): 166. 1929."
wfo-0001285012,Tamarix dioica Roxb. ex Roth ,Nov. Pl. Sp. 185. 1821.
wfo-0000596560,Ceratostigma ulicinum Prain ,J. Bot. 44: 7. 1906. 
wfo-0000487062,Plumbago zeylanica L. ,Sp. Pl. 1: 151. 1753. 
wfo-0000566095,Bistorta affinis (D.Don) Greene ,Leafl. Bot. Observ. Crit. 1(2): 21. 1904. 
wfo-1200041400,Bistorta amplexicaulis (D.Don) Greene ,Leafl. Bot. Observ. Crit. 1(2): 21. 1904. 
wfo-0000566123,Bistorta diopetes H.Ohba & S.Akiyama,"Alpine Fl. Jaljale Himal, E. Nepal (Univ. Mus., Univ. Tokyo, Nat. & Cult., 4) 10. 1992. "
wfo-1200041401,Bistorta emodi (Meisn.) H.Hara ,Fl. E. Himalaya 69. 1966.
wfo-1200041402,Bistorta emodi subsp. dependens (Diels) Soják  ,Preslia 46(2): 152. 1974.
wfo-0000566136,Bistorta jaljalensis H.Ohba & S.Akiyama,"Alpine Fl. Jaljale Himal, E. Nepal (Univ. Mus., Univ. Tokyo, Nat. & Cult., 4) 10. 1992. "
wfo-0000566149,Bistorta macrophylla (D.Don) Sojak ,Preslia 46(2): 152. 1974.
wfo-0000566161,Bistorta milletii H.Lév.,Repert. Spec. Nov. Regni Veg. 12: 286. 1913.
wfo-0000566162,Bistorta milletioides H.Ohba & S.Akiyama,"Alpine Fl. Jaljale Himal, E. Nepal (Univ. Mus., Univ. Tokyo, Nat. & Cult., 4) 10. 1992. "
wfo-0000566165,Bistorta officinalis Delarbre,"Fl. Auvergne , ed. 2, 2: 516. 1800."
wfo-0000566174,Bistorta perpusilla (Hook.f.) Greene ,Leafl. Bot. Observ. Crit. 1(2): 21. 1904. 
wfo-0000566180,Bistorta rubra Yonek. & H.Ohashi,J. Jap. Bot. 74(6): 338. 1999.
wfo-0000566185,Bistorta sherei H.Ohba & S.Akiyama,"Alpine Fl. Jaljale Himal, E. Nepal (Univ. Mus., Univ. Tokyo, Nat. & Cult., 4) 11. 1992."
wfo-0000566199,Bistorta tenuifolia (H.W.Kung) Miyam. & H.Ohba ,J. Jap. Bot. 80(5): 280. 2005. 
wfo-0000566202,Bistorta vacciniifolia (Wall. ex Meisn.) Greene ,Leafl. Bot. Observ. Crit. 1(2): 21. 1904. 
wfo-0000566203,Bistorta vivipara (L.) Delarbre,Fl. Auvergne (ed. 2) 2: 516. 1800.
wfo-0000680843,Eskemukerjea megacarpum (H.Hara) H.Hara ,Enum. Fl. Pl. Nepal 3: 173. 1982.
wfo-0000685452,Fagopyrum cymosum (Trevir.) Meisn.,"in Wallich, Pl. Asiat. Rar. 3: 63. 1832."
wfo-0000685494,Fagopyrum tataricum (L.) Gaertn. ,"Fruct. Sem. Pl. 2: 182. pl. 119, f. 6. 1790."
wfo-0000685786,Fallopia convolvulus (L.) A.Love ,Taxon 19: 300. 1970.
wfo-0000685794,Fallopia dumetorum (L.) Holub ,Folia Geobot. Phytotax. 6(2): 176. 1971.
wfo-0000685796,Fallopia filipes (H.Hara) Holub,Folia Geobot. Phytotax. 9(3): 273. 1974.
wfo-0000685809,Fallopia pterocarpa (Wall. ex Meisn.) Holub ,Folia Geobot. Phytotax. 6(2): 176. 1971. 
wfo-0001280181,Knorringia sibirica (Laxm.) Tzvel ,Novosti Sist. Vyssh. Rast. 24: 76. 1987.
wfo-0001245931,Knorringia sibirica subsp. thomsonii (Meisn.) S.P.Hong ,Nordic J. Bot. 9: 354. 1989.
wfo-1200041403,Koenigia campanulata (Hook.f.) T.M.Schust. & Reveal ,Taxon 64(6): 1200. 2015. 
wfo-1200027108,Koenigia campanulata var. fulvida (Hook.f.) T.M.Schust. & Reveal,Taxon 64(6): 1201. 2015.
wfo-0001245633,Koenigia delicatula (Meisn.) H.Hara ,Fl. E. Himalaya 70. 1966.
wfo-0001245912,Koenigia forrestii (Diels) Mesícek & Soják,Folia Geobot. Phytotax. 8(1): 110. 1973.
wfo-0000356850,Koenigia islandica L. ,Mant. Pl. 35. 1767. 
wfo-1200041405,Koenigia mollis (D.Don) T.M.Schust. & Reveal  ,Taxon 64(6): 1201. 2015. 
wfo-1200041406,Koenigia mollis var. paniculata (Blume) T.M.Schust. & Reveal,Taxon 64(6): 1201. 2015.
wfo-1200041407,Koenigia mollis var. rudis (Meisn.) T.M.Schust. & Reveal,Taxon 64(6): 1202. 2015.
wfo-0001245636,Koenigia nepalensis D.Don,Prodr. Fl. Nepal. 74. 1825.
wfo-0001245911,Koenigia nummulariifolia (Meisn.) Mesícek & Soják ,Folia Geobot. Phytotax. 8(1): 110. 1973. 
wfo-1200027062,Koenigia polystachya (Wall. ex Meisn.) T.M.Schust. & Reveal,Taxon 64(6): 1202. 2015.
wfo-4100002465,Koenigia rumicifolia (Royle ex Bab.) T.M.Schust. & Reveal,Taxon 64(6): 1202. 2015. 
wfo-1200027109,Koenigia tortuosa (D.Don) T.M.Schust. & Reveal,Taxon 64(6): 1203. 2015.
wfo-1200027110,Koenigia tortuosa var. pubitepala (S.P. Hong) T.M. Schust. & Reveal ,Taxon 64(6): 1203. 2015.
wfo-0000388320,Oxyria digyna (L.) Hill ,Hort. Kew. 158. 1768. 
wfo-0001101180,Persicaria amphibia (L.) Gray ,Nat. Arr. Brit. Pl. 2: 268. 1821.
wfo-0001280172,Persicaria barbata (L.) H.Hara,Fl. E. Himalaya 70. 1966.
wfo-0001280173,Persicaria barbata var. gracilis (Danser) H.Hara ,Enum. Fl. Pl. Nepal 3: 175. 1982.
wfo-0000490463,Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross ,Bot. Jahrb. Syst. 49(2): 277. 1913. 
wfo-0001245503,Persicaria chinensis (L.) H.Gross,Bot. Jahrb. Syst. 49(2): 269. 1913.
wfo-0001245511,Persicaria chinensis var. ovalifolia (Meisn.) H.Hara ,Fl. E. Himal.: 71. 1966.
wfo-0000488415,Persicaria glabra (Willd.) M. Gomez ,Anales Inst. Segunda Enseñ. 2: 278. 1896. 
wfo-0001245549,Persicaria glacialis (Meisn.) H.Hara ,J. Jap. Bot. 53(5): 134. 1978.
wfo-0001272171,Persicaria hastatosagittata (Makino) Nakai ex T.Mori,Enum. Pl. Corea 132. 1922. 
wfo-0001246446,Persicaria humilis (Meisn.) H.Hara ,J. Jap. Bot. 53(5): 134. 1978.
wfo-0000488426,Persicaria hydropiper (L.) Delarbre ,Fl. Auvergne (ed. 2): 518. 1800.
wfo-0001272094,Persicaria kawagoeana (Makino) Nakai,Rigakukai 24: 12. 1926.
wfo-0001272055,Persicaria lanata (Roxb.) Tzvelev,Novosti Sist. Vyssh. Rast. 25: 186. 1988.
wfo-0000488400,Persicaria lapathifolia (L.) Delarbre,Fl. Auvergne (ed. 2) 519. 1800.
wfo-0000488472,Persicaria limbata (Meisn.) H.Hara ,Fl. E. Himalaya 71. 1966. 
wfo-0001101439,Persicaria longiseta (Bruijn) Kitag. ,Rep. Inst. Sci. Res. Manchoukuo 1: 322. 1937.
wfo-0000488462,Persicaria maculosa Gray,Nat. Arr. Brit. Pl. 2: 269. 1821. 
wfo-1200041408,Persicaria microcephala (D.Don) H.Gross ,Bot. Jahrb. Syst. 49(2): 277. 1913. 
wfo-1200027111,Persicaria microcephala var. sphaerocephalum (Wall. ex Meisn.) H.Hara ,Bull. Univ. Mus. Univ. Tokyo 2: 23. 1971.
wfo-0001245543,Persicaria microcephala var. wallichii (Meisn.) H.Hara ,Fl. E. Himalaya 72. 1966.
wfo-0001245706,Persicaria muricata (Meisn.) Nemoto ,Fl. Jap. Suppl. 173. 1936.
wfo-0001101189,Persicaria nepalensis (Meisn.) H.Gross ,Bot. Jahrb. Syst. 49(2): 277. 1913. 
wfo-0000488454,Persicaria perfoliata (L.) H.Gross ,Bot. Jahrb. Syst. 49(2): 275. 1913.
wfo-0001245337,Persicaria posumbu (Buch.-Ham. ex D.Don) H.Gross ,"Beih. Bot. Centralbl., Abt. 2. 37(2): 113. 1919."
