taxonID,description,type,source,language,created
wfo-0000640651,"Stems  (18-)30-50(-85) cm; base reddish, glabrous.  Leaves:  basal leaves 0-2 at anthesis; cauline leaves 3-7 at anthesis; petiole 1-8 cm.  Leaf blade  round to pentagonal, 1-4 &#215; 1.5-6 cm, nearly glabrous; ultimate lobes 3-11, width 3-15 mm (basal), 1-10 mm (cauline).  Inflorescences  (8-)10-25(-47)-flowered, narrowly pyramidal; pedicel &#177; spreading, (0.5-)1.5-4(-6) cm, nearly glabrous; bracteoles 3-8(-18) mm from flowers, green, sometimes margins white, lanceolate to linear, 3-5(-8) mm, nearly glabrous.  Flowers:  sepals light to sky blue (becoming bluer upon drying), puberulent, lateral sepals reflexed, 11-16 &#215; 5-7(-9) mm, spurs straight to gently upcurved, ascending 0-30&#176; above horizontal, 10-15(-18) mm; lower petal blades elevated, &#177; exposing stamens, 5-8 mm, clefts 0.5-2.5 mm; hairs mostly centered on inner lobes near base of cleft, white.  Fruits  8-21 mm, 2.2-3 times longer than wide, puberulent.  Seeds:  seed coat cells brick-shaped, cell margins undulate, surfaces roughened. 2 n  = 16.",general,C63DA387-62AE-4FEA-9CA2-649576F984B8,English,2003-02-28
wfo-0000640690,"Stems  25-50(-65) cm; base usually reddish, glabrous, glaucous.  Leaves  mostly basal, 4-10 at anthesis; cauline leaves 1-4 at anthesis; green leaves usually present on proximal 1/5 of stem at anthesis; petiole 1-12 cm, glabrous.  Leaf blade  &#177; round, 0.5-4 &#215; 0.5-6 cm, puberulent to glabrous; ultimate lobes 3-9, width 2-15 mm (basal), 0.5-3 mm (cauline).  Inflorescences  10-25(-40)-flowered, cylindric; pedicel ascending, 0.6-2.5 cm, glabrous; bracteoles 2-5 mm from flowers, green to blue, linear-lanceolate, 2-4 mm, glabrous.  Flowers:  sepals bright dark blue, glabrous, lateral sepals spreading, 11-14 &#215; 4-6 mm, spurs straight, sometimes decurved, ascending 30-45&#176; above horizontal, 13-18 mm; lower petal blades elevated, exposing stamens, 5-8 mm, cleft 2-4 mm; hairs mostly centered on inner lobes near junction of blade and claw, white.  Fruits  12-16 mm, 2.5-3 times longer than wide, glabrous.  Seeds:  seed coat cells &#177; brick-shaped, cell margins straight, surfaces smooth. 2 n  = 16.",general,F4C0C20C-B550-42FC-89F3-814A84D9B9C0,English,2003-02-28
wfo-0000541302,"Stems  10-60 cm.  Basal leaves  2&#215;-ternately compound, 15-30 cm, usually shorter than stems; leaflets green adaxially, to 11-33 mm, not viscid; primary petiolules 17-58 mm (leaflets not crowded), glabrous or pilose.  Flowers  pendent; sepals erect, red proximally, yellow-green distally, elliptic-ovate, 7-11 &#215; 4-5 mm, apex rounded to acute; petals: spurs red, straight, &#177; parallel, 16-23 mm, stout (at least proximally), abruptly narrowed near middle, blades yellow-green, oblong or rounded, 6-8 &#215; 3-4 mm; stamens 8-14 mm.  Follicles  13-20 mm; beak 13-15 mm.",general,31045290-80B2-474D-B40F-7083D3AEF615,English,2003-02-28
wfo-0001129273,"Stems  erect, never rooting nodally, hirsute, base not bulbous.  Roots  never tuberous.  Basal leaf blades  cordate to reniform in outline, 3-parted, 1.3-3 &#215; 1.8-3.8 cm, segments cleft, ultimate segments elliptic to lanceolate, margins toothed, apex acute.  Flowers:  receptacle glabrous; sepals spreading, 7-9 &#215; 2-4 mm, hirsute; petals 5, yellow, 10-15 &#215; 8-11 mm.  Heads of achenes  nearly globose, 7-10 mm wide; achenes 2.4 &#215; 2.6-2.7 mm, glabrous, margin forming narrow rib 0.1-0.2 mm wide; beak persistent, lanceolate, strongly hooked or curved, 1.6-2 mm.",general,CC12C10B-9093-4E22-B50E-5DFBEB012F0A,English,2003-02-28
wfo-0001129444,"Stems  erect or ascending, never rooting nodally, glabrous.  Roots  thickened basally, glabrous.  Leaves:  basal leaf blades with base obtuse to cordate; proximal cauline leaf blades semicircular to cordate or ovate, 1.2-5.1 &#215; 1.5-2.9 cm, base cordate to broadly obtuse, margins entire or crenulate, apex broadly acute to rounded.  Inflorescences:  bracts narrowly elliptic to ovate or lanceolate.  Flowers:  receptacle glabrous or hispidulous; sepals 4-5, spreading or reflexed from base, 3-5 &#215; 2-4 mm, glabrous; petals 5-6, 4-9 &#215; 2-5 mm; nectary scales glabrous.  Heads of achenes  hemispheric, 3 &#215; 4-5 mm; achenes 1.6-1.8 &#215; 1.2 mm, glabrous; beak lance-subulate, straight, 0.2-1 mm.",general,D9990185-FA04-4D57-9491-753EF9729A46,English,2003-02-28
wfo-0001129260,"Stems  erect, 5-33 cm, pilose or glabrous, each with 3-7 flowers.  Roots  slender, 0.6-1.2 mm thick.  Basal leaves  persistent, blades ovate, obovate or orbiculate, rarely reniform, undivided or innermost with 2 clefts or partings near apex, 1-3.7 &#215; 1.1-3.5 cm, base acute to rounded, margins entire, apex rounded.  Flowers:  pedicels appressed-pubescent; receptacle pilose or glabrous; sepals 3-5 &#215; 2-3 mm, abaxially pilose, hairs colorless; petals 5, 4-9 &#215; 2-5 mm; nectary scale glabrous.  Heads of achenes  cylindric, 7-17 &#215; 5-8 mm; achenes 1.5-2 &#215; 1.3-1.8 mm, canescent or glabrous; beak subulate, straight or hooked, 0.4-2 mm.",general,2440B63C-3324-49BB-ADCF-27FDEF5D64DC,English,2003-02-28
wfo-0001129435,"Stems  &#177; reclining, 1-3 mm thick, hirsute or sometimes glabrous.  Basal leaf blades  3-foliolate, rarely merely 3-parted, ultimate segments oblong or elliptic to lanceolate or oblanceolate, margins dentate or dentate-lobulate.  Flowers:  sepals 5, 4-6 mm; petals 5-6, 6-8 &#215; 1.5-2.5 mm.  Achenes  3-3.4 &#215; 2-2.6 mm, glabrous, rarely hispid; beak lanceolate, curved, 0.4-1.2 mm.",general,A0613285-CEF0-41A2-BC4B-FD4CCD03B06A,English,2003-02-28
wfo-0001129431,"Stems  erect to reclining, 2-3 mm thick, pilose or glabrous.  Basal leaf blades  3-parted, ultimate segments elliptic or narrowly elliptic, margins dentate.  Flowers:  sepals 5, 5-7 mm; petals 5-6, 8-12 &#215; 3-8 mm.  Achenes  3-3.4 &#215; 2.6-3 mm, glabrous; beak lanceolate, curved, 1.2-1.4 mm. 2 n  = 28.",general,1E4FC139-15E2-4A5A-A682-C6238F48BB0B,English,2003-02-28
wfo-0001130233,"Stems  erect, coarse, 50-150 cm.  Leaves  cauline, proximal leaves petiolate, distal sessile; petioles and rachises stipitate-glandular to glabrous.  Leaf blade  1-4×-ternately compound; leaflets grayish or brownish green or dark to bright green, lanceolate, elliptic, ovate, reniform to obovate, apically undivided or 2-3(-5)-lobed, 9-60 × 5-50 mm, length 0.9-2.7(-5.25) times width, usually leathery, margins often revolute, lobe margins entire; surfaces abaxially with sessile to stalked glands or muriculate to whitish papillose.  Inflorescences  racemes to panicles, elongate, many flowered; peduncles and pedicels sometimes stipitate-glandular.  Flowers  usually unisexual, staminate and pistillate on different plants; sepals 4(-6), whitish, ovate to oblanceolate, (2-)3-4 mm; filaments white, slightly clavate, 2.5-7.8 mm, ± flexible; anthers (0.7-)1.2-2.7(-3) mm, blunt to apiculate.  Achenes  8-16, sessile or slightly stipitate; stipe 0.2-1.7 mm; body lanceolate to ellipsoid, 3.5-5 mm, prominently veined, usually stipitate-glandular; beak ± persistent, linear-filiform, (1-)1.5-3.3(-5) mm, ± equal to length of achene body. 2 n  = 140.",general,7865F207-01A8-42AD-BF0F-B9D299895BEE,English,2015-03-25
wfo-0001129412,"Stems  prostrate, sometimes rooting nodally, glabrous.  Roots  thickened basally, glabrous.  Proximal cauline leaf blades  narrowly to broadly ovate, 1.2-4 &#215; 0.7-2 cm, base rounded, truncate or sometimes obtuse, margins entire or denticulate, apex obtuse or acute.  Inflorescences:  bracts ovate or sometimes lanceolate.  Flowers:  receptacle glabrous; sepals 5, spreading or reflexed from near base, 2-4 &#215; 1-3 mm, glabrous; petals 5-6, 4-6 &#215; 2-4 mm; nectary scales glabrous.  Heads of achenes  hemispheric, 2-3 &#215; 3-4 mm; achenes 1.2-2 &#215; 1.2-1.4 mm, glabrous; beak lanceolate to subulate, straight or curved, 0.6-0.8 mm.",general,E1CE8676-B5FC-441C-94EC-E2A2C8357E59,English,2003-02-28
wfo-0001130942,"<b>Shrubs to small trees,</b> 2.5–6(–10) m, unarmed. <b>Branchlets</b> purple to gray, glabrous or puberulent. <b>Leaves</b> persistent, alternate; petiole 5–10 mm; blade dull reddish to yellowish brown abaxially, usually shiny green adaxially, broadly elliptic to oblong or ovate-oblong, (1.5–)2–5(–6) cm, distinctly coriaceous, base cuneate to nearly truncate, margins blunt-serrate or entire, apex acute to rounded, apiculate, both surfaces glabrous; secondary veins 5–9 pairs, all diverging at nearly same angle. <b>Inflorescences</b> fascicles or flowers solitary. <b>Pedicels</b> 3–6 mm. <b>Sepals</b> 4. <b>Petals</b> 0. <b>Drupes</b> red, globose, 6–8 mm; stones 2.",general,D19BE6D4-C47C-48B8-8634-52DDB053BB31,English,2017-01-30
wfo-0001130943,"<b>Shrubs,</b> 1–3 m, unarmed. <b>Branchlets</b> greenish to brown, 5 cm, minutely puberulent, glabrescent. <b>Bud scales</b> pale golden to yellowish, thin, glossy. <b>Leaves</b> deciduous, usually alternate, rarely subopposite; petiole 3–6(–8) mm; blade green abaxially, glossy green or yellow-green adaxially, usually lanceolate, sometimes elliptic-lanceolate or oblong-lanceolate, 3–8 cm, herbaceous to subcoriaceous, base cuneate, margins crenulate to serrulate, apex acute to obtuse or rounded, both surfaces glabrous; secondary veins 7–11 pairs, all diverging at nearly same angle. <b>Inflorescences</b> axillary fascicles or flowers solitary. <b>Pedicels</b> (0–)0.5–2.5 mm. <b>Sepals</b> 4. <b>Petals</b> 4. <b>Drupes</b> black, globose or slightly elongate, 4–6(–8) mm; stones 2.",general,146E103D-FEB4-41C3-BD54-60C2256AA314,English,2017-01-30
wfo-0000591769,"<b>Shrubs,</b> sometimes arborescent, evergreen, 2–7 m. <b>Stems</b> erect, not rooting at nodes; branchlets brown, not thorn-tipped, round or slightly angled in cross section, flexible, tomentulose. <b>Leaves:</b> petiole 8–25 mm; blade not aromatic, flat to cupped, widely ovate to elliptic, 25–80 × 20–40 mm, herbaceous, not resinous, base rounded, margins serrulate, teeth (35–)40–65, apex acute to obtuse, abaxial surface pale green, usually densely tomentulose, rarely glabrate, adaxial surface green, dull, glabrous or sparsely puberulent; 3-veined from base. <b>Inflorescences</b> axillary or terminal, paniclelike, conic, 5–12 cm. <b>Flowers:</b> sepals and petals pale blue to blue; nectary blue to dark blue. <b>Capsules</b> 6–8 mm wide, ± lobed; valves rugose, ± viscid, weakly crested. <b>2<i>n</i></b> = 24.",general,79470815-E1A7-477F-ACF0-A47AB6C4A0BA,English,2017-01-30
wfo-0000591955,"<b>Shrubs,</b> evergreen, 1.5–4 m. <b>Stems</b> erect, not rooting at nodes; branchlets light green or grayish green and glaucous, thorn-tipped, round in cross section, rigid, glabrous. <b>Leaves:</b> petiole 3–7 mm; blade flat, ovate to oblong-elliptic, 5–30 × 3–15 mm, base rounded to subcordate, margins usually entire to minutely glandular-serrulate, rarely serrate, glands 16–20, apex acute to obtuse, abaxial surface grayish green, glaucous, glabrous, adaxial surface green, ± glaucous, dull, usually glabrous, sometimes appressed villosulous; 3-veined from base. <b>Inflorescences</b> axillary, usually paniclelike, sometimes racemelike, (3–)5–15 cm. <b>Flowers:</b> sepals, petals, and nectary white to blue. <b>Capsules</b> 3–5 mm wide, lobed; valves smooth, viscid, not crested. <b>2<i>n</i></b> = 24.",general,2FF20763-9FDA-4F7C-A3AE-510FEB0CE382,English,2017-01-30
wfo-0000591817,"<b>Shrubs,</b> (0.5–)1–2.5 m. <b>Stems</b> erect, ascending, or spreading; branchlets gray to grayish brown. <b>Leaf blades</b> of fascicled and non-fascicled leaves cupped, widely oblanceolate, widely obovate, or orbiculate, 5–15 × 3–12 mm, length usually less than 2 times width, margins usually entire, rarely 1–4-toothed, apex rounded, truncate, or retuse. <b>Flowers:</b> sepals, petals, and nectary lavender to blue. <b>Capsules</b> 5–6 mm wide. <b>2<i>n</i></b> = 24.",general,D385010E-569A-48AF-946C-021865A7FB54,English,2017-01-30
wfo-0000592052,"<b>Shrubs,</b> 0.1–0.4 m, matlike to moundlike. <b>Stems</b> prostrate to spreading, sometimes rooting at proximal nodes; branchlets reddish brown, flexible to ± rigid, tomentulose. <b>Leaves</b> not fascicled; petiole 1–2 mm; blade flat to ± cupped, slightly folded lengthwise adaxially, narrowly oblanceolate to narrowly oblong-oblanceolate, 5–15 × 3–6 mm, base cuneate, margins thick to ± revolute, usually denticulate near apex, sometimes entire, teeth (0 or) 2–3, apex usually truncate, sometimes obtuse, abaxial surface pale green, sparsely strigillose to glabrous, adaxial surface green to grayish green, dull, glabrous, sometimes glaucous. <b>Inflorescences</b> axillary, 1–1.7 cm. <b>Flowers:</b> sepals, petals, and nectary pale blue to lavender. <b>Capsules</b> 4–6 mm wide, lobed; valves smooth, horns subapical, minute or weakly developed bulges, intermediate ridges absent. <b>2<i>n</i></b> = 24.",general,9E29A9CA-BF57-4B58-9746-01AC906CF113,English,2017-01-30
wfo-0000591939,"<b>Shrubs,</b> 0.5–1.5 m. <b>Stems</b> erect to ascending, not rooting at nodes; branchlets reddish to grayish brown, rigid, puberulent, glabrescent. <b>Leaves</b> not fascicled, deflexed; petiole 0–2 mm; blade ± cupped, slightly folded lengthwise adaxially, elliptic to ± oblong, 10–20 × 5–13 mm, base rounded, margins thick or slightly revolute, spinose-dentate, teeth 7–11, apex rounded or sharply acute, abaxial surface pale yellowish green, glabrous, adaxial surface pale green, glabrous. <b>Inflorescences</b> axillary or terminal, 1–2 cm. <b>Flowers:</b> sepals and petals (5–)6(–8), usually blue to lavender or white, rarely pink; nectary blue; stamens (5–)6(–8). <b>Capsules</b> 5–7 mm wide, lobed; valves rugose, horns subapical, prominent, thick, erect, rugose, intermediate ridges present.",general,927B6555-F1D0-487F-936E-5CF0D9A29805,English,2017-01-30
wfo-0001234573,"<b>Plants</b> perennial, glabrous, with vertical rootstock. <b>Stems</b> ascending or decumbent, usually producing axillary shoots below 1st-order inflorescence or at proximal nodes, 40-70 cm. <b>Leaf blades</b> lanceolate or broadly lanceolate, 5-10(-15) × 2-3(-4) cm, usually ca. 3-4 times as long as wide, widest in proximal 1/2, rarely near middle, thick, often subcoriaceous, base cuneate, margins entire, flat, apex acute or attenuate. <b>Inflorescences</b> terminal and axillary, terminal usually occupying distal 1/ 1/ 3 of stem, rather dense or interrupted in proximal 1/ 2, usually narrowly paniculate (branches simple and comparatively short). <b>Pedicels</b> articulated in proximal 2 almost near base, thickish, 3-6(-7) mm, usually approximately as long as or slightly shorter than inner tepals, articulation indistinctly swollen. <b>Flowers</b> 12-20 in whorls; inner tepals ovate or cordate-triangular, occasionally almost orbiculate, 5-6 × 4-5 mm, base truncate or indistinctly cordate, margins entire, apex obtuse or subacute; tubercles absent or 1 inner tepal with indistinctly swollen midvein. <b>Achenes</b> brown, 2.7-3.2 × 1.8-2.5 mm. <b>2<i>n</i></b> = 20.",general,2631DB61-E160-42AE-865B-67664A00CB23,English,2005-04-07
wfo-0000674470,"<b>Shrubs,</b> erect to spreading, 6-15(-20) × 5-30 dm, glabrous and cinereous, reddish. <b>Stems</b> spread-ing to erect, occasionally with persistent leaf bases, up to 3/4 or more height of plant; caudex stems absent; aerial flowering stems erect, stout, solid, not fistulose, 0.5-1(-1.5) dm, glabrous. <b>Leaves</b> cauline, 1 per node; petiole 0.1-0.5 cm, tomentose; blade linear to narrowly oblong, 2-4(-5) × 0.1-0.4(-0.6) cm, white-tomentose abaxially, cinereous to glabrate and greenish adaxially, margins often revolute. <b>Inflorescences</b> cymose, 5-10 × 5-15(-20) cm; branches dichotomous, glabrous; bracts 1-3, leaflike, lanceolate to oblong, 0.5-2 × 0.3-1.5 cm. <b>Peduncles</b> absent or erect, stout, 0.1-0.5 cm, cinereous. <b>Involucres</b> 1 per node, campanulate, 2-3 × 2.5-4 mm, cinereous; teeth 5-7, erect, 0.5-1.5 mm. <b>Flowers</b> 2-3.5(-4) mm; perianth white to pinkish, villous abaxially; tepals connate proximally, monomorphic, oblanceolate to narrowly obovate; stamens exserted, 3-5 mm; filaments glabrous. <b>Achenes</b> brown, 2.5-3.5 mm, glabrous. <b>2<i>n</i></b> = 40.",general,318911B9-4175-4203-9122-16DFCACB7BE7,English,2005-04-07
wfo-0000674471,"<b>Herbs,</b> spreading to often compact mats, 0.2-2.5 × 2-10 dm, floccose. <b>Stems:</b> caudex absent or spreading; aerial flowering stems erect or nearly so, slender, solid, not fistulose, usually arising directly from a taproot, 0.2-2 dm, floccose. <b>Leaves</b> basal, typically not in rosettes; petiole 0.5-2 cm, tomentose to floccose; blade oblanceolate or oblong to elliptic, 0.5-3 × 0.5-1.5 cm, densely tomentose abaxially, mostly floccose and grayish or greenish adaxially, margins entire, plane. <b>Inflorescences</b> umbellate or compound-umbellate, occasionally capitate or even reduced to single involucre, 0.3-2 × 0.3-2 dm; branches floccose; bracts 3-8, semileaflike at proximal node, 0.3-2 × 0.2-1 cm, often scalelike distally. <b>Involucres</b> 1 per node, usually campanulate, 3-7 × 3-8 mm, floccose; teeth 5-8, erect, 0.1-0.5 mm. <b>Flowers</b> 4-8 mm, including 0.7-2 mm stipelike base; perianth yellow, densely pubescent abaxially; tepals dimorphic, those of outer whorl lanceolate to elliptic, 1.5-5 × 1-3 mm, those of inner whorl lanceolate to fan-shaped, 1.5-7 × 2-4 mm; stamens exserted, 2-4 mm; filaments pilose proximally. <b>Achenes</b> light brown to brown, 4-5 mm, glabrous except for sparsely pubescent beak.",general,AC353564-99B7-43A1-9C41-FBD07B3CF673,English,2005-04-07
wfo-0000674436,"<b>Herbs,</b> matted, scapose, 0.5-1 × 0.5-3 dm, thinly tomentose to floccose, grayish. <b>Stems</b> spread-ing, with persistent leaf bases, up to 1/ 5 height of plant; caudex stems matted; aerial flowering stems scapelike, erect, slender, solid, not fistulose, 0.6-1(-1.5) dm, thinly tomentose to floccose. <b> Leaves</b> basal, fasciculate in terminal tufts; petiole 0.5-2.5(-3.5) cm, tomentose; blade elliptic to obovate or suborbiculate, (0.7-)0.9-1.5(-2) × (0.3-)0.5-0.9(-1.1) cm, densely white-tomentose abaxially, less so and greenish-tomentose adaxially, margins plane. <b>Inflorescences</b> capitate, 1-1.5 cm; branches absent; bracts 3, triangular, scalelike, 1.5-2 mm. <b>Peduncles</b> absent. <b>Involucres</b> 3-5 per cluster, turbinate to turbinate-campanulate, 2-3.5(-4) × 2-3(-3.5) mm, weakly rigid, floccose at least on teeth; teeth 5-7, erect, 0.4-1 mm. <b>Flowers</b> 2-3(-3.5) mm; perianth creamy white, glabrous; tepals connate proximal 5, monomorphic, oblanceolate; stamens exserted, 2-3 mm; filaments sparsely pubescent proximally. <b>Achenes</b> brown, 2.5-3.5 mm, glabrous, occasionally minutely papillate on beak.",general,79D2DF9C-A18A-4BF4-99FE-22BC0733B030,English,2005-04-07
wfo-0001101043,"<b>Herbs,</b> compact, often cushion-like. <b>Stems</b> erect, green-brown, simple or branched from base, not wiry, 2-5(-8) cm, glabrous. <b>Leaves</b> ± uniformly distributed, dense, not articulated to ocreae, basal leaves ± persistent, distal leaves gradually reduced to bracts; ocrea 2-4(-5) mm, glabrous, proximal part cylindric, distal part deeply lacerate, disintegrating into white, curled fibers; petiole absent; blade 3-veined, without pleats, linear-lanceolate, subulate, 5-13(-20) × 0.4-1 mm, margins revolute, smooth, apex spine-tipped. <b>Inflorescences</b> axillary; cymes in most axils, 1-flowered. <b>Pedicels</b> absent. <b>Flowers</b> closed; perianth 1.5-2(-2.5) mm; tube 6-15% of perianth length; tepals overlapping, usually reddish with white margins, petaloid, oblong, navicular, apex acute; midveins unbranched; stamens 8. <b>Achenes</b> slightly exserted from perianth at maturity, dark brown, ovate, 1.2-1.6(-2) mm, faces subequal, shiny, smooth.",general,9BC07EF8-57DD-47A3-AA80-426F13497FE1,English,2005-04-07
wfo-0000490553,"<b>Herbs. Stems</b> ascending to erect, green to purplish, much-branched from base, not wiry, 5-10(-20) cm, papillose-scabridulous. <b>Leaves</b> uniformly distributed, articulated to ocreae, basal leaves persistent, distal leaves abruptly reduced to bracts, articulated to ocreae; ocrea 3-5 mm, papillose-scabridulous or glabrous, proximal part funnelform, distal part lacerate; petiole 0.1-2 mm; blade 1-veined, not pleated, ovate to elliptic or obovate, 5-15 × 4-7 mm, margins flat or narrowly revolute, papillose-denticulate, apex acute or mucronate. <b>Inflorescences</b> axillary and terminal, spikelike, slender; cymes spaced along branches, 1-4-flowered. <b>Pedicels</b> exserted from ocreae, reflexed, 1-2.5 mm. <b>Flowers</b> closed; perianth (1.8-)2-2.6 mm; tube 20-28% of perianth length; tepals overlapping, green or purple, with narrow whitish margins, petaloid or sepaloid, oblong, cucullate, navicular, apex rounded; midveins unbranched; stamens 8. <b>Achenes</b> enclosed in perianth, black, elliptic to obo-vate, 2-2.5 mm, faces subequal, shiny, ± smooth.",general,003EA67D-FE1B-46B9-ADED-AEC9FC7A30F0,English,2005-04-07
wfo-0000489508,"<b>Herbs. Stems</b> erect, green, simple or branched, not wiry, 5-80 cm, glabrous or sparsely papillose-scabridulous. <b>Leaves</b> uniformly distributed, articulated to ocreae, basal leaves caducous, distal leaves abruptly reduced to bracts; ocrea 6-12 mm, glabrous or minutely papillose-scabridulous, proximal part cylindric, distal part hyaline, lacerate; petiole 0.1-2 mm; blade 1-veined, not pleated, linear, narrow-oblong, or oblanceolate, 15-55 × 2-8(-12) mm, margins revolute, smooth or papillose-denticulate; apex acute to mucronate. <b>Inflorescences</b> axillary and terminal, spikelike, elongate; cymes widely spaced along branches, 2-4-flowered. <b>Pedicels</b> mostly exserted from ocreae, reflexed, 2-6 mm. <b>Flowers</b> closed; perianth 3-4.5 mm; tube 20-28% of perianth length; tepals overlapping, green to tannish with white or pink margins, petaloid, oblong, cucullate, navicular, apex rounded; midveins usually branched, rarely unbranched; stamens 8. <b>Achenes</b> enclosed in perianth, black, elliptic or oblong to ovate, 3-4(-4.5) mm, faces subequal, shiny or dull, smooth or minutely striate-tubercled.",general,F9C9F78A-C9C4-4FA6-AE8D-88FD89F886FC,English,2005-04-07
wfo-0000489589,"<b>Herbs. Stems</b> erect, green or purplish brown, branched from base, not wiry, 4-30 cm, glabrous or minutely papillose-scabridulous. <b>Leaves</b> uniformly distributed, articulated to ocreae, basal leaves persistent, distal leaves abruptly reduced to bracts; ocrea 3-5 mm, papillose-scabridulous or glabrous, proximal part funnelform, distal part becoming lacerate with age; petiole 0.1-2 mm; blade 1-veined, not pleated, linear-oblanceolate, 10-20(-25) × 1-3(-4) mm, margins revolute, smooth, apex acute to mucronate. <b>Inflorescences</b> axillary and terminal, spikelike, loosely floriferous nearly to base, elongate; cymes spaced along branches, (1-)2-4-flowered. <b>Pedicels</b> exserted from ocreae, reflexed, 1-3 mm. <b>Flowers</b> closed; perianth 1.5-2(-2.5) mm; tube 18-26% of perianth length; tepals initially overlapping and cucullate, later forced apart by developing achene, greenish or sometimes purple, with white margins, petaloid or sepaloid, oblong, ± flat or navicular, apex rounded; midveins unbranched; stamens 5-8. <b>Achenes</b> exserted from perianth, black, elliptic, 1.2-2.3 mm, faces subequal, shiny, smooth.",general,B2A4C613-B355-4E89-94D8-68BDD0951322,English,2005-04-07
wfo-0001101731,"<b>Plants</b> perennial, glabrous, with vertical rootstock. <b>Stems</b> usually ascending, usually producing axillary shoots below 1st-order inflorescence or at proximal nodes, 30-50(-60) cm. <b>Leaf blades</b> light or yellowish green, veins scarcely prominent abax-ially, elliptic-lanceolate, occasion-ally lanceolate, 6-12 × (2-)3-6 cm, usually (2-)3(-5) times as long as wide, widest near middle, thin, not coriaceous, base cuneate, margins entire, undulate, apex acute, warty in appearance. <b>Inflorescences</b> terminal and axillary, terminal usually occupying distal 5- 3 of stem, dense or interrupted near base, usually broadly paniculate (branches simple or with few 2d-order branches). <b>Pedicels</b> articulated in proximal 3, filiform (but thickened distally), 3-6 mm, not more than 2-2.5 times as long as inner tepals, articulation indistinctly swollen. <b>Flowers</b> 10-20 in whorls; inner tepals, triangular, broadly triangular, or deltoid, 3-4 × 3.5-4(-5) mm, base truncate, margins entire, apex acute or subacute; tubercle 1, small, narrow, much narrower than inner tepals, smooth to weakly rugose. <b>Achenes</b> not seen. <b>2<i>n</i></b> = 20.",general,A72F4801-3757-4663-98A1-1DB2534CB800,English,2005-04-07
wfo-0001101074,"<b>Plants</b> perennial, glabrous or papillose-pubescent especially on abaxial surface of leaf blades in terrestrial forms, with vertical or creeping rootstock, occasionally with creeping rhizomes. <b>Stems</b> erect, ascending, or submerged and/or floating (in aquatic forms), usually producing numerous axillary shoots below 1st-order inflorescence or at proximal nodes (especially in aquatic plants), 40-70(-90) cm. <b>Leaf blades</b> very variable, in aquatic submerged forms usually ovate-lanceolate to lanceolate, glabrous or nearly so; in terrestrial forms lanceolate, papillose-pubescent abaxially, (2-)3-7 × (0.5-)1-3 cm, usually ca. 3.5-5 times as long as wide, widest near middle, thin or occasionally subcoriaceous in terrestrial plants, base cuneate, margins entire, flat or undulate, apex acute or subobtuse. <b>Inflorescences</b> terminal and axillary, terminal usually occupying distal 1/ 5 or less of stem, dense or interrupted in proximal 1/ 2 usually narrowly paniculate (branches simple and comparatively short). <b>Pedicels</b> articulated in proximal 2, or almost near middle, filiform (slightly thickened distally), 2.5-4(-6) mm, subequal to inner tepals or at most 2 times longer, articulation indistinctly swollen. <b>Flowers</b> 10-20 in whorls; inner tepals ovate or elliptic, occasionally elliptic-triangular, 2-2.5(-3) × 1-1.5(-2) mm, base truncate or broadly rounded-cuneate, margins entire or very indistinctly erose, apex subacute or obtuse; tubercles 3, equal or subequal (much narrower than inner tepals), smooth or slightly verrucose. <b>Achenes</b> brown or dark reddish brown, 1.5-2.2 × 0.8-1.2 mm. <b>2<i>n</i></b> = 20.",general,90EEA5D8-D54A-44AB-8AA5-669FBBAE7C9C,English,2005-04-07
wfo-0000674873,"<b>Subshrubs or herbs,</b> much-branched and matted, not scapose, (1-)5-15 × 2-8 dm, glabrous, rarely floccose. <b>Stems</b> spreading to erect, with persistent leaf bases, up to 4 height of plant; caudex stems matted; aerial flowering stems erect to spreading, usually stout, solid or hollow, occasionally fistulose, (0.8-)2-6 dm, glabrous, rarely floccose. <b> Leaves</b> basal or sheathing up stems 0.5-3 dm; petiole 5-20 cm, floccose; blade oblong to oblong-ovate, (1.5-)3-10 × (1-)2-6 cm, densely white-tomentose abaxially, tomentose to floccose to subglabrous and greenish adaxially, margins plane, occasionally crisped. <b>Inflorescences</b> subcapitate to cymose, (5-)20-100 × 4-50 cm; branches usually dichotomous, glabrous, rarely floccose; bracts 3-8 or more, leaflike, oblong to oblong-ovate, and 5-20 × 5-10 mm proximally, scalelike, triangular, and 2-6 mm distally. <b>Peduncles</b> absent. <b>Involucres</b> 1-3 per cluster, turbinate-campanulate to campanulate, (4-)5-7 × 3-6 mm, floccose to subglabrous; teeth 5-8, erect, 0.3-0.6 mm. <b>Flowers</b> 2.5-3.5 mm; perianth white to pink, rose, or red, glabrous; tepals connate proximal 4, monomorphic, oblong-obovate; stamens exserted, 3-6 mm; filaments pilose proximally. <b>Achenes</b> brown, 2.5-3 mm, glabrous.",general,070C12FA-F8E4-4110-89D2-4E123642F161,English,2005-04-07
