"taxonID","scientificName","namePublishedIn","taxonomicStatus"
"taxon-17-Justicia_secunda","Rhytiglossa moricandiana","A. DC. Prodr. 111 341 1847","synonym"
"taxon-17-Justicia_secunda","Ecbolium moricandianum","Revis. Gen. Pl. 2 980 1891","synonym"
"taxon-17-Justicia_secunda","Rhacodiscus moricandianus","Verh. Kon. Ned. Akad. Wetensch. Afd. Natuurk., Tweede Sect. 45 2 53 1948","synonym"
"taxon-17-Justicia_secunda","Justicia moricandiana","Fl. Guyane Franç. 3 493 1954","synonym"
"taxon-18-Justicia_sphaerosperma","Adhatoda sphaerosperma","A. DC. Prodr. 11 409 1847","synonym"
"taxon-18-Justicia_sphaerosperma","Beloperone sphaerosperma","Ind. Kew. 1 290 1893","synonym"
"taxon-18-Justicia_sphaerosperma","Beloperone schomburgkiana","Benth. London J. Bot. 4 636 1845","synonym"
"taxon-18-Justicia_sphaerosperma","Justicia schomburgkiana","Kew Bull. 43 607 1988","synonym"
"taxon-18-Justicia_sphaerosperma","Justicia plectica","Mem. New York Bot. Gard. 10 4 52 1961","synonym"
"taxon-19-Justicia_sprucei","Chaetochlamys ciliata","Bull. Herb. Boissier 5 677 1897","synonym"
"taxon-14-LEPIDAGATHIS","Teliostachya","Mart. Fl. Bras. 9 71 1847","synonym"
"taxon-1-Lepidagathis_alopecuroidea","Ruellia alopecuroidea","Eclog. Amer. 2 49 1798","synonym"
"taxon-1-Lepidagathis_alopecuroidea","Aetheilema alopecuroideum","Syst. Veg. 2 826 1825 as ‘alopecuroides’","synonym"
"taxon-1-Lepidagathis_alopecuroidea","Teliostachya alopecuroidea","Mart. Fl. Bras. 9 72 1847","synonym"
"taxon-2-Lepidagathis_cataractae","Teliostachya cataractae","Mart. Fl. Bras. 9 72 1847","synonym"
"taxon-2-Lepidagathis_cataractae","Teliostachya coppenamensis","Recueil Trav. Bot. Néerl. 35 152 1938","synonym"
"taxon-2-Lepidagathis_cataractae","Lepidagathis surinamensis","Steyerm. et al. Flora Venez. Guayana 2 359 1995","synonym"
"taxon-2-Lepidagathis_cataractae","Teliostachya surinamensis","Recueil Trav. Bot. Néerl. 35 153 1938","synonym"
"taxon-3-Lepidagathis_gracilis","Teliostachya gracilis","Recueil Trav. Bot. Néerl. 35 151 1938","synonym"
"taxon-4-Lepidagathis_mazarunensis","Teliostachya mazarunensis","Bull. Misc. Inform. Kew 1939 558 1940","synonym"
"taxon-5-Lepidagathis_medicaginea","Teliostachya medicaginea","Recueil Trav. Bot. Néerl. 35 154 1938","synonym"
"taxon-6-Lepidagathis_nickeriensis","Teliostachya glandulosa","Recueil Trav. Bot. Néerl. 35 150 1938","synonym"
"taxon-1-Nelsonia_canescens","Justicia canescens","Tabl. Encycl. Méth. Bot. 1 41 1791","synonym"
"taxon-1-Nelsonia_canescens","Justicia nummulariifolia","Enum. Pl. 1 122 1804 as ‘nummularifolia’","synonym"
"taxon-1-Nelsonia_canescens","Nelsonia nummulariifolia","Syst. Veg. 1 173 1817 as ‘nummularifolia’","synonym"
"taxon-1-Nelsonia_canescens","Nelsonia campestris","Prodr. 481 1810","synonym"
"taxon-1-Nelsonia_canescens","Nelsonia albicans","Humb., Bonpl. & Kunth Nov. Gen. Sp. ed. qu. 2 234 1818","synonym"
"taxon-2-Odontonema_bracteolatum","Justicia bracteolata","Collectanea 3 253 1791","synonym"
"taxon-2-Odontonema_bracteolatum","Thyrsacanthus bracteolatus","A. DC. Prodr. 11 325 1847","synonym"
"taxon-2-Odontonema_bracteolatum","Odontonema venezuelense","Mem. New York Bot. Gard. 10 4 55 1961","synonym"
"taxon-4-Odontonema_rutilans","Thyrsacanthus rutilans","Fl. Serres Jard. Eur. 7 241 1852","synonym"
"taxon-5-Odontonema_schomburgkianum","Thyrsacanthus schomburgkianus","Benth. London J. Bot. 4 636 1845","synonym"
"taxon-5-Odontonema_schomburgkianum","Odontonema macrophyllum","Bull. Torrey Bot. Club 53 300 1926","synonym"
"taxon-1-Pachystachys_coccinea","Justicia coccinea","Hist. Pl. Guiane 1 10 t. 3 1775","synonym"
"taxon-1-Pachystachys_coccinea","Jacobinia coccinea","Warm. Vidensk. Meddel. Dansk Naturhist. Foren. Kjøbenhavn 1877-1878 84 1877","synonym"
"taxon-2-Pachystachys_spicata","Justicia spicata","Fl. Peruv. Chil. 1 8 t. 9, f. a 1798","synonym"
"taxon-2-Pachystachys_spicata","Pachystachys riedeliana","Mart. Fl. Bras. 9 99 1847","synonym"
"taxon-2-Pachystachys_spicata","Pachystachys latior","A. DC. Prodr. 11 320 1847","synonym"
"taxon-2-Pachystachys_spicata","Pachystachys asperula","A. DC. Prodr. 11 320 1847","synonym"
"taxon-3-Polylychnis_radicans","Stemonacanthus radicans","A. DC. Prodr. 11 207 1847","synonym"
"taxon-3-Polylychnis_radicans","Ruellia radicans","Engl. & Prantl Nat. Pflanzenfam. 4 3b 311 1895","synonym"
"taxon-3-Polylychnis_radicans","Polylychnis essequibensis","Bull. Torrey Bot. Club 75 667 1948","synonym"
"taxon-1-Pulchranthus_congestus","Odontonema congestum","Notizbl. Bot. Gart. Berlin-Dahlem 6 197 1914","synonym"
"taxon-2-Pulchranthus_surinamensis","Odontonema surinamense","Recueil Trav. Bot. Néerl. 35 164 1938","synonym"
"taxon-3-Pulchranthus_variegatus","Justicia variegata","Hist. Pl. Guiane 1 12 1775","synonym"
"taxon-3-Pulchranthus_variegatus","Thyrsacanthus variegatus","A. DC. Prodr. 11 325 1847","synonym"
"taxon-3-Pulchranthus_variegatus","Odontonema variegatum","Revis. Gen. Pl. 2 494 1891","synonym"
"taxon-21-RUELLIA","Stephanophysum","Pl. Bras. 2 83 1830-1831","synonym"
"taxon-21-RUELLIA","Dipteracanthus","Wall. Pl. Asiat. Rar. 3 81 1832","synonym"
"taxon-21-RUELLIA","Arrhostoxylon","Mart. Fl. Bras. 9 57 1847","synonym"
"taxon-21-RUELLIA","Ulleria","Proc. Kon. Ned. Akad. Wetensch. Ser. C. 72 423 1969","synonym"
"taxon-2-Ruellia_geminiflora","Dipteracanthus geminiflorus","Mart. Fl. Bras. 9 40 1847","synonym"
"taxon-2-Ruellia_geminiflora","Gymnacanthus geminiflorus","Vidensk. Meddel. Dansk Naturhist. Foren. Kjøbenhavn 1854 127 1855","synonym"
"taxon-2-Ruellia_geminiflora","Ulleria geminiflora","Proc. Kon. Ned. Akad. Wetensch. Ser. C. 72 423 1969","synonym"
"taxon-2-Ruellia_geminiflora","Dipteracanthus geminiflorus","Mart. Fl. Bras. 9 40 1847","synonym"
"taxon-2-Ruellia_geminiflora","Dipteracanthus angustifolius","Recueil Trav. Bot. Néerl. 35 157 1938","synonym"
"taxon-2-Ruellia_geminiflora","Ulleria angustifolia","Proc. Kon. Ned. Akad. Wetensch. Ser. C. 72 424 1969","synonym"
"taxon-2-Ruellia_geminiflora","Dipteracanthus canescens","Benth. London J. Bot. 4 635 1845","synonym"
"taxon-2-Ruellia_geminiflora","Ruellia canescens","Engl. & Prantl Nat. Pflanzenfam. 4 3b 310 1895","synonym"
"taxon-2-Ruellia_geminiflora","Dipteracanthus humilis","Mart. Fl. Bras. 9 40 1847","synonym"
"taxon-2-Ruellia_geminiflora","Dipteracanthus vindex","Mart. Fl. Bras. 9 42 1847","synonym"
"taxon-2-Ruellia_geminiflora","Ruellia vindex","Engl. & Prantl Nat. Pflanzenfam. 4 3b 311 1895","synonym"
"taxon-3-Ruellia_inflata","Arrhostoxylon inflatum","A. DC. Prodr. 11 215 1847 as ‘Arrhostoxylum’ inflatum","synonym"
"taxon-3-Ruellia_inflata","Ruellia ventricosa","Lam. Encycl. 6 339 1804","synonym"
"taxon-3-Ruellia_inflata","Stephanophysum cordifolium","Mart. Fl. Bras. 9 51 1847","synonym"
"taxon-3-Ruellia_inflata","Ruellia pipericaulis","Bol. Mus. Nac. Rio Janeiro Bot. 8 22 1947","synonym"
"taxon-4-Ruellia_longifolia","Arrhostoxylon longifolium","A. DC. Prodr. 11 214 1847 as ‘Arrhostoxylum’ longifolium","synonym"
"taxon-4-Ruellia_longifolia","rubrum","Recueil Trav. Bot. Néerl. 35 159 1938","synonym"
"taxon-5-Ruellia_microcalyx","Dipteracanthus microcalyx","A. DC. Prodr. 11 116 1847","synonym"
"taxon-5-Ruellia_microcalyx","Dipteracanthus surinamensis","Linnaea 22 471 1849","synonym"
"taxon-6-Ruellia_prostrata","Dipteracanthus prostratus","Wall. Pl. Asiat. Rar. 3 81 1832","synonym"
"taxon-6-Ruellia_prostrata","Dipteracantus dejectus","Wall. Pl. Asiat. Rar. 3 82 1832","synonym"
"taxon-6-Ruellia_prostrata","prostrata","Hook f. Fl. Brit. India 4 412 1884","synonym"
"taxon-7-Ruellia_rubra","Arrhostoxylon rubrum","A. DC. Prodr. 11 209 1847 as ‘Arrhostoxylum’ rubrum","synonym"
"taxon-7-Ruellia_rubra","Arrhostoxylon rubrum","Recueil Trav. Bot. Néerl. 35 158 1938","synonym"
"taxon-7-Ruellia_rubra","Arrhostoxylon rubrum","Recueil Trav. Bot. Néerl. 35 158 1938","synonym"
"taxon-7-Ruellia_rubra","Arrhostoxylon rubrum","Recueil Trav. Bot. Néerl. 35 159 1938","synonym"
"taxon-7-Ruellia_rubra","Arrhostoxylon rubrum","Recueil Trav. Bot. Néerl. 35 159 1938","synonym"
"taxon-7-Ruellia_rubra","Arrhostoxylon rubrum","Recueil Trav. Bot. Néerl. 35 159 1938","synonym"
"taxon-10-Ruellia_tuberosa","Ruellia clandestina","Sp. Pl. 634 1753","synonym"
"taxon-11-Ruellia_violacea","Arrhostoxylon violaceum","A. DC. Prodr. 11 216 1874 as ‘Arrhostoxylum’ violaceum","synonym"
"taxon-11-Ruellia_violacea","Dipteracanthus violaceus","Fl. Guyane Franç. 3 484 1954","synonym"
"taxon-22-STAUROGYNE","Ebermaiera","Wall. Pl. Asiat. Rar. 3 75 1832","synonym"
"taxon-22-STAUROGYNE","Erythracanthus","Wall. Pl. Asiat. Rar. 3 75 1832","synonym"
"taxon-2-Staurogyne_miqueliana","Ebermaiera humilis","Stirpes Surinam. Sel. 128 1851 (non Nees 1832).","synonym"
"taxon-4-Staurogyne_stolonifera","Ebermaiera stolonifera","Mart. Fl. Bras. 9 19 1847","synonym"
"taxon-4-Staurogyne_stolonifera","Staurogyne linearifolia","Recueil Trav. Bot. Néerl. 35 144 1938","synonym"
"taxon-5-Staurogyne_trinitensis","Staurogyne versteegii","Recueil Trav. Bot. Néerl. 35 144 1938","synonym"
"taxon-2-Thunbergia_erecta","Meyenia erecta","Hook. Niger Fl. 476 1849","synonym"
"taxon-1-Trichanthera_gigantea","Ruellia gigantea","Humb. & Bonpl. Pl. Aequinoct. 2 75 t. 102 1809","synonym"
"taxon-1-Trichanthera_gigantea","Clerodendron verrucosum","Ned. Kruidk. Arch. 1 351 1849","synonym"
"taxon-1-Trichanthera_gigantea","Besleria verrucosa","Recueil Trav. Bot. Néerl. 9 163 1912","synonym"
"taxon-1-Trichanthera_gigantea","Besleria surinamensis","Linnaea 22 471 1849","synonym"
"taxon-2-Mendoncia_bivalvis","Besleria bivalvis","Suppl. Pl. 280 1782","synonym"
"taxon-2-Mendoncia_bivalvis","Mendoncia perrottetiana","A. DC. Prodr. 11 53 1847","synonym"
"taxon-2-Mendoncia_bivalvis","Mendoncia sellowiana","Stirpes Surinam. Sel. 128 1851","synonym"
"taxon-2-Mendoncia_bivalvis","Mendoncia splitgerberiana","Ned. Kruidk. Arch. 1 353 1848","synonym"
"taxon-5-Mendoncia_hoffmannseggiana","Mendoncia schomburgkiana","A. DC. Prodr. 11 50 1847","synonym"
