wfo_id,data_type,description,contributor,creator,source,Licence,bibliographic_Citation,doi
wfo-1000025728,Threat status,cr,Guo S.W. et al.,,1323,CC0 1.0 Universal (CC0 1.0),"Guo S.W. et al. 2021, Begonia nangunheensis, a new species of Begoniaceae from Yunnan province, China, Phytotaxa. Vol.480(2) , pp.201-209 (https://doi.org/10.11646/phytotaxa.480.2.9)",https://doi.org/10.11646/phytotaxa.480.2.9
wfo-1000025715,Threat status,nt,"Lin C-W., et al.",,1358,CC0 1.0 Universal (CC0 1.0),"Lin C-W., et al. 2021, Revision of Begonia (Begoniaceae) in Bidoup-Nui Ba National Park, Southern Vietnam, including two new species, Phytotaxa. Vol.496(1) , pp.077-089 (https://doi.org/10.11646/phytotaxa.496.1.4)",https://doi.org/10.11646/phytotaxa.496.1.4
wfo-1000025718,Threat status,nt,"Lin C-W., et al.",,1364,CC0 1.0 Universal (CC0 1.0),"Lin C-W., et al. 2021, Revision of Begonia (Begoniaceae) in Bidoup-Nui Ba National Park, Southern Vietnam, including two new species, Phytotaxa. Vol.496(1) , pp.077-089 (https://doi.org/10.11646/phytotaxa.496.1.4)",https://doi.org/10.11646/phytotaxa.496.1.4
wfo-0000824620,Threat status,lc,Camfield R. & Hughes M.,,3725,CC0 1.0 Universal (CC0 1.0),"Camfield R. & Hughes M. 2018, A revision and one new species of Begonia L. (Begoniaceae, Cucurbitales) in Northeast India, Eur. J. Taxon. Vol.396 , pp.1-116 (https://doi.org/10.5852/ejt.2018.396)",https://doi.org/10.5852/ejt.2018.396
wfo-0000825004,Threat status,lc,Camfield R. & Hughes M.,,3755,CC0 1.0 Universal (CC0 1.0),"Camfield R. & Hughes M. 2018, A revision and one new species of Begonia L. (Begoniaceae, Cucurbitales) in Northeast India, Eur. J. Taxon. Vol.396 , pp.1-116 (https://doi.org/10.5852/ejt.2018.396)",https://doi.org/10.5852/ejt.2018.396
wfo-1000020616,Threat status,en,Wang W.G. et al.,,4591,CC0 1.0 Universal (CC0 1.0),"Wang W.G. et al. 2019, Begonia zhongyangiana, a new species of Begonia (Begoniaceae) from western China, Phytotaxa. Vol.407(1) , pp.51-58 (https://doi.org/10.11646/phytotaxa.407.1.8)",https://doi.org/10.11646/phytotaxa.407.1.8
wfo-1000025708,Threat status,vu,"Chen W.H., et al.",,1378,CC0 1.0 Universal (CC0 1.0),"Chen W.H., et al. 2021, Validation and morphology of Begonia fagopyrofolia in B. sect. Stolonifera (Begoniaceae) in China, Phytotaxa. Vol.479(1) , pp.105-113 (https://doi.org/10.11646/phytotaxa.479.1.8)",https://doi.org/10.11646/phytotaxa.479.1.8
wfo-1000025693,Threat status,cr,"Sherpa P.L., et al.",,1384,CC0 1.0 Universal (CC0 1.0),"Sherpa P.L., et al. 2021, A new species of Begonia (Sect. Diploclinium, Begoniaceae) from Sikkim, India, Phytotaxa. Vol.502(3) , pp.289-294 (https://doi.org/10.11646/phytotaxa.502.3.7)",https://doi.org/10.11646/phytotaxa.502.3.7
wfo-1000025717,Threat status,vu,"Taram M., Borah D. & Hughes M.",,1390,CC0 1.0 Universal (CC0 1.0),"Taram M., Borah D. & Hughes M. 2021, Begonia kekarmonyingensis (Begoniaceae), a new species from Arunachal Pradesh, Northeast India, Phytotaxa. Vol.494(3) , pp.268-272 (https://doi.org/10.11646/phytotaxa.494.3.2)",https://doi.org/10.11646/phytotaxa.494.3.2
wfo-1000025697,Threat status,en,"Buenavista D.P., et al.",,1396,CC0 1.0 Universal (CC0 1.0),"Buenavista D.P., et al. 2021, Begonia bangsamoro (Begoniaceae, section Petermannia), a new species from Mindanao Island, the Philippines, Phytotaxa. Vol.497(1) , pp.039-048 (https://doi.org/10.11646/phytotaxa.497.1.4)",https://doi.org/10.11646/phytotaxa.497.1.4
wfo-1000025716,Threat status,vu,Pham V-T. et al.,,1407,CC0 1.0 Universal (CC0 1.0),"Pham V-T. et al. 2021, Begonia of Vietnam: an updated checklist, including a new species and a new record, Phytotaxa. Vol.507(2) , pp.144-154 (https://doi.org/10.11646/phytotaxa.507.2.2)",https://doi.org/10.11646/phytotaxa.507.2.2
wfo-0000824841,Threat status,dd,Pham V-T. et al.,,1412,CC0 1.0 Universal (CC0 1.0),"Pham V-T. et al. 2021, Begonia of Vietnam: an updated checklist, including a new species and a new record, Phytotaxa. Vol.507(2) , pp.144-154 (https://doi.org/10.11646/phytotaxa.507.2.2)",https://doi.org/10.11646/phytotaxa.507.2.2
wfo-1000025726,Threat status,vu,Miranda M.D.,,1413,CC0 1.0 Universal (CC0 1.0),"Miranda M.D. 2021, Begonia microinduta (Begoniaceae) a new species from the Atlantic Coastal Forest in the state of São Paulo, Brazil, Phytotaxa. Vol.497(1) , pp.049-053 (https://doi.org/10.11646/phytotaxa.497.1.5)",https://doi.org/10.11646/phytotaxa.497.1.5
wfo-1000025692,Threat status,vu,Nakamura K. et al.,,1420,CC0 1.0 Universal (CC0 1.0),"Nakamura K. et al. 2021, Begonia ×dinglensis, a natural hybrid of Philippine Begonia section Baryandra, as evidenced by morphological, phylogenetic and cytological data, Phytotaxa. Vol.494(1) , pp.151-164 (https://doi.org/10.11646/phytotaxa.494.1.12)",https://doi.org/10.11646/phytotaxa.494.1.12
wfo-1000025750,Threat status,en,"Mazo K.R.F., Aribal L.G., Bustamante R.A.A. & Ang Y.P.",,1425,CC0 1.0 Universal (CC0 1.0),"Mazo K.R.F., Aribal L.G., Bustamante R.A.A. & Ang Y.P. 2021, Begonia tinuyopensis (sect. Petermannia, Begoniaceae), a new species from Zamboanga Del Norte, Philippines, Phytotaxa. Vol.516(1) , pp.101-107 (https://doi.org/10.11646/phytotaxa.516.1.8)",https://doi.org/10.11646/phytotaxa.516.1.8
wfo-1000025758,Threat status,nt,Do T.V. et al.,,1431,CC0 1.0 Universal (CC0 1.0),"Do T.V. et al. 2021, Begonia xuansonensis, a new orange-flowered species of Begoniaceae from northern Vietnam, Phytotaxa. Vol.510(3) , pp.251-262 (https://doi.org/10.11646/phytotaxa.510.3.5)",https://doi.org/10.11646/phytotaxa.510.3.5
wfo-1000025747,Threat status,vu,Rubite R.R. et al.,,1438,CC0 1.0 Universal (CC0 1.0),"Rubite R.R. et al. 2021, Three new species of Begonia (section Baryandra, Begoniaceae) from Samar Island, the Philippines, Phytotaxa. Vol.516(3) , pp.263-274 (https://doi.org/10.11646/phytotaxa.516.3.5)",https://doi.org/10.11646/phytotaxa.516.3.5
wfo-1000025749,Threat status,vu,Rubite R.R. et al.,,1446,CC0 1.0 Universal (CC0 1.0),"Rubite R.R. et al. 2021, Three new species of Begonia (section Baryandra, Begoniaceae) from Samar Island, the Philippines, Phytotaxa. Vol.516(3) , pp.263-274 (https://doi.org/10.11646/phytotaxa.516.3.5)",https://doi.org/10.11646/phytotaxa.516.3.5
wfo-1000025700,Threat status,lc,Rubite R.R. et al.,,1452,CC0 1.0 Universal (CC0 1.0),"Rubite R.R. et al. 2021, Three new species of Begonia (section Baryandra, Begoniaceae) from Samar Island, the Philippines, Phytotaxa. Vol.516(3) , pp.263-274 (https://doi.org/10.11646/phytotaxa.516.3.5)",https://doi.org/10.11646/phytotaxa.516.3.5
wfo-1000025698,Threat status,cr,Rubite R.R. et al.,,1458,CC0 1.0 Universal (CC0 1.0),"Rubite R.R. et al. 2021, Begonia benitotanii (section Petermannia, Begoniaceae) a new species endemic to the Philippine island of Bucas Grande, Phytotaxa. Vol.513(3) , pp.257-264 (https://doi.org/10.11646/phytotaxa.513.3.5)",https://doi.org/10.11646/phytotaxa.513.3.5
wfo-1000025709,Threat status,vu,Feng X-X. et al.,,1461,CC0 1.0 Universal (CC0 1.0),"Feng X-X. et al. 2021, Begonia fenshuilingensis, a new species in Begonia sect. Platycentrum (Begoniaceae) from southeastern Yunnan, China, Phytotaxa. Vol.527(4) , pp.266-274 (https://doi.org/10.11646/phytotaxa.527.4.4)",https://doi.org/10.11646/phytotaxa.527.4.4
wfo-1000025719,Threat status,vu,Blasco F.A. et al.,,1467,CC0 1.0 Universal (CC0 1.0),"Blasco F.A. et al. 2021, Begonia lanuzaensis (sect. Petermannia, Begoniaceae) a new species from Surigao del Sur, Mindanao Island, Philippines, Phytotaxa. Vol.523(3) , pp.203-207 (https://doi.org/10.11646/phytotaxa.523.3.1)",https://doi.org/10.11646/phytotaxa.523.3.1
wfo-1000029527,Threat status,nt,Randi A. et al.,,1473,CC0 1.0 Universal (CC0 1.0),"Randi A. et al. 2022, Three new species, one new record and an updated checklist of Begonia (Begoniaceae) from Kalimantan, Indonesia , Phytotaxa. Vol.533(1) , pp.062-072 (https://doi.org/10.11646/phytotaxa.533.1.3)",https://doi.org/10.11646/phytotaxa.533.1.3
wfo-1000029535,Threat status,cr,Randi A. et al.,,1479,CC0 1.0 Universal (CC0 1.0),"Randi A. et al. 2022, Three new species, one new record and an updated checklist of Begonia (Begoniaceae) from Kalimantan, Indonesia , Phytotaxa. Vol.533(1) , pp.062-072 (https://doi.org/10.11646/phytotaxa.533.1.3)",https://doi.org/10.11646/phytotaxa.533.1.3
wfo-1000029537,Threat status,vu,Randi A. et al.,,1485,CC0 1.0 Universal (CC0 1.0),"Randi A. et al. 2022, Three new species, one new record and an updated checklist of Begonia (Begoniaceae) from Kalimantan, Indonesia , Phytotaxa. Vol.533(1) , pp.062-072 (https://doi.org/10.11646/phytotaxa.533.1.3)",https://doi.org/10.11646/phytotaxa.533.1.3
wfo-1000025701,Threat status,cr,Dong L.N. et al.,,1492,CC0 1.0 Universal (CC0 1.0),"Dong L.N. et al. 2021, Begonia caryotarum (Begonia sect. Platycentrum), a new species from southeast Yunnan, China, Phytotaxa. Vol.529(1) , pp.113-118 (https://doi.org/10.11646/phytotaxa.529.1.9)",https://doi.org/10.11646/phytotaxa.529.1.9
wfo-1000029532,Threat status,cr,Angeles M.D. et al.,,1498,CC0 1.0 Universal (CC0 1.0),"Angeles M.D. et al. 2022, Begonia normaaguilariae (section Baryandra, Begoniaceae), a new species from the limestone forests of Samar Island, Philippines, Phytotaxa. Vol.541(1) , pp.049-056 (https://doi.org/10.11646/phytotaxa.541.1.4)",https://doi.org/10.11646/phytotaxa.541.1.4
wfo-1000029517,Threat status,cr,Mazo K.R.F. & Rubite R.,,1507,CC0 1.0 Universal (CC0 1.0),"Mazo K.R.F. & Rubite R. 2022, Two new species of Begonia (section Petermannia, Begoniaceae) from the Zamboanga Peninsula, Philippines, and a redescription of Begonia parvilimba, Phytotaxa. Vol.538(2) , pp.163-171 (https://doi.org/10.11646/phytotaxa.538.2.9)",https://doi.org/10.11646/phytotaxa.538.2.9
wfo-1000029538,Threat status,cr,Mazo K.R.F. & Rubite R.,,1513,CC0 1.0 Universal (CC0 1.0),"Mazo K.R.F. & Rubite R. 2022, Two new species of Begonia (section Petermannia, Begoniaceae) from the Zamboanga Peninsula, Philippines, and a redescription of Begonia parvilimba, Phytotaxa. Vol.538(2) , pp.163-171 (https://doi.org/10.11646/phytotaxa.538.2.9)",https://doi.org/10.11646/phytotaxa.538.2.9
wfo-0000825038,Threat status,cr,Mazo K.R.F. & Rubite R.,,1521,CC0 1.0 Universal (CC0 1.0),"Mazo K.R.F. & Rubite R. 2022, Two new species of Begonia (section Petermannia, Begoniaceae) from the Zamboanga Peninsula, Philippines, and a redescription of Begonia parvilimba, Phytotaxa. Vol.538(2) , pp.163-171 (https://doi.org/10.11646/phytotaxa.538.2.9)",https://doi.org/10.11646/phytotaxa.538.2.9
wfo-1000025730,Threat status,en,Camangeg L.M. et al.,,1522,CC0 1.0 Universal (CC0 1.0),"Camangeg L.M. et al. 2021, Two endemic new species of Begonia (Begoniaceae) from Palawan, Philippines, Gard. Bull. Sing. Vol.73(2) , pp.399-412 (https://www.nparks.gov.sg/sbg/research/publications/gardens'-bulletin-singapore/-/media/sbg/gardens-bulletin/gbs_73_02_y2021/73_02_10_y2021_v7302_gbs_pg399.pdf)",https://www.nparks.gov.sg/sbg/research/publications/gardens'-bulletin-singapore/-/media/sbg/gardens-bulletin/gbs_73_02_y2021/73_02_10_y2021_v7302_gbs_pg399.pdf
wfo-1000025748,Threat status,cr,Camangeg L.M. et al.,,1528,CC0 1.0 Universal (CC0 1.0),"Camangeg L.M. et al. 2021, Two endemic new species of Begonia (Begoniaceae) from Palawan, Philippines, Gard. Bull. Sing. Vol.73(2) , pp.399-412 (https://www.nparks.gov.sg/sbg/research/publications/gardens'-bulletin-singapore/-/media/sbg/gardens-bulletin/gbs_73_02_y2021/73_02_10_y2021_v7302_gbs_pg399.pdf)",https://www.nparks.gov.sg/sbg/research/publications/gardens'-bulletin-singapore/-/media/sbg/gardens-bulletin/gbs_73_02_y2021/73_02_10_y2021_v7302_gbs_pg399.pdf
wfo-1000025699,Threat status,cr,"Gyeltshen P., Hughes M. & Jamtsho S.",,1534,CC0 1.0 Universal (CC0 1.0),"Gyeltshen P., Hughes M. & Jamtsho S. 2021, A new species of Begonia sect. Diploclinium, Begonia bhutanensis, from Bhutan, Gard. Bull. Sing. Vol.73(2) , pp.469-474.",
wfo-1000025695,Threat status,lc,Borah D. et al.,,1540,CC0 1.0 Universal (CC0 1.0),"Borah D. et al. 2021, Begonia arunachalensis (Begoniaceae), a new tuberous species of Begonia from Arunachal Pradesh, India, Gard. Bull. Sing. Vol.73(2) , pp.475-480 (https://www.nparks.gov.sg/sbg/research/publications/gardens'-bulletin-singapore/-/media/sbg/gardens-bulletin/gbs_73_02_y2021/73_02_17_y2021_v7302_gbs_pg475.pdf)",https://www.nparks.gov.sg/sbg/research/publications/gardens'-bulletin-singapore/-/media/sbg/gardens-bulletin/gbs_73_02_y2021/73_02_17_y2021_v7302_gbs_pg475.pdf
wfo-1000029518,Threat status,vu,Blasco F.A. et al.,,1550,CC0 1.0 Universal (CC0 1.0),"Blasco F.A. et al. 2022, Begonia amparoi (Begoniaceae, section Baryandra) a new species from Linungaw Twin Islands, Surigao del Sur, Mindanao, Philippines, Phytotaxa. Vol.549(2) , pp.136-140 (https://doi.org/10.11646/phytotaxa.549.2.2)",https://doi.org/10.11646/phytotaxa.549.2.2
wfo-1000029528,Threat status,dd,Nguyen V.C. et al.,,1561,CC0 1.0 Universal (CC0 1.0),"Nguyen V.C. et al. 2022, Begonia kimlongii (B. sect. Petermannia, Begoniaceae), a new species from Dak Lak, Central Highlands, Vietnam, Phytotaxa. Vol.547(2) , pp.193-200 (https://doi.org/10.11646/phytotaxa.547.2.7)",https://doi.org/10.11646/phytotaxa.547.2.7
wfo-1000040633,Threat status,dd,Luu H.T. et al.,,1567,CC0 1.0 Universal (CC0 1.0),"Luu H.T. et al. 2022, Begonia yentuensis and B. khaucaensis (Begoniaceae), two new species from northern Vietnam, Phytotaxa. Vol.560(2) , pp.222-232 (https://doi.org/10.11646/phytotaxa.560.2.5)",https://doi.org/10.11646/phytotaxa.560.2.5
wfo-1000040634,Threat status,lc,Luu H.T. et al.,,1573,CC0 1.0 Universal (CC0 1.0),"Luu H.T. et al. 2022, Begonia yentuensis and B. khaucaensis (Begoniaceae), two new species from northern Vietnam, Phytotaxa. Vol.560(2) , pp.222-232 (https://doi.org/10.11646/phytotaxa.560.2.5)",https://doi.org/10.11646/phytotaxa.560.2.5
wfo-1000040966,Threat status,en,Hoang T.S. & Lin C-W.,,1579,CC0 1.0 Universal (CC0 1.0),"Hoang T.S. & Lin C-W. 2022, Begonia tuanii (sect. Platycentrum, Begoniaceae), a new species from Lao Cai Province, North Vietnam, Phytotaxa. Vol.567(3) , pp.294-300 (https://doi.org/10.11646/phytotaxa.567.3.9)",https://doi.org/10.11646/phytotaxa.567.3.9
wfo-1000041502,Threat status,en,Hoang T.S. & Lin C-W.,,1585,CC0 1.0 Universal (CC0 1.0),"Hoang T.S. & Lin C-W. 2022, Two new species, Begonia minhaniae and B. dieuanhiae (sect. Platycentrum, Begoniaceae), from northwestern Vietnam, Phytotaxa. Vol.572(1) (https://doi.org/10.11646/phytotaxa.572.1.6)",https://doi.org/10.11646/phytotaxa.572.1.6
wfo-1000041503,Threat status,lc,Hoang T.S. & Lin C-W.,,1591,CC0 1.0 Universal (CC0 1.0),"Hoang T.S. & Lin C-W. 2022, Two new species, Begonia minhaniae and B. dieuanhiae (sect. Platycentrum, Begoniaceae), from northwestern Vietnam, Phytotaxa. Vol.572(1) (https://doi.org/10.11646/phytotaxa.572.1.6)",https://doi.org/10.11646/phytotaxa.572.1.6
wfo-1000042948,Threat status,dd,Das B. et al.,,1592,CC0 1.0 Universal (CC0 1.0),"Das B. et al. 2022, A new dioecious species of Begonia (Begoniaceae) from Arunachal Pradesh, India, Phytotaxa. Vol.575(1) , pp.089-096 (https://doi.org/10.11646/phytotaxa.575.1.6)",https://doi.org/10.11646/phytotaxa.575.1.6
wfo-0000823348,Threat status,lc,Ardi W.H. & Thomas D.C.,,1647,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000823348,Threat status,lc,"Ardi W.H., Chikmawati T., Witono J.R. & Thomas D.C.",,3978,CC0 1.0 Universal (CC0 1.0),"Ardi W.H., Chikmawati T., Witono J.R. & Thomas D.C. 2018, A synopsis of Begonia (Begoniaceae) of Southeastern Sulawesi including four new species, Phytotaxa. Vol.381(1) , pp.027-050 (https://doi.org/10.11646/phytotaxa.381.1.7)",https://doi.org/10.11646/phytotaxa.381.1.7
wfo-0000823593,Threat status,en,Ardi W.H. & Thomas D.C.,,1654,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000823601,Threat status,cr,Ardi W.H. & Thomas D.C.,,1660,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000822260,Threat status,dd,Ardi W.H. & Thomas D.C.,,1665,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000823773,Threat status,en,Ardi W.H. & Thomas D.C.,,1671,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0001339676,Threat status,dd,Ardi W.H. & Thomas D.C.,,1676,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-1000039552,Threat status,cr,Ardi W.H. & Thomas D.C.,,1677,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000824296,Threat status,dd,Ardi W.H. & Thomas D.C.,,1688,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000824387,Threat status,vu,Ardi W.H. & Thomas D.C.,,1693,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-1000039656,Threat status,cr,Ardi W.H. & Thomas D.C.,,1694,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000822283,Threat status,dd,Ardi W.H. & Thomas D.C.,,1704,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000824761,Threat status,cr,Ardi W.H. & Thomas D.C.,,1710,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000822282,Threat status,nt,Ardi W.H. & Thomas D.C.,,1715,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-1000039756,Threat status,dd,Ardi W.H. & Thomas D.C.,,1716,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000825340,Threat status,lc,Ardi W.H. & Thomas D.C.,,1727,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-1000021228,Threat status,vu,Ardi W.H. & Thomas D.C.,,1729,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-1000021228,Threat status,vu,"Dayanti E.P., Pitopang R., Ardi W.H., & Thomas D.C.",,3024,CC0 1.0 Universal (CC0 1.0),"Dayanti E.P., Pitopang R., Ardi W.H., & Thomas D.C. 2020, Two New Species of Begonia (Begoniaceae, Section Petermannia) from Mount Sidole, Central Sulawesi, Indonesia, Phytotaxa. Vol.439(2) , pp.136-142 (https://doi.org/10.11646/phytotaxa.439.2.4)",https://doi.org/10.11646/phytotaxa.439.2.4
wfo-1000039766,Threat status,dd,Ardi W.H. & Thomas D.C.,,1732,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000825616,Threat status,vu,Ardi W.H. & Thomas D.C.,,1738,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-1000025757,Threat status,nt,Ardi W.H. & Thomas D.C.,,1744,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-1000025757,Threat status,nt,"Ardi W.H., Girmansyah D., ZULFADLI, & Thomas D.C.",,2898,CC0 1.0 Universal (CC0 1.0),"Ardi W.H., Girmansyah D., ZULFADLI, & Thomas D.C. 2021, Begonia willemii, a new species of Begonia from Sulawesi, Indonesia, Taiwania. Vol.66(3) , pp.374-377 (https://doi.org/10.6165/tai.2021.66.374)",https://doi.org/10.6165/tai.2021.66.374
wfo-1000039694,Threat status,en,Rubite R.R. et al.,,1756,CC0 1.0 Universal (CC0 1.0),"Rubite R.R. et al. 2022, BEGONIA HEMICARDIA (SECT. PETERMANNIA, BEGONIACEAE), A RESURRECTED HETEROTYPIC SYNONYM AND NOMEN NUDUM, Edinburgh J. Bot. Vol.403 , pp.1-7 (https://doi.org/10.24823/EJB.2022.403)",https://doi.org/10.24823/EJB.2022.403
