wfo_id,data_type,description,contributor,creator,source,Licence,bibliographic_Citation,doi
wfo-1000025709,Threats,"Only one population with approximately 200 individuals has been found in the natural reserve. According to the IUCN Red List Categories and Criteria (IUCN, 2019), B. fenshuilingensis should be assessed as “Vulnerable D2” (VU D2) due to its extremely small geographic distribution and low population size.",Feng X-X. et al.,,1461,CC0 1.0 Universal (CC0 1.0),"Feng X-X. et al. 2021, Begonia fenshuilingensis, a new species in Begonia sect. Platycentrum (Begoniaceae) from southeastern Yunnan, China, Phytotaxa. Vol.527(4) , pp.266-274 (https://doi.org/10.11646/phytotaxa.527.4.4)",https://doi.org/10.11646/phytotaxa.527.4.4
wfo-1000025719,Threats,Vulnerable (VU) under criterion D2. At the moment it is only known from the type collection site but it is likely that other populations exist in neighboring forests. The species is quite uncommon at the type locality and indigenous tribes populate the area. Some neighboring land mass is also being developed for agricultural purposes. Hence we consider this species to belong to the ‘prone to the effects of human activities or stochastic events within a very short time period in an uncertain future’.,Blasco F.A. et al.,,1467,CC0 1.0 Universal (CC0 1.0),"Blasco F.A. et al. 2021, Begonia lanuzaensis (sect. Petermannia, Begoniaceae) a new species from Surigao del Sur, Mindanao Island, Philippines, Phytotaxa. Vol.523(3) , pp.203-207 (https://doi.org/10.11646/phytotaxa.523.3.1)",https://doi.org/10.11646/phytotaxa.523.3.1
wfo-1000029527,Threats,"Near threatened (NT) (IUCN, 2019). This species is observed in seven localities and locally abundant in the western part of Muller Mountains. Although based on EOO = 184.6 km² and AOO = 28 km² this species potentially qualifies for the endangered category, but we have observed that this species is growing in relatively undisturbed forest and in several protected forest areas. However, the populations could be threatened due to extraction by plant hunters to be sold as an ornamental, as this beautiful species is well known among Begonia enthusiasts. It has the popular trade name Begonia “temuyuk” and is for sale on commercial and social media sites for prices ranging from 50 US dollars to 160 Euros. Traditional cultivation activity is also observed near the populations. In the future, these threats could drive the taxon to VU or even EN in a short time",Randi A. et al.,,1473,CC0 1.0 Universal (CC0 1.0),"Randi A. et al. 2022, Three new species, one new record and an updated checklist of Begonia (Begoniaceae) from Kalimantan, Indonesia , Phytotaxa. Vol.533(1) , pp.062-072 (https://doi.org/10.11646/phytotaxa.533.1.3)",https://doi.org/10.11646/phytotaxa.533.1.3
wfo-1000029535,Threats,"Critically endangered (CR) B1ab(iii) + B2ab(iii) (IUCN, 2019). This species is found on a single small hill and is limited to rocky cliffs at the foot of the hill on the south side. Three subpopulations were found in the area with an EOO of 0.01 km² and AOO of 4 km² only. The habitat of the population is very easy to reach, and the distribution area is also a tourist location that is free to be entered by anyone. Although the habitat is a protected forest, forest fires have occurred several times in this location and shifting cultivation activities of local communities are still very active in the area. The population could also be threatened due to collection by plant hunters for use as ornamental plants. These threats can push this species towards possible extinction in a short time if there is no conservation effort. Therefore, ex-situ conservation of this species is urgently needed.",Randi A. et al.,,1479,CC0 1.0 Universal (CC0 1.0),"Randi A. et al. 2022, Three new species, one new record and an updated checklist of Begonia (Begoniaceae) from Kalimantan, Indonesia , Phytotaxa. Vol.533(1) , pp.062-072 (https://doi.org/10.11646/phytotaxa.533.1.3)",https://doi.org/10.11646/phytotaxa.533.1.3
wfo-1000029537,Threats,"Vulnerable (VU, D2). This species is only known from single collection from the Sangkulirang Mangkalihat Limestone Karst Ecosystem. The area does not yet have legal protected status, and there are clear signs of anthropogenic disturbance (oil palm plantations and mining) around the karst formations. As a karst micro-endemic it therefore is ‘prone to the effects of human activities or stochastic events within a very short time period in an uncertain future’ (IUCN Standards and Petitions Subcommittee 2019). An ex-situ initiative has been started with plants being cultivated at Kebun Raya Bogor (Bogor Botanic Garden).",Randi A. et al.,,1485,CC0 1.0 Universal (CC0 1.0),"Randi A. et al. 2022, Three new species, one new record and an updated checklist of Begonia (Begoniaceae) from Kalimantan, Indonesia , Phytotaxa. Vol.533(1) , pp.062-072 (https://doi.org/10.11646/phytotaxa.533.1.3)",https://doi.org/10.11646/phytotaxa.533.1.3
wfo-1000025701,Threats,"Only one small-sized population with ca. 30 mature individuals of Begonia caryotarum was observed in the type locality of ca. 1 km2 area. The habitat is being severely damaged due to the construction of an international road between China and Vietnam. Hence this species is categorized as Critically Endangered [CR B2ab (ii, iv), C2a (i)] according to the IUCN categories and criteria (IUCN 2019).",Dong L.N. et al.,,1492,CC0 1.0 Universal (CC0 1.0),"Dong L.N. et al. 2021, Begonia caryotarum (Begonia sect. Platycentrum), a new species from southeast Yunnan, China, Phytotaxa. Vol.529(1) , pp.113-118 (https://doi.org/10.11646/phytotaxa.529.1.9)",https://doi.org/10.11646/phytotaxa.529.1.9
wfo-1000029532,Threats,"This new species, thus far, is found only in a single locality. During the botanical inventory conducted last March 2016, only 2 mature individuals were noted within the two 10 × 10 m quadrats in a 0.5 km transect line and with less than 30 flowering and fruiting individuals observed outside the sampling area (D.N.T. pers. observ.). Following the Red List criteria of the IUCN Standards and Petitions Subcommittee (2019), very small population size of &lt;50 individuals, restricted area of occupancy of &lt; 10 km2 , few locations, and restricted distribution to forests over limestone, Begonia normaaguilariae is hereby proposed as Critically Endangered. Although the area is protected under Proclamation No. 442. 2003, pursuant to the National Integrated Protected Areas System (NIPAS) Act of 1992, habitat disturbance as a result of anthropogenic activities such as clearing of pathways for tourism among others, places this species at a very high risk. Such activities will have a negative impact leading to a decline in its population.",Angeles M.D. et al.,,1498,CC0 1.0 Universal (CC0 1.0),"Angeles M.D. et al. 2022, Begonia normaaguilariae (section Baryandra, Begoniaceae), a new species from the limestone forests of Samar Island, Philippines, Phytotaxa. Vol.541(1) , pp.049-056 (https://doi.org/10.11646/phytotaxa.541.1.4)",https://doi.org/10.11646/phytotaxa.541.1.4
wfo-1000029517,Threats,"Begonia amamampang is known only from the Municipality of Leon B. Postigo at two close locations, with three populations each of about one or three mature individuals at one location and another with four populations each of about one or two mature individuals. After 16 months of fieldwork with 5 or 6 times/month site visits, no additional populations were found. The localities are not currently protected under the country’s National Integrated Protected Areas System by the Department of Environment and Natural Resources. Given the ongoing threats such as nearby rubber plantation, shifting cultivation, illegal logging, and the small number of &lt;50 mature individuals it is prudent to provisionally assess this species as Critically Endangered CR D",Mazo K.R.F. & Rubite R.,,1507,CC0 1.0 Universal (CC0 1.0),"Mazo K.R.F. & Rubite R. 2022, Two new species of Begonia (section Petermannia, Begoniaceae) from the Zamboanga Peninsula, Philippines, and a redescription of Begonia parvilimba, Phytotaxa. Vol.538(2) , pp.163-171 (https://doi.org/10.11646/phytotaxa.538.2.9)",https://doi.org/10.11646/phytotaxa.538.2.9
wfo-1000029538,Threats,"Begonia turugsoy is known only from the type locality with two populations each of about one or three mature individuals. After 16 months of fieldwork with 5 or 6 times/month site visits, no additional populations nor individuals were found. The area is not currently protected under the country’s National Integrated Protected Areas System by the Department of Environment and Natural Resources. Given the ongoing threats such as nearby rubber plantation, forest road construction, small-scale mining illegal logging, and a single area of occurrence, and the small number of &lt; 50 mature individuals it is prudent to provisionally assess this species as Critically Endangered CR D.",Mazo K.R.F. & Rubite R.,,1513,CC0 1.0 Universal (CC0 1.0),"Mazo K.R.F. & Rubite R. 2022, Two new species of Begonia (section Petermannia, Begoniaceae) from the Zamboanga Peninsula, Philippines, and a redescription of Begonia parvilimba, Phytotaxa. Vol.538(2) , pp.163-171 (https://doi.org/10.11646/phytotaxa.538.2.9)",https://doi.org/10.11646/phytotaxa.538.2.9
wfo-0000825038,Threats,"Begonia parvilimba is currently known from two localities in Zamboanga Peninsula. The type locality is now part of the populated, site of coal mining municipality of Malangas. The area with the recently found record for the species at the Ekam River is an inhabited, previously kaingin area and now covered with invasive species Piper aduncum L., in addition the nearby Ekam waterfalls is frequently visited by tourists. Here, only one population with two individuals were observed. After 16 months of fieldwork with 5 or 6 times/month site visits, no additional populations nor individuals were found. The area is not currently protected under the country’s National Integrated Protected Areas System by the Department of Environment and Natural Resources. Given the ongoing habitat change and the small number of &lt; 50 mature individuals, it is prudent to provisionally assess this species as Critically Endangered CR D.",Mazo K.R.F. & Rubite R.,,1521,CC0 1.0 Universal (CC0 1.0),"Mazo K.R.F. & Rubite R. 2022, Two new species of Begonia (section Petermannia, Begoniaceae) from the Zamboanga Peninsula, Philippines, and a redescription of Begonia parvilimba, Phytotaxa. Vol.538(2) , pp.163-171 (https://doi.org/10.11646/phytotaxa.538.2.9)",https://doi.org/10.11646/phytotaxa.538.2.9
wfo-1000025730,Threats,"There are only two known populations of Begonia obscuribracteata at Barangay San Jose De Joro and Barangay Santa Maria. Begonia obscuribracteata is not locally abundant at either site and occurs only near a body of water. There is an estimate of &lt; 100 mature individuals in total across the localities. Due to the unprotected status of the forest, the species is vulnerable to any disturbance and rampant poaching. Following IUCN guidelines, we assess this species as Endangered (EN/D) (IUCN Standards and Petitions Committee, 2019), as there are &lt; 250 mature individuals across the populations.",Camangeg L.M. et al.,,1522,CC0 1.0 Universal (CC0 1.0),"Camangeg L.M. et al. 2021, Two endemic new species of Begonia (Begoniaceae) from Palawan, Philippines, Gard. Bull. Sing. Vol.73(2) , pp.399-412 (https://www.nparks.gov.sg/sbg/research/publications/gardens'-bulletin-singapore/-/media/sbg/gardens-bulletin/gbs_73_02_y2021/73_02_10_y2021_v7302_gbs_pg399.pdf)",https://www.nparks.gov.sg/sbg/research/publications/gardens'-bulletin-singapore/-/media/sbg/gardens-bulletin/gbs_73_02_y2021/73_02_10_y2021_v7302_gbs_pg399.pdf
wfo-1000025748,Threats,"Provisional IUCN conservation assessment. The known population of the new species is found in a lowland secondary forest which makes it an easy target for poachers. Although the Balsahan river is not located within a protected area, the site is still largely free from other disturbances. Human activities are limited as it is found within the vicinity of the Iwahig Penal Colony. In multiple assessments of the population at Balsahan river, a total of &lt; 100 mature individuals were found. Begonia tandikan has already largely been extirpated by poachers from the lower stretch of the river which is much more accessible. Under the IUCN Red List categories and criteria (IUCN Standards and Petitions Committee, 2019), the new species is assessed here as Critically Endangered (CR B2ab(v)), as the species is found only along a single river, has an area of occupancy (AOO) of &lt; 10 km2 , and there is an observed decline in the number of mature individuals.",Camangeg L.M. et al.,,1528,CC0 1.0 Universal (CC0 1.0),"Camangeg L.M. et al. 2021, Two endemic new species of Begonia (Begoniaceae) from Palawan, Philippines, Gard. Bull. Sing. Vol.73(2) , pp.399-412 (https://www.nparks.gov.sg/sbg/research/publications/gardens'-bulletin-singapore/-/media/sbg/gardens-bulletin/gbs_73_02_y2021/73_02_10_y2021_v7302_gbs_pg399.pdf)",https://www.nparks.gov.sg/sbg/research/publications/gardens'-bulletin-singapore/-/media/sbg/gardens-bulletin/gbs_73_02_y2021/73_02_10_y2021_v7302_gbs_pg399.pdf
wfo-1000025699,Threats,"Begonia bhutanensis is known from the type location and one other location without precise locality (the source of the cultivated plant). The type locality has 3 mature individuals growing in the moist soil on the banks at the side of a road. The habitat has recently been severely disturbed due to road maintenance. Widening of the roads in the future may lead to complete loss of its natural habitat. It is expected that this species may occur in intermediate areas, but so far, no more populations have been observed. Although further survey is required on its distribution and population size, this species should be considered to be Critically Endangered (CR B2ab(iii); D) based on the above knowledge and in reference to the IUCN Red List Categories and Criteria (IUCN Standards and Petitions Committee, 2019).","Gyeltshen P., Hughes M. & Jamtsho S.",,1534,CC0 1.0 Universal (CC0 1.0),"Gyeltshen P., Hughes M. & Jamtsho S. 2021, A new species of Begonia sect. Diploclinium, Begonia bhutanensis, from Bhutan, Gard. Bull. Sing. Vol.73(2) , pp.469-474.",
wfo-1000025695,Threats,"Least Concern (IUCN Standards and Petitions Committee, 2019). Approximately 2000 individuals were found in several scattered locations in Kimin, Lower Subansiri District of Arunachal Pradesh over a range of 10 km.",Borah D. et al.,,1540,CC0 1.0 Universal (CC0 1.0),"Borah D. et al. 2021, Begonia arunachalensis (Begoniaceae), a new tuberous species of Begonia from Arunachal Pradesh, India, Gard. Bull. Sing. Vol.73(2) , pp.475-480 (https://www.nparks.gov.sg/sbg/research/publications/gardens'-bulletin-singapore/-/media/sbg/gardens-bulletin/gbs_73_02_y2021/73_02_17_y2021_v7302_gbs_pg475.pdf)",https://www.nparks.gov.sg/sbg/research/publications/gardens'-bulletin-singapore/-/media/sbg/gardens-bulletin/gbs_73_02_y2021/73_02_17_y2021_v7302_gbs_pg475.pdf
wfo-1000029518,Threats,"Vulnerable (VU) under D1& D2 (&lt;1000 individuals and &lt;5 locations). At the moment it is only known from two sites on Linungaw Twin Islands. The species is locally known as iba-iba due to its sour taste and is quite uncommon. Hence, we can consider any collection for consumption would cause a potentially harmful reduction in the number of individuals of the species (IUCN, 2019).",Blasco F.A. et al.,,1550,CC0 1.0 Universal (CC0 1.0),"Blasco F.A. et al. 2022, Begonia amparoi (Begoniaceae, section Baryandra) a new species from Linungaw Twin Islands, Surigao del Sur, Mindanao, Philippines, Phytotaxa. Vol.549(2) , pp.136-140 (https://doi.org/10.11646/phytotaxa.549.2.2)",https://doi.org/10.11646/phytotaxa.549.2.2
wfo-1000029528,Threats,"A small population of the new species is distributed in an area of about 1 km2 that is not included in any protected forest, therefore its survival is potentially threatened by Begonia collectors and habitat degradation. However further botanical surveys are needed in this relatively unexplored area for a complete conservation assessment of this species, until then we assess Begonia kimlongii to be Data Deficient (DD) according to IUCN (2019).",Nguyen V.C. et al.,,1561,CC0 1.0 Universal (CC0 1.0),"Nguyen V.C. et al. 2022, Begonia kimlongii (B. sect. Petermannia, Begoniaceae), a new species from Dak Lak, Central Highlands, Vietnam, Phytotaxa. Vol.547(2) , pp.193-200 (https://doi.org/10.11646/phytotaxa.547.2.7)",https://doi.org/10.11646/phytotaxa.547.2.7
wfo-1000040633,Threats,"Begonia yentuensis was found in western slopes of the Yen Tu Mountain Range and appears to be rare within Tay Yen Tu Nature Reserve and fewer than 100 mature individuals. It may be found in adjacent forests of the Yen Tu Mountain Range. Therefore, we provisionally propose its conservation status as Data Deficient until more information is recorded (IUCN Standards and Petitions Subcommittee, 2022).",Luu H.T. et al.,,1567,CC0 1.0 Universal (CC0 1.0),"Luu H.T. et al. 2022, Begonia yentuensis and B. khaucaensis (Begoniaceae), two new species from northern Vietnam, Phytotaxa. Vol.560(2) , pp.222-232 (https://doi.org/10.11646/phytotaxa.560.2.5)",https://doi.org/10.11646/phytotaxa.560.2.5
wfo-1000040634,Threats,"Least Concern (LC) (IUCN Standards and Petitions Subcommittee, 2022). Begonia khaucaensis appears to be abundant and well protected within the Khau Ca Forest of Dong Van Karst Plateau - Du Gia National Park. No threats to its existence were seen.",Luu H.T. et al.,,1573,CC0 1.0 Universal (CC0 1.0),"Luu H.T. et al. 2022, Begonia yentuensis and B. khaucaensis (Begoniaceae), two new species from northern Vietnam, Phytotaxa. Vol.560(2) , pp.222-232 (https://doi.org/10.11646/phytotaxa.560.2.5)",https://doi.org/10.11646/phytotaxa.560.2.5
wfo-1000040966,Threats,"Currently, Begonia tuanii is only found in the Ta Phoi Commune which is likely to represent its full natural range. This new species has quite a narrow distribution that is not included in any protected forest, with only two known populations of fewer than 30 individuals. We consider an IUCN category of Endangered (EN D) to be appropriate (IUCN Standards and Petitions Subcommittee, 2019).",Hoang T.S. & Lin C-W.,,1579,CC0 1.0 Universal (CC0 1.0),"Hoang T.S. & Lin C-W. 2022, Begonia tuanii (sect. Platycentrum, Begoniaceae), a new species from Lao Cai Province, North Vietnam, Phytotaxa. Vol.567(3) , pp.294-300 (https://doi.org/10.11646/phytotaxa.567.3.9)",https://doi.org/10.11646/phytotaxa.567.3.9
wfo-1000041502,Threats,"We assess B. minhaniae to be Endangered based on criteria ENC2a(i) (IUCN 2022). This species has only four known populations in one single location with the number of mature individuals being less than 100, all of the populations were in areas which have no formal legal protection (its distribution overlapping the Mu Cang Chai Protection Forest, but it is not included on any national protected areas system). In the areas, the most prominent threat to the new species is deforestation, along with other human activities such as such as farming from around the habitat, which means it is prone to the risk of extinction due to chance events.",Hoang T.S. & Lin C-W.,,1585,CC0 1.0 Universal (CC0 1.0),"Hoang T.S. & Lin C-W. 2022, Two new species, Begonia minhaniae and B. dieuanhiae (sect. Platycentrum, Begoniaceae), from northwestern Vietnam, Phytotaxa. Vol.572(1) (https://doi.org/10.11646/phytotaxa.572.1.6)",https://doi.org/10.11646/phytotaxa.572.1.6
wfo-1000041503,Threats,"The known locations of B. dieuanhiae are within the Xuan Nha Nature Reserve. There were only eight populations found at the site of collection with the number of mature individuals being less than 200. However, the forest reserve appears to have remained reasonably intact, we consider an IUCN category of Least Concern as long as the species’ distributions remain intact from disturbance",Hoang T.S. & Lin C-W.,,1591,CC0 1.0 Universal (CC0 1.0),"Hoang T.S. & Lin C-W. 2022, Two new species, Begonia minhaniae and B. dieuanhiae (sect. Platycentrum, Begoniaceae), from northwestern Vietnam, Phytotaxa. Vol.572(1) (https://doi.org/10.11646/phytotaxa.572.1.6)",https://doi.org/10.11646/phytotaxa.572.1.6
wfo-1000042948,Threats,"Begonia dalaiensis is currently known from two districts of Arunachal Pradesh. Four populations were discovered comprising a total of less than 200 individuals. Based on GeoCAT analysis (Bachman et al., 2011), the species has an extent of occurrence of 38 sq. km area and area of occupancy of 16 sq. km. However the populations are in an almost linear configuration in the montane forest area which greatly reduces the EOO. In addition there is a chance that additional populations could occur in the nearby areas with similar habitats. The data from our initial field survey needs adding to before we are confident in assigning a threat category to B. dalaiensis. Hence, according to the IUCN Standards and Petitions Committee (2022), we provisionally assign B. dalaiensis to the Data Deficient category (DD).",Das B. et al.,,1592,CC0 1.0 Universal (CC0 1.0),"Das B. et al. 2022, A new dioecious species of Begonia (Begoniaceae) from Arunachal Pradesh, India, Phytotaxa. Vol.575(1) , pp.089-096 (https://doi.org/10.11646/phytotaxa.575.1.6)",https://doi.org/10.11646/phytotaxa.575.1.6
wfo-0000823348,Threats,"Proposed IUCN conservation category. Least Concern (LC) (Ardi et al., 2018).",Ardi W.H. & Thomas D.C.,,1647,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000823348,Threats,"Provisional IUCN conservation assessment:—Least Concern (LC). Begonia aptera is widespread in eastern Malesia (Sulawesi, Moluccas and West New Guinea) and locally common in both primary and secondary forest habitats. Using GeoCAT (Bachman et al. 2011), the species’ Extend of Occurrence (EOO) was estimated at 690,000 km2","Ardi W.H., Chikmawati T., Witono J.R. & Thomas D.C.",,3978,CC0 1.0 Universal (CC0 1.0),"Ardi W.H., Chikmawati T., Witono J.R. & Thomas D.C. 2018, A synopsis of Begonia (Begoniaceae) of Southeastern Sulawesi including four new species, Phytotaxa. Vol.381(1) , pp.027-050 (https://doi.org/10.11646/phytotaxa.381.1.7)",https://doi.org/10.11646/phytotaxa.381.1.7
wfo-0000823593,Threats,"Proposed IUCN conservation category. Endangered (EN), B1ab(iii)+B2ab(iii). This species is known from only a few collections from secondary forest at the periphery of the Gunung Ambang Nature Reserve, Gunung Lolombulan and Gunung Klabat. The collection localities are in forest patches close to human habitation and surrounded by land used for agricultural purposes (e.g. clove plantations) and other severely disturbed forest vegetation. Exploration of various hill forest localities on Gunung Klabat has not resulted in any additional collections, and therefore we must assume, until more extensive collection efforts reveal otherwise, that this species has a very restricted range. Because of its small extent of occurrence (EOO) (1344 km2 ) and area of occupancy (AOO) (12 km2 ), in combination with observed disturbance and loss of forest habitat at the border of the Gunung Lolombulan and Gunung Ambang Nature Reserve, we assess this species as Endangered (IUCN Standards and Petitions Subcommittee, 2019).",Ardi W.H. & Thomas D.C.,,1654,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000823601,Threats,"Proposed IUCN conservation category. Critically Endangered (CR), B1ab(iii)+B2ab(iii). This species is known from only two collections, namely the type specimen from Kapetaran (Kapataran), Minahasa, and the recently collected specimens from Tumpaan, South Minahasa, neither of which is from a legally protected area. The recent collection and further observations were made in a residential area in the Tumpaan district, which shows significant anthropogenic disturbance. Most lowland forest both in the Tumpaan district and in Kapetaran is in very poor condition or has been converted for agricultural use. Because of its very restricted known distribution and associated small EOO and AOO, and the observed and ongoing habitat disturbances and habitat loss in Kapetaran and Tumpaan, we assess this species as Critically Endangered (IUCN Standards and Petitions Subcommittee, 2019).",Ardi W.H. & Thomas D.C.,,1660,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000822260,Threats,"Data Deficient (DD). This species is known from three localities: Bogani Nani Wartabone National Park, Gunung Boliohutu, and Gunung Poniki. Although the result of GeoCAT analysis recommend an Endangered status based on the EOO (1064 km2 ) and AOO (12 km2 ), the forests in the wider area of the three mountains is very poorly collected, and the species will probably also occur deeper in the forested areas. Because more detailed field observations of habitat conditions, population sizes and local abundance at the collection sites are lacking, we currently assess this species as Data Deficient (IUCN Standards and Petitions Subcommittee, 2019).",Ardi W.H. & Thomas D.C.,,1665,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000823773,Threats,"Endangered (EN), B2ab(iii). This species’ distribution includes lowland forest habitats on the northern arm of Sulawesi (Toli-toli and Tomohon) and also upland forest on Gunung Gawalise. Recently, small populations of Begonia cuneatifolia were observed in the unprotected area of Gunung Gawalise and the Malangga waterfall (Toli-toli). The species is known from only a few collections, and most collection localities were secondary forests in close proximity to settlements and agricultural land and showed signs of severe anthropogenic disturbance. Given the patchy and relatively small distribution (EOO, 21381 km2 ; AOO, 12 km2 ) and the poor state and pressures of lowland rain forest habitats on Sulawesi (Cannon et al., 2007), an Endangered status is appropriate (IUCN Standards and Petitions Subcommittee, 2019).",Ardi W.H. & Thomas D.C.,,1671,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0001339676,Threats,"Data Deficient (DD). This species is known from only a single locality, in the Bogani Nani Wartabone National Park. The forests in the wider area are very poorly collected. Consequently, we assess this species as Data Deficient (IUCN Standards and Petitions Subcommittee, 2019).",Ardi W.H. & Thomas D.C.,,1676,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-1000039552,Threats,"Critically Endangered (CR), B1ab(iii)+B2ab(iii). Begonia gemella is known from only two collections from small patches of limestone karst in Ratatotok, Southeast Minahasa. The area is not legally protected, and the type locality is in a very accessible area at a roadside. Potential threats, such as mineral mining activities and agriculture (coconut and cocoa plantations), were observed in the vicinity. Given the very small AOO (4 km2 ), this indicates that the species should be considered Critically Endangered (IUCN Standards and Petitions Subcommittee, 2019).",Ardi W.H. & Thomas D.C.,,1677,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000824296,Threats,"Data Deficient (DD). This species is known only from limited collections, including the type specimen in Minahassa and two other collections from Gunung Ambang Nature Reserve (Bolaang Mongondow). The forests in the wider area, especially on Gunung Ambang, are poorly explored. Consequently, we assess this species as Data Deficient (IUCN Standards and Petitions Subcommittee, 2019).",Ardi W.H. & Thomas D.C.,,1688,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000824387,Threats,"Vulnerable (VUD2). This species is known from only two collections, both of which have no exact locality information. Despite the legal protection of some areas on Sangihe (Sangir) Island due to being part of Sanger Gunung Api Uwu National Park, there are clear signs of anthropogenic disturbance, including habitation and nutmeg plantations, around the island. All available Begonia specimens from A, B, BM, BO, CEB, E, K, L and SING have been consulted, and therefore it must be assumed, at least until more intensive collecting on Sulawesi may reveal otherwise, that this species has a very restricted range. Therefore, this species is probably ‘prone to the effects of human activities or stochastic events within a very short time period in an uncertain future’ (IUCN Standards and Petitions Subcommittee, 2019).",Ardi W.H. & Thomas D.C.,,1693,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-1000039656,Threats,"Critically Endangered (CR), B2ab(iii). Begonia kinhoi is known from only two localities (Gunung Klabat and Gunung Lokon), and two small populations were observed on Gunung Klabat. The type locality is a popular mountaineering track in North Sulawesi. The forests of Gunung Klabat and Gunung Lokon have no legal status as protected areas, and potential threats, such as tourism and agriculture, were observed in the area. Gunung Klabat is relatively poorly collected, and this species is likely to have a wider range in the forests of Gunung Klabat and Gunung Lokon. However, even if this is the case, its small EOO and AOO, in combination with the observed threats and anthropogenic disturbances (including coconut and vegetable plantations) would still support a Critically Endangered status (IUCN Standards and Petitions Subcommittee, 2019).",Ardi W.H. & Thomas D.C.,,1694,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
