wfo_id,data_type,description,contributor,creator,source,Licence,bibliographic_Citation,doi
wfo-1000039777,Distribution,"Thailand, Satun, Thung Wa District",Phutthai T. & Hughes M.,,4100,CC0 1.0 Universal (CC0 1.0),"Phutthai T. & Hughes M. 2017, A new species of Begonia section Parvibegonia (Begoniaceae) from Thailand and Myanmar, Blumea. Vol.62 , pp.26-28 (https://doi.org/10.3767/000651917X695083)",https://doi.org/10.3767/000651917X695083
wfo-1000039699,Distribution,"Known only from the type locality.MYANMAR. Sagaing Region, Alangdaw Kathapa National Park, 22°18′ 47.7″ N, 94°28′32.7″ E",Tseng Y-H. et al.,,4106,CC0 1.0 Universal (CC0 1.0),"Tseng Y-H. et al. 2, Begonia myanmarica (Begoniaceae), a new species from Myanmar, and molecular phylogenetics of Begonia sect. Monopteron, Botanical Studies. Vol.58(21) , pp.1-9 (https://doi.org/10.1186/s40529-017-0175-9)",https://doi.org/10.1186/s40529-017-0175-9
wfo-1000039590,Distribution,"Begonia culasiensis is endemic to Culasi Municipality, Panay Island.","Peng C.I., Rubite R.R., Lin C-W., Hughes M., Kono Y. & Chung K-F.",,4113,CC0 1.0 Universal (CC0 1.0),"Peng C.I., Rubite R.R., Lin C-W., Hughes M., Kono Y. & Chung K-F. 2017, Three new species of Begonia sect. Baryandra from Panay Island, Philippines, Botanical Studies. Vol.58(28) , pp.1-13 (https://doi.org/10.1186/s40529-017-0182-x)",https://doi.org/10.1186/s40529-017-0182-x
wfo-1000039688,Distribution,Begonia merrilliana is endemic to Panay.,"Peng C.I., Rubite R.R., Lin C-W., Hughes M., Kono Y. & Chung K-F.",,4119,CC0 1.0 Universal (CC0 1.0),"Peng C.I., Rubite R.R., Lin C-W., Hughes M., Kono Y. & Chung K-F. 2017, Three new species of Begonia sect. Baryandra from Panay Island, Philippines, Botanical Studies. Vol.58(28) , pp.1-13 (https://doi.org/10.1186/s40529-017-0182-x)",https://doi.org/10.1186/s40529-017-0182-x
wfo-1000039773,Distribution,Begonia sykakiengii is endemic to the Municipality of Maayon.,"Peng C.I., Rubite R.R., Lin C-W., Hughes M., Kono Y. & Chung K-F.",,4124,CC0 1.0 Universal (CC0 1.0),"Peng C.I., Rubite R.R., Lin C-W., Hughes M., Kono Y. & Chung K-F. 2017, Three new species of Begonia sect. Baryandra from Panay Island, Philippines, Botanical Studies. Vol.58(28) , pp.1-13 (https://doi.org/10.1186/s40529-017-0182-x)",https://doi.org/10.1186/s40529-017-0182-x
wfo-1000039567,Distribution,"Begonia aiensis is endemic to Batang Ai, Sarawak, Borneo.","Lin C-W., Chung S-W. & Peng C-I.",,4130,CC0 1.0 Universal (CC0 1.0),"Lin C-W., Chung S-W. & Peng C-I. 2017, Eleven new species of Begonia (Begoniaceae) from Sarawak, Borneo, Taiwania. Vol.62(3) , pp.219-251 (https://doi.org/10.6165/tai.2017.62.219)",https://doi.org/10.6165/tai.2017.62.219
wfo-1000039593,Distribution,"Endemic to southwestern Kuching, Sarawak, Borneo, about Bau and Padawan.","Lin C-W., Chung S-W. & Peng C-I.",,4134,CC0 1.0 Universal (CC0 1.0),"Lin C-W., Chung S-W. & Peng C-I. 2017, Eleven new species of Begonia (Begoniaceae) from Sarawak, Borneo, Taiwania. Vol.62(3) , pp.219-251 (https://doi.org/10.6165/tai.2017.62.219)",https://doi.org/10.6165/tai.2017.62.219
wfo-1000039640,Distribution,"Endemic to Batang Ai, Sarawak, Borneo (Figure 1), near the border with Indonesia.","Lin C-W., Chung S-W. & Peng C-I.",,4138,CC0 1.0 Universal (CC0 1.0),"Lin C-W., Chung S-W. & Peng C-I. 2017, Eleven new species of Begonia (Begoniaceae) from Sarawak, Borneo, Taiwania. Vol.62(3) , pp.219-251 (https://doi.org/10.6165/tai.2017.62.219)",https://doi.org/10.6165/tai.2017.62.219
wfo-1000039647,Distribution,"Endemic to Batang Ai, Sarawak, Borneo (Figure 1).","Lin C-W., Chung S-W. & Peng C-I.",,4142,CC0 1.0 Universal (CC0 1.0),"Lin C-W., Chung S-W. & Peng C-I. 2017, Eleven new species of Begonia (Begoniaceae) from Sarawak, Borneo, Taiwania. Vol.62(3) , pp.219-251 (https://doi.org/10.6165/tai.2017.62.219)",https://doi.org/10.6165/tai.2017.62.219
wfo-1000039666,Distribution,"Endemic to Serikin area, Sarawak, Borneo (Figure 1), near the border of Indonesia.","Lin C-W., Chung S-W. & Peng C-I.",,4146,CC0 1.0 Universal (CC0 1.0),"Lin C-W., Chung S-W. & Peng C-I. 2017, Eleven new species of Begonia (Begoniaceae) from Sarawak, Borneo, Taiwania. Vol.62(3) , pp.219-251 (https://doi.org/10.6165/tai.2017.62.219)",https://doi.org/10.6165/tai.2017.62.219
wfo-1000039669,Distribution,"Distributed in Sarawak, Borneo; known only from Bau to Padawan areas that are at border with West Kalimantan Province of Indonesia.","Lin C-W., Chung S-W. & Peng C-I.",,4150,CC0 1.0 Universal (CC0 1.0),"Lin C-W., Chung S-W. & Peng C-I. 2017, Eleven new species of Begonia (Begoniaceae) from Sarawak, Borneo, Taiwania. Vol.62(3) , pp.219-251 (https://doi.org/10.6165/tai.2017.62.219)",https://doi.org/10.6165/tai.2017.62.219
wfo-1000039678,Distribution,"Batang Ai National Park in Sarawak, and Betun Kerihun National Park and Tikalong waterfall in West Kalimantan (Fig 2).","Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R.",,4458,CC0 1.0 Universal (CC0 1.0),"Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R. 2020, Eleven new records, three new species and an updated checklist of Begonia from Kalimantan, Indonesia, Gard. Bull. Sing. Vol.72(1) , pp.33-58 (https://doi.org/10.26492/gbs72(1).2020-05)",https://doi.org/10.26492/gbs72(1).2020-05
wfo-1000039678,Distribution,"Endemic to Batang Ai, Sarawak, Borneo (Figure 1).","Lin C-W., Chung S-W. & Peng C-I.",,4154,CC0 1.0 Universal (CC0 1.0),"Lin C-W., Chung S-W. & Peng C-I. 2017, Eleven new species of Begonia (Begoniaceae) from Sarawak, Borneo, Taiwania. Vol.62(3) , pp.219-251 (https://doi.org/10.6165/tai.2017.62.219)",https://doi.org/10.6165/tai.2017.62.219
wfo-1000039689,Distribution,"Endemic to Padawan, Sarawak, Borneo, near the border of Indonesia.","Lin C-W., Chung S-W. & Peng C-I.",,4158,CC0 1.0 Universal (CC0 1.0),"Lin C-W., Chung S-W. & Peng C-I. 2017, Eleven new species of Begonia (Begoniaceae) from Sarawak, Borneo, Taiwania. Vol.62(3) , pp.219-251 (https://doi.org/10.6165/tai.2017.62.219)",https://doi.org/10.6165/tai.2017.62.219
wfo-1000039700,Distribution,"Endemic to Serikin area, Sarawak, Borneo (Figure 1).","Lin C-W., Chung S-W. & Peng C-I.",,4162,CC0 1.0 Universal (CC0 1.0),"Lin C-W., Chung S-W. & Peng C-I. 2017, Eleven new species of Begonia (Begoniaceae) from Sarawak, Borneo, Taiwania. Vol.62(3) , pp.219-251 (https://doi.org/10.6165/tai.2017.62.219)",https://doi.org/10.6165/tai.2017.62.219
wfo-1000039771,Distribution,"Endemic to Batang Ai, Sarawak (Figure 1).","Lin C-W., Chung S-W. & Peng C-I.",,4166,CC0 1.0 Universal (CC0 1.0),"Lin C-W., Chung S-W. & Peng C-I. 2017, Eleven new species of Begonia (Begoniaceae) from Sarawak, Borneo, Taiwania. Vol.62(3) , pp.219-251 (https://doi.org/10.6165/tai.2017.62.219)",https://doi.org/10.6165/tai.2017.62.219
wfo-1000039788,Distribution,"Endemic to northern Simunjan, Sarawak, Borneo (Figure 1).","Lin C-W., Chung S-W. & Peng C-I.",,4170,CC0 1.0 Universal (CC0 1.0),"Lin C-W., Chung S-W. & Peng C-I. 2017, Eleven new species of Begonia (Begoniaceae) from Sarawak, Borneo, Taiwania. Vol.62(3) , pp.219-251 (https://doi.org/10.6165/tai.2017.62.219)",https://doi.org/10.6165/tai.2017.62.219
wfo-1000039643,Distribution,Only known from cultivation; likely endemic to Sulawesi (see Notes).,"Lin C-W., Thomas D.C., Ardi W.H. & Peng C-I",,4171,CC0 1.0 Universal (CC0 1.0),"Lin C-W., Thomas D.C., Ardi W.H. & Peng C-I 2017, Begonia ignita (sect. Petermannia, Begoniaceae), a new species with orange flowers from Sulawesi, Indonesia, Gard. Bull. Sing. Vol.69(1) , pp.89-95 (https://doi.org/10.26492/gbs69(1).2017-06)",https://doi.org/10.26492/gbs69(1).2017-06
wfo-1000039599,Distribution,"Endemic to Southwestern Thailand, Kanchanaburi Province, Sangkhla Buri District; growing on an inselberg limestone mountain near Three Pagodas Pass between Thailand and Myanmar.",Phutthai T. & Hughes M.,,4174,CC0 1.0 Universal (CC0 1.0),"Phutthai T. & Hughes M. 2017, FOUR NEW SPECIES OF BEGONIA (BEGONIACEAE) FROM THAILAND, Edinburgh J. Bot. Vol.74(2) , pp.149-161 (https://doi.org/10.1017/S0960428617000051)",https://doi.org/10.1017/S0960428617000051
wfo-1000039599,Distribution,"Thailand.—SOUTH−WESTERN: Kanchanaburi (type: Sangkhla Buri District, PHUTTHAI 222, holotype BKF; isotypes E, PSU).","Phutthai, T., Hughes, M & Sridith, K",,5985,CC0 1.0 Universal (CC0 1.0),"Phutthai, T., Hughes, M & Sridith, K, 2019, Begoniaceae , in K. Chayamarit, H. Balslev, M. F. Newman, A. S. Barfod, H. J. Esser, D. A. Simpson, & J. A. N. Parnell (eds.) , Flora of Thailand Vol.14(3)., pp.259-431.",
wfo-1000039709,Distribution,"Endemic to Northern Thailand; Chiang Rai Province, Mae Sai District, Huay Krai Subdistrict, in front of Doi Tung Temple.",Phutthai T. & Hughes M.,,4180,CC0 1.0 Universal (CC0 1.0),"Phutthai T. & Hughes M. 2017, FOUR NEW SPECIES OF BEGONIA (BEGONIACEAE) FROM THAILAND, Edinburgh J. Bot. Vol.74(2) , pp.149-161 (https://doi.org/10.1017/S0960428617000051)",https://doi.org/10.1017/S0960428617000051
wfo-1000039709,Distribution,"Thailand.— NORTHERN: Chiang Rai (type: Doi Tung Temple, PENG et al. 20670, holotype HAST, isotype BKF).","Phutthai, T., Hughes, M & Sridith, K",,6064,CC0 1.0 Universal (CC0 1.0),"Phutthai, T., Hughes, M & Sridith, K, 2019, Begoniaceae , in K. Chayamarit, H. Balslev, M. F. Newman, A. S. Barfod, H. J. Esser, D. A. Simpson, & J. A. N. Parnell (eds.) , Flora of Thailand Vol.14(3)., pp.259-431.",
wfo-1000039718,Distribution,Endemic to Northern Thailand; Mae Hong Son and Chiang Rai Provinces.,Phutthai T. & Hughes M.,,4186,CC0 1.0 Universal (CC0 1.0),"Phutthai T. & Hughes M. 2017, FOUR NEW SPECIES OF BEGONIA (BEGONIACEAE) FROM THAILAND, Edinburgh J. Bot. Vol.74(2) , pp.149-161 (https://doi.org/10.1017/S0960428617000051)",https://doi.org/10.1017/S0960428617000051
wfo-1000039718,Distribution,"Thailand.— NORTHERN: Mae Hong Son (type: Pang Ma Pha District, MIDDLETON et al. 5822, holotype E, isotypes BKF, SING) .","Phutthai, T., Hughes, M & Sridith, K",,6068,CC0 1.0 Universal (CC0 1.0),"Phutthai, T., Hughes, M & Sridith, K, 2019, Begoniaceae , in K. Chayamarit, H. Balslev, M. F. Newman, A. S. Barfod, H. J. Esser, D. A. Simpson, & J. A. N. Parnell (eds.) , Flora of Thailand Vol.14(3)., pp.259-431.",
wfo-1000039726,Distribution,"Endemic to Southeastern Thailand, Bo Thong District, Chon Buri Province.",Phutthai T. & Hughes M.,,4192,CC0 1.0 Universal (CC0 1.0),"Phutthai T. & Hughes M. 2017, FOUR NEW SPECIES OF BEGONIA (BEGONIACEAE) FROM THAILAND, Edinburgh J. Bot. Vol.74(2) , pp.149-161 (https://doi.org/10.1017/S0960428617000051)",https://doi.org/10.1017/S0960428617000051
wfo-1000039726,Distribution,"Thailand.— SOUTH–EASTERN: Chonburi (type: Phutthai 162, holotype BKF, isotypes E, PSU).","Phutthai, T., Hughes, M & Sridith, K",,6080,CC0 1.0 Universal (CC0 1.0),"Phutthai, T., Hughes, M & Sridith, K, 2019, Begoniaceae , in K. Chayamarit, H. Balslev, M. F. Newman, A. S. Barfod, H. J. Esser, D. A. Simpson, & J. A. N. Parnell (eds.) , Flora of Thailand Vol.14(3)., pp.259-431.",
wfo-1000039601,Distribution,"Endemic to Padawan, Sarawak, Borneo (Fig. 3).",Lin C-W. & Peng C.I.,,4201,CC0 1.0 Universal (CC0 1.0),"Lin C-W. & Peng C.I. 2017, Three new species of Begonia (Begoniaceae) from Limestone Hills in southwestern Sarawak, Borneo, Taiwania. Vol.62(2) , pp.105-115 (https://doi.org/10.6165/tai.2017.62.105)",https://doi.org/10.6165/tai.2017.62.105
wfo-1000039657,Distribution,"Endemic to Penrissen-Padawan and Serian areas, Sarawak, Borneo (Fig. 3).",Lin C-W. & Peng C.I.,,4207,CC0 1.0 Universal (CC0 1.0),"Lin C-W. & Peng C.I. 2017, Three new species of Begonia (Begoniaceae) from Limestone Hills in southwestern Sarawak, Borneo, Taiwania. Vol.62(2) , pp.105-115 (https://doi.org/10.6165/tai.2017.62.105)",https://doi.org/10.6165/tai.2017.62.105
wfo-1000039761,Distribution,"Endemic to limestone cliffs around Serian, Sarawak, Borneo (Fig. 3).",Lin C-W. & Peng C.I.,,4213,CC0 1.0 Universal (CC0 1.0),"Lin C-W. & Peng C.I. 2017, Three new species of Begonia (Begoniaceae) from Limestone Hills in southwestern Sarawak, Borneo, Taiwania. Vol.62(2) , pp.105-115 (https://doi.org/10.6165/tai.2017.62.105)",https://doi.org/10.6165/tai.2017.62.105
wfo-1000039782,Distribution,Endemic to central Guangxi (Figure 3).,"Qin Y-H., Liang Y-Y., Xu W-B., Lin C-W. & Peng C-I.",,4219,CC0 1.0 Universal (CC0 1.0),"Qin Y-H., Liang Y-Y., Xu W-B., Lin C-W. & Peng C-I. 2017, Begonia ufoides (sect. Coelocentrum, Begoniaceae), a new species from limestone areas in central Guangxi, China, Phytotaxa. Vol.316(3) , pp.279-284 (https://doi.org/10.11646/phytotaxa.316.3.7)",https://doi.org/10.11646/phytotaxa.316.3.7
wfo-1000039602,Distribution,"Begonia fulgurata is endemic to Chiang Mai, northern Thailand (Map 1).","Peng C-I., Lin C-W. & Phutthai T.",,4225,CC0 1.0 Universal (CC0 1.0),"Peng C-I., Lin C-W. & Phutthai T. 2017, Begonia fulgurata (sect. Diploclinium, Begoniaceae), a new species from northern Thailand, Blumea. Vol.62 , pp.163-167 (https://doi.org/10.3767/blumea.2017.62.03.01)",https://doi.org/10.3767/blumea.2017.62.03.01
wfo-1000039602,Distribution,"Thailand.— NORTHERN: Chiang Mai (type: Doi Lohn, PENG 20548, holotype HAST, isotype BKF).","Phutthai, T., Hughes, M & Sridith, K",,5997,CC0 1.0 Universal (CC0 1.0),"Phutthai, T., Hughes, M & Sridith, K, 2019, Begoniaceae , in K. Chayamarit, H. Balslev, M. F. Newman, A. S. Barfod, H. J. Esser, D. A. Simpson, & J. A. N. Parnell (eds.) , Flora of Thailand Vol.14(3)., pp.259-431.",
wfo-1000039721,Distribution,"Endemic to Baler, Aurora Province, Luzon, Philippines","Peng C-I., Rubite R.R. & Lin C-W.",,4229,CC0 1.0 Universal (CC0 1.0),"Peng C-I., Rubite R.R. & Lin C-W. 2017, Begonia polyclada (sect. Petermannia, Begoniaceae), a gracile new species from Luzon, Philippines, Phytotaxa. Vol.297(1) , pp.93-97 (https://doi.org/10.11646/phytotaxa.296.1.8)",https://doi.org/10.11646/phytotaxa.296.1.8
wfo-0001348344,Distribution,"Endemic to Seram, Manusela National Park, locally common.",Undaharta N.K.E. & Ardi W.H.,,4230,CC0 1.0 Universal (CC0 1.0),"Undaharta N.K.E. & Ardi W.H. 2016, Studies on Begonia (Begoniaceae) of the Moluccas III: A new Begonia from Seram, Indonesia, Gard. Bull. Sing. Vol.68(2) , pp.279-285 (https://doi.org/10.3850/S2382581216000211)",https://doi.org/10.3850/S2382581216000211
wfo-0001346148,Distribution,"Endemic to Manusela National Park, Seram, Maluku Province, Indonesia. Locally common.","Ardhaka I.M, Ardi W.H., Undaharta N.K.E. & Tirta I.G.",,4235,CC0 1.0 Universal (CC0 1.0),"Ardhaka I.M, Ardi W.H., Undaharta N.K.E. & Tirta I.G. 2016, A NEW SPECIES OF BEGONIA (BEGONIACEAE) FROM MANUSELA NATIONAL PARK, SERAM, Reinwardtia. Vol.15(1) , pp.61-64 (https://e-journal.biologi.lipi.go.id/index.php/reinwardtia/article/view/2443)",https://e-journal.biologi.lipi.go.id/index.php/reinwardtia/article/view/2443
wfo-0001347155,Distribution,"Known only from Mandalay and Shan State, central and eastern Myanmar.",Tanaka N. & Peng C.I.,,4241,CC0 1.0 Universal (CC0 1.0),"Tanaka N. & Peng C.I. 2016, Begonia togashii (Begoniaceae: Sect. Platycentrum), a New Species from Central Myanmar, Acta Phytotax. Geobot. Vol.67(3) , pp.191-197 (https://doi.org/10.18942/apg.201608)",https://doi.org/10.18942/apg.201608
wfo-0001347317,Distribution,"There was only one population discovered in June 28, 2015 at Nahulugan Falls, Gigmoto, Catanduanes Island.","Tandang D.N., Rubite R., Angles Jr. R.T. & De Guzman M.C.",,4244,CC0 1.0 Universal (CC0 1.0),"Tandang D.N., Rubite R., Angles Jr. R.T. & De Guzman M.C. 2016, Begonia titoevangelistae (sect. Baryandra, Begoniaceae) a new species from Catanduanes Island, the Philippines, Phytotaxa. Vol.282(4) , pp.273-281 (http://dx.doi.org/10.11646/phytotaxa.282.4.4)",http://dx.doi.org/10.11646/phytotaxa.282.4.4
wfo-1000039661,Distribution,"Begonia lamxayiana is endemic to Khamkeut district, Bolikhamxai province.","Souvannakhoummane K., Hughes M. & Lanorsavanh S.",,4254,CC0 1.0 Universal (CC0 1.0),"Souvannakhoummane K., Hughes M. & Lanorsavanh S. 2016, Begonia lamxayiana Souvann. (Begoniaceae): a new species from Lao PDR, Thai Journal of Botany. Vol.8(1) , pp.1-5 (https://www.rbge.org.uk/media/3756/souvannakhoummane-hughes-lanorsavanh-2016-begonia-lamxayiana-souvann-begoniaceae-a-new-species-from-lao-pdr.pdf)",https://www.rbge.org.uk/media/3756/souvannakhoummane-hughes-lanorsavanh-2016-begonia-lamxayiana-souvann-begoniaceae-a-new-species-from-lao-pdr.pdf
wfo-0001347034,Distribution,MALAYSIA. Borneo. Endemic in Sarawak. Known only from the type locality.,"Sang J., Kiew R. & Yiing L.C.",,4255,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R. & Yiing L.C. 2016, Six new species of Begonia (Begoniaceae) from Central Sarawak, Borneo, Phytotaxa. Vol.277(2) , pp.171-181 (http://dx.doi.org/10.11646/phytotaxa.277.2.4)",http://dx.doi.org/10.11646/phytotaxa.277.2.4
wfo-0001347035,Distribution,MALAYSIA. Borneo. Endemic in Sarawak. So far known only from the type locality.,"Sang J., Kiew R. & Yiing L.C.",,4261,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R. & Yiing L.C. 2016, Six new species of Begonia (Begoniaceae) from Central Sarawak, Borneo, Phytotaxa. Vol.277(2) , pp.171-181 (http://dx.doi.org/10.11646/phytotaxa.277.2.4)",http://dx.doi.org/10.11646/phytotaxa.277.2.4
wfo-1000039707,Distribution,MALAYSIA. Borneo. Endemic in Sarawak. So far known only from type locality,"Sang J., Kiew R. & Yiing L.C.",,4267,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R. & Yiing L.C. 2016, Six new species of Begonia (Begoniaceae) from Central Sarawak, Borneo, Phytotaxa. Vol.277(2) , pp.171-181 (http://dx.doi.org/10.11646/phytotaxa.277.2.4)",http://dx.doi.org/10.11646/phytotaxa.277.2.4
wfo-0001347036,Distribution,Endemic in Sarawak. Known only from the type locality.,"Sang J., Kiew R. & Yiing L.C.",,4273,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R. & Yiing L.C. 2016, Six new species of Begonia (Begoniaceae) from Central Sarawak, Borneo, Phytotaxa. Vol.277(2) , pp.171-181 (http://dx.doi.org/10.11646/phytotaxa.277.2.4)",http://dx.doi.org/10.11646/phytotaxa.277.2.4
wfo-0001347037,Distribution,MALAYSIA. Borneo. Endemic in Sarawak. So far known only from the type locality.,"Sang J., Kiew R. & Yiing L.C.",,4279,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R. & Yiing L.C. 2016, Six new species of Begonia (Begoniaceae) from Central Sarawak, Borneo, Phytotaxa. Vol.277(2) , pp.171-181 (http://dx.doi.org/10.11646/phytotaxa.277.2.4)",http://dx.doi.org/10.11646/phytotaxa.277.2.4
wfo-0001347038,Distribution,MALAYSIA. Borneo. Endemic in Sarawak. So far known only from the type locality.,"Sang J., Kiew R. & Yiing L.C.",,4284,CC0 1.0 Universal (CC0 1.0),"Sang J., Kiew R. & Yiing L.C. 2016, Six new species of Begonia (Begoniaceae) from Central Sarawak, Borneo, Phytotaxa. Vol.277(2) , pp.171-181 (http://dx.doi.org/10.11646/phytotaxa.277.2.4)",http://dx.doi.org/10.11646/phytotaxa.277.2.4
wfo-0001315362,Distribution,"Known only from the type locality, along the path connecting Ambanizana to Ambodiforaha near the sea shore, on the west coast of the Masoala peninsula, in the Analanjirofo region, Madagascar.",Scherberich D. & Durisseau J.,,4290,CC0 1.0 Universal (CC0 1.0),"Scherberich D. & Durisseau J. 2016, Begonia henrilaportei Scherber. & J. Duruisseau (Begoniaceae), a new endemic species from the Masoala peninsula, Madagascar, Candollea. Vol.71 , pp.13-18 (https://doi.org/10.15553/c2016v711a3)",https://doi.org/10.15553/c2016v711a3
wfo-0001346333,Distribution,"Endemic to West Sumbawa, West Nusa Tenggara, Indonesia.",Girmansyah D.,,4296,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. 2016, Three new species of Begonia (Begoniaceae) from Sumbawa Island, Indonesia, Gard. Bull. Sing. Vol.68(1) , pp.77-86 (https://doi.org/10.3850/S2382581216000041)",https://doi.org/10.3850/S2382581216000041
wfo-0001346334,Distribution,"Endemic to West Sumbawa, Sumbawa, West Nusa Tenggara, Indonesia.",Girmansyah D.,,4300,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. 2016, Three new species of Begonia (Begoniaceae) from Sumbawa Island, Indonesia, Gard. Bull. Sing. Vol.68(1) , pp.77-86 (https://doi.org/10.3850/S2382581216000041)",https://doi.org/10.3850/S2382581216000041
wfo-0001346335,Distribution,"Endemic to Mt Jaranpusang, West Sumbawa district, Sumbawa, West Nusa Tenggara, Indonesia.",Girmansyah D.,,4304,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. 2016, Three new species of Begonia (Begoniaceae) from Sumbawa Island, Indonesia, Gard. Bull. Sing. Vol.68(1) , pp.77-86 (https://doi.org/10.3850/S2382581216000041)",https://doi.org/10.3850/S2382581216000041
wfo-0001346338,Distribution,Endemic to Peninsular Thailand (known from only the type locality).,Phutthai T. & Hughes M.,,4308,CC0 1.0 Universal (CC0 1.0),"Phutthai T. & Hughes M. 2016, A new species and a new record in Begonia sect. Platycentrum (Begoniaceae) from Thailand, Gard. Bull. Sing. Vol.68(1) , pp.99-107 (https://doi.org/10.3850/S2382581216000077)",https://doi.org/10.3850/S2382581216000077
wfo-0001346338,Distribution,"Thailand.—Surat Thani (type: WILLIAMS et al. 1943, holotype E, isotype BKF).","Phutthai, T., Hughes, M & Sridith, K",,6028,CC0 1.0 Universal (CC0 1.0),"Phutthai, T., Hughes, M & Sridith, K, 2019, Begoniaceae , in K. Chayamarit, H. Balslev, M. F. Newman, A. S. Barfod, H. J. Esser, D. A. Simpson, & J. A. N. Parnell (eds.) , Flora of Thailand Vol.14(3)., pp.259-431.",
wfo-0000824697,Distribution," 1200–1500 m. Yunnan (Lincang, Shuangjiang) [NE India, Nepal, Vietnam].","Gu C., Peng C.I. & Turland N.J.",,5626,CC0 1.0 Universal (CC0 1.0),"Gu C., Peng C.I. & Turland N.J., 2007, 14. Begoniaceae, in Gu C., Peng C.I. & Turland N.J., Flora of China Vol.13(14)., pp.8-56.",
wfo-0000824697,Distribution,"In Northern Thailand, in Chiangmai province, and in Southeastern Thailand, in Nakhon Ratcahsima and Nakhon Nayok Provinces. Further distribution in China, Myanmar, NE India, Nepal and Vietnam.",Phutthai T. & Hughes M.,,4319,CC0 1.0 Universal (CC0 1.0),"Phutthai T. & Hughes M. 2016, A new species and a new record in Begonia sect. Platycentrum (Begoniaceae) from Thailand, Gard. Bull. Sing. Vol.68(1) , pp.99-107 (https://doi.org/10.3850/S2382581216000077)",https://doi.org/10.3850/S2382581216000077
wfo-0000824697,Distribution,"Thailand.— NORTHERN: Chiang Mai, Nan: PENINSULAR: Nakhon Si Thammarat, Surat Thani. China (type: Yunnan), Myanmar, NE India and Vietnam.","Phutthai, T., Hughes, M & Sridith, K",,6040,CC0 1.0 Universal (CC0 1.0),"Phutthai, T., Hughes, M & Sridith, K, 2019, Begoniaceae , in K. Chayamarit, H. Balslev, M. F. Newman, A. S. Barfod, H. J. Esser, D. A. Simpson, & J. A. N. Parnell (eds.) , Flora of Thailand Vol.14(3)., pp.259-431.",
wfo-0001348335,Distribution,"Borneo, Sarawak. Endemic to Sarawak (Kapit and Tatau districts).","Kiew R., Julia S. & Ling C.Y.",,4325,CC0 1.0 Universal (CC0 1.0),"Kiew R., Julia S. & Ling C.Y. 2016, The Calcarea group of Begonia (Begoniaceae) from Borneo, including four new species from Sarawak, Gard. Bull. Sing. Vol.68(2) , pp.239-255 (https://doi.org/10.3850/S2382581216000193)",https://doi.org/10.3850/S2382581216000193
wfo-1000039671,Distribution,Borneo. Endemic in Sarawak. So far known only from the type locality.,"Kiew R., Julia S. & Ling C.Y.",,4331,CC0 1.0 Universal (CC0 1.0),"Kiew R., Julia S. & Ling C.Y. 2016, The Calcarea group of Begonia (Begoniaceae) from Borneo, including four new species from Sarawak, Gard. Bull. Sing. Vol.68(2) , pp.239-255 (https://doi.org/10.3850/S2382581216000193)",https://doi.org/10.3850/S2382581216000193
wfo-0001348336,Distribution,"Borneo. Endemic in Sarawak, known from Lubok Antu District (Batang Ai National Park), Song District (Lanjak Entimau Wildlife Sanctuary) and the Belaga District.","Kiew R., Julia S. & Ling C.Y.",,4336,CC0 1.0 Universal (CC0 1.0),"Kiew R., Julia S. & Ling C.Y. 2016, The Calcarea group of Begonia (Begoniaceae) from Borneo, including four new species from Sarawak, Gard. Bull. Sing. Vol.68(2) , pp.239-255 (https://doi.org/10.3850/S2382581216000193)",https://doi.org/10.3850/S2382581216000193
wfo-0000825408,Distribution,The species is known only from the type locality,"Kiew R., Julia S. & Ling C.Y.",,4342,CC0 1.0 Universal (CC0 1.0),"Kiew R., Julia S. & Ling C.Y. 2016, The Calcarea group of Begonia (Begoniaceae) from Borneo, including four new species from Sarawak, Gard. Bull. Sing. Vol.68(2) , pp.239-255 (https://doi.org/10.3850/S2382581216000193)",https://doi.org/10.3850/S2382581216000193
wfo-1000039735,Distribution,Borneo. Endemic in Sarawak. Known only from the type locality.,"Kiew R., Julia S. & Ling C.Y.",,4345,CC0 1.0 Universal (CC0 1.0),"Kiew R., Julia S. & Ling C.Y. 2016, The Calcarea group of Begonia (Begoniaceae) from Borneo, including four new species from Sarawak, Gard. Bull. Sing. Vol.68(2) , pp.239-255 (https://doi.org/10.3850/S2382581216000193)",https://doi.org/10.3850/S2382581216000193
