wfo_id,data_type,description,contributor,creator,source,Licence,bibliographic_Citation,doi
wfo-0000824863,Diagnostic,"This species is most similar to Begonia fulvovillosa, and indeed has been confused with that species (Sprague, 1911). Irmscher described it as distinct owing to its having leaf margins that are slightly lobed; also, comparison of the types of both species shows Begonia mooreana to have a slightly larger and more auriculate basal lobe, and it also has an almost glabrous upper leaf surface. However, florally the two species appear identical, and as they become better known it may be feasible to recognise them as one taxon if collections with intermediate leaf forms are found. The duplicate of Schlechter 17800 in P (P019007690) has leaves that are conspicuously shortly hairy above, and less lobed than the sheet in B; we consider this not to be a duplicate and probably referable to Begonia fulvovillosa.","Gagul J., Sands M. J. S., Gideon O. & Hughes M.",,2638,CC0 1.0 Universal (CC0 1.0),"Gagul J., Sands M. J. S., Gideon O. & Hughes M. 2018, A REVISION OF BEGONIA SECT. SYMBEGONIA ON NEW GUINEA, Edinburgh J. Bot. , pp.1-33 (https://doi.org/10.1017/S096042861800001X)",https://doi.org/10.1017/S096042861800001X
wfo-0000825241,Diagnostic,"The leaves are glossy above with claret red veins (Utteridge 191), or green with reddish flushing around the margin (Edwards 4394).","Gagul J., Sands M. J. S., Gideon O. & Hughes M.",,2644,CC0 1.0 Universal (CC0 1.0),"Gagul J., Sands M. J. S., Gideon O. & Hughes M. 2018, A REVISION OF BEGONIA SECT. SYMBEGONIA ON NEW GUINEA, Edinburgh J. Bot. , pp.1-33 (https://doi.org/10.1017/S096042861800001X)",https://doi.org/10.1017/S096042861800001X
wfo-0000825686,Diagnostic,"Begonia symbracteosa is distinguished by its showy, white glabrous bracts.","Gagul J., Sands M. J. S., Gideon O. & Hughes M.",,2655,CC0 1.0 Universal (CC0 1.0),"Gagul J., Sands M. J. S., Gideon O. & Hughes M. 2018, A REVISION OF BEGONIA SECT. SYMBEGONIA ON NEW GUINEA, Edinburgh J. Bot. , pp.1-33 (https://doi.org/10.1017/S096042861800001X)",https://doi.org/10.1017/S096042861800001X
wfo-0000825687,Diagnostic,See notes under Begonia mimikaensis for similar species.,"Gagul J., Sands M. J. S., Gideon O. & Hughes M.",,2660,CC0 1.0 Universal (CC0 1.0),"Gagul J., Sands M. J. S., Gideon O. & Hughes M. 2018, A REVISION OF BEGONIA SECT. SYMBEGONIA ON NEW GUINEA, Edinburgh J. Bot. , pp.1-33 (https://doi.org/10.1017/S096042861800001X)",https://doi.org/10.1017/S096042861800001X
wfo-0000825688,Diagnostic,"A poorly understood species. Ridley (1916) noted “There are two forms of the plant, both gathered in the same district; in one the leaves are obliquely ovate with short petioles, in the other they are almost reniform and symmetrical with longer petioles.” Here we have typified using the short-petioled form, and consider the material with long petioles in K [K000739914] to be very likely to represent a different taxon, although the material is not sufficient to furnish a description.","Gagul J., Sands M. J. S., Gideon O. & Hughes M.",,2666,CC0 1.0 Universal (CC0 1.0),"Gagul J., Sands M. J. S., Gideon O. & Hughes M. 2018, A REVISION OF BEGONIA SECT. SYMBEGONIA ON NEW GUINEA, Edinburgh J. Bot. , pp.1-33 (https://doi.org/10.1017/S096042861800001X)",https://doi.org/10.1017/S096042861800001X
wfo-0000825689,Diagnostic,"The truncate apex to the fruits is distinctive, differing from the all the other species, which are arcuate at the apex to some extent.","Gagul J., Sands M. J. S., Gideon O. & Hughes M.",,2672,CC0 1.0 Universal (CC0 1.0),"Gagul J., Sands M. J. S., Gideon O. & Hughes M. 2018, A REVISION OF BEGONIA SECT. SYMBEGONIA ON NEW GUINEA, Edinburgh J. Bot. , pp.1-33 (https://doi.org/10.1017/S096042861800001X)",https://doi.org/10.1017/S096042861800001X
wfo-0000825690,Diagnostic,"This species appears to be very close to Begonia arfakensis, differing mainly in its smaller leaves with a cuneate base and a more deeply dentate margin. The specimen from Mount Tidjei (Sleumer& Vink BW 14310) is somewhat intermediate between the two species.","Gagul J., Sands M. J. S., Gideon O. & Hughes M.",,2678,CC0 1.0 Universal (CC0 1.0),"Gagul J., Sands M. J. S., Gideon O. & Hughes M. 2018, A REVISION OF BEGONIA SECT. SYMBEGONIA ON NEW GUINEA, Edinburgh J. Bot. , pp.1-33 (https://doi.org/10.1017/S096042861800001X)",https://doi.org/10.1017/S096042861800001X
wfo-0000825693,Diagnostic,"In the protologue, Warburg erroneously described this species as having leaves that are glabrous above. The name is derived from the deep-red colour of the young leaves and flowers, although pale variants of the species have recently come to light; it forms either a species complex or a hybrid swarm in the Mount Gahavisuka area with Begonia argenteomarginata and possibly other unnamed taxa (Fig. 5). It seems to be a rather fleshy, succulent species, because it makes terrible herbarium specimens. The collection Reeve 592 from Enga Province is close to Begonia symsanguinea but is a very woody plant, considered here as aff. B. symsanguinea.","Gagul J., Sands M. J. S., Gideon O. & Hughes M.",,2684,CC0 1.0 Universal (CC0 1.0),"Gagul J., Sands M. J. S., Gideon O. & Hughes M. 2018, A REVISION OF BEGONIA SECT. SYMBEGONIA ON NEW GUINEA, Edinburgh J. Bot. , pp.1-33 (https://doi.org/10.1017/S096042861800001X)",https://doi.org/10.1017/S096042861800001X
wfo-1000003331,Diagnostic,"Allied to Begonia symbracteosa, but differs in having the androecium exceeding the corolla at anthesis, and brownish ovate-lanceolate bracts (not white broadly ovate).The flowers are white with a red spot near the style base (Frodin NGF 28408) or the base of the androecium (Millar& van Royen NGF 15978).","Gagul J., Sands M. J. S., Gideon O. & Hughes M.",,2685,CC0 1.0 Universal (CC0 1.0),"Gagul J., Sands M. J. S., Gideon O. & Hughes M. 2018, A REVISION OF BEGONIA SECT. SYMBEGONIA ON NEW GUINEA, Edinburgh J. Bot. , pp.1-33 (https://doi.org/10.1017/S096042861800001X)",https://doi.org/10.1017/S096042861800001X
wfo-0001341837,Diagnostic,"Begonia yapenensis appears to be closest to B. sympapuana, which shares the rugose leaves with reddish veins and broadly similar inflorescences and flowers. Begonia yapenensis differs in being a smaller, lower-growing plant with shorter internodes and a white indumentum (not reddish); the leaves having shorter petioles (c.5 mm, not 1–1.5 cm); male flowers with tepals fused halfway (not shortly fused at the base) and fewer stamens (6–9, not c.15), which are arranged along a short column (not arising from a low torus); and fruits that have more attenuate wings. Plants of Begonia yapenensis in cultivation in deep shade show a blue iridescence of the upper leaf surface.","Gagul J., Sands M. J. S., Gideon O. & Hughes M.",,2696,CC0 1.0 Universal (CC0 1.0),"Gagul J., Sands M. J. S., Gideon O. & Hughes M. 2018, A REVISION OF BEGONIA SECT. SYMBEGONIA ON NEW GUINEA, Edinburgh J. Bot. , pp.1-33 (https://doi.org/10.1017/S096042861800001X)",https://doi.org/10.1017/S096042861800001X
wfo-1000039574,Diagnostic,"A species similar to Begonia bangsamoro in having persistent stipules, lacerated lamina, cordate leaf base, 4-tepaled staminate flowers, and minutely hirsute ovary with 3 subequal wings. However, it differs in having strigose (vs. pilose) stems, lanceolate (vs. ovate) stipules, pinnately-veined (vs. basally palmate) leaves, axillary (vs. terminal) inflorescences, and larger capsules (7–10 × 14– 16 mm vs. 6–7 × 5 mm). A comparison between B. beringii and B. bangsamoro is presented in Table 1.Notes: One of the important diagnostic characters of Begonia beringii is axillary inflorescences with 4-tepaled staminate flowers. Although these features was also recorded for some species of Begonia from Zamboanga which are: B. amamampang, B. elatostematoides, B. mindanaensis and B. parvilimba, B. beringii is distinct in having lanceolate and lacerated lamina. In addition, B. beringii also resembles B. lacera and B. lancifolia that occur in the nearby island of Basilan based on their lanceolate and lacerated leaves. However, it differs from B. lacera and B. lancifolia in having strigose (vs. glabrous) stems, axillary (vs. terminal) inflorescences, and 4-tepaled staminate flowers (vs. 2-tepaled).","Mazo K.R.F., Salatan N.L., Santos I. E. A. Rubite R.",,2701,CC0 1.0 Universal (CC0 1.0),"Mazo K.R.F., Salatan N.L., Santos I. E. A. Rubite R. 2022, Two new species of Begonia (section Petermannia, Begoniaceae) from Zamboanga Peninsula, Philippines with notes on an amended description of B. elatostematoides, Taiwania. Vol.67(3) , pp.441-449 (https://doi.org/10.6165/tai.2022.67.441)",https://doi.org/10.6165/tai.2022.67.441
wfo-1000039604,Diagnostic,"Begonia gampura is most similar to B. affinis in having an erect caulescent stem habit, terminal cymose inflorescences, 4-tepaled staminate flowers and capsules with three equal wings. However, Begonia gampura differs in having a scabrid stem (vs. densely setose), sparsely scabrid stipules with aristate and sparsely pilose apices (vs. glabrous, apex long acuminate, ciliate), sparsely pilose peduncle (vs. sparsely setose), and larger (20–26 × 22–27 mm) capsules (vs 17 × 5–6 mm). A detailed comparison of morphological characters is provided in Table 2.Notes: Begonia gampura and B. affinis both have 4- tepaled staminate flowers (Fig. 4A, B). However, Begonia gampura can be distinguished from B. affinis in having scabrid (vs. densely setose) stems, caducous and sparsely scabrid (vs. persistent and glabrous) stipules, glabrous (vs. sparsely echinate) ovaries, and trigonous-elliptic (vs. turbinate) capsules. This new species also similar to B. oblongata but differs in having a scabrid (vs. glabrous) stem, sparsely scabrid (vs. glabrous) stipules with sparsely pilose, aristate (vs. mucronate, glabrous) apex, 4-tepaled (vs. 2-tepaled; Fig. 4C) staminate inflorescences (Fig. 4B), and persistent (vs. caducous) bracts.","Mazo K.R.F., Salatan N.L., Santos I. E. A. Rubite R.",,2707,CC0 1.0 Universal (CC0 1.0),"Mazo K.R.F., Salatan N.L., Santos I. E. A. Rubite R. 2022, Two new species of Begonia (section Petermannia, Begoniaceae) from Zamboanga Peninsula, Philippines with notes on an amended description of B. elatostematoides, Taiwania. Vol.67(3) , pp.441-449 (https://doi.org/10.6165/tai.2022.67.441)",https://doi.org/10.6165/tai.2022.67.441
wfo-1000029519,Diagnostic,"Begonia araneumoides most closely resembles B. droopiae (Ardi and Hughes, 2010) from Solok Ambah, West Sumatra in having strongly asymmetric leaves which are rugulose with a crenate and fringed margin, but it can be differentiated by its mix of basifixed and eccentrically peltate leaves (vs. purely basifixed); smaller male flower outer tepals 5‒7 × 6 mm (vs. 11–17 × 6–7 mm), and an ellipsoid capsule (excluding the wings) (vs. broadly ellipsoid to subglobose).Notes: Begonia araneumoides is a distinctive and beautiful species. It has some morphological similarity with Begonia nurii (Irmscher 1929) from Peninsular Malaysia in having crenate leaves with a fringed margin, and four-tepalled male flowers; however, it can be easily distinguished by its acuminate leaf apex (vs. rounded), and three-tepalled female flowers (vs. two-tepalled).",Girmansyah D. & et. al.,,2729,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. & et. al. 2022, Six new species of Begonia (Sect. Jackia, Begoniaceae) from Sumatra, Indonesia , Taiwania. Vol.67(1) , pp.97-109 (https://doi.org/10.6165/tai.2022.67.97)",https://doi.org/10.6165/tai.2022.67.97
wfo-1000029519,Diagnostic,"Begonia araneumoides most closely resembles B. droopiae (Ardi and Hughes, 2010) from Solok Ambah, West Sumatra in having strongly asymmetric leaves which are rugulose with a crenate and fringed margin, but it can be differentiated by its mix of basifixed and eccentrically peltate leaves (vs. purely basifixed); smaller male flower outer tepals 5‒7 × 6 mm (vs. 11–17 × 6–7 mm), and an ellipsoid capsule (excluding the wings) (vs. broadly ellipsoid to subglobose).Notes: Begonia araneumoides is a distinctive and beautiful species. It has some morphological similarity with Begonia nurii (Irmscher 1929) from Peninsular Malaysia in having crenate leaves with a fringed margin, and four-tepalled male flowers; however, it can be easily distinguished by its acuminate leaf apex (vs. rounded), and three-tepalled female flowers (vs. two-tepalled).","Mazo K.R.F., Salatan N.L., Santos I. E. A. Rubite R.",,2716,CC0 1.0 Universal (CC0 1.0),"Mazo K.R.F., Salatan N.L., Santos I. E. A. Rubite R. 2022, Two new species of Begonia (section Petermannia, Begoniaceae) from Zamboanga Peninsula, Philippines with notes on an amended description of B. elatostematoides, Taiwania. Vol.67(3) , pp.441-449 (https://doi.org/10.6165/tai.2022.67.441)",https://doi.org/10.6165/tai.2022.67.441
wfo-1200023921,Diagnostic,"Similar to Begonia libera (L.B.Sm.& B.G.Schub. 1946: 208) L.B.Sm.& B.G.Schub. (1955: 113) but distinguished by the leaves glabrous below (versus pubescent in B. libera), by its ovate leaves (versus oblong-elliptic), and by its longer petioles (5.4–30.6 mm versus 3.1–6.5 mm) (Appendix 2 for specimens examined).Discussion:—Because of its 6 stamens, the two series of tepals in staminate flowers, and the absence of a small inner tepal series in the pistillate flowers (versus inner tepals series about equaling the stiles like in B. kalbreyeri), this species resembles Begonia libera. It differs from that species, however, by the characters cited in the diagnosis. There are few collections of B. libera and all come from ca. 140 km to the south of the type locality of B. silverstonii, on the same Western Cordillera, at a lower elevation (1000–1400 m) than B. silverstonii (2000–2500).",Jara-Munoz O.A.,,2768,CC0 1.0 Universal (CC0 1.0),"Jara-Munoz O.A. 2016, Two new species of Begonia (Begoniaceae) from the Colombian Western Cordillera, Phytotaxa. Vol.257(1) , pp.081-088 (http://dx.doi.org/10.11646/phytotaxa.257.1.6)",http://dx.doi.org/10.11646/phytotaxa.257.1.6
wfo-0001345419,Diagnostic,"Similar to Begonia kalbreyeri (Oliv. in Hooker 1881: 38) L.B.Sm.& B.G.Schub. (1955: 45), but differs in the upper leaf surface, that is strigulose in Begonia suaviola and pilose to glabrescent in B. kalbreyeri. The leaves in B. suaviola are narrower (2.4–4.1 versus 1.8– 2.5 long/width) and with apex long acuminate versus acute. The teeth of the margin in B. suaviola are acute, while in B. kalbreyeri they are obtuse (see Appendix 1 for specimens examined).Discussion:—It is possible to separate B. suaviola from closely related species within Begonia section Semibegoniella based on both floral and vegetative characters. Because of the number of stamens (4) and the two series of tepals in the pistillate and staminate flowers, this species is likely most related to B. kalbreyeri. However, the strigose abaxial leaf surface, and the leaf shape (oblong to elliptic versus ovate) of B. suaviola differentiate this species from B. kalbreyeri. Comparisons with other Semibegoniella species is presented in Table 1.",Jara-Munoz O.A.,,2764,CC0 1.0 Universal (CC0 1.0),"Jara-Munoz O.A. 2016, Two new species of Begonia (Begoniaceae) from the Colombian Western Cordillera, Phytotaxa. Vol.257(1) , pp.081-088 (http://dx.doi.org/10.11646/phytotaxa.257.1.6)",http://dx.doi.org/10.11646/phytotaxa.257.1.6
wfo-1000029521,Diagnostic,"Begonia batuphila resembles Begonia inversa Irmsch. (Irmscher 1953) in its diminutive habit but differs in having suborbicular-ovate leaves (vs. obovate-cuneate) which are widest at the middle (vs. the apical third of the lamina) and larger male flowers with orbicular tepals 1–1.4 × 0.8–1 cm, (vs. oval tepals 7 × 4 mm).Notes: Begonia batuphila is varible in petiole attachment. Some populations have eccentrically peltate leaves, and some subpeltate or basifixed. This character appears to be variable between, rather than within a population. Although allied to B. inversa, the leaf shape of B. batuphila is quite distinct and appears more rounded and more translucent on a herbarium sheet. The type locality of B. inversa is Sungei Bulu ± al livello del mare, Provincia di Padang (more or less at sea level near Padang) according to the specimen labels of O. Beccari. This data would put it very close to or inside the range of B. batuphila; however, we have not observed it in the region.",Girmansyah D. & et. al.,,2734,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. & et. al. 2022, Six new species of Begonia (Sect. Jackia, Begoniaceae) from Sumatra, Indonesia , Taiwania. Vol.67(1) , pp.97-109 (https://doi.org/10.6165/tai.2022.67.97)",https://doi.org/10.6165/tai.2022.67.97
wfo-1000029526,Diagnostic,"Begonia hijauvenia is similar in habit and leaf shape to Begonia raoensis M.Hughes (Hughes et al. 2015a) but differs in having a purple-brownish lamina with pale green veins (vs. uniform green) with a broadly scalloped margin (not subentire), longer peduncles up to 40 cm (vs. c. 20 cm) which are white pilose (vs. red pilose with fleshy red hairs at the petiole apex) and 115 stamens (vs. c. 50).",Girmansyah D. & et. al.,,2740,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. & et. al. 2022, Six new species of Begonia (Sect. Jackia, Begoniaceae) from Sumatra, Indonesia , Taiwania. Vol.67(1) , pp.97-109 (https://doi.org/10.6165/tai.2022.67.97)",https://doi.org/10.6165/tai.2022.67.97
wfo-1000029530,Diagnostic,"Begonia mursalaensis is most similar to B. raoensis M.Hughes (Hughes et al., 2015a) in habit, mature leaf colour, and red-pilose petioles with hairs denser at the apex, but differs in having leaf lamina ovate to broadly ovate (vs. suborbicular), larger male flower tepals 12–15 × 11–12 mm (vs. c. 8 × 7 mm) with more stamens (122 vs. 50), fruit which are on a ca. 10 mm stiff recurved pedicel (not pendent on a ca. 20 mm hair-like pedicel) and more elongate triangular fruit wings (vs. rounded triangular). Also similar to B. stictopoda in habit and leaf shape but differs in having petioles which are red-pilose (vs. white sparsely tomentose) and more elongate triangular fruit wings (vs. rounded fruit wings).",Girmansyah D. & et. al.,,2746,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. & et. al. 2022, Six new species of Begonia (Sect. Jackia, Begoniaceae) from Sumatra, Indonesia , Taiwania. Vol.67(1) , pp.97-109 (https://doi.org/10.6165/tai.2022.67.97)",https://doi.org/10.6165/tai.2022.67.97
wfo-1000029534,Diagnostic,"The combination of dimorphic stipules and elongate elliptic-lanceolate leaves differentiates Begonia panjangfolia differentiate this species from all other species in Begonia sect. Jackia.Notes: The Peninsular Malaysia species Begonia yapii Ridley (Ridley 1929) from Kuala Aring also has slightly elongate leaves but differs in having ovateobovate (not elliptic-lanceolate leaves), with an entire lamina with a ciliate fringe (not a serrulate margin and stiff recurved teeth at the end of the veins), male flowers with four tepals (not two), and female flowers with 3 tepals (not 2). The specimen in Leiden is annotated with the unpublished name B. stictopoda var. elongata Miq.",Girmansyah D. & et. al.,,2752,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. & et. al. 2022, Six new species of Begonia (Sect. Jackia, Begoniaceae) from Sumatra, Indonesia , Taiwania. Vol.67(1) , pp.97-109 (https://doi.org/10.6165/tai.2022.67.97)",https://doi.org/10.6165/tai.2022.67.97
wfo-1000029536,Diagnostic,"Begonia perunggufolia is most similar to B. kemumuensis M.Hughes (Hughes, 2015) in habit, but differs in having an unlobed leaf margin (vs. with 2–6 pointed short lobes), upper leaf surface bright green along the primary veins and brownish green in between (vs. uniform green), male flower tepals broadly ovateorbicular (vs. ovate), and a globose androecium with c. 50 anthers (vs. globose-cylindrical with c. 100 anthers).",Girmansyah D. & et. al.,,2758,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. & et. al. 2022, Six new species of Begonia (Sect. Jackia, Begoniaceae) from Sumatra, Indonesia , Taiwania. Vol.67(1) , pp.97-109 (https://doi.org/10.6165/tai.2022.67.97)",https://doi.org/10.6165/tai.2022.67.97
wfo-0001345072,Diagnostic,"This species resembles Begonia roseopunctata Kiew (2015: 146) in its equally striking leaf pattern: young plants have leaves with white or sometimes pink spots, in older plants the white spots coalesce into lines between the veins, and in still older plants the leaves are plain green. It is also similar in its habit, leaf shape, paniculate inflorescences and fruits but it is different in having larger stipules 15–17 × 3–6 mm (vs. 6 × 2 mm in B. roseopunctata), longer petioles 4.3–8.5 cm long (vs. 1.5–2.2 cm long) and larger laminas 14–22 × 10.5–17 cm (vs. 10.5–13.5 × 9–9.5 cm), larger bracts, 7–10 × 2–4 mm (vs. bracts ca. 4 × 2 mm), relatively longer inflorescences (7–)18.5–28 cm long (vs. inflorescences (5–)7–13 cm long), male flowers with 56–59 stamens (vs. male flowers with ca. 26 stamens), female flowers with a larger ovary, 9–14 × 11–17 mm (vs. ovaries 6–8 × 5–10 mm) and capsules with wings 6–10 mm wide (vs. narrower wings, 3.5–4.5 mm wide in B. roseopunctata). In addition, the maculation is usually white and coalesces into broad white bands between the veins in B. acidulenta in contrast to B. roseopunctata where the spots remain more discrete.Notes:—It is a striking species when young with its variegated leaves but it loses its attraction as an ornamental species as the adult leaves are plain green. Some populations observed in the field have almost non-oblique leaves. Henry& Schneiter (2009) and the local Iban in the Batang Ai area (August 2015, pers.comm.) reported that the sour young leaves of this species are commonly used to flavour food by the Iban community in Batang Ai. In addition, Henry& Schneiter (2009) illustrated on page 45 a variegated begonia that is clearly B. acidulenta and on page 44 show a local informant demonstrating the preparation of Begonia 2 leaves (S 99559) for polishing silver utensils by pounding them with hard clay soil.",Sang J. & Kiew R.,,2772,CC0 1.0 Universal (CC0 1.0),"Sang J. & Kiew R. 2016, Begonia (Begoniaceae) from Batang Ai National Park and vicinity, Sarawak, Borneo, including six new species, Phytotaxa. Vol.252(1) , pp.017-039 (http://dx.doi.org/10.11646/phytotaxa.252.1.2)",http://dx.doi.org/10.11646/phytotaxa.252.1.2
wfo-1000039573,Diagnostic,"Notes. The lime green leaves and dark brown veins are distinctive. The specimens Sidiyasa 1948, Winkler 1352& 1390, which represent the southernmost localities, have more elongate leaves than the type, but are a good match in terms of venation and fruit shape.","Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R.",,4444,CC0 1.0 Universal (CC0 1.0),"Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R. 2020, Eleven new records, three new species and an updated checklist of Begonia from Kalimantan, Indonesia, Gard. Bull. Sing. Vol.72(1) , pp.33-58 (https://doi.org/10.26492/gbs72(1).2020-05)",https://doi.org/10.26492/gbs72(1).2020-05
wfo-1000039573,Diagnostic,"Similar to Begonia amidalae C.W.Lin& C.-I Peng in its habit and leaf shape but it is different in being a smaller plant with stem to 20 cm tall (vs. stem 30–100 cm tall in B. amidalae), lamina plain olive green, margin serrate (vs. lamina dark green with silver patches, margin entire to inconspicuously dentate), inflorescences with fewer male flowers (vs. inflorescences much-branched with more than 30 flowers), male flowers with small tepals ca. 3 × 3 mm and ca. 18 stamens (vs. male tepals 5–6 × 4–5 mm and 7–11 stamens).",Sang J. & Kiew R.,,2786,CC0 1.0 Universal (CC0 1.0),"Sang J. & Kiew R. 2016, Begonia (Begoniaceae) from Batang Ai National Park and vicinity, Sarawak, Borneo, including six new species, Phytotaxa. Vol.252(1) , pp.017-039 (http://dx.doi.org/10.11646/phytotaxa.252.1.2)",http://dx.doi.org/10.11646/phytotaxa.252.1.2
wfo-0001345073,Diagnostic,"Similar to Begonia vulgare S.Julia& Kiew (2013: 26) in habit, leaf shape and inflorescence that has a basal pair of female flowers and male flowers in a dense cluster above but it is different in its shorter stem to 60 cm tall (vs. to 2 m tall in B. vulgare), longer petioles 4–13 cm long (vs. 0.5–3.5 cm), shorter inflorescences, 1.5–5 cm (vs. 9–19 cm) and the shorter fruit, 15–25 × 12–24 mm (vs. the more oblong fruit, 35–45 × 17–27 mm in B. vulgare).",Sang J. & Kiew R.,,2792,CC0 1.0 Universal (CC0 1.0),"Sang J. & Kiew R. 2016, Begonia (Begoniaceae) from Batang Ai National Park and vicinity, Sarawak, Borneo, including six new species, Phytotaxa. Vol.252(1) , pp.017-039 (http://dx.doi.org/10.11646/phytotaxa.252.1.2)",http://dx.doi.org/10.11646/phytotaxa.252.1.2
wfo-0001345074,Diagnostic,Notes. The diagnostic characters for this species are the pseudo-opposite leaves which are densely hairy above; it is illustrated in Sang& Kiew (2016: 26).,"Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R.",,4454,CC0 1.0 Universal (CC0 1.0),"Hughes M., Girmansyah D., Randi A. & Ningsih H.N.R. 2020, Eleven new records, three new species and an updated checklist of Begonia from Kalimantan, Indonesia, Gard. Bull. Sing. Vol.72(1) , pp.33-58 (https://doi.org/10.26492/gbs72(1).2020-05)",https://doi.org/10.26492/gbs72(1).2020-05
wfo-0001345074,Diagnostic,"It most resembles Begonia matangensis S.Julia& Kiew (2015: 95) in its habit, its dense hispid indumentums and its subopposite velvety leaves but it is different in its broader leaves about twice as long as wide (vs. leaves about three times longer than wide in B. matangensis), its female flowers with dimorphic tepals with acute apex (vs. isomorphic tepals with pointed apex), style 3–4 mm long, more than half of the length of the tepals with only a shallow Y-shaped stigma (vs. style ca. 2 mm long, less than half of the tepal length and a with wide Y-shaped stigma) and a broader capsule, triangular in outline and 10–15 × 11–14 mm with wider wings, 4–6 mm wide (vs. an oblong capsule ca. 10 × 8 mm with narrower wings, 2–3 mm wide).",Sang J. & Kiew R.,,2802,CC0 1.0 Universal (CC0 1.0),"Sang J. & Kiew R. 2016, Begonia (Begoniaceae) from Batang Ai National Park and vicinity, Sarawak, Borneo, including six new species, Phytotaxa. Vol.252(1) , pp.017-039 (http://dx.doi.org/10.11646/phytotaxa.252.1.2)",http://dx.doi.org/10.11646/phytotaxa.252.1.2
wfo-1000039650,Diagnostic,"Similar to Begonia awongii Sands (1997: 432) in its habit, hispid inflorescence, leaf shape and racemose inflorescence but differs in the shallowly cordate base with a basal lobe 1–2 cm long (vs. deeply cordate with a basal lobe 5.5–8.5 cm long in B. awongii), male flowers with pale pink male tepals and fewer (28–30) but larger stamens with filaments ca. 2 mm long and anthers ca. 1.5 mm long (vs. white tepals and ca. 46 subsessile stamens with filaments ca. 0.5 mm long and anthers ca. 0.25 mm long), smaller tepals in the female flower, 6–7 × 4–6 mm (vs. 12–14 × 7–9 mm) and larger glabrous capsules, 12–14 × 14–24 mm (vs. densely hispid and 7–12 × 16–18 mm).",Sang J. & Kiew R.,,2808,CC0 1.0 Universal (CC0 1.0),"Sang J. & Kiew R. 2016, Begonia (Begoniaceae) from Batang Ai National Park and vicinity, Sarawak, Borneo, including six new species, Phytotaxa. Vol.252(1) , pp.017-039 (http://dx.doi.org/10.11646/phytotaxa.252.1.2)",http://dx.doi.org/10.11646/phytotaxa.252.1.2
wfo-0001345075,Diagnostic,"Similar to Begonia johariana S.Julia& C.Y.Ling (2015: 110) in its slender creeping stem, small leaves, racemose inflorescence with large bracteoles and its small fruits wider than long but it is different in its succulent stem 3–4 mm thick (vs. wiry and 1–3 mm thick in B. johariana), its larger stipules 10–15 mm long with an entire margin (vs. 5–8 mm long with a serrate margin), longer inflorescences 4–8.5 cm long with larger bracts 7–17 × 4–11 mm (vs. inflorescences to 5 cm long and bracts 5–7 × 2–4 mm) and outer tepals of female flower less than twice as long as wide (vs. 2–3 times as long as wide).",Sang J. & Kiew R.,,2814,CC0 1.0 Universal (CC0 1.0),"Sang J. & Kiew R. 2016, Begonia (Begoniaceae) from Batang Ai National Park and vicinity, Sarawak, Borneo, including six new species, Phytotaxa. Vol.252(1) , pp.017-039 (http://dx.doi.org/10.11646/phytotaxa.252.1.2)",http://dx.doi.org/10.11646/phytotaxa.252.1.2
