WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license
wfo-0000556888,use,EN,<i>Auerodendron northropianum</i> is not known to be used medicinally in theLucayan Archipelago.,Ethan Freid,,,2020-04-21,Ethan Freid,ref-0000556888.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000615210,use,EN,<i>Colubrina arborescens</i> has been used medicinally in the Lucayan Archipelago in obstetric situations.,Ethan Freid,,,2020-04-21,Ethan Freid,ref-0000615210.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000708315,use,EN,<i>Gouania lupuloides</i> is not known to have been used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-21,Ethan Freid,ref-0000708315.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000832165,use,EN,<i>Forestiera segregata</i> is known to be used in the Lucayan to treat respiratory problems.,Ethan Freid,,,2020-04-21,Ethan Freid,ref-0000832165.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001279702,use,EN,<i>Sarcomphalus taylori</i> is not known to have been used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-21,Ethan Freid,ref-0001279702.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000573618,use,EN,<i>Buchnera floridana</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-22,Ethan Freid,ref-0000573618.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000653170,use,EN,<i>Dodonaea viscosa</i> is not known to be used medicinally in the Lucayan Archipelago.  </p>In other locations it has been used to treat a variety of illnesses and the wood has been used for construction. </p>It has also been used in the horticultural industry.,Ethan Freid,,,2020-04-22,Ethan Freid,ref-0000653170.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000920697,use,EN,<i>Palicourea pubescens</i> is not known to be used medicinally in the Lucayan Archipelago. </p>While it is related to true coffee plants there is not enough caffeine within it to be useable as a true coffee substitute. </p>The flowers are attractive to butterflies and the fruits are attractive to birds.,Ethan Freid,,,2020-04-22,Ethan Freid,ref-0000920697.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001087300,use,EN,<i>Schoepfia obovata</i> is known to be used medicinally in the Bahamas in strengthening teas.,Ethan Freid,,,2020-04-22,Ethan Freid,ref-0001087300.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001109643,use,EN,<i>Selaginella eatonii</i> is not known to be used medicinally in the Bahamian Archipelago.,Ethan Freid,,,2020-04-22,Ethan Freid,ref-0001109643.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000283329,use,EN,<i>Priva lappulacea</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-23,Ethan Freid,ref-0000283329.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000355259,use,EN,<i>Jacquinia berteroi</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-23,Ethan Freid,ref-0000355259.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000457802,use,EN,<i>Tribulus cistoides</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-23,Ethan Freid,ref-0000457802.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000530495,use,EN,<i>Amaranthus spinosus</i> is not used medicinally in the Lucayan Archipelago.  In other countries it has been used medicinally. </p>The leaves are edible.,Ethan Freid,,,2020-04-23,Ethan Freid,ref-0000530495.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000619993,use,EN,<i>Corchorus aestuans</i> is not known to be used medicinally in the Bahamas. </p>The leaves are edible.,Ethan Freid,,,2020-04-23,Ethan Freid,ref-0000619993.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000846663,use,EN,<i>Andropogon glomeratus</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-24,Ethan Freid,ref-0000846663.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000847756,use,EN,<i>Andropogon virginicus<i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-24,Ethan Freid,ref-0000847756.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000861178,use,EN,<i>Cynodon dactylon</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is cultivated for lawn grass.,Ethan Freid,,,2020-04-24,Ethan Freid,ref-0000861178.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000861704,use,EN,<i>Dactyloctenium aegyptium</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-24,Ethan Freid,ref-0000861704.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001428787,use,EN,<i>Tibisia farcta</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-24,Ethan Freid,ref-0001428787.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000336880,use,EN,<i> Abildgaardia ovata</i> is not used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-27,Ethan Freid,ref-0000336880.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000863807,use,EN,<i>Digitaria ciliaris</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is cultivated for lawn grass and for grazing animals.,Ethan Freid,,,2020-04-27,Ethan Freid,ref-0000863807.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000864051,use,EN,<i>Digitaria insularis</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-27,Ethan Freid,ref-0000864051.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000864516,use,EN,<i>Digitaria villosa</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-27,Ethan Freid,ref-0000864516.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000882966,use,EN,<i>Panicum amarum</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-27,Ethan Freid,ref-0000882966.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000887348,use,EN,<i>Paspalum blodgettii</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-27,Ethan Freid,ref-0000887348.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000867558,use,EN,<i>Eragrostis ciliaris</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-28,Ethan Freid,ref-0000867558.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000879582,use,EN,<i>Melinis repens</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-28,Ethan Freid,ref-0000879582.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000887678,use,EN,<i>Paspalum fimbriatum</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-28,Ethan Freid,ref-0000887678.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000780265,use,EN,While there are no medicinal uses of <i>Calopogon tuberosus</i> like all orchids they are prized for their beautiful flowers. ALL orchids are protected internationally by the Convention on the International Trade of Endangered Species (CITES) and should not be collected from the wild.,Ethan Freid,,,2020-04-29,Ethan Freid,ref-0000780265.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000901104,use,EN,<i>Sporobolus domingensis</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-29,Ethan Freid,ref-0000901104.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000906645,use,EN,<i>Uniola virgata</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-29,Ethan Freid,ref-0000906645.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000950829,use,EN,<i>Epidendrum nocturnum</i>While there are no medicinal uses of <i>Epidendrum nocturnum<i> like all orchids they are prized for their beautiful flowers. ALL orchids are protected internationally by the Convention on the International Trade of Endangered Species (CITES) and should not be collected from the wild,Ethan Freid,,,2020-04-29,Ethan Freid,ref-0000950829.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000951265,use,EN,While there are no medicinal uses of <i>Epidendrum ridigum</i> like all orchids they are prized for their beautiful flowers. ALL orchids are protected internationally by the Convention on the International Trade of Endangered Species (CITES) and should not be collected from the wild.,Ethan Freid,,,2020-04-29,Ethan Freid,ref-0000951265.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000280890,use,EN,While there are no medicinal uses of <i>Ponthieva brittoniae</i> like all orchids they are prized for their beautiful flowers. ALL orchids are protected internationally by the Convention on the International Trade of Endangered Species (CITES) and should not be collected from the wild.,Ethan Freid,,,2020-04-30,Ethan Freid,ref-0000280890.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000326351,use,EN,<i>Tolumnia lucayana</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-30,Ethan Freid,ref-0000326351.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000326361,use,EN,<i>Tolumnia sasseri</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-30,Ethan Freid,ref-0000326361.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000331537,use,EN,<i>Vanilla poitaei</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-04-30,Ethan Freid,ref-0000331537.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000959912,use,EN,While there are no medicinal uses of <i>Eulophia graminea</i> like all orchids they are prized for their beautiful flowers.,Ethan Freid,,,2020-04-30,Ethan Freid,ref-0000959912.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000242198,use,EN,<i>Mesosphaerum pectinatum</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-01,Ethan Freid,ref-0000242198.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000255432,use,EN,<i>Oldenlandiopsis callitrichoides</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-01,Ethan Freid,ref-0000255432.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000273293,use,EN,<i>Picrodendron baccatum</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-01,Ethan Freid,ref-0000273293.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000387203,use,EN,<i>Oxalis corniculata</i> is not known to have been used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-01,Ethan Freid,ref-0000387203.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000449492,use,EN,<i>Malvaviscus arboreus</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is in the horticultural trade and is good for attracting birds and butterflies and the fruits are edible.,Ethan Freid,,,2020-05-04,Ethan Freid,ref-0000449492.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000512187,use,EN,<i>Abutilon permolle</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-04,Ethan Freid,ref-0000512187.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000604681,use,EN,<i>Cienfuegosia yucatanensis</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-04,Ethan Freid,ref-0000604681.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000707931,use,EN,<i>Gossypium hirsutum</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Gossypium hirsutum</i> had been grown in the Lucayan Archipelago for the production of cotton.  It is now an escaped weed.,Ethan Freid,,,2020-05-04,Ethan Freid,ref-0000707931.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000813884,use,EN,<i>Jasminum fluminense</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It has been used as an ornamental vine but has escaped cultivation and is now widespread as an INVASIVE species.,Ethan Freid,,,2020-05-04,Ethan Freid,ref-0000813884.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001078054,use,EN,<i>Phymosia abutiloides</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-04,Ethan Freid,ref-0001078054.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000006799,use,EN,<i>Chromolaena corymbosa</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-05,Ethan Freid,ref-0000006799.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000333504,use,EN,<i>Vitex trifolia</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is used in the horticultural industry and is now escaping from yards as weedy species.,Ethan Freid,,,2020-05-05,Ethan Freid,ref-0000333504.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000450150,use,EN,<i>Melia azedarach</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is used in the horticultural industry and is now escaping from yards.,Ethan Freid,,,2020-05-05,Ethan Freid,ref-0000450150.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000591609,use,EN,<i>Cayaponia racemosa</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-05,Ethan Freid,ref-0000591609.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000845321,use,EN,<i>Chiococca parvifolia</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-05,Ethan Freid,ref-0000845321.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000207244,use,EN,<i>Crotalaria incana</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-06,Ethan Freid,ref-0000207244.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000245941,use,EN,"<i>Morinda citrifolia</i> has be used medicinally in the Lucayan Archipelago to treat gastrointestinal issues, circulatory problems, and in strengthening teas. </p>The fruits are edible and are used for juice. </p>When the fruits are ripe they have a particularly noxious odor.",Ethan Freid,,,2020-05-06,Ethan Freid,ref-0000245941.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000246073,use,EN,<i>Morinda royoc</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-06,Ethan Freid,ref-0000246073.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000693979,use,EN,<i>Galphimia gracilis</i> is not known to be used medicinally in the Lucayan. Archipelago. </p>It is part of the horticultural trade and has now escaped cultivation.,Ethan Freid,,,2020-05-06,Ethan Freid,ref-0000693979.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000908055,use,EN,<i>Zoysia matrella</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Zoysia matrella</i> is commonly used for lawns near the seashore as it is very salt tolerant and does not need to be mowed very often.,Ethan Freid,,,2020-05-06,Ethan Freid,ref-0000908055.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000964182,use,EN,<i>Euphorbia proctorii</i> is not used medicinally in the Lucayan Archipelago. </p>All parts of the species are extremely toxic and should not be ingested!,Ethan Freid,,,2020-05-06,Ethan Freid,ref-0000964182.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000184271,use,EN,<i>Albizia lebbeck</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It has been used as an ornamental species in yards but has now escaped cultivation.,Ethan Freid,,,2020-05-07,Ethan Freid,ref-0000184271.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000962981,use,EN,<i>Euphorbia lecheoides</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-07,Ethan Freid,ref-0000962981.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000979110,use,EN,"<i>Hamelia patens</i> is not known to be used medicinally in the Lucayan Archipelago. </p>The flowers are attractive to butterflies and birds, especially hummingbirds, and the fruits are attractive to other birds.",Ethan Freid,,,2020-05-07,Ethan Freid,ref-0000979110.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001049365,use,EN,<i>Toxicodendron radicans</i> is not known to be used medicinally in the Lucayan Archipelago. </p>The vegetation is toxic and contact with it will cause extreme dermatitis.,Ethan Freid,,,2020-05-07,Ethan Freid,ref-0001049365.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001145478,use,EN,<i>Vitis rotundifolia</i> var. <i>munsoniana</i> is not known to be used medicinally in the Lucayan Archipelago. </p>The fruits are edible. They are sweet and tart.,Ethan Freid,,,2020-05-07,Ethan Freid,ref-0001145478.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000961261,use,EN,<i>Euphorbia cayensis</i> is not known to be used medicinally in the Lucayan Archipelago. </p>All parts of the species are extremely toxic and should not be ingested.,Ethan Freid,,,2020-05-08,Ethan Freid,ref-0000961261.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000961329,use,EN,"<i>Euphorbia chamaecyse</i> is not known to be used medicinally in the Lucayan Archipelago. It has been used medicinally in other parts of the Caribbean region to treat gastrointestinal issues, colds and flu, and obstetric remedies. </p>All parts of the species are extremely toxic and should not be ingested!",Ethan Freid,,,2020-05-08,Ethan Freid,ref-0000961329.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000962427,use,EN,<i>Euphorbia gymnonota</i> is not known to be used medicinally in the Lucayan Archipelago. </p>All parts of the species are extremely toxic and should not be ingested.,Ethan Freid,,,2020-05-08,Ethan Freid,ref-0000962427.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000963723,use,EN,<i>Euphorbia ophthalmica</i> is not known to be used medicinally in the Lucayan Archipelago. </p>All parts of the species are extremely toxic and should not be ingested.,Ethan Freid,,,2020-05-08,Ethan Freid,ref-0000963723.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000965260,use,EN,<i>Euphorbia vaginulata</i> is not known to be used medicinally in the Lucayan Archipelago. </p>All parts of the species are extremely toxic and should not be ingested!!,Ethan Freid,,,2020-05-08,Ethan Freid,ref-0000965260.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000962515,use,EN,<i>Euphorbia heterophylla</i> is not known to be used medicinally in the Lucayan Archipelago. </p>All parts of the species are extremely toxic and should not be ingested.,Ethan Freid,,,2020-05-11,Ethan Freid,ref-0000962515.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000962913,use,EN,<i>Euphorbia lactea</i> is not known to be used medicinally in the Lucayan Archipelago. </p>All parts of the species are extremely toxic and should not be ingested!! </p><i>Euphorbia lactea</i> has been used in the horticultural industry and for living fences.,Ethan Freid,,,2020-05-11,Ethan Freid,ref-0000962913.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000449489,use,EN,<i>Malvastrum corchorifolium</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-12,Ethan Freid,ref-0000449489.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000458140,use,EN,<i>Triumfetta semitriloba</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-12,Ethan Freid,ref-0000458140.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000712103,use,EN,<i>Gyminda latifolia</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-12,Ethan Freid,ref-0000712103.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000976176,use,EN,<i>Guettarda nashii</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Guettarda nashIi</i> is Redlisted as Vulnerable by the International Union for the Conservation of Nature (IUCN) due to its small population size and restricted location. </p>https://dx.doi.org/10.2305/IUCN.UK.2020-1.RLTS.T137680447A137682899.en,Ethan Freid,,,2020-05-12,Ethan Freid,ref-0000976176.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000195655,use,EN,<i>Indigofera suffruticosa</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-13,Ethan Freid,ref-0000195655.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000449055,use,EN,<i>Myrsine cubana</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-13,Ethan Freid,ref-0000449055.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001024566,use,EN,<i>Physalis angulata</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-13,Ethan Freid,ref-0001024566.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001238811,use,EN,<i>Zanthoxylum rhodoxylon</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-13,Ethan Freid,ref-0001238811.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000254905,use,EN,<i>Acalypha wilkesiana</i> is used medicinally in the Lucayan Archipelago. to treat pain and circulatory issues. </p>Toxicity is dosage dependent and ingestion can cause vomiting and diarrhea.  The sap can cause dermatit </p>It is used in landscaping.,Ethan Freid,,,2020-05-14,Ethan Freid,ref-0000254905.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000567916,use,EN,<i>Boerhavia diffusa</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-14,Ethan Freid,ref-0000567916.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000606535,use,EN,<i>Cissus microcarpa</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-14,Ethan Freid,ref-0000606535.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000858591,use,EN,<i>Cenchrus echinatus</i> has not been used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-14,Ethan Freid,ref-0000858591.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000858615,use,EN,<i>Cenchrus gracillimus</i> has not been used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-14,Ethan Freid,ref-0000858615.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000224027,use,EN,<i>Lasiocroton bahamensis</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-18,Ethan Freid,ref-0000224027.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000284421,use,EN,<i>Psidium guajava</i> is used as a tasty food source and has been used medicinally in the Bahamas to treat gastrointestinal issues.,Ethan Freid,,,2020-05-18,Ethan Freid,ref-0000284421.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000326277,use,EN,<i>Bernardia dichotoma</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-18,Ethan Freid,ref-0000326277.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000020805,use,EN,<i>Gaillardia pulchella</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Gaillardia pulchella</i> is commonly used as an ornamental species in yards and gardens for its distinctive and colorful flowers.,Ethan Freid,,,2020-05-19,Ethan Freid,ref-0000020805.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000251577,use,EN,"<i>Nerium oleander</i> is not used medicinally in the Lucayan Archipelago. </p>It is used as an ornamental. </p><i>Nerium oleander</i> is EXTREMELY toxic in all parts.  Eating any part of the plant can cause nausea, vomiting, heart problems, hypotension, and death. </p>Extracts have been used to treat heart problems, snake bites, cancer and leprosy and as an antibacterial agent.",Ethan Freid,,,2020-05-19,Ethan Freid,ref-0000251577.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000279184,use,EN,<i>Plumeria rubra</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is a common ornamental species.,Ethan Freid,,,2020-05-19,Ethan Freid,ref-0000279184.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000487062,use,EN,<i>Plumbago zeylanica</i> is not not known to be used medicinally in the Lucayan Archipelago. </p>It is used as an ornamental.,Ethan Freid,,,2020-05-19,Ethan Freid,ref-0000487062.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000865718,use,EN,<i>Eleusine indica</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-19,Ethan Freid,ref-0000865718.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000589312,use,EN,<i>Tradescantia pallida</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is used as an ornamental.,Ethan Freid,,,2020-05-21,Ethan Freid,ref-0000589312.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000589684,use,EN,<i>Tradescantia spathacea</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is grown as an ornamental but escapes cultivation into natural areas as a weed.,Ethan Freid,,,2020-05-21,Ethan Freid,ref-0000589684.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000803551,use,EN,<i>Carissa macrocarpa</i> is not known to be used medicinally in the Lucayan Archipelago. </p>The fruit is edible and slightly lime tasting.,Ethan Freid,,,2020-05-21,Ethan Freid,ref-0000803551.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000965116,use,EN,<i>Euphorbia tirucalli</i> is not known to be used medicinally in the Lucayan Archipelago. </p>All parts of the species are extremely toxic and should not be ingested!! </p><i>Euphorbia tirucalli</i> has been used in the horticultural industry. ,Ethan Freid,,,2020-05-21,Ethan Freid,ref-0000965116.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000401309,use,EN,<i>Ruellia tuberosa</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Ruellia tuberosa</i> is used in the horticultural industry.,Ethan Freid,,,2020-05-22,Ethan Freid,ref-0000401309.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000538920,use,EN,<i>Antigonon leptopus</i> is not known to be used medicinally in the Lucayan Archipelago. It is used in the horticultural industry and is considered an INVASIVE species in many parts of the world.,Ethan Freid,,,2020-05-22,Ethan Freid,ref-0000538920.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000632151,use,EN,<i>Asparagus densiflorus</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Asparagus densiflorus</i> is used in the horticultural industry,Ethan Freid,,,2020-05-22,Ethan Freid,ref-0000632151.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000634742,use,EN,<i>Asparagus setaceus</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Asparagus setaceus</i> is used in the horticultural industry,Ethan Freid,,,2020-05-22,Ethan Freid,ref-0000634742.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001085051,use,EN,"<i>Moringa oleifera</i> is used in the Lucayan Archipelago to treat circulatory issues, and for colds and flus.  It is widely used globally to treat asthma, diabetes, and the effects of menopause. </p>All parts of <i>Moringa oleifera</i> are considered useful and edible.  The leaves, seeds, and roots can be cooked and eaten. It is high in protein and useful oils can be extracted. It has also been used to feed livestock and the remaining seed cake from oil extraction has been used for water purification. </p><i>Moringa oleifera</i> is also used in the horticultural industry",Ethan Freid,,,2020-05-22,Ethan Freid,ref-0001085051.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000358795,use,EN,<i>Commelina erecta</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is used as an ornamental.,Ethan Freid,,,2020-05-25,Ethan Freid,ref-0000358795.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000687501,use,EN,<i>Ficus benghalensis<i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Ficus benghalensis</i> is used as an ornamental tree. </p>In Hindu mythology <i>Ficus benghalensis</i> is known as the Wish Fulfilling Tree and represents eternal life. It is often planted around temples,Ethan Freid,,,2020-05-25,Ethan Freid,ref-0000687501.04,Leon Levy Native Plant Preserve.,All rights Preserved
