wfo_id,AssessmentID,TaxonID,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,url,citation
wfo-0000614641,551450,151700,Coleocephalocereus braunii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Coleocephalocereus,braunii,,,,Diers & Esteves,Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151700a551450.en,"(2010). Coleocephalocereus braunii: Braun, P. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151700a551450.en"
wfo-0001287901,557301,151749,Matucana aureiflora,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Matucana,aureiflora,,,,F.Ritter ,Critically Endangered,B1ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151749a557301.en,"(2011). Matucana aureiflora: Roque, J. &amp; Ostalaza, C. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151749a557301.en"
wfo-0000398423,560137,151776,Peniocereus occidentalis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Peniocereus,occidentalis,,,,Bravo,Critically Endangered,B1ab(iii)+2ab(iii); D,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151776a560137.en,"(2009). Peniocereus occidentalis: Arias, S., Gómez-Hinostrosa, C. &amp; Terrazas, T. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151776a560137.en"
wfo-0000614649,560931,151782,Coleocephalocereus diersianus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Coleocephalocereus,diersianus,,,,P.J.Braun & Esteves,Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151782a560931.en,"(2010). Coleocephalocereus diersianus: Taylor, N.P., Braun, P. &amp; Machado, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151782a560931.en"
wfo-0001289923,566195,151831,Peniocereus maculatus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Peniocereus,maculatus,,,,(Weing.) Cutak,Critically Endangered,C2a(i); D,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151831a566195.en,"(2009). Peniocereus maculatus: Terrazas, T., Cházaro, M. &amp; Arreola, H. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151831a566195.en"
wfo-0000676037,576839,151924,Eriosyce chilensis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Eriosyce,chilensis,,,,(Hildm. ex K.Schum.) Katt.,Critically Endangered,B1ab(v),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151924a576839.en,"(2011). Eriosyce chilensis: Faundez, L., Guerrero, P., Saldivia, P. &amp; Walter, H.E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151924a576839.en"
wfo-0001289501,577173,151927,Pereskia quisqueyana,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Pereskia,quisqueyana,,,,Alain,Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151927a577173.en,"(2011). Pereskia quisqueyana: Gann, G.D. &amp; Griffith, P. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151927a577173.en"
wfo-0000398474,578426,151937,Parodia rechensis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,rechensis,,,,(Buining) F.H.Brandt ,Critically Endangered,"B1ab(iii,v)+2ab(iii,v); C2a(ii)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151937a578426.en,"(2010). Parodia rechensis: Larocca, J. &amp; Machado, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151937a578426.en"
wfo-0001256196,583004,151976,Hylocereus escuintlensis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Hylocereus,escuintlensis,,,,Kimnach,Critically Endangered,A2ac,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151976a583004.en,"(2009). Hylocereus escuintlensis: Véliz, M. &amp; Arias, S. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151976a583004.en"
wfo-0000609300,584956,151993,Cleistocactus hoffmannii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Cleistocactus,hoffmannii,,,,G.J.Charles,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151993a584956.en,"(2011). Cleistocactus hoffmannii: Ostalaza, C. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t151993a584956.en"
wfo-0000398244,586833,152010,Parodia nothorauschii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,nothorauschii,,,,D.R.Hunt,Critically Endangered,A2ac,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152010a586833.en,"(2010). Parodia nothorauschii: Duarte, W. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152010a586833.en"
wfo-0000676082,593293,152065,Eriosyce laui,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Eriosyce,laui,,,,Lüthy,Critically Endangered,B1ab(v); C2a(i),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152065a593293.en,"(2011). Eriosyce laui: Faundez, L., Guerrero, P., Saldivia, P. &amp; Walter, H.E. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152065a593293.en"
wfo-0000358078,596656,152095,Leptocereus grantianus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Leptocereus,grantianus,,,,Britton,Critically Endangered,D,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152095a596656.en,"(2011). Leptocereus grantianus: Taylor, N.P. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152095a596656.en"
wfo-0001256090,597427,152102,Parodia werdermanniana,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,werdermanniana,,,,(Herter) N.P.Taylor,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152102a597427.en,"(2010). Parodia werdermanniana: Duarte, W. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152102a597427.en"
wfo-0001289949,602139,152143,Peniocereus zopilotensis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Peniocereus,zopilotensis,,,,(J.Meyrán) Buxb.,Critically Endangered,C2a(i); D,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152143a602139.en,"(2009). Peniocereus zopilotensis: Cházaro, M., Terrazas, T. &amp; Arreola, H. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152143a602139.en"
wfo-0000358071,604654,152163,Leptocereus leonii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Leptocereus,leonii,,,,Britton & Rose,Critically Endangered,B2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152163a604654.en,"(2011). Leptocereus leonii: Taylor, N.P., González Torres, L.R. &amp; Barrios, D. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152163a604654.en"
wfo-0000378399,608927,152199,Melocactus braunii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Melocactus,braunii,,,,Esteves,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152199a608927.en,"(2010). Melocactus braunii: Braun, P., Machado, M. &amp; Taylor, N.P. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152199a608927.en"
wfo-0001225353,616751,152266,Mammillaria carmenae,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Mammillaria,carmenae,,,,Castañeda,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152266a616751.en,"(2009). Mammillaria carmenae: Fitz Maurice, B, Fitz Maurice, W.A., Hernández, H.M., Sotomayor, M. &amp; Smith, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152266a616751.en"
wfo-0001256052,617119,152270,Parodia nivosa,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,nivosa,,,,(Fric) Backeb.,Critically Endangered,B1ab(v),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152270a617119.en,"(2010). Parodia nivosa: Ortega-Baes, P. &amp; Lowry, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152270a617119.en"
wfo-0001287895,621484,152304,Matucana ritteri,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Matucana,ritteri,,,,Buining,Critically Endangered,B1ab(v),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152304a621484.en,"(2011). Matucana ritteri: Ostalaza, C. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152304a621484.en"
wfo-0001256466,627112,152352,Pilosocereus diersianus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Pilosocereus,diersianus,,,,(Esteves) P.J.Braun,Critically Endangered,D,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152352a627112.en,"(2009). Pilosocereus diersianus: Braun, P. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152352a627112.en"
wfo-0001287647,627212,152353,Haageocereus pacalaensis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Haageocereus,pacalaensis,,,,Backeb.,Critically Endangered,A4ac,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152353a627212.en,"(2011). Haageocereus pacalaensis: Ostalaza, C., Cáceres, F. &amp; Roque, J. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152353a627212.en"
wfo-0001287051,628721,152365,Rhipsalis pentaptera,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Rhipsalis,pentaptera,,,,Pfeiff. ex A.Dietr.,Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152365a628721.en,"(2010). Rhipsalis pentaptera: Taylor, N.P. &amp; Zappi, D. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152365a628721.en"
wfo-0001287066,631492,152391,Myrtillocactus eichlamii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Myrtillocactus,eichlamii,,,,Britton & Rose,Critically Endangered,C2a(i),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152391a631492.en,"(2009). Myrtillocactus eichlamii: Véliz, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152391a631492.en"
wfo-0001287925,632099,152396,Matucana madisoniorum,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Matucana,madisoniorum,,,,(Hutchison) G.D.Rowley,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152396a632099.en,"(2011). Matucana madisoniorum: Ostalaza, C. &amp; Roque, J. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152396a632099.en"
wfo-0000632388,634682,152417,Cylindropuntia hystrix,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Cylindropuntia,hystrix,,,,(Griseb.) Areces,Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152417a634682.en,"(2011). Cylindropuntia hystrix: Majure, L., Griffith, P., Taylor, N.P., González Torres, L.R. &amp; Barrios, D. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152417a634682.en"
wfo-0000623162,635050,152421,Corynopuntia reflexispina,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Corynopuntia,reflexispina,,,,(Wiggins & Rollins) Backeb.,Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152421a635050.en,"(2010). Corynopuntia reflexispina: Puente, R., Felger, R.S. &amp; Baker, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152421a635050.en"
wfo-0000358070,635644,152426,Leptocereus wrightii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Leptocereus,wrightii,,,,León,Critically Endangered,"B2ab(ii,iii,v); C2a(i,ii); D",3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152426a635644.en,"(2011). Leptocereus wrightii: Taylor, N.P. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152426a635644.en"
wfo-0001287050,637316,152443,Rhipsalis mesembryanthemoides,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Rhipsalis,mesembryanthemoides,,,,Haw.,Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152443a637316.en,"(2010). Rhipsalis mesembryanthemoides: Taylor, N.P. &amp; Zappi, D. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152443a637316.en"
wfo-0000712640,644230,152503,Gymnocalycium ragonesei,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Gymnocalycium,ragonesei,,,,A.Cast.,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152503a644230.en,"(2010). Gymnocalycium ragonesei: Trevisson, M., Demaio, P. &amp; Perea, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152503a644230.en"
wfo-0001287698,646914,152527,Pygmaeocereus bylesianus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Pygmaeocereus,bylesianus,,,,Andreae & Backeb.,Critically Endangered,A2c,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152527a646914.en,"(2011). Pygmaeocereus bylesianus: Cáceres, F. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152527a646914.en"
wfo-0001256027,647147,152529,Parodia herteri,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,herteri,,,,(Werderm.) N.P.Taylor ,Critically Endangered,A4ac,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152529a647147.en,"(2010). Parodia herteri: Larocca, J., Machado, M. &amp; Duarte, W. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152529a647147.en"
wfo-0000661371,648530,152539,Echinocereus nivosus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Echinocereus,nivosus,,,,Glass & R.A.Foster,Critically Endangered,B1ab(v),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152539a648530.en,"(2009). Echinocereus nivosus: Fitz Maurice, B, Sotomayor, M., Fitz Maurice, W.A., Hernández, H.M. &amp; Smith, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152539a648530.en"
wfo-0000427548,648657,152540,Weberocereus frohningiorum,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Weberocereus,frohningiorum,,,,Ralf Bauer ,Critically Endangered,D,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152540a648657.en,"(2009). Weberocereus frohningiorum: Hammel, B. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152540a648657.en"
wfo-0001249085,649466,152546,Mammillaria theresae,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Mammillaria,theresae,,,,Cutak,Critically Endangered,B1ab(v),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152546a649466.en,"(2009). Mammillaria theresae: Fitz Maurice, B, Fitz Maurice, W.A., Hernández, H.M. &amp; Sotomayor, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152546a649466.en"
wfo-0000712579,650339,152553,Gymnocalycium neuhuberi,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Gymnocalycium,neuhuberi,,,,H.Till & W.Till,Critically Endangered,B1ab(v),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152553a650339.en,"(2010). Gymnocalycium neuhuberi: Demaio, P., Perea, M. &amp; Trevisson, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152553a650339.en"
wfo-0000662411,654963,152593,Echinopsis walteri,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Echinopsis,walteri,,,,(R.Kiesling) H.Friedrich & Glaetzle,Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152593a654963.en,"(2010). Echinopsis walteri: Ortega-Baes, P. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152593a654963.en"
wfo-0001256508,655570,152598,Stenocereus chacalapensis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Stenocereus,chacalapensis,,,,(Bravo & T.MacDoug.) Buxb.,Critically Endangered,C2a(i); D,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152598a655570.en,"(2009). Stenocereus chacalapensis: Arreola, H. &amp; Terrazas, T. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152598a655570.en"
wfo-0000597632,656368,152604,Cereus saddianus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Cereus,saddianus,,,,(Rizzini & A.Mattos) P.J.Braun,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152604a656368.en,"(2010). Cereus saddianus: Braun, P. &amp; Taylor, N.P. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152604a656368.en"
wfo-0001289637,657591,152615,Melocactus brederooianus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Melocactus,brederooianus,,,,Buining,Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152615a657591.en,"(2010). Melocactus brederooianus: Braun, P. &amp; Taylor, N.P. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152615a657591.en"
wfo-0001287914,660586,152641,Matucana huagalensis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Matucana,huagalensis,,,,(Donald & A.B.Lau) Bregman,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152641a660586.en,"(2011). Matucana huagalensis: Ostalaza, C. &amp; Roque, J. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152641a660586.en"
wfo-0000358066,668478,152707,Leptocereus scopulophilus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Leptocereus,scopulophilus,,,,Areces,Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152707a668478.en,"(2011). Leptocereus scopulophilus: Taylor, N.P., González Torres, L.R. &amp; Barrios, D. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152707a668478.en"
wfo-0000398326,669100,152712,Parodia arnostiana,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,arnostiana,,,,(Lisal & Kolarik) Hofacker,Critically Endangered,A4ac,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152712a669100.en,"(2010). Parodia arnostiana: Larocca, J. &amp; Machado, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152712a669100.en"
wfo-0000398247,669833,152718,Parodia neohorstii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,neohorstii,,,,(S.Theun.) N.P.Taylor,Critically Endangered,A4ac,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152718a669833.en,"(2010). Parodia neohorstii: Larocca, J. &amp; Machado, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152718a669833.en"
wfo-0000623350,670183,152720,Coryphantha potosiana,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Coryphantha,potosiana,,,,(Jacobi) Glass & R.A.Foster ex G.D.Rowley,Critically Endangered,"A3c; B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152720a670183.en,"(2009). Coryphantha potosiana: Fitz Maurice, B, Sotomayor, M. &amp; Fitz Maurice, W.A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152720a670183.en"
wfo-0000555052,673052,152743,Astrophytum caput-medusae,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Astrophytum,caput-medusae,,,,(Velazco & Nevárez) D.R.Hunt,Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152743a673052.en,"(2009). Astrophytum caput-medusae: Gómez-Hinostrosa, C. &amp; Hernández, H.M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152743a673052.en"
wfo-0000609390,675407,152762,Cleistocactus xylorhizus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Cleistocactus,xylorhizus,,,,(F.Ritter) Ostolaza,Critically Endangered,"B1ab(iii,v); C2a(ii)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152762a675407.en,"(2011). Cleistocactus xylorhizus: Ostalaza, C., Cáceres, F. &amp; Roque, J. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152762a675407.en"
wfo-0000549692,677736,152782,Arrojadoa marylaniae,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Arrojadoa,marylaniae,,,,Soares Filho & M.Machado,Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152782a677736.en,"(2010). Arrojadoa marylaniae: Machado, M., Braun, P., Taylor, N.P. &amp; Zappi, D. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152782a677736.en"
wfo-0000651961,680849,152807,Discocactus hartmannii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Discocactus,hartmannii,,,,(K.Schum.) Britton & Rose,Critically Endangered,A2ac,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152807a680849.en,"(2010). Discocactus hartmannii: Braun, P., Pin, A. &amp; Oakley, L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152807a680849.en"
wfo-0001256017,684478,152836,Parodia crassigibba,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Parodia,crassigibba,,,,(F.Ritter) N.P.Taylor ,Critically Endangered,A2ac,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152836a684478.en,"(2010). Parodia crassigibba: Larocca, J. &amp; Machado, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152836a684478.en"
wfo-0000358077,687773,152862,Leptocereus carinatus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Leptocereus,carinatus,,,,Areces,Critically Endangered,"B1ab(ii,iii)+2ab(ii,iii); C2a(ii)",3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152862a687773.en,"(2011). Leptocereus carinatus: Taylor, N.P. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2013-1.rlts.t152862a687773.en"
