wfo_id,AssessmentID,TaxonID,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,url,citation
wfo-0000185795,12533286,61652,Astragalus nitidiflorus,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Astragalus,nitidiflorus,,,,Jiménez Mun. & Pau,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2006.rlts.t61652a12533286.en,"(2006). Astragalus nitidiflorus: Sánchez Gómez, P., Carrión Vilches, M.Á. &amp; Galicia Herbada, D. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2006.rlts.t61652a12533286.en"
wfo-0000823898,12690047,63545,Begonia eiromischa,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,BEGONIACEAE,Begonia,eiromischa,,,,Ridl.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2007.rlts.t63545a12690047.en,"(2007). Begonia eiromischa: Lim, T.W. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2007.rlts.t63545a12690047.en"
wfo-0000709998,18612385,13153154,Ornithogalum visianicum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ASPARAGACEAE,Ornithogalum,visianicum,,,,Tomm.,Extinct,,3.1,,Global & Mediterranean,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t13153154a18612385.en,"(2015). Ornithogalum visianicum: Lansdown, R.V. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t13153154a18612385.en"
wfo-0000960279,44787125,44786445,Eulophia stenopetala,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Eulophia,stenopetala,,,,Lindl.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t44786445a44787125.en,"(2015). Eulophia stenopetala: Bhutan Endemic Flowering Plants Workshop. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t44786445a44787125.en"
wfo-0000567007,61481721,39087,Blutaparon rigidum,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,AMARANTHACEAE,Blutaparon,rigidum,,,,(B.L.Rob. & Greenm.) Mears,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2014-3.rlts.t39087a61481721.en,"(2005). Blutaparon rigidum: Tye, A. &amp; Lau, B. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2014-3.rlts.t39087a61481721.en"
wfo-0000136626,61483979,61483949,Delilia inelegans,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Delilia,inelegans,,,,(Hook.f.) Kuntze,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2014-3.rlts.t61483949a61483979.en,"(2005). Delilia inelegans: Tye, A. &amp; Nykanen, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2014-3.rlts.t61483949a61483979.en"
wfo-0000441648,61503079,61503076,Sicyos villosus,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,CUCURBITACEAE,Sicyos,villosus,,,,Hook.f.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2014-3.rlts.t61503076a61503079.en,"(2005). Sicyos villosus: Tye, A. &amp; Sørensen, K. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2014-3.rlts.t61503076a61503079.en"
wfo-0000358354,62798296,62798292,Lepidium obtusatum,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,BRASSICACEAE,Lepidium,obtusatum,,,,Kirk,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2014-2.rlts.t62798292a62798296.en,"(2013). Lepidium obtusatum: de Lange, P. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2014-2.rlts.t62798292a62798296.en"
wfo-0000366645,62798308,62798304,Logania depressa,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,LOGANIACEAE,Logania,depressa,,,,Hook.f.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2014-2.rlts.t62798304a62798308.en,"(2013). Logania depressa: de Lange, P. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2014-2.rlts.t62798304a62798308.en"
wfo-0000368304,62798331,62798327,Myosotis laingii,PLANTAE,TRACHEOPHYTA,BORAGINALES,MAGNOLIOPSIDA,BORAGINACEAE,Myosotis,laingii,,,,Cheeseman,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2014-2.rlts.t62798327a62798331.en,"(2013). Myosotis laingii: de Lange, P. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2014-2.rlts.t62798327a62798331.en"
wfo-0000436243,62798340,62798337,Stellaria elatinoides,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CARYOPHYLLACEAE,Stellaria,elatinoides,,,,Hook.f.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2014-2.rlts.t62798337a62798340.en,"(2013). Stellaria elatinoides: de Lange, P. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2014-2.rlts.t62798337a62798340.en"
wfo-0000413220,62798350,62798347,Trilepidea adamsii,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,LORANTHACEAE,Trilepidea,adamsii,,,,(Cheeseman) Tiegh.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2014-2.rlts.t62798347a62798350.en,"(2013). Trilepidea adamsii: de Lange, P. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2014-2.rlts.t62798347a62798350.en"
wfo-0000228542,67371775,37854,Acalypha rubrinervis,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Acalypha,rubrinervis,,,,Cronk,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-1.rlts.t37854a67371775.en,"(2015). Acalypha rubrinervis: Lambdon, P.W. &amp; Ellick, S. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-1.rlts.t37854a67371775.en"
wfo-0001141182,67372085,30561,Trochetiopsis melanoxylon,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Trochetiopsis,melanoxylon,,,,(Sol. ex Sims) Marais,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-1.rlts.t30561a67372085.en,"(2015). Trochetiopsis melanoxylon: Lambdon, P.W. &amp; Ellick, S. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-1.rlts.t30561a67372085.en"
wfo-0000380580,67372241,37598,Nesiota elliptica,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,RHAMNACEAE,Nesiota,elliptica,,,,(Roxb.) Hook.f.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-1.rlts.t37598a67372241.en,"(2015). Nesiota elliptica: Lambdon, P.W. &amp; Ellick, S. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-1.rlts.t37598a67372241.en"
wfo-0000718811,67379134,67379124,Heliotropium pannifolium,PLANTAE,TRACHEOPHYTA,BORAGINALES,MAGNOLIOPSIDA,HELIOTROPIACEAE,Heliotropium,pannifolium,,,,Burch. ex Hemsl.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-1.rlts.t67379124a67379134.en,"(2015). Heliotropium pannifolium: Lambdon, P.W. &amp; Ellick, S. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-1.rlts.t67379124a67379134.en"
wfo-0000830954,78777410,78777379,Cyanea mauiensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Cyanea,mauiensis,,,,(Rock) Lammers,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t78777379a78777410.en,"(2016). Cyanea mauiensis: Keir, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t78777379a78777410.en"
wfo-0000831457,79862750,34039,Delissea niihauensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Delissea,niihauensis,,,,H.St.John,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t34039a79862750.en,"(2016). Delissea niihauensis: Keir, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t34039a79862750.en"
wfo-0000831516,79863496,79862904,Delissea subcordata,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Delissea,subcordata,,,,Gaudich.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2015-4.rlts.t79862904a79863496.en,"(2015). Delissea subcordata: Keir, M., Kwon, J. &amp; Caraway, V.L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2015-4.rlts.t79862904a79863496.en"
wfo-0000830872,83790763,44094,Cyanea dolichopoda,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Cyanea,dolichopoda,,,,Lammers & Lorence,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t44094a83790763.en,"(2016). Cyanea dolichopoda: Bruegmann, M., Caraway, V.L. &amp; Clark, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t44094a83790763.en"
wfo-0000830875,83790877,44096,Cyanea eleeleensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Cyanea,eleeleensis,,,,(H.St.John) Lammers,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t44096a83790877.en,"(2016). Cyanea eleeleensis: Bruegmann, M., Caraway, V.L. &amp; Clark, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t44096a83790877.en"
wfo-0000530106,83794603,44077,Amaranthus brownii,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,AMARANTHACEAE,Amaranthus,brownii,,,,Christoph. & Caum,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2018-2.rlts.t44077a83794603.en,"(2016). Amaranthus brownii: Bruegmann, M., Caraway, V.L. &amp; Keir, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2018-2.rlts.t44077a83794603.en"
wfo-0000253128,83804687,33562,Ochrosia kilaueaensis,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,APOCYNACEAE,Ochrosia,kilaueaensis,,,,H.St.John,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t33562a83804687.en,"(2020). Ochrosia kilaueaensis: Keir, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t33562a83804687.en"
wfo-0000298346,87708976,38690,Roystonea stellata,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,ARECACEAE,Roystonea,stellata,,,,León,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t38690a87708976.en,"(2020). Roystonea stellata: Verdecia, R. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t38690a87708976.en"
wfo-0001197065,87712601,86200874,Nobregaea latinervis,PLANTAE,BRYOPHYTA,HYPNALES,BRYOPSIDA,BRACHYTHECIACEAE,Nobregaea,latinervis,,,,Hedenäs,Extinct,,3.1,,Global & Europe,https://doi.org/10.2305/iucn.uk.2019-2.rlts.t86200874a87712601.en,"(2016). Nobregaea latinervis: Sim-Sim, M., Hodgetts, N., Martins, A. &amp; Gabriel, R. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-2.rlts.t86200874a87712601.en"
wfo-0001193734,87713260,84768245,Fissidens microstictus,PLANTAE,BRYOPHYTA,DICRANALES,BRYOPSIDA,FISSIDENTACEAE,Fissidens,microstictus,,,,Dixon & Luisier,Extinct,,3.1,,Global & Europe,https://doi.org/10.2305/iucn.uk.2019-2.rlts.t84768245a87713260.en,"(2016). Fissidens microstictus: Sim-Sim, M., Hodgetts, N., Martins, A. &amp; Gabriel, R. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-2.rlts.t84768245a87713260.en"
wfo-0000974503,87739847,87583558,Angraecopsis dolabriformis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Angraecopsis,dolabriformis,,,,(Rolfe) Schltr.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t87583558a87739847.en,"(2015). Angraecopsis dolabriformis: Simo, M., Stévart, T. &amp; Droissart, V. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t87583558a87739847.en"
wfo-0000975186,87739867,87583728,Angraecum astroarche,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Angraecum,astroarche,,,,Ridl.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t87583728a87739867.en,"(2016). Angraecum astroarche: Simo, M., Stévart, T. &amp; Droissart, V. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t87583728a87739867.en"
wfo-0000830934,91172324,91172297,Cyanea linearifolia,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Cyanea,linearifolia,,,,Rock,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91172297a91172324.en,"(2016). Cyanea linearifolia: Clark, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91172297a91172324.en"
wfo-0000830959,91172534,91172490,Cyanea minutiflora,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Cyanea,minutiflora,,,,Lammers,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91172490a91172534.en,"(2016). Cyanea minutiflora: Clark, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91172490a91172534.en"
wfo-0000830970,91172818,91172805,Cyanea parvifolia,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Cyanea,parvifolia,,,,"(C.N.Forbes) Lammers, Givnish & Sytsma",Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91172805a91172818.en,"(2016). Cyanea parvifolia: Clark, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91172805a91172818.en"
wfo-0000381458,91177028,91177012,Cyperus rockii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,rockii,,,,Kük.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91177012a91177028.en,"(2016). Cyperus rockii: Clark, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91177012a91177028.en"
wfo-0000635670,91178537,91178520,Cyrtandra olona,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,GESNERIACEAE,Cyrtandra,olona,,,,C.N.Forbes,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91178520a91178537.en,"(2016). Cyrtandra olona: Clark, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91178520a91178537.en"
wfo-0000088377,97083299,37856,Commidendrum gummiferum,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Commidendrum,gummiferum,,,,(Roxb.) DC.,Extinct,,2.3,,Global,https://doi.org/10.2305/iucn.uk.2016-1.rlts.t37856a97083299.en,"(1998). Commidendrum gummiferum: Cronk, Q.C.B. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-1.rlts.t37856a97083299.en"
wfo-0001067981,97908365,97908360,Sanicula kauaiensis,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,APIACEAE,Sanicula,kauaiensis,,,,H.St.John,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t97908360a97908365.en,"(2016). Sanicula kauaiensis: Walsh, S. &amp; Deans, S. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t97908360a97908365.en"
wfo-0000438356,97909122,97909097,Schiedea amplexicaulis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CARYOPHYLLACEAE,Schiedea,amplexicaulis,,,,H.Mann,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t97909097a97909122.en,"(2016). Schiedea amplexicaulis: Deans, S. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t97909097a97909122.en"
wfo-0000428137,97910101,97910096,Wikstroemia hanalei,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,THYMELAEACEAE,Wikstroemia,hanalei,,,,Wawra,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t97910096a97910101.en,"(2016). Wikstroemia hanalei: Clark, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t97910096a97910101.en"
wfo-0001003747,101442020,44072,Acaena exigua,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Acaena,exigua,,,,A.Gray,Extinct,,3.1,,Global,,
wfo-0000978389,107468212,107426635,Habenaria petromedusa,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Habenaria,petromedusa,,,,Webb,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t107426635a107468212.en,"(2014). Habenaria petromedusa: Catarino, S., Duarte, M.C. &amp; Romeiras, M.M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t107426635a107468212.en"
wfo-0000314846,107468352,107428233,Stachytarpheta fallax,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,VERBENACEAE,Stachytarpheta,fallax,,,,A.E.Gonç.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t107428233a107468352.en,"(2014). Stachytarpheta fallax: Catarino, S., Duarte, M.C. &amp; Romeiras, M.M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t107428233a107468352.en"
wfo-0000477208,113309830,113204000,Persoonia laxa,PLANTAE,TRACHEOPHYTA,PROTEALES,MAGNOLIOPSIDA,PROTEACEAE,Persoonia,laxa,,,,L.A.S.Johnson & P.H.Weston,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t113204000a113309830.en,"(2019). Persoonia laxa: Auld, T. &amp; Weston, P. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t113204000a113309830.en"
wfo-0000477940,113309835,113204241,Persoonia prostrata,PLANTAE,TRACHEOPHYTA,PROTEALES,MAGNOLIOPSIDA,PROTEACEAE,Persoonia,prostrata,,,,R.Br.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t113204241a113309835.en,"(2019). Persoonia prostrata: Weston, P., Auld, T. &amp; Douglas, S. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t113204241a113309835.en"
wfo-0000831002,115496789,78777637,Cyanea sessilifolia,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Cyanea,sessilifolia,,,,(O.Deg.) Lammers,Extinct,,3.1,,Global,,
wfo-0000415613,124282152,117319979,Etlingera heyneana,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,ZINGIBERACEAE,Etlingera,heyneana,,,,(Valeton) R.M.Sm.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2019-3.rlts.t117319979a124282152.en,"(2019). Etlingera heyneana: Olander, S.B. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2019-3.rlts.t117319979a124282152.en"
wfo-0000833368,126609708,126608606,Hesperelaea palmeri,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,OLEACEAE,Hesperelaea,palmeri,,,,A.Gray,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t126608606a126609708.en,"(2020). Hesperelaea palmeri: Fuentes, A.C.D., Martínez Salas, E. &amp; Samain, M.-S. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t126608606a126609708.en"
wfo-0000808671,126613426,126612753,Faramea chiapensis,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Faramea,chiapensis,,,,Borhidi,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t126612753a126613426.en,"(2020). Faramea chiapensis: Fuentes, A.C.D., Martínez Salas, E. &amp; Samain, M.-S. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t126612753a126613426.en"
wfo-0001275332,137376414,136814105,Bourreria veracruzana,PLANTAE,TRACHEOPHYTA,BORAGINALES,MAGNOLIOPSIDA,EHRETIACEAE,Bourreria,veracruzana,,,,G.Campos-Ríos & F.Chiang,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2021-1.rlts.t136814105a137376414.en,"(2020). Bourreria veracruzana: Fuentes, A.C.D., Martínez Salas, E. &amp; Samain, M.-S. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2021-1.rlts.t136814105a137376414.en"
wfo-0000549074,140414986,140414966,Scleria chevalieri,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Scleria,chevalieri,,,,J.Raynal,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t140414966a140414986.en,"(2019). Scleria chevalieri: Mesterházy, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t140414966a140414986.en"
wfo-0000411424,140416594,140416589,Eriocaulon inundatum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,inundatum,,,,Moldenke,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t140416589a140416594.en,"(2019). Eriocaulon inundatum: Mesterházy, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t140416589a140416594.en"
wfo-0000411507,140416698,140416686,Eriocaulon jordanii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,ERIOCAULACEAE,Eriocaulon,jordanii,,,,(Moldenke) Meikle,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t140416686a140416698.en,"(2019). Eriocaulon jordanii: Mesterházy, A. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t140416686a140416698.en"
wfo-0000562017,145297738,145283841,Beilschmiedia ningmingensis,PLANTAE,TRACHEOPHYTA,LAURALES,MAGNOLIOPSIDA,LAURACEAE,Beilschmiedia,ningmingensis,,,,S.K.Lee & Y.T.Wei,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2022-1.rlts.t145283841a145297738.en,"(2021). Beilschmiedia ningmingensis: de Kok, R. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2022-1.rlts.t145283841a145297738.en"
wfo-0000193118,149811572,30393,Streblorrhiza speciosa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Streblorrhiza,speciosa,,,,Endl.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t30393a149811572.en,"(2019). Streblorrhiza speciosa: Oldfield, S. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t30393a149811572.en"
wfo-0000681042,149812995,31679,Euchorium cubense,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Euchorium,cubense,,,,Ekman & Radlk.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t31679a149812995.en,"(2020). Euchorium cubense: Gonzalez-Oliva, L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t31679a149812995.en"
wfo-0000724656,149814208,33469,Hopea shingkeng,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Hopea,shingkeng,,,,(Dunn) Bor,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t33469a149814208.en,"(2022). Hopea shingkeng: Barstow, M. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t33469a149814208.en"
wfo-0000448106,149815846,35111,Myoporum rimatarense,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,SCROPHULARIACEAE,Myoporum,rimatarense,,,,F.Br.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2021-1.rlts.t35111a149815846.en,"(2020). Myoporum rimatarense: Meyer, J.-Y. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2021-1.rlts.t35111a149815846.en"
wfo-0000921338,149816104,35254,Banara wilsonii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,SALICACEAE,Banara,wilsonii,,,,Alain,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t35254a149816104.en,"(2020). Banara wilsonii: Gonzalez-Oliva, L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t35254a149816104.en"
wfo-0000976224,149816916,38848,Guettarda retusa,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Guettarda,retusa,,,,C.Wright,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t38848a149816916.en,"(2020). Guettarda retusa: Gonzalez-Oliva, L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t38848a149816916.en"
wfo-1000042256,149821996,147088627,Monteverdia lineata,PLANTAE,TRACHEOPHYTA,CELASTRALES,MAGNOLIOPSIDA,CELASTRACEAE,Monteverdia,lineata,,,,(C.Wright ex Griseb.) Biral,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t147088627a149821996.en,"(2020). Monteverdia lineata: Gonzalez-Oliva, L. *IUCN Red List of Threatened Species*, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t147088627a149821996.en"
