taxonID,scientificName,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license,url
wfo-0000241568-,Mentha verticillata ,reproductive,en,Flowering: July - November.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000241568-,Mentha verticillata ,ecology,en,"Fields, marshes, lake-shores and ditches; frequent and often in the absence of both parents; less common in the centre.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000241380,Mentha smithiana ,morphology,en,"The hybrid between M. aquatica, M. arvensis and M. spicata. Almost hairless, red-stemmed, erect, up to 1.5 m high. Leaves oval, distinctly toothed. Flowers in well-separated whorls, with exerted stamens. Calyx-teeth variable in shape; some broadly triangular, others narrowly so.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000241380,Mentha smithiana ,reproductive,en,Flowering: July - November.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000241380,Mentha smithiana ,ecology,en,"Damp places, woods; rare and scattered in the south only.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000241184,Mentha piperita,morphology,en,"The hybrid between M. aquatica and M. spicata. Stem erect, 30–80 cm high, often reddish. Leaves stalked, oval to lanceolate, usually toothed, nearly hairless. Flowers in a somewhat interrupted terminal spike.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000241184,Mentha piperita,reproductive,en,Flowering: August - September.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000241184,Mentha piperita,ecology,en,"Riverbanks and ditches; occasional, more frequent in the north.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000241424,Mentha suaveolens,morphology,en,"Stem erect, branched, 35–80 cm high. Leaves stalkless, broadly oval or almost round, crenate, wrinkled, hairy, especially underneath, rounded at the tip. Flowers in dense terminal spikes, forming a panicle.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000241424,Mentha suaveolens,reproductive,en,Flowering: August - September.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000241424,Mentha suaveolens,ecology,en,"Riverbanks, road sides and waste-places; occasional.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000241390,Mentha spicata,morphology,en,"Stem erect, branched, 30–90 cm high. Leaves stalkless, lanceolate, pointed, toothed. Flowers in terminal spikes, often clustered.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000241390,Mentha spicata,reproductive,en,Flowering: August - September.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000241390,Mentha spicata,ecology,en,The commonest Mint in gardens; naturalised in waste-places in a few districts.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000241572,Mentha villosa,morphology,en,"The hybrid between M. spicata and M. suaveolens. Differing from M. spicata in its sterility and leaves which are often (and, therefore, not always) hairy, wrinkled and oval.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000241572,Mentha villosa,reproductive,en,Flowering: August - September.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000241572,Mentha villosa,ecology,en,Fairly frequent in gardens; very rarely naturalised.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000302591,Salvia verbenaca,morphology,en,"A hairy, erect, somewhat aromatic perennial, 30–70 cm high. Leaves oval-oblong, wrinkled, irregularly toothed or pinnatifid, 5–10 cm long; lower ones stalked, upper stalkless. Flowers bluish-purple, 10–12 mm long, in whorls of about 6, arranged in a long, loose spike. Calyx strongly 2-lipped, upper lip almost entire, lower lip 2-toothed. Corolla 2-lipped; upper lip hooded, lower spreading and 3-lobed. Stamens 2, peculiarly shaped, with a short filament and the anther greatly elongated transversely and fertile only at one end.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000302591,Salvia verbenaca,reproductive,en,Flowering: June - September.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000302591,Salvia verbenaca,ecology,en,"Dry banks, sand-dunes and road sides near the coast; rare, confined as a native to the coasts from Louth to Cork with an outlying station in Galway.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000302591,Salvia verbenaca,general,en,"The filament of the stamen is remarkable as it acts as a pivoting lever such that the anther, which is at one end of the lever, slaps down onto the back of a visiting insect when the other end of the lever is moved by the insect.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001296657,Cuscuta epithymum,morphology,en,"A thin-stemmed, rootless annual lacking hairs and chlorophyll and with leaves reduced to minute scales; parasitic on other plants to which it adheres by suckers. Stems red or yellowish, twining. Flowers 2–3 mm across, in small globular heads scattered along the stem. Calyx and corolla funnel-shaped, deeply 4 or 5 lobed; the lobes triangular. Stamens 4 or 5, attached to the corolla; anthers pink. Styles 2",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001296657,Cuscuta epithymum,reproductive,en,Flowering: July - September.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001296657,Cuscuta epithymum,ecology,en,Rare in sand-dunes and sandy ground near the sea; absent from large regions of the coast.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001296657,Cuscuta epithymum,general,en,"Variation in the numbers of floral parts often occurs on the same plant. Sometimes placed in a separate family – Cuscutaceae – but recent molecular evidence reinforces the traditional position of Cuscuta as a genus within Convolvulaceae. Opinion as to the native status of this species in Ireland is divided, with current views mainly inclining to it being native in most coastal sites.  *Cuscuta epilinum is very similar and may have been confused with this species in the past.
",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001298858,Calystegia soldanella,morphology,en,"Hairless, with prostrate or weakly climbing stems to 50 mm. Leaves with very long leaf-stalks, kidney-shaped, fleshy, 2–4 cm across. Flowers pink, 3 cm across; pedicels longer than leaves. Bracteoles about as long as calyx, not inflated; scarcely overlapping. Corolla pink",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001298858,Calystegia soldanella,reproductive,en,Flowering: June - August.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001298858,Calystegia soldanella,ecology,en,Rare on sandy seashores on the south and east coasts; very rare in the north and west.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001296723,Calystegia sepium,morphology,en,"A hairless, climbing plant with long, twining stems. Leaves broadly triangular with a sagitate base, entire, 7–10 cm long. Flowers 3–6 cm across; pedicels as long or longer than leaf-stalk. Bracteoles about as long as calyx, not inflated and scarcely overlapping. Corolla white, rarely pink.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001296723,Calystegia sepium,reproductive,en,Flowering: July - September.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001296723,Calystegia sepium,ecology,en,"Hedges, woodland edges and waste-ground; frequent throughout.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001296723,Calystegia sepium,general,en,"Subsp. roseata, which differs in its shortly hairy stems, leaf-stalks and pedicels and pink, white-striped, flowers, is known from coastal regions, mainly in the west (Cork to Galway). It can be confused with C. pulchra but has smaller flowers and smoothly rounded pedicels which lack the wavy-edge(s) usually present in C. pulchra",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001297183,Calystegia silvatica,morphology,en,"Similar to C. sepium but larger in all its parts, with the corolla white though sometimes striped with pink on the outside, up to 8 cm across, and with the bracteoles overlapping, strongly inflated and pouch-like.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001297183,Calystegia silvatica,reproductive,en,Flowering: July - October.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001297183,Calystegia silvatica,ecology,en,Waste-places usually near houses; occasional.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000155476,Calystegia pulchra,morphology,en,"Similar to C. sepium but larger in all its parts, with the corolla pink or pink with white stripes; with some short hairs on the stems, leaf-stalks and pedicels with a wavy edge at least near the apex, and with the bracteoles overlapping, strongly inflated and pouch-like.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000155476,Calystegia pulchra,reproductive,en,Flowering: July - September.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0000155476,Calystegia pulchra,ecology,en,Hedges near houses; occasional.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001296633,Convolvulus arvensis,morphology,en,"Hairless perennial with prostrate or weakly climbing stems 15–60 cm long and a far-creeping rhizome. Leaves triangular, sagittate, 4–5 cm long. Flowers solitary or paired; 20–25 mm across; pedicel very long and slender with 2 linear bracteoles some way below the calyx. Sepals and stamens 5. Corolla white or pink, broadly funnel-shaped.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001296633,Convolvulus arvensis,reproductive,en,Flowering: June - September.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001296633,Convolvulus arvensis,ecology,en,"Waste and cultivated, often sandy ground, road sides and railway tracks; scattered throughout.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001022663,Lycium barbarum,morphology,en,"A hairless, usually spiny, straggling shrub, with arching branches up to 2 m. Leaves, undivided, entire, lanceolate, slightly bluish-green, shortly and indistinctly stalked, 4–8 cm long. Flowers axillary, solitary or in small clusters. Calyx c. 4 mm, 2-lipped. Corolla purplish, 7–12 mm long; lobes slightly longer than tube. Stamens projecting beyond the corolla; anthers on long filaments. Fruit an oblong, red berry.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001022663,Lycium barbarum,reproductive,en,Flowering: June - August.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001022663,Lycium barbarum,ecology,en,"Seashores, track sides and waste-places; more common on easterly coasts than elsewhere, rare.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001022663,Lycium barbarum,general,en,"Easily confused with *L. chinense, which reputedly differs in its leaves which are widest below the middle, slightly longer corolla and corolla lobes (5–8 mm) and with the dark veins of the corolla clearly branched (especially noticeable in the centre of the flower). The occurrence, relative frequency and status of L. barbarum and L. chinense in Ireland require investigation.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001022663,Lycium barbarum,distribution,en,Native of China.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001019409,Atropa belladonna,morphology,en,"An erect, large, downy or hairless perennial 60–150 cm high. Leaves up to 20 cm, undivided, entire, oval, stalked. Flowers solitary, axillary. Calyx c. 15 mm. Corolla bell-shaped, 20–30 mm long, dull purplish-brown; corolla lobes slightly spreading, apex acute, 5–6 mm. Stamens slightly shorter than the corolla. Fruit a spherical, shining black berry about 15 mm across.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001019409,Atropa belladonna,reproductive,en,Flowering: June - August.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001019409,Atropa belladonna,ecology,en,"Waste-places; rare, mainly in the centre and often casual.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001021850,Hyoscyamus niger,morphology,en,"An erect, coarse, usually downy, sticky and smelly biennial herb, 60–150 cm tall. Leaves oval, undivided, strongly toothed or pinnately lobed, rarely almost undivided, up to 20 cm long; the basal ones stalked, the upper ones stalkless and sometimes clasping the stem. Flowers numerous, in two rows on the upper part of the stem. Calyx funnel-shaped, c. 15 mm, persistent and enlarging in fruit. Corolla broadly funnel-shaped; 25–35 mm across, with broad, rounded lobes; dull yellow with purple veins. Stamens projecting beyond the corolla. Fruit a capsule, enclosed in the calyx. Seeds, flat, pale brown, rough.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001021850,Hyoscyamus niger,reproductive,en,Flowering: June - September.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001021850,Hyoscyamus niger,ecology,en,"Rare on sandy or stony shores throughout; often impermanent, rare and markedly declining especially in the centre, probably due to the  increasing use of herbicides.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001027661,Solanum dulcamara,morphology,en,"A perennial, with slender, trailing or twining stems up to 200 cm, woody at the base. Leaves entire, the lower usually undivided, oval; the upper with 3 leaflets, the central much the largest. Inflorescence usually with more than 10 flowers. Corolla purple (rarely white), 15 mm across. Berries bright red, ovoid, 10 mm long.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001027661,Solanum dulcamara,reproductive,en,Flowering: June - September.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001027661,Solanum dulcamara,ecology,en,"Hedges, ditches, woodland and river margins, waste-places, walls and stony seashores; occasional, commoner in the north and east.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001029815,Solanum nigrum,morphology,en,"A bushy, hairy annual with branched, angular stems, up to 60 cm high. Leaves oval, sometimes coarsely toothed. Inflorescence with 5–10 flowers. Corolla white, 10 mm across. Berries globular, black, rarely green, c. 8 mm across.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001029815,Solanum nigrum,reproductive,en,Flowering: July - September.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001029815,Solanum nigrum,ecology,en,"Arable ground and waste-places; mostly in the south and east; casual, perhaps naturalised in a few places.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001031908,Solanum tuberosum,morphology,en,"An upright but floppy, herbaceous perennial, overwintering by means of underground tubers (potatoes). Leaves pinnate with a mixture of large and much smaller leaflets. Flowers c. 25–35 mm across with purple or white petals. Fruit greenish or purplish.",,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001031908,Solanum tuberosum,reproductive,en,Flowering: May - September.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
wfo-0001031908,Solanum tuberosum,ecology,en,Frequent casual often found on rubbish-dumps and on waste-ground.,,,,2026-01-28,"Parnell, John","Parnell J., Curtis T. & Cullen E. 2012. Webb’s an Irish Flora. [8th ed.] Cork: Cork University Press.",CC BY-ND,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://www.corkuniversitypress.com/9781859184783/webbs-an-irish-flora/
