wfo_ID,Hábito,Familia,Nombre,Autor,Pub.,BibliographicCitation,url
wfo-1000040155,Árbol,Leguminosae,Pseudalbizzia inundata, (Mart.) E.J.M.Koenen & Duno,"PhytoKeys 205: 395, 2022.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/pseudalbizzia-inundata
wfo-0000213931,Árbol,Leguminosae,Robinia pseudoacacia, L.,"Sp. Pl. [Linnaeus] 2: 722, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/robinia-pseudoacacia
wfo-0001279316,Árbol,Leguminosae,Senegalia praecox, (Griseb.) Seigler & Ebinger,"Phytologia 88(1): 65, 2006.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/senegalia-praecox
wfo-0001279328,Árbol,Leguminosae,Senegalia tucumanensis, (Griseb.) Seigler & Ebinger,"Phytologia 88(1): 76, 2006.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/senegalia-tucumanensis
wfo-0001050879,Árbol,Leguminosae,Vachellia astringens, (Gillies ex Hook. & Arn.) Speg.,"Bol. Acad. Nac. Ci. 26: 278, 1923.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/vachellia-astringens
wfo-0001277418,Árbol,Leguminosae,Vachellia caven, (Molina) Seigler & Ebinger,"Phytologia 87(3): 148, 2006.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/vachellia-caven
wfo-0000182273,Árbol,Leguminosae,Vachellia farnesiana, (L.) Wight & Arn.,"Prodr. Fl. Ind. Orient. [Wight & Arnott] 1: 272, 1834.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/vachellia-farnesiana
wfo-0000233174,Árbol,Magnoliaceae,Magnolia grandiflora, L.,"Syst. Nat., ed. 10. 2: 1082, 1759.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/magnolia-grandiflora
wfo-0000445208,Árbol,Malvaceae,Luehea divaricata, Mart.,"Nov. Gen. Sp. Pl. [Martius] 1(4): 101, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/luehea-divaricata
wfo-0000592409,Árbol,Meliaceae,Cedrela fissilis, Vell.,"Fl. Flumin. 75, [1825] 1829.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cedrela-fissilis
wfo-0000450150,Árbol,Meliaceae,Melia azedarach, L.,"Sp. Pl. [Linnaeus] 1: 384, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/melia-azedarach
wfo-0000455435,Árbol,Meliaceae,Trichilia elegans, A.Juss.,"Fl. Bras. Merid. [A. St.-Hil.] 2(12): 79, pl. 98, 1829.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/trichilia-elegans
wfo-0001084863,Árbol,Moraceae,Ficus cestrifolia, Schott,"Syst. Veg., ed. 16 [Sprengel] 4(2, Cur. Post.): 409, 1827.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/ficus-cestrifolia
wfo-0000689146,Árbol,Moraceae,Ficus luschnathiana, (Miq.) Miq.,"Ann. Mus. Bot. Lugduno-Batavi 3: 298, 1867.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/ficus-luschnathiana
wfo-0000447905,Árbol,Moraceae,Morus alba, L.,"Sp. Pl. [Linnaeus] 2: 986, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/morus-alba
wfo-0000344092,Árbol,Myrtaceae,Blepharocalyx salicifolius, (Kunth) O.Berg,"Linnaea 27(4): 413, 1856.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/blepharocalyx-salicifolius
wfo-0000954597,Árbol,Myrtaceae,Eucalyptus camaldulensis, Dehnh.,"Cat. Pl. Horti Camald., ed. 2. 20, 1832.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eucalyptus-camaldulensis
wfo-0000954998,Árbol,Myrtaceae,Eucalyptus globulus, Labill.,"Voy. Rech. Pérouse 1: 153, t. 13, 1800.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eucalyptus-globulus
wfo-0001086255,Árbol,Myrtaceae,Eucalyptus grandis, W.Hill ex Maiden,"J. Proc. Roy. Soc. New S. Wales 52: 501, 1919.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eucalyptus-grandis
wfo-0000955809,Árbol,Myrtaceae,Eucalyptus robusta, Sm.,"Spec. Bot. New Holland 4: 39, 1795.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eucalyptus-robusta
wfo-0000955842,Árbol,Myrtaceae,Eucalyptus saligna, Sm.,"Trans. Linn. Soc. London 3: 285, 1797.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eucalyptus-saligna
wfo-0000956012,Árbol,Myrtaceae,Eucalyptus tereticornis, Sm.,"Spec. Bot. New Holland 4: 41, 1795.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eucalyptus-tereticornis
wfo-0000958228,Árbol,Myrtaceae,Eugenia myrcianthes, Nied.,"Nat. Pflanzenfam. [Engler & Prantl] 3(7): 81, 1893.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eugenia-myrcianthes
wfo-0000958759,Árbol,Myrtaceae,Eugenia pyriformis, Cambess.,"Fl. Bras. Merid. [A. St.-Hil.] 2: 336, 1832.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eugenia-pyriformis
wfo-0000958895,Árbol,Myrtaceae,Eugenia rostrifolia, D.Legrand,"Sellowia 8: 76, 1957.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eugenia-rostrifolia
wfo-0000959422,Árbol,Myrtaceae,Eugenia uruguayensis, Cambess.,"Fl. Bras. Merid. [A. St.-Hil.] 2: 362, 1833.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eugenia-uruguayensis
wfo-0000966944,Árbol,Myrtaceae,Feijoa sellowiana, (O.Berg) O.Berg,"Fl. Bras. [Martius] 14(1): 615, 1859.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/feijoa-sellowiana
wfo-0000247108,Árbol,Myrtaceae,Myrceugenia glaucescens, (Cambess.) D.Legrand & Kausel,"Comun. Bot. Mus. Hist. Nat. Montevideo 1(7): 7, 1943.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/myrceugenia-glaucescens
wfo-0000247729,Árbol,Myrtaceae,Myrcia palustris, DC.,"Prodr. [A. P. de Candolle] 3: 246, 1828.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/myrcia-palustris
wfo-0000247874,Árbol,Myrtaceae,Myrcia selloi, (Spreng.) N.Silveira,"Loefgrenia 89: 5, 1986.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/myrcia-selloi
wfo-1200026296,Árbol,Myrtaceae,Myrcianthes cisplatensis, (Cambess.) O.Berg,"Linnaea 27(2-3): 315, 1856.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/myrcianthes-cisplatensis
wfo-0000248024,Árbol,Myrtaceae,Myrcianthes gigantea, (D.Legrand) D.Legrand,"Darwiniana 9(2): 300, 1950.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/myrcianthes-gigantea
wfo-0000248048,Árbol,Myrtaceae,Myrcianthes pungens, (O.Berg) D.Legrand,"Bol. Fac. Agron. Univ. Montevideo 101: 52, 1968.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/myrcianthes-pungens
wfo-0000248361,Árbol,Myrtaceae,Myrrhinium atropurpureum, Schott,"Syst. Veg., ed. 16 [Sprengel] 4(2, Cur. Post.): 405, 1827.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/myrrhinium-atropurpureum
wfo-0000278942,Árbol,Myrtaceae,Plinia rivularis, (Cambess.) Rotman,"Bol. Soc. Argent. Bot. 24(1-2): 195, 1985.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/plinia-rivularis
wfo-0000284421,Árbol,Myrtaceae,Psidium guajava, L.,"Sp. Pl. [Linnaeus] 1: 470, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/psidium-guajava
wfo-0000832453,Árbol,Oleaceae,Fraxinus excelsior, L.,"Sp. Pl. [Linnaeus] 2: 1057, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/fraxinus-excelsior
wfo-0000832813,Árbol,Oleaceae,Fraxinus pensylvanica, Marshall,"Arbust. Amer. 51, 1785.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/fraxinus-pensylvanica
wfo-0000816294,Árbol,Oleaceae,Ligustrum lucidum, W.T.Aiton,"Hort. Kew., ed. 2 [W.T. Aiton] 1: 18, 1810.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/ligustrum-lucidum
wfo-0000817273,Árbol,Oleaceae,Olea europaea, L.,"Sp. Pl. [Linnaeus] 1: 8, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/olea-europaea
wfo-0000915484,Árbol,Palmae,Butia odorata, (Barb.Rodr.) Noblick,"Palms [1999+] 55(1): 48, 2011.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/butia-odorata
wfo-0000694781,Árbol,Palmae,Butia yatay, (Mart.) Becc.,"Agric. Colon. 10: 492, 1916.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/butia-yatay
wfo-0001316719,Árbol,Palmae,Phoenix canariensis, H.Wildpret,"Prov. Agric. Hort. Ill. 19: 293, ff. 66-68, 1882.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/phoenix-canariensis
wfo-0000317885,Árbol,Palmae,Syagrus romanzoffiana, (Cham.) Glassman,"Fieldiana, Bot. 31: 382, 1968.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/syagrus-romanzoffiana
wfo-0000695359,Árbol,Palmae,× Butyagrus nabonnandii, (Prosch.) Vorster,"Taxon 39(4): 662, 1990.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/butyagrus-nabonnandii
wfo-0000482088,Árbol,Phytolaccaceae,Phytolacca dioica, L.,"Sp. Pl., ed. 2. 1: 632, 1762.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/phytolacca-dioica
wfo-0000481442,Árbol,Pinaceae,Pinus elliottii, Engelm.,"Trans. Acad. Sci. St. Louis 4: 186, 1880.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/pinus-elliottii
wfo-0000481910,Árbol,Pinaceae,Pinus pinaster, Link,"Handbuch [Link] 1: 731, 1829.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/pinus-pinaster
wfo-0000481652,Árbol,Pinaceae,Pinus taeda, L.,"Sp. Pl. [Linnaeus] 2: 1000, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/pinus-taeda
wfo-0000403758,Árbol,Polygonaceae,Ruprechtia laxiflora, Meisn.,"Fl. Bras. [Martius] 5(1): 56, 1855.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/ruprechtia-laxiflora
wfo-0000449079,Árbol,Primulaceae,Myrsine coriacea, (Sw.) R.Br. ex Roem. & Schult.,"Syst. Veg., ed. 15 bis [Roemer & Schultes] 4: 511, 1819.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/myrsine-coriacea
wfo-0001085815,Árbol,Primulaceae,Myrsine gardneriana, A.DC.,"Ann. Sci. Nat., Bot. sér. 2, 16: 86, 1841.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/myrsine-gardneriana
wfo-0001085683,Árbol,Primulaceae,Myrsine laetevirens, (Mez) Arechav.,"Anales Mus. Nac. Montevideo 7: 38, 1909.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/myrsine-laetevirens
wfo-0000449097,Árbol,Primulaceae,Myrsine lorentziana, (Mez) Arechav.,"Anales Mus. Nac. Montevideo 7: 42, 1909.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/myrsine-lorentziana
wfo-0001085685,Árbol,Primulaceae,Myrsine umbellata, Mart.,"Flora 24(2, Beibl.): 18, 1841.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/myrsine-umbellata
wfo-0000992031,Árbol,Quillajaceae,Quillaja lancifolia, D.Don,"Edinburgh New Philos. J. 10: 231, 1831.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/quillaja-lancifolia
wfo-0000725083,Árbol,Rhamnaceae,Hovenia dulcis, Thunb.,"Nov. Gen. Pl. [Thunberg] 1: 8, 1781.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/hovenia-dulcis
wfo-0001130909,Árbol,Rhamnaceae,Scutia buxifolia, Reissek in Mart.,"Fl. Bras. [Martius] 11(1): 93, 1861.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/scutia-buxifolia
wfo-0001005418,Árbol,Rosaceae,Prunus persica, (L.) Batsch,"Beytr. Entw. Gewächsreich 30, 1801.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/prunus-persica
wfo-0000995930,Árbol,Rosaceae,Prunus subcoriacea, Chodat & Hassl. ex Koehne,"Bot. Jahrb. Syst. 52(4-5): 324, 1915.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/prunus-subcoriacea
wfo-0000976285,Árbol,Rubiaceae,Guettarda uruguensis, Cham. & Schltdl.,"Linnaea 4: 183, 1829.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/guettarda-uruguensis
wfo-0001249323,Árbol,Rutaceae,Citrus x sinensis, (L.) Osbeck,"Reise Ostind. & China 250, 1765.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/citrus-x-sinensis
wfo-0000430358,Árbol,Rutaceae,Zanthoxylum astrigerum, (R.S.Cowan) P.G.Waterman,"Taxon 24: 363, 1975.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/zanthoxylum-astrigerum
wfo-0000429502,Árbol,Rutaceae,Zanthoxylum fagara, Sarg.,"Gard. & Forest 3: 186, 1890.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/zanthoxylum-fagara
wfo-0000429355,Árbol,Rutaceae,Zanthoxylum rhoifolium, Lam.,"Encycl. [J. Lamarck & al.] 2(1): 39, 1786, (emend.  ).","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/zanthoxylum-rhoifolium
wfo-0000921178,Árbol,Salicaceae,Azara uruguayensis, (Speg.) Sleumer,"Lilloa 23: 247, 1950.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/azara-uruguayensis
wfo-0000923925,Árbol,Salicaceae,Casearia decandra, Jacq.,"Enum. Syst. Pl. 21, 1760.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/casearia-decandra
wfo-0000928384,Árbol,Salicaceae,Populus alba, L.,"Sp. Pl. [Linnaeus] 2: 1034, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/populus-alba
