wfo_ID,Formaciones vegetales,Familia,Nombre,Autor,Pub.,biblographicCitation,url
wfo-0001029006,"Bosques ribereños, Bosques psamófilos, Algarrobales, Palmares",Solanaceae,Solanum laxum, Spreng.,"Syst. Veg., ed. 16 [Sprengel] 1: 682, 1824.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/solanum-laxum
wfo-0001029334,"Algarrobales, Pastizales mesófilos",Solanaceae,Solanum malmeanum, Bitter,"Repert. Spec. Nov. Regni Veg. 12: 447, 1913.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/solanum-malmeanum
wfo-0001029408,"Ambientes ruderales, Bosques serranos, Bosques ribereños, Bosques psamófilos, Matorrales psamófilos",Solanaceae,Solanum mauritianum, Scop.,"Delic. Fl. Faun. Insubr. 3: 16, t. 8, 1788.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/solanum-mauritianum
wfo-0001030401,Pastizales higrófilos,Solanaceae,Solanum pilcomayense, Morong,"Ann. New York Acad. Sci. 7: 177, 1893.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/solanum-pilcomayense
wfo-0001030452,"Bosques ribereños, Palmares, Pastizales higrófilos, Herbazales hidrófilos",Solanaceae,Solanum platense, Dieckmann,"Physis [Buenos Aires] 1: 79, 1912.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/solanum-platense
wfo-0001030583,"Ambientes ruderales, Bosques ribereños, Algarrobales, Matorrales mesófilos, Pastizales xerófilos, Pastizales higrófilos",Solanaceae,Solanum pseudocapsicum, L.,"Sp. Pl. [Linnaeus] 1: 184, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/solanum-pseudocapsicum
wfo-0001030703,Algarrobales,Solanaceae,Solanum pygmaeum, Cav.,"Icon. [Cavanilles] 5: 23, t. 439, 1799.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/solanum-pygmaeum
wfo-0001030807,"Palmares, Pastizales higrófilos",Solanaceae,Solanum reineckii, Briq.,"Annuaire Conserv. Jard. Bot. Genève 3: 167, 1899.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/solanum-reineckii
wfo-0001031008,Bosques de quebradas,Solanaceae,Solanum sancta-catharinae, Dunal,"Prodr. [A. P. de Candolle] 13(1): 109, 1852.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/solanum-sancta-catharinae
wfo-0001031052,"Bosques ribereños, Pastizales higrófilos, Herbazales hidrófilos",Solanaceae,Solanum sarrachoides, Sendtn.,"Fl. Bras. [Martius] 10: 18, 1846.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/solanum-sarrachoides
wfo-0001031270,"Ambientes ruderales, Ambientes urbanos, Bosques ribereños, Algarrobales, Palmares, Pastizales xerófilos, Pastizales mesófilos, Herbazales psamófilos",Solanaceae,Solanum sisymbriifolium, Lam.,"Tabl. Encycl. 2: 25, 1794.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/solanum-sisymbriifolium
wfo-0001032367,"Ambientes ruderales, Bosques serranos, Bosques de quebradas, Bosques ribereños, Palmares, Pastizales xerófilos, Pastizales mesófilos",Solanaceae,Solanum viarum, Dunal,"Prodr. [A. P. de Candolle] 13(1): 240, 1852.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/solanum-viarum
wfo-0001032708,"Ambientes urbanos, Bosques ribereños, Matorrales xerófilos",Solanaceae,Vassobia breviflora, (Sendtn.) Hunz.,"Kurtziana 10: 23, 1977.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/vassobia-breviflora
wfo-0000492202,"Bosques serranos, Bosques de quebradas, Bosques ribereños, Matorrales xerófilos",Styracaceae,Styrax leprosus, Hook. & Arn.,"J. Bot. [Hooker] 1: 282, 1834.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/styrax-leprosus
wfo-0001141557,"Bosques serranos, Bosques de quebradas, Bosques ribereños, Bosques higrófilos, Matorrales xerófilos",Symplocaceae,Symplocos uniflora , (Pohl) Benth.,"Trans. Linn. Soc. London 18(2): 233, 1839.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/symplocos-uniflora
wfo-0000454617,"Ambientes ruderales, Ambientes urbanos, Algarrobales",Talinaceae,Talinum paniculatum, (Jacq.) Gaertn.,"Fruct. Sem. Pl. 2: 219, 1791.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/talinum-paniculatum
wfo-0001104969,Algarrobales,Talinaceae,Talinum polygaloides, Gillies ex Arn.,"Edinburgh J. Nat. Geogr. Sci. 3: 354, 1831.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/talinum-polygaloides
wfo-0000458631,Matorrales psamófilos,Tamaricaceae,Tamarix chinensis, Lour.,"Fl. Cochinch. 1: 182, 1790.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/tamarix-chinensis
wfo-1200002764,"Bosques de quebradas, Bosques higrófilos",Thelypteridaceae,Amauropelta amambayensis, (Christ) Salino & A.R.Sm.,"Phytotaxa 340(2): 176, 2018.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amauropelta-amambayensis
wfo-0001344229,"Bosques serranos, Bosques de quebradas, Bosques higrófilos",Thelypteridaceae,Amauropelta argentina, (Hieron.) Salino & T.E.Almeida,"PhytoKeys 57: 17, 2015.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amauropelta-argentina
wfo-0001344069,"Bosques serranos, Bosques de quebradas, Matorrales mesófilos",Thelypteridaceae,Amauropelta burkartii, (Abbiatti) Salino & T.E.Almeida,"PhytoKeys 57: 18, 2015.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amauropelta-burkartii
wfo-0001120473,"Matorrales mesófilos, Pastizales higrófilos",Thelypteridaceae,Amauropelta concinna, (Willd.) Pic.Serm.,"Webbia 31: 251, 1977.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amauropelta-concinna
wfo-0001344323,"Bosques de quebradas, Bosques higrófilos",Thelypteridaceae,Amauropelta decurtata , (Link) Salino & T.E.Almeida,"PhytoKeys 57: 20, 2015.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amauropelta-decurtata
wfo-0001344130,Bosques de quebradas,Thelypteridaceae,Amauropelta metteniana, (Ching) Salino & T.E.Almeida,"PhytoKeys 57: 26, 2015.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amauropelta-metteniana
wfo-1200010692,Bosques de quebradas,Thelypteridaceae,Amauropelta pachyrhachis, (Kunze ex Mett.) O.Alvarez,"Syst. Gen. Amauropelta Caribbean Isl. 41, 2010.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amauropelta-pachyrhachis
wfo-1000057451,"Bosques serranos, Herbazales hidrófilos",Thelypteridaceae,Amauropelta platensis, (Weath.) Ponce & Arana,"Rodriguésia 74(e00492023): 4, 2023.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amauropelta-platensis
wfo-1200010698,"Bosques higrófilos, Palmares, Pastizales higrófilos, Herbazales hidrófilos",Thelypteridaceae,Amauropelta rivularioides, (Fée) O.Alvarez,"Syst. Gen. Amauropelta Caribbean Isl. 43, 2010.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amauropelta-rivularioides
wfo-0001318611,Bosques de quebradas,Thelypteridaceae,Amauropelta stierii, (Rosenst.) Salino & T.E.Almeida,"PhytoKeys 57: 34, 2015.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/amauropelta-stierii
wfo-0001128830,"Bosques serranos, Bosques de quebradas, Bosques ribereños",Thelypteridaceae,Christella conspersa, (Schrad.) Á.Löve & D.Löve,"Taxon 26: 326, 1977.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/christella-conspersa
wfo-0001107250,"Bosques de quebradas, Bosques ribereños, Bosques higrófilos",Thelypteridaceae,Christella dentata, (Forssk.) Brownsey & Jermy,"Brit. Fern Gaz. 10: 338, 1973.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/christella-dentata
wfo-0001114709,"Ambientes urbanos, Bosques de quebradas, Bosques higrófilos",Thelypteridaceae,Christella hispidula, (Decne.) Holttum,"Kew Bull. 31(2): 312, 1976.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/christella-hispidula
wfo-0001110853,"Bosques higrófilos, Pastizales higrófilos, Herbazales hidrófilos",Thelypteridaceae,Cyclosorus interruptus, (Willd.) H.Ito,"Bot. Mag. (Tokyo) 51: 714, f.9, 1937.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cyclosorus-interruptus
wfo-0000151923,Bosques ribereños,Thelypteridaceae,Goniopteris burkartii, Abbiatti,"Darwiniana 13: 556, f.6, pl.4 , 1964.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/goniopteris-burkartii
wfo-1200105077,"Bosques de quebradas, Bosques higrófilos",Thelypteridaceae,Goniopteris riograndensis, (Lindm.) Ching,"Sunyatsenia 5: 239, 1940.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/goniopteris-riograndensis
wfo-0001107352,"Bosques de quebradas, Bosques ribereños",Thelypteridaceae,Macrothelypteris torresiana, (Gaudich.) Ching,"Acta Phytotax. Sin. 8(4): 310, 1963.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/macrothelypteris-torresiana
wfo-1000028319,"Bosques de quebradas, Bosques ribereños, Herbazales hidrófilos",Thelypteridaceae,Pelazoneuron berroi, (C.Chr.) A.R.Sm. & S.E.Fawc.,"Sida, Bot. Misc. 59: 64, 2021.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/pelazoneuron-berroi
wfo-1000028327,Bosques de quebradas,Thelypteridaceae,Pelazoneuron patens, (Sw.) A.R.Sm. & S.E.Fawc.,"Sida, Bot. Misc. 59: 64, 2021.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/pelazoneuron-patens
wfo-1000028329,Bosques de quebradas,Thelypteridaceae,Pelazoneuron schizotis, (Hook.) A.R.Sm.S.E.Fawc.,"Sida, Bot. Misc. 59: 64, 2021.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/pelazoneuron-schizotis
wfo-0000638112,"Bosques serranos, Bosques de quebradas, Bosques ribereños, Bosques higrófilos, Bosques psamófilos, Algarrobales, Palmares, Matorrales xerófilos, Matorrales mesófilos, Pastizales xerófilos",Thymelaeaceae,Daphnopsis racemosa, Griseb.,"Abh. Königl. Ges. Wiss. Göttingen 24: 134, 1879.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/daphnopsis-racemosa
wfo-0000459744,Ambientes urbanos,Tropaeolaceae,Tropaeolum majus, L.,"Sp. Pl. [Linnaeus] 1: 345, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/tropaeolum-majus
wfo-0000413737,"Bosques serranos, Bosques de quebradas, Bosques ribereños, Bosques psamófilos, Algarrobales, Matorrales mesófilos",Tropaeolaceae,Tropaeolum pentaphyllum, Lam.,"Encycl. [J. Lamarck & al.] 1(2): 612, 1785.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/tropaeolum-pentaphyllum
wfo-0000594910,"Palmares, Herbazales hidrófilos, Dulce y salobre",Typhaceae,Typha domingensis, Pers.,"Syn. Pl. [Persoon] 2(2): 532, 1807.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/typha-domingensis
wfo-0000595260,"Herbazales hidrófilos, Dulce y salobre",Typhaceae,Typha latifolia, L.,"Sp. Pl. [Linnaeus] 2: 971, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/typha-latifolia
wfo-0000531157,"Ambientes ruderales, Palmares, Pastizales mesófilos",Umbelliferae,Ammi majus, L.,"Sp. Pl. [Linnaeus] 1: 243, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/ammi-majus
wfo-0000531217,"Algarrobales, Pastizales xerófilos, Pastizales mesófilos",Umbelliferae,Ammoselinum rosengurttii, Mathias & Constance,"Bull. Torrey Bot. Club 77(2): 133, 1950.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/ammoselinum-rosengurttii
wfo-0000540599,Herbazales hidrófilos,Umbelliferae,Apium commersonii, DC.,"Prodr. [A. P. de Candolle] 4: 101, 1830.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/apium-commersonii
wfo-0000540700,Herbazales halófilos,Umbelliferae,Apium prostratum, Vent.,"Jard. Malmaison 2: t. 81, 1804.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/apium-prostratum
wfo-0000540716,"Bosques ribereños, Bosques higrófilos, Pastizales higrófilos, Herbazales hidrófilos",Umbelliferae,Apium sellowianum, H.Wolff,"Pflanzenr. [Engler] [Heft 90] 4, 228: 30, 1927.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/apium-sellowianum
wfo-0000570104,"Ambientes ruderales, Ambientes urbanos, Bosques psamófilos, Algarrobales, Palmares",Umbelliferae,Bowlesia incana, Ruiz & Pav.,"Fl. Peruv. [Ruiz & Pavon] 3: 28, 1802.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/bowlesia-incana
wfo-0000594096,"Bosques higrófilos, Bosques psamófilos, Palmares, Pastizales higrófilos, Herbazales psamófilos, Herbazales hidrófilos",Umbelliferae,Centella asiatica, (L.) Urb.,"Fl. Bras. [Martius] 11(1): 287, 1879.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/centella-asiatica
wfo-0000617964,"Ambientes ruderales, Ambientes urbanos",Umbelliferae,Conium maculatum, L.,"Sp. Pl. [Linnaeus] 1: 243, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/conium-maculatum
wfo-0000632147,"Ambientes ruderales, Ambientes urbanos, Algarrobales, Palmares, Matorrales mesófilos, Pastizales xerófilos, Pastizales mesófilos",Umbelliferae,Cyclospermum leptophyllum, (Pers.) Sprague ex Britton & P.Wilson,"Sci. Surv. Porto Rico & Virgin Islands 6: 52, 1925.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cyclospermum-leptophyllum
wfo-0000632150,"Algarrobales, Pastizales xerófilos, Pastizales mesófilos",Umbelliferae,Cyclospermum uruguayense, (Mathias & Constance) Constance,"Brittonia 42(4): 278, 1990.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cyclospermum-uruguayense
wfo-0000638442,"Ambientes ruderales, Ambientes urbanos",Umbelliferae,Daucus carota, L.,"Sp. Pl. [Linnaeus] 1: 242, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/daucus-carota
wfo-0000638630,"Pastizales xerófilos, Herbazales psamófilos",Umbelliferae,Daucus pusillus, Michx.,"Fl. Bor. Amer. [Michaux] 1: 164, 1803.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/daucus-pusillus
wfo-0000650982,"Pastizales xerófilos, Pastizales mesófilos",Umbelliferae,Diposis saniculifolia, (Lam.) DC.,"Coll. Mém. 5: 38, 1829.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/diposis-saniculifolia
wfo-0000677745,Herbazales hidrófilos,Umbelliferae,Eryngium balansae, H.Wolff,"Repert. Spec. Nov. Regni Veg. 7: 274, 1909.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-balansae
wfo-0000677805,"Bosques ribereños, Pastizales higrófilos, Herbazales hidrófilos",Umbelliferae,Eryngium chamissonis, Urb.,"Fl. Bras. [Martius] 11(1): 315, t. 84, fig. 1, 1879.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-chamissonis
wfo-0000677808,"Matorrales xerófilos, Pastizales mesófilos, Pastizales higrófilos",Umbelliferae,Eryngium ciliatum, Cham. & Schltdl.,"Linnaea 1(3): 349, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-ciliatum
wfo-0000677821,Algarrobales,Umbelliferae,Eryngium coronatum, Hook. & Arn.,"Bot. Misc. 3: 350, 1833.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-coronatum
wfo-0000677861,Herbazales psamófilos,Umbelliferae,Eryngium dorae, C.Norman,"J. Bot. 69: 100, 1931.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/eryngium-dorae
