WFOID,identifier,taxon,vernacularName,preferredName,source,language,countryCode,uri
wfo-0000451388,2408,Melampyrum sylvaticum,Lus sagairt beag,1,,ga,IE,
wfo-0000879476,2410,Melica uniflora,Meilic,1,,ga,IE,
wfo-0000879476,2411,Melica uniflora,Meloigfhér aonbhlátha,0,,ga,IE,
wfo-0000185371,2413,Melilotus altissimus,Crúibín cait mór,1,,ga,IE,
wfo-0000213864,2417,Melilotus officinalis,Crúibín cait,1,,ga,IE,
wfo-0000240328,2419,Mentha aquatica,Mismín mionsach,1,,ga,IE,
wfo-0000240328,2420,Mentha aquatica,Pisimín,0,,ga,IE,
wfo-0000240328,2421,Mentha aquatica,Cairteal,0,,ga,IE,
wfo-0000240328,2422,Mentha aquatica,Misimín dearg,0,,ga,IE,
wfo-0000240328,2423,Mentha aquatica,Cartloin,0,,ga,IE,
wfo-0000240328,2424,Mentha aquatica,Cartláid,0,,ga,IE,
wfo-0000240328,2425,Mentha aquatica,Miontas uisce,0,,ga,IE,
wfo-0000240349,2428,Mentha arvensis,Mismín arbhair,1,,ga,IE,
wfo-0000241235,2430,Mentha pulegium,Borógach,1,,ga,IE,
wfo-0000241235,2431,Mentha pulegium,Arán glas,0,,ga,IE,
wfo-0000450682,2437,Menyanthes trifoliata,Báchrán,1,,ga,IE,
wfo-0000450682,2438,Menyanthes trifoliata,Pónaire chapail(l),0,,ga,IE,
wfo-0000450682,2439,Menyanthes trifoliata,Pónaire chunnaigh,0,,ga,IE,
wfo-0000450682,2440,Menyanthes trifoliata,Bearnán lacháin,0,,ga,IE,
wfo-0000450682,2441,Menyanthes trifoliata,Pacharán,0,,ga,IE,
wfo-0000450682,2442,Menyanthes trifoliata,Pór an capaill,0,,ga,IE,
wfo-0000450682,2443,Menyanthes trifoliata,Pónaire churraigh,0,,ga,IE,
wfo-0000450682,2444,Menyanthes trifoliata,Pónaire chorraigh,0,,ga,IE,
wfo-0000241716,2447,Mercurialis annua,Lus glinne beag,1,,ga,IE,
wfo-0000241716,2448,Mercurialis annua,Praisneach larla,0,,ga,IE,
wfo-0000241769,2450,Mercurialis perennis,Lus glinne,1,,ga,IE,
wfo-0000241769,2451,Mercurialis perennis,Praiseach bhráthar,0,,ga,IE,
wfo-0000368197,2454,Mertensia maritima,Lus na sceallaí,1,,ga,IE,
wfo-0000879833,2456,Mibora minima,Taenfhér robhég,0,,ga,IE,
wfo-0000880073,2459,Milium effusum,Muiléad coille,1,,ga,IE,
wfo-0000880073,2460,Milium effusum,Meanbhphreasair,0,,ga,IE,
wfo-0000880073,2461,Milium effusum,Miledfhér coitchion,0,,ga,IE,
wfo-0000374916,2463,Minuartia recurva,Gaineamhlus cuar,1,,ga,IE,
wfo-0000374615,2465,Minuartia verna,Gaineamhlus earraigh,1,,ga,IE,
wfo-0000451121,2467,Misopates orontium,Srubh lao beag,1,,ga,IE,
wfo-0000374592,2469,Moehringia trinervia,Gaineamhlus féitheach,1,,ga,IE,
wfo-0000880418,2473,Molinia caerulea,Fionnán,1,,ga,IE,
wfo-0000880418,2474,Molinia caerulea,Préamh(acha) earraigh,0,,ga,IE,
wfo-0000880418,2475,Molinia caerulea,Mealoigfér corcuir,0,,ga,IE,
wfo-0000880418,2476,Molinia caerulea,Béitean,0,,ga,IE,
wfo-0000880418,2477,Molinia caerulea,Punglas (-ais),0,,ga,IE,
wfo-0000880418,2478,Molinia caerulea,Meloigfheur corcuir,0,,ga,IE,
wfo-0000880418,2479,Molinia caerulea,Féar boirne,0,,ga,IE,
wfo-0000880418,2480,Molinia caerulea,Meloigfhér corcuir,0,,ga,IE,
wfo-0000452390,2483,Montia fontana,Fliodh uisce,1,,ga,IE,
wfo-0000367842,2487,Myosotis arvensis,Lus míonla goirt,1,,ga,IE,
wfo-0000368130,2489,Myosotis discolor,Lus míonla buí,1,,ga,IE,
wfo-0000368476,2491,Myosotis laxa,Ceotharnach beag,1,,ga,IE,
wfo-0000368563,2493,Myosotis ramosissima,Lus míonla luath,1,,ga,IE,
wfo-0000368596,2495,Myosotis scorpioides,Ceotharnach uisce,1,,ga,IE,
wfo-0000368596,2496,Myosotis scorpioides,Súil an chuir,0,,ga,IE,
wfo-0000368596,2497,Myosotis scorpioides,Lus mínle,0,,ga,IE,
wfo-0000368596,2498,Myosotis scorpioides,Lus míola,0,,ga,IE,
wfo-0000368596,2499,Myosotis scorpioides,Cotharach,0,,ga,IE,
wfo-0000745541,2501,Myosotis secunda,Ceotharnach reatha,1,,ga,IE,
wfo-0000447393,2502,Myrica gale,Bog myrtle,1,,ga,IE,
wfo-0000447393,2503,Myrica gale,Sweet-willow,0,,ga,IE,
wfo-0000447393,2504,Myrica gale,Gale,0,,ga,IE,
wfo-0000447393,2505,Myrica gale,Golden willow,0,,ga,IE,
wfo-0000447393,2506,Myrica gale,Raidsogagh,0,,ga,IE,
wfo-0000447393,2507,Myrica gale,Rideokut,0,,ga,IE,
wfo-0000447393,2508,Myrica gale,Raideog,1,,ga,IE,
wfo-0000447393,2509,Myrica gale,Raidhleóg,0,,ga,IE,
wfo-0000447393,2510,Myrica gale,Railleóg,0,,ga,IE,
wfo-0000447393,2511,Myrica gale,Rileóg,0,,ga,IE,
wfo-0000447393,2512,Myrica gale,Ruid-eagach,0,,ga,IE,
wfo-0000447393,2513,Myrica gale,Roid,0,,ga,IE,
wfo-0000447393,2514,Myrica gale,Roideog (-eioge),0,,ga,IE,
wfo-0000447393,2515,Myrica gale,Raidleog,0,,ga,IE,
wfo-0000447393,2516,Myrica gale,Rudóg,0,,ga,IE,
wfo-0000447393,2517,Myrica gale,Roidleog,0,,ga,IE,
wfo-0000447393,2518,Myrica gale,Roilleog,0,,ga,IE,
wfo-0000447393,2519,Myrica gale,Reileog,0,,ga,IE,
wfo-0000447393,2520,Myrica gale,Roithleog,0,,ga,IE,
wfo-0000447393,2521,Myrica gale,Raideogach,0,,ga,IE,
wfo-0000447393,2522,Myrica gale,Releog,0,,ga,IE,
wfo-0000447393,2523,Myrica gale,Rideóg,0,,ga,IE,
wfo-0000373504,2525,Myriophyllum alterniflorum,Líonán crom,1,,ga,IE,
wfo-0000373504,2526,Myriophyllum alterniflorum,Snaithe bhatheadh,0,,ga,IE,
wfo-0000373566,2528,Myriophyllum spicatum,Líonánach,1,,ga,IE,
wfo-0000373555,2530,Myriophyllum verticillatum,Líonán fáinneach,1,,ga,IE,
wfo-0000373555,2531,Myriophyllum verticillatum,Fliodh uisce,0,,ga,IE,
wfo-0000373555,2532,Myriophyllum verticillatum,Snáithe báidhte,0,,ga,IE,
wfo-0000373555,2533,Myriophyllum verticillatum,Linnearach,0,,ga,IE,
wfo-0000371898,2535,Myrrhis odorata,Lus áinleoige,1,,ga,IE,
wfo-0000769481,2537,Najas flexilis,Síofróg uisce,1,,ga,IE,
wfo-0000881131,2539,Nardus stricta,Beiteán,1,,ga,IE,
wfo-0000881131,2540,Nardus stricta,Luachair ghabhair,0,,ga,IE,
wfo-0000881131,2541,Nardus stricta,Fitigh direch,0,,ga,IE,
wfo-0000701352,2547,Narthecium ossifragum,Sciollam na móna,1,,ga,IE,
wfo-0000701352,2548,Narthecium ossifragum,Blioch,0,,ga,IE,
wfo-0000701352,2549,Narthecium ossifragum,Bliochan,0,,ga,IE,
wfo-0000380295,2551,Nasturtium microphyllum,Biolar mion,1,,ga,IE,
wfo-0000380323,2555,Nasturtium officinale,Biolar,1,,ga,IE,
wfo-0000380323,2556,Nasturtium officinale,Biorar,0,,ga,IE,
wfo-0000250465,2558,Neotinea maculata,Magairlín glas,1,,ga,IE,
wfo-0000250465,2559,Neotinea maculata,An magairlín tiugh,0,,ga,IE,
wfo-0000250516,2561,Neottia cordata,Dédhuilleog bheag,1,,ga,IE,
wfo-0000250516,2562,Neottia cordata,Dá-dhuilleóg (An chroidhe),0,,ga,IE,
wfo-0000250588,2564,Neottia nidus-avis,Magairlín neide éin,1,,ga,IE,
wfo-0000250588,2565,Neottia nidus-avis,Magairlín nid éin,0,,ga,IE,
wfo-0000250598,2568,Neottia ovata,Dédhuilleog,1,,ga,IE,
wfo-0000250598,2569,Neottia ovata,Dá-dhuilleóg (An uibh),0,,ga,IE,
wfo-0000382140,2572,Nuphar lutea,Cabhán abhann,1,,ga,IE,
wfo-0000382140,2573,Nuphar lutea,Bileóg bháidhte bhuidhe,0,,ga,IE,
wfo-0000382140,2574,Nuphar lutea,Liath laghar,0,,ga,IE,
wfo-0000382140,2575,Nuphar lutea,Liach loghar (-air),0,,ga,IE,
wfo-0000382140,2576,Nuphar lutea,Liach lobhar,0,,ga,IE,
wfo-0000381440,2578,Nymphaea alba,Bacán bán,1,,ga,IE,
wfo-0000381440,2579,Nymphaea alba,Dhuilleóg (Bileóg) bhádhte bán,0,,ga,IE,
wfo-0000381440,2580,Nymphaea alba,Cuirinín bán,0,,ga,IE,
wfo-0000381440,2581,Nymphaea alba,Buillite,0,,ga,IE,
wfo-0000381440,2582,Nymphaea alba,Duilleog bháite bhán,0,,ga,IE,
wfo-0000381440,2583,Nymphaea alba,Pónaire chorraigh,0,,ga,IE,
wfo-0001136632,2586,Odontites verna,Hocas tae,1,,ga,IE,
wfo-0001136632,2587,Odontites verna,Hocas té,0,,ga,IE,
wfo-0000385414,2590,Oenanthe aquatica,Dathabha uisce,1,,ga,IE,
wfo-0000385414,2591,Oenanthe aquatica,Nimh capaill,0,,ga,IE,
wfo-0000385414,2592,Oenanthe aquatica,Greabhán mín,0,,ga,IE,
wfo-0000385414,2593,Oenanthe aquatica,Táthabha bán,0,,ga,IE,
wfo-0000385433,2595,Oenanthe crocata,Dathabha bán,1,,ga,IE,
wfo-0000385433,2596,Oenanthe crocata,Tréanlus braonach an churraigh,0,,ga,IE,
wfo-0000385433,2597,Oenanthe crocata,Táthabha bán,0,,ga,IE,
wfo-0000385433,2598,Oenanthe crocata,Tréanlus,0,,ga,IE,
wfo-0000385428,2601,Oenanthe fistulosa,Dathabha giolcaí,1,,ga,IE,
wfo-0000385428,2602,Oenanthe fistulosa,Tréanlus braonac,0,,ga,IE,
wfo-0000385427,2604,Oenanthe fluviatilis,Dathabha abhann,1,,ga,IE,
wfo-0000384714,2606,Oenanthe lachenalii,Dathabha peirsile,1,,ga,IE,
wfo-0000385083,2608,Oenanthe pimpinelloides,Dathabha ainíse,1,,ga,IE,
wfo-0000389564,2610,Oenothera biennis,Coinneal oíche,1,,ga,IE,
wfo-0001087734,2612,Oenothera ×erythrosepala,Coinneal oíche mhór,1,,ga,IE,
wfo-0000183366,2615,Ononis repens,Fréamhacha tairne,1,,ga,IE,
wfo-0000183366,2616,Ononis repens,Sreang bogha,0,,ga,IE,
wfo-0000183366,2617,Ononis repens,Pnéamh tharraingthe,0,,ga,IE,
wfo-0000183366,2618,Ononis repens,Préumh fhairge,0,,ga,IE,
wfo-0000257401,2620,Ophrys apifera,Magairlín na mbeach,1,,ga,IE,
wfo-0000257401,2621,Ophrys apifera,Magairlín na beiche,0,,ga,IE,
wfo-0000257965,2623,Ophrys insectifera,Magairlín na stuaice,1,,ga,IE,
wfo-0000257965,2624,Ophrys insectifera,Magairlín na cuileóige,0,,ga,IE,
wfo-0000259601,2628,Orchis mascula,Magairlín meidhreach,1,,ga,IE,
wfo-0000259601,2629,Orchis mascula,Magairlin meireach,0,,ga,IE,
wfo-0000259601,2630,Orchis mascula,Magairlín meadhrach,0,,ga,IE,
wfo-0000260765,2632,Origanum vulgare,Máirtín fiáin,1,,ga,IE,
wfo-0000260765,2633,Origanum vulgare,Oragán,0,,ga,IE,
wfo-0000260765,2634,Origanum vulgare,Seathbhóg (-óige) (-óga),0,,ga,IE,
wfo-0000205797,2636,Ornithopus perpusillus,Crúba éin,1,,ga,IE,
wfo-0000388655,2638,Orobanche alba,Múchóg dhearg,1,,ga,IE,
wfo-0000388655,2639,Orobanche alba,Síor,0,,ga,IE,
wfo-0000388655,2640,Orobanche alba,Síorlach,0,,ga,IE,
wfo-0000388655,2641,Orobanche alba,Muchóg,0,,ga,IE,
wfo-0000387777,2643,Orobanche hederae,Múchóg mhór,1,,ga,IE,
wfo-0000387777,2644,Orobanche hederae,Síor(-orr) (or Luibh-shíor),0,,ga,IE,
wfo-0000387593,2648,Orobanche minor,Múchóg bheag,1,,ga,IE,
wfo-0000387593,2649,Orobanche minor,Siorra-lach,0,,ga,IE,
wfo-0000387699,2651,Orobanche rapum-genistae,Múchóg chapaill,1,,ga,IE,
wfo-0000387699,2652,Orobanche rapum-genistae,Srathman,0,,ga,IE,
wfo-0000383734,2654,Orthilia secunda,Glasluibh fhiaclach,1,,ga,IE,
wfo-0000093469,2656,Otanthus maritimus,Cluasach mhara,1,,ga,IE,
wfo-0000387238,2659,Oxalis acetosella,Seamsóg,1,,ga,IE,
wfo-0000387238,2660,Oxalis acetosella,Samhadh coilleadh,0,,ga,IE,
wfo-0000387238,2661,Oxalis acetosella,Seamróg coilleadh,0,,ga,IE,
wfo-0000387238,2662,Oxalis acetosella,Sealbhóg fiodha,0,,ga,IE,
wfo-0000387238,2663,Oxalis acetosella,Bileóg na néan,0,,ga,IE,
wfo-0000387238,2664,Oxalis acetosella,Biadh (or Bia) éanáin (na-éanán),0,,ga,IE,
wfo-0000387238,2665,Oxalis acetosella,Samhadh coille,0,,ga,IE,
wfo-0000387238,2666,Oxalis acetosella,Seamar coille,0,,ga,IE,
wfo-0000387238,2667,Oxalis acetosella,Seamar ghéar,0,,ga,IE,
wfo-0000387238,2668,Oxalis acetosella,Seamróg,0,,ga,IE,
wfo-0000387238,2669,Oxalis acetosella,Siomsán,0,,ga,IE,
wfo-0000387238,2670,Oxalis acetosella,Seamair choille,0,,ga,IE,
wfo-0000388320,2672,Oxyria digyna,Samhadh sléibhe,1,,ga,IE,
wfo-0000388320,2673,Oxyria digyna,Sealbhaig nan fiadh,0,,ga,IE,
wfo-0000480422,2675,Papaver dubium,Cailleach fhada,1,,ga,IE,
wfo-0000481006,2679,Papaver rhoeas,Cailleach dhearg,1,,ga,IE,
wfo-0000481006,2680,Papaver rhoeas,Poipin,0,,ga,IE,
wfo-0000481006,2681,Papaver rhoeas,Cromlus,0,,ga,IE,
wfo-0000481006,2682,Papaver rhoeas,Paipín,0,,ga,IE,
wfo-0000481006,2683,Papaver rhoeas,Barróg ruadh,0,,ga,IE,
wfo-0000481006,2684,Papaver rhoeas,Bláth na mbodhach,0,,ga,IE,
wfo-0000481006,2685,Papaver rhoeas,Cailicín,0,,ga,IE,
wfo-0000481006,2686,Papaver rhoeas,Caithleach dearg,0,,ga,IE,
wfo-0000481006,2687,Papaver rhoeas,Blath na mbodaigh,0,,ga,IE,
wfo-0000481006,2688,Papaver rhoeas,Loirgneach dhearc,0,,ga,IE,
wfo-0000481006,2689,Papaver rhoeas,Cáithligh dheirg,0,,ga,IE,
wfo-0000480963,2692,Papaver somniferum,Codlaidín,1,,ga,IE,
wfo-0000480963,2693,Papaver somniferum,Cromlus,0,,ga,IE,
wfo-0000480963,2694,Papaver somniferum,Paipín,0,,ga,IE,
wfo-0000480963,2695,Papaver somniferum,Lus an chodail,0,,ga,IE,
wfo-0000887099,2697,Parapholis incurva,Cruafhéar cuar,1,,ga,IE,
wfo-0000887099,2698,Parapholis incurva,Durfhér fairge,0,,ga,IE,
wfo-0000887104,2700,Parapholis strigosa,Cruafhéar,1,,ga,IE,
wfo-0001136916,2702,Parentucellia viscosa,Hocas tae buí,1,,ga,IE,
wfo-0000473199,2707,Parietaria judaica,Feabhraíd,1,,ga,IE,
wfo-0000473199,2708,Parietaria judaica,Lus an bhalla,0,,ga,IE,
wfo-0000473199,2709,Parietaria judaica,Miontas (Meantus) chaisil,0,,ga,IE,
wfo-0000473199,2710,Parietaria judaica,Peileatra,0,,ga,IE,
wfo-0000479955,2712,Parnassia palustris,Fionnscoth,1,,ga,IE,
wfo-0000479955,2713,Parnassia palustris,Fionnán bán,0,,ga,IE,
wfo-0000391752,2715,Pastinaca sativa,Cuirdín bán,1,,ga,IE,
wfo-0000391752,2716,Pastinaca sativa,Bliúcán,0,,ga,IE,
wfo-0000391752,2717,Pastinaca sativa,Geamhrán,0,,ga,IE,
wfo-0000391752,2718,Pastinaca sativa,Meacan riogh fiadhain,0,,ga,IE,
wfo-0000391752,2719,Pastinaca sativa,Meacan buidhe,0,,ga,IE,
wfo-0000470843,2725,Pedicularis palustris,Milseán móna,1,,ga,IE,
wfo-0000470843,2726,Pedicularis palustris,Lus riabhach,0,,ga,IE,
wfo-0000475239,2728,Pedicularis sylvatica,Lus an ghiolla,1,,ga,IE,
wfo-0000475239,2729,Pedicularis sylvatica,Artha na ndreancaidí,0,,ga,IE,
wfo-0000475239,2730,Pedicularis sylvatica,Riabhach,0,,ga,IE,
wfo-0000475239,2731,Pedicularis sylvatica,Lus riabhach,0,,ga,IE,
wfo-0000475239,2732,Pedicularis sylvatica,Rianaitín,0,,ga,IE,
wfo-0000488056,2734,Persicaria amphibia,Glúineach uisce,1,,ga,IE,
wfo-0000488056,2735,Persicaria amphibia,Gluineach dhearg,0,,ga,IE,
wfo-0000488076,2740,Persicaria bistorta,Stóinse,1,,ga,IE,
wfo-0000488076,2741,Persicaria bistorta,Copóg nimhe,0,,ga,IE,
wfo-0000488076,2742,Persicaria bistorta,Stóinire,0,,ga,IE,
wfo-0000488076,2743,Persicaria bistorta,Bilur,0,,ga,IE,
wfo-0000488076,2744,Persicaria bistorta,Lus na h-imirche,0,,ga,IE,
wfo-0000488426,2746,Persicaria hydropiper,Biorphiobar,1,,ga,IE,
wfo-0000488426,2747,Persicaria hydropiper,Cochall an uisce,0,,ga,IE,
wfo-0000488426,2748,Persicaria hydropiper,Glúineach mhór,0,,ga,IE,
wfo-0000488426,2749,Persicaria hydropiper,Glúineach theith,0,,ga,IE,
wfo-0000488426,2750,Persicaria hydropiper,Glúineach the,0,,ga,IE,
wfo-0001100871,2753,Persicaria lapathifolia,Glúineach bhán,1,,ga,IE,
wfo-0000488462,2756,Persicaria maculosa,Glúineach dhearg,1,,ga,IE,
wfo-0000488462,2757,Persicaria maculosa,Gluineach mhór,0,,ga,IE,
wfo-0000488490,2759,Persicaria minor,Biorphiobar beag,1,,ga,IE,
wfo-0000488244,2761,Persicaria vivipara,Glúineach shléibhe,1,,ga,IE,
wfo-0000005828,2764,Petasites fragrans,Plúr na gréine,1,,ga,IE,
wfo-0000005828,2765,Petasites fragrans,Meacan an phubóil,0,,ga,IE,
wfo-0000005828,2766,Petasites fragrans,Gréinseiceach,0,,ga,IE,
wfo-0000045336,2769,Petasites hybridus,Gallán mór,1,,ga,IE,
wfo-0000045336,2770,Petasites hybridus,Borrán,0,,ga,IE,
wfo-0000045336,2771,Petasites hybridus,Meacan an phobóil,0,,ga,IE,
wfo-0000745326,2773,Petroselinum crispum,Peirsil gharraí,1,,ga,IE,
wfo-0000745326,2774,Petroselinum crispum,Bliúcán,0,,ga,IE,
wfo-0000745326,2775,Petroselinum crispum,Fionnas garraidhe,0,,ga,IE,
wfo-0000745326,2776,Petroselinum crispum,Pearsáil,0,,ga,IE,
wfo-0000745326,2777,Petroselinum crispum,Fionnas garraí,0,,ga,IE,
wfo-0000889610,2779,Phalaris arundinacea,Cuiscreach,1,,ga,IE,
wfo-0000889610,2780,Phalaris arundinacea,Biorrach lachan,0,,ga,IE,
wfo-0000889610,2781,Phalaris arundinacea,Siosgalach,0,,ga,IE,
wfo-0000889610,2782,Phalaris arundinacea,Cuile ioldathach,0,,ga,IE,
wfo-0000889970,2784,Phleum arenarium,Tiomóid duimhche,1,,ga,IE,
wfo-0000889970,2785,Phleum arenarium,Sleghfhér traghainmhech,0,,ga,IE,
wfo-0000890092,2788,Phleum pratense,Tiomóid,1,,ga,IE,
wfo-0000890092,2789,Phleum pratense,Bodán,0,,ga,IE,
wfo-0000890092,2790,Phleum pratense,Feur capaill,0,,ga,IE,
wfo-0000890092,2791,Phleum pratense,Féar capaill,0,,ga,IE,
wfo-0000890092,2792,Phleum pratense,Loscatfheur leana,0,,ga,IE,
wfo-0000890092,2793,Phleum pratense,Loschaitfhér léna,0,,ga,IE,
wfo-0000717490,2795,Phormium tenax,Líon na Nua-Shéalainne,1,,ga,IE,
wfo-0000890172,2801,Phragmites australis,Giolcach,1,,ga,IE,
wfo-0000890172,2802,Phragmites australis,Biorrach,0,,ga,IE,
wfo-0000890172,2803,Phragmites australis,Cruisgiornach (or Cruisigh),0,,ga,IE,
wfo-0000890172,2804,Phragmites australis,Giolcuigh,0,,ga,IE,
wfo-0000890172,2805,Phragmites australis,Biorrach laighean,0,,ga,IE,
wfo-0000890172,2806,Phragmites australis,Cuile cruisgiornadh,0,,ga,IE,
wfo-0000890172,2807,Phragmites australis,Clabhascar,0,,ga,IE,
wfo-0000890172,2808,Phragmites australis,Cuiscireach,0,,ga,IE,
wfo-0000890172,2809,Phragmites australis,Lachán,0,,ga,IE,
wfo-0000890172,2810,Phragmites australis,Coiscreach,0,,ga,IE,
wfo-0000890172,2811,Phragmites australis,"Cuiscreach (or Cuiscear(n)ach, Cuiscireach) ",0,,ga,IE,
wfo-0000890172,2812,Phragmites australis,Gáinne,0,,ga,IE,
wfo-0000890172,2813,Phragmites australis,Cuile cruisgiornagh,0,,ga,IE,
wfo-0000890172,2814,Phragmites australis,Biorach lachan,0,,ga,IE,
wfo-0000890172,2815,Phragmites australis,Birah laghon,0,,ga,IE,
wfo-0000890172,2816,Phragmites australis,Coisgearach,0,,ga,IE,
wfo-0000059157,2818,Picris echioides,Teanga bhó gharbh,1,,ga,IE,
wfo-0000059157,2819,Picris echioides,Boglus,0,,ga,IE,
wfo-0000059157,2820,Picris echioides,Teanga bó,0,,ga,IE,
wfo-0000115134,2822,Pilosella officinarum,Searbh na muc,1,,ga,IE,
wfo-0000115134,2823,Pilosella officinarum,Lus na seabhac,0,,ga,IE,
wfo-0000115134,2824,Pilosella officinarum,Searbhán na muc,0,,ga,IE,
wfo-0000115134,2825,Pilosella officinarum,Cluasluch,0,,ga,IE,
wfo-0000115134,2826,Pilosella officinarum,Cluas liath,0,,ga,IE,
wfo-0000391450,2828,Pimpinella major,Coll an dromáin,1,,ga,IE,
wfo-0000391450,2829,Pimpinella major,Clabhras mór,0,,ga,IE,
wfo-0000391166,2831,Pimpinella saxifraga,Ainís fhiáin,1,,ga,IE,
wfo-0000391166,2832,Pimpinella saxifraga,Clabhrus,0,,ga,IE,
wfo-0000469205,2834,Pinguicula grandiflora,Leith uisce,1,,ga,IE,
wfo-0000469194,2836,Pinguicula lusitanica,Leith uisce beag,1,,ga,IE,
wfo-0000469090,2839,Pinguicula vulgaris,Bodán meascáin,1,,ga,IE,
wfo-0000469090,2840,Pinguicula vulgaris,Léith uisce,0,,ga,IE,
wfo-0000469090,2841,Pinguicula vulgaris,Liaith,0,,ga,IE,
wfo-0000469090,2842,Pinguicula vulgaris,Meascán,0,,ga,IE,
wfo-0000469090,2843,Pinguicula vulgaris,Bróga na cumhaigh,0,,ga,IE,
wfo-0000487725,2845,Plantago coronopus,Adharca fia,1,,ga,IE,
wfo-0000486603,2853,Plantago lanceolata,Slánlus,1,,ga,IE,
wfo-0000486603,2854,Plantago lanceolata,Slándus,0,,ga,IE,
wfo-0000486603,2855,Plantago lanceolata,Deideog,0,,ga,IE,
wfo-0000486603,2856,Plantago lanceolata,Cruachphadruic slanlus,0,,ga,IE,
wfo-0000486603,2857,Plantago lanceolata,Lus an teanchais,0,,ga,IE,
wfo-0000486603,2858,Plantago lanceolata,Slándás,0,,ga,IE,
wfo-0000486544,2864,Plantago major,Cuach Phádraig,1,,ga,IE,
wfo-0000486544,2865,Plantago major,Copóg Phádraig,0,,ga,IE,
wfo-0000486544,2866,Plantago major,Cró Phádraig,0,,ga,IE,
wfo-0000486544,2867,Plantago major,Slánlus mór,0,,ga,IE,
wfo-0000486544,2868,Plantago major,Cál Phádraig,0,,ga,IE,
wfo-0000486561,2870,Plantago maritima,Slánlus mara,1,,ga,IE,
wfo-0000486573,2873,Plantago media,Slánlus liath,1,,ga,IE,
wfo-0000274336,2875,Platanthera bifolia,Magairlín beag an fhéileacáin,1,,ga,IE,
wfo-0000274376,2877,Platanthera chlorantha,Magairlín mór an fhéileacáin,1,,ga,IE,
wfo-0000486955,2879,Platanus ×hispanica,Plána Londan,1,,ga,IE,
wfo-0000891425,2881,Poa alpina,Cuisce Alpach,1,,ga,IE,
wfo-0000891425,2882,Poa alpina,Cuise ailp,0,,ga,IE,
wfo-0000891536,2884,Poa annua,Cuise bliantúil,1,,ga,IE,
wfo-0000891536,2885,Poa annua,Glas léana,0,,ga,IE,
wfo-0000891536,2886,Poa annua,Móinfhéur,0,,ga,IE,
wfo-0000891536,2887,Poa annua,Ceanna dubha,0,,ga,IE,
wfo-0000891536,2888,Poa annua,Brobh i dtóin,0,,ga,IE,
wfo-0000891536,2889,Poa annua,Cuise bliadhainta,0,,ga,IE,
wfo-0000891536,2890,Poa annua,Cuise bliadhantamhail,0,,ga,IE,
wfo-0000891536,2891,Poa annua,Cuise blidhainta,0,,ga,IE,
wfo-0000893068,2893,Poa nemoralis,Cuise coille,1,,ga,IE,
wfo-0000893068,2894,Poa nemoralis,Cuise coiltemhuil,0,,ga,IE,
wfo-0000893396,2897,Poa pratensis,Cuise mín,1,,ga,IE,
wfo-0000893396,2898,Poa pratensis,Cuise mionghasach,0,,ga,IE,
wfo-0000893396,2899,Poa pratensis,Cuise mínghasach,0,,ga,IE,
wfo-0000893396,2900,Poa pratensis,Cuise cumhangdhuillech,0,,ga,IE,
wfo-0000893956,2902,Poa subcaerulea,Cuise reatha,1,,ga,IE,
wfo-0000894135,2904,Poa trivialis,Cuise garbh,1,,ga,IE,
wfo-0000894135,2905,Poa trivialis,Cuise garbghasach,0,,ga,IE,
wfo-0000894135,2906,Poa trivialis,Cuise garbhghasach,0,,ga,IE,
wfo-0000488872,2908,Polygala serpyllifolia,Na deirfiúiríní,1,,ga,IE,
wfo-0000488110,2911,Polygala vulgaris,Lus na bhainne,1,,ga,IE,
wfo-0000488110,2912,Polygala vulgaris,Driféaracha,0,,ga,IE,
wfo-0000488110,2913,Polygala vulgaris,Glúineach,0,,ga,IE,
wfo-0000488110,2914,Polygala vulgaris,Lusan baine,0,,ga,IE,
wfo-0000488110,2915,Polygala vulgaris,Na deirbhshiuiríní,0,,ga,IE,
wfo-0000488110,2916,Polygala vulgaris,Lus an bhainne,0,,ga,IE,
wfo-0000488110,2917,Polygala vulgaris,Lus na seacht mbuadh,0,,ga,IE,
wfo-0000488339,2919,Polygonum arenastrum,Glúineach ghainimh,1,,ga,IE,
wfo-0000489656,2922,Polygonum aviculare,Glúineach bheag,1,,ga,IE,
wfo-0000489807,2924,Polygonum maritimum,Glúineach mhara,1,,ga,IE,
wfo-0000734065,2926,Polygonum oxyspermum subsp. raii,Glúineach ghlé,1,,ga,IE,
wfo-0000928297,2928,Populus nigra,Poibleog dhubh,1,,ga,IE,
wfo-0000928297,2929,Populus nigra,Crann pobail,0,,ga,IE,
wfo-0000928205,2934,Populus tremula,Crann creathach,1,,ga,IE,
wfo-0000928205,2935,Populus tremula,Eabhadh,0,,ga,IE,
wfo-0000928205,2936,Populus tremula,Crann critheach,0,,ga,IE,
wfo-0000928205,2937,Populus tremula,Cranchrith,0,,ga,IE,
wfo-0000928205,2938,Populus tremula,Crain-cretha,0,,ga,IE,
wfo-0000928205,2939,Populus tremula,Eadha,0,,ga,IE,
wfo-0000928205,2940,Populus tremula,Crann crithir,0,,ga,IE,
wfo-0000928205,2941,Populus tremula,Crann criotháin,0,,ga,IE,
wfo-0000928205,2942,Populus tremula,Crithean,0,,ga,IE,
wfo-0000928205,2943,Populus tremula,Eadhadh,0,,ga,IE,
wfo-0000928205,2944,Populus tremula,Eabhóg,0,,ga,IE,
