wfo_id,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
wfo-0000795647,8924890,194945,Gnetum neglectum,PLANTAE,TRACHEOPHYTA,GNETALES,GNETOPSIDA,GNETACEAE,Gnetum,neglectum,,,,Blume,Near Threatened,,3.1,Decreasing,Global
wfo-0000795582,8927467,194954,Gnetum diminutum,PLANTAE,TRACHEOPHYTA,GNETALES,GNETOPSIDA,GNETACEAE,Gnetum,diminutum,,,,Markgr.,Near Threatened,,3.1,Decreasing,Global
wfo-0000795564,8928340,194958,Gnetum africanum,PLANTAE,TRACHEOPHYTA,GNETALES,GNETOPSIDA,GNETACEAE,Gnetum,africanum,,,,Welw.,Near Threatened,,3.1,Decreasing,Global
wfo-0000366318,9157226,201652,Cyanotis ake-assii,PLANTAE,TRACHEOPHYTA,COMMELINALES,LILIOPSIDA,COMMELINACEAE,Cyanotis,ake-assii,,,,Brenan,Near Threatened,,3.1,Unknown,Global
wfo-0000353485,9157530,201653,Justicia niokolo-kobae,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,ACANTHACEAE,Justicia,niokolo-kobae,,,,Berhaut,Near Threatened,,3.1,Unknown,Global
wfo-0000360241,9546018,30411,Lannea transulta,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,ANACARDIACEAE,Lannea,transulta,,,,(Balf.f.) Radcl.-Sm.,Near Threatened,,3.1,Unknown,Global
wfo-0000617413,9547043,30417,Commiphora planifrons,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,BURSERACEAE,Commiphora,planifrons,,,,(Balf. f.) Engl.,Near Threatened,,3.1,Unknown,Global
wfo-0000617476,9547217,30418,Commiphora socotrana,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,BURSERACEAE,Commiphora,socotrana,,,,(Balf. f.) Engl.,Near Threatened,,3.1,Unknown,Global
wfo-0001444183,9548309,30425,Vachellia pennivenia,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Vachellia,pennivenia,,,,(Balf.f.) F.L.Anderson & Knees,Near Threatened,,3.1,Unknown,Global
wfo-0000647550,9553056,30501,Dillenia ferruginea,PLANTAE,TRACHEOPHYTA,DILLENIALES,MAGNOLIOPSIDA,DILLENIACEAE,Dillenia,ferruginea,,,,(Baill.) Gilg,Near Threatened,,3.1,Unknown,Global
wfo-0000731398,9555579,30509,Pandanus multispicatus,PLANTAE,TRACHEOPHYTA,PANDANALES,LILIOPSIDA,PANDANACEAE,Pandanus,multispicatus,,,,Balf.f.,Near Threatened,,3.1,Stable,Global
wfo-0000720959,9556002,30510,Pandanus sechellarum,PLANTAE,TRACHEOPHYTA,PANDANALES,LILIOPSIDA,PANDANACEAE,Pandanus,sechellarum,,,,Balf.f.,Near Threatened,,3.1,Unknown,Global
wfo-0000244720,9557368,30514,Mimusops sechellarum,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,SAPOTACEAE,Mimusops,sechellarum,,,,(Oliv.) Hemsl.,Near Threatened,,3.1,Unknown,Global
wfo-0000260464,9587468,30984,Araucaria laubenfelsii,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,ARAUCARIACEAE,Araucaria,laubenfelsii,,,,Corbasson,Near Threatened,,3.1,Stable,Global
wfo-0000963715,9795166,33603,Euphorbia olowaluana,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Euphorbia,olowaluana,,,,Sherff,Near Threatened,,3.1,Decreasing,Global
wfo-0000617399,9797523,33690,Commiphora ornifolia,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,BURSERACEAE,Commiphora,ornifolia,,,,(Balf.f.) J.B.Gillett,Near Threatened,,3.1,Unknown,Global
wfo-0000442060,9918541,35285,Brunellia ovalifolia,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,BRUNELLIACEAE,Brunellia,ovalifolia,,,,Bonpl.,Near Threatened,,3.1,Unknown,Global
wfo-0000957229,9921618,35244,Eugenia ericoides,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eugenia,ericoides,,,,Guillaumin,Near Threatened,,3.1,Unknown,Global
wfo-0000960763,10082664,37869,Euphorbia arbuscula,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Euphorbia,arbuscula,,,,Balf.f.,Near Threatened,,3.1,Unknown,Global
wfo-0000298030,10138372,38687,Roscheria melanochaetes,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,ARECACEAE,Roscheria,melanochaetes,,,,(H.Wendl.) H.Wendl. ex Balf.f.,Near Threatened,,3.1,Unknown,Global
wfo-0000332488,10145395,38722,Verschaffeltia splendida,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,ARECACEAE,Verschaffeltia,splendida,,,,H.Wendl.,Near Threatened,,3.1,Unknown,Global
wfo-0001091685,10686224,42300,Abies spectabilis,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Abies,spectabilis,,,,(D.Don) Spach,Near Threatened,,3.1,Decreasing,Global
wfo-0000761662,10748168,42786,Bomarea brachysepala,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,ALSTROEMERIACEAE,Bomarea,brachysepala,,,,Benth.,Near Threatened,,3.1,,Global
wfo-0000761738,10748924,42790,Bomarea glaucescens,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,ALSTROEMERIACEAE,Bomarea,glaucescens,,,,(Kunth) Baker,Near Threatened,,3.1,,Global
wfo-0000540312,10751398,42744,Aphelandra sulphurea,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,ACANTHACEAE,Aphelandra,sulphurea,,,,Hook.,Near Threatened,,3.1,,Global
wfo-0001045402,10752043,42751,Justicia ianthina,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,ACANTHACEAE,Justicia,ianthina,,,,Wassh.,Near Threatened,,3.1,,Global
wfo-0001045406,10752326,42756,Pseuderanthemum subauriculatum,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,ACANTHACEAE,Pseuderanthemum,subauriculatum,,,,Mildbr.,Near Threatened,,3.1,,Global
wfo-0000221440,10753559,42864,Anthurium angustilaminatum,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Anthurium,angustilaminatum,,,,Engl.,Near Threatened,,3.1,,Global
wfo-0000221661,10753677,42865,Anthurium aristatum,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Anthurium,aristatum,,,,Sodiro,Near Threatened,,3.1,,Global
wfo-0000222638,10753907,42876,Anthurium campii,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Anthurium,campii,,,,Croat,Near Threatened,,3.1,,Global
wfo-0000224901,10756490,42896,Anthurium falcatum,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Anthurium,falcatum,,,,Sodiro,Near Threatened,,3.1,,Global
wfo-0000225300,10756855,42899,Anthurium furcatum,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Anthurium,furcatum,,,,Sodiro,Near Threatened,,3.1,,Global
wfo-0000225843,10761511,42904,Anthurium grex-avium,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Anthurium,grex-avium,,,,Madison,Near Threatened,,3.1,,Global
wfo-0000226362,10762072,42909,Anthurium holm-nielsenii,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Anthurium,holm-nielsenii,,,,Croat,Near Threatened,,3.1,,Global
wfo-0000228354,10764652,42920,Anthurium maculosum,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Anthurium,maculosum,,,,Sodiro,Near Threatened,,3.1,,Global
wfo-0000229252,10765545,42929,Anthurium nigropunctatum,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Anthurium,nigropunctatum,,,,Croat & J.Rodr.,Near Threatened,,3.1,,Global
wfo-0000229988,10766070,42938,Anthurium pallatangense,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Anthurium,pallatangense,,,,Engl.,Near Threatened,,3.1,,Global
wfo-0000232839,10767522,42971,Anthurium sparreorum,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Anthurium,sparreorum,,,,Croat,Near Threatened,,3.1,,Global
wfo-0000268964,10768526,43005,Philodendron rugosum,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Philodendron,rugosum,,,,Bogner & G.S.Bunting,Near Threatened,,3.1,,Global
wfo-0001104803,10770010,43085,Matelea jaramilloi,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,APOCYNACEAE,Matelea,jaramilloi,,,,Morillo,Near Threatened,,3.1,,Global
wfo-0000334803,10770822,43023,Xanthosoma weeksii,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Xanthosoma,weeksii,,,,Madison,Near Threatened,,3.1,,Global
wfo-0000823238,10772829,43049,Begonia acerifolia,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,BEGONIACEAE,Begonia,acerifolia,,,,Kunth,Near Threatened,,3.1,,Global
wfo-0000823707,10773418,43055,Begonia consobrina,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,BEGONIACEAE,Begonia,consobrina,,,,Irmsch.,Near Threatened,,3.1,,Global
wfo-0000824076,10773612,43058,Begonia froebelii,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,BEGONIACEAE,Begonia,froebelii,,,,A.DC.,Near Threatened,,3.1,,Global
wfo-0000139192,10776045,43104,Aetheolaena cuencana,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Aetheolaena,cuencana,,,,(Hieron.) B.Nord.,Near Threatened,,3.1,,Global
wfo-0000825557,10776362,43172,Begonia sodiroi,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,BEGONIACEAE,Begonia,sodiroi,,,,C.DC.,Near Threatened,,3.1,,Global
wfo-0000016398,10776719,43109,Aetheolaena lingulata,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Aetheolaena,lingulata,,,,(Schltdl.) B. Nord.,Near Threatened,,3.1,,Global
wfo-0000083241,10777199,43111,Aetheolaena mojandensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Aetheolaena,mojandensis,,,,(Hieron.) B.Nord.,Near Threatened,,3.1,,Global
wfo-0000036634,10777950,43117,Ageratina rhypodes,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Ageratina,rhypodes,,,,(B.L.Rob.) R.M.King & H.Rob.,Near Threatened,,3.1,,Global
wfo-0000563542,10778749,43188,Berberis minzaensis,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,BERBERIDACEAE,Berberis,minzaensis,,,,L.A.Camargo,Near Threatened,,3.1,,Global
wfo-0000027207,10779363,43125,Aristeguietia cacalioides,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Aristeguietia,cacalioides,,,,(Kunth) R.M.King & H.Rob.,Near Threatened,,3.1,,Global
wfo-0000121468,10780345,43131,Baccharis arbutifolia,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Baccharis,arbutifolia,,,,(Lam.) Vahl,Near Threatened,,3.1,,Global
wfo-0000115122,10780881,43137,Baccharis huairacajensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Baccharis,huairacajensis,,,,Hieron.,Near Threatened,,3.1,,Global
wfo-0000031185,10780949,43138,Baccharis klattii,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Baccharis,klattii,,,,Benoist,Near Threatened,,3.1,,Global
wfo-0000108865,10782506,43153,Clibadium mexiae,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Clibadium,mexiae,,,,S.F. Blake,Near Threatened,,3.1,,Global
wfo-0000655476,10785062,43207,Draba hookeri,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,BRASSICACEAE,Draba,hookeri,,,,Walp.,Near Threatened,,3.1,,Global
wfo-0000655847,10785193,43208,Draba obovata,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,BRASSICACEAE,Draba,obovata,,,,Benth.,Near Threatened,,3.1,,Global
wfo-0000494390,10787083,43286,Pitcairnia cosangaensis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Pitcairnia,cosangaensis,,,,Gilmartin,Near Threatened,,3.1,,Global
wfo-0000494488,10787547,43288,Pitcairnia dodsonii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Pitcairnia,dodsonii,,,,H.Luther,Near Threatened,,3.1,,Global
wfo-0000337806,10788072,43224,Aechmea napoensis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Aechmea,napoensis,,,,L.B.Sm. & M.A.Spencer,Near Threatened,,3.1,,Global
wfo-0000496228,10788639,43295,Pitcairnia pavonii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Pitcairnia,pavonii,,,,Mez,Near Threatened,,3.1,,Global
wfo-0000496890,10789032,43298,Pitcairnia simulans,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Pitcairnia,simulans,,,,H.Luther,Near Threatened,,3.1,,Global
wfo-0000496935,10789150,43299,Pitcairnia sodiroi,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Pitcairnia,sodiroi,,,,Mez,Near Threatened,,3.1,,Global
wfo-0000432091,10790088,43244,Guzmania foetida,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Guzmania,foetida,,,,Rauh,Near Threatened,,3.1,,Global
wfo-0000432096,10790143,43245,Guzmania fosteriana,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Guzmania,fosteriana,,,,L.B.Sm.,Near Threatened,,3.1,,Global
wfo-0000432779,10791135,43266,Guzmania septata,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Guzmania,septata,,,,L.B.Sm.,Near Threatened,,3.1,,Global
wfo-0000432996,10791376,43269,Guzmania teuscheri,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Guzmania,teuscheri,,,,L.B.Sm.,Near Threatened,,3.1,,Global
wfo-0000433140,10791617,43270,Guzmania xanthobractea,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Guzmania,xanthobractea,,,,Gilmartin,Near Threatened,,3.1,,Global
wfo-0000600945,10791675,43356,Vriesea boeghii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Vriesea,boeghii,,,,H.Luther,Near Threatened,,3.1,,Global
wfo-0000062122,10792632,43370,Cronquistianthus loxensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Cronquistianthus,loxensis,,,,R.M.King & H.Rob.,Near Threatened,,3.1,,Global
wfo-0000081688,10795426,43386,Dendrophorbium onae,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Dendrophorbium,onae,,,,(Cuatrec.) C.Jeffrey,Near Threatened,,3.1,,Global
wfo-0000508663,10795736,43322,Racinaea pseudotetrantha,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Racinaea,pseudotetrantha,,,,(Gilmartin & H.Luther) J.R.Grant,Near Threatened,,3.1,,Global
wfo-0000508696,10795854,43323,Racinaea quadripinnata,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Racinaea,quadripinnata,,,,(Mez & Sodiro) M.A.Spencer & L.B.Sm.,Near Threatened,,3.1,,Global
wfo-0000508758,10796002,43324,Racinaea sinuosa,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Racinaea,sinuosa,,,,(L.B. Sm.) M.A.Spencer & L.B.Sm.,Near Threatened,,3.1,,Global
wfo-0000020434,10797278,43397,Diplostephium espinosae,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Diplostephium,espinosae,,,,Cuatrec.,Near Threatened,,3.1,,Global
wfo-0000120368,10797542,43399,Diplostephium macrocephalum,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Diplostephium,macrocephalum,,,,S.F.Blake,Near Threatened,,3.1,,Global
wfo-1000059210,10797613,43333,Tillandsia cyanea,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Tillandsia,cyanea,,,,Linden ex K.Koch,Near Threatened,,3.1,,Global
wfo-0000584607,10798844,43348,Tillandsia sceptriformis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Tillandsia,sceptriformis,,,,Mez & Sodiro,Near Threatened,,3.1,,Global
wfo-0000585209,10799170,43350,Tillandsia spathacea,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Tillandsia,spathacea,,,,Mez & Sodiro,Near Threatened,,3.1,,Global
wfo-0000600652,10799530,43355,Vriesea arpocalyx,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,BROMELIACEAE,Vriesea,arpocalyx,,,,(Andrè) L.B.Sm.,Near Threatened,,3.1,,Global
wfo-0000088392,10800466,43461,Kingianthus paniculatus,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Kingianthus,paniculatus,,,,(Turcz.) H.Rob.,Near Threatened,,3.1,,Global
wfo-0000091908,10800531,43400,Diplostephium oblanceolatum,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Diplostephium,oblanceolatum,,,,S.F.Blake,Near Threatened,,3.1,,Global
wfo-0000011056,10800876,43403,Elaphandra pastazensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Elaphandra,pastazensis,,,,(H.Rob.) H.Rob.,Near Threatened,,3.1,,Global
wfo-0000044818,10801355,43407,Ericentrodea homogama,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Ericentrodea,homogama,,,,(Hieron.) S.F.Blake & Sherff,Near Threatened,,3.1,,Global
wfo-0000043893,10802528,43416,Gnaphalium dysodes,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Gnaphalium,dysodes,,,,Spreng.,Near Threatened,,3.1,,Global
wfo-0000826195,10802593,43489,Burmeistera refracta,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Burmeistera,refracta,,,,E.Wimm.,Near Threatened,,3.1,,Global
wfo-0000096133,10804976,43447,Hieracium sodiroanum,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Hieracium,sodiroanum,,,,Zahn,Near Threatened,,3.1,,Global
wfo-0000127215,10805200,43451,Ichthyothere pastazensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Ichthyothere,pastazensis,,,,H.Rob.,Near Threatened,,3.1,,Global
wfo-0000025569,10805303,43453,Jalcophila ecuadorensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Jalcophila,ecuadorensis,,,,M.O.Dillon & Sagást.,Near Threatened,,3.1,,Global
wfo-0000070412,10805480,43456,Jungia fistulosa,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Jungia,fistulosa,,,,Hieron.,Near Threatened,,3.1,,Global
wfo-0000133038,10805591,43458,Jungia mitis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Jungia,mitis,,,,Benoist,Near Threatened,,3.1,,Global
wfo-0000038184,10805752,43467,Loricaria antisanensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Loricaria,antisanensis,,,,Cuatrec.,Near Threatened,,3.1,,Global
wfo-0000829620,10807134,43505,Centropogon dissectus,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Centropogon,dissectus,,,,E.Wimm.,Near Threatened,,3.1,,Global
wfo-0000829769,10808187,43514,Centropogon llanganatensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Centropogon,llanganatensis,,,,Jeppesen,Near Threatened,,3.1,,Global
wfo-0001115608,10808650,43590,Asplenium ecuadorense,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,ASPLENIACEAE,Asplenium,ecuadorense,,,,Stolze,Near Threatened,,3.1,Decreasing,Global
wfo-0000829900,10809692,43526,Centropogon sodiroanus,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Centropogon,sodiroanus,,,,Zahlbr.,Near Threatened,,3.1,,Global
wfo-0000829911,10809979,43530,Centropogon subandinus,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,CAMPANULACEAE,Centropogon,subandinus,,,,Zahlbr.,Near Threatened,,3.1,,Global
wfo-0001120967,10813346,43602,Cyathea corallifera,PLANTAE,TRACHEOPHYTA,CYATHEALES,POLYPODIOPSIDA,CYATHEACEAE,Cyathea,corallifera,,,,Sodiro,Near Threatened,,3.1,Unknown,Global
wfo-0001128641,10815781,43617,Diplazium angulosum,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,ATHYRIACEAE,Diplazium,angulosum,,,,C.Chr.,Near Threatened,,3.1,Decreasing,Global
wfo-0001115481,10817467,43691,Hymenophyllum cristatum,PLANTAE,TRACHEOPHYTA,HYMENOPHYLLALES,POLYPODIOPSIDA,HYMENOPHYLLACEAE,Hymenophyllum,cristatum,,,,Hook. & Grev.,Near Threatened,,3.1,Unknown,Global
wfo-0001108825,10817637,43626,Diplazium melanosorum,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,ATHYRIACEAE,Diplazium,melanosorum,,,,(Sodiro) C.Chr.,Near Threatened,,3.1,Unknown,Global
wfo-0001126341,10818434,43631,Diplazium pulicosum,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,ATHYRIACEAE,Diplazium,pulicosum,,,,(Hook.) T.Moore,Near Threatened,,3.1,Unknown,Global
wfo-0001128207,10819555,43645,Elaphoglossum corderoanum,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,DRYOPTERIDACEAE,Elaphoglossum,corderoanum,,,,(Sodiro) H.Christ,Near Threatened,,3.1,Decreasing,Global
wfo-0000087301,10821887,43765,Mikania harlingii,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Mikania,harlingii,,,,R.M.King & H.Rob.,Near Threatened,,3.1,,Global
wfo-0001121072,10822769,43712,Huperzia polydactyla,PLANTAE,TRACHEOPHYTA,LYCOPODIALES,LYCOPODIOPSIDA,LYCOPODIACEAE,Huperzia,polydactyla,,,,B.Øllg.,Near Threatened,,3.1,Unknown,Global
wfo-0000034617,10823070,43784,Pentacalia teretifolia,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Pentacalia,teretifolia,,,,(Kunth) Cuatrec.,Near Threatened,,3.1,,Global
wfo-0001130828,10823649,43789,Munnozia pinnatipartita,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Munnozia,pinnatipartita,,,,(Hieron.) H.Rob. & Brettell,Near Threatened,,3.1,,Global
wfo-0001223725,10823928,43722,Pecluma pastazensis,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,POLYPODIACEAE,Pecluma,pastazensis,,,,(Hieron.) R.C.Moran,Near Threatened,,3.1,Stable,Global
wfo-0001119863,10825321,43738,Selaginella sericea,PLANTAE,TRACHEOPHYTA,SELAGINELLALES,LYCOPODIOPSIDA,SELAGINELLACEAE,Selaginella,sericea,,,,A.Braun,Near Threatened,,3.1,Unknown,Global
wfo-0001344097,10825950,43749,Amauropelta fluminalis,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,THELYPTERIDACEAE,Amauropelta,fluminalis,,,,(A.R.Sm.) Salino & T.E.Almeida,Near Threatened,,3.1,Unknown,Global
wfo-0000077066,10826793,43766,Mikania iodotricha,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Mikania,iodotricha,,,,S.F.Blake,Near Threatened,,3.1,,Global
wfo-0000136068,10827659,43802,Oligactis pichinchensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Oligactis,pichinchensis,,,,(Hieron.) H.Rob. & Brettell,Near Threatened,,3.1,,Global
wfo-0000013097,10827773,43803,Ophryosporus densiflorus,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Ophryosporus,densiflorus,,,,(Benth.) R.M.King & H.Rob.,Near Threatened,,3.1,,Global
wfo-0000001194,10828519,43809,Pappobolus hypargyreus,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Pappobolus,hypargyreus,,,,(S.F.Blake) Panero,Near Threatened,,3.1,,Global
wfo-0000061651,10828778,43811,Pappobolus lehmannii,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Pappobolus,lehmannii,,,,(Hieron.) Panero,Near Threatened,,3.1,,Global
wfo-0000002508,10829255,43814,Pentacalia campii,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Pentacalia,campii,,,,(Cuatrec.) Cuatrec.,Near Threatened,,3.1,,Global
wfo-0000080290,10833779,43859,Verbesina pentantha,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Verbesina,pentantha,,,,S.F.Blake,Near Threatened,,3.1,,Global
wfo-0001067803,10834505,43877,Hydrocotyle tambalomaensis,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Hydrocotyle,tambalomaensis,,,,H. Wolff,Near Threatened,,3.1,,Global
