wfo_id,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
wfo-0001348216,2293321,193983,Magnolia tarahumara,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,tarahumara,,,,(A.Vázquez) A.Vázquez,Data Deficient,,3.1,Decreasing,Global
wfo-0000233321,2293351,193984,Magnolia pahangensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,pahangensis,,,,Noot.,Data Deficient,,3.1,Unknown,Global
wfo-0000233383,2293846,194000,Magnolia sarawakensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,sarawakensis,,,,(A.Agostini) Noot.,Data Deficient,,3.1,Unknown,Global
wfo-0000233390,2293892,194001,Magnolia sellowiana,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,sellowiana,,,,(A.St.-Hil.) Govaerts,Data Deficient,,3.1,Unknown,Global
wfo-0000465119,2294373,194014,Magnolia tsiampacca,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,tsiampacca,,,,(L.) Figlar & Noot.,Data Deficient,,3.1,Unknown,Global
wfo-0000233455,2294462,194017,Magnolia villosa,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,villosa,,,,(Miq.) H.Keng,Data Deficient,,3.1,Unknown,Global
wfo-0000233468,2294540,194019,Magnolia vrieseana,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,vrieseana,,,,(Miq.) Baill. ex Pierre,Data Deficient,,3.1,Unknown,Global
wfo-0000807053,2294575,194020,Magnolia yuyuanensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,yuyuanensis,,,,(Y.W.Law) V.S.Kumar,Data Deficient,,3.1,Unknown,Global
wfo-0001333351,2294730,194029,Hydrobryum minutale,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Hydrobryum,minutale,,,,(C.Cusset) Koi & M.Kato [&lt;i&gt;ined.&lt;/i&gt;],Data Deficient,,3.1,Unknown,Global
wfo-0000290416,2299791,194110,Quercus dalechampii,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,dalechampii,,,,Ten.,Data Deficient,,3.1,Unknown,Global & Europe
wfo-0000292363,2304503,194217,Quercus pauciradiata,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,pauciradiata,,,,"Penas, Llamas, Pérez Morales & Acedo",Data Deficient,,3.1,Unknown,Global & Europe
