wfo_id,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
wfo-0000579850,11037373,46149,Calceolaria platyzyga,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,CALCEOLARIACEAE,Calceolaria,platyzyga,,,,Diels,Endangered,B1ab(iii),3.1,,Global
wfo-0000579964,11038537,46151,Calceolaria semiconnata,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,CALCEOLARIACEAE,Calceolaria,semiconnata,,,,Pennell,Endangered,B1ab(iii),3.1,,Global
wfo-0000298222,11039151,46167,Rothmannia ebamutensis,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Rothmannia,ebamutensis,,,,Sonké,Endangered,B2ab(iii),3.1,Decreasing,Global
wfo-0000299566,11039310,46169,Sabicea xanthotricha,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Sabicea,xanthotricha,,,,Wernham,Endangered,B2ab(iii),3.1,Decreasing,Global
wfo-0000336464,11039597,46173,Tricalysia lejolyana,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Tricalysia,lejolyana,,,,Sonké & Cheek,Endangered,D,3.1,Unknown,Global
wfo-0000950744,11040297,46261,Aloysia dodsoniorum,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,VERBENACEAE,Aloysia,dodsoniorum,,,,Moldenke,Endangered,A4c; B1ab(iii),3.1,,Global
wfo-0000577125,11040341,46203,Byttneria asplundii,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Byttneria,asplundii,,,,Cristóbal,Endangered,A4c,3.1,,Global
wfo-0000577193,11040435,46204,Byttneria flexuosa,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Byttneria,flexuosa,,,,Killip,Endangered,A4c,3.1,,Global
wfo-0000641338,11040573,46273,Dendrophthora capillaris,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,SANTALACEAE,Dendrophthora,capillaris,,,,Kuijt,Endangered,B1ab(iii),3.1,,Global
wfo-0000577246,11040617,46206,Byttneria loxensis,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Byttneria,loxensis,,,,Cristóbal,Endangered,B2ab(iii),3.1,,Global
wfo-0000641358,11040661,46274,Dendrophthora dalstroemii,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,SANTALACEAE,Dendrophthora,dalstroemii,,,,Kuijt,Endangered,B1ab(iii),3.1,,Global
wfo-0000641383,11040749,46275,Dendrophthora fastigiata,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,SANTALACEAE,Dendrophthora,fastigiata,,,,Kuijt,Endangered,B1ab(iii),3.1,,Global
wfo-0000577278,11040793,46208,Byttneria obtusata,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Byttneria,obtusata,,,,Benth.,Endangered,B2ab(iii),3.1,,Global
wfo-0000641449,11040837,46276,Dendrophthora ovata,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,SANTALACEAE,Dendrophthora,ovata,,,,Kuijt,Endangered,B1ab(iii),3.1,,Global
wfo-0000641499,11041479,46280,Dendrophthora thomasii,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,SANTALACEAE,Dendrophthora,thomasii,,,,Kuijt,Endangered,B1ab(iii),3.1,,Global
wfo-0000641502,11041572,46281,Dendrophthora variabilis,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,SANTALACEAE,Dendrophthora,variabilis,,,,Kuijt,Endangered,B1ab(iii),3.1,,Global
wfo-0001074917,11041839,46284,Phoradendron madisonii,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,SANTALACEAE,Phoradendron,madisonii,,,,Kuijt,Endangered,B1ab(iii),3.1,,Global
wfo-0001074916,11042017,46286,Phoradendron wiensii,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,SANTALACEAE,Phoradendron,wiensii,,,,Kuijt,Endangered,A4c; B1ab(iii),3.1,,Global
wfo-0001142944,11043939,46232,Tropaeolum carchense,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,TROPAEOLACEAE,Tropaeolum,carchense,,,,Killip ex Sparre,Endangered,B1ab(iii),3.1,,Global
wfo-0001143014,11044249,46239,Turnera hindsiana,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,PASSIFLORACEAE,Turnera,hindsiana,,,,Benth.,Endangered,A4c,3.1,,Global
wfo-0001143683,11044567,46244,Pilea riopalenquensis,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,URTICACEAE,Pilea,riopalenquensis,,,,A.H.Gentry & Dodson,Endangered,A4c; B1ab(iii),3.1,,Global
wfo-0001143688,11044842,46250,Pilea tungurahuae,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,URTICACEAE,Pilea,tungurahuae,,,,Killip,Endangered,B1ab(iii),3.1,,Global
wfo-0001144183,11045158,46257,Valeriana secunda,PLANTAE,TRACHEOPHYTA,DIPSACALES,MAGNOLIOPSIDA,CAPRIFOLIACEAE,Valeriana,secunda,,,,B.Eriksen,Endangered,B1ab(iii),3.1,,Global
wfo-0001144498,11045708,46271,Viola cuicochensis,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,VIOLACEAE,Viola,cuicochensis,,,,Hieron.,Endangered,B2ab(iii),3.1,,Global
wfo-0000268253,11046572,46371,Phalaenopsis lindenii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Phalaenopsis,lindenii,,,,Loher,Endangered,"A4acd; B1ab(ii,iii,v)",3.1,Decreasing,Global
wfo-0000331042,11046899,46373,Vanda javierae,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Vanda,javierae,,,,Tiu ex Fessel & Leuckel,Endangered,"A4acd; B1ab(ii,iii,v)",3.1,Decreasing,Global
wfo-0000331095,11047066,46374,Vanda scandens,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Vanda,scandens,,,,Holtt.,Endangered,"A4acd; B1ab(ii,iii,v)",3.1,Decreasing,Global
wfo-0000636254,11047417,46377,Cystacanthus affinis,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,ACANTHACEAE,Cystacanthus,affinis,,,,W.W.Sm.,Endangered,"B2ab(i,ii)",3.1,,Global
wfo-0000658400,11047503,46378,Dyschoriste sinica,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,ACANTHACEAE,Dyschoriste,sinica,,,,H.S.Lo,Endangered,"B2ab(i,ii)",3.1,,Global
wfo-0001341722,11047627,46313,Deprea steyermarkii,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,SOLANACEAE,Deprea,steyermarkii,,,,(Hunz.) S.Leiva & Barboza,Endangered,B1ab(iii),3.1,,Global
wfo-0001022502,11047789,46315,Lycianthes rimbachii,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,SOLANACEAE,Lycianthes,rimbachii,,,,Standl.,Endangered,A4c; B1ab(iii),3.1,,Global
wfo-0001023536,11047956,46317,Markea fosbergii,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,SOLANACEAE,Markea,fosbergii,,,,Hunz.,Endangered,B1ab(iii),3.1,,Global
wfo-0001219884,11047994,46383,Kudoacanthus albo-nervosa,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,ACANTHACEAE,Kudoacanthus,albo-nervosa,,,,Hosok.,Endangered,A2c,3.1,,Global
wfo-0001251638,11048069,46384,Staurogyne sichuanica,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,ACANTHACEAE,Staurogyne,sichuanica,,,,H.S.Lo,Endangered,"B2ab(i,ii)",3.1,,Global
wfo-0001024068,11048107,46319,Nierembergia espinosae,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,SOLANACEAE,Nierembergia,espinosae,,,,Steyerm.,Endangered,B1ab(iii),3.1,,Global
wfo-0001026856,11048844,46325,Solanum carchiense,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,SOLANACEAE,Solanum,carchiense,,,,Correll,Endangered,B1ab(iii),3.1,,Global
wfo-0000519344,11048958,46392,Actinidia stellatopilosa,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,ACTINIDIACEAE,Actinidia,stellatopilosa,,,,C.Y Chang,Endangered,A2c,3.1,,Global
wfo-0001027006,11048996,46327,Solanum chimborazense,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,SOLANACEAE,Solanum,chimborazense,,,,Bitter & Sodiro,Endangered,B2ab(iii),3.1,,Global
wfo-0001290601,11049629,46399,Tetradoxa omeiensis,PLANTAE,TRACHEOPHYTA,DIPSACALES,MAGNOLIOPSIDA,VIBURNACEAE,Tetradoxa,omeiensis,,,,(H.Hara) C.Y.Wu,Endangered,"B2ac(ii,iii)",3.1,,Global
wfo-0000280317,11051713,46365,Polystachya cooperi,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Polystachya,cooperi,,,,Summerh.,Endangered,B2ab(iii),3.1,,Global
wfo-0000948128,11052166,46457,Eleutherococcus setulosus,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Eleutherococcus,setulosus,,,,(Franch.) S.Y.Hu,Endangered,"B2ab(ii,iii)",3.1,,Global
wfo-0000623636,11052204,46400,Cotinus nana,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,ANACARDIACEAE,Cotinus,nana,,,,W.W.Sm.,Endangered,A2c,3.1,,Global
wfo-0000948150,11052242,46459,Eleutherococcus verticillatus,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Eleutherococcus,verticillatus,,,,(C.Ho) H.Ohashi,Endangered,"B2ab(ii,iii)",3.1,,Global
wfo-0000948143,11052318,46458,Eleutherococcus stenophyllus,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Eleutherococcus,stenophyllus,,,,(Harms) Nakai,Endangered,"B2ac(ii,iv)",3.1,,Global
wfo-0000396405,11052394,46460,Brassaiopsis dumicola,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Brassaiopsis,dumicola,,,,W.W.Sm.,Endangered,"B2ab(ii,iii,iv)",3.1,,Global
wfo-0000981959,11052480,46461,Heteropanax nitentifolius,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Heteropanax,nitentifolius,,,,C.Ho.,Endangered,A2c,3.1,,Global
wfo-0000638273,11052675,46406,Dasymaschalon yunnanense,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,ANNONACEAE,Dasymaschalon,yunnanense,,,,(Hu) Bân,Endangered,A2c,3.1,,Global
wfo-0000691136,11052746,46407,Fissistigma cupreonitens,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,ANNONACEAE,Fissistigma,cupreonitens,,,,Merr. & Chun,Endangered,"B2ab(ii,iv)",3.1,,Global
wfo-0000547731,11052870,46475,Aristolochia delavayi,PLANTAE,TRACHEOPHYTA,PIPERALES,MAGNOLIOPSIDA,ARISTOLOCHIACEAE,Aristolochia,delavayi,,,,Franch.,Endangered,A2c,3.1,,Global
wfo-0001066578,11054312,46417,Uvaria kweichowensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,ANNONACEAE,Uvaria,kweichowensis,,,,P.T.Li,Endangered,A2c,3.1,,Global
wfo-0000955339,11054603,46419,Alyxia menglungensis,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,APOCYNACEAE,Alyxia,menglungensis,,,,Tsiang & P.T.Li,Endangered,A2c,3.1,,Global
wfo-0000264685,11055199,46422,Parepigynum funingense,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,APOCYNACEAE,Parepigynum,funingense,,,,Tsiang & P.T.Li,Endangered,A2c,3.1,,Global
wfo-0001219528,11055409,46423,Ilex brachyphylla,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,brachyphylla,,,,(Hand.-Mazz.)S.Y.Hu,Endangered,A2c,3.1,,Global
wfo-0001219587,11055561,46424,Ilex chengkouensis,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,chengkouensis,,,,C.J.Tseng,Endangered,A2c,3.1,,Global
wfo-0001221110,11055708,46425,Ilex chuniana,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,chuniana,,,,S.Y.Hu,Endangered,A2c,3.1,,Global
wfo-0001219617,11055859,46426,Ilex dabieshanensis,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,dabieshanensis,,,,K.Yao & M.P.Deng,Endangered,"B1ab(i,ii,v)+2ab(i,ii,v)",3.1,,Global
wfo-0001219588,11056016,46427,Ilex euryoides,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,euryoides,,,,C.J.Tseng,Endangered,A2c,3.1,,Global
wfo-0001247920,11056168,46428,Ilex fengqingensis,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,fengqingensis,,,,C.Y.Wu ex Y.R.Li,Endangered,A2c,3.1,,Global
wfo-0001078625,11056334,46429,Ilex graciliflora,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,graciliflora,,,,Champ. ex Benth.,Endangered,"B2ab(i,ii,v)",3.1,,Global
wfo-0001219619,11056880,46430,Ilex longzhouensis,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,longzhouensis,,,,C.J.Tseng,Endangered,"B2ab(ii,iii,iv,v)",3.1,,Global
wfo-0001219596,11057250,46433,Ilex oblonga,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,oblonga,,,,C.J.Tseng,Endangered,A2c,3.1,,Global
wfo-0001219590,11057288,46434,Ilex occulta,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,occulta,,,,C.J.Tseng,Endangered,"B2ab(ii,iii,v)",3.1,,Global
wfo-0001219529,11057331,46435,Ilex peiradena,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,peiradena,,,,S.Y.Hu,Endangered,"B2ab(ii,iii)",3.1,,Global
wfo-0001219357,11057407,46437,Ilex qianlingshanensis,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,qianlingshanensis,,,,C.J.Tseng,Endangered,"B2ab(ii,iii,iv)",3.1,,Global
wfo-0001250440,11057445,46438,Ilex rarasanensis,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,rarasanensis,,,,Sasaki,Endangered,"B2ab(ii,iii,iv,v)",3.1,,Global
wfo-0001247952,11057572,46440,Ilex shimeica,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,shimeica,,,,K.F.Kwok,Endangered,"B2ab(ii,iii,iv)",3.1,,Global
wfo-0001219602,11057610,46441,Ilex syzygiophylla,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,syzygiophylla,,,,C.J.Tseng ex S.K.Chen & Y.X.Feng,Endangered,"B2ab(ii,iii,iv)",3.1,,Global
wfo-0001247957,11057648,46442,Ilex trichocarpa,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,trichocarpa,,,,H.W.Li ex Y.R.Li,Endangered,A2c,3.1,,Global
wfo-0001219405,11057686,46443,Ilex tugitakayamensis,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,tugitakayamensis,,,,Sasaki,Endangered,"B2ab(ii,iii,iv)",3.1,,Global
wfo-0001250463,11057719,46444,Ilex uraiensis,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,uraiensis,,,,Yamam.,Endangered,"B2ab(ii,iii,iv)",3.1,,Global
wfo-0001219492,11057752,46445,Ilex wenchowensis,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,wenchowensis,,,,S.Y.Hu,Endangered,"B2ab(ii,iii,iv)",3.1,,Global
wfo-0001219360,11057790,46446,Ilex wugonshanensis,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,wugonshanensis,,,,C.J.Tseng ex S.K.Chen & Y.X.Feng,Endangered,"B2ab(ii,iii,iv)",3.1,,Global
wfo-0001221108,11057828,46447,Ilex yuiana,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,AQUIFOLIACEAE,Ilex,yuiana,,,,S.Y.Hu,Endangered,"B2ab(ii,iii,v)",3.1,,Global
wfo-0000395698,11058151,46451,Brassaiopsis acuminata,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Brassaiopsis,acuminata,,,,H.L.Li,Endangered,"B2ac(ii,iii)",3.1,,Global
wfo-0000397765,11058189,46452,Brassaiopsis kwangsiensis,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Brassaiopsis,kwangsiensis,,,,"C,Ho",Endangered,"B2ab(ii,iii,iv)",3.1,,Global
wfo-0000948048,11058308,46455,Eleutherococcus brachypus,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Eleutherococcus,brachypus,,,,(Harms) Nakai,Endangered,A2c,3.1,,Global
wfo-0000981961,11058346,46462,Heteropanax yunnanensis,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Heteropanax,yunnanensis,,,,C.Ho.,Endangered,"B2ab(ii,iii,v)",3.1,,Global
wfo-0000263754,11058460,46465,Panax zingiberensis,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Panax,zingiberensis,,,,C.Y.Wu & K.M.Feng,Endangered,A2c,3.1,,Global
wfo-1000022940,11058498,46466,Heptapleurum insigne,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Heptapleurum,insigne,,,,(C.N.Ho) Lowry & G.M.Plunkett,Endangered,"B2ab(ii,iii,iv)",3.1,,Global
wfo-0000650069,11059695,46563,Diphylleia sinensis,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,BERBERIDACEAE,Diphylleia,sinensis,,,,H.L.Li,Endangered,A2c,3.1,,Global
wfo-0000263675,11065000,46592,Arenga micrantha,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,ARECACEAE,Arenga,micrantha,,,,C.F.Wei,Endangered,A2c,3.1,,Global
wfo-0000548317,11065362,46527,Aristolochia scytophylla,PLANTAE,TRACHEOPHYTA,PIPERALES,MAGNOLIOPSIDA,ARISTOLOCHIACEAE,Aristolochia,scytophylla,,,,S.M.Hwang & D.L.Chen,Endangered,"B2ab(ii,iii)",3.1,,Global
wfo-0000548435,11065588,46529,Aristolochia tuberosa,PLANTAE,TRACHEOPHYTA,PIPERALES,MAGNOLIOPSIDA,ARISTOLOCHIACEAE,Aristolochia,tuberosa,,,,C.F.Liang & S.M.Hwang,Endangered,A2c,3.1,,Global
wfo-0000858039,11065646,46597,Chuniophoenix hainanensis,PLANTAE,TRACHEOPHYTA,ARECALES,LILIOPSIDA,ARECACEAE,Chuniophoenix,hainanensis,,,,Burret,Endangered,A2c,3.1,,Global
wfo-0001093741,11066058,46535,Saruma henryi,PLANTAE,TRACHEOPHYTA,PIPERALES,MAGNOLIOPSIDA,ARISTOLOCHIACEAE,Saruma,henryi,,,,Oliv.,Endangered,A2c,3.1,,Global
wfo-0000598015,11066203,46538,Ceropegia aridicola,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,APOCYNACEAE,Ceropegia,aridicola,,,,W.W.Sm.,Endangered,"B1ab(ii,iii)",3.1,,Global
wfo-0001274499,11066522,46546,Impatiens obesa,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,BALSAMINACEAE,Impatiens,obesa,,,,Hook.f.,Endangered,A2c,3.1,,Global
wfo-0001274610,11066560,46547,Impatiens omeiana,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,BALSAMINACEAE,Impatiens,omeiana,,,,Hook.f.,Endangered,A2c,3.1,,Global
wfo-0001274506,11066598,46548,Impatiens pritzelii,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,BALSAMINACEAE,Impatiens,pritzelii,,,,Hook.f.,Endangered,A2c,3.1,,Global
wfo-0000824210,11066905,46552,Begonia hainanensis,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,BEGONIACEAE,Begonia,hainanensis,,,,Chun & F.Chun,Endangered,A2c,3.1,,Global
wfo-0000825075,11066981,46554,Begonia peltatifolia,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,BEGONIACEAE,Begonia,peltatifolia,,,,H.L.Li,Endangered,A2c,3.1,,Global
wfo-0000562846,11067019,46555,Berberis bicolor,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,BERBERIDACEAE,Berberis,bicolor,,,,H.Lév.,Endangered,"B1ab(ii,iii,v)",3.1,,Global
wfo-0000563348,11067100,46557,Berberis iteophylla,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,BERBERIDACEAE,Berberis,iteophylla,,,,C.Y.Wu & S.Y.Bao,Endangered,"B1ac(ii,iv)+2ac(ii,iv)",3.1,,Global
wfo-0000939182,11068387,46659,Dendrobium flexicaule,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Dendrobium,flexicaule,,,,Z.H.Tsi,Endangered,A4c,3.1,,Global
wfo-0000938737,11068515,46658,Dendrobium changjiangense,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Dendrobium,changjiangense,,,,S.J.Cheng & C.Z.Tang,Endangered,A2c,3.1,,Global
wfo-0001122293,11068556,46602,Adiantum fengianum,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,PTERIDACEAE,Adiantum,fengianum,,,,Ching,Endangered,A2c; B1ab(iii),3.1,,Global
wfo-0000939326,11068884,46660,Dendrobium guangxiense,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Dendrobium,guangxiense,,,,S.J.Cheng & C.Z.Tang,Endangered,A4c,3.1,,Global
wfo-0001122267,11068935,46604,Adiantum sinicum,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,PTERIDACEAE,Adiantum,sinicum,,,,Ching,Endangered,A2c,3.1,,Global
wfo-0000960307,11068984,46670,Eulophia taiwanensis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Eulophia,taiwanensis,,,,Hayata,Endangered,A4c,3.1,,Global
wfo-0000971596,11069255,46672,Gastrodia tuberculata,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Gastrodia,tuberculata,,,,F.Y.Liu & S.C.Chen,Endangered,A2c,3.1,,Global
wfo-0000976537,11069366,46673,Gymnadenia bicornis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Gymnadenia,bicornis,,,,T.Tang & K.Y.Lang,Endangered,A2c,3.1,,Global
wfo-0000976572,11069465,46674,Gymnadenia crassinervis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Gymnadenia,crassinervis,,,,Finet,Endangered,A2c,3.1,,Global
wfo-0001126617,11069516,46609,Acrorumohra hasseltii,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,DRYOPTERIDACEAE,Acrorumohra,hasseltii,,,,(Blume) Ching,Endangered,A2c,3.1,,Global
wfo-0001122484,11069698,46610,Cyrtomium hemionitis,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,DRYOPTERIDACEAE,Cyrtomium,hemionitis,,,,H.Christ,Endangered,A2c,3.1,,Global
wfo-0000141731,11070010,46613,Arachniodes tsiangiana,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,DRYOPTERIDACEAE,Arachniodes,tsiangiana,,,,(Ching) Nakaike,Endangered,A2c,3.1,,Global
wfo-0001120248,11070330,46614,Calymmodon cucullatus,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,POLYPODIACEAE,Calymmodon,cucullatus,,,,(Nees & Blume) C.Presl,Endangered,A2c,3.1,,Global
wfo-0000981368,11070521,46681,Hemipilia amesiana,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Hemipilia,amesiana,,,,Schltr.,Endangered,A2c,3.1,,Global
wfo-0001118130,11070657,46617,Oleandra hainanensis,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,OLEANDRACEAE,Oleandra,hainanensis,,,,Ching,Endangered,D,3.1,,Global
wfo-0000981378,11070730,46683,Hemipilia cruciata,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Hemipilia,cruciata,,,,Finet,Endangered,A2c,3.1,,Global
wfo-0001123346,11070781,46618,Plagiogyria assurgens,PLANTAE,TRACHEOPHYTA,CYATHEALES,POLYPODIOPSIDA,PLAGIOGYRIACEAE,Plagiogyria,assurgens,,,,H.Christ,Endangered,A2c; B1ab(iii),3.1,,Global
