wfo_id,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
wfo-0000442530,185558142,113168368,Leucadendron grandiflorum,PLANTAE,TRACHEOPHYTA,PROTEALES,MAGNOLIOPSIDA,PROTEACEAE,Leucadendron,grandiflorum,,,,(Salisb.) R.Br.,Extinct,,3.1,,Global
wfo-0000442449,185559739,113166006,Leucadendron spirale,PLANTAE,TRACHEOPHYTA,PROTEALES,MAGNOLIOPSIDA,PROTEACEAE,Leucadendron,spirale,,,,(Salisb. ex Knight) I.Williams,Extinct,,3.1,,Global
wfo-0000477308,201053885,201053876,Peperomia degeneri,PLANTAE,TRACHEOPHYTA,PIPERALES,MAGNOLIOPSIDA,PIPERACEAE,Peperomia,degeneri,,,,Yunck.,Extinct,,3.1,,Global
wfo-0000431005,216881879,216881863,Govenia floridana,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Govenia,floridana,,,,P.M.Br.,Extinct,,3.1,,Global
wfo-1000001663,227962657,227962655,Neonauclea kranjiensis,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Neonauclea,kranjiensis,,,,K.M.Wong & W.W.Seah,Extinct,,3.1,,Global
wfo-0000041719,233623962,232110633,Centaurea tuntasia,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Centaurea,tuntasia,,,,Heldr. ex Halácsy,Extinct,,3.1,,"Global, Europe & Mediterranean"
wfo-0000699693,233623987,232118222,Geocaryum bornmuelleri,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,APIACEAE,Geocaryum,bornmuelleri,,,,(H. Wolff) Engstrand,Extinct,,3.1,,"Global, Europe & Mediterranean"
wfo-0000699698,233623997,232120666,Geocaryum divaricatum,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,APIACEAE,Geocaryum,divaricatum,,,,(Boiss. & Orph.) Engstrand,Extinct,,3.1,,"Global, Europe & Mediterranean"
wfo-0001277451,236050685,199173251,Vachellia polypyrigenes,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Vachellia,polypyrigenes,,,,(Greenm.) Seigler & Ebinger,Extinct,,3.1,,Global
wfo-0001277465,236050922,31645,Vachellia zapatensis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Vachellia,zapatensis,,,,(Urb. & Ekman) Seigler & Ebinger,Extinct,,3.1,,Global
wfo-0000002662,236663133,37924,Fitchia mangarevensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Fitchia,mangarevensis,,,,F.Br.,Extinct,,3.1,,Global
wfo-0000284775,236673639,30475,Psychotria adamsonii,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Psychotria,adamsonii,,,,Fosberg,Extinct,,3.1,,Global
wfo-0000516351,236684638,146907699,Achyranthes mangarevica,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,AMARANTHACEAE,Achyranthes,mangarevica,,,,Suess.,Extinct,,3.1,,Global
wfo-1000088069,236694411,236694409,Ceodes rapaensis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,NYCTAGINACEAE,Ceodes,rapaensis,,,,(J.Florence) E.F.S.Rossetto & Caraballo,Extinct,,3.1,,Global
wfo-0000956250,240967765,31659,Eugenia acutissima,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eugenia,acutissima,,,,Urb. & Ekman,Extinct,,3.1,,Global
wfo-0000943240,251544998,251544409,Didymoplexis himalaica,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Didymoplexis,himalaica,,,,Schltr.,Extinct,,3.1,,Global
wfo-0000981664,251545018,251544450,Herminium kumaunense,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Herminium,kumaunense,,,,Deva & H.B.Naithani,Extinct,,3.1,,Global
wfo-0000250560,251545028,251544519,Neottia mackinnonii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Neottia,mackinnonii,,,,Deva & H.B.Naithani,Extinct,,3.1,,Global
wfo-0001330243,251943261,176986,Limnophila limnophiloides,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Limnophila,limnophiloides,,,,(Blatt. & Hallb.) Karthik. & V.S.Kumar,Extinct,,3.1,,Global
wfo-0001041011,253645439,34042,Henriettea membranifolia,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MELASTOMATACEAE,Henriettea,membranifolia,,,,(Cogn.) Alain,Extinct,,3.1,,Global
wfo-0000959035,253646057,212059494,Eugenia serrasuela,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,MYRTACEAE,Eugenia,serrasuela,,,,Krug & Urb.,Extinct,,3.1,,Global
wfo-0000474600,254580788,236692161,Pavonia domatiifera,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Pavonia,domatiifera,,,,J.Florence,Extinct,,3.1,,Global
wfo-1000041511,268501052,268275087,Pytinicarpa tonitrui,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Pytinicarpa,tonitrui,,,,"Lannuzel, Gâteblé & M.Pignal",Extinct,,3.1,,Global
wfo-0000577229,275116864,32226,Byttneria ivorensis,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,MALVACEAE,Byttneria,ivorensis,,,,Hallé,Extinct,,2.3,,Global
wfo-0000572887,277416122,115537131,Brunoniella neocaledonica,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,ACANTHACEAE,Brunoniella,neocaledonica,,,,(Heine) Moylan,Extinct,,3.1,,Global
