"wfo_id","description","source","bibliographicCitation","URL"
"wfo-0000526928","Small tree 3.6–4 mm. tall with young stems, leaves, petioles, inflorescences, fruits, etc. very densely covered with soft but ± bristle-like hairs up to 3 mm. long, spreading on the stems etc., but ± adpressed on the leaves; older stems grey or purplish brown, densely lenticellate, glabrescent. Leaves discolorous, ± thin, 3-foliolate but with lateral leaflets very much smaller than terminal one or virtually absent; petiole 4–6 cm. long; terminal petiolule 0.4–1.1 cm. long, lateral petiolules 0–1 mm. long; terminal leaflet elliptic or ovate-elliptic, 20–30 cm. long, 9–15 cm. wide, tapering to a narrow acute apex, cuneate at the base, irregularly serrate or crenate-serrate; lateral nerves in 9–15 pairs; lateral leaflets 1.5–4 cm. long, 0.5–2 cm. wide. Inflorescences unbranched, ± 6 cm. long, with closely placed 5–10-flowered sessile cymules, their persistent rhachises ± 1 mm. long, prominently scarred; peduncles up to ± 1 cm. long. Sepals up to 2 mm. long and wide, glabrous. Style 1 mm. long, hairy; stigma-branches 0.8 mm. long. Fruits subglobose, 8 mm. long, 6 mm. wide, spreading hairy.","1099F37A-4A27-476B-AF1F-259A5BC2DB19","Sapindaceae, Davies & B. Verdcourt. Flora of Tropical East Africa. 1998","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1005259-1#descriptions"
"wfo-0000528506","Prostrate, mat-forming perennial herb with a stout vertical rootstock, also rooting at the lower nodes, much branched from the base outwards, mats up to ± 1 m. across. Stem and branches terete, striate, stout to slender, ± densely villous with long white hairs. Leaves broadly ovate to broadly elliptic or obovate, 0.8–3.2 × 0.4–1.5 cm., rounded to subacute at the apex, sharply mucronate, narrowed below to a distinct petiole up to ± 1 cm. long, glabrous to thinly long-pilose on both surfaces, especially about the base. Inflorescences sessile, axillary, solitary or 2–3 together, usually shortly cylindrical, 0.5–1.5 cm. long and 0.4–0.7 cm. wide; bracts membranous, white or stramineous, deltoid-ovate, 3–3.5 mm., glabrous or slightly pilose at the basal margins, distinctly aristate with the excurrent midrib, entire; bracteoles lanceolate, sometimes falcate, commonly somewhat wider on one side of the midrib than the other, 3–3.5 mm., glabrous or slightly pilose along the keel, subentire. Tepals extremely dissimilar; outer 2 (abaxial) deltoid-lanceolate, 4–4.5 mm., very rigid, 3-nerved below with the laterals meeting the midrib ± 2/3 of the way up, midrib excurrent to form an arista less than 1/4 the length of the tepal; inner (adaxial) tepal oblong, flat, 3–4 mm., entire or faintly denticulate at the apex, 3-nerved with the laterals meeting the midrib ± 2/3 up, finely mucronate; lateral tepals 2.75–3 mm., sinuate in side view with the two sides connivent above, entire or almost so, sharply mucronate; abaxial and adaxial tepals with glochidiate and barbed whitish hairs to about halfway or more, the laterals with a long tuft in ± the centre half of the midrib. Stamens 5, all with anthers, at anthesis subequalling or slightly exceeding the ovary and style, the alternating pseudostaminodes narrowly triangular-subulate, subequalling or slightly shorter than the filaments. Ovary compressed, squat. Style very short, about as long as wide. Fruit roundish, rounded to retuse above, ± 2 mm. Seed discoid, ± 1.25 mm., brown, shining, faintly reticulate. Fig. 29 1 6.","9EA6722D-DB85-45DA-A71D-2B710EC8D849","Amaranthaceae, C.C. Townsend. Flora of Tropical East Africa. 1985","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:327344-2#descriptions"
"wfo-0000528712","(Annual? or) perennial herb with a stout vertical rootstock, prostrate to ascending or erect, frequently rooting at the lower nodes, slightly to considerably branched from the base outwards, mostly 12–40 cm. Stem and branches green to purplish brown, terete below and ± tetragonous above, with a narrow line of whitish hairs down each side of the stem and branches (at least when young) and tufts of white hairs in the branch and leaf-axils, otherwise glabrous. Leaves linear to narrowly elliptic, 2–7 × 0.3–1.2 cm., acute to subacute at the apex, attenuate below, glabrous or occasionally thinly pilose when young; petiole indistinct or absent. Inflorescences sessile, axillary, solitary or in clusters of up to ± 5, globose, ± 7–10 mm. in diameter, often meshing with one another and those of the opposite leaf-axil to form a dense mass; bracts scarious, white, ovate-acuminate, (2–)2.25 × 2.75 mm., mucronate with the excurrent pale midrib, glabrous; bracteoles ovate-lanceolate, slightly longer mucronate, (2–)2.25–2.5 mm., glabrous. Tepals ovate-acuminate, tapering from below the middle (in smaller forms less long-pointed and tapering from about the middle), (2.75–)3–4 mm., white to pink tinged, glabrous, shortly mucronate with the excurrent nerve, the margins often obscurely lacerate-denticulate. Stamens 5 (2 filaments anantherous), at anthesis subequalling the ovary and style, the alternating pseudostaminodes resembling the filaments but a little shorter. Ovary strongly compressed, roundish. Style very short. Fruit obcordate, 2–2.5 mm. wide, 1.75–2 mm. long, about half as long as the perianth, strongly compressed, glabrous, with broad tumid yellow margins and darker over the seed. Seed discoid, ± 1.25–1.5 mm., brown, shining, faintly reticulate.","3323C9CF-CB05-4772-8C44-A809D53DD61B","Amaranthaceae, C.C. Townsend. Flora of Tropical East Africa. 1985","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:59266-1#descriptions"
"wfo-0000528825","Annual or usually perennial herb; in drier situations with slender more solid stems, prostrate, decumbent or erect, ± much branched, to ± 30 cm.; in wetter places ascending or most commonly prostrate with stems ± 0.1–1 m. long, rooting at the nodes, ± fistular, with numerous lateral branches; when floating very fistular, the stems attaining a metre or more in length and over 1 cm. thick, with long clusters of whitish rootlets at the nodes. Stem and branches green to pink or purplish, with a narrow line of whitish hairs down each side of the stem and branches (at least when young) and tufts of white hairs in the branch and leaf axils, otherwise glabrous, striate, terete below, ± tetragonous above. Leaves extremely variable in shape and size, linear-lanceolate to oblong, oval or obovate-spathulate, 1–9(–15) × 0.2–2 (–3) cm., blunt to shortly acuminate at the apex, cuneate to attenuate at the base, glabrous or thinly pilose, especially on the lower surface of the midrib; petiole obsolete to ± 5 mm. Inflorescences sessile, axillary, solitary or in clusters of up to ± 5, subglobose (slightly elongate in fruit), ± 5 mm. in diameter; bracts scarious, white, deltoid-ovate, ± 0.75–1 mm., mucronate with the excurrent pale midrib, glabrous; bracteoles similar, 1–1.5 mm., also persistent. Tepals oval-elliptic to lanceolate-ovate, equal, 1.5–2.5 mm., acuminate to rather blunt, white to pink-tinged, glabrous, shortly but distinctly mucronate with the stout excurrent midrib, the margins often obscurely lacerate-denticulate. Stamens 5 (2 filaments anantherous), at anthesis subequalling the ovary and style, the alternating pseudostaminodes resembling the filaments but usually somewhat shorter. Ovary strongly compressed, roundish, style extremely short. Fruit glabrous, obcordate or cordate-orbicular, 2–2.5 mm. long, subequalling or slightly shorter than the perianth, strongly compressed, dark brownish with a narrow, pale yellowish, somewhat thickened margin. Seed discoid, ± 0.75–1 mm., brown, shining, faintly reticulate. Fig. 29/11–14.","5B6BEE7F-364A-4095-AD9A-AEC0D7C4075F","Amaranthaceae, C.C. Townsend. Flora of Tropical East Africa. 1985","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1069792-2#descriptions"
"wfo-0000530173","Perennial herb, prostrate to somewhat ascending, (8–)12–45(–80) cm. Stem slender to rather stout, usually much branched from the base upwards, ± angular, green or reddish, glabrous below but usually increasingly furnished from well below the middle upwards with yellowish flexuous or crisped multicellular hairs. Leaves moderately to ± densely furnished on the margins and lower surface (especially of the principal veins) with similar multicellular hairs, long-petiolate (petioles ± 6–25 mm. but rarely if ever exceeding the lamina); lamina broadly ovate to lanceolate (most commonly rhombic-ovate), ± 1–4.5 × 0.5–2.5 cm., subtruncate to shortly cuneate at the base, subacute to obtuse and sometimes shallowly retuse at the mucronulate apex. Flowers green, in slender and lax to stout and dense terminal and axillary spikes ± 2–10 cm. long and 5–12 mm. wide, the terminal spike not rarely with rather short stout branches and the lowest inflorescences dense subglobose clusters to ± 1 cm. in diameter; ♂ and ♀ flowers intermixed, the ♂ generally rather few. Bracts and bracteoles deltoid-ovate to ovate-lanceolate, pale and membranous with a shortly percurrent greenish midrib, bracteoles usually about half the length of the perianth. Perianth-segments 2–3, linear- to oblong-spathulate, 1.5–2 mm., obtuse to subacute, ♂ and ♀ similar or ♂ slightly more acute, pale and membranous with the thin to thick green midrib excurrent in a short paler mucro. Stigmas 2–3, pale, slender, flexuous. Capsule ellipsoid, sometimes constricted above, 1.75–3 mm., obviously exceeding the perianth, scarcely compressed, smooth, indehiscent or irregularly rupturing at maturity; Seeds compressed-ellipsoid, ± 1–1.2 × 0.7–0.8 mm., black, shining and almost smooth, with a duller slightly roughened border. Fig. 4/1.","479C82D5-AE0E-4AE1-9F96-6F457084E1FD","Amaranthaceae, C.C. Townsend. Flora of Tropical East Africa. 1985","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:327382-2#descriptions"
"wfo-0000530231","Annual herb, branched from the base and usually also above, erect, decumbent or prostrate, mostly up to 45(–70) cm. Stem slender to stout, angular, glabrous or thinly to moderately furnished with short to long, often crisped multicellular hairs which increase upwards, especially in the inflorescence. Leaves glabrous or sometimes sparingly furnished on the lower surface of the principal veins with very short gland-like hairs, long-petiolate (petiole from 3–5 mm., sometimes longer than the lamina); lamina broadly ovate or rhomboid-ovate to narrowly linear-lanceolate, 4–55 × 2–30 mm., acute to obtuse or obscurely retuse at the mucronate tip, cuneate to long-attenuate at the base. Flowers all in axillary cymose clusters, ♂ and ♀ intermixed, ♂ commonest in the upper cymes. Bracts and bracteoles narrowly lanceolate-oblong, pale and membranous, acuminate and with a pale or reddish arista formed by the excurrent green midrib; bracteoles subequalling or usually shorter than the perianth. Perianth-segments 3, all 1.5–2 mm.; ♂ lanceolate-oblong, cuspidate, pale and membranous, with a narrow green midrib excurrent in a short pale arista; ♀ lanceolate-oblong to linear-oblong, gradually to abruptly narrowed to the mucro, the midrib often bordered by a green vitta above and apparently thickened, the margins pale whitish to greenish. Stigmas 3, slender, usually pale, flexuous, ± 0.5 mm. Capsule subglobose to shortly ovoid, 2–2.25 mm., usually strongly wrinkled throughout with a very short smooth beak, exceeding the perianth, circumscissile or sometimes not, even on the same plant. Seeds shining, compressed, black, 1–1.25 mm., faintly reticulate especially towards the margin.","A59F1F9B-4200-44A8-8559-969308FD0E4E","Amaranthaceae, C.C. Townsend. Flora of Tropical East Africa. 1985","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:10641-2#descriptions"
"wfo-0000530251","Annual herb, erect or less commonly ascending, up to ± 2(–3) m. in cultivated forms, but much less in spontaneous plants, not infrequently reddish tinted throughout. Stems stout, branched, angular, glabrous or thinly to moderately furnished with short or long multicellular hairs (increasingly so above, especially in the inflorescence). Leaves glabrous, or thinly pilose on the lower margins and underside of the primary nervation, long-petiolate (petioles up to 15 cm. but even then scarcely exceeding the lamina); lamina broadly lanceolate to rhomboid or ovate, 3–19(–30) × 1.5–8(–12) cm., gradually narrowed to the blunt to subacute mucronulate tip, attenuate or shortly cuneate into the petiole below. Flowers in yellowish, green, reddish or purple axillary and terminal spikes formed of cymose clusters, which are increasingly closely approximate upwards, the terminal inflorescence varying from a single spike to a broad much-branched panicle up to ± 45 × 25 cm., the ultimate spike not infrequently nodding; ♂ and ♀ flowers intermixed throughout the spikes. Bracts and bracteoles deltoid-ovate to deltoid-lanceolate, pale and membranous, acuminate and with along pale to reddish-tipped erect arista formed by the stout excurrent yellow or greenish midrib; bracteoles subequalling to much exceeding the perianth. Perianth-segments 5, lanceolate or oblong, 1.5–3.5 mm., acute-aristate or the inner in ♀ sometimes blunt, only the midrib at most greenish. Stigmas (2–)3, erect, flexuose or recurved, ± 0.75–1.25 mm. Capsule subglobose to ovoid to ovoid-urceolate, 2–3 mm., circumscissile, with a moderately distinct to obsolete beak, lid smooth, longitudinally sulcate or sometimes rugulose below the neck. Seed black and shining, or pale, compressed, 0.75–1.25 mm., almost smooth centrally, faintly reticulate around the margins.","F38E4AB6-ED09-423D-8854-03A0E5986CA9","Amaranthaceae, C.C. Townsend. Flora of Tropical East Africa. 1985","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:10648-2#descriptions"
"wfo-0000530322","Annual herb, erect, ascending or prostrate, 6–60(–90) cm. Stem slender to stout, simple or considerably branched from the base or upwards, ± angular, green to reddish or yellow, quite glabrous or more rarely with 1-few-celled short hairs above and/or in the inflorescence. Leaves glabrous or more rarely with scattered few-celled hairs near the base on the lower surface of the primary venation, long-petiolate (petioles up to ± 10 cm., frequently longer than the lamina); lamina ovate to rhombic-ovate, 1–10 × 0.6–6 cm., shortly cuneate below, the apex usually broad and almost always distinctly emarginate, mucronulate. Flowers green, in slender to stout terminal and axillary spikes (in small forms the terminal sometimes indistinct) or rarely panicles, terminal spikes ± 0.6–11 cm. long and 0.3–2 cm. wide, or the lower axillary inflorescences of dense cymose clusters up to 2 cm. in diameter; ♂ and ♀ flowers intermixed. Bracts and bracteoles deltoid-ovate to lanceolate, whitish and membranous with a short yellow or reddish mucro formed by the excurrent midrib; bracteoles shorter than or rarely subequalling the perianth. Perianth-segments 3 (occasionally 4 or even 5 in cultivated forms), membranous margined, ♂ and ♀ both varying from lanceolate-oblong, subacute and mucronate to broadly spathulate and obtuse with the thick midrib ceasing below the summit, but the ♀ frequently blunter, 0.75–2 mm. Stigmas 2–3, short, erect or flexuous. Capsule subrotund to shortly pyriform, compressed, exceeding the perianth, 1.25–2.5 mm., usually rather smooth but sometimes wrinkled on drying, indehiscent or rupturing irregularly at maturity. Seeds 1–1.75 mm., round, compressed, dark brown to black, the centre feebly reticulate and shining, the margin duller, minutely punctate-roughened over the reticulum.","5F3B7BBB-DCFB-4FE1-BAE2-ADD4ADADDF72","Amaranthaceae, C.C. Townsend. Flora of Tropical East Africa. 1985","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:316346-2#descriptions"
"wfo-0000530489","Annual herb, erect or with decumbent lower branches, 7–60 cm. Stem generally rather stout, simple or branched below the middle, yellowish, sulcate-angular, glabrous below and with rather long ± flexuous multicellular hairs especially in the flowering region, or glabrous throughout. Leaves glabrous or with scattered short hairs on the lower surface of the veins near the base, long-petiolate (petioles 0.5–5 cm. long, sometimes exceeding the lamina); lamina broadly ovate to elliptic-oblong, 1.2–4 × 0.6–3 cm., cuneate to shortly attenuate at the base, obtuse to broadly retuse at the apex. Flowers in compact spherical sessile axillary clusters to ± 1 cm. in diameter, scattered thickly along the stem and branches; ♂ and ♀ flowers intermixed. Bracts and bracteoles similar, small, oblong with a green midrib which is at most minutely percurrent; bracteoles shorter than the perianth. Perianth-segments 3, 1–1.25 mm.; ♂ elliptic-oblong and usually apiculate, ♀ oblong and obtuse; both with a central green vitta ceasing below the apex. Stigmas 2, short and rigid. Fruiting heads ± 8 mm. in diameter, rigidly stellate with the divergent capsules. Capsule 2.75–3.25 mm., rather woody, dehiscent, the persistent base conical and longitudinally sulcate, the lid subconical, also sulcate below but smooth at and below the style-base, point of junction of lid and base ± cristate-crenulate. Seeds ellipsoid, 1.25–1.5 mm., slightly compressed, black, shining, very feebly reticulate. Fig. 6.","34D3575D-3A6F-4F3E-B44D-12529844117F","Amaranthaceae, C.C. Townsend. Flora of Tropical East Africa. 1985","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:59735-1#descriptions"
"wfo-0000530495","Annual herb, erect or slightly decumbent, up to ± 1.5 m. Stem stout, sometimes reddish, usually branched, angular, glabrous or increasingly furnished above (especially in the inflorescence) with long multicellular flocculent hairs. Leaves glabrous or thinly pilose on the lower surface of the primary nervation, long-petiolate (petioles up to ± 9 cm., sometimes longer than the lamina); lamina ovate to rhomboid-ovate, elliptic, lanceolate-oblong or lanceolate, ± 1.5–12 × 0.8–6 cm., subacute or more commonly blunt or retuse at the tip, with a distinct fine colourless mucro, cuneate or attenuate at the base; each leaf-axil bearing a pair of fine and slender to stout and compressed spines up to ± 2.5 cm. long. Flowers green, in the lower part of the plant in axillary clusters 6–15 mm. in diameter; towards the ends of the stem and branches the clusters leafless and approximated to form simple or (the terminal at least) usually branched spikes up to ± 15 cm. long and 1 cm. wide; lower clusters entirely ♀ as are the lower flowers of the spikes; upper flowers of the spikes ♂, mostly for the apica 1/4–2/3 of each spike. Bracts and bracteoles deltoid-ovate, pale and membranous, with an erect reddish awn formed by the excurrent midrib; bracteoles shorter than, subequalling or a little exceeding the perianth, commonly smaller than the bracts. Perianth-segments 5, narrowly oblong or spathulate-oblong, 1.5–2.5 mm., obtuse or acute, mucronulate, frequently with a greenish dorsal vitta; ♂ broadly lanceolate or lanceolate-oblong, acute or acuminate, only the midrib green. Stigmas (2–)3, flexuose or reflexed, 1–1.5 mm. Capsule ovoid-urceolate with a short inflated beak below the style-base ± 1.5 mm., regularly or irregularly circumscissile or rarely indehiscent, the lid rugulose below the neck. Seed 0.75–1 mm., compressed, black, shining, very faintly reticulate. Fig. 4/10.","D5BE69C0-34C4-4934-98D5-F99CB7C5804B","Amaranthaceae, C.C. Townsend. Flora of Tropical East Africa. 1985","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:10711-2#descriptions"
"wfo-0000530515","Annual herb, ascending or erect, simple or branched from the base and frequently also above, 15–55 cm. Stem and branches stout, angular, glabrous or thinly hairy below, upwards increasingly furnished with long crisped multicellular rather flocculent hairs. Leaves glabrous or thinly pilose on the lower surface of the primary nervation, sometimes with a dark purple blotch, long-petiolate (petioles up to ± 4 cm., sometimes longer than the lamina); lamina narrowly or broadly elliptic to rhomboid or spathulate, ± (5–)15–45(–60) × (4–)10–30(–40) mm., blunt or retuse at the apex with the midrib excurrent in a short mucro, at the base cuneate to attenuate, ± decurrent along the petiole. Flowers green, ♂ flowers most frequent at the top of the upper clusters, all in axillary clusters 6–15 mm. in diameter, usually increasingly distant towards the base of the stem and branches, ♂ and ♀ flowers intermixed. Bracts and bracteoles deltoid-lanceolate, bracts subequalling or slightly exceeding the perianth, pale and membranous, often greenish centrally above, the midrib excurrent in a long fine awn often as long as the basal portion, bracteoles shorter (to 2 mm. long), awn colourless and ± reflexed above. Perianth-segments 3, similar in ♂ and ♀, lanceolate to oblong or rarely narrowly spathulate, 3–6 mm., pale and membranous or (especially in ♀) somewhat greenish above, gradually or more abruptly narrowed into the 0.75–1.5 mm. awn formed by the excurrent midrib, the latter green but the awn colourless above; fruiting perianth-segments slightly accrescent, wider than those of the ♂ flowers. Stigmas 3, flexuous or often reflexed, pale, 1.5–2 mm. Capsule pyriform with a short beak, ± 2.5–3.5 mm., circumscissile, membranous, obscurely wrinkled, shorter than the perianth (attaining ± the base of the aristate tips). Seed 1–1.5 mm., black or chestnut, shining, feebly reticulate, Fig. 4/3.","56FC5D44-8115-47A0-AAC9-FA496BD6D0E9","Amaranthaceae, C.C. Townsend. Flora of Tropical East Africa. 1985","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:327387-2#descriptions"
"wfo-0000530523","Annual herb, ascending or erect, attaining ± 1.25 m. in cultivation in Africa (even more in tropical Asia). Stem stout, usually much branched, it and the branches angular, glabrous or furnished in the upper parts with sparse (or denser in the inflorescence) ± crisped hairs. Leaves glabrous, or thinly pilose on lower surface of primary nervation, green or purplish-suffused, very variable in size, long-petiolate (up to ± 8 cm.) lamina broadly ovate, rhomboid-ovate or broadly elliptic to lanceolate-oblong, emarginate to obtuse or acute at the apex, at the base shortly cuneate to attenuate, decurrent along the petiole. Flowers green to crimson, in ± globose clusters ± 4–25 mm. in diameter, all or only the lower axillary and distant, the upper sometimes without subtending leaves and increasingly approximate to form a thick terminal spike of variable length, ♂ and ♀ flowers intermixed. Bracts and bracteoles broadly ovate or deltoid-ovate; bracteoles subequalling or shorter than the perianth, pale and membranous, broadest near the base and gradually narrowed upwards to the green midrib which is excurrent to form a long pale-tipped awn usually at least half as long as the basal portion and not rarely equalling it. Perianth-segments 3, elliptic or oblong-elliptic, 3–5 mm. long, narrowed above, pale and membranous, the green midrib excurrent into a long pale-tipped awn, those of the ♀ flowers slightly accrescent in fruit. Stigmas 3, erect or recurved, ± 2 mm. Capsule ovoid-urceolate with a short beak below the style-base, 2.25–2.75 mm., circumscissile, membranous, obscurely wrinkled. Seed 1–1 5 mm., black or brown, shining, very faintly reticulate. Fig. 4/6.","3CD3B3BC-400E-424D-9151-C7A34E4879FB","Amaranthaceae, C.C. Townsend. Flora of Tropical East Africa. 1985","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:327386-2#descriptions"
"wfo-0000530552","Annual herb, erect or more rarely ascending, 10–75(–100) cm. Stem rather slender, sparingly to considerably branched, angular, glabrous or more frequently increasingly hairy upwards (especially in the inflorescence) with short or longer and rather floccose multicellular hairs. Leaves glabrous or shortly to fairly long-pilose on the lower surface of the primary or most of the venation, long-petiolate (petioles up to ± 10 cm. long and the longest commonly longer than the lamina); lamina deltoid-ovate to rhombic-oblong, 2–7 × 1.5–5.5 cm., the margins occasionally obviously sinuate, shortly cuneate to subtruncate below, obtuse and narrowly to clearly emarginate at the tip, minutely mucronate. Flowers green, in slender axillary or terminal, frequently paniculate spikes ± 2.5–12 cm. long and 2–5 mm. wide, or in the lower part of the stem in dense axillary clusters to ± 7 mm. in diameter; ♂ and ♀ flowers intermixed but the latter more numerous. Bracts and bracteoles deltoid-ovate to lanceolate-ovate, whitish and membranous with a very short pale or reddish awn formed by the excurrent green midrib; bracteoles shorter than the perianth (± 1 mm.). Perianth-segments 3(–4); ♂ oblong-oval, acute, concave, ± 1.5 mm., shorty mucronate; ♀ narrowly oblong to narrowly spathulate, finally 1.25–1.75 mm., the borders white-membranous, minutely mucronate or not, midrib green and often thickened above. Stigmas 2–3, short, erect or almost so. Capsule subglobose, 1.25–1.75 mm., not or slightly exceeding the perianth, indehiscent or rupturing irregularly, very strongly rugose throughout. Seed ± 1–1.25 mm., round, only slightly compressed, dark brown to black with an often paler thick border, ± shining, reticulate and with shallow scurfy verrucae on the reticulum, the verrucae with the shape of the areolae. Fig. 4/8, 5/5, 6.","2CD92580-5048-430D-A0D2-33C94D8D8902","Amaranthaceae, C.C. Townsend. Flora of Tropical East Africa. 1985","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:316349-2#descriptions"
"wfo-0000530923","Annual erect simple or ± branched herb, 10–65(–80) cm. tall; branches 4-angled and narrowly winged above, sometimes ± scabrous. Leaves linear to ± lanceolate, 1.5–8 cm. long, 0.2–1.4 cm. wide, narrowed to subacute apex, auriculate-cordate at the base or cuneate in some of the lower leaves, entire, 1-nerved, sometimes minutely scabrous. Flowers 4-merous in lax (2–)3–15-flowered dichasia; peduncle 0.4–1 (–1.8) cm. long; pedicels 0.5–3(–6) mm. long; bracteoles lanceolate, ± 1 mm. long. Calyx-tube campanulate, 1–1.5(–3) mm. long; lobes 4, triangular, 0.4–0.7 mm. long; appendages up to 0.3(–1) mm. long. Petals pink to mauve, ± round to obovate, 0.6–0.7(–2) mm. long and wide. Stamens 4–8, exserted; filaments 0.8–2.5 mm. long. Ovary globose, 0.8–1.5 mm. in diameter; style filiform, 0.5–2.5 mm. long. Capsule globose, (1.5–)1.7–3.5 mm. in diameter (usually under 3 in East Africa), equalling or slightly exceeding the lobes. Seeds brownish, concave-convex, 0.4–1 mm. long. Fig. 12/1–4.","361A3166-24F5-4757-960E-6DD41D0B6A73","Lythraceae, B. Verdcourt. Flora of Tropical East Africa. 1984","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:30030870-2#descriptions"
"wfo-0000530936","Annual often red erect or ascending simple or ± branched herb or sometimes a minute ephemeral, less often subshrubby and possibly a short-lived perennial, (0.6–)2–80 cm. tall: stems 4-angular or ± winged. Leaves linear to elliptic, 0.7–7 cm. long, 0.15–1 (–1.6) cm. wide, narrowed to the apex, nearly always narrowed to a cuneate base, rarely obtuse or subcordate, glabrous or very slightly asperulous. Dichasia (1–)3–many-flowered, ± lax to somewhat dense; peduncles 1(–2) mm. long; pedicels 1–2.5(–4) mm. long; bracteoles minute, linear-lanceolate. Calyx red or green; tube turbinate-campanulate, 1–1.2(–2) mm. long; lobes 4, broadly triangular, 1–1.5 mm. long; intermediary appendages absent or very inconspicuous. Petals nearly always absent or odd minute ones sometimes present. Stamens 4, as long as the calyx-lobes or shorter. Ovary globose, 0.7–1.2 mm. in diameter; style 0.1–0.3 mm. long or stigma sessile. Capsule red, globose, 1–2.5 mm. in diameter, 1/2–3/4-included within the calyx. Seeds brownish, concavo-convex, 0.4 mm. in diameter. Fig. 12/26–30, p. 39.","D0E11FCA-394A-461A-BDB3-9A1229166405","Lythraceae, B. Verdcourt. Flora of Tropical East Africa. 1984","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552663-1#descriptions"
"wfo-0000530979","Aquatic glabrous plant with stout prostrate stem, 4–8 mm. wide (dry), ± 1–1.2 m. long, profusely rooting at the nodes; stem pale, angled; adventitious roots ±10 cm. long. Leaves narrowly triangular-lanceolate, 2–3.5(–6) cm. long, 0.6–1 cm. wide, narrowly acute at the apex, truncate to slightly rounded auriculate-cordate at the base; lateral venation ± obscure; petiole ± obsolete or scarcely 1 mm. long. Cymes numerous, up to about 1.2 cm. wide in fruit, 7–15(–20 or probably more)-flowered; peduncle 3–5 mm. long; secondary branches ± 2 mm. long; pedicels 1–2 mm. long; bracteoles filiform, minute. Calyx-tube obconic-angular, ± 1(–1.75) mm. long, becoming broadly cupular in fruit, up to 1.5 mm. long, ± 3 mm. wide; lobes 4, broadly triangular, 0.8 mm. tall, ± 2 mm. wide; appendages minute, evident in bud. Petals 4, white (pale lilac in dried material), rounded-obovate, 1.2–1.5 mm. long, 1–1.2 mm. wide, very fugitive. Stamens 4–8. Style and capitate stigma together 0.5 mm. long. Capsule dark red, globose, 2–3 mm. wide, bursting irregularly. Seeds pale brown, concave-convex, 0.5 mm. long. Fig. 12/9–12, p. 39.","4C665FE6-055F-4D3C-B4FA-51DCDF4CB36A","Lythraceae, B. Verdcourt. Flora of Tropical East Africa. 1984","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552688-1#descriptions"
"wfo-0000531015","Erect branched or unbranched annual herb 10–25 cm. tall; stems reddish, 4-angled below, ± 4-winged above. Leaves oblong or narrowly oblong, 0.8–4.5 cm. long, 0.15–1.3 cm. wide, acute at the apex, auriculate-cordate at the base. Flowers 4-merous, in somewhat lax numerous 5–many-flowered dichasia up to 8 mm. wide in fruit; peduncles 1–3 mm. long; pedicels 0.2–1.5 mm. long; bracteoles minute, up to 1.2 mm. long. Calyx-tube obconic, 0.3–0.5 mm. long; lobes triangular, ± as long as tube; appendages small. Petals white, linear or subulate, ± 0.5 mm. long, ± persistent. Stamens inserted below middle of the tube, ± equalling the lobes. Ovary globose; style plus stigma 0.2–0.3 mm. long. Capsule red, globose, (0.8–)1.2–1.5 mm. diameter. Seeds brown, 0.3 mm. long. Fig. 12/13–17, p. 39.","372820FE-B08E-45EF-8AB8-AE304608D5FD","Lythraceae, B. Verdcourt. Flora of Tropical East Africa. 1984","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552718-1#descriptions"
