wfo-0001104117,"<b>Matelea warscewiczii</b> (H. Karst.) Woodson, Ann. Missouri Bot. Gard. 28: 224. 1941; <i>Callaeolepium warscewiczii</i> H. Karst.; <i>Fimbristemma warscewiczii</i> (H. Karst.) Benth. &amp; Hook. f. ex Hemsl.; <i>M. marsdenioides</i> Standl. &amp; L.O. Williams.</p> <p> Enredaderas algo le&ntilde;osas y corchosas hacia la parte inferior, ra&iacute;ces fibrosas; tallos j&oacute;venes con indumento mixto, tricomas largos densos, 0.7&#150;0.8 mm de largo, rectos, amarillos, patentes, tricomas cortos dispersos, 0.05 mm de largo, rectos, transl&uacute;cidos, tricomas glandulares dispersos, 0.05 mm de largo. Hojas con l&aacute;minas el&iacute;pticas, 6&#150;12 cm de largo y 3.5&#150;7 cm de ancho, &aacute;pice acuminado, base lobada, lobos descendentes a traslapados, seno 0.3&#150;1.3 cm de profundidad, con densos tricomas largos, nervios laterales 7&#150;8 pares, col&eacute;teres 6&#150;8; pec&iacute;olo 1.3&#150;4 cm de largo, con denso indumento mixto. Inflorescencia paniculiforme, con denso indumento mixto, ped&uacute;nculo 20&#150;35 mm de largo, pedicelo 3.5&#150;6 mm de largo; c&aacute;liz con 1 col&eacute;ter por seno, lobos lanceolados con &aacute;pices agudos, 3.6 mm de largo y 1.1 mm de ancho, con densos tricomas largos abaxialmente, glabros adaxialmente o con pocos tricomas largos en el &aacute;pice, verde p&aacute;lidos con nervios verdes m&aacute;s obscuros; corola cortamente campanulada en la base, glabra, blanca con nervios verdes, tubo 0.9&#150;1.1 mm de largo, lobos angostamente ovados con &aacute;pices agudos, 6 mm de largo y 2.7 mm de ancho; ginostegio con est&iacute;pite ca 0.8 mm de largo, corona blanca, corona externa de 5 lobos connados, estipitada inferiormente, cupuliforme arriba, est&iacute;pite 0.8&#150;1 mm de largo, obc&oacute;nica, margen superior con 5 l&oacute;bulos filiformes (cada uno compartido con los lobos de la corona externa adyacente), &eacute;stos alternando con las anteras, 3 mm de largo, arqueados sobre el ginostegio y encontr&aacute;ndose arriba, inconspicuamente b&iacute;fidos en el &aacute;pice, cada uno con un par de dientes arqueados 0.5 mm de largo cerca de la base, cada lobo de la corona externa tambi&eacute;n con un par de dientes dorsales patentes 0.4 mm de largo e inconspicuamente b&iacute;fidos en el &aacute;pice, corona interna con 5 lobos, m&aacute;s o menos adnados por debajo de la corona externa, opuestos a las anteras, cada uno con la parte libre m&aacute;s o menos cuadrada, 1 mm de largo y de ancho, margen superior con 4 dientes diminutamente b&iacute;fidos, arqueado-patentes, el par externo 0.6 mm de largo y el interior 0.3 mm de largo, ap&eacute;ndices terminales de las anteras adpresos al margen del &aacute;pice del estilo; estilo con &aacute;pice levemente pentagonal, casi redondeado, plano, 1.3 mm de ancho. Fol&iacute;culos maduros no conocidos, los inmaduros fusiformes, &aacute;pice atenuado, base truncada, con dispersos aguijones anchamente c&oacute;nicos, obtusos, con densos tricomas largos y glandulares.</p> <p> Rara en bosques secos, zona norcentral; 1100&#150;1150 m; fl nov; <i>Stevens 16147</i>; Honduras y Nicaragua. <i>Matelea marsdenioides</i>, como tratada en la <i>Flora de Nicaragua</i>, fue originalmente descrita con el interior de la corola aracnoideo-pubescente en la base; puede ser que la especie es variable en este car&aacute;cter o que las flores del tipo estaban deterior&aacute;ndose.</p>        general        1604744E-1B52-489B-AA50-3DB31D064EC3        English        2009-06-03                                http://creativecommons.org/licenses/by/4.0        Missouri Botanical Garden        Missouri Botanical Garden"
wfo-0000820378,"...</b> <b> <a href=""http://www.tropicos.org/name/50246311?projectid=7""> Guarianthe aurantiaca</a></b></p>         general        B3DE177E-9F1F-448B-9FD8-D540D3C34B72        English        2009-06-03                                http://creativecommons.org/licenses/by/4.0        Missouri Botanical Garden        Missouri Botanical Garden"
wfo-4000021966,"<b>LITHACHNE</b> P. Beauv.</p> <p>Por Richard W. Pohl</p> <p> <b>Lithachne pauciflorus</b> (Sw.) P. Beauv., Ess. Agrostogr. 135, 168. 1812; <i>Olyra pauciflora</i> Sw.</p> <p> Perennes cespitosas; tallos 20&#150;75 cm de largo, erectos o arqueados, con numerosos nudos alargados, simples; plantas monoicas. Hojas con los pseudopec&iacute;olos aplanados, pulviniformes; vainas esparcidamente hisp&iacute;dulas; pseudopec&iacute;olo ca 1 mm de largo, esparcidamente hirsuto por la haz; l&iacute;gula una membrana 0.5&#150;0.7 mm de largo; l&aacute;minas aplanadas, lanceoladas a ovadas, 4&#150;12 cm de largo y 1.3&#150;4.5 cm de ancho, asim&eacute;tricas, la base oblicuamente truncada, glabras o puberulentas en el env&eacute;s. Inflorescencias axilares, 1&#150;4 por nudo, generalmente bisexuales, con 1&#150;3 espiguillas pistiladas y 1&#150;10 espiguillas estaminadas, a veces pistiladas con 1 espiguilla; espiguillas estaminadas 4&#150;6.3 mm de largo, sin glumas, lema y p&aacute;lea casi iguales, angostamente lanceoladas, membran&aacute;ceas, blancas, glabras, fl&oacute;sculo desarticul&aacute;ndose despu&eacute;s de la floraci&oacute;n, lema 3-nervia, sin arista, p&aacute;lea 2-nervia, lod&iacute;culas 3, truncadas, vascularizadas, estambres 3, las anteras 2.2&#150;4.1 mm de largo; espiguillas pistiladas solitarias, 6&#150;12 mm de largo, desarticulaci&oacute;n arriba de las glumas, glumas subiguales, mucho m&aacute;s largas que el fl&oacute;sculo, persistentes por un corto tiempo, verdes, herb&aacute;ceas, multinervias, caudado-ovadas, gluma inferior 7&#150;10-nervia, gluma superior 7&#150;8-nervia, fl&oacute;sculo 2.5&#150;5 mm de largo, &oacute;seo, comprimido lateralmente, brillante, inicialmente blanco, caf&eacute; moteado en la madurez, lema obpiramidal, truncada, cuculada, comprimida lateralmente, dispuesta sobre un entrenudo grueso de la raquilla permanentemente unido, p&aacute;lea abrazada por los m&aacute;rgenes de la lema, lod&iacute;culas 3, truncadas, vascularizadas, estilos y estigmas 2. Fruto una cariopsis; embri&oacute;n ca 2/5 la longitud de la cariopsis, hilo linear.</p> <p> Rara, nebliselvas, zonas atl&aacute;ntica y norcentral; 0&#150;1350 m; fl y fr jul&#150;oct; <i> Pohl 12350</i>, <i> Stevens 23108;</i> M&eacute;xico a Argentina y en las Antillas. G&eacute;nero con 4 especies distribuidas desde M&eacute;xico hasta Argentina.</p>	general	16A662EF-318F-4C9F-A04A-BC36BED1CEB9	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0000814269,"<b>Lobelia cardinalis</b> L., Sp. Pl. 930. 1753.</p> <p> Hierbas perennes y erectas, 0.4&#150;1.5 (&#150;2) m de alto. Hojas principales lineares a lanceoladas u oblongas hasta ovadas, 9&#150;15 (&#150;22) cm de largo y 0.4&#150;1.5 (&#150;2.5) cm de ancho, subenteras a gruesamente calloso-dentadas. Inflorescencias 15&#150;30 (&#150;50) cm de largo, no particularmente secundifloras, con pocas a 100 flores laxa a densamente agrupadas, pedicelos 0.4&#150;1.5 (&#150;2) cm de largo, bract&eacute;olas casi basales; flores 3&#150;5 cm de largo; hipanto 8&#150;11 mm de di&aacute;metro, lobos del c&aacute;liz lineares, 8&#150;16 (&#150;20) mm de largo, enteros; corola roja a rojo brillante o raramente rosada a blanca, tubo 15&#150;20 mm de largo, fenestrado; filamentos 19&#150;33 mm de largo. C&aacute;psulas 1/2 &iacute;nferas, generalmente ca 6&#150;8 (&#150;10) mm de largo; semillas muy arrugadas con proyecciones irregulares y estrechamente agregadas.</p> <p> Ocasional, en zonas h&uacute;medas alteradas en la zona norcentral y norte de Zelaya; 20&#150;2000 m; fl y fr durante todo el a&ntilde;o; <i> Guzm&aacute;n 1184</i>, <i> Stevens 19451</i>; Estados Unidos a Panam&aacute;. En Nicaragua se encuentra la subespecie <i> L. cardinalis</i> ssp. <i> graminea</i> (Lam.) McVaugh que se distribuye desde el centro de M&eacute;xico hasta Panam&aacute;; la otra subespecie, <i> L. cardinalis</i> ssp. <i> cardinalis</i>, est&aacute; ampliamente distribuida en el este de los Estados Unidos.</p>	general	B4A56881-3688-4D3C-AC6D-608FA1E7941F	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0000815318,"<b>Lobelia laxiflora</b> Kunth in Humb., Bonpl. &amp; Kunth, Nov. Gen. Sp. 3: 311. 1819.</p> <p> Arbustos rastreros o hierbas perennes, (0.2&#150;) 0.8&#150;1.5 (&#150;3) m de alto. Hojas principales linear-lanceoladas a ampliamente el&iacute;pticas hasta ovadas, 4&#150;12 (&#150;25) cm de largo y (0.5&#150;) 1.5&#150;3.5 (&#150;4.5) cm de ancho, subenteras a m&aacute;s t&iacute;picamente fina y uniformemente calloso-serradas. Inflorescencias racimos terminales, 10&#150;60 cm de largo, pedicelos 1&#150;10 cm de largo, inconspicuamente bibracteolados en el medio u ocasionalmente a 3&#150;4 mm de la base; flores 2.7&#150;4.8 cm de largo; hipanto mayormente 8&#150;11 mm de di&aacute;metro, lobos del c&aacute;liz cortamente deltoides, angostamente triangulares a lineares, (1&#150;) 3&#150;4 (&#150;6.5) mm de largo, enteros; corola roja, anaranjada o amarillenta, tubo 16&#150;25 mm de largo, m&aacute;s o menos fenestrado; filamentos (18&#150;) 22&#150;27 (&#150;35) mm de largo. C&aacute;psulas m&aacute;s de 1/2 &iacute;nferas, 5&#150;10 mm de largo; semillas casi lisas pero con l&iacute;neas longitudinales poco evidentes.</p> <p> Com&uacute;n, en sitios desabrigados en las zonas norcentral y pac&iacute;fica; 600&#150;2000 m; fl y fr durante todo el a&ntilde;o; <i> Stevens 17918</i>, <i> 19019</i>; suroeste de los Estados Unidos hasta Colombia. Las plantas nicarag&uuml;enses corresponden a <i> L. laxiflora </i> var. <i> stricta </i> (Planch. &amp; Oerst.) McVaugh que se encuentra desde el centro de M&eacute;xico hasta Colombia y es aparentemente la &uacute;nica variedad de esta especie que se encuentra al sur de Guatemala.	general	10E21757-8388-4152-8565-28C1D68E6E2D	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0000815348,"<b>Lobelia longicaulis</b> Brandegee, Univ. Calif. Publ. Bot. 6: 73. 1914; <i>L. neglecta </i> Vatke; <i>L. urticifolia </i> E. Wimm.; <i>L. poasensis </i> E. Wimm.</p> <p> Hierbas perennes, 0.15&#150;0.5 m de largo. Hojas principales ovadas a ampliamente lanceoladas o el&iacute;pticas, 2.5&#150;8 cm de largo y (0.5&#150;) 1&#150;4.2 cm de ancho, m&aacute;rgenes gruesa e irregularmente serrados con 2&#150;5 dientes por cm. Flores pocas a 25 en las axilas de las hojas superiores o br&aacute;cteas, pedicelos 0.8&#150;2 (&#150;3) cm de largo, ebracteolados; flores 0.8&#150;1.1 cm de largo; hipanto mayormente 1&#150;2 mm de largo en la antesis, lobos del c&aacute;liz lineares, (1.6&#150;) 3&#150;4 mm de largo, enteros; corola p&uacute;rpura p&aacute;lida a casi blanca, tubo 3&#150;4 mm de largo, no fenestrado pero con una hendedura dorsal; filamentos (2.5&#150;) 3.5&#150;4.5 mm de largo, connados en el tercio superior. C&aacute;psulas 1/3&#150;2/3 &iacute;nferas, 5.5&#150;10 mm de largo; semillas lisas y brillantes.</p> <p> Conocida en Nicaragua por una sola colecci&oacute;n (<i>Moreno 14333</i>) de sitios perturbados, Madriz; 1300&#150;1400 m; fl ene; M&eacute;xico hasta Panam&aacute;.</p>	general	853F26B3-9871-4BBF-853E-A2A283E9EE3C	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0000815619,"<b>Lobelia tatea</b> (E. Wimm.) E. Wimm. in Engl., Pflanzenr. IV. 276b(Heft 106): 119. 1943; <i>Pratia tatea</i> E. Wimm.</p> <p> Hierbas erectas o subarbustos (0.6&#150;) 1&#150;2 (&#150;3) m de alto. Hojas principales el&iacute;pticas a oblongo-obovadas, ca 15&#150;20 (&#150;30) cm de largo y 4.5&#150;7.5 (&#150;12) cm de ancho, m&aacute;rgenes calloso-denticulados o serrulados con ca 8&#150;10 dientes por cm. Inflorescencias subsecundifloras, 10&#150;30 cm de largo, con pocas a muchas flores, pedicelos 4&#150;5 cm de largo, ebracteolados, cada uno axilar a una br&aacute;ctea serrulada, 1&#150;5 cm de largo y 5&#150;10 mm de ancho; flores 4.3&#150;6 cm de largo; hipanto ca 3&#150;4 mm de largo, lobos del c&aacute;liz angostamente triangulares, ca 4&#150;6 mm de largo, denticulados; corola rosada en la base y con los lobos purp&uacute;reos, tubo 22&#150;40 mm de largo, no fenestrado pero dorsalmente hendido hasta la base; filamentos 25&#150;48 mm de largo. C&aacute;psula ca 1/2 &iacute;nfera, 10&#150;14 mm de largo; semillas ligera y menudamente foveolado-reticuladas.</p> <p> Poco frecuente, en bosques nublados en la zona norcentral y Zelaya; 600&#150;2100 m; fl y fr durante todo el a&ntilde;o; <i> Moreno 7590</i>, <i> Neill 1638</i>; ampliamente distribuida desde el sur de M&eacute;xico hasta Nicaragua. El tipo fue colectado en Chontales por el ingl&eacute;s Ralph Tate.</p>	general	1854EF62-789C-4239-ACC9-F2DAC62B3664	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0000814251,"<b>Lobelia xalapensis</b> Kunth in Humb., Bonpl. &amp; Kunth, Nov. Gen. Sp. 3: 315. 1819.</p> <p> Hierbas anuales, (0.05&#150;) 0.1&#150;0.4 (&#150;0.6) m de alto. Hojas principales generalmente ovadas, mayormente 1&#150;3 (&#150;5.5) cm de largo y 0.5&#150;2 (&#150;4.5) cm de ancho, m&aacute;rgenes sinuados y gruesamente dentados. Inflorescencias no secundifloras, frecuentemente corimbosas cuando j&oacute;venes, hasta con 40 flores, pedicelos 0.2&#150;1.2 cm de largo, en las axilas de br&aacute;cteas generalmente lineares a filiformes, basalmente bibracteolados, bract&eacute;olas en forma de t&oacute;rulas; flores 0.4&#150;0.6 (&#150;0.7) cm de largo; hipanto 0.8&#150;1.2 mm de largo, lobos del c&aacute;liz linear-subulados, 2&#150;4 mm de largo, enteros; corola azul p&aacute;lida a p&uacute;rpura o blanca o purp&uacute;rea, tubo ca 2.5 mm de largo, con una hendedura dorsal aproximadamente de 1.5 mm de largo; filamentos 2&#150;2.5 mm de largo. C&aacute;psulas 1/3 &iacute;nferas o menos, 4&#150;5.5 mm de largo; semillas lisas, brillantes.</p> <p> Ocasional, en sitios alterados en todas las zonas del pa&iacute;s; 300&#150;1600 m; fl y fr nov&#150;mar; <i> Moreno 25377</i>, <i> Stevens 4079</i>; M&eacute;xico hasta Argentina.</p>	general	B0C7B4CB-3E04-435D-81DF-F02BFD586C90	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0000814340,"<b>Lobelia zelayensis</b> Wilbur, Sida 14: 563. 1991.</p> <p> Hierbas sufruticosas o arbustos d&eacute;biles, 1&#150;1.5(&#150;2) m de alto. Hojas principales el&iacute;pticas a lanceolado-el&iacute;pticas, (8&#150;) 10&#150;15 (&#150;20) cm de largo y 2&#150;6(&#150;8) cm de ancho, m&aacute;rgenes agudamente serrulados en ca los 3/4 distales, con 2&#150;4 dientes por cm. Flores en las axilas de las hojas superiores, pedicelos 4&#150;7 cm de largo, ebracteolados; flores 5&#150;6 cm de largo; hipanto 5&#150;6 mm de largo, lobos del c&aacute;liz angostamente lanceolados a lineares, 11&#150;15 mm de largo, indistintamente serrulados con 1&#150;3 dientes diminutos por lado; corola p&uacute;rpura-rojiza, tubo ca 25 mm de largo, no fenestrado pero dorsalmente hendido hasta 1&#150;2 mm de la base; filamentos 3&#150;3.5 cm de largo. C&aacute;psulas 1/3&#150;1/2 s&uacute;peras, ca 15 mm de largo; semillas levemente foveolado-reticuladas.</p> <p> Poco frecuente, en bosques nublados en Jinotega y Zelaya; 900&#150;1600 m; fl y fr dic&#150;abr; <i> Pipoly 5150</i>, <i> 6041</i>; end&eacute;mica.</p>	general	62D5B5DB-1FAF-4F0C-9B87-A9CC1FFC522C	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0000230487,"<b>Lockhartia amoena</b> Endres &amp; Rchb. f., Gard. Chron. 1872: 666. 1872; <i>L. costaricensis</i> Schltr.; <i>L. grandibracteata</i> Kraenzl.</p> <p> Plantas hasta 40 cm de alto, erectas hasta p&eacute;ndulas. Hojas angostamente triangulares, 1.5&#150;3.5 cm de largo y 0.4&#150;1 cm de ancho, subagudas. Inflorescencia una pan&iacute;cula corta y compacta, pauciflora, las br&aacute;cteas florales suborbiculares, 4&#150;10 mm de largo y 6&#150;10 mm de ancho, obtusas, las flores amarillas con manchas caf&eacute;-rojizas sobre la base del labelo; s&eacute;palos ovados, 5&#150;6 mm de largo y 4 mm de ancho, apiculados; p&eacute;talos 7&#150;8 mm de largo y 4&#150;5 mm de ancho, obtusos; labelo ca 10 mm de largo y 8 mm de ancho, 3-lobado, los lobos laterales linear-liguliformes, el lobo medio subcuadrado, 8 mm de largo y 6 mm de ancho, &aacute;pice profundamente 2-lobado, base con un lobo redondeado a cada lado, en posici&oacute;n natural con bordes laterales muy reflexos, disco con un callo linear, truncado, papiloso; columna con alas apicales grandes, denticuladas; ovario y pedicelo juntos 15 mm de largo.</p> <p> Conocida en Nicaragua por una sola colecci&oacute;n (<i>Garnier 1831</i>) de bosques nublados de tierras altas, sin localidad exacta; fl ago&#150;dic; M&eacute;xico a Colombia. Esta especie se distingue por las br&aacute;cteas grandes y las flores amarillas relativamente grandes con marcas caf&eacute;-rojizas sobre la porci&oacute;n basal del labelo. Difiere de <i>L. oerstedii</i>, una especie cercana, por el lobo medio del labelo subcuadrado (no pandurado) tan ancho en la base como en el &aacute;pice o m&aacute;s ancho en la base.</p>	general	8F97D910-80D0-466D-9468-A98015878B5B	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0000230501,"<b>Lockhartia hercodonta</b> Rchb. f. ex Kraenzl. in Engl., Pflanzenr. IV.50 (Heft 83): 8, f. 2A. 1923.</p> <p> Plantas hasta 30 cm de alto, erectas hasta p&eacute;ndulas. Hojas falcado-lanceoladas, hasta 4 cm de largo y 0.7 cm de ancho, &aacute;pice incurvado y acuminado. Inflorescencia con 2&#150;varias flores sucesivas, las br&aacute;cteas florales ovado-lanceoladas, 7 mm de largo, acuminadas, las flores blancas con el callo del labelo anaranjado y la cavidad estigm&aacute;tica verde; s&eacute;palos anchamente ovado-el&iacute;pticos, 5 mm de largo y 3 mm de ancho, apiculados; p&eacute;talos 6 mm de largo y 3.5 mm de ancho, redondeados; labelo suborbicular, 6.5 mm de largo y 7 mm de ancho, simple, &aacute;pice m&aacute;s o menos truncado, disco cubierto por m&aacute;s de su 1/2 con un callo c&oacute;ncavo y carnoso, terminando en un par de proyecciones erectas, carnosas y con 2 carinas carnosas divergentes en la base; columna con alas apicales triangulares y crenuladas; ovario y pedicelo juntos 5&#150;6 mm de largo.</p> <p> Ocasional, bosques perennifolios nublados, zonas pac&iacute;fica y norcentral; 1300&#150;1350 m; fl jul&#150;ene, fr ene&#150;mar; <i> Stevens 6698</i>, <i> 21097</i>; Guatemala a Colombia. Esta especie se distingue por las flores blancas y el labelo suborbicular, simple, con el callo anaranjado, grande y carnoso.</p>	general	E9FAC035-254B-4065-A3E1-8A2BB01740BE	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0000230514,"<b>Lockhartia micrantha</b> Rchb. f., Bot. Zeitung (Berlin) 10: 768. 1852; <i>L. chiriquiensis</i> Schltr.; <i>L. lankesteri</i> Ames.</p> <p> Plantas hasta 25 cm de alto, p&eacute;ndulas. Hojas linear-triangulares, 0.8&#150;2 cm de largo y 0.5&#150;0.7 cm de ancho, obtusas hasta subagudas. Inflorescencia racemosa corta, pauciflora, la br&aacute;ctea floral infundibuliforme, cordiforme, hasta 4 mm de largo y de ancho, las flores amarillas con callo anaranjado y manchitas rojas sobre la porci&oacute;n basal del labelo, la columna y el callo; s&eacute;palos anchamente el&iacute;pticos, 3.5 mm de largo, apiculados, el dorsal 2.6 mm de ancho, los laterales 2.4 mm de ancho; p&eacute;talos 3 mm de largo y 2 mm de ancho, subagudos; labelo 4 mm de largo y 5 mm de ancho, 3-lobado, los lobos laterales linear-oblongos, el lobo medio romboidal, 3 mm de largo y 3.5 mm de ancho, &aacute;pice retuso, disco con un callo suborbicular grande, excavado en la base, con bordes ligeramente elevados y verrugosos, con &aacute;pice 3-lobado, varias verrugas en frente del callo; columna con alas apicales anchas, serruladas; ovario y pedicelo juntos 7&#150;10 mm de largo.</p> <p> Ocasional, bosques perennifolios y bordes de carreteras, zona atl&aacute;ntica; 60&#150;400 m; fl feb, fr mar&#150;abr;<i> Moreno 23609</i>, <i> Sandino 4745</i>; Nicaragua a Colombia y Venezuela. Esta especie se distingue por las hojas obtusas y peque&ntilde;as, las flores amarillo p&aacute;lidas con el lobo medio del labelo r&oacute;mbico y los lobos laterales linear-oblongos, adem&aacute;s por las manchas rojas sobre la porci&oacute;n basal del labelo. Existe una foto de <i> Heller 2385</i> de una planta con el lobo medio del labelo distintamente 4-lobado que podr&iacute;a tratarse de <i> L. chocoensis</i> Kraenzl., pero el material no es lo suficientemente bueno para verificar esta suposici&oacute;n.</p>	general	80C310B8-626F-4F9C-B1E6-1B11658935A5	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0000230522,"<b>Lockhartia oerstedii</b> Rchb. f., Bot. Zeitung (Berlin) 10: 767. 1852; <i>L. verrucosa</i> Rchb. f.; <i>L. lamellosa</i> Rchb. f.; <i>Fernandezia robusta</i> Bateman; <i>L. robusta</i> (Bateman) Schltr.</p> <p> Plantas hasta 40 cm de alto, erectas. Hojas triangulares, 1&#150;3 cm de largo y 0.4&#150;0.8 cm de ancho, agudas. Inflorescencia uniflora o un racimo con varias flores sucesivas, las br&aacute;cteas infundibuliforme-cordadas, 5 mm de largo y 4 mm de ancho, agudas, las flores amarillo brillantes con la columna y la mitad apical del labelo manchados de rojo obscuro; s&eacute;palos ovados, 6&#150;8 mm de largo y 4.5&#150;5.5 mm de ancho, apiculados; p&eacute;talos 6.5&#150;9 mm de largo y 5&#150;5.5 mm de ancho, truncados; labelo 14&#150;20 mm de largo y 13&#150;15 mm de ancho, 3-lobado, los lobos laterales linear-oblongos, el lobo medio subpandurado, 10&#150;14 mm de largo y 7&#150;12 mm de ancho, &aacute;pice profundamente 2-lobado, base con un lobo redondeado y erecto a cada lado, disco con un callo carnoso, cuadrado, puberulento con m&aacute;s o menos 4 carinas papiloso-corrugadas; columna con alas apicales amplias, dentadas; ovario y pedicelo juntos 10&#150;15 mm de largo.</p> <p> Rara, bosques secos, Nueva Segovia; 690 m; fl may&#150;jun; <i> Heller 10804</i>, <i> s.n.</i>; M&eacute;xico a Colombia. Esta especie est&aacute; cercanamente relacionada con <i> L. amoena</i> pero difiere en la forma del labelo, el cual tiene el lobo medio subpandurado y ampliado en el &aacute;pice, mientras que <i> L. amoena</i> tiene el lobo medio subcuadrado, con la mitad basal m&aacute;s ancha que la mitad apical.</p>	general	28001917-1401-4117-99C0-9BE810C4E92E	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-4000022061,"<b>LOCKHARTIA</b> Hook.</p> <p> Ep&iacute;fitas, peque&ntilde;as a medianas, cespitosas, sin pseudobulbos; tallos simples, alargados, erectos o p&eacute;ndulos, comprimidos, foliados en toda su longitud. Hojas cortas, lateralmente aplanadas, algo equitantes o d&iacute;sticas e imbricadas, patentes o suberectas, cori&aacute;ceas, no articuladas. Inflorescencias axilares a las hojas superiores, escapos con 1 &oacute; 2 flores, o racimos o pan&iacute;culas, cortas o algo alargadas, paucifloras hasta multifloras, las br&aacute;cteas a veces conspicuas y petaloides, membran&aacute;ceas, las flores peque&ntilde;as hasta medianas, en general amarillas o cremosas; s&eacute;palos similares, libres, patentes o reflexos; p&eacute;talos parecidos a los s&eacute;palos, pero por lo general m&aacute;s anchos; labelo muy complejo, entero, 3-, 4- &oacute; 6-lobado, por lo general conspicuamente m&aacute;s largo que los s&eacute;palos, disco con un callo papiloso, denticulado o tuberculado; columna corta, anchamente alada o auriculada, sin pie, la antera terminal, operculada, incumbente, imperfectamente 2-locular, polinios 2, cartilaginosos, obovoides; ovario delgado, pedicelado. C&aacute;psulas elipsoides hasta suborbiculares.</p> <p> G&eacute;nero con ca 20&#150;25 especies, conocidas desde M&eacute;xico hasta Sudam&eacute;rica; 5 especies se conocen en Nicaragua.</p> <p> D.E. Mora de Retana. <i> Lockhartia</i> Hook. <i> In</i>: Fl. Costaricensis. Fieldiana, Bot., n.s. 40: 124&#150;127. 1999.</p>	general	DFCE2408-4085-4361-9EF5-643A69F85082	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
wfo-0000444197,"<b>Loeselia ciliata</b> L., Sp. Pl. 628. 1753; <i>Hoitzia lupulina</i> Hook. &amp; Arn.</p> <p> Anuales, sufruticosas a frutescentes, hasta 1 m de alto, tallos estrigosos, glabrescentes. Hojas ovadas a ovado-el&iacute;pticas, 2.5&#150;8.5 cm de largo y 1.5&#150;3.5 cm de ancho, &aacute;pice agudo, base atenuada a subcordada, m&aacute;rgenes gruesamente serrados, cada diente terminando en una cerda y frecuentemente con cerdas entre ellos, escasamente estrigosas. Flores en pan&iacute;culas agrupadas en los &aacute;pices de ped&uacute;nculos largos, br&aacute;cteas 3&#150;numerosas, ampliamente ovadas, angular-ovadas o redondeado-deltoides, 0.3&#150;1 cm de largo, m&aacute;rgenes gruesamente dentados, cada diente terminando en una cerda 2&#150;4 mm de largo, las inferiores abrazando el ped&uacute;nculo, bract&eacute;olas 1&#150;2, lanceoladas, aristadas, escariosas; lobos del c&aacute;liz 5&#150;7 mm de largo, aristados; corola hipocrateriforme, 0.5&#150;1.5 (&#150;2) cm de largo, blanca a amarillo p&aacute;lida. C&aacute;psula 3&#150;4 mm de largo; semillas 1&#150;2 por l&oacute;culo.</p> <p> Com&uacute;n en &aacute;reas secas y perturbadas, en las zonas pac&iacute;fica y norcentral; 20&#150;800 m; fl nov&#150;mar, fr dic&#150;may; <i> Grijalva 1755</i>, <i> Stevens 21448</i>; M&eacute;xico al noroeste de Sudam&eacute;rica.</p>	general	0817BD7A-A01D-4641-BF38-60E0E4DD94B9	English	2009-06-03				http://creativecommons.org/licenses/by/4.0	Missouri Botanical Garden	Missouri Botanical Garden"
