taxonID,description,type,rightsHolder,source,bibliographicCitation,url,rights,license
wfo-0000000161,"In mountains, on wooded slopes with oak and pine 5500-7500 ft.",distribution,The New York Botanical Garden,433586,"Stern, William L. & Zamuco, Isidro T. 1965. Identify of 'Tinong' (Dipterocarpaceae). Brittonia. 17: 35-46.",https://doi.org/10.2307/2805390,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000000616,"This species occurs in the state of Goiás and neighboring Minas Gerais at the margins of tall deciduous forests, at ca. 500 m or higher altitudes, growing in partial shade in pockets of soil among limestone boulders. Collected in flower from February to April.",distribution,The New York Botanical Garden,207362,"Moraes, M. D. & Semir, J. 2009. A revision of Brazilian Dimerostemma (Asteraceae, Heliantheae, Ecliptinae), with a new species and taxonomic adjustments. Brittonia. 61 (4): 341-365.",https://doi.org/10.1007/s12228-009-9083-y,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000000880,"Mountains of northwestern San Miguel County, New Mexico.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000000926,"GEOGRAPHICAL DISTRIBUTION AND HABITAT: Alberta and British Columbia south to north and western Wyoming, northern Utah and northern Cali- fornia; plants of grassy and open slopes and hillsides at lower altitudes, in areas becoming dry during the summer. The plants of the type collection are slender, narrow leaved and with 1-3 heads.",distribution,The New York Botanical Garden,479030,"Camp, Wendell H. & Gilly, Charles L. 1943. Part II: Systematic Treatment, [Arnica alpina-Arnica discoidea]. Brittonia. 4 (3): 405-457.",https://doi.org/10.2307/2804901,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000001043,"Indiana, Ohio, and Wisconsin; occasional in the vicinity of New York City, in Penlnsylvania and in New Jersey.",distribution,The New York Botanical Garden,318236,"Long, Robert W. 1961. Biosystematics of two perennial species of Helianthus (Compositae), II. Natural populations and taxonomy. Brittonia. 13: 129-141.",https://doi.org/10.2307/2805349,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000001458,"Trinity Mountains, California.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000001550,"ARGENTINA: Buenos Aires, Corrientes, Misiones, La Pampa, Tucuman. BRAZIL: Santa Catarina, Rio de Janeiro, Sao Paulo. PARAGUAY; Alto Parana, Guaira. URUGUAY: Colonia, Rocha, Treinta y Tres.",distribution,The New York Botanical Garden,326903,"Wells, James R. 1965. A taxonomic study of Polymnia (Compositae). Brittonia. 17: 144-159.",https://doi.org/10.2307/2805240,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000001720,"COLOMBIA: Antioquia, Boyacá, Caldas, Cauca, Cundinamarca, Narifio, Norte de Santander, Santander, Valle. ECUADOR: Azuay, Carchi, Imbabura, Tungurahua. VENEZUELA: Mérida, Táchira.",distribution,The New York Botanical Garden,326903,"Wells, James R. 1965. A taxonomic study of Polymnia (Compositae). Brittonia. 17: 144-159.",https://doi.org/10.2307/2805240,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000001940,endemic to the puna formations in northern Chile and adjacent Argentina and Bolivia (ca. 4200 m). Flowering: Jan-Mar.,distribution,The New York Botanical Garden,100260,"Dillon, Michael O. & Sagástegui Alva, Abundio. 1996. Revision of the dioecious genus Chersodoma Phil. (Senecioneae, Asteraceae), including a new species and status change. Brittonia. 48: 582-604.",https://doi.org/10.2307/2807880,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000001955,"Known from White Horse, Yukon Territory, to Richards Island, at the mouth of the Mackenzie River.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000002124,"Dry, open, often rocky places; interior Alaska and Yukon Territory, south through British Columbia, Alberta, Sas- katchewan, western North Dakota, and eastern Washington, to western Nebraska, Colorado, Utah, northern Arizona, and Socorro County, New Mexico.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000002629,"Various habitats, but most commonly in rocky situations in the mountains; Greenland to Alaska, south in the cordillera to South Dakota, Colorado, northern Arizona, and California; also in Quebec.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000002723,"Mountains; southern Wyoming, Colorado, Utah, New Mexico, Arizona, and the Davis Mts. of Texas. Not common.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000002869,"has the widest distribution of any member of the genus; the northernmost records are from central Peru (3200-4200 m), extending south to Bolivia (3800-4650 m), northern Chile (4000-4500 m), and northwestern Argentina (4000-4500 m). Flowering: Jan- Aug.",distribution,The New York Botanical Garden,100260,"Dillon, Michael O. & Sagástegui Alva, Abundio. 1996. Revision of the dioecious genus Chersodoma Phil. (Senecioneae, Asteraceae), including a new species and status change. Brittonia. 48: 582-604.",https://doi.org/10.2307/2807880,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000003074,Known only from the state of Oaxaca in Mexico where it flowers during October and November.,distribution,The New York Botanical Garden,266545,"Grashoff, Jerold L. 1974. Novelties in Stevia (Compositae: Eupatorieae). Brittonia. 26: 347-384.",https://doi.org/10.2307/2805818,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000003114,"Mostly in sand along the coast or in sandy or loamy soils along rivers at slightly higher altitudes in the states of Colima, Jalisco, and Nayarit, mostly in humid, subtropical regions, usually occuring in partial shade.",distribution,The New York Botanical Garden,433586,"Stern, William L. & Zamuco, Isidro T. 1965. Identify of 'Tinong' (Dipterocarpaceae). Brittonia. 17: 35-46.",https://doi.org/10.2307/2805390,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000003332,"Dry places in the lowlands and foothills, often among sagebrush; Washington, from the Cascade Mountains eastward, extending into adjacent Idaho and southernmost British Columbia, aild south to central Oregon.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000003474,"Moist sandy places and pine woods; coastal plain, from Virginia to Texas; also in the West Indies; abundant in Florida.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000003482,"GEOGRAPHICAL DISTRIBUTION AND HABITAT: The taxonomy, distribution, and ecology of A. montana are treated in considerable alength by Hegi (1924).",distribution,The New York Botanical Garden,479030,"Camp, Wendell H. & Gilly, Charles L. 1943. Part II: Systematic Treatment, [Arnica alpina-Arnica discoidea]. Brittonia. 4 (3): 405-457.",https://doi.org/10.2307/2804901,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000003569,"Coastal bluffs and plains of northern California and southern Oregon (Fig. 3); occurring in bogs, seepage areas, and wet meadows; flowering from June to September.",distribution,The New York Botanical Garden,306709,"Bierner, Mark W. 1972. Taxonomy of Helenium sect. Tetrodus and a conspectus of North American Helenium (Compositae). Brittonia. 24: 331-355.",https://doi.org/10.2307/2805497,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000003685,"Mountains, extending into the lowlands in the Pacific Northwest; southern British Columbia and Alberta to northern Oregon, eastward and southward to Montana, western South Dakota, New Mexico, and Arizona; an isolated station in the Sierra San Pedro Martir, Baja California.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000004111,Chile: grasslands and scrublands in the Central Valley and occasionally along the coast from the province of Aconcagua to Talea. Flowers September to December.,distribution,The New York Botanical Garden,320562,"Ornduff, Robert. 1964. Biosystematics of Blennosperma (Composiatae). Brittonia. 16: 289-295.",https://doi.org/10.2307/2805063,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000004456,an endemic in puna habitats in north-central Peru (4600-4850 m). Flowering: Mar-Dec.,distribution,The New York Botanical Garden,100260,"Dillon, Michael O. & Sagástegui Alva, Abundio. 1996. Revision of the dioecious genus Chersodoma Phil. (Senecioneae, Asteraceae), including a new species and status change. Brittonia. 48: 582-604.",https://doi.org/10.2307/2807880,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000004554,"Southern Washington southward through the Coast Ranges and along the coast of Mendocino County, California, and along the western slope of the Cascade Mts. in Oregon.",distribution,The New York Botanical Garden,264215,"Barkley, T. M. 1968. Taxonomy of Senecio multilobaius and its allies. Brittonia. 20: 267-284.",https://doi.org/10.2307/2805451,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000006506,"Sandy or rocky places at about 3500-5500 feet, on the north side of the San Bernardino Mountains, California, and in the Little San Bernardino Mountains, and the Joshua Tree National Monument, all in San Bernardino County, California.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000006516,"GEOGRAPHICAL DISTRIBUTION AND HABITAT: Plants of mountain meadows, ridges, or woodlands, extending from coastal and southern Alaska south into northern California, Utah, and Colorado.",distribution,The New York Botanical Garden,479030,"Camp, Wendell H. & Gilly, Charles L. 1943. Part II: Systematic Treatment, [Arnica alpina-Arnica discoidea]. Brittonia. 4 (3): 405-457.",https://doi.org/10.2307/2804901,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000006907,"GEOGRAPHICAL DISTRIBUTION AND HABITAT: A plant of lower coastal regions, and mountain slopes and peaks, from the Admirality and the coast islands along the Aleutian Archipelago to the Commander Islands, and southward in the Japanese Archipelago to central Honshiu. Collections are not numerous from Unalaska, the Commander Islands and Japan.",distribution,The New York Botanical Garden,479030,"Camp, Wendell H. & Gilly, Charles L. 1943. Part II: Systematic Treatment, [Arnica alpina-Arnica discoidea]. Brittonia. 4 (3): 405-457.",https://doi.org/10.2307/2804901,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000007159,endemic to jalca formations in northern Peru (3770- 3900 m). Flowering: May-Jun.,distribution,The New York Botanical Garden,100260,"Dillon, Michael O. & Sagástegui Alva, Abundio. 1996. Revision of the dioecious genus Chersodoma Phil. (Senecioneae, Asteraceae), including a new species and status change. Brittonia. 48: 582-604.",https://doi.org/10.2307/2807880,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000007389,"Known only from the type collection, southern California.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000007668,From Veracruz south and west to Nayarit at elevations from 1800 to 2400 m; flowering May to February. Fig. 2.,distribution,The New York Botanical Garden,309824,"Torres, Andrew M. 1968. Revision of Jaegeria (Compositae--Heliantheae). Brittonia. 20: 52-73.",https://doi.org/10.2307/2805461,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000008296,"Peru, Dept. Huanuco, 2100-2400 m. July.",distribution,The New York Botanical Garden,315614,"Heiser, Charles B. 1957. A revision of the South American Species of Helianthus. Brittonia. 8: 283-285.",https://doi.org/10.2307/2804979,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000009027,"GEOGRAPHICAL DISTRIBUTION AND HABITAT: Broadly distributed in British Columbia, Alberta and Saskatchewan, south to Oregon, northern Nevada, northern Utah, and central Colorado. In the northern part of its range, A. fulgens is a plant of the hills and prairies, but towards the southern part it climbs into the mountains, to 6-10,000 ft. or above, and there is a plant of meadows or even woodlands.",distribution,The New York Botanical Garden,479030,"Camp, Wendell H. & Gilly, Charles L. 1943. Part II: Systematic Treatment, [Arnica alpina-Arnica discoidea]. Brittonia. 4 (3): 405-457.",https://doi.org/10.2307/2804901,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000009039,"Woodlands and along streambanks; southern Maine to east-central Minnesota, south to Georgia, Mississippi, and eastern Texas; reported from Quebec and Nova Scotia.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000009070,"Sonora and west-central Chihuahua, flowering from October to December.",distribution,The New York Botanical Garden,266545,"Grashoff, Jerold L. 1974. Novelties in Stevia (Compositae: Eupatorieae). Brittonia. 26: 347-384.",https://doi.org/10.2307/2805818,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000009286,"Paramos of Cundinamarea, Colombia, altitude 3100-4000 meters.",distribution,The New York Botanical Garden,396572,"Smith, Albert C. & Koch, M. A. 1935. The genus Espeletia: a study in phylogenetic taxonomy. Brittonia. 1: 479-530. pl. 1, 2 + f. 1-5.",https://doi.org/10.2307/2804673,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000009408,"Known only from the type locality, in southern Arizona.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000009472,"an endemic in puna habitats from central to south-central Peru (2300-3500 m). One collection (Ferreyra 13447, US) was recorded from the lomas formations along the western versant in southern Peru (650-700 m).",distribution,The New York Botanical Garden,100260,"Dillon, Michael O. & Sagástegui Alva, Abundio. 1996. Revision of the dioecious genus Chersodoma Phil. (Senecioneae, Asteraceae), including a new species and status change. Brittonia. 48: 582-604.",https://doi.org/10.2307/2807880,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000009546,"Meadows and grassy or timbered slopes at alpine and subalpine stations in the mountains; Little Belt Mountains of Montana, south through Wyoming and eastern Idaho to central Colorado, southern Utah, northern Arizona, and eastern Nevada.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000010332,"This species is distributed in the Brazilian states of Minas Gerais, Goias and in the Distrito Federal (Fig. 4). It grows in cerrado or campo-cerrado at elevations of 950-1000 m. It is characterized by its conspicuously creamy-velutinous branches of the inflorescence and relatively numerous small appressed heads.",distribution,The New York Botanical Garden,330149,"Jones, Jr., Samuel B. 1982. A revision of Vernonia series Buddleiifoliae (Compositae: Vernonieae). Brittonia. 34: 102-117.",https://doi.org/10.2307/2806408,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000010660,"Common roadside weed in Mexico from Nuevo Leon and Zacatecas to Oaxaca. Most abundant in the higher mountainous areas from 5000-9000 ft, but also in Nuevo Leon, Tamaulipas and Oaxaca at ca 600 ft.",distribution,The New York Botanical Garden,433586,"Stern, William L. & Zamuco, Isidro T. 1965. Identify of 'Tinong' (Dipterocarpaceae). Brittonia. 17: 35-46.",https://doi.org/10.2307/2805390,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000011187,"GEOGRAPHICAL DISTRIBUTION AND HABITAT: From the northern McKenzie and Arctic Red River Valleys south and eastward to the Black Hills of Dakota and the Big Horn Mountains of Wyoming, and in the Gaspe Penin- sula and Newfoundland to the east. Not a plant of the Rocky Mountains.",distribution,The New York Botanical Garden,479030,"Camp, Wendell H. & Gilly, Charles L. 1943. Part II: Systematic Treatment, [Arnica alpina-Arnica discoidea]. Brittonia. 4 (3): 405-457.",https://doi.org/10.2307/2804901,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000011456,"Known only from the type collection, altitude 3500 meters.",distribution,The New York Botanical Garden,396572,"Smith, Albert C. & Koch, M. A. 1935. The genus Espeletia: a study in phylogenetic taxonomy. Brittonia. 1: 479-530. pl. 1, 2 + f. 1-5.",https://doi.org/10.2307/2804673,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000011456,"Sierra Nevada, State of Merida, Venezuela. Type collected by Funck & Schlim (no. 1550). Distribution: Known only from the type collection, altitude 3500 meters.",distribution,The New York Botanical Garden,396572,"Smith, Albert C. & Koch, M. A. 1935. The genus Espeletia: a study in phylogenetic taxonomy. Brittonia. 1: 479-530. pl. 1, 2 + f. 1-5.",https://doi.org/10.2307/2804673,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000011683,"This species occurs in the Depts. Antioquia and Chocó, Colombia, at 1750-2500 m, in the montane rain forest (Fig. 1).",distribution,The New York Botanical Garden,100270,"Correa, A. 2003. Revision of the genus Paragynoxys (Asteraceae, Senecioneae-Tussilagininae). Brittonia. 55: 157-168.",https://doi.org/10.1663/0007-196x(2003)055[0157:rotgpa]2.0.co;2,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000011716,"Andes of Venezuela, from Miranda westward to Merida, altitude 1500-3300 meters.",distribution,The New York Botanical Garden,396572,"Smith, Albert C. & Koch, M. A. 1935. The genus Espeletia: a study in phylogenetic taxonomy. Brittonia. 1: 479-530. pl. 1, 2 + f. 1-5.",https://doi.org/10.2307/2804673,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000011716,"Andes of Venezuela, from Miranda westward to MWrida, altitude 1500-3300 meters.",distribution,The New York Botanical Garden,396572,"Smith, Albert C. & Koch, M. A. 1935. The genus Espeletia: a study in phylogenetic taxonomy. Brittonia. 1: 479-530. pl. 1, 2 + f. 1-5.",https://doi.org/10.2307/2804673,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000011766,"On granitic or volcanic soil of forest openings and road cuts, in montane coniferous forest of western slopes of the Sierra Nevada between Tulare County and Tuolumne County, California; 1500-2700 m; flowering May-August.",distribution,The New York Botanical Garden,310079,"Wilken, Dieter H. 1975. A systematic study of the genus Hulsea (Asteraceae). Brittonia. 27: 228-244.",https://doi.org/10.2307/2805894,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000012118,"Dry places in the foothills or at moderate elevations in the mountains; southwestern South Dakota, western Nebraska, southeastern Wyoming, Colorado, southern Utah, northern Arizona, and northern New Mexico.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000012349,"Moist, often rocky places along the south side of the Columbia River Gorge, Oregon.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000012793,"Slide-rock, talus slopes, and ridges, at alpine stations, mountains of central Idaho.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000012868,"Infrequent but often locally abundant in black, sandy loam, and calcareous soils, in fields, on bluffs and in moist, sparsely forested mountain areas; in the states of Mexico and Michoacan, 4500-8400 ft.",distribution,The New York Botanical Garden,433586,"Stern, William L. & Zamuco, Isidro T. 1965. Identify of 'Tinong' (Dipterocarpaceae). Brittonia. 17: 35-46.",https://doi.org/10.2307/2805390,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000013333,"Azuay: Pramo de Tinajillas and surrounding chaparral and forests, 30-50 km. south of Cuenca, 11.000-11.500 ft. elev. Shrub 0.3 m. Lvs. deep green above, pale lanate below. Bracts green. Ray and disc fIs. yellow. March 17, 1945, W. H. Camp E-2254 (F, holotype).",distribution,The New York Botanical Garden,265488,"Cuatrecasas, José. 1954. New species of Compositae from Ecuador, collected by W. H. Camp. Brittonia. 8: 39-79.",https://doi.org/10.2307/2804909,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000013703,"Paraguay and the adjacent Brazilian states of Mato Grosso do Sul, Paraná and Santa Catarina. Found in campo, growing on sandy or stony soils. Collected in flower from December to March.",distribution,The New York Botanical Garden,207362,"Moraes, M. D. & Semir, J. 2009. A revision of Brazilian Dimerostemma (Asteraceae, Heliantheae, Ecliptinae), with a new species and taxonomic adjustments. Brittonia. 61 (4): 341-365.",https://doi.org/10.1007/s12228-009-9083-y,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000013711,"Dry places at moderate elevations; Eldorado County to Butte and Plumas Counties, California.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000014758,"Known only from the type locality, cited above.",distribution,The New York Botanical Garden,326219,"Turner, Billie L. 1962. Taxonomy of Hymenothriz (Helenicae, Compositae). Brittonia. 14: 101-120.",https://doi.org/10.2307/2805324,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000014845,"Open, often rocky places at moderate or low elevations, especially in basaltic or volcanic rocks; northeastern Oregon to Siskiyou, Modoe, and Lassen Counties, California.",distribution,The New York Botanical Garden,313010,"Cronquist, Arthur J. 1947. Revision of the North American species of Erigeron, north of Mexico. Brittonia. 6: 121-302.",https://doi.org/10.2307/2804741,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000014940,California: various well-insolated habitats from Shasta County to San Diego County and on Santa Cruz Island; rather rare in the southern portion of its range.,distribution,The New York Botanical Garden,320562,"Ornduff, Robert. 1964. Biosystematics of Blennosperma (Composiatae). Brittonia. 16: 289-295.",https://doi.org/10.2307/2805063,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000015144,"Paramos of Santander and Norte de Santander, Colombia, altitude 3400-4000 meters.",distribution,The New York Botanical Garden,396572,"Smith, Albert C. & Koch, M. A. 1935. The genus Espeletia: a study in phylogenetic taxonomy. Brittonia. 1: 479-530. pl. 1, 2 + f. 1-5.",https://doi.org/10.2307/2804673,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
