taxonID,description,type,rightsHolder,source,bibliographicCitation,url,rights,license
wfo-0000446045,"Tree 2-4 m tall with gray, glabrous branches. Leaves petiolate, petioles 8-15 mm long; leaf-blades subascending to suberect, subcoriaceous, strongly punctate, dark green above, below dull green, mainly glabrous except for microscopic ap- pressed hairs toward the base of the upper midrib; lateral nerves extending to margin. Sepals 4-5, free, imbricate, somewhat unequal. Petals imbricate, strong- ly unequal, 1 abaxial petal free, oblanceolate- or ligulate-oblong, cucullate at the rounded apex, 5-5.5 mm long (immature), 2-2.2 mm wide (immature); other 3- 4 petals united into a tube 2.5 mm long, the 3-4 lobes oblong or spathulate-oblong, rounded at apex, 3 mm long, 2 mm wide. 2 fertile adaxial stamens connate within, oblong, 4.5 mm long, 1.5 mm wide, appendiculate at the base with subshield- shaped, flattened appendages 0.3-0.4 mm long, 1.5 mm wide, one side dorsally minutely glandular-papillate; 2-3 sterile stamens free, inserted at the base of the tube, asymmetric, subfusiform-elliptic, one side somewhat curved, strongly nar- rowed toward the apex, 3-4 mm long, 0.5 mm wide at the base, densely villous on both sides in the middle. Disk 0.5 mm high. Carpels in bud 4-5, ovary 0.5 mm long, glabrous; ovules 2 in each cell, axile, superposed, ascending; fruiting carpels 1 or 2, capsular, dehiscent at the apex, obovate, 8-10 mm long, 7-8 mm wide, glabrous, prominently 12-sulcate and costate without, the costae covered with punctate glands; endocarp white, separating at maturity from the bony peri- carp. Seeds dark brown, broadly oblong-barrel shaped, 6.5 mm long, 5 mm broad, glabrous; aril white, delicate, present on the hilar side.",general,The New York Botanical Garden,329262,"Steyermark, Julian A. 1980. New species from the summit of Cerro Guaiquinima, Venezuela. Brittonia. 32: 17-23.",https://doi.org/10.2307/2806211,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000447840,"Arbor parva, ramulis teretibus, brevi-fulvo-villosis; foliis oppositis, laminibus ovatis vel ovato-ellipticis, basibus fere obtusis, apicibus fere acutis, nrarginibus subintegribus, minute, remote, et inconspicuissime denticulatis, nerviis paucis, primis valde sursum curvatis, supra sparse villosis, subtus villosioribus, venis villosissimis; racemis supra-axillaribus, solitariis, unifloribus; receptaculis intus dense setoso-villosis, pauci-carpellatis; drupis sparse pubescentibus.",general,The New York Botanical Garden,305071,"Lasser, Tobias & Maguire, Bassett. 1950. A report on the plant of the Phelps Cerro Yaví expedition of 1947. Brittonia. 7: 75-90.",https://doi.org/10.2307/2804931,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000447840,"Tree 10-12 m. tall; branches terete, tawny, short-villous; leaves opposite, leaf blades 11-15 cm. long, 5-7 cm. broad, ovate to ovate-elliptic, the base ob- tuse or acutish, the apex acute or obtusish, the margins subentire, remotely and most inconspicuously and minutely denticulate, the primary veins conspicuous, of 3-5 more or less opposite or disjunct pairs, strongly curved upwards, the secondary reticulate, the upper leaf surface thinly villous, the lower more strongly vilIous, especially along the midrib and veins, the juvenile leaves densely tawny-villous, petioles about 1.5 cm. long, racemes supra-axillary, solitary, apparently uniflorus, peduncles about 1 cmr. long; pedicels about 5 mm. long, villous-tomentose; the receptacle reflexed, orbicular, densely setose-villose within, few-carpelled, apparently 7 or less; drupes about 1.5 cm. long, asymmetrical, subsessile, scantily pubescent.",general,The New York Botanical Garden,305071,"Lasser, Tobias & Maguire, Bassett. 1950. A report on the plant of the Phelps Cerro Yaví expedition of 1947. Brittonia. 7: 75-90.",https://doi.org/10.2307/2804931,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000448411,"Arbor ad 20 m. alta, trunco profunde sulcato; ramulis teretibus cinereis, juventute cum pedicellis arctissime puberulis mox glabris; pedicellis 12-20 mm. longis supra tenuiter canaliculatis; laminis sub-coriaceis oblongis, 6-10 cm. longis, 2.5-5 cm. latis, basi rotundato-truncatis, apice breviter obtuse acuminatis, margine integris, utrinque praeter costam subtus brunneo-tomentellam glabris, subtus disperse brunneo-glandulosis, costa supra elevata subtus prominente, nervis secundariis utroque 6-11 rectis prope margines adscendentibus supra leviter impressis subtus prominentibus, venulis conspicue transverse reticulatis utrinque prominulis vel subplanis; inflorescentiis spicatis axillaribus ubique brunneo-tomentellis, juventute ad 7 mm. longis; floribus nt videtur circiter 5-fasciculatis, bractea obovato-oblonga obtusa circiter 2 mm. longa subtentis; alabastris intus nigro-glandulosis.",general,The New York Botanical Garden,377055,"Smith, Albert C. 1936. Plantae Krukovianae. V. Brittonia. 2: 145-164.",https://doi.org/10.2307/2804682,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000448413,"This species, the well-known Amazonian ""Aquariquara, "" noted for its extremely durable wood, is represented in Krukoff’s collections by:5159 (basin of Rio Jurua, Amazonas), 5716 (basin of Rio Purus, Acre Territory), 1690 (Rio Machado region, Matto Grosso), and by Froes 1773 (Rio Maracassume region, Maranhao). It has been mentioned in literature many times, but only van Tieghem1 appears to have accurately discussed the flowers. A more complete description of the inflorescence, based on Krukoff 5159, is here given:</p>Arbor 15-30 m. alta; inflorescentiis spicatis axillaribus breviter pedunculatis ubique dense brunneo-tomentellis, sub anthesi 2-4 cm. longis; rhachide angulata; floribus sessilibus 2-5-fasciculatis, bractea minuta ovata caduca subtentis; calyce cupuliformi, 1 mm. alto, 1.5-2 mm. diametro, intus nigro-glanduloso, margine obscure 5-dentato; petalis 5 carnosis valvatis ovato-oblongis, sub anthesi circiter 1.5 mm. longis et 0.7 mm. latis, apice acutis leviter inflexis, intus glabris et nigro-glandulosis; staminibus 10 alternatim inaequalibus quam petalis paullo brevioribus, filamentis gracilibus glabris basi cum petalis cohaerentibus; antheris 4-locellatis subglobosis circiter 0.3 mm. diametro; ovario globoso minutissime luteo-pulverulento, sub anthesi 0.6-1 mm. diametro, loculis 5 (dissepimentis evanescentibus), ovulo in quo-que loculo 1, a placenta centrali pendulo.",general,The New York Botanical Garden,377055,"Smith, Albert C. 1936. Plantae Krukovianae. V. Brittonia. 2: 145-164.",https://doi.org/10.2307/2804682,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000448902,"Frutex ut videtur erectus ramulis junioribus inflorescentiisque puberulis vel breviter pubeseentibus exceptis glaber, ramis teretibus, brunneis, vetustioribus, glabris, ramulis ultimis gracillimis; foliis membranaceis vel submembranaceis, oblongo-ellipticis vel late oblongo-lanceolatis, 5-10 cm. longis, 2-4 cm. latis, in sieco olivaceis, nitidis, utrinque glabris vel junioribus ad costam minutissime obscureque puberulis, longe acuminatis, basi late acutis vel subrotundatis, margine deorsum integris, sursum irregulariter late dentatis vel dentato-serratis, dentibus apicibus subindurato-glandulosis, obtusis, nervis primariis utrinque 7-8, gracilibus, subtus elevatis, distinctis, plerumque fureatis, in dentibus exeuntibus, haud vel obscurissime anastomosantibus, reticulis obsoletis vel subobsoletis, lineis nervilliformibus obsoletis; petiolo minute puberulo, 577 mm. longo; inflorescentiis axillaribus, subdense multifloris, paniculatis, 3-5 cm. longis, quam foliis multo brevioribus, minute brunlleo-puberulis, ramis primariis paucis, inferioribus ad 2 cm. longis, superioribus gradatim brevioribus, floribus subconfertis, in ramulis racemose dispositis, albidis, eirciter 4 mm. diametro, prophyllis binis, parvis, pubeseentibus, oblongo-ovatis, acutis vel acuminatis, 0.6-0.8 mm. longis, pedicellis pubeseentibus, 1.2-1.5 mm. longis, bracteolis lineari-lanceolatis, acuminatis, pubeseentibus, eirciter 1 mm. longis; calyeibus extus breviter pubeseentibus, lobis late ovatis, acutis vel subobtusis, eirciter 1 mm. longis, vix vel obscurissime breviter 2-lineolatis, margine brevissime ciliatis; corollae tubo eirciter 1.2 mm. longo, lobis 5, late suborbiculari-ovatis, late rotundatis, tubo subaequantibus, margine minute erosodenticulatis, lineato-nervosis, nervis 3, distinctis; filamentis glabris, eirciter 1 mm. lonrgis; antheris ellipsoideis, 0.5 mm. longis; ovario glabro, eirciter 1 mm. diametro, pulviniformi; stylis brevissimis.",general,The New York Botanical Garden,479028,"Merrill, Elmer D. 1941. Plants Collected on the Vernay-Cutting Expedition. Brittonia. 4 (1): 23-68.",https://doi.org/10.2307/2804984,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000449965,"Liana lignosa. Lamina foliorum majorum 8.5-15.3 X 4-6.8 cm, lanceolata vel elliptica, supra sparsim velutina vel glabrata vel glabra, subtus velutina, pilis V-formibus; petiolus 0.9-1.4 cm longus. Inflorescentia ex pseudoracemo axillari solitario vel pseudoracemis in thyrsis terminalibus dispositis constans, floribus in quoque pseudoracemo 12-20; pedunculi (2-)3-7 mm longi, pedicelli (4-)5-9 mm longi. Bracteae 1.3-1.5 mm longae, eglandulosae; bracteolae 1.2-1.7 mm longae, oblongae, una bracteola cujusque paris uniglandulosa, altera bracteola eglandulosa. Petala lutea, glabra, limbo abaxialiter carinato. Samara ignota.",general,The New York Botanical Garden,82392,"Anderson, C. 2001. Novelties in Mascagnia (Malpighiaceae). Brittonia. 53: 405-415.",https://doi.org/10.1007/bf02809795,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000449965,"Woody vine. Laminas of the larger leaves 8.5-15.3 X 4-6.8 cm, lanceolate to ellipti- cal, apex acuminate to briefly caudate, base cordate to rounded, adaxially sparsely velutinous but soon glabrate to glabrous except for hairs retained on the costa and major veins, abaxially velutinous, hairs V-shaped and sessile or subsessile, the arms 0.1-0.6 mm long, with 1-2(-3) impressed glands near the base and 0-2 additional glands distally, usually with (1-)2 glands on the sur- face ca. 1-2 cm below the apex and with 2 marginal glands just below the apex; petiole 0.9-1.4 cm long, tomentulose, eglandular; stipules 1-2 mm long, linear, interpetiolar. Inflorescence unit a pseudoraceme of 12-20 flowers, borne on an axis 1-3 cm long, either axillary and solitary, or several arranged in a terminal thyrse. Peduncles (2-)3-7 mm long, 0.4-0.9(-1.4) X as long as pedicels, to- mentulose; pedicels (4-)5-9 mm long, very sparsely tomentulose. Bracts 1.3-1.5 X 0.3- 0.5 mm, narrowly triangular, eglandular or sometimes with an inconspicuous callose region at the base. Bracteoles subequal, 1.2- 1.7 X 0.4-0.6 mm, oblong, one of each pair with a discoid gland 0.3-0.5 mm diam., the second bracteole eglandular or sometimes with an inconspicuous glandular region at the base; pair of bracteoles subopposite or sometimes to 1 mm apart, inserted at about the middle of the peduncle or sometimes in the distal 1/4. Calyx of 4 biglandular lateral sepals and 1 eglandular anterior sepal; lateral sepals exceeding the glands by ca. 1 mm, the glands ca. 2.5 mm long, decurrent. Petals 5, yellow, glabrous, the limb abaxially carinate, the margin erose, eglandular; lateral petals: claw 1.5-2 X 0.5 mm, limb 4-4.5 X 4-4.3 mm, suborbicular; posterior petal: claw 2 X 0.7 mm, limb ca. 5 X ca. 4.5 mm, broadly obovate to suborbicular. Androecium of 10 subequal stamens; filaments (1.5-)2-2.5 mm long, the anterior one the longest, the posterior one the shortest and ca. 1.5 X as wide as the rest, connate at base; anthers ca. 1.3 mm long, glabrous. Ovary tomentose-sericeous; styles erect or slightly divergent, subequal, 2.7-2.8 X 0.4 mm, the apex dorsally blunt or acute. Samara not seen.",general,The New York Botanical Garden,82392,"Anderson, C. 2001. Novelties in Mascagnia (Malpighiaceae). Brittonia. 53: 405-415.",https://doi.org/10.1007/bf02809795,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000449979,"Liana lignosa. Lamina foliorum majorum 6.5-9.6 X 3.5-5.4 cm, ovata vel late elliptica, utrinque velutina, pilis V-formibus; petiolus 0.6-1 cm longus. Inflorescentia ex pseudoracemo corymboso solitario constans, floribus in quoque pseudoracemo 8-10; pedunculi 4-7.5 mm longi, pedicelli 7.5-9.5 mm longi. Bracteae 1-1.5 mm longae, eglandulosae; bracteolae 0.8-1.2 X 0.4-0.5 mm, oblongae vel ovatae, una bracteola cujusque paris vel ambae uniglandulosae. Petala lutea, glabra, limbo abaxialiter carinato. Samara 1.8-2.2 cm diametro, ala laterali basi continua, crista dorsali 2-2.5 mm alta.",general,The New York Botanical Garden,82392,"Anderson, C. 2001. Novelties in Mascagnia (Malpighiaceae). Brittonia. 53: 405-415.",https://doi.org/10.1007/bf02809795,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000449979,"Woody vine to 9 m; branches tomentu- lose when young, becoming glabrous in age; flowering shoots leafy. Lamina of the larger leaves 6.5-9.6 X 3.5-5.4 cm, ovate or broadly elliptical, apex acuminate or briefly so, base truncate to cordate, adaxially and abaxially velutinous, the hairs V-shaped and sessile, each arm (0.2-)0.4- 0.6(-0.7) mm long, with 1-2 impressed glands near the base and 1-2 impressed additional glands distally or eglandular, with 2 marginal glands just below the apex; petiole 0.6-1 cm long, densely reddish velutinous, eglandular; stipules 1.2-1.5 mm long, linear, interpetiolar. Inflorescence an axillary, solitary, congested corymbose pseudoraceme of 8-10 flowers, borne on an axis 0.6-1.3 cm long, the 2 lowest flowers not distinctly separated from the aggregate. Peduncles 4-7.5 mm long, 0.5-0.8 X as long as pedicels, densely velutinous; pedicels 7.5-9.5 mm long, densely velutinous. Bracts 1-1.5 X 0.6-0.7 mm, oblong to sometimes ovate, eglandular. Bracteoles subequal, 0.8-1.2 X 0.4-0.5 mm, oblong to ovate, one or both with a prominent gland to 0.2 mm diam.; pair of bracteoles subopposite or to 0.5 mm apart, inserted usually at or near the apex of the peduncle or sometimes to 3.5 mm below it. Calyx of 4 big-landular lateral sepals and 1 eglandular anterior sepal; lateral sepals exceeding the glands by ca. 1 mm, the glands ca. 1.5 mm long, decurrent. Petals 5, yellow, glabrous, the limb abaxially carinate, briefly hastate at base, the margin erose, eglandular; lateral petals: claw ca. 1.5 X ca. 0.4 mm, limb ca. 4.5 X ca. 4.5 mm, orbicular; posterior petal: claw ca. 2 X ca. 0.6 mm, limb ca. 4.3 X ca. 3 mm, oblong. Androecium of 10 sub-equal stamens; filaments 2-2.7 mm long, the anterior one the longest, the posterior one and those opposing the posterior-lateral petals the shortest; anthers 0.9-1 mm long, glabrous. Styles erect and slightly divergent, subequal, 2.3-2.5 X 0.3-0.4 mm, the anterior one slightly longer and stouter than the posterior two, the apex dorsally blunt. Samara 1.8-2.2 cm diam., suborbicular to orbicular, the lateral wing continuous at base and at apex except for a distal shallow notch ca. 2 mm deep, sericeous; central dor- sal winglet (4.5-)5.5-7 X 2-2.5 mm; nut 3-3.5 mm high; torus 2 mm high, surrounded by a wide, glabrous, 3-lobed, disciform outgrowth of the receptacle.",general,The New York Botanical Garden,82392,"Anderson, C. 2001. Novelties in Mascagnia (Malpighiaceae). Brittonia. 53: 405-415.",https://doi.org/10.1007/bf02809795,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000452504,"Shrub, to 4 m high, branched, the branches 2-5 mm in diameter, hirsute, becoming glabrescent, striate; leaves lanceolate, 27-128 mm long, 8-42 mm wide, usually acute, sometimes more or less acuminate, rarely obtuse, glabrous above, slightly pubescent beneath, becoming glabrescent, entire, attenuate at base, the costa prominulous beneath, with 6 to 8 pairs of lateral veins; petioles 1.5-6 mm long, concave above, convex beneath, hirsute; racemes conical, acute, 8-10 mm wide, simple, terminal or axillary, pedunculate (the peduncle 5-14 mm long), the axis 3.5-10 cm long, hirsute, striate, bracteate, the bracts acute-triangular, 1.8-2.2 mm long, 1.2-1.6 mm wide, deciduous, ciliate, 1-nerved, slightly pubescent beneath; flower 4.2-5. mm long, the pedicels 1.2-1.5 mm long, finely pubescent; outer sepals free, triangular, acute, ciliate, glabreseent beneath, the two lower 2-2.5 mm long, 1.6-1.8 mm wide, 3-nerved, rarely 1-nerved, the upper sepal 2.4-2.8 mm long, 1.8-2 mm wide, 5-nerved, rarely 3-nerved; wings 5-5.2 mm long, 4-4.8 mm wide, obovate, more or less acute at base, 3-nerved, finely pubes- cent beneath; keel 5.2-5.8 mm long, 3-3.8 mm wide, orbicular, plicate, glabreseent within, obtuse at base, 3-nerved, 3-lobed, the middle lobe obtuse-subemarginate, sometimes slightly pubescent on a convex longitudinal line; upper petals elongate-spatulate, pubescent; stamens 8, the filaments 3-3.8 mm long, almost entirely united, the free part 0.6-1.2 mm long, glabrous; ovary ovoid, 1.5-2 mm long, 1-1.2 mm wide, pubescent; style 2.4-2.6 mm long, geniiculate above the base, glabrous, thicker toward the apex; stigma with 2 lobes, the lower acute, the upper 1-tubereled, the tuberele papillose; drupe ellipsoid, 5-7 mm long, 3.5-4 mm wide, pubescent, reticulate.",general,The New York Botanical Garden,479154,"Ferreyra, Ramon A. 1957. A Revision of the Venezuelan Species of Monnina. Brittonia. 9 (1): 9-18.",https://doi.org/10.2307/2804844,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000452510,"Shrub to 1.5 m high, branched, the branches 3-6 mm in diameter, hirsute, becoming glabrescent, striate; leaves elliptic-lanceolate, 48-110 mm long, 15-45 mm wide, more or less coriaceous, usually slightly acuminate, sometimes acute, rarely more or less obtuse, mucronate, glabrous above, hirsute beneath, becoming glabrescent, entire, slightly revolute, attenuate at base, the costa prominulous beneath, with 6-8 pairs of lateral veins; petioles 3-7 mm long, almost concave above, convex beneath, hirsute; racemes more or less conical, acute, 8-10 mm wide, simple, terminal or axillary, pedunculate (the peduncle 9-11 mm long), the axis 4.5-7.5 cm long, finely pubescent, striate, bracteate, the bracts linear- lanceolate, 3-3.8 mm long, 0.9-1 mm wide, deciduous, ciliate, 1-nerved, slightly pubescent beneath; flowers 5-5.5 mm long, the pedicels 1.8-2.2 mm long, finely pubescent; outer sepals triangular, acute, ciliate, slightly pubescent beneath, becoming glabrescent, the two lower 1.8-2.5 mm loug, 1-1.2 mm wide, one-half- united, 3-nerved, sometimes 1-nerved, the upper sepal 2.2-3.2 mm long, 1.5-2 mm wide, 5-nerved, rarely 3-nerved; wings blue, 5.2-5.8 mm long, 4-4.8 mm wide, obovate, more or less acute at base, 3-nerved, glabrous; keel 6-6.2 mm long, 3.8-4.5 mm wide, orbicular, plicate, glabrous within, obtuse at base, 3- nerved, 3-lobed, the middle lobe obtuse-subemarginate; upper petals elongate- spatulate, pubescent; stamens 8, the filaments 4.2-4.8 mm long, almost entirely united, the free part 0.6-1.2 mm long, glabrous; ovary ovoid, 1.8-2.5 mm long, 0.9-1.5 mm wide, glabrous; style 2.5-3.2 mm long, geniculate above the base, glabrous, thicker toward the apex; stigma with 2 lobes, the lower acute, the upper 1-tubercled, the tubercle papillose; drupe ellipsoid, 6-7.5 mm long, 3-3.6 mm wide, glabrous, reticulate.",general,The New York Botanical Garden,479154,"Ferreyra, Ramon A. 1957. A Revision of the Venezuelan Species of Monnina. Brittonia. 9 (1): 9-18.",https://doi.org/10.2307/2804844,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000452522,"Shrub or slender tree to 3 m high, branched, the branches 2.5-8 mm in diameter, conspicuously striate, hirsute, becoming glabrescent; leaves lanceolate, 50-195 mm long, 15-100 mm wide, acuminate, strigose above, becoming glabrescent, finely canescent-hirsute beneath, entire, attenuate at base, the costa prominulous beneath, with 8 or 9 pairs of lateral veins; petioles 4-11 mm long, concave above, convex beneath, articulate, slightly pubescent; racemes more or less conical, acute, 8-10 mm wide, simple, terminal or axillary, pedunculate (the peduncle 8-20 mm long), the axis 3-12 cm long, caneseent-hirsute, striate, bracteate, the bracts conspicuously filiform, 9-14 mm long, 3-4 mm wide, deciduous, acuminate, ciliate, 1-nerved, puberulent beneath; flowers 4.8-5.2 mm long, the pedicels 1.5- 1.8 mm long, finely pubescent; outer sepals free, lanceolate, ciliate, acute, more or less involute at the apex, pubescent beneath, the two lower 4.8-5.8 mm long, 2-2.5 mm wide, 5-nerved, the upper 5.5-6 mm long, 2.6-2.8 mm wide, 7-nerved, sometimes 5-nerved; wings blue, 4.8-5.2 mm long, 4:2-4.5 mm wide, obovate, obtuse at base, 3-nerved, eciliate; keel 5-5.2 mm long, 3-3.2 mm wide, orbicular, plicate, slightly pubescent within, becoming glabreseent, obtuse at base, 3-nerved, 3-lobed, the middle lobe obtuse-subemarginate; upper petals elongate-spatulate, pubescent; stamens 8, the filaments 3.2-3.8 mm long, almost entirely united, the free part 0.8-1 mm long, glabrous; ovary ovoid, 1.8-2 mm long, 1.2-1.5 mm wide, glabrous; style 2.6-3 mm long, geniculate above the base, glabrous, rarely with a few inconspicuous hairs, more or less cylindric; stigma with 2 lobes, the lower one acute, the upper 1-tubercled, the tubercle papillose; drupe ellipsoid, 6-7 mm long, 3.5-4 mm wide, glabrous, reticulate.",general,The New York Botanical Garden,479154,"Ferreyra, Ramon A. 1957. A Revision of the Venezuelan Species of Monnina. Brittonia. 9 (1): 9-18.",https://doi.org/10.2307/2804844,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000452524,"Shrub, to 5 m high, branched, the branches 2.5-7 mm in diameter, conspiduously hirsute, sometimes becoming glabreseent, striate; leaves lanceolate, 38-210 mm long, 14-80 mm wide, usually acuminate, rarely acute, glabreseent above, more or less hirsute beneath, entire, attenuate at base, the costa prominulous beneath, with 8 or 9 pairs of lateral veins; petioles 2-9 mm long, concave above, convex beneath, hirsute; racemes almost conical, acute, 7-9 mmn wide, simple, terminal or axillary, pedunculate (the peduncle 6-35 mm long), the axis 1.5-10.5 cm long, conspicuously hirsute, striate, bracteate, the bracts acute-triangular, hood-shaped at base, 3-5 mm long, 2.8-3 mm wide, deciduous, ciliate, 3-nerved, glabreseent beneath, rarely slightly pubescent; flowers 4-4.5 mm long, the pedi- eels 1.2-1.6 mm long, finely pubescent; outer sepals free, ovate-triangular, obtuse, ciliate, finely pubescent beneath, becoming glabreseent, the two lower 1.8-2.5 mm long, 1.5-1.8 mm wide, rarely slightly united at base, 3-nerved, some- times 5-nerved, the upper 2.2-3 mm long, 1.6-1.8 mm wide, 5-nerved; wings 4.8-5.6 mm long, 3.8-4 mm wide, obovate, obtuse at base, 3-nerved, glabrous; eciliate; keel 4.8-6 mm long, 3-3.2 mm wide, orbicular, plicate, pubescent within, rarely glabreseent, obtuse at base, 3-nerved, 3-lobed, the middle lobe subemar- ginate; upper petals elongate-spatulate, pubescent; stamens 8, the filaments 3.2-4 mm long, almost entirely united, the free part 0.6-1.2 mm long, glabrous, ovary ovoid, 1.5-2 mm long, 0.8-1.2 mm wide, glabrous; style 2-2.5 mm longf, geniculate above the base, glabrous, thicker toward the apex; stigma with 2 lobes, the lower one acute, the upper 1-tubereled, the tubercle papillose; drupe ellipsoid, 4.5-6 mm long, 2.8-4 mm wide, glabrous, reticulate.",general,The New York Botanical Garden,479154,"Ferreyra, Ramon A. 1957. A Revision of the Venezuelan Species of Monnina. Brittonia. 9 (1): 9-18.",https://doi.org/10.2307/2804844,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000452528,"Shrub, to 1.2 m high, branched, the branches 1.5-7 mm in diameter, slightly pubescent, becoming glabreseent, 'striate; leaves oblong or elliptic, 10-25 mm long, 4-7 mm wide, obtuse, mucronate, inconspicuously strigose above, becoming glabreseent, caneseent-strigose beneath, entire, slightly revolute, attenuate at base, the costa prominulous beneath, with inconspicuous lateral veins; petioles 1-2 mm long, coneave above, convex beneath, articulate, strigose; racemes conical, acute, 7-8 mm wide, simple, terminal or axillary, pedunculate (the peduncle 2-4 mm long), the axis 0.6-1 cm long, strigose, striate, bracteate, the bracts triangular, acute, deciduous, slightly pubescent beneath, inconspicuous; flowers 4-4.2 mm long, the pedicels 1-1.2 mm long, finely pubescent; outer sepals ovate- triangular, obtuse, ciliate, slightly pubescent beneath, becomilig glabreseent, the two lower 1-1.2 mm long and wide, one-half-united, 3-nerved, the upper sepal 1.5-1.6 mm long, 1.4-1.5 mm wide, 5-nerved, rarely 3-nerved; wings dark blue, 4-4.5 mmn long, 3-3.5 wide, obovate, obtuse at base, 3-nerved, glabrous, ciliate; keel 4-4.8 mm long, 2.2-2.5 mm wide, orbicular, plicate, glabreseent within, obtuse at base, 3-nerved, inconspicuously 3-lobed, the middle lobe obtuse-sub- emarginate; upper petals elongate-spatulate, pubescent; stamens 8, the filaments 3.2-3.8 mm long, almost entirely united, the free part 1-1.5 mm long, glabrous; ovary ovoid, 1.2-1.4 mm long, 1-1.2 mm wide, glabrous; style 2.4-2.6 mm long, geniculate above the base, glabrous, thicker toward the apex; stigma with 2 lobes, the lower acute, the upper 1-tubereled, the tubercle papillose; drupe ellipsoid, glabrous, reticulate.",general,The New York Botanical Garden,479154,"Ferreyra, Ramon A. 1957. A Revision of the Venezuelan Species of Monnina. Brittonia. 9 (1): 9-18.",https://doi.org/10.2307/2804844,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000452530,"Frutescent, to 0.6 m high, more or less branched, the branches slightly caneseent-hirsute, becoming glabrescent, striate; leaves ovate, 20-35 mm long, 13-18 mm wide, coriaceous, obtuse, slightly emarginate, strigose above, becoming glabreseent, caneseent-strigose beneath, entire, slightly revolute, attenuate at base, the costa prominulous beneath, with 4 pairs of lateral veins; petioles 2-3 mm long, concave above, convex beneath, caneseent-strigose, articulate; racemes conical, acute, 8-10 mm wide, simple, terminal or axillary, pedunculate (the peduncle 5-10 mm long), the axis 2.2-3.2 cm long, strigose, striate, bracteate, the bracts deciduous, not seen; flowers 4-5 mm long, the pedicels 1-1.2 mm long, fine- ly pubescent; outer sepals triangular, acute, ciliate, glabreseent beneath, 1-nerved, the two lower 1.5-1.6 mm long, 1-1.1 mm wide, one-third-united, sometimes only slightly united at base, the upper sepal 2-2.2 mm long, 1.6-1.8 mm wide; wings 4.4-4.6 mm long, 3.5-3.6 mm wide, obovate, almost acute at base, 3-nerved, ciliate toward the base; keel 5.2-5.4 mm long, 2.8-3 mm wide, orbicular, plicate, glabrous within, obtuse at base, 3-nerved, 3-lobed, the middle lobe obtuse-emarginate; upper petals elongate-spatulate, pubescent; stamens 8, the filaments 3.2-4 mm long, almost entirely united, the free part 0.6-1.5 mm long, glabrous; ovary ovoid, 1.4-1.8 mm long, 1-1.2 mm wide, glabrous; style 2.8-3 mm long, geniculate above the base, glabrous, thicker toward the apex; stigma with 2 lobes, the lower acute, the upper 1-tubereled, the tubercle papillose; fruit unknown.",general,The New York Botanical Garden,479154,"Ferreyra, Ramon A. 1957. A Revision of the Venezuelan Species of Monnina. Brittonia. 9 (1): 9-18.",https://doi.org/10.2307/2804844,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
