"multimediaID","taxonID","identifier","title","description"
"media-ID_80","taxon-1-Tripodanthus_acutifolius","fotg-a-25-80.gif","Fig. 18",""
"media-ID_81","taxon-1-Tripodanthus_acutifolius","fotg-a-25-81.gif","Fig. 19",""
"media-ID_82","taxon-1-Tripodanthus_acutifolius","fotg-a-25-82.gif","Fig. 20",""
"media-ID_83","taxon-1-Tripodanthus_acutifolius","fotg-a-25-83.gif","Fig. 21",""
"media-ID_84","taxon-1-Tripodanthus_acutifolius","fotg-a-25-84.gif","Fig. 22",""
"media-ID_85","taxon-1-Tripodanthus_acutifolius","fotg-a-25-85.gif","Fig. 23",""
"media-ID_86","taxon-27-Phoradendron_undulatum","fotg-a-25-86.gif","Fig. 24",""
"media-ID_87","taxon-27-Phoradendron_undulatum","fotg-a-25-87.gif","Fig. 25",""
"media-ID_88","taxon-27-Phoradendron_undulatum","fotg-a-25-88.gif","Fig. 26",""
"media-ID_89","taxon-27-Phoradendron_undulatum","fotg-a-25-89.gif","Fig. 27",""
"media-ID_90","taxon-27-Phoradendron_undulatum","fotg-a-25-90.gif","Fig. 28",""
"media-ID_91","taxon-27-Phoradendron_undulatum","fotg-a-25-91.gif","Fig. 29",""
"media-ID_92","taxon-27-Phoradendron_undulatum","fotg-a-25-92.gif","Fig. 30",""
"media-ID_93","taxon-27-Phoradendron_undulatum","fotg-a-25-93.gif","Fig. 31",""
"media-ID_94","taxon-27-Phoradendron_undulatum","fotg-a-25-94.gif","Fig. 32",""
"media-ID_95","taxon-27-Phoradendron_undulatum","fotg-a-25-95.gif","Fig. 33",""
"media-ID_96","taxon-27-Phoradendron_undulatum","fotg-a-25-96.gif","Fig. 34",""
"media-ID_97","taxon-27-Phoradendron_undulatum","fotg-a-25-97.gif","Fig. 35",""
"media-ID_98","taxon-27-Phoradendron_undulatum","fotg-a-25-98.gif","Fig. 36",""
"media-ID_99","taxon-27-Phoradendron_undulatum","fotg-a-25-99.gif","Fig. 37",""
"media-ID_100","taxon-27-Phoradendron_undulatum","fotg-a-25-100.gif","Fig. 38",""
"media-ID_101","taxon-27-Phoradendron_undulatum","fotg-a-25-101.gif","Fig. 39",""
"media-ID_102","taxon-27-Phoradendron_undulatum","fotg-a-25-102.gif","Fig. 40",""
"media-ID_103","taxon-27-Phoradendron_undulatum","fotg-a-25-103.gif","Fig. 41",""
"media-ID_104","taxon-27-Phoradendron_undulatum","fotg-a-25-104.gif","Fig. 42",""
"media-ID_105","taxon-27-Phoradendron_undulatum","fotg-a-25-105.gif","Fig. 43",""
"media-ID_106","taxon-27-Phoradendron_undulatum","fotg-a-25-106.gif","Fig. 44",""
"media-ID_107","taxon-27-Phoradendron_undulatum","fotg-a-25-107.gif","Fig. 45",""
"media-ID_108","taxon-27-Phoradendron_undulatum","fotg-a-25-108.gif","Fig. 46",""
"media-ID_109","taxon-27-Phoradendron_undulatum","fotg-a-25-109.gif","Fig. 47",""
"media-ID_110","taxon-27-Phoradendron_undulatum","fotg-a-25-110.gif","Fig. 48",""
"media-ID_111","taxon-27-Phoradendron_undulatum","fotg-a-25-111.gif","Fig. 49",""
"media-ID_112","taxon-27-Phoradendron_undulatum","fotg-a-25-112.gif","Fig. 50",""
"media-ID_113","taxon-27-Phoradendron_undulatum","fotg-a-25-113.gif","Fig. 51",""
"media-ID_114","taxon-27-Phoradendron_undulatum","fotg-a-25-114.gif","Fig. 52",""
