"id","vernacularName","source","language","type","bibliographicCitation","url"
"wfo-0001141109","samani","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000390098","nzololo","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Tsonga","vernacular","",""
"wfo-0000549738","mutiti","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0001141109","nsamani","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0001084779","tsumbula","258B417C-CA55-4002-81F7-58F6AE3E92E9","Tsonga","vernacular","Burrows, JE; Burrows, SM. 2003. Figs of southern and south-central Africa. Umdaus Press, Pretoria. [All rights reserved]",""
"wfo-0001034643","mbhandzwa","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000895401","nchowana","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000709772","guguna","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000172643","umbila","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000803913","nchungulu","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000519987","cungumatsouni","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000710006","tsele","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0001087314","nchiri","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0001065930","ndzhompfa","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000713049","xihlangwa","40EF8CCE-4069-4E28-B253-87235261F4F0","Tsonga","vernacular","",""
"wfo-0000427579","Shibaha","EC661C89-05A1-4C28-BCBD-E3E87146BD98","Tsonga","vernacular","Codd, LEW. 1976. Canellaceae, Fl. S. Africa 22: 39-41. BRI, Dept. Agric. & Tech. Services, Pretoria. [CC BY]",""
