"taxonID","scientificName","namePublishedIn","taxonomicStatus"
"taxon-7-Cupania_scrobiculata","Cupania reticulata","Mém. Mus. Natl. Hist. Nat. 18 41 1829","synonym"
"taxon-7-Cupania_scrobiculata","Cupania scrobiculata","Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 9 565 1879","synonym"
"taxon-7-Cupania_scrobiculata","Cupania guianensis","Stirp. Surinam. Select. 71 1850","synonym"
"taxon-7-Cupania_scrobiculata","Cupania scrobiculata","Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 9 565 1879","synonym"
"taxon-7-Cupania_scrobiculata","Cupania scrobiculata","A. Pulle Fl. Suriname 2 1 389 1937","synonym"
"taxon-7-Cupania_scrobiculata","Cupania porosa","Stirp. Surinam. Select. 70 1850","synonym"
"taxon-7-Cupania_scrobiculata","Cupania frondosa","Hooker's J. Bot. Kew Gard. Misc. 3 199 1851","synonym"
"taxon-7-Cupania_scrobiculata","Cupania scrobiculata","Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 9 565 1879","synonym"
"taxon-7-Cupania_scrobiculata","Cupania scrobiculata","A. Pulle Fl. Suriname 2 1 390 1937","synonym"
"taxon-7-Cupania_scrobiculata","Cupania obovata","Bull. Torrey Bot. Club 54 616 1927","synonym"
"taxon-1-Matayba_arborescens","Sapindus arborescens","Hist. Pl. Guiane. 1 357 1775","synonym"
"taxon-1-Matayba_arborescens","Cupania laevigata","Actes Soc. Hist. Nat. Paris 1 109 1792","synonym"
"taxon-1-Matayba_arborescens","Cupania aubletii","Stirp. Surinam. Sel. 67 1850","synonym"
"taxon-1-Matayba_arborescens","Matayba reducta","Fieldiana Bot. 28 351 1952","synonym"
"taxon-5-Matayba_guianensis","Matayba guianensis","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 9 631 1879 nom. inval.","synonym"
"taxon-6-Matayba_inelegans","Matayba sororopaniana","Fieldiana Bot. 28 348 1952","synonym"
"taxon-7-Matayba_laevigata","Cupania laevigata","Strip. Surinam. 72 1850 nom. illegit. non Rich., 1792","synonym"
"taxon-7-Matayba_laevigata","Matayba miquelii","A. Pulle Fl. Suriname 2 384 1937","synonym"
"taxon-7-Matayba_laevigata","","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 9 632 1879","synonym"
"taxon-8-Matayba_opaca","Matayba fallax","C.F.P. von Martius Fl. Bras. 13 3 612 1900","synonym"
"taxon-8-Matayba_opaca","Matayba opaca","A. Pulle Fl. Suriname 2 384 1937","synonym"
"taxon-8-Matayba_opaca","Matayba affinis","Ann. Missouri Bot. Gard. 75 1067 1988","synonym"
"taxon-9-Matayba_peruviana","Matayba oligandra","Kew Bull. 1935 123 1935","synonym"
"taxon-9-Matayba_peruviana","Trichilia ptariana","Fieldiana Bot. 28 278 1952","synonym"
"taxon-9-Matayba_peruviana","Matayba oligandra","Bol. Soc. Venez. Ci. Nat. 26 426 1966","synonym"
"taxon-9-Matayba_peruviana","Matayba chimantensis","Mem. New York Bot. Gard. 17 447 1967","synonym"
"taxon-9-Matayba_peruviana","Matayba jauaensis","Bol. Soc. Venez. Ci. Nat. 33 347 1976","synonym"
"taxon-9-Matayba_peruviana","Matayba oligandra","Ann. Missouri Bot. Gard. 75 1069 1988","synonym"
"taxon-1-Melicoccus_bijugatus","Melicocca bijuga","Sp. Pl. ed. 2 495 1762 nom. illeg.","synonym"
"taxon-1-Melicoccus_bijugatus","Melicocca carpopodea","Mém. Mus. Hist. Nat. 3 187 fig. 4 1817 nom. illeg.","synonym"
"taxon-2-Melicoccus_oliviformis","Talisia intermedia","C.F.P. von Martius Fl. Bras. 13 3 536 1900","synonym"
"taxon-3-Melicoccus_pedicellaris","Talisia pedicellaris","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 8 342 1878","synonym"
"taxon-3-Melicoccus_pedicellaris","Talisia pulverulenta","Sitzungsber. Math.-Phys. Cl. Königl. Bayer Akad. Wiss. München 8 342 1878","synonym"
"taxon-1-Paullinia_alata","Semarillaria alata","Fl. Peruv. 4 fig. 340 1830","synonym"
"taxon-1-Paullinia_alata","Paullinia fasciculata","Monogr. Paullinia 58 1895","synonym"
"taxon-6-Paullinia_bracteosa","Paullinia naiguatensis","Bol. Soc. Venez. Ci. Nat. 26 457 1966","synonym"
"taxon-7-Paullinia_caloptera","Paullinia subnuda","Monogr. Paullinia 208 1895","synonym"
"taxon-7-Paullinia_caloptera","Paullinia exisa","Monogr. Paullinia 207 1895","synonym"
"taxon-8-Paullinia_cambessedesii","Paullinia macrophylla","Mém. Mus. Hist. Nat. 18 23 1829 non Kunth, 1821","synonym"
"taxon-8-Paullinia_cambessedesii","Ornitrophe macrophylla","J.B.A.P.M. de Lamarck Encycl. 8 263 1808","synonym"
"taxon-9-Paullinia_capreolata","Enourea capreolata","Hist. Pl. Guian. 587 1775","synonym"
"taxon-9-Paullinia_capreolata","Paullinia connarifolia","Ann. Mus. Natl. Hist. Nat. 4 349 1804","synonym"
"taxon-10-Paullinia_cupana","Paullinia sorbilis","Kastner Arch. Naturl. 7 266 1826","synonym"
"taxon-10-Paullinia_cupana","Paullinia cupana","Rodriguesia 3 10 156 1946","synonym"
"taxon-13-Paullinia_fibulata","Paullinia anisoptera","Bull. Soc. Imp. Naturalistes Moscou 31 397 1858","synonym"
"taxon-14-Paullinia_fuscescens","Paullinia fuscescens","Monogr. Paullinia 217 1895","synonym"
"taxon-14-Paullinia_fuscescens","Paullinia micropterygia","Hoev. & de Vriese Tijdschr. 10 89 1843","synonym"
"taxon-16-Paullinia_ingifolia","Paullinia pachycarpa","Hooker’s J. Bot. Kew Gard. Misc. 3 196 1851","synonym"
"taxon-16-Paullinia_ingifolia","Paullinia grandifolia","Monogr. Paullinia 161 1895","synonym"
"taxon-17-Paullinia_isoptera","Paullinia triantennata","Arch. Jard. Bot. Rio de Janeiro 5 223 1930","synonym"
"taxon-17-Paullinia_isoptera","Paullinia concinna","Kew Bull. 1952 257 1952","synonym"
"taxon-18-Paullinia_latifolia","Paullinia perlata","Notizbl. Königl. Bot. Gart. Berlin 6 151 1914","synonym"
"taxon-23-Paullinia_pinnata","Paullinia diversiflora","Hoev. & de Vriese Tijdschr. 10 87 1843","synonym"
"taxon-26-Paullinia_rubiginosa","Paullinia rubiginosa","Monogr. Paullinia 115 1895","synonym"
"taxon-27-Paullinia_rufescens","Paullinia hitchcockii","Bull. Torrey Bot. Club 54 614 1927","synonym"
"taxon-27-Paullinia_rufescens","Paullinia arenicola","Bull. Torrey Bot. Club 54 615 1927","synonym"
"taxon-29-Paullinia_sphaerocarpa","Paullinia cupaniifolia","Ann. Mus. Natl. Hist. Nat. 4 349 1804","synonym"
"taxon-32-Paullinia_stenopetala","Paullinia acuminata","Meded. Bot. Mus. Herb. Rijks. Univ. Utrecht 41 478 1937","synonym"
"taxon-36-Paullinia_verrucosa","Paullinia conduplicata","Ergänz. Monogr. Serjania 100 1886","synonym"
"taxon-36-Paullinia_verrucosa","Schmidelia conduplicata","Schomburgk Faun. Fl. Brit. Guian. 1180 1848 [nomen nudum]","synonym"
"taxon-36-Paullinia_verrucosa","Paullinia novemelata","Meded. Bot. Mus. Herb. Rijks. Univ. Utrecht 41 478 1937","synonym"
"taxon-37-Paullinia_vespertilio","Paullinia neuroptera","Monogr. Paullinia 178 1895","synonym"
"taxon-1-Pseudima_frutescens","Sapindus frutescens","Hist. Pl. Guiane. 1 355 1775","synonym"
"taxon-1-Pseudima_frutescens","Pseudima pallidum","Feddes Repert. Nov. Spec. 9 376 1911","synonym"
"taxon-1-Pseudima_frutescens","Pseudima costaricensis","Ceiba 4 224 1954","synonym"
"taxon-1-Scyphonychium_multiflorum","Cupania multiflora","Flora 21 2 75 1838","synonym"
"taxon-1-Serjania_adusta","Serjania prancei","Boggan et al. (eds.) Checklist pl. Guianas 2nd ed. 1997, nomen nudum.","synonym"
"taxon-2-Serjania_caracasana","Paullinia caracasana","Hort. Schoenb. 1 52 tab. 99 1797","synonym"
"taxon-5-Serjania_membranacea","Serjania exarata","Consp. Sect. Sp. Serjania 8 1874","synonym"
"taxon-5-Serjania_membranacea","Serjania setulosa","Consp. Sect. Sp. Serjania 17 1874","synonym"
"taxon-8-Serjania_pyramidata","Serjania oblongifolia","Consp. Sect. Sp. Serjania 10 1874","synonym"
"taxon-1-Talisia_carinata","Talisia carinata","C.F.P. von Martius Fl. Bras. 13 3 549 1900","synonym"
"taxon-4-Talisia_eximia","Talisia morilloi","Acta Bot. Venez. 10 237 1975","synonym"
"taxon-6-Talisia_guianensis","Talisia rosea","Eclog. 2 30 1798 nom. illegit.","synonym"
"taxon-6-Talisia_guianensis","Talisia glabra","Prodr. 1 609 1824","synonym"
"taxon-7-Talisia_hemidasya","Talisia glandulifera","Ann. Missouri Bot. Gard. 75 1072 1988","synonym"
"taxon-8-Talisia_hexaphylla","Talisia panamensis","Contr. U. S. Natl. Herb. 20 129 1918","synonym"
"taxon-8-Talisia_hexaphylla","Talisia cararensis","Rev. Acad. Colomb. Cienc. 8 306 1951","synonym"
"taxon-9-Talisia_longifolia","Cupania longifolia","Hooker’s J. Bot. Kew. Gard. Misc. 2 211 1850","synonym"
"taxon-10-Talisia_macrophylla","Cupania macrophylla","Flora 21 Suppl. 74 1838","synonym"
"taxon-10-Talisia_macrophylla","Talisia elephantipes","J. Bot. 78 256 1940","synonym"
"taxon-10-Talisia_macrophylla","Talisia allenii","Ann. Missouri Bot. Garden 63 527 1976","synonym"
"taxon-10-Talisia_macrophylla","Talisia pentantha","Ann. Missouri Bot. Gard. 75 1075 1988","synonym"
"taxon-10-Talisia_macrophylla","Talisia sancarlosiana","Ann. Missouri Bot. Gard. 75 1075 1988","synonym"
"taxon-13-Talisia_mollis","Tapirocarpus talisia","Ann. Sci. Nat. Ser. VI 13 292 1882 pro parte vegetativa.","synonym"
"taxon-16-Talisia_praealta","Cupania praealta","Ann. Sci. Nat. Bot. Ser. 6 12 199 1881","synonym"
"taxon-17-Talisia_retusa","Talisia heterodoxa","Ann. Missouri Bot. Gard. 75 1073 1988","synonym"
"taxon-20-Talisia_sylvatica","Racaria sylvatica","Hist. Pl. Guiane Suppl. 24. Tab. 382 1775","synonym"
"taxon-20-Talisia_sylvatica","Talisia carinata","C.F.P. von Martius Fl. Bras. 13 3 549 1900","synonym"
"taxon-20-Talisia_sylvatica","Talisia micrantha","Feddes Repert. Nov. Spec. 9 375 1911","synonym"
"taxon-20-Talisia_sylvatica","Talisia reticulata","Feddes Repert. Nov. Spec. 9 376 1911","synonym"
"taxon-4-Toulicia_guianensis","Toulicia pulvinata","Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 8 371 1878","synonym"
"taxon-1-Vouarana_anomala","Toulicia anomala","Ann. Missouri Bot. Gard. 75 1076 1988","synonym"
