wfo_id,identifier,bibliographicCitation,creator,date,URL,coreId
wfo-0000083214,urn:kew.org:ftea:spec:ref:31321,"C. Jeffrey in Kew Bulletin 21: 210 (1967) pro parte, excl. syn.",C. Jeffrey,1967,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201366-1#bibliography,urn:lsid:ipni.org:names:201366-1
wfo-0000083214,urn:kew.org:ftea:spec:ref:31322,G.V. Pope in Flora Zambesiaca 6: 32 (1992).,G.V. Pope,1992,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201366-1#bibliography,urn:lsid:ipni.org:names:201366-1
wfo-0000121239,urn:kew.org:ftea:spec:ref:31323,"Harv. in Harv. & Sond., Fl. Cap. 3: 518 (1865).",Harv.,1865,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201339-1#bibliography,urn:lsid:ipni.org:names:201339-1
wfo-0000121239,urn:kew.org:ftea:spec:ref:31324,Oliv. & Hiern in Flora of Tropical Africa 3: 444 (1877).,Oliv. & Hiern,1877,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201339-1#bibliography,urn:lsid:ipni.org:names:201339-1
wfo-0000121239,urn:kew.org:ftea:spec:ref:31325,"Wilson in Bulletin of Miscellaneous Information, Kew 1923: 387 (1923).",Wilson,1923,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201339-1#bibliography,urn:lsid:ipni.org:names:201339-1
wfo-0000121239,urn:kew.org:ftea:spec:ref:31326,G.V. Pope in Flora Zambesiaca 6: 31 (1992).,G.V. Pope,1992,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201339-1#bibliography,urn:lsid:ipni.org:names:201339-1
wfo-0000004854,urn:kew.org:ftea:spec:ref:31327,"O. Hoffm. in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 15: 546 (1893).",O. Hoffm.,1893,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201354-1#bibliography,urn:lsid:ipni.org:names:201354-1
wfo-0000004854,urn:kew.org:ftea:spec:ref:31328,Lawalrée in Aster. Fl. Afr. Centr. 1: 547 (1991).,Lawalrée,1991,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201354-1#bibliography,urn:lsid:ipni.org:names:201354-1
wfo-0000004854,urn:kew.org:ftea:spec:ref:31329,G.V. Pope in Flora Zambesiaca 6: 35 (1992).,G.V. Pope,1992,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201354-1#bibliography,urn:lsid:ipni.org:names:201354-1
wfo-0000036812,urn:kew.org:ftea:spec:ref:31330,"O. Hoffm. in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 15: 546 (1893).",O. Hoffm.,1893,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201353-1#bibliography,urn:lsid:ipni.org:names:201353-1
wfo-0000036812,urn:kew.org:ftea:spec:ref:31331,C. Jeffrey in Kew Bulletin 21: 210 (1967).,C. Jeffrey,1967,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201353-1#bibliography,urn:lsid:ipni.org:names:201353-1
wfo-0000036812,urn:kew.org:ftea:spec:ref:31332,Lawalrée in Aster. Fl. Afr. Centr. 1: 546 (1991).,Lawalrée,1991,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201353-1#bibliography,urn:lsid:ipni.org:names:201353-1
wfo-0000036812,urn:kew.org:ftea:spec:ref:31333,G.V. Pope in Flora Zambesiaca 6: 34 (1992).,G.V. Pope,1992,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201353-1#bibliography,urn:lsid:ipni.org:names:201353-1
wfo-0000009995,urn:kew.org:ftea:spec:ref:31334,Wild in Kirkia 8: 181 (1972).,Wild,1972,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201311-1#bibliography,urn:lsid:ipni.org:names:201311-1
wfo-0000009995,urn:kew.org:ftea:spec:ref:31335,G.V. Pope in Flora Zambesiaca 6: 36 (1992).,G.V. Pope,1992,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201311-1#bibliography,urn:lsid:ipni.org:names:201311-1
wfo-0000062196,urn:kew.org:ftea:spec:ref:31336,"Kuntze, Rev. Gen. Pl. 1: 355 (1891).",Kuntze,1891,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:236534-1#bibliography,urn:lsid:ipni.org:names:236534-1
wfo-0000062196,urn:kew.org:ftea:spec:ref:31337,C. Jeffrey in Kew Bulletin 21: 208 (1967).,C. Jeffrey,1967,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:236534-1#bibliography,urn:lsid:ipni.org:names:236534-1
wfo-0000062196,urn:kew.org:ftea:spec:ref:31338,"Lisowski, Aster. Fl. Afr. Centr. 1: 536, fig. 108 (1991).",Lisowski,1991,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:236534-1#bibliography,urn:lsid:ipni.org:names:236534-1
wfo-0000062196,urn:kew.org:ftea:spec:ref:31339,G.V. Pope in Flora Zambesiaca 6: 27 (1992).,G.V. Pope,1992,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:236534-1#bibliography,urn:lsid:ipni.org:names:236534-1
wfo-0000092106,urn:kew.org:ftea:spec:ref:31340,"Steetz in Peters, Reise Mossamb., Bot. 1: 500, t. 51 (1864).",Steetz,1864,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:238755-1#bibliography,urn:lsid:ipni.org:names:238755-1
wfo-0000092106,urn:kew.org:ftea:spec:ref:31341,Oliv. & Hiern in Flora of Tropical Africa 3: 440 (1877).,Oliv. & Hiern,1877,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:238755-1#bibliography,urn:lsid:ipni.org:names:238755-1
wfo-0000092106,urn:kew.org:ftea:spec:ref:31342,C. Jeffrey in Kew Bulletin 21: 182 (1967).,C. Jeffrey,1967,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:238755-1#bibliography,urn:lsid:ipni.org:names:238755-1
wfo-0000092106,urn:kew.org:ftea:spec:ref:31343,"Troupin, Fl. Rwanda 3: 682, fig. 213/1a–b (1985).",Troupin,1985,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:238755-1#bibliography,urn:lsid:ipni.org:names:238755-1
wfo-0000092106,urn:kew.org:ftea:spec:ref:31344,"Lisowski, Aster. Fl. Afr. Centr. 1: 507 (1991).",Lisowski,1991,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:238755-1#bibliography,urn:lsid:ipni.org:names:238755-1
wfo-0000092106,urn:kew.org:ftea:spec:ref:31345,G.V. Pope in Flora Zambesiaca 6: 12 (1992).,G.V. Pope,1992,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:238755-1#bibliography,urn:lsid:ipni.org:names:238755-1
wfo-0000115219,urn:kew.org:ftea:spec:ref:31346,T. Durand & De Wild. in Compte Rendu Soc. Bot. Belge 39: 34 (1900).,T. Durand & De Wild.,1900,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:238740-1#bibliography,urn:lsid:ipni.org:names:238740-1
wfo-0000115219,urn:kew.org:ftea:spec:ref:31347,C. Jeffrey in Kew Bulletin 21: 188 (1967).,C. Jeffrey,1967,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:238740-1#bibliography,urn:lsid:ipni.org:names:238740-1
wfo-0000115219,urn:kew.org:ftea:spec:ref:31348,"Lisowski, Aster. Fl. Afr. Centr. 1: 514 (1991).",Lisowski,1991,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:238740-1#bibliography,urn:lsid:ipni.org:names:238740-1
wfo-0000115219,urn:kew.org:ftea:spec:ref:31349,G.V. Pope in Flora Zambesiaca 6: 15 (1992).,G.V. Pope,1992,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:238740-1#bibliography,urn:lsid:ipni.org:names:238740-1
wfo-0000123232,urn:kew.org:ftea:spec:ref:31350,"O. Hoffm. in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 15: 539 (1893).",O. Hoffm.,1893,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:238741-1#bibliography,urn:lsid:ipni.org:names:238741-1
wfo-0000123232,urn:kew.org:ftea:spec:ref:31351,C. Jeffrey in Kew Bulletin 21: 193 (1967).,C. Jeffrey,1967,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:238741-1#bibliography,urn:lsid:ipni.org:names:238741-1
wfo-0000115773,urn:kew.org:ftea:spec:ref:31736,C. Jeffrey in Kew Bulletin 43: 263 (1988).,C. Jeffrey,1988,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:908457-1#bibliography,urn:lsid:ipni.org:names:908457-1
wfo-0000115773,urn:kew.org:ftea:spec:ref:31737,"Beentje, Kenya Trees, Shrubs and Lianas p. 556 (1994).",Beentje,1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:908457-1#bibliography,urn:lsid:ipni.org:names:908457-1
wfo-0000115773,urn:kew.org:ftea:spec:ref:31738,"Agnew, A.D.Q. & Agnew, S., Upland Kenya Wild Flowers, ed. 2: 198 (1994).","Agnew, A.D.Q. & Agnew, S.",1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:908457-1#bibliography,urn:lsid:ipni.org:names:908457-1
wfo-0000051831,urn:kew.org:ftea:spec:ref:31739,Wech. in Bulletin du Jardin Botanique National de Belgique 51: 117 (1981).,Wech.,1981,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:908458-1#bibliography,urn:lsid:ipni.org:names:908458-1
wfo-0000051831,urn:kew.org:ftea:spec:ref:31740,C. Jeffrey in Kew Bulletin 43: 264 (1988).,C. Jeffrey,1988,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:908458-1#bibliography,urn:lsid:ipni.org:names:908458-1
wfo-0000118662,urn:kew.org:ftea:spec:ref:31741,Wech. in Bulletin du Jardin Botanique National de Belgique 51: 117 (1981).,Wech.,1981,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:908456-1#bibliography,urn:lsid:ipni.org:names:908456-1
wfo-0000118662,urn:kew.org:ftea:spec:ref:31742,C. Jeffrey in Kew Bulletin 43: 264 (1988).,C. Jeffrey,1988,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:908456-1#bibliography,urn:lsid:ipni.org:names:908456-1
wfo-0000118744,urn:kew.org:ftea:spec:ref:31743,C. Jeffrey in Kew Bulletin 43: 264 (1988).,C. Jeffrey,1988,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:945384-1#bibliography,urn:lsid:ipni.org:names:945384-1
wfo-0000118744,urn:kew.org:ftea:spec:ref:31744,Lisowski in Fragm. Flor. Geobot. 37: 346 (1992).,Lisowski,1992,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:945384-1#bibliography,urn:lsid:ipni.org:names:945384-1
wfo-0000038505,urn:kew.org:ftea:spec:ref:31745,C. Jeffrey in Kew Bulletin 43: 264 (1988).,C. Jeffrey,1988,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:945385-1#bibliography,urn:lsid:ipni.org:names:945385-1
wfo-0000038505,urn:kew.org:ftea:spec:ref:31746,Lisowski in Fragm. Flor. Geobot. 37: 345 (1992).,Lisowski,1992,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:945385-1#bibliography,urn:lsid:ipni.org:names:945385-1
wfo-0000134919,urn:kew.org:ftea:spec:ref:31747,C. Jeffrey in Kew Bulletin 43: 265 (1988).,C. Jeffrey,1988,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:945386-1#bibliography,urn:lsid:ipni.org:names:945386-1
wfo-0000135943,urn:kew.org:ftea:spec:ref:31748,Wild & G.V. Pope in Kirkia 10: 323 (1977).,Wild & G.V. Pope,1977,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:185822-1#bibliography,urn:lsid:ipni.org:names:185822-1
wfo-0000135943,urn:kew.org:ftea:spec:ref:31749,C. Jeffrey in Kew Bulletin 43: 265 (1988).,C. Jeffrey,1988,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:185822-1#bibliography,urn:lsid:ipni.org:names:185822-1
wfo-0000038373,urn:kew.org:ftea:spec:ref:31750,"Wild & G.V. Pope in Kirkia 10: 321, 367 (1977).",Wild & G.V. Pope,1977,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:185837-1#bibliography,urn:lsid:ipni.org:names:185837-1
wfo-0000038373,urn:kew.org:ftea:spec:ref:31751,M.G. Gilbert in Kew Bulletin 36: 591 (1981).,M.G. Gilbert,1981,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:185837-1#bibliography,urn:lsid:ipni.org:names:185837-1
wfo-0000038373,urn:kew.org:ftea:spec:ref:31752,C. Jeffrey in Kew Bulletin 43: 265 (1988).,C. Jeffrey,1988,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:185837-1#bibliography,urn:lsid:ipni.org:names:185837-1
wfo-0000038373,urn:kew.org:ftea:spec:ref:31753,"G.V. Pope in Flora Zambesiaca 6: 169, t. 26d (1992).",G.V. Pope,1992,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:185837-1#bibliography,urn:lsid:ipni.org:names:185837-1
wfo-0000134789,urn:kew.org:ftea:spec:ref:31754,C. Jeffrey in Kew Bulletin 43: 266 (1988).,C. Jeffrey,1988,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:935011-1#bibliography,urn:lsid:ipni.org:names:935011-1
wfo-0000133724,urn:kew.org:ftea:spec:ref:31755,C. Jeffrey in Kew Bulletin 43: 266 (1988).,C. Jeffrey,1988,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:935012-1#bibliography,urn:lsid:ipni.org:names:935012-1
wfo-0000133724,urn:kew.org:ftea:spec:ref:31756,G.V. Pope in Flora Zambesiaca 6: 170 (1992).,G.V. Pope,1992,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:935012-1#bibliography,urn:lsid:ipni.org:names:935012-1
wfo-0000103577,urn:kew.org:ftea:spec:ref:31757,H. Rob. & B. Kahn in Proc. Biol. Soc. Wash. 99(3): 499 (1986).,H. Rob. & B. Kahn,1986,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:943520-1#bibliography,urn:lsid:ipni.org:names:943520-1
wfo-0000129155,urn:kew.org:ftea:spec:ref:31758,Mesfin in Compositae Newsletter 22: 11 (1992).,Mesfin,1992,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:969599-1#bibliography,urn:lsid:ipni.org:names:969599-1
wfo-0000072744,urn:kew.org:ftea:spec:ref:31759,"Delile, Centr. Pl. Afr.: 41 (1826).",Delile,1826,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:257798-1#bibliography,urn:lsid:ipni.org:names:257798-1
wfo-0000072744,urn:kew.org:ftea:spec:ref:31760,Oliv. & Hiern in Flora of Tropical Africa 3: 284 (1877).,Oliv. & Hiern,1877,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:257798-1#bibliography,urn:lsid:ipni.org:names:257798-1
wfo-0000072744,urn:kew.org:ftea:spec:ref:31761,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 165 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:257798-1#bibliography,urn:lsid:ipni.org:names:257798-1
wfo-0000072744,urn:kew.org:ftea:spec:ref:31762,"F. W. Andr., The Flowering Plants of the Sudan 3: 59 (1956).",F. W. Andr.,1956,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:257798-1#bibliography,urn:lsid:ipni.org:names:257798-1
wfo-0000072744,urn:kew.org:ftea:spec:ref:31763,"E. Lind & A. Tallantire, Some Common Flowering Plants of Uganda p. 183 (1962).",E. Lind & A. Tallantire,1962,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:257798-1#bibliography,urn:lsid:ipni.org:names:257798-1
wfo-0000072744,urn:kew.org:ftea:spec:ref:31764,"C.D. Adams in Flora of West Tropical Africa ed. 2, 2: 277, fig. 260 (1963).",C.D. Adams,1963,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:257798-1#bibliography,urn:lsid:ipni.org:names:257798-1
wfo-0000072744,urn:kew.org:ftea:spec:ref:31765,Maquet in Fl. Rwanda 3: 560 (1985).,Maquet,1985,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:257798-1#bibliography,urn:lsid:ipni.org:names:257798-1
wfo-0000072744,urn:kew.org:ftea:spec:ref:31766,C. Jeffrey in Kew Bulletin 43: 212 (1988).,C. Jeffrey,1988,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:257798-1#bibliography,urn:lsid:ipni.org:names:257798-1
wfo-0000072744,urn:kew.org:ftea:spec:ref:31767,"G.V. Pope in Flora Zambesiaca 6: 70, t. 13c (1992).",G.V. Pope,1992,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:257798-1#bibliography,urn:lsid:ipni.org:names:257798-1
wfo-0000072744,urn:kew.org:ftea:spec:ref:31768,"Beentje, Kenya Trees, Shrubs and Lianas p. 566 (1994).",Beentje,1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:257798-1#bibliography,urn:lsid:ipni.org:names:257798-1
wfo-0000072744,urn:kew.org:ftea:spec:ref:31769,"Agnew, A.D.Q. & Agnew, S., Upland Kenya Wild Flowers, ed. 2: 202 (1994).","Agnew, A.D.Q. & Agnew, S.",1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:257798-1#bibliography,urn:lsid:ipni.org:names:257798-1
wfo-0000072744,urn:kew.org:ftea:spec:ref:31770,"Kalanda & Lisowski in Fragm. Flor. Geobot. 40 (2): 683, fig. 31 (1995).",Kalanda & Lisowski,1995,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:257798-1#bibliography,urn:lsid:ipni.org:names:257798-1
wfo-0000954369,urn:kew.org:ftea:spec:ref:32603,"Benth., Fl. Austral. 3: 219 (1867).",Benth.,1867,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:3154-3#bibliography,urn:lsid:ipni.org:names:3154-3
wfo-0000954369,urn:kew.org:ftea:spec:ref:32604,"Chippendale in Fl. Austral. 19: 394, fig. 102/i–j (1988).",Chippendale,1988,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:3154-3#bibliography,urn:lsid:ipni.org:names:3154-3
wfo-0000954518,urn:kew.org:ftea:spec:ref:32605,"Maiden, Crit. Rev. Gen. Eucalyptus 4: 43 (1917).",Maiden,1917,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:592735-1#bibliography,urn:lsid:ipni.org:names:592735-1
wfo-0000954518,urn:kew.org:ftea:spec:ref:32606,"Chippendale in Fl. Austral. 19: 325, fig. 91/i–j (1988).",Chippendale,1988,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:592735-1#bibliography,urn:lsid:ipni.org:names:592735-1
wfo-0000954528,urn:kew.org:ftea:spec:ref:32609,F. Muell. in Austral. J. Pharm. 10: 293 (1895).,F. Muell.,1895,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:592740-1#bibliography,urn:lsid:ipni.org:names:592740-1
wfo-0000954528,urn:kew.org:ftea:spec:ref:32610,"Dale, Introd. Trees Uganda: 35 (1953).",Dale,1953,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:592740-1#bibliography,urn:lsid:ipni.org:names:592740-1
wfo-0000954528,urn:kew.org:ftea:spec:ref:32611,"Chippendale in Fl. Austral. 19: 398, fig. 103/g–h (1988).",Chippendale,1988,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:592740-1#bibliography,urn:lsid:ipni.org:names:592740-1
wfo-0000954528,urn:kew.org:ftea:spec:ref:32612,"Friis in Fl. Eth. 2 (2): 104, fig. 72.49 (1996).",Friis,1996,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:592740-1#bibliography,urn:lsid:ipni.org:names:592740-1
wfo-0000954529,urn:kew.org:ftea:spec:ref:32613,Sm. in Trans. Linn. Soc. London 3: 286 (1797).,Sm.,1797,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:592741-1#bibliography,urn:lsid:ipni.org:names:592741-1
wfo-0000954529,urn:kew.org:ftea:spec:ref:32614,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 372 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:592741-1#bibliography,urn:lsid:ipni.org:names:592741-1
wfo-0000954529,urn:kew.org:ftea:spec:ref:32615,"Dale, Introd. Trees Uganda: 35 (1953).",Dale,1953,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:592741-1#bibliography,urn:lsid:ipni.org:names:592741-1
wfo-0000424458,urn:kew.org:ftea:spec:ref:31034,"Balle & Troupin in Fl. Rwanda 1: 182, fig. 38/7 (1978).",Balle & Troupin,1978,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552584-1#bibliography,urn:lsid:ipni.org:names:552584-1
wfo-0000424458,urn:kew.org:ftea:spec:ref:31035,"Troupin, Fl. Pl. Lign. Rwanda: 381, fig. 132.7 (1982).",Troupin,1982,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552584-1#bibliography,urn:lsid:ipni.org:names:552584-1
wfo-0000424458,urn:kew.org:ftea:spec:ref:31036,"Blundell, Wild Fl. E. Afr.: 128 (1987).",Blundell,1987,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552584-1#bibliography,urn:lsid:ipni.org:names:552584-1
wfo-0000424458,urn:kew.org:ftea:spec:ref:31037,"M.G. Gilbert in Fl. Ethiopia 3: 375, fig. 115.1.1 (1990).",M.G. Gilbert,1990,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552584-1#bibliography,urn:lsid:ipni.org:names:552584-1
wfo-0000424458,urn:kew.org:ftea:spec:ref:31038,"Polh. & Wiens in Upland Kenya Wild Flowers, ed. 2: 158, t. 57 (1994)",Polh. & Wiens,1994,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552584-1#bibliography,urn:lsid:ipni.org:names:552584-1
wfo-0000424458,urn:kew.org:ftea:spec:ref:31039,"Polh. & Wiens in Mistletoes Afr.: 290, photo. 131 (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552584-1#bibliography,urn:lsid:ipni.org:names:552584-1
wfo-0000425063,urn:kew.org:ftea:spec:ref:31040,"Baker & Sprague in Bulletin of Miscellaneous Information, Kew 1911: 182 (June 1911)",Baker & Sprague,1911,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552327-1#bibliography,urn:lsid:ipni.org:names:552327-1
wfo-0000425063,urn:kew.org:ftea:spec:ref:31041,Baker & Sprague in Flora of Tropical Africa 6(1): 398 (Oct. 1911).,Baker & Sprague,1911,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552327-1#bibliography,urn:lsid:ipni.org:names:552327-1
wfo-0000425063,urn:kew.org:ftea:spec:ref:31042,"Balle in Flore du Congo Belge et du Ruanda-Urundi, 1: 376, t. 37 (1948)",Balle,1948,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552327-1#bibliography,urn:lsid:ipni.org:names:552327-1
wfo-0000425063,urn:kew.org:ftea:spec:ref:31043,"Balle in Flora of West Tropical Africa, ed. 2, 1: 665 (1958)",Balle,1958,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552327-1#bibliography,urn:lsid:ipni.org:names:552327-1
wfo-0000425063,urn:kew.org:ftea:spec:ref:31044,"Balle in Fl. Cameroun 23: 70, t. 15/8–12 (1982).",Balle,1982,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552327-1#bibliography,urn:lsid:ipni.org:names:552327-1
wfo-0000425063,urn:kew.org:ftea:spec:ref:31045,"Polh. & Wiens, Mistletoes Afr.: 292, fig. 35A (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552327-1#bibliography,urn:lsid:ipni.org:names:552327-1
wfo-0001247818,urn:kew.org:ftea:spec:ref:31046,"Engl. in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 40: 540 (1908).",Engl.,1908,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552423-1#bibliography,urn:lsid:ipni.org:names:552423-1
wfo-0001247818,urn:kew.org:ftea:spec:ref:31047,Sprague in Flora of Tropical Africa 6(1): 397 (1911).,Sprague,1911,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552423-1#bibliography,urn:lsid:ipni.org:names:552423-1
wfo-0001247818,urn:kew.org:ftea:spec:ref:31048,"Peter, Flora von Deutsch-Ostafrika 2: 181 (1932).",Peter,1932,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552423-1#bibliography,urn:lsid:ipni.org:names:552423-1
wfo-0001247818,urn:kew.org:ftea:spec:ref:31049,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 293 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552423-1#bibliography,urn:lsid:ipni.org:names:552423-1
wfo-0001247818,urn:kew.org:ftea:spec:ref:31050,"Polh. & Wiens, Mistletoes Afr.: 293, fig. 35B (1998).",Polh. & Wiens,1998,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552423-1#bibliography,urn:lsid:ipni.org:names:552423-1
wfo-0001075848,urn:kew.org:ftea:spec:ref:31051,"Rendle in Journal of the Linnean Society of London, Botany 37: 208 (1905).",Rendle,1905,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552273-1#bibliography,urn:lsid:ipni.org:names:552273-1
wfo-0001075848,urn:kew.org:ftea:spec:ref:31052,Sprague in Flora of Tropical Africa 6(1): 408 (1911).,Sprague,1911,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552273-1#bibliography,urn:lsid:ipni.org:names:552273-1
wfo-0001075848,urn:kew.org:ftea:spec:ref:31053,"Flora von Deutsch-Ostafrika 2: 182 (1932), excl. specim. Peter 41690.",Peter,1932,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552273-1#bibliography,urn:lsid:ipni.org:names:552273-1
wfo-0001075848,urn:kew.org:ftea:spec:ref:31054,"M.G. Gilbert in Fl. Ethiopia 3: 377, fig. 115.3.3 (1990).",M.G. Gilbert,1990,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:552273-1#bibliography,urn:lsid:ipni.org:names:552273-1
