"taxonID","description"
"taxon-5-Ficus_caballina","Tree up to 25m tall . Branchlets 7-15 mm thick , usually glabrous . Stipules 2-8 cm long , glabrous ; persistent or caducous; petiole 1.5-2 cm long , glabrous ; blade narrowly obovate , coriaceous , 23-32 x 7-11 cm , apex acuminate , base acute , margin entire , glabrous on both sides ; secondary veins 12-18 pairs . Figs usually several together on spurs, also below the leaves, (sub)globose , 0.6-1 cm , minutely puberulous , at maturity yellowish to orange (to dull red?), often with dark spots ; peduncle 0.2-0.6 cm long ; basal bracts 2 , ca. 4 mm long ; ostiole ca. 3 mm in diam. , plane to slightly prominent ."
"taxon-6-Ficus_catappifolia","Tree up to 15m tall . Branchlets 5-10 mm thick , glabrous , periderm usually flaking off when dry . Stipules 1-2 cm long , minutely puberulous or only ciliolate , caducous; petiole 1-1.5(-2.5) cm long , glabrous ; blade coriaceous narrowly obovate to narrowly elliptic , 12-38 x 4-15 cm , apex rounded (to obtuse) , base cordate to rounded , margin entire , glabrous on both sides ; secondary veins 10-13 pairs . Figs usually in pairs in the leaf axils, ellipsoid to narrowly ellipsoid , 1.1-1.8 cm in diam. , minutely puberulous , at maturity dull purple , subsessile or up to 0.3 cm long pedunculate ; basal bracts 2 , ca. 5 mm long ; ostiole 1.5-2 mm in diam. , prominent."
"taxon-7a-Ficus_amazonica","Tree up to 20 m tall . Branchlets 25 mm thick , glabrous or minutely puberulous . Stipules 0.5-1(-2.5) cm long , almost glabrous , caducous; petiole 0.5-2.5(-4.5) cm long , glabrous or minutely puberulous , brown to yellowish when dry ; blade (sub)coriaceous , narrowly elliptic to elliptic , (1.5-)4-13(-18) x (1-)1.5-5.5 cm , apex acuminate , base cordate to rounded (to obtuse) , margin entire , glabrous on both sides ; secondary veins 8-10(-12) pairs . Figs usually in pairs in the leaf axils, globose , 0.4-0.8(-1) cm in diam. , minutely puberulous or glabrous , at maturity greenish ; peduncle 0.2-0.5 cm long ; basal bracts 2 , ca. 1.5 mm long ; ostiole 2-3 mm in diam. , plane or slightly prominent ."
"taxon-7b-Ficus_eximia","Tree up to 15 m tall . Branchlets 3-6 mm thick , glabrous or puberulous . Stipules 1.5-2 cm long , minutely puberulous or glabrous , caducous; petiole (1.5-)3-9 cm long , yellowish (to pale brown) when dry ; blade (sub)coriaceous , narrowly elliptic to elliptic , (6-)10-25 x (3.5-)5-10 cm , apex acuminate , base acute to subcordate , glabrous on both sides ; secondary veins (8-)10-16 pairs . Figs in pairs in the leaf axils, globose (or turbinate) , (0.8-)1-1.3 cm in diam. , minutely puberulous or glabrous ; peduncle 0.2-1 cm long ; basal bracts 2 , 1-2 mm long ; ostiole 2-3 mm in diam. , plane ."
"taxon-8-Ficus_cremersii","Tree. Branchlets 2-3.5 mm thick , puberulous . Stipules ca. 2 cm long , puberulous , caducous; petiole 2-4 cm long , 1-1.5 mm thick , puberulous ; blade (sub)coriaceous , narrowly elliptic , 7.5-16 x 3.5-5.5 cm , apex acuminate , base cordate to truncate , margin entire , (sparsely) puberulous above, hirtellous to puberulous beneath ; secondary veins 8-12 pairs . Figs in pairs in the leaf axils, globose , 0.8-1.2 cm in diam. , minutely puberulous ; peduncle 0.4-0.6 cm long ; basal bracts 2 , ca. 2 mm long ; ostiole ca. 3 mm in diam. , surrounded by a low circular rim ."
"taxon-9-Ficus_donnell-smithii","Tree up to 10 m tall . Branchlets 2.5-4 mm thick , puberulous to hirtellous, glabrescent . Stipules 0.5-1.2 cm long , minutely puberulous , caducous; petiole 1-2(-2.5) cm long , 1-1.5 mm thick ; blade subcoriaceous , narrowly elliptic , 6.5-14 x 2.5-4 cm , apex acuminate to subacute , base rounded to obtuse or to subcordate , margin entire , puberulous to hirtellous on the veins above, puberulous to hirtelous on the veins beneath ; secondary veins 8-10 pairs . Figs in pairs in the leaf axils, (sub)globose , 0.7-0.8 cm in diam. , minutely puberulous , at maturity greenish ; peduncle 0.2-0.4 cm long ; basal bracts 2 , ca. 2 mm long ; ostiole ca. 2 mm in diam. , plane ."
"taxon-10-Ficus_hebetifolia","Tree up to 12 m tall . Branchlets 3-7 mm thick , with minute white hairs, intermixed with distinctly longer brownish hairs . Stipules 0.3-0.8 cm long , (sub)hirsute to subsericeous and partly puberulous , caducous; petiole (1.5-)2-7 cm long ; blade (sub)coriaceous narrowly elliptic to narrowly obovate , 9-23 x 4.5-10.5 cm , apex rounded to obtuse , base cordate to emarginate , minutely puberulous on the veins above and beneath ; secondary veins 7-8(-10) pairs . Figs in pairs in the leaf axils, globose , 1-1.3 cm in diam. , sparsely minutely puberulous to almost glabrous , at maturity greenish (?) ; peduncle ca. 0.3 cm long ; basal bracts 2 , 1.5-2 mm long ; ostiole 2-2.5 mm in diam. , surrounded by a circular to slightly 3-angular rim ."
"taxon-Ficus_insipida","Tree up to 35m tall . Branchlets 3-7 mm thick , hirtellous . Stipules 4-9.5 cm long , puberulous , caducous; petiole 2.5-6.5(-8.5) cm long ; blade coriaceous to subcoriaceous , elliptic to narrowly elliptic , 9-32 x 3-15 cm , apex acuminate to subacute , base rounded to obtuse or to subcordate , margin entire , scabrous , hispidulous to puberulous above, scabridulous, hispidulous to hirtellous beneath ; secondary veins 15-25 pairs . Figs solitary in the leaf axils, (sub)globose , 1.5-2.5 cm in diam. , more or less densely, minutely puberulous , at maturity greenish ; peduncle 0.7-1.5 cm long ; basal bracts 3 , 2.5 mm long ; ostiole ca. 2-3 mm in diam. , plane sometimes somewhat mamillate ."
"taxon-12-Ficus_krukovii","Tree up to 30 m tall . Branchlets 1.5-3.5 mm thick , glabrous . Stipules 0.5-1.5 cm long , glabrous , caducous; petiole 0.8-2.5 cm long ; blade (sub)coriaceous , narrowly elliptic to narrowly ovate , 5-19 x 2-6 cm , apex acuminate , base emarginate (rounded with a notch hardly wider than the petiole) , margin entire , glabrous above and beneath ; secondary veins (8-)10-12 pairs . Figs in pairs in the leaf axils, (sub)globose , 0.8-1 cm in diam. , glabrous ; peduncle 0.2-0.3 cm long ; basal bracts 2 , 2-3 mm long ; ostiole ca. 2 mm in diam. , plane ."
"taxon-13-Ficus_leiophylla","Tree up to 20 m tall . Branchlets 2-3 mm thick , minutely puberulous . Stipules (0.3-)0.7-1.7 cm long , minutely puberulous , caducous; petiole 0.3-1.5(-2.5) cm long , minutely puberulous ; blade coriaceous , narrowly elliptic (to linear) , 2.7-10(-16) x 0.7-2.5 cm , apex faintly acuminate to subacute , base acute to obtuse , margin entire , almost glabrous above, (almost) glabrous beneath ; secondary veins 8-16 pairs , usually obscure above. Figs usually several together on short spurs, also below the leaves, globose , 0.3-0.4(-0.5) mm in diam. , puberulous with appressed-brown hairs , at maturity peduncle 0.2-0.3 cm long ; basal bracts 2 , 1.5-2 mm long ; ostiole ca. 1.5 mm in diam. , slightly prominent."
"taxon-14-Ficus_malacocarpa","Tree up to 10m tall . Branchlets 2-5 mm thick , brown -hirsute to -hirtellous with hairs of different length . Stipules 0.5-1.5 cm long , brown -hirsute to hirtellous , caducous; petiole 0.3-2(-5) cm long , brown -hirsute to -hirtellous ; blade chartaceous to subcoriaceous , elliptic to narrowly elliptic, or obovate to narrowly obovate , (2.5-)5-16 x (1.5-)2.5-11 cm , apex rounded to shortly acuminate , base rounded to cordate , margin entire , scabrous to smooth , and hirtellous to puberulous on the main veins above, hirtellous to puberulous on the veins beneath ; secondary veins (4-)6-8 pairs . Figs in pairs in the leaf axils, (sub)globose , 0.8-1.2 cm in diam. , pale brown -hirtellous , subsessile or up to 0.5 cm long pedunculate ; basal bracts 2 , ca. 1.5 mm long ; ostiole ca. 2 mm in diam. , plane or surrounded by a low entire rim ."
"taxon-15-Ficus_maroniensis","Tree. Branchlets 3-5 mm thick , brown -(sub)hirsute . Stipules 0.5-1 cm long , brown- to yellowish -subsericeous to -hirsute , caducous; petiole 0.5-1.5 cm long ; blade coriaceous , narrowly elliptic to narrowly obovate , 6-16 x 2.5-5.5 cm , apex acuminate , base obtuse to acute , margin entire , glabrous above, on the primary vein brown- to yellowish -subsericeous to -subhirsute beneath ; secondary veins 10-16 pairs . Figs in pairs in the leaf axils, subglobose , 0.5-1 cm in diam. , (almost) glabrous , wrinkled when dry ; peduncle up to 0.2 mm long ; basal bracts 2 , ca. 2 mm long ; ostiole ca. 1 mm in diam. , plane ."
"taxon-16-Ficus_matiziana","Tree up to 10 m tall . Branchlets 4-8 mm thick , brown -hirsute . Stipules 0.3-1 cm long , brown -hirsute (to -strigose) , caducous; petiole 0.8-2(-2.5) cm long ; blade subcoriaceous , narrowly elliptic to (narrowly) obovate , 7-18 x 3-8 cm , apex acuminate to rounded , base obtuse to subcordate , margin entire , scabrous to smooth , and hirtellous on the primary veins above, hirsute to hirtellous on the veins beneath ; secondary veins 8-15 pairs . Figs in pairs in the leaf axils, globose , 0.8-1.2 cm in diam. , hirtellous , sessile or up to 0.5 cm long pedunculate ; basal bracts ca. 2 mm long ; ostiole ca. 1.5 mm in diam. , surrounded by an entire or ± distinctly 3-lobed rim ."
"taxon-17-Ficus_maxima","Tree up to 25 m tall . Branchlets 2-7.5 mm thick , glabrous, sometimes minutely puberulous . Stipules 1.5-3.5 cm long , glabrous or minutely puberulous , caducous; petiole 1-6 cm long , glabrous , periderm peeling off ; blade subcoriaceous to chartaceous , elliptic to narrowly elliptic or sometimes narrowly obovate , (8-)12-17 x (4-)7.5-10.5 cm , apex acuminate to acute , base angustate to broadly acute , margin entire , smooth and glabrous above, scabrous to scabridulous or almost smooth, on the veins hispidulous to puberulous to almost glabrous beneath ; secondary veins 8-15 pairs . Figs solitary in the leaf axils, (sub)globose , 0.8-1.8 cm in diam. , puberulous to hirtellous , often scabrous , at maturity greenish ; peduncle 0.6-2.2 cm long ; basal bracts 3 , ca. 1.5 mm long ; ostiole ca. 1.5 mm in diam. , plane ."
"taxon-18-Ficus_nymphaeifolia","Tree up to 30 (or more?) m tall . Branchlets 3-8(-16) mm thick , glabrous or sparsely, minutely puberulous . Stipules 1-2.5 cm long , glabrous or minutely puberulous , caducous; petiole 5-12(-20) cm long , glabrous or minutely puberulous with appressed brown hairs ; blade coriaceous , ovate to elliptic, sometimes suborbicular or narrowly elliptic , 9-25(-32) x 7.5-17.5(-24) cm , apex rounded, obtuse, subacute or shortly acuminate , base cordate, sometimes to rounded , margin entire , glabrous above, glabrous or minutely puberulous with appressed brown hairs beneath ; secondary veins 8-13 pairs . Figs in pairs in the leaf axils, (sub)globose , 1-2.5 cm in diam. , minutely puberulous , at maturity greenish , sessile or occasionally up to 0.4 cm long pedunculate ; basal bracts 2 , 5-8 mm long ; ostiole 4-8 mm in diam. , more or less prominent."
"taxon-19-Ficus_pakkensis","Shrub or tree up to 15 m tall . Branchlets 3-9 mm thick , densely puberulous . Stipules (0.5-)l- 3 cm long , ± densely puberulous , caducous; petiole (0.5-)1-6 cm long , (1.5-)2.3 mm thick , puberulous ; blade (sub)coriaceous (to chartaceous) , narrowly elliptic , (5-)10-21 x (2-)4.5-10.5 cm , apex rounded, obtuse or shortly acuminate , base cordate, emarginate or obtuse , margin entire , smooth or scabridulous , and (minutely) puberulous on the main veins above, ± densely puberulous on the veins beneath ; secondary veins (6-)8-10 pairs . Figs in pairs in the leaf axils, subglobose to ellipsoid to subobovoid , 1-2 cm long , 1-1.5 cm in diam. , densely puberulous ; peduncle 0.5-1.2 cm long ; basal bracts 2 , 1.5-2 mm long ; ostiole 2-3 mm in diam. , slightly prominent."
"taxon-20-Ficus_paludica","Tree up to 20 m tall . Branchlets 3-5 mm thick , minutely puberulous . Stipules 1-2.5 cm long , appressed-puberulous , caducous; petiole (2-)4-12 cm long , glabrous , often blackish when dry ; blade (sub)coriaceous , elliptic to narrowly elliptic, or to narrowly ovate , 10-24 x 6-13.5 cm , apex subacute to faintly acuminate , base truncate to subacute or to subcordate , margin entire , glabrous above and beneath ; secondary veins 8-12 pairs . Figs in pairs in the leaf axils, (more or less depressed-) globose to broadly turbinate (usually broader than high) , 0.8-1.2 cm in diam. , minutely puberulous , sessile or up to 0.2 cm long pedunculate ; basal bracts 2 , 3-4 mm long ; ostiole ca. 2 mm in diam. , in a plane to ± concave apex of the fig ."
"taxon-21-Ficus_panurensis","Tree up to 10 m tall . Branchlets 5-8 mm thick , puberulous to villous . Stipules 1-1.8 cm long , striate , appressed-puberulous to -pubescent to villous , caducous; petiole 0.7-2.5 cm long ; blade coriaceous , narrowly elliptic to narrowly obovate , (5-)10-21 x (2-)4-8 cm , apex acuminate , base obtuse to rounded , margin subentire , glabrous above, brownish -tomentose or on the primary (and secondary) veins villous to pubescent and for the rest puberulous or glabrous beneath, tertiary venation prominent beneath ; secondary vein pairs (5)8-14 , tertiary veins ± reticulate . Figs in pairs in the leaf axils, globose , 0.7-1 cm in diam. , brownish -villous or almost glabrous , sessile; basal bracts 2 , 2-3 mm long ; ostiole ca. 2 mm in diam. , surrounded by a 3-lobed rim ."
"taxon-22-Ficus_paraensis","Tree up to 20 m tall . Branchlets 3-7 mm thick , glabrous or minutely puberulous . Stipules 1.5-2.5 cm long , minutely puberulous or glabrous , caducous, petiole 1-4.5(-7) cm long , 1-2(-2.5) mm thick , minutely puberulous ; blade (sub)coriaceous , narrowly elliptic to elliptic or obovate , (4-)10-26 x (3-)5-8 cm , apex more or less abruptly acuminate to subcaudate , base acute to rounded (to cordate) , margin entire , the primary vein minutely puberulous above and beneath ; secondary veins (6-)10-20 pairs . Figs usually in pairs in the leaf axils, (sub)globose to ellipsoid , (0.8-)1-1.5 cm in diam. , minutely puberulous , at maturity greenish to yellowish with purplish streaks , (sub)sessile or up to 0.2 cm long pedunculate ; basal bracts 2 , ca. 3 mm long ; ostiole 3-4 mm in diam. , prominent."
"taxon-23a-Ficus_pertusa","Tree up to 20 m tall . Branchlets 1-3.5 mm thick , glabrous or minutely puberulous . Stipules 0.5-1.5 cm long , glabrous or minutely puberulous , caducous; petiole 1-2.5 cm long , glabrous or minutely puberulous ; blade subcoriaceous to coriaceous , elliptic to narrowly elliptic, sometimes narrowly obovate , 4.5-12.5 x 2.5-6.5 cm , apex acuminate to subacute , base rounded to acute, sometimes truncate , margin entire , glabrous above, (almost) glabrous beneath ; secondary veins 10-12 pairs . Figs usually in P,airs in the leaf axils, (sub)globose , 0.4-0.8 cm in diam. , usually glabrous , at maturity greenish with or without red, purple or brownish spots ; peduncle 0.3-0.4 cm long ; basal bracts 2 , ca. 2.5 mm long ; ostiole more or less deeply sunken in the crateriform apex of the fig ."
"taxon-23b-Ficus_padifolia","Shrub or tree up to 10 m tall . Branchlets 1.5-3 mm thick , glabrous or minutely puberulous . Stipules 0.7-2 cm long , minutely puberulous or glabrous , caducous; petiole 1-2.5 cm long ; blade coriaceous , narrowly elliptic to narrowly ovate , 5-16 x 3-7.5 cm , apex acuminate , base subcordate to emarginate to rounded , glabrous above and beneath ; secondary veins (6-)10-12 pairs . Figs in pairs in the leaf axils, globose to obovoid , 0.8-1.2 cm in diam. , glabrous or minutely puberulous , at maturity greenish ; peduncle 0.4-1 cm long ; basal bracts 2 , 1-1.5 mm long ; ostiole ca. 2 mm in diam. , sunken in the crateriform apex ."
"taxon-23c-Ficus_schumacheri","Tree up to 25 m tall , sometimes lianescent. Branchlets 1-2 mm thick , glabrous or minutely puberulous . Stipules 0.3-0.8 cm long , minutely puberulous or glabrous , caducous, sometimes subpersistent; petiole 0.3-1(-1.3) cm long ; glabrous or minutely puberulous ; blade subcoriaceous to chartaceous , narrowly elliptic , 2.5-9 x 0.7-2 cm , apex subacute to subobtuse, sometimes faintly acuminate , base emarginate to rounded to acute , margin entire , glabrous (or puberulous at the base of the primary vein) above and beneath ; secondary veins (8-)10-15 pairs . Figs usually in pairs in the leaf axils, (sub)globose , 0.3-0.4(-0.5) cm in diam. , (almost) glabrous , at maturity (pale) greenish with red, purple or brown spots ; peduncle 0.1-0.2 cm long ; basal bracts 2 , ca. 1.5 mm long ; ostiole 1.5-2 mm in diam. , plane to slightly impressed ."
"taxon-24-Ficus_piresiana","Tree up to 30 m tall . Branchlets 2-6 mm thick , sparsely puberulous or glabrous . Stipules 1-2.5 cm long , minutely puberulous , caducous; petiole 0.8-3(-3.5) cm long , epidermis persistent ; blade coriaceous , narrowly elliptic to elliptic or narrowly obovate to obovate , 6.5-14.5 x 2.5-6 cm , apex rounded to obtuse (to acuminate) , base obtuse to rounded or to subacute , margin entire , glabrous above and beneath ; secondary vein pairs ca. 20-50 . Figs solitary in the leaf axils, globose 2-3 cm in diam. , puberulous , at maturity greenish ; peduncle 0.8-1.2 cm long ; basal bracts 3 , 1.5-2 mm long ; ostiole ca. 2.5 mm in diam. , plane ."
"taxon-25-Ficus_tepuiensis","Tree up to 20m tall . Branchlets 8-12 mm thick , glabrous . Stipules 1-3 cm long , minutely puberulous , caducous; petiole 0.5-1.5 cm long , (2-)3-4 mm thick , glabrous ; blade (thickly) coriaceous , obovate, somtimes elliptic to narrowly elliptic , 12-21.5 x 7-10 cm , apex acuminate to rounded , base acute , margin entire , revolute, glabrous above, minutely puberulous with brown appressed hairs beneath ; secondary veins 8-11 pairs . Figs in pairs in the leaf axils, (sub)globose , ca. 1.5 cm in diam. , puberulous , at maturity brownish-red , sessile; basal bracts 2 , ca. 4 mm long ; ostiole ca. 3 mm in diam. , plane ."
"taxon-26-Ficus_trigona","Tree up to 15 m tall . Branchlets 2-5 mm thick , yellowish- to brownish -pubescent to -hirsute or to -subvelutinous . Stipules 0.3-1(-3) cm long , hirsute , caducous; petiole 0.8-4(-6) cm long , hirsute to velutinous or to pubescent ; blade coriaceous to subcoriaceous , elliptic, sometimes narrowly obovate , (2.5-)8-22 x 5-9 cm , apex acuminate, sometimes acute , base rounded to acute or to subcordate , margin entire to repand , sparsely (on the primary vein rather densely) hirtellous to hirsute above, more or less densely hirsute to pubescent beneath ; secondary veins 8-12 pairs , tertiary veins for the greater part perpendicular to the secondary veins and parallel, plane or slightly prominent beneath . Figs usually in pairs in the leaf axils, (sub)globose , 0.8-1 cm in diam. , hirsute to hirtellous, sometimes puberulous or lanate , at maturity greenish (to purple-brown) sessile or subsessile; basal bracts 2(-3) , 3-4 mm long ; ostiole 3-4 mm in diam. , surrounded by a 3-lobed rim ."
"taxon-27a-Ficus_trigonata","Tree up to 20 m tall . Branchlets 5-15 mm thick , minutely puberulous to almost glabrous . Stipules 0.5-3 cm long , minutely puberulous to subsericeous , caducous; petiole 1-8 cm long , sparsely to densely minutely puberulous, sometimes hirtellous ; blade (sub)coriaceous , elliptic to narrowly elliptic, or narrowly obovate , 6-28 x 4-12 cm , apex rounded to shortly acuminate , base rounded to subcordate, sometimes obtuse or subacute , margin entire , glabrous or sparsely puberulous above, puberulous to almost glabrous beneath ; secondary veins 8-10(-15) pairs , reticulum beneath (almost) plane . Figs usually in pairs in the leaf axils, (sub)globose , (1-)1.5-2 cm in diam. , minutely puberulous to glabrous , at maturity yellowish-green (with brown spots) ; peduncle 2-12 mm long ; basal bracts 2 , ca. 4.5 mm long ; ostiole 2-2.5 mm in diam. , surrounded by triangular or almost circular rim ."
"taxon-27b-Ficus_gomelleira","Tree up to 25(-40) m tall . Branchlets 4-8 mm thick , with minute hairs intermixed with longer brownish to yellowish hairs . Stipules 0.5-2(-3.5) cm long , brownish-hirsute to whitish-pubescent to yellowish -subsericeous , caducous; petiole 1.5-5.5 cm long ; blade coriaceous , elliptic (to obovate) to narrowly elliptic (to obovate) , 9-26(-33) x 5-13(-17.5) cm , apex rounded to subacute, sometimes subacuminate , base (sub)cordate to rounded , margin (sub)entire , scabridulous to smooth , and (sparsely) puberulous to hirtellous on the main veins to glabrescent above, hirsute to hirtellous on the main veins beneath, and hirtellous to puberulous on the smaller veins beneath ; secondary veins (9-)11-16 pairs , reticulum beneath more or less prominent . Figs usually in pairs in the leaf axils, (sub)globose , 1-2.5 cm in diam. puberulous to hirtellous , often wrinkled when dry , at maturity greenish ; peduncle (0.2-)0.5-1.5 cm long ; basal bracts 2 (or 3) , (2-)3-4 mm long ; ostiole 2-2.5 mm in diam. , surrounded by a triangular or circular rim ."
"taxon-Ficus_roraimensis","This species resembles F. gomelleira , but differs e.g. in the presence of appressed brown hairs on the main veins of the blade beneath and smaller figs without a distinct rim around the ostiole ."
"taxon-28-Ficus_benghalensis","Tree. Blade ovate , up to 30 x 20 cm , apex rounded to obtuse , base rounded , secondary veins 5-7 pairs . Figs sessile, subglobose , ca. 1.5 cm in diam. , becoming reddish ."
"taxon-29-Ficus_benjamina","Tree. Blade narrowly elliptic to ovate , up to 12 x 6 cm , apex acuminate , base acute to rounded ; secondary vein pairs 6-16 . Figs sessile, 0.6-1.2 cm in diam. , becoming yellow, orange or red ."
"taxon-30-Ficus_carica","Shrub or small tree. Blade broadly ovate to suborbicular , up to ca. 25 x 20 cm , apex obtuse , 3-5-lobed or -fid , base cordate ; secondary veins 6-10 pairs . Figs pedunculate obovate to pyriform to globose , up to 5 cm in diam. , becoming brownish-purple or yellowish ."
"taxon-31-Ficus_elastica","Tree. Blade elliptic to narrowly elliptic , up to 30 x 12 cm , apex short-acuminate , base rounded ; secondary veins 15-25 pairs . Figs sessile, oblongoid , ca. 1 cm in diam. , becoming greenish-yellow ."
"taxon-32-Ficus_microcarpa","Tree. Blade elliptic to narrowly elliptic to obovate , up to 11 x 6 cm , apex shortly and faintly acuminate , base acute ; secondary veins 4-10 pairs . Figs sessile, ca. 0.5-1 cm in diam. , becoming bluish-black ."
"taxon-33-Ficus_pumila","Root-climbers. Blade narrowly ovate to elliptic , those of the sterile, rooting branchlets up to 3 x 2 cm , those of the fertile, non-rooting branchlets up to 10 x 4.5 cm , apex obtuse , base rounded to subcordate ; secondary veins 3-5 pairs or 2x 5-7, respectively. Figs pedunculate, pyriform to obovoid , up to 7 cm long ."
"taxon-34-Ficus_religiosa","Tree. Blade ovate , up to 25x 10 cm , apex caudate , base truncate ; secondary veins 6-11 pairs . Figs sessile, globose , ca. 1-1.5 cm in diam. , becoming purplish-black ."
"taxon-8-HELICOSTYLIS","Trees, dioecious or monoecious. Leaves alternate, on the lateral branches distichous ; stipules not fully amplexicaul, free; blade entire or dentate, pinnately veined. Inflorescences on spurs in the leaf axils, unisexual, discoid-capitate , involucrate. Staminate inflorescences up to 15 together, pedunculate, receptacle revolute, at least before anthesis ; tepals 4 , at least basally connate ; stamens (2-)4 ; pistillode absent. Pistillate inflorescences solitary, in pairs, or sometimes accompanied by one or 2 staminate ones , sessile or pedunculate, flowers several to numerous ; tepals 4(-6) , at least basally connate, the two inner tepals cohering on the inner surfaces by entangled thin hairs ; ovary almost free; stigmas 2 , vittiform, twisted . Infructescences discoid to subglobose ; fruiting perianth enlarged, fleshy , yellow to orange ; fruit basally adnate to the perianth; seed large, without endosperm, cotyledons thick and equal ."
"taxon-1-Helicostylis_pedunculata","Tree up to 25 m tall , often monoecious. Branchlets pale yellow -tomentose to -sublanate . Stipules 0.5-1 cm long , subsericeous to tomentose , sometimes subpersistent; petiole 0.5-2 cm long ; blade coriaceous to chartaceous , elliptic to narrowly elliptic, sometimes obovate to narrowly obovate , (4-)10-28 x (2-)5-12 cm , apex acuminate to mucronate , base obtuse , margin mostly dent(icul)ate towards the apex , puberulous to hirtellous above, tomentose on the primary vein, tomentose beneath ; veins prominent beneath, secondary veins 10-17 pairs , tertiary venation scalariform . Staminate inflorescences up to 6 together, or 1 or 2 accompanying a pistillate one , 0.8-1 cm in diam. ; peduncle 0.5-1.5 cm long ; perianth 4-lobed ; stamens 4 . Pistillate inflorescences solitary, or accompanied by 1 or 2 staminate ones , 0.8-1.1 cm in diam. ; peduncle 0.5-2.5 cm long ; flowers ca. 15-30 ; perianth 4(-6)-parted ; stigmas 2-3 mm long , twisted or not . Infructescences convexly discoid to hemispherical , 2-3 cm in diam."
"taxon-2-Helicostylis_tomentosa","Tree up to 30 m tall , sometimes monoecious. Branchlets brownish -puberulous to -velutinous to -tomentose to -tomentellous . Stipules 0.3-1 cm long , subsericeous , caducous; petiole 4-17 cm long ; blade subcoriaceous , narrowly elliptic, sometimes narrowly obovate , 5-32 x 2-15 cm , apex acuminate to mucronate , base acute to obtuse , margin entire, occasionally denticulate towards the apex , puberulous to hispidulous and tomentose to puberulous on the primary veins above, puberulous to hirtellous to tomentose to tomentellous beneath ; veins prominent beneath, secondary veins 8-17 pairs , tertiary venation often partly scalariform . Staminate inflorescences up to 15 together, or 1 or 2 accompanying a pistillate one , 0.3-0.8 cm in diam. ; peduncle 0.3-1.5 cm long ; perianth often 4-parted , sometimes 4-lobed ; stamens 4 (or 2) . Pistillate inflorescences solitary, sometimes accompanied by 1 or 2 staminate ones , 0.5-0.8 cm in diam. ; peduncle up to 0.5 cm long ; flowers 5-12 ; perianth 4-parted ; stigmas 2.5-5 mm long , often twisted . Infructescences subglobose to globose , 2.5-5 cm in diam."
"taxon-9-MACLURA","Trees or shrubs, dioecious, with lateral branchlets transformed into spines or with a spinous tip . Stipules lateral , free; leaves alternate and distichous, blade entire (or when juvenile pinnately incised), venation pinnate. Inflorescences in the leaf axils, bracteate, bracts and/or perianths (at least in fruit) with yellow (dye containing) 'glands' embedded in the tissue . Staminate inflorescences spicate; tepals 4 , almost free; stamens 4 , inflexed in the bud and bending outwards suddenly and elastically ; pistillode present. Pistillate inflorescences globose-capitate ; tepals 4 , almost free; ovary free, stigmas 2 and unequally long, or 1 . Fruiting perianth enlarged, fleshy , green ; fruits free, slightly drupaceous, endocarp crustaceous ; seed small, with endosperm, cotyledons equal and flat , radicle long."
"taxon-Maclura_tinctoria","Tree up to 30 m tall , with up to 3.5 cm long , straight spines, especially when juvenile . Leafy twigs 0.5-7 mm thick , puberulous . Stipules 0.2-1 cm long , appressed-puberulous ; petiole 0.2-1.5(-2) cm long ; blade chartaceous , elliptic to narrowly elliptic, or ovate to narrowly ovate , 1.5-15(-20) x 1-7(-8.5) cm , apex (acute to) acuminate to caudate , base (subacute to) obtuse to cordate , margin subentire to serrate-dentate, when juvenile often pinnately incised , sparsely puberulous to strigose above, on the veins puberulous to strigose or subglabrous beneath ; secondary veins 7-17 pairs , tertiary venation reticulate . Staminate inflorescences 3-12.5 cm long ; peduncle 0.2-2 cm long ; tepals ca. 1 mm long . Pistillate inflorescences 0.3-0.6 cm, in fruit 1-1.5 cm in diam. ; peduncle 0.2-1.5 cm long ; tepals 1-1.4 mm, in fruit ca. 3 mm long ; stigma(s) 5-10(-18) mm long . Fruit ca. 3.5 mm long ."
"taxon-10-MAQUIRA","Trees, dioecious or monoecious. Leaves alternate, distichous on the lateral branches ; stipules amplexicaul, free; blade entire, pinnately veined. Inflorescences on spurs in the leaf axils, unisexual, discoid-capitate , involucrate. Staminate inflorescences mostly several together , pedunculate; flowers several to numerous , perianth 4-lobed to 4-parted ; stamens (3-)4 ; pistillode absent. Pistillate inflorescences mostly solitary, subsessile or pedunculate; flowers many and free, a few and connate , or one ; perianth 4-lobed to 4-fid ; ovary adnate to the perianth; stigmas 2 , tongue-shaped . Fruiting perianth enlarged, fleshy , orange ; fruit adnate to the perianth; seed large, without endosperm, cotyledons thick and equal ."
