"wfo_id","description","source","bibiographicCitation","URL"
"wfo-0000784637","Plants 18–35 cm high. Corms 2.5–3 cm in diameter; tunics dark-brown, coriaceous internally, decaying somewhat irregularly into vertical segments, seldom becoming fibrous and never reticulate. Foliage leaves 2–4, the lowermost longest usually exceeding the inflorescence, the upper leaves progressively shorter, all 2–3 mm wide, more or less linear, firm to rigid, the midrib and lateral veins fairly prominent and closely set. Stems compressed, 2-angled to winged below, 3-angled above the branches and often lightly winged on the angles. Inflorescence much branched, sometimes intricately so, the branches more or less divaricate but unequal and a main axis is usually evident; the branches 1–2(3)-flowered: bracts (4.5)5–8(10) mm long, in bud these are green with brown tips, often flushed purple, in flower these become scarious throughout and almost entirely brown. Flowers zygomorphic, blue to violet, the lower 3 tepals each with a deep-red to purple and white hastate mark in the lower midline; the perianth tube 15–18(20) mm long, slender, but slightly wider in the upper 2–3 mm; tepals 10–11 × 3–3.5 mm, subequal, lanceolate; the dorsal tepal held apart from the others and reflexed, the lower adjacent 3 joined at the base for about 1 mm and forming a lip, when fully open all held in more or less the same nearly-horizontal plane. Stamens unilateral; filaments exserted 3 mm; anthers 3–4 mm long. Style dividing near the apex of the anthers; style branches simple or forked apically, c. 1.5 mm long. Capsules 4–5 × c. 5 mm.","0410AC78-6553-40BF-8BCF-645A9C869C94","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:439824-1#descriptions"
"wfo-0000784646","Plants (20)30–80 cm high. Corms 18–22 mm in diameter; tunics of compacted fibres, light- to dark-brown, the outer layers becoming loosely fibrous and reticulate. Foliage leaves 3 or more, the lower 2 longer than the rest and usually slightly exceeding the inflorescence, linear, the upper leaves decreasing in size and becoming bract-like, 5–10(15) mm wide, narrowly lanceolate, the midrib lightly raised. Stem terete below to nearly square in section and 4-angled to 4-winged above, laxly branched. Inflorescence a lax pseudopanicle, the ultimate branches with 1–3 sessile flowers; bracts subequal, (10)20–35(45) mm long, green becoming membranous above, or completely dry and papery and light- to dark-brown, apices dark-brown. Flowers opening in the evening and then sometimes scented, zygomorphic, white to cream-coloured, rarely pale-violet, sometimes whitish flowers become lilac on drying especially on the tube; perianth tube 10–14(15) cm long, straight, cylindric; tepals subequal, 18–22 × 6–7 mm, lanceolate, extended more or less at right angles to the tube. Stamens unilateral; filaments erect, exserted 5–7 mm from the perianth tube; anthers 6–7 mm long, cream. Style dividing near to or up to 3 mm beyond the anther apices, style branches c. 2 mm long, forked for c. one-third of their length. Capsules 8–12 mm long.","8A16E8D2-4F7C-450C-B533-48885E3BA618","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:439825-1#descriptions"
"wfo-0000784666","Plants 10–18(25) cm high, with upper internodes condensed and leaves densely clustered. Corms 15–20 mm in diameter at the base; tunics brown, woody, the outer breaking irregularly, rarely becoming fibrous when decayed. Leaves few, often only 2, usually very similar to the bracts and differing mainly by their position, the lowermost inserted below the ground, and up to twice as long as the bracts, up to 30 cm long and 3–5 mm wide, linear, plicate. Stem basal internode up to 8 cm long, usually arising from just below ground level, the upper internodes contracted, rarely 5–10 mm long; the aerial stem 2–5(10) cm long, simple or with a few short branches. Inflorescence of 1 or more congested spikes, more or less umbellate in appearance, flowers 3–6 per branch; the outer bracts green, 6–15 cm long, lanceolate, lightly plicate, the inner bracts about one-third shorter than the outer and more or less membranous. Flowers usually strongly scented especially in the evening, actinomorphic, hypocrateriform, white to ivory in colour; perianth tube 10–14 cm long, cylindric; tepals 35–40 × 4–5 mm, narrowly lanceolate, widest in the lower third, attenuate, extended horizontally or sometimes slightly drooping. Stamens symmetrically disposed; filaments exserted 1.5–2 mm; anthers 6–8 mm long. Style usually dividing opposite the anther apices, or sometimes shorter; style branches 3–4 mm long, forked for half their length. Capsules 15–18 mm long, concealed in the bracts.","D103CC05-2F81-4242-BD2C-E5EEA214D615","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:439813-1#descriptions"
"wfo-0000784690","Plants (5)10–35 cm high. Corms campanulate, 10–14 mm in diameter at the base: tunics brown, woody, the outer layers breaking irregularly, rarely becoming fibrous, the basal margin crenate to denticulate. Leaves few to several, 1.5–4 mm wide, linear, lightly corrugated, the lowermost inserted on the stem at or just below the ground and longer than the rest,equalling the inflorescence in length, rarely somewhat longer, ascending to falcate or trailing, the upper leaves shorter. Stem simple or branched, more or less terete to weakly angled below the nodes: the branches either crowded below, or laxly arranged. Inflorescence comprising 1–several lax to fairly congested spikes of 5–12 flowers; the outer bracts green, 10–20(25) mm long, weakly keeled, the inner bracts smaller, apically forked, becoming membranous. Flowers with a strong sweet scent, zygomorphic, white to cream-coloured, greenish-yellow. or light purplish-brown: perianth tube more or less dimorphic, slender below, curving outwards and expanded above, (20)30–45(70) mm long, the upper pan c. 6 mm long; tepals subequal, 13–30 × 1.3–2.5(3) mm, narrowly lanceolate to linear-filiform, acute to attenuate, spreading equally at right-angles to the tube, vertical. Stamens unilateral; filaments exserted 2–3 mm; anthers 4–5 mm long. Style dividing between the base and middle of the anthers: style branches forked for c. one-third of their length, usually tangled in the anthers. Capsules 6–8(11) mm long. Easily recognised by the long perianth tube, the narrow tepals and plicate (corrugated) basal leaf.","66A23017-99C2-4147-B6D8-6C6EC4E89DE1","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:439800-1#descriptions"
"wfo-0000784702","Plants 20–40 cm high. Corms 9–13 mm in diameter; tunics dark-brown to blackish, woody, the outer layers breaking into parallel vertical segments. Foliage leaves 3–4, the lowermost inserted near ground level and longer than the rest, up to half as long, to as long as the stem, with the upper ones decreasing in size above, all rigid, 1–1.5 mm in diameter and more or less terete to elliptic in section, without a discrete midrib. Stems more or less terete below, lightly 3–4 angled above. Inflorescence a rounded to columnar panicle, the main axis usually dominant, the ultimate branches 1–2(3)-flowered; the outer bracts (2.5)3–4 mm long, more or less membranous, transparent below, rust-brown above, or entirely brownish, the inner bracts slightly longer than the outer. Flowers weakly zygomorphic, whitish to pale-lilac, the lower tepals each with a darker blue to violet streak in the lower midline; perianth tube 4–5 mm long, slender, slightly expanded above; tepals 5–6 mm long, subequal, spreading more or less at right angles to the tube, the dorsal tepal held apart from the others, the lower 3 held closely together. Stamens unilateral; filaments exserted 2–2.5 mm; anthers 2–3 mm long. Style dividing at mid-anther level; style branches c. 1 mm long, usually forked for half their length, sometimes less. Capsules c. 4 mm long, globose.","6504F7CE-20B8-4470-86C3-A2FB2B5BF44D","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:948283-1#descriptions"
"wfo-0000784718","Plants 50–70 cm high. Corms c. 15 mm in diameter; tunics of pale fine to medium-textured fibres. Cataphylls brown, irregularly broken to more or less fibrous. Foliage leaf much exceeding the stem, 5–7 mm wide, linear, channelled; sheathing leaves 4–5 imbricate, 6–10 cm long, green. Stem erect, simple. Rhipidium single, terminal; spathes green with a dry brown apex, the inner 9–13 cm long, the outer ± two-thirds as long as the inner. Flowers blue to violet with white to pale-yellow nectar guides on the outer tepals; outer tepals (57)65–80 mm long, lanceolate, the limb 30–45 mm long, equal to or longer than the claw; inner tepals 55–75 mm long, lanceolate, erect. Filaments 13–17 mm long, free in the upper half to one third, anthers 12–15 mm long. Ovary c. 20 mm long, often included in the spathes; style branches c. 25 mm long, crests c. 20 mm long. Capsules c. 3 cm long, narrowly ovoid.","7CC020A1-229F-44CA-8ED7-9B50D4D2A74D","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440194-1#descriptions"
"wfo-0000784747","Plants usually 15–25 cm high. Corms 1–3 cm in diameter; tunics of medium to coarse, dark-brown fibres, cormlets often present amongst the fibres. Foliage leaf solitary, usually absent or beginning to emerge at flowering rime (dead leaf from previous season sometimes still attached to base of stem), eventually up to c. 60 cm long or more, c. 1.5 mm in diameter, terete, without an adaxial groove; sheathing leaves dry and brownish, 3–6 cm long, often apically lacerate. Stem erect, usually 3–6-branched; branches held close to the main stem. Rhipidia sessile or on short branches concealed by the subtending sheathing leaves; spathes dry and papery, rarely green near the base, the inner (2.5)3–4 cm long with apices membranous speckled darker brown and sometimes lacerated, the outer usually about two-thirds as long as the inner. Flowers pale-lilac to blue-violet with yellow-orange spotted nectar guides on the outer tepals; tepals unequal, the outer 19–24 mm long with an ascending claw narrow and slightly shorter than the limb, limb c. 11–14 × 5–8 mm, obovate to lanceolate, reflexed; the inner tepals 15–18 × 2–4 mm, linear-lanceolate, erect or ascending. Filaments 3–4 mm long, united in the lower third only, anthers 5–6 mm long. Style branches 7–8 mm long, diverging about 1.5 mm above the base; style crests narrow, 3–6 mm long. Capsules 8–11 mm long, obovoid.","4028BE51-3D03-4259-B10E-52D835C31076","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440286-1#descriptions"
"wfo-0000784754","Plants large, 80–120 cm high, usually in small clumps or occasionally solitary. Corms 15–20 mm in diameter; tunics of brown, fine to coarse fibres. Cataphylls prominent, brown to pale, firm in texture, brittle, dry, entire or irregularly broken, or frayed at the apex. Foliage leaf solitary, much exceeding the stem in length and usually arching towards the ground, 12–16 mm wide, linear, flat or channelled; sheathing leaves 2–3, green or becoming dry and brown, 10–15 cm long, rarely imbricate. Stem simple (rarely 1-branched). Rhipidium solitary; spathes green or becoming dry and brown from the apex, attenuate, the inner 10–14 cm long, the outer about three-quarters as long as the inner. Flowers yellow with deep-yellow nectar guides on the outer tepals; outer tepals 35–50(60) mm long, the limb 20–35 mm long, spreading to reflexed; inner tepals 30–40 mm long, erect. Filaments 8–12 mm long, free in the upper half to one-third, anthers 8–12 mm long. Ovary 2–3 cm long, exserted from the spathes; style branches 12–18 mm long, the crests c. 10 mm long. Capsules 3.5–5.5 cm long, oblong-cylindric.","359895E5-DE6E-498A-BEF2-7DA1A6A8028B","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440278-1#descriptions"
"wfo-0000784780","Plants 15–30 cm high. Corms to 10 mm in diameter; tunics of fine pale straw-coloured fibres. Cataphylls brown, usually irregularly broken. Foliage leaf solitary, longer than the stem, c. 3 mm wide, linear, channelled; sheathing leaves 3(4), imbricate, green, 5–8 cm long. Stem erect, unbranched. Rhipidium single, terminal; spathes green with a dry apex, the inner 5–8 cm long, the outer slightly shorter than the inner. Flowers pale-yellow with deeper yellow nectar guides on the outer tepals; outer tepals to 25 mm long, lanceolate, claw about 10 mm long, limb 15 mm long, slightly reflexed; inner tepals 15–20 mm long, lanceolate, erect. Filaments 4 mm long, united in the lower two-thirds, anthers c. 6 mm long. Ovary c. 14 mm long, oblong, exserted; style branches 8–9 mm long, crests about 4–8 mm long. Capsules unknown.","F00B6F32-C8DB-4E78-9383-EE356F19B782","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440171-1#descriptions"
"wfo-0000784792","Plants 20–35 cm high. Corms c. 15 mm in diameter; tunics of pale medium-textured fibres. Cataphylls pale straw-coloured, irregularly broken. Foliage leaf solitary, 15–20 cm long, shorter or slightly longer than the stem, 3–6 mm wide, linear, channelled; sheathing leaves 2, green, 5–8 cm long. Stem erect, simple. Rhipidium single, terminal; spathes green with dry brown apices, the inner 10–12 cm long, the outer c. three quarters as long as the inner. Flowers pale-yellow with deeper yellow nectar guides on the outer tepals; outer tepals 45–55 mm long, lanceolate, the limb slightly exceeding the claw; inner tepals 33–45 mm long, lanceolate, erect. Filaments 12–15 mm long, free in the upper half, anthers c. 10 mm long. Ovary 17–22 mm long, usually exserted; style branches 17–20 mm long, crests c. 13 mm long. Capsules 2.5–3 cm long, narrowly ovoid-oblong.","3E7CEE32-6AA5-4763-B1F0-FD8C260D2B46","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440288-1#descriptions"
"wfo-0000784847","Plants 15–50(70) cm high, usually c. 35 cm high. Corms 10–15 mm in diameter; tunics of pale straw-coloured fibres. Cataphylls brown, usually broken vertically into irregular strips. Leaf solitary, usually exceeding the stem in length, 3–6 mm wide, linear, channelled; sheathing leaves 2–3(4), green, with a dry brown apex, 8–12 cm long. Stem erect, simple. Rhipidium single, terminal; spathes green with a dry brown apex, the inner 7–9(12) cm long, the outer slightly shorter than the inner. Flowers cream to yellow with deeper yellow nectar guides on the outer tepals; outer tepals 35–50 mm long, lanceolate, claw 12–20 mm long, limb slightly reflexed, wide; inner tepals c. 35 × 7 mm long, lanceolate, erect. Filaments c. 10 mm long, united in the lower two-thirds, anthers 8–9 mm long. Ovary c. 15 mm long, oblong, exserted from the spathes; style branches 11–13 mm long, crests c. 10 mm long. Capsules c. 2 cm long, cylindric.","9CE528AC-66D5-4767-BC25-30D56361C007","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440216-1#descriptions"
"wfo-0000784865","Plants usually 15–25 cm high. Corms 1–3 cm in diameter; tunics of medium to coarse, dark-brown fibres, cormlets often present amongst the fibres. Foliage leaf solitary, usually absent or beginning to emerge at flowering rime (dead leaf from previous season sometimes still attached to base of stem), eventually up to c. 60 cm long or more, c. 1.5 mm in diameter, terete, without an adaxial groove; sheathing leaves dry and brownish, 3–6 cm long, often apically lacerate. Stem erect, usually 3–6-branched; branches held close to the main stem. Rhipidia sessile or on short branches concealed by the subtending sheathing leaves; spathes dry and papery, rarely green near the base, the inner (2.5)3–4 cm long with apices membranous speckled darker brown and sometimes lacerated, the outer usually about two-thirds as long as the inner. Flowers pale-lilac to blue-violet with yellow-orange spotted nectar guides on the outer tepals; tepals unequal, the outer 19–24 mm long with an ascending claw narrow and slightly shorter than the limb, limb c. 11–14 × 5–8 mm, obovate to lanceolate, reflexed; the inner tepals 15–18 × 2–4 mm, linear-lanceolate, erect or ascending. Filaments 3–4 mm long, united in the lower third only, anthers 5–6 mm long. Style branches 7–8 mm long, diverging about 1.5 mm above the base; style crests narrow, 3–6 mm long. Capsules 8–11 mm long, obovoid.","0F64DA79-8B12-46D2-ADE3-045F6B4737ED","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440294-1#descriptions"
"wfo-0000784871","Plants 40–80 cm high. Corms c. 20 mm in diameter; tunics of coarse grey wiry fibres. Cataphylls pale with dark veins, irregularly broken. Foliage leaf solitary, exceeding the stem, 6–8 mm wide, linear, channelled; sheathing leaves (3)5–7, green at anthesis, 7–8 mm long. Stem erect, simple. Rhipidium single, terminal; spathes green with a dry brown apex, the inner 8–15 cm long, the outer c. three quarters as long as the inner. Flowers blue-purple, or yellow with deeper yellow nectar guides on the outer tepals; outer tepals 47–63 mm long, lanceolate, the claw often slightly exceeding the limb; inner tepals 48–65 mm long, lanceolate, erect. Filaments 15–22 mm long, free in the upper quarter, anthers 10–13 mm long. Ovary c. 2 cm long, usually exserted; style branches 1.5–2.5 cm long, crests 10–15 mm long. Capsules c. 3 cm long, narrowly ovoid.","04B58AB6-13FF-4CC0-B8B3-148C0CC1B337","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440292-1#descriptions"
"wfo-0000784895","Plants 15–45 cm high. Corms 10–15 mm in diameter; tunics of dark-brown to blackish fibres. Cataphylls membranous, usually unbroken. Foliage leaf solitary, inserted on the upper third of the stem, 5–20 cm long, shorter than or more often shortly exceeding the stem at anthesis, narrowly channelled, sometimes terete above; sheathing leaves seldom exceeding 2.5 cm in length, green at least below, dry and brown above. Stem erect or inclined, usually with crowded branches, the lowermost internode very long, the internodes above the foliage leaf short. Rhipidia (1)3-several, crowded apically; spathes green, becoming dry above, apices attenuate, the inner 2.5–3.5 cm long, the outer c. 1 cm shorter than the inner, sometimes apically lacerate. Flowers grey-blue to violet with yellow nectar guides edged with dark-violet on the outer tepals; outer tepals 14–20 mm long, limb 7–14 × 6–10 mm, spreading c. 45° below the horizontal; inner tepals 9–15 mm long, narrowly lanceolate, the limb 4–6 mm wide, also spreading. Filaments 4–5 mm long, free in the upper half, anthers 4–5 mm long. Ovary c. 4 mm long, exserted; style branches 10–12 mm long including crests. Capsule 4.5–10 × 4–5 mm broadly ovoid.","F6699396-B073-41C1-8FBF-19192F055CE1","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440220-1#descriptions"
"wfo-0000784937","Plants 45–75 cm high. Corms c. 20 mm in diameter; tunics of coarse pale or dark-brown fibres. Cataphylls pale to dark-brown, dry, broken and becoming fibrous above. Foliage leaf solitary, shortly exceeding the stem, 8–12 mm wide, linear, channelled or flat; sheathing leaves 2–3(4) usually widely spaced, green with a dry brown apex, 9–11 cm long. Stem erect, simple. Rhipidium single, terminal; spathes green with a dry brown apex, the inner 9–15 cm long, the outer c. two-thirds as long as the inner. Flowers yellow with deeper yellow nectar guides on the outer tepals; outer tepals (50)60–75(100) mm long, lanceolate, the limb 30–50 mm long; inner tepals 45–70 mm long, lanceolate, erect. Filaments 11–16 mm long, free in the upper third, anthers 10–14 mm long. Ovary 15–25 mm long, usually exserted; style branches 17–25 mm long, crests 10–17 mm long. Capsules unknown.","6FEBC226-14B9-4788-80FD-57D7E8806839","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440322-1#descriptions"
"wfo-0000784938","Plants 30–55 cm high. Corms c. 15 mm in diameter; tunics of fine to medium pale straw-coloured fibres. Cataphylls pale to dark-brown, broken and becoming fibrous. Foliage leaf solitary, exceeding the stem, 3–7 mm wide, linear, channelled; sheathing leaves 3–6, imbricate, green, 5–8 cm long. Stem erect, unbranched. Rhipidium single, terminal; spathes green with dry apices, the inner 8–12(13.5) cm long, the outer c. two-thirds as long as the inner. Flowers usually blue-purple (or white to pale-yellow) with white to yellow nectar guides on the outer tepals; outer tepals 40–55 mm long, lanceolate, claw usually slightly longer than the limb; inner tepals 37–44 mm long, strongly spathulate, erect. Filaments 12–15 mm long, united in the lower two-thirds, anthers 8–10(11) mm long. Ovary c. 20 mm long, oblong, usually included; style branches 14–17 mm long, crests c. 10 mm long. Capsules c. 3 cm long, narrowly ovoid.","E0FA6F7E-D572-4576-BA59-694D65B7053F","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440321-1#descriptions"
"wfo-0000784987","Plants 12–55 cm high. Corms 1–2 cm in diameter; tunics of dark-brown, medium to coarse fibres often extending upwards as a short neck. Cataphylls membranous, becoming dry and brown, ultimately fragmenting irregularly. Foliage leaf solitary, inserted near, to well above ground level, exceeding the inflorescence, linear and channelled to apparently terete with the margins tightly inrolled, an adaxial groove is usually present; sheathing leaves 2.5–4.5(6) cm long, green with dry brown attenuate apices. Stem more or less erect, simple or 1–3(8)-branched. Rhipidia single per ultimate branch; spathes green, becoming dry and brown above, the inner 4–5(6) cm long, the outer c. 1 cm shorter than the inner. Flowers blue-violet with yellow to orange nectar guides on the outer tepals; outer tepals 19–30 mm long, limb c. 18 × 9–12 mm, spreading; inner tepals 15–24 × 2–4 mm, narrowly lanceolate to nearly linear, limb spreading when fully open. Filaments 3.5–4 mm long, free in the upper half, anthers 5–6 mm long. Ovary 6–8 mm long, partly to fully exserted; style branches c. 8–10 mm long, crests 5–9 mm long. Capsule 9–12 × 4–5 mm, broadly obovoid.","8A61A0D7-B812-46D6-B43D-C09125DB62F4","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440115-1#descriptions"
"wfo-0000785001","Plants (30)40–70 cm high. Corms c. 15 mm in diameter; tunics of pale medium to coarse fibres. Cataphylls light-brown, irregularly broken. Foliage leaf solitary, much exceeding the stem, 2.5–6 mm wide, linear, channelled; sheathing leaves 2–4, green, 6–7 mm long. Stem erect, simple. Rhipidium single, terminal; spathes green with a dry brown apex, the inner 6–10 cm long, the outer c. two-thirds as long as the inner. Flowers pale-yellow, the outer tepals with deeper yellow nectar guides and the limbs conspicuously darkly veined and spotted in the lower half; outer tepals 45–55(65) mm long, lanceolate, the limb 25–40 mm long, often slightly exceeding the claw; inner tepals 35–50(60) mm long, lanceolate, erect. Filaments 9–14 mm long, free in the upper third, anthers 8–10 mm long. Ovary 15–20 mm long, usually exserted; style branches 13–16 mm long, crests 8–15 mm long. Capsules 20–30 mm long, oblong.","C3990026-7AC0-4D3F-8CB3-6F52736F4491","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440061-1#descriptions"
"wfo-0000785011","Plants 20–50 cm high. Corms 10–15 mm in diameter; tunics of fine brown reticulate fibres. Cataphylls brown, dry, lacerated above. Foliage leaf solitary, inserted shortly above the ground and reaching to about the middle of the stem, 2–6 mm wide, linear, channelled; sheathing leaves 1(2), green, 6–9 cm long. Stem erect, simple. Rhipidium single, terminal; spathes green with dry brown apices, the inner 7.5–12 cm long, the outer c. two-thirds as long as the inner. Flowers pale-yellow with deeper yellow nectar guides on the outer tepals; outer tepals 50–70 mm long, lanceolate, the limb 30–40 mm long, slightly exceeding the claw; inner tepals 40–50 mm long, lanceolate, erect. Filaments 10–12 mm long, free in the upper third, anthers 9–16 mm long. Ovary 10–13 mm long, usually exserted; style branches 12–25 mm long, crests c. 15 mm long. Capsules unknown.","D3F74FD6-DCDF-4D0B-9494-4185A0A529CD","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440071-1#descriptions"
"wfo-0000785052","Plants 20–50 cm high, sometimes caespitose. Corms 15–20 mm in diameter; tunics brown, firm-textured, hidden by the cataphylls. Cataphylls dark-brown, initially unbroken, but often persisting and then becoming fragmented. Foliage leaf single, often emergent at flowering time and shorter than the stem at anthesis, becoming much taller, 9–15 mm wide, linear, channelled, becoming flat above; sheathing leaves 2(4), more or less dry, imbricate, reddish-brown. Stem simple. Rhipidium single and terminal; spathes green, often flushed red, becoming dry and brown, attenuate, the inner 7–10(12) cm long, the outer 2–3 cm shorter than the inner. Flowers pale- to deep-blue to violet with white to yellow nectar guides on the outer tepals; outer tepals 40–65 mm long, the limb about as long as the claw, spreading 30°–40° below the horizontal, inner 35–45 mm long, more or less erect. Filaments 9–15 mm long, united in the lower half, anthers 8–12 mm long. Ovary 15–20 mm long, cylindric and trigonous; style branches 15–20 mm long, crests 10–20 mm long. Capsule 25–35 mm long, nearly cylindric.","64629350-4AFE-40E7-A474-6F93F6DD5536","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440264-1#descriptions"
"wfo-0000785066","Plants 20–40 cm high. Corms 10–15 mm in diameter; tunics of fine to medium, dark-brown fibres. Cataphylls pale, often broken or fibrous above. Foliage leaves 2(3), longer than the stem but often trailing, 2–5 mm wide, linear, channelled; the lowermost basal or inserted near to well above the ground, the upper 1–2 leaves shorter than the basal leaf; sheathing leaves 2.5–6 cm long, green with dry brown attenuate apices. Stem erect, usually with 1–2 (several) ascending branches. Rhipidia few to several, one per branch; spathes green and sometimes flushed with red, becoming dry and brown apically, the inner 3–4(5) cm long, outer c. 1 cm shorter than the inner. Flowers blue-violet with white to yellow nectar guides on the outer tepals; outer tepals 18–30 mm long, lanceolate, the limb slightly longer than the claw, spreading at c. 30° below horizontal; inner tepals 17–28 mm long, narrowly lanceolate to nearly linear, the limb also spreading. Filaments c. 7.5 mm long, free in the upper third, anthers 4.5–5.5 mm long. Ovary 3.5–7 mm long, exserted; style branches 8–10 mm long, crests 7–10 mm long. Capsule 7–9 mm long, globose.","A1CEC83A-D040-4BEE-9DAD-398681735DB4","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440082-1#descriptions"
"wfo-0000785088","Plants 15–35 cm high. Corms 10–15 mm in diameter; tunics of fine light-brown reticulate fibres. Cataphylls pale and membranous, or green above, usually unbroken. Foliage leaf solitary, 5–12(20) cm long, inserted in the middle or upper part of the stem and rarely exceeding it in length, 3–5 mm wide, channelled; sheathing leaf 1, 3–4 cm long. Stem erect, simple. Rhipidium single, terminal; spathes green with dry brown apices, the inner 4.5–7 cm long, the outer c. two-thirds as long as the inner. Flowers pale-yellow with deeper yellow nectar guides on the outer tepals; outer tepals 20–30(35) mm long, lanceolate, the claw often slightly exceeding the limb; inner tepals 13–20 mm long, lanceolate, erect. Filaments 5–6 mm long, free in the upper half, anthers 4–5 mm long. Ovary 5–8 mm long, usually exserted; style branches c. 10 mm long, crests c. 10 mm long. Capsules 7–10 mm long, globose to ovoid.","4EE94E18-4E7A-41CB-A578-E961D1CC2ED1","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440091-1#descriptions"
"wfo-0000785453","Plants 7–12 cm high excluding the leaves. Corms 8–15 mm in diameter, globose, tapering to a sharp point below; tunics red-brown, woody or cartilaginous. Foliage leaves 1–4, straight or curved, 1–1.5 mm in diameter, filiform. Stems 1–4 per plant, more or less erect. Flowers solitary per stem; floral bracts green, striate, 12–18 mm long, the margins especially of the inner sometimes membranous and pale, the inner as long as or slightly shorter than the outer. Flowers lilac to violet, white to yellow in the centre, the tepals darkly veined; perianth tube 7–8 mm long; tepals subequal, 12–20 mm long, lanceolate, erect in the lower part and curving outwards above. Stamens free; filaments 4–5 mm long, erect, exserted c. 1 mm from the wide part of the perianth tube; anthers c. 5 mm long. Style dividing opposite the middle to upper half of the anthers, the branches c. 1 mm long. Capsules 7–10 mm long.","F0527E09-63EA-4B32-A443-5009D87A69E6","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440691-1#descriptions"
"wfo-0000786397","Plants 15–30 cm high. Corms c. 1 cm in diameter; tunics of medium to coarse fibres. Leaves 3–5, the lower 1–2(3) broadly laminate, about as long as or slightly longer than the stem, lanceolate, plicate; the upper leaves shorter and partly to almost entirely sheathing. Stem erect, compressed and 2-winged, unbranched. Spike 1–4(6)-flowered; bracts 4–6(20) cm long, green, the inner shorter than the outer. Flowers white, night-blooming, odourless, actinomorphic; perianth tube 8–12.5 cm long, nearly cylindrical; tepals 4–5 cm long, lanceolate, acute, the uppermost tepal sometimes larger and somewhat hooded. Filaments inserted 15 mm below the mouth of the perianth tube; anthers c. 10 mm long, with prominent acute appendages, entirely included or partly emerging from the perianth tube. Style dividing near the apex of the anthers, usually the apices of the style branches exserted from the perianth tube. Capsules c. 15 mm long.","621EFD5A-E00E-4BC7-8679-5E1067A6198F","Iridaceae, P. Goldblatt. Flora Zambesiaca 12:4. 1993","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:440893-1#descriptions"
