"taxonID","description"
"taxon-8-PRIONOSTEMMA","Lianas or shrubs; bark with red juice ; branches (sub)opposite or alternate, branchlets often scabrous with sparse, rigid, short hairs, angled and subterete , almost at right angles with the main branch . Leaves scabrous . Petioles glabrescent , sparsely scabrous . Inflorescences axillary towards the apex of branches , paniculate or pseudo-cymose , pedunculate, scabrous , tomentose . Flowers tomentellous , rather large for the family; calyx campanulate , glabrescent with 5 sepals; petals 5 , unequal, tomentellous on both sides , margins pectinate-fimbriate ; disk fleshy , annular-pulvinate, conspicuously flattened at anthesis into a narrow, marginal flange, covering the bases of the petals ; stamens 3 , erect, but recurved after anthesis , with ribbon-like filaments , scarcely broadened at the base , anthers transversely ellipsoid , dehiscing by an extrorse, transverse, confluent cleft ; ovary depressed and sharply trigonous , immersed in the disk , ovules 8-10 per locule , style fleshy , subulate , stigmas obscure. Fruits consisting of 3 , free, divergent mericarps on a swollen receptacle, dehiscing along a median suture ; seeds attached by a basal wing, embryoniferous part apical , wing much larger than the embryo ."
"taxon-1-Prionostemma_aspera","Liana up to 20 m long ; stems to 16 cm diam. at base , or a shrub with scandent or creeping branches; fresh bark yellow or whitish, blotched, greyish brown when dried , grooved, thick, rather tough, exudating a colourless or red , bitter, sticky juice . Petiole 4-9 mm long ; blades thin-coriaceous, deep green above, dull green beneath, when dried olivaceous or greyish above , slightly scabrous on both sides , ovate to oblong-elliptic , 5-10(-20) x 2.5-4.5(-8) cm (dimensions very variable on the same branch, smallest in the flowering twigs) ; primary vein prominent on both sides , secondary veins 5-7(-9) per side, arcuately ascending , prominulous above, prominent beneath , tertiary veins parallel, prominulous above, prominent beneath . Inflorescence 3-12 cm long , tomentellous ; peduncle 2.5-6 cm long ; bracts and bracteoles oblong-deltoid, acute , ca. 1 mm long , slightly fimbriolate; pedicels slender , 2-4(-7) mm long ; buds globose . Flowers fragrant, 9-12 mm diam. ; 3 smaller sepals deltoid, acute , almost entire, 1.5-2 mm long and wide , 2 larger ones rounded, 3-4 mm long and wide , irregularly erosulous towards the apex ; petals green to pale yellowish green or yellow , membranous , rounded, to 5 x 6 mm , slightly unguiculate, flabellately veined ; disk ca. 6 mm diam. , 0.5 mm thick , pilose when young, except for the undulate margin ; filaments pilose at base , 2.5 mm long , anthers white , 0.5-0.7 mm long , 0.8-1.3 mm broad ; style in full-grown flower with a bright orange stigmatic knob . Fruiting pedicel to 3 mm diam. Mericarps 5.5-8 x 4-6 cm , rounded or truncate or slightly emarginate at apex, narrowed towards base ; pericarp coriaceous, scabrous , bluntly ribbed , ca. 1 mm thick distally , dull, pale green, turning brown ; seeds with an ovoid , coriaceous , embryoniferous part 1.5 cm long , 8 mm broad , at an angle of ca. 15 ° with the chartaceous wing , wing (white when fresh) , elliptic or obovate , 4-6 x 2-3 cm ."
"taxon-9-PRISTIMERA","Lianas or small shrubs with scandent branches, glabrous throughout ; branches opposite, lenticellate. Leaves with tertiary veins orthogonally reticulate, prominulous on both surfaces , often yellowish . Inflorescences axillary , generally densely flowered, corymbose, (pseudo-) dichotomously branched; bracts and bracteoles small. Flowers small, 2-5 together at the end of the ultimate branchlets; sepals 5 ; petals 5 , spreading or erect ; disk very low, forming a round or slightly angular low cushion around the ovary , without or with a free upper margin ; stamens 3 , filaments deltoid , suberect or extrorsely reflexed , anthers transversely ellipsoid , dehiscing by extrorse, transverse, confluent clefts ; ovary depressed-trigonous , 3-lobed , ovules 2-10 per locule , superposed, style short, ending in a stigmatic shield or with 3 minute stigmas . Infructescences with several fruits. Fruits capsular, with 3 , divergent, erect mericarps, separately attached to a hardly swollen receptacle . Mericarps flattened on both surfaces , dehiscing along an unobtrusive median suture , pericarp thin-coriaceous ; seeds erect from the base , affixed by a large, papery , basal wing , embryoniferous part as long as or shorter than the wing, leathery ."
"taxon-1-Pristimera_caudata","Liana; branches cinereous , lenticellate, not verrucose. Petiole 5-6 mm long ; blades thin-coriaceous , greyish or yellowish green when dried , elliptic or ovate , 5-11 x 2-2.5 cm , margins almost entire, undulate , apex abruptly caudate with 10-12 mm long , obtuse acumen , base obtuse or acute, decurrent ; primary vein prominent on both surfaces , secondary veins 5-7 per side, as the tertiary veins prominulous and conspicuous on both surfaces . Inflorescence cymose, 4-5 times branched, 4-7 cm long , branches slender , few-flowered ; peduncle 2.5-5 cm long , very slender, faintly angled ; bracts ovate, acute , ca. 1 mm long , erosulous; pedicels ca. 1 mm long . Flowers 2.5-3 mm diam. ; sepals membranous , semiorbicular , 1 mm long , slightly erose; petals greenish white , membranous , 1.5 x 1.5 mm , entire, spreading ; disk saucer-like , 1.3-1.5 mm diam. , 0.2 mm high , margin smooth , entire ; stamens reflexed at anthesis , filaments 0.8 mm long , anthers 0.3 x 0.3 mm ; ovary 0.6-0.8 mm diam. , ovules 4 per locule , style subulate , 0.25 mm long , stigmas inconspicuous. Fruit unknown."
"taxon-2-Pristimera_holdeniana","Liana; branchlets cinereous or olivaceous , inconspicuously lenticellate. Petiole 7-19 mm long ; blades chartaceous , greenish or olivaceous when dried , elliptic or ovate , 9-12 x 3.5-6.5 cm , margins entire, undulate , apex obtusely short-acuminate , base acute ; primary vein prominent on both surfaces , secondary veins 4-5 on each side, prominulous above, prominent beneath , tertiary veins flattened and inconspicuous . Inflorescence 1.5-8 cm long ; branches quadrangular , 4-5 times branched; peduncle 0.5-1.5 cm long ; bracts ovate, acute , ca. 1 mm long , slightly erosulous; pedicels slender , up to 1 mm long . Flowers ca. 2 mm diam. ; sepals submembranous , orbicular-ovate , 0.7-0.8 mm , slightly erosulous; petals oblong , 1.2-1.4 x 0.8-1 mm , entire, spreading , densely glandular-punctate or -lineolate ; disk annular, pentagonous , 0.1 mm high , 0.7-0.8 mm diam. ; stamens suberect , filaments ca. 0.4 mm long , anthers ca. 0.2 x 0.3 mm ; ovary ca. 0.5 mm diam. , ovules 4-6 per locule , style 0.2 mm . Fruit unknown."
"taxon-3-Pristimera_nervosa","Liana or small tree; branches dark-purple or marroon , twigs greyish , smooth . Petiole slender , 6-10(-15) mm long ; blades chartaceous or membranous , bright green above, paler beneath, greyish to dark-green when dried , ovate or elliptic , 7-13(-18) x 4-8 cm , margins undulate or crenate , apex obtusely short-acuminate , base obtuse or acute ; primary vein prominent on both surfaces , secondary veins 6-8 on each side, prominulous above, prominent beneath , tertiary veins reticulate, prominulous on both surfaces Inflorescence 1-4 cm long , 5-8 times branched; peduncle quadrangular , 0.5-2.5 cm long ; bracts ca. 1 mm long , connate at base, acute , fimbriate, persistent. Flowers fragrant, almost sessile, 2-3 mm diam. ; sepals membranous , semiorbicular , 0.5-0.7 x 1-1.3 mm , fimbriate, spreading ; petals slightly fleshy , thickened in the middle, greenish white to yellow , elliptic or oblong , 1.2-1.8 x 1-1.3 mm , margins scariose , entire or slightly erosulous ; disk annular or slightly pentagonous , to 0.3 mm high , 1-1.3 mm diam. ; stamens suberect, becoming reflexed , filaments 0.6 mm long , anthers 0.3 x 0.2 mm ; ovary sulcate , ovules 2-6 per locule , style 0.1 mm long with 3 , minute stigmas, alternating with the stamens . Mericarps elliptic , 5 x 2 cm , rounded at apex , pericarp flabellate-costate ; seeds 5 x 0.5 cm , embryoniferous part obliquely ellipsoid , 2.5 x 0.5 cm , of about the same dimensions as the membranous wing ."
"taxon-4-Pristimera_tenuiflora","Liana; branches verruculose , greyish with black blots, turning purplish when dried . Petiole slender , 5-10 mm long ; blades membranous , olivaceous or greenish , ovate , 6.5-15 x 2.5-5.5 cm , margins undulate, remotely dentate , apex long-acuminate , base decurrent into the petiole ; primary vein yellowish green , prominent on both surfaces , secondary veins 6-8 per side, prominulous above, prominent beneath , tertiary veins prominulous on both surfaces . Inflorescences axillary , occasionally paired, ca. 2 cm long ; branches almost quadrangular ; bracts ovate, acute , ca. 1 mm long , fimbriate. Flowers almost sessile, 2-3 mm diam. ; sepals semiorbicular , unequal, 0.6-1 mm wide , margins membranous , erosulous; petals almost fleshy , erect , white, cream, pinkish or greenish , often lineolate, elliptic , 1.5 x 1 mm , margins subentire or erosulous , scariose ; disk annular with free upper margin , 0.2 mm high , 0.7 mm diam. ; stamens suberect , filaments 0.7 mm long , anthers 0.4 x 0.5 mm ; ovary sulcate , ovules 4-6 per locule , style 0.3 mm long with a triangular stigmatic shield with 3 , minute stigmas . Fruit green ; mericarps almost as long as wide, 3-3.5 cm , apex bluntly short-acuminate , pericarp rather coarsely flabellately veined ; seeds with opaque, dark reddish brown wing surrounding the reniform , 2 x 1 cm , embryoniferous part ."
"taxon-5-Pristimera_verrucosa","Liana; branchlets cinereous and densely lenticellate . Petiole 5-8 mm long ; blades chartaceous , elliptic or narrowly ovate , 5-11(-13) x 2.5-6(-8) cm , margins subentire , apex obtuse , base acute or obtuse ; primary vein prominulous above, prominent below , secondary veins 7-9 per side, tertiary veins conspicuously reticulate, prominulous on both surfaces . Inflorescence (pseudo-)cymose, 5-8 times branched, 1.5-7 cm long ; peduncle slender , to 3.5 cm long ; branches very slender ; bracts ovate, ca. 1 mm long , acute ; pedicels slender , less than 1 mm long . Flowers 1.5-2 mm diam. ; sepals membranous , deltoid to semi-orbicular , 0.4-0.7 mm long and wide , minutely erosulous; petals slightly fleshy , erect , elliptic-oblong , 1-1.5 x 0.6-1 mm , entire; disk annular , 0.1-0.2 mm high , 0.7-1 mm diam. ; stamens erect or reflexed , filaments 0.3-0.5 mm long , anthers ca. 0.2 x 0.3 mm ; ovary 0.4-0.5 mm diam. , ovules 4 per locule , style subulate , ca. 0.2 mm long , stigmas inconspicuous. Fruiting pedicel up to 1.5 mm diam. Fruits usually 1-3 per infructescence. Mericarps obovate-elliptic , 4-5.5 x 1.7-3 x 0.2-0.3 cm , pericarp chartaceous, inconspicuously flabellately veined without, smooth within ; seeds winged , embryoniferous part 10-15 x 5 mm , wing oblong-elliptic, slightly falcate , 25-35 x 15 mm ."
"taxon-10-SALACIA","Lianas, shrubs or trees; branches often at right angles with the stem, nodes swollen or flattened . Leaves opposite (in S. pachyphylla sometimes somewhat alternate). Inflorescences paniculate , (pseudo-)dichotomously branched or fasciculate; bracts small; pedicels sometimes articulate . Flowers small to large ( to 30 mm diam. ); sepals 5 , often unequal; petals 5 , fleshy , oblong, or thin, circular and flabellately veined ; disk fleshy , a thick ring adhering to the ovary, annular-pulvinate, or truncate, with or without flattened base that covers the petal bases (in S. amplectens the disk has a conical upper part and a thin upturned basal ring) ; stamens 3 , suberect or reflexed , filaments ligulate, slightly widened towards base , anthers dehiscing by extrorse or apical, transverse or oblique, confluent clefts ; ovary depressed-conical, often subtrigonous , generally deeply immersed in the disk and adnate to it , 3-locular , ovules 2-8 per locule , collateral or superposed, style short, subulate , stigmas obscure, occasionally forming a minute, stigmatic shield . Fruits drupaceous, often on thickened pedicels , pericarp smooth, wrinkled or tuberculate ; seeds embedded in mucilaginous pulp ."
"taxon-1-Salacia_amplectens","Liana, stems fluted ; branches densely lenticellate, somewhat waxy; opposite or alternate, at various angles from the stem. Petiole rugose , 7-10 mm long ; blades thin-coriaceous , drying brown, glossy above , narrowly elliptic or oblong , 7-13 x 2-5 cm , margins entire, slightly revolute , apex cuspidate with an obtuse acumen to 1.5 cm long , base rounded to attenuate, often decurrent into the petiole ; primary vein prominulous above, prominent beneath , secondary veins 6-9 per side, arcuately ascending , anastomosing, flattened to impressed above, inconspicuous beneath , tertiary veins reticulate, inconspicuous . Inflorescence dichotomously branched, axillary or ramiflorous , densely ferruginous -pubescent ; bracts deltoid , somewhat denticulate , less than 1 mm long ; pedicels 1-3 mm long . Flowers 3-4 mm diam. ; sepals fleshy , deltoid-ovate , 1-1.3 x 1.5-2 mm , slightly erosulous, strongly puberulous outside, glabrous within ; petals green , fleshy , oblong , 2-2.3 x 1-1.5 mm , puberulous on both sides ; disk fleshy with a conical upper part, 0.5 mm high , and a thin, upturned basal ring ; stamens strongly reflexed , anthers transversely oblong , dehiscing by oblique , confluent clefts ; ovary depressed-conical , ovules 2 per locule , collateral, style terminated by a minute stigmatic shield . Fruits ellipsoid or obliquely subglobose , maturing orange or yellow, dull (Fanshawe 3367) , pericarp coriaceous, rugulose , 3-4 mm thick ; seeds oblong or angled , 3 x 2 x 1.3 mm , pale brown , imbedded in creamish , mucilaginous pulp ."
"taxon-2-Salacia_cordata","Tree or liana characterized by large, coriaceous leaves , a congested, many times branched, paniculate inflorescence with minute reddish flowers , petals tuberculate within , the conical disk produced into 3 teeth at the top and rounded fruits, ca. 5 cm diam. with light brown , smooth pericarp ."
"taxon-3-Salacia_duckei","Tree or liana. Petiole 7-12 mm long ; blades coriaceous , upper surface minutely pitted , oblong-lanceolate , (7-)10-12 x 2.5-5.3 cm , margins slightly serrate or undulate , apex long-acuminate , 1-1.5 cm long , base attenuate, decurrent into the petiole ; primary vein prominent on both surfaces , secondary veins 6-9 , inconspicuous, tertiary veins inconspicuous. Inflorescence 4-14-flowered , fasciculate on a cushion-like peduncle ; pedicels 4-9 mm long , farinose -ceriferous . Flowers 8-10 mm diam. , several parts with white dots or farinose -ceriferous ; sepals orbicular , 1-1.5 x 1-2 mm , entire, obtuse , unequal; petals yellowish often brown at base , lineolate , 4-4.5 x 3-4 mm , entire, conspicuously revolute at margins ; disk fleshy , annular, sometimes somewhat lobed , red , 1.8-3 mm diam. , 1 mm high ; stamens strongly reflexed , filaments sub-erect , anthers dehiscing by transverse, confluent clefts , ovules 2 per locule , superposed; style truncate , to 1 mm long . Fruit green turning yellow , tuberculate , nearly globose , 4.5 x 3 x 3 cm ."
"taxon-4-Salacia_elliptica","Slender tree, large shrub or liana, glabrous throughout ; branches often conspicuously lenticellate. Petiole 5-14 mm long ; blades coriaceous , often greyish brown when dried , upper surface smooth , elliptic to oblong , mostly 10-17 x 4-8.5 cm , margins entire or slightly undulate , apex rounded to obtusely cuspidate , base rounded to acute ; primary vein flattened or impressed or slightly prominulous above, prominent beneath , secondary veins 8-10 per side, arising straight or arcuately , hardly visible, tertiary veins inconspicuous. Inflorescences fasciculate, on cushion-like peduncle to 3 mm thick ; bracts and bracteoles deltoid , less than 1 mm long , erosulous; pedicels slender , 2-10 mm long . Flowers 5-10(-12) mm diam. ; sepals membranous to nearly fleshy , semiorbicular , 1-2 x 1-2 mm , scariose; petals greenish, yellowish green or orange sometimes brownish at base , lineolate, glandular, membranous to nearly fleshy , elliptic-oblong , 3-5 x 3-4 mm , entire or erosulous; disk truncate, occasionally slightly widened towards base , 2-4 mm diam. , 0.5-1 mm high , often with yellowish latex lumps ; stamens reflexed in mature flowers, filaments 1-2 mm long , anthers 0.6-1 x 0.4 mm , dehiscing by somewhat oblique , apically confluent clefts ; ovary depressed conical , ovules 2-4 per locule , style rather thick, 0.5-0.9 mm long . Fruiting pedicel to 2 cm long . Fruits subglobose or obovoid , to 4 cm diam. , pericarp smooth or at most somewhat rugulose , blue-green turning orange or yellow at maturity ."
"taxon-5-Salacia_impressifolia","Liana or shrub, glabrous throughout . Petiole 8-25 mm long ; blades subcoriaceous to coriaceous , narrowly ovate , 9-20 x 4-8 cm , margins entire , apex abruptly obtusely acuminate or rounded , base rounded, sometimes slightly cordate, or cuneate, often somewhat falcate ; primary vein impressed or flat above, prominent beneath , secondary veins 7-11 per side, widely arcuately ascending , impressed or flat , tertiary veins impressed or inconspicuous on both surfaces . Inflorescences axillary , fasciculate; pedicels slender , 4-15 mm long . Flowers 10-22 mm diam. ; sepals unequal, 1-2.2 x 1-1.5 mm , rounded ; petals slightly fleshy to chartaceous , yellowish green, pale brown or orange, often brown at base and green at apex , elliptic , 5.5-10 x 5-8 mm , lineolate; disk truncate , 3.5-5.5 mm diam. , 1 mm high , generally strongly flattened at base ; stamens spreading , filaments 1.5-2.3 mm long , anthers ca. 0.9 mm long and wide , dehiscing by oblique , apically confluent clefts ; ovary depressed-conical , ovules 4 per locule in superposed pairs , style thick, to 1 mm long . Fruiting pedicel up to 3 cm long and 8 mm diam. Fruit globose , 3-4 cm diam. , pericarp coriaceous, smooth or somewhat rugulose , greyish-glaucous, dull orange when mature ."
"taxon-6-Salacia_insignis","Liana climbing with clasping branches or tree to 20 m tall , glabrous throughout ; branchlets sometimes reddish brown . Petiole 10-16 mm long , 2-4 mm diam. ; blades chartaceous , pale green to brownish green when dried , oblong-elliptic , 25-28 x 4-7.5 cm , margins entire or slightly undulate , apex abruptly acuminate with acumen ca. 10 mm long , base acute and decurrent into the petiole ; primary vein prominent on both surfaces , secondary veins 10-14(-18) per side, slightly curved , anastomosing near the margins , sharply prominent below , tertiary veins conspicuously parallel, flattened above, prominulous below . Inflorescences few, solitary or fasciculate, axillary or arising from defoliate branches , paniculate , to 25 cm long , axis straight, slender ; peduncle 3-5 cm long ; primary branches alternate, short; bracts membranous , oblong , to 1.5 mm long , acute ; pedicels very slender , to 9 mm long . Flowers loosely arranged at the end of ultimate branchlets, 6-10 mm diam. ; sepals membranous , whitish to greenish yellow , reniform or semiorbicular, 1-1.5 x 2-3.5 mm , rounded at apex , subentire or erosulous, faintly veined; petals yellowish white, yellow or greenish yellow to orange , membranous , obovate-suborbicular, 3.8-4.3 x 3.8-4.3 mm , minutely erosulous, flabellately veined ; disk cushion-like, ca. 2 mm diam. , ca. 0.3 mm high , gradually flattened toward the base, and covering the petal bases ; stamens spreading , filaments ca. 1 mm long , anthers ca. 0.2 x 0.3 mm , dehiscent by transverse, apical, confluent clefts ; ovary ca. 1 mm diam. , style ca. 0.2 mm long ; ovules 2 per locule , collateral-superposed. Fruit globose , to 3 cm diam. , pendent , pericarp smooth, lenticellate or rugulose , bluish- or greyish green, turning dull orange at age ; seeds orange , embedded in a greenish pulp ."
"taxon-7-Salacia_juruana","Tree or liana to 12m high . Petiole 10-20 mm long , 2-4 mm thick ; blades coriaceous , elliptic-oblong , 12-29 x (5-)7-15 cm , margins entire , apex obtusely cuspidate, obtuse or rounded , base rounded or obtuse ; primary vein prominent on both surfaces , secondary veins 7-10 per side, ascending arcuately or almost straight , prominulous or flattened above, prominent beneath , tertiary veins horizontal, faintly impressed or inconspicuous . Inflorescences fasciculate, few-flowered , axillary or arising from defoliate branchlets ; pedicels slender , 8-15 mm long . Flowers 13-14 mm diam. ; sepals somewhat unequal, deltoid, obtuse or rounded , 2 x 3 mm , entire, sometimes ciliolate ; petals greenish yellow or yellowish, brown at base , slightly fleshy or membranous , 4-7 x 3-5 mm , lineolate; disk 1 mm high , abruptly flattened at base, 3.5-4.5 mm diam. , covering the petal bases ; stamens suberect or spreading , filaments 1.5-2.2 mm long , anthers ca. 0.6 x 0.8 mm , dehiscing by oblique , apically confluent clefts ; ovary almost immersed , ovules 6-8 per locule , in superposed pairs, style 0.4-0.7 mm long . Fruiting pedicels to 3 cm long , 0.8 cm thick . Fruits globose , 6 x 6 cm , strongly tuberculate when dried , turning from bluish-green to yellow ."
"taxon-8-Salacia_kanukuensis","Liana; branchlets slender , conspicuously lenticellate . Petiole 7-10 mm long ; blades coriaceous , conspicuously discolorous when dried, greenish above, pale green beneath , oblong or obovate-elliptic , 8-14 x 2.5-4 cm , margins entire , apex rounded or obtusely cuspidate , base attenuate and decurrent into the petiole ; primary vein prominent on both surfaces , secondary veins 6-8 per side, spreading , flattened, inconspicuous or faintly impressed on both surfaces , tertiary veins inconspicuous. Inflorescences axillary , fasciculate, 1-3-flowered ; peduncle cushion-like ; pedicels slender , 13-20 mm long . Flowers 10-12 mm diam. ; sepals slightly fleshy , broadly ovate or semiorbicular , 1.7-2 x 1.8-2.6 mm , often glandular-fimbriolate at margins ; petals tan to salmon-orange , slightly fleshy, oblong or elliptic-ovate , 5.4-5.8 x 3.5-4 mm , entire, conspicuously glandular-punctate without ; disk 3-3.3 mm diam. , ca. 1 mm high , abruptly and very narrowly flattened at the base ; stamens reflexed , filaments 1.6-1.8 mm long , anthers transversely oblong , 0.4 x 0.6 mm , dehiscent by oblique , apically confluent clefts ; ovary trigonous , ovules 4 per locule , in superposed pairs, style ca. 0.8 mm long . Fruit globose , ca. 2 cm diam. , pericarp corky, greyish green , slightly tuberculate ; seeds orange ."
"taxon-9-Salacia_maburensis","Tree to 3 m high ; branchlets slighty striate with small white lenticels . Petiole 5-12 mm long , 2-4 mm diam. ; blades subcoriaceous, somewhat bullate on both surfaces , dull green above, pale green below , elliptic , 16-28(-36) x 6.5-12(-17) cm , margins entire with irregularly spaced, dark glandular patches , apex acute or abruptly short-acuminate , with acumen 5(-15) mm long , base acute to obtuse decurrent into the petiole ; primary vein prominent in a groove above, strongly prominent below , secondary veins 8-10 per side, arcuately ascending and anastomosing 2-4 mm from the margins , impressed above, prominent below , tertiary veins parallel, impressed above, prominulous below . Inflorescences cauliflorous or ramiflorous , fasciculate, few-flowered ; pedicels slender , 2-3 mm long . Flowers 8-10 mm diam. ; sepals unequal, fleshy , deltoid or orbicular , 1.8-3.5 x 2-2.5 mm , entire; petals slightly fleshy , reddish brown , with fan-shaped veins, orbiculate , 4 x 4 mm ; disk conical , 4 mm diam. , 1.5 mm high , brownish orange ; stamens creamy brown , erect, becoming reflexed , filaments 0.8-1.3 mm long , anthers transversely oblong , 0.5 x 1.3 mm , dehiscent by slightly oblique , apically confluent clefts ; ovary immersed in the disk , the apex truncate with 3 ridges terminating in a minute shield , ovules 4 per locule , in superposed pairs. Fruit globose on short, thickened pedicel , glaucous green, turning dark green at maturity , 5 x 5 cm , pericarp coriaceous, somewhat scrobiculate , with 3 longitudinal, narrow ridges ."
"taxon-10-Salacia_miqueliana","Liana; branches terete or obtusely angled , greyish brown , with numerous brown lenticels , branchlets opposite, often short and conspicuously broadened at base . Petiole thick, to 5 mm diam. , 1.5-3.5 cm long ; blades coriaceous or thin-coriaceous , often shiny , elliptic to obovate , 10-20(-30) x 6-9(-14) cm , margins entire, slightly revolute and undulate , apex acuminate or short cuspidate, sometimes with callose tip, often conduplicate , base obtuse to cuneate or sometimes rounded ; primary vein prominent above, strongly so below , secondary veins 11-14 per side, widely arcuately ascending almost at right angles from the primary vein into the margins , prominent above, prominulous below , tertiary veins widely reticulate, subhorizontal and parallel . Inflorescence paniculate , to 4 cm long , precociously produced, on short stout branches with thickened nodes; peduncle to 2 cm long ; branches and pedicels finely ferrugineous -tomentose ; bracts deltoid , ca. 1 mm long , acute ; pedicels to 1-4 mm long , articulated . Flowers fragrant, 10-12 mm diam. ; sepals greenish cream , semiorbicular, fleshy , 2.3 x 4 mm , entire ; petals coriaceous or fleshy , green, greenish yellow, yellowish brown or orange , broadly ovate or orbicular , 4-5.5 x 3-5.5 mm flabellately veined; disk 4.5 mm in diam. , 1.2 mm high , flattened at the base, covering the petal bases ; stamens strongly reflexed , filaments 1.5 mm long , anthers 0.3 x 0.5-0.6 mm , dehiscent by apical, transverse, confluent clefts ; ovary projecting beyond the disk , ovules 2 per locule , superposed, style very short, subulate . Fruit unknown."
"taxon-11-Salacia_multiflora","Liana; branches terete , greyish brown with numerous , small, brown lenticels , lateral branches often at right angle with main one. Petiole 4-10 mm long . Leaf margins entire or undulate ; primary vein prominent on both sides , secondary veins 6-10 per side , spreading or widely arcuately ascending , prominulous on both sides , tertiary veins inconspicuous. Inflorescence axillary , often on defoliate branchlets, 1-4(-8) cm long and wide , loosely flowered; peduncle (0-)2-18 mm long ; pedicels articulate above the middle . Sepals membranous to subcoriaceous , oblong-ovate or orbicular , entire, slightly erosulous, or scariose; petals slightly fleshy or nearly membranous , oblong or oblong-elliptic , entire or slightly erosulous; disk conical-truncate or cylindrical ; stamens erect later strongly reflexed , anthers small, dehiscent by oblique to transverse, usually confluent apical clefts ; ovary immersed in disk , ovules 4 per locule , superposed, style subulate . Pericarp coriaceous or woody , 2-4 mm thick ; seeds angled ."
"taxon-11a-Salacia_multiflora","Leaves coriaceous , usually discolorous, often olivaceous or glaucous brown beneath when dried , obovate , 5-12 x 2-6.5 cm , apex shortly apiculate with callous mucro, or emarginate , base attenuate . Inflorescence glabrous , to 6 cm long , strictly dichotomously branched, branchlets not congested; pedicels articulate at 1-3.5 mm from base . Flowers 4-7 mm diam. , solitary at end of ultimate branchlets ; sepals 0.5-0.9 x 1-1.8 mm ; petals green or cream , farinose-puberulent on both surfaces or without , 2.3-3.5 x 1.3-2.7 mm ; disk 1.4-2 mm diam. , 0.4-0.7 mm high , sometimes constricted halfway , the basal part yellowish, the upper part brownish ; filaments 0.5-0.7 mm long , anthers ca. 0.2 x 0.3 mm ; style ca. 0.2 mm long . Fruit ellipsoid, 3.5 x 2.5 x 1.5 cm , not furrowed , pericarp brown or orange, white-speckled , usually rugulose ; seeds brown ."
"taxon-11b-Salacia_multiflora","Leaves coriaceous or subcoriaceous , brown when dried , obovate to oblong-elliptic , 6-19 x 3.5-9 cm , apex rounded or cuspidate or short-acuminate, sometimes glandular tipped , base acute, obtuse or slightly cordate . Inflorescence occasionally reddish tomentellous , pseudo-dichotomously branched, primary branches often congested; pedicels 3-5 mm long , articulated . Flowers 6.5-10 mm diam. ; sepals 1 .3-2 x 1.7-3.5; petals 2.5-5.5 x 1.3-3.3 mm ; disk 1.2-3 mm diam. , 0.8-1.5 mm high , basal part often brown, upper part yellowish-brown ; filaments 1-2.5 mm long , anthers 0.3-0.4 x 0.4-0.6 mm ; style 0.4-1 mm long . Fruits ovoid or ellipsoid, often apiculate, sometimes transversely constricted at the middle, sometimes furrowed , pericarp flaky or rugulose, lenticellate , turning from yellowish green to light greyish when ripe ; seeds orange ."
"taxon-12-Salacia_pachyphylla","Slender tree, or shrub (Irwin 745); branchlets swollen at nodes , mostly alternate, greyish , sparsely lenticellate . Petiole slender , 2-4 mm long ; blades coriaceous , brownish when dried , elliptic or elliptic-obovate , 3.5-6 x 1.8-3 cm , margins entire , apex rounded or emarginat e, base rounded or obtuse ; primary vein flattened or impressed above but prominulous at base , secondary veins 6-8 per side, widely arcuately ascending , flattened or slightly impressed on both surfaces , tertiary veins inconspicuous. Inflorescences axillary , on defoliate branchlets, fasciculate, 2-5-flowered ; peduncle minute; pedicels slender , 3-4 mm long . Flowers ca. 10 mm diam. ; sepals membranous , glandular-lineolate, broadly deltoid, obtuse , 1-1.5 x 2 mm , entire or erosulous; petals membranous or slightly fleshy , greenish white , glandular-pustulate or -lineolate, elliptic or elliptic-obovate, 4-5.8 x 3.5-4 mm , entire and narrowly revolute at margins ; disk 2.2-3 mm diam. , ca. 0.5 mm high , inconspicuously flattened at the base ; stamens spreading , filaments ca. 1 mm long , anthers ca. 0.5 x 0.7 mm , dehiscent by oblique , apically, confluent clefts ; ovary short conical , ovules 4 per locule , in superposed pairs, style ca. 1 mm long . Fruit unknown."
"taxon-13-TONTELEA","Lianas, slender shrubs or small trees, essentially glabrous ; branches opposite or subopposite, often swollen and slightly flattened at the nodes . Leaves often with intermediates between the secondary veins. Inflorescences axillary on leafy or defoliate branches , thyrsoid-paniculate or(pseudo-)dichotomously branched; flowers loosely clustered, 2-5 together at or near the end of ultimate branchlets, subtended by minute, caducous bracts . Sepals 5 (rarely 4 or 6) , entire to fimbriate; petals 5 (rarely 4 or 6) , usually rounded , often papillose distally ; disk short tubular , margin entire, undulate or crenulate ; stamens 3 , erect to reflexed , filaments ligulate, sometimes broadened towards the base , anthers transversely ellipsoid or reniform , dehiscing by transverse, confluent clefts either apical or extrorsely, and then giving a butterfly-like appearance (not so in T. cylindrocarpa and T. nectandrifolia ) ; ovary depressed-conical or subtrigonous , 3-locular , ovules 2-4 per locule (to 8 in T. cylindrocarpa ) , collateral or superposed, style short, subulate or truncate (then stigmas obsolete) , stigmas 3 , conspicuously divaricate, opposite to or alternating with the stamens, entire, emarginate, bilobed or bifid . Fruits usually subglobose, ellipsoid or cylindric , pericarp coriaceous to woody ; seeds usually few , angled , embedded in mucilaginous pulp ."
