WFO_ID,AssessmentID,TaxonID,scientificName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,url,citation
wfo-0000652739,150219914,150214952,Dodecadenia grandiflora,LAURACEAE,Dodecadenia,grandiflora,,,,Nees,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2022-1.rlts.t150214952a150219914.en,"(2021). Dodecadenia grandiflora: Lakhey, P., Pathak, J., IUCN SSC Global Tree Specialist Group & Botanic Gardens Conservation International (BGCI). IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2022-1.rlts.t150214952a150219914.en"
wfo-0001070755,150219919,150215015,Lindera assamica,LAURACEAE,Lindera,assamica,,,,(Meisn.) Kurz,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t150215015a150219919.en,"(2019). Lindera assamica: Pathak, J., Lakhey, P. & Adhikari, B. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t150215015a150219919.en"
wfo-0001071996,150219929,150215130,Lindera pulcherrima,LAURACEAE,Lindera,pulcherrima,,,,(Nees) Benth. ex Hook.f.,Least Concern,,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2022-1.rlts.t150215130a150219929.en,"(2021). Lindera pulcherrima: IUCN SSC Global Tree Specialist Group, Botanic Gardens Conservation International (BGCI), Lakhey, P. & Pathak, J. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2022-1.rlts.t150215130a150219929.en"
wfo-0000365367,150219934,150217538,Litsea cubeba,LAURACEAE,Litsea,cubeba,,,,(Lour.) Pers.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2021-3.rlts.t150217538a150219934.en,"(2020). Litsea cubeba: de Kok, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2021-3.rlts.t150217538a150219934.en"
wfo-0001070382,150219944,150217657,Litsea elongata,LAURACEAE,Litsea,elongata,,,,(Nees) Hook.f.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2021-3.rlts.t150217657a150219944.en,"(2020). Litsea elongata: de Kok, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2021-3.rlts.t150217657a150219944.en"
wfo-0000365726,150219949,150217689,Litsea hookeri,LAURACEAE,Litsea,hookeri,,,,(Meisn.) D.G.Long,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t150217689a150219949.en,"(2019). Litsea hookeri: de Kok, R., Lakhey, P., Pathak, J. & Adhikari, B. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t150217689a150219949.en"
wfo-0001070298,150219954,150217859,Litsea kingii,LAURACEAE,Litsea,kingii,,,,Hook.f.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2024-2.rlts.t150217859a150219954.en,"(2023). Litsea kingii: Barstow, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-2.rlts.t150217859a150219954.en"
wfo-0000365686,150219959,150217878,Litsea laeta,LAURACEAE,Litsea,laeta,,,,(Nees) Trimen,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-1.rlts.t150217878a150219959.en,"(2019). Litsea laeta: de Kok, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-1.rlts.t150217878a150219959.en"
wfo-0000365691,150219964,150217965,Litsea lancifolia,LAURACEAE,Litsea,lancifolia,,,,(Roxb. ex Nees) Fern.-Vill.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-1.rlts.t150217965a150219964.en,"(2019). Litsea lancifolia: de Kok, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-1.rlts.t150217965a150219964.en"
wfo-0000365805,150219969,150218025,Litsea monopetala,LAURACEAE,Litsea,monopetala,,,,(Roxb.) Pers.,Least Concern,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-1.rlts.t150218025a150219969.en,"(2019). Litsea monopetala: de Kok, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-1.rlts.t150218025a150219969.en"
