WFO_ID,AssessmentID,TaxonID,scientificName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,url,citation
wfo-0000620666,61482820,39101,Cordia leucophlyctis,CORDIACEAE,Cordia,leucophlyctis,,,,Hook.f.,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2014-3.rlts.t39101a61482820.en,"(2005). Cordia leucophlyctis: Tye, A. & Kling, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2014-3.rlts.t39101a61482820.en"
wfo-0000620950,61482884,39103,Cordia scouleri,CORDIACEAE,Cordia,scouleri,,,,Hook.f.,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2014-3.rlts.t39103a61482884.en,"(2005). Cordia scouleri: Tye, A. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2014-3.rlts.t39103a61482884.en"
wfo-0000962197,61503476,61503471,Euphorbia galapageia,EUPHORBIACEAE,Euphorbia,galapageia,,,,B.L.Rob. & Greenm.,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2014-3.rlts.t61503471a61503476.en,"(2005). Euphorbia galapageia: Tye, A. & Nykanen, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2014-3.rlts.t61503471a61503476.en"
wfo-0000372708,61525941,31380,Mangifera altissima,ANACARDIACEAE,Mangifera,altissima,,,,Blanco,Data Deficient,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t31380a61525941.en,"(2019). Mangifera altissima: Barstow, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t31380a61525941.en"
wfo-0000372695,61526600,32065,Mangifera rigida,ANACARDIACEAE,Mangifera,rigida,,,,Blume,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t32065a61526600.en,"(2020). Mangifera rigida: Rahman, W. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t32065a61526600.en"
wfo-0000372706,61527060,37503,Mangifera rubropetala,ANACARDIACEAE,Mangifera,rubropetala,,,,Kosterm.,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t37503a61527060.en,"(2023). Mangifera rubropetala: Ganesan, S.K. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t37503a61527060.en"
wfo-0000371135,61527176,37508,Mangifera pedicellata,ANACARDIACEAE,Mangifera,pedicellata,,,,Kosterm.,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2024-1.rlts.t37508a61527176.en,"(2020). Mangifera pedicellata: Rahman, W. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-1.rlts.t37508a61527176.en"
wfo-0000992574,61614096,61614093,Pyrus turcomanica,ROSACEAE,Pyrus,turcomanica,,,,Maleev,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2021-2.rlts.t61614093a61614096.en,"(2020). Pyrus turcomanica: Crowley, D. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2021-2.rlts.t61614093a61614096.en"
wfo-0000445208,61786505,61786501,Luehea divaricata,MALVACEAE,Luehea,divaricata,,,,Mart.,Data Deficient,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t61786501a61786505.en,"(2017). Luehea divaricata: Barstow, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t61786501a61786505.en"
wfo-0000475674,61786708,61786705,Pentace burmanica,MALVACEAE,Pentace,burmanica,,,,Kurz ,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t61786705a61786708.en,"(2017). Pentace burmanica: Barstow, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t61786705a61786708.en"
wfo-0000491827,61788021,61788018,Sterculia vitiensis,MALVACEAE,Sterculia,vitiensis,,,,Seem.,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t61788018a61788021.en,"(2017). Sterculia vitiensis: Barstow, M. & Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t61788018a61788021.en"
wfo-0000668214,61797467,61797424,Entandrophragma congoense,MELIACEAE,Entandrophragma,congoense,,,,(Pierre ex De Wild.) A.Chev.,Data Deficient,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t61797424a61797467.en,"(2017). Entandrophragma congoense: Barstow, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t61797424a61797467.en"
wfo-0001016420,61854658,61854418,Malus doumeri,ROSACEAE,Malus,doumeri,,,,(Bois) A.Chev.,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2016-3.rlts.t61854418a61854658.en,"(2014). Malus doumeri: Rhodes, L. & Maxted, N. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2016-3.rlts.t61854418a61854658.en"
wfo-0001016398,61855197,61855188,Malus halliana,ROSACEAE,Malus,halliana,,,,Koehne,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2016-3.rlts.t61855188a61855197.en,"(2014). Malus halliana: Rhodes, L. & Maxted, N. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2016-3.rlts.t61855188a61855197.en"
wfo-0000582370,61859325,61859241,Camellia grandibracteata,THEACEAE,Camellia,grandibracteata,,,,Hung T.Chang & F.L.Yu,Data Deficient,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2015-2.rlts.t61859241a61859325.en,"(2015). Camellia grandibracteata: Wheeler, L. & Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2015-2.rlts.t61859241a61859325.en"
wfo-0000447931,61890080,61890076,Morus nigra,MORACEAE,Morus,nigra,,,,L.,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2024-2.rlts.t61890076a61890080.en,"(2024). Morus nigra: Svensson, M.S. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-2.rlts.t61890076a61890080.en"
wfo-0000724918,61890726,61890717,Horsfieldia pilifera,MYRISTICACEAE,Horsfieldia,pilifera,,,,Markgr.,Data Deficient,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2019-2.rlts.t61890717a61890726.en,"(2019). Horsfieldia pilifera: Oldfield, S. & Barstow, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2019-2.rlts.t61890717a61890726.en"
wfo-0000319480,61917686,61917684,Syzygium suborbiculare,MYRTACEAE,Syzygium,suborbiculare,,,,(Benth.) T.G.Hartley & L.M.Perry,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2021-2.rlts.t61917684a61917686.en,"(2021). Syzygium suborbiculare: Gowland, K. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2021-2.rlts.t61917684a61917686.en"
wfo-0000930856,61960237,61960227,Salix babylonica,SALICACEAE,Salix,babylonica,,,,L.,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2021-3.rlts.t61960227a61960237.en,"(2020). Salix babylonica: Barstow, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2021-3.rlts.t61960227a61960237.en"
wfo-0000235898,61964395,61964393,Manilkara kauki,SAPOTACEAE,Manilkara,kauki,,,,(L.) Dubard,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2024-1.rlts.t61964393a61964395.en,"(2019). Manilkara kauki: Olander, S.B., Armstrong, K.E. & Wilkie, P. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-1.rlts.t61964393a61964395.en"
wfo-0000262540,61965216,61965214,Palaquium fidjiense,SAPOTACEAE,Palaquium,fidjiense,,,,Pierre ex Dubard,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t61965214a61965216.en,"(2017). Palaquium fidjiense: Barstow, M. & Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t61965214a61965216.en"
wfo-0000416717,61966819,61966807,Ulmus glabra,ULMACEAE,Ulmus,glabra,,,,Huds.,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t61966807a61966819.en,"(2017). Ulmus glabra: Barstow, M. & Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t61966807a61966819.en"
wfo-0000416715,61967013,61967009,Ulmus laevis,ULMACEAE,Ulmus,laevis,,,,Pall.,Data Deficient,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t61967009a61967013.en,"(2017). Ulmus laevis: Barstow, M. & Harvey-Brown, Y. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t61967009a61967013.en"
wfo-0001146200,61983223,61983211,Vochysia lanceolata,VOCHYSIACEAE,Vochysia,lanceolata,,,,Stafleu,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2021-1.rlts.t61983211a61983223.en,"(2020). Vochysia lanceolata: Oldfield, S. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2021-1.rlts.t61983211a61983223.en"
wfo-0001146184,61983232,61983230,Vochysia leguiana,VOCHYSIACEAE,Vochysia,leguiana,,,,J.F.Macbr.,Data Deficient,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2021-1.rlts.t61983230a61983232.en,"(2020). Vochysia leguiana: Oldfield, S. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2021-1.rlts.t61983230a61983232.en"
wfo-0001078415,61985002,61984991,Ilex boliviana,AQUIFOLIACEAE,Ilex,boliviana,,,,Britton,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t61984991a61985002.en,"(2017). Ilex boliviana: Barstow, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t61984991a61985002.en"
wfo-0000781866,61985362,61985360,Catalpa bignonioides,BIGNONIACEAE,Catalpa,bignonioides,,,,Walter,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t61985360a61985362.en,"(2018). Catalpa bignonioides: Stritch, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t61985360a61985362.en"
wfo-0000375040,61987922,61987920,Mammea americana,CALOPHYLLACEAE,Mammea,americana,,,,L.,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2022-1.rlts.t61987920a61987922.en,"(2021). Mammea americana: Machuca Machuca, K., Martínez Salas, E. & Samain, M.-S. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2022-1.rlts.t61987920a61987922.en"
wfo-0000808268,61988202,61988197,Caryocar nuciferum,CARYOCARACEAE,Caryocar,nuciferum,,,,L.,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t61988197a61988202.en,"(2017). Caryocar nuciferum: Barstow, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t61988197a61988202.en"
wfo-0000407010,61989710,61989702,Terminalia bialata,COMBRETACEAE,Terminalia,bialata,,,,(Roxb.) Steud.,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t61989702a61989710.en,"(2022). Terminalia bialata: de Kok, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t61989702a61989710.en"
wfo-0000170550,62024965,62024955,Dipteryx odorata,FABACEAE,Dipteryx,odorata,,,,(Aubl.) Willd.,Data Deficient,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t62024955a62024965.en,"(2017). Dipteryx odorata: Requena Suarez, D.K. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t62024955a62024965.en"
wfo-0000165129,62026198,62026196,Hymenolobium elatum,FABACEAE,Hymenolobium,elatum,,,,Ducke,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2021-1.rlts.t62026196a62026198.en,"(2020). Hymenolobium elatum: Barstow, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2021-1.rlts.t62026196a62026198.en"
wfo-0000582676,62037628,62037625,Camellia sinensis,THEACEAE,Camellia,sinensis,,,,(L.) Kuntze,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62037625a62037628.en,"(2015). Camellia sinensis: Rivers, M.C. & Wheeler, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62037625a62037628.en"
wfo-0000582239,62050665,62050661,Camellia assimiloides,THEACEAE,Camellia,assimiloides,,,,Sealy,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62050661a62050665.en,"(2015). Camellia assimiloides: Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62050661a62050665.en"
wfo-0000582265,62051082,62051073,Camellia calcicola,THEACEAE,Camellia,calcicola,,,,T.L.Ming,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62051073a62051082.en,"(2015). Camellia calcicola: Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62051073a62051082.en"
wfo-0001335272,62051149,62051146,Camellia cherryana,THEACEAE,Camellia,cherryana,,,,Orel,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62051146a62051149.en,"(2017). Camellia cherryana: Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62051146a62051149.en"
wfo-0000582317,62052413,62052126,Camellia cylindracea,THEACEAE,Camellia,cylindracea,,,,T.L.Ming,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62052126a62052413.en,"(2015). Camellia cylindracea: Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62052126a62052413.en"
wfo-0000582327,62052493,62052490,Camellia drupifera,THEACEAE,Camellia,drupifera,,,,Lour.,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62052490a62052493.en,"(2015). Camellia drupifera: Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62052490a62052493.en"
wfo-0000582364,62053211,62053207,Camellia glabricostata,THEACEAE,Camellia,glabricostata,,,,T.L.Ming,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62053207a62053211.en,"(2015). Camellia glabricostata: Wheeler, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62053207a62053211.en"
wfo-0000582456,62054832,62054829,Camellia laotica,THEACEAE,Camellia,laotica,,,,(Gagnep.) T.L.Ming,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62054829a62054832.en,"(2015). Camellia laotica: Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62054829a62054832.en"
wfo-0000582477,62054974,62054964,Camellia longicalyx,THEACEAE,Camellia,longicalyx,,,,Hung T.Chang,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62054964a62054974.en,"(2015). Camellia longicalyx: Rivers, M.C. & Wheeler, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62054964a62054974.en"
wfo-0000508625,62055824,62055815,Camellia maoniushanensis,THEACEAE,Camellia,maoniushanensis,,,,J.L.Liu & Q.Luo,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62055815a62055824.en,"(2015). Camellia maoniushanensis: Wheeler, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62055815a62055824.en"
wfo-0000582525,62056072,62056059,Camellia mollis,THEACEAE,Camellia,mollis,,,,Hung T.Chang & S.X.Ren,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62056059a62056072.en,"(2017). Camellia mollis: Wheeler, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62056059a62056072.en"
wfo-0000582527,62056113,62056099,Camellia montana,THEACEAE,Camellia,montana,,,,(Blanco) Hung T.Chang & S.X.Ren,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62056099a62056113.en,"(2017). Camellia montana: Wheeler, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62056099a62056113.en"
wfo-0000582586,62056469,62056466,Camellia philippinensis,THEACEAE,Camellia,philippinensis,,,,Hung T.Chang & S.X.Ren,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62056466a62056469.en,"(2017). Camellia philippinensis: Wheeler, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62056466a62056469.en"
wfo-0000582626,62057403,32328,Camellia reticulata,THEACEAE,Camellia,reticulata,,,,Lindley,Data Deficient,,3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t32328a62057403.en,"(2017). Camellia reticulata: Barstow, M., Beech, E. & Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t32328a62057403.en"
wfo-0000582663,62058004,62057972,Camellia sealyana,THEACEAE,Camellia,sealyana,,,,T.L.Ming,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62057972a62058004.en,"(2015). Camellia sealyana: Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62057972a62058004.en"
wfo-0000582673,62058174,62058171,Camellia siangensis,THEACEAE,Camellia,siangensis,,,,T.K.Paul & M.P.Nayar,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2015-4.rlts.t62058171a62058174.en,"(2015). Camellia siangensis: Rivers, M.C. & Wheeler, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2015-4.rlts.t62058171a62058174.en"
wfo-0000582742,62059028,62059020,Camellia uraku,THEACEAE,Camellia,uraku,,,,Kitam.,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62059020a62059028.en,"(2017). Camellia uraku: Wheeler, L. & Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62059020a62059028.en"
wfo-0000582747,62059231,62059190,Camellia villicarpa,THEACEAE,Camellia,villicarpa,,,,S.S.Chien,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62059190a62059231.en,"(2015). Camellia villicarpa: Wheeler, L. & Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62059190a62059231.en"
wfo-1000024265,62077646,62077643,Polyspora ovalis,THEACEAE,Polyspora,ovalis,,,,(Korth.) Niissalo & L.M.Choo,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62077643a62077646.en,"(2017). Gordonia ovalis: Rivers, M.C., Barstow, M. & Beech, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62077643a62077646.en"
wfo-0001338096,62079039,62079036,Polyspora ampla,THEACEAE,Polyspora,ampla,,,,"Orel, Curry & Luu",Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62079036a62079039.en,"(2015). Polyspora ampla: Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62079036a62079039.en"
wfo-0001247237,62079057,62079054,Polyspora balansae,THEACEAE,Polyspora,balansae,,,,(Pit.) Hu,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62079054a62079057.en,"(2015). Polyspora balansae: Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62079054a62079057.en"
wfo-0001338099,62079129,62079126,Polyspora concentricicatrix,THEACEAE,Polyspora,concentricicatrix,,,,"(Burkill) Orel, Peter G.Wilson, Curry & Luu",Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62079126a62079129.en,"(2017). Polyspora concentricicatrix: Rivers, M.C., Barstow, M. & Beech, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62079126a62079129.en"
wfo-0001332644,62079822,62079819,Polyspora dalglieshiana,THEACEAE,Polyspora,dalglieshiana,,,,"(Craib) Orel, Peter G.Wilson, Curry & Luu",Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62079819a62079822.en,"(2017). Polyspora dalglieshiana: Beech, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62079819a62079822.en"
wfo-0001338100,62079840,62079837,Polyspora dipterosperma,THEACEAE,Polyspora,dipterosperma,,,,"(Kurz) Orel, Peter G.Wilson, Curry & Luu",Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62079837a62079840.en,"(2017). Polyspora dipterosperma: Rivers, M.C. & Beech, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62079837a62079840.en"
wfo-0001332638,62079899,62079896,Polyspora gigantiflora,THEACEAE,Polyspora,gigantiflora,,,,"(Gagnep.) Orel, Peter G.Wilson, Curry & Luu",Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62079896a62079899.en,"(2015). Polyspora gigantiflora: Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62079896a62079899.en"
wfo-0001338105,62079969,62079966,Polyspora integerrima,THEACEAE,Polyspora,integerrima,,,,"(Miq.) Orel, Peter G.Wilson, Curry & Luu",Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62079966a62079969.en,"(2017). Polyspora integerrima: Beech, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62079966a62079969.en"
wfo-0001332639,62079979,62079976,Polyspora intricata,THEACEAE,Polyspora,intricata,,,,"(Gagnep.) Orel, Peter G.Wilson, Curry & Luu",Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t62079976a62079979.en,"(2017). Polyspora intricata: Beech, E. & Luu, H.T. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t62079976a62079979.en"
wfo-0001338106,62079989,62079986,Polyspora lanceifolia,THEACEAE,Polyspora,lanceifolia,,,,"(Burkill) Orel, Peter G.Wilson, Curry & Luu",Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62079986a62079989.en,"(2017). Polyspora lanceifolia: Beech, E., Rivers, M.C. & Barstow, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62079986a62079989.en"
wfo-0001338109,62080026,62080023,Polyspora marginata,THEACEAE,Polyspora,marginata,,,,"(Korth.) Orel, Peter G.Wilson, Curry & Luu",Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62080023a62080026.en,"(2017). Polyspora marginata: Beech, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62080023a62080026.en"
wfo-0001338095,62080046,62080043,Polyspora nivea,THEACEAE,Polyspora,nivea,,,,"Orel, Curry & Luu",Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62080043a62080046.en,"(2015). Polyspora nivea: Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62080043a62080046.en"
wfo-0001338111,62080058,62080052,Polyspora oblongifolia,THEACEAE,Polyspora,oblongifolia,,,,"(Miq.) Orel, Peter G.Wilson, Curry & Luu",Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62080052a62080058.en,"(2017). Polyspora oblongifolia: Beech, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62080052a62080058.en"
wfo-0001338112,62080128,62080125,Polyspora polisana,THEACEAE,Polyspora,polisana,,,,"(Burkill) Orel, Peter G.Wilson, Curry & Luu",Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62080125a62080128.en,"(2017). Polyspora polisana: Beech, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62080125a62080128.en"
wfo-0001338114,62080146,62080143,Polyspora sarawakensis,THEACEAE,Polyspora,sarawakensis,,,,"(H.Keng) Orel, Peter G.Wilson, Curry & Luu",Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62080143a62080146.en,"(2017). Polyspora sarawakensis: Beech, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62080143a62080146.en"
wfo-0001338103,62081438,31623,Polyspora hirtella,THEACEAE,Polyspora,hirtella,,,,"(Ridl.) Orel, Peter G.Wilson, Curry & Luu",Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t31623a62081438.en,"(2017). Polyspora hirtella: Barstow, M. & Beech, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t31623a62081438.en"
wfo-0001356418,62082062,62082059,Polyspora vulcanica,THEACEAE,Polyspora,vulcanica,,,,"(Korth.) Orel, Peter G.Wilson, Curry & Luu",Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62082059a62082062.en,"(2016). Polyspora vulcanica: Rivers, M.C. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62082059a62082062.en"
wfo-0001276143,62082257,62082254,Pyrenaria jonquieriana,THEACEAE,Pyrenaria,jonquieriana,,,,Pierre ex Laness.,Data Deficient,,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62082254a62082257.en,"(2017). Pyrenaria jonquieriana: Barstow, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t62082254a62082257.en"
