WFO_ID,AssessmentID,TaxonID,scientificName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,url,citation
wfo-0000620474,754782,157963,Cordia fissistyla,CORDIACEAE,Cordia,fissistyla,,,,Vollesen,Vulnerable,D2,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157963a754782.en,"(2007). Cordia fissistyla: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t157963a754782.en"
wfo-0000025725,754876,157966,Blepharispermum xerothamnum,ASTERACEAE,Blepharispermum,xerothamnum,,,,Mattf.,Vulnerable,B2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t157966a754876.en,"(2006). Blepharispermum xerothamnum: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t157966a754876.en"
wfo-0000115704,756193,157992,Vernonia luhomeroensis,ASTERACEAE,Vernonia,luhomeroensis,,,,Q.Luke & Beentje,Vulnerable,D1,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t157992a756193.en,"(2006). Vernonia luhomeroensis: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t157992a756193.en"
wfo-0000282604,756882,158012,Premna discolor,LAMIACEAE,Premna,discolor,,,,Verdc.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158012a756882.en,"(2007). Premna discolor: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158012a756882.en"
wfo-0000271030,758402,158043,Phyllanthus frazieri,PHYLLANTHACEAE,Phyllanthus,frazieri,,,,Radcl.-Sm.,Vulnerable,D2,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158043a758402.en,"(2006). Phyllanthus frazieri: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158043a758402.en"
wfo-0001238968,759247,158062,Streptocarpus schliebenii,GESNERIACEAE,Streptocarpus,schliebenii,,,,Mansf.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158062a759247.en,"(2008). Streptocarpus schliebenii: IUCN SSC East African Plants Red List Authority. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158062a759247.en"
wfo-0000599403,759530,158069,Chamaecrista mwangokae,FABACEAE,Chamaecrista,mwangokae,,,,Gereau & G.M.Walters,Vulnerable,D2,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158069a759530.en,"(2008). Chamaecrista mwangokae: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158069a759530.en"
wfo-0000730609,759642,158071,Impatiens kentrodonta,BALSAMINACEAE,Impatiens,kentrodonta,,,,Gilg,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2019-3.rlts.t158071a759642.en,"(2008). Impatiens kentrodonta: IUCN SSC East African Plants Red List Authority. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2019-3.rlts.t158071a759642.en"
wfo-0001268082,759739,158074,Swertia schliebenii,GENTIANACEAE,Swertia,schliebenii,,,,Mildbr.,Vulnerable,D2,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158074a759739.en,"(2008). Swertia schliebenii: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158074a759739.en"
wfo-0000884511,759915,158078,Clerodendrum myrianthum,LAMIACEAE,Clerodendrum,myrianthum,,,,Mildbr.,Vulnerable,D2,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158078a759915.en,"(2006). Clerodendrum myrianthum: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158078a759915.en"
wfo-0000730820,760083,158083,Impatiens palliderosea,BALSAMINACEAE,Impatiens,palliderosea,,,,Gilg,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158083a760083.en,"(2007). Impatiens palliderosea: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158083a760083.en"
wfo-0000730579,760242,158086,Impatiens ioides,BALSAMINACEAE,Impatiens,ioides,,,,G.M.Schulze,Vulnerable,B2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2019-3.rlts.t158086a760242.en,"(2008). Impatiens ioides: IUCN SSC East African Plants Red List Authority. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2019-3.rlts.t158086a760242.en"
wfo-0001046265,760356,158088,Psilotrichum fallax,AMARANTHACEAE,Psilotrichum,fallax,,,,C.C.Towns.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158088a760356.en,"(2006). Psilotrichum fallax: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158088a760356.en"
wfo-0000912262,760948,158101,Coffea schliebenii,RUBIACEAE,Coffea,schliebenii,,,,Bridson,Vulnerable,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2014-3.rlts.t158101a760948.en,"(2008). Coffea schliebenii: Luke, W.R.Q., Burrows, J.E., Timberlake, J., Alves, M.T., Coates Palgrave, F.M., Hyde, M.A., Massingue, A.O., Matimele, H.A., Raimondo, D., Hadj-Hammou, J. & Osborne, J. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2014-3.rlts.t158101a760948.en"
wfo-0000649440,761419,158113,Diospyros occulta,EBENACEAE,Diospyros,occulta,,,,F.White,Vulnerable,B2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158113a761419.en,"(2007). Diospyros occulta: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158113a761419.en"
wfo-0000090814,761632,158117,Emilia bellioides,ASTERACEAE,Emilia,bellioides,,,,(Chiov.) C.Jeffrey,Vulnerable,B1ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2016-3.rlts.t158117a761632.en,"(2016). Emilia bellioides: Williams, E. & Crook, V. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2016-3.rlts.t158117a761632.en"
wfo-0000075095,761746,158119,Ethulia angustifolia,ASTERACEAE,Ethulia,angustifolia,,,,Bojer ex DC.,Vulnerable,B2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158119a761746.en,"(2006). Ethulia angustifolia: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158119a761746.en"
wfo-0000631178,762079,158127,Cyathula coriacea,AMARANTHACEAE,Cyathula,coriacea,,,,Schinz,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158127a762079.en,"(2006). Cyathula coriacea: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158127a762079.en"
wfo-0000317288,762279,158133,Strophanthus hypoleucos,APOCYNACEAE,Strophanthus,hypoleucos,,,,Stapf,Vulnerable,B2ab(iii),3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158133a762279.en,"(2006). Strophanthus hypoleucos: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158133a762279.en"
wfo-0001283738,762338,158134,Streptocarpus kungwensis,GESNERIACEAE,Streptocarpus,kungwensis,,,,Hilliard & B.L.Burtt,Vulnerable,D2,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158134a762338.en,"(2008). Streptocarpus kungwensis: IUCN SSC East African Plants Red List Authority. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158134a762338.en"
wfo-0001107105,762446,158136,Protea rubrobracteata,PROTEACEAE,Protea,rubrobracteata,,,,Engl.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158136a762446.en,"(2008). Protea rubrobracteata: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158136a762446.en"
wfo-0001283727,762577,158141,Streptocarpus compressus,GESNERIACEAE,Streptocarpus,compressus,,,,B.L.Burtt,Vulnerable,D2,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158141a762577.en,"(2008). Streptocarpus compressus: IUCN SSC East African Plants Red List Authority. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158141a762577.en"
wfo-0000018946,762731,158145,Gutenbergia pembensis,ASTERACEAE,Gutenbergia,pembensis,,,,S.Moore,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158145a762731.en,"(2006). Gutenbergia pembensis: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158145a762731.en"
wfo-0000021749,763432,158158,Bidens fischeri,ASTERACEAE,Bidens,fischeri,,,,(O.Hoffm.) Sherff,Vulnerable,D2,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158158a763432.en,"(2006). Bidens fischeri: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158158a763432.en"
wfo-0000730885,764016,158172,Impatiens pseudohamata,BALSAMINACEAE,Impatiens,pseudohamata,,,,Grey-Wilson,Vulnerable,D2,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158172a764016.en,"(2007). Impatiens pseudohamata: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158172a764016.en"
wfo-0000650185,764124,158177,Diplocyclos tenuis,CUCURBITACEAE,Diplocyclos,tenuis,,,,(Klotzsch) C.Jeffrey,Vulnerable,"B2ab(ii,iii,iv)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158177a764124.en,"(2006). Diplocyclos tenuis: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158177a764124.en"
wfo-0000123047,764191,158178,Athroisma pusillum,ASTERACEAE,Athroisma,pusillum,,,,T.Erikss.,Vulnerable,D2,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158178a764191.en,"(2006). Athroisma pusillum: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158178a764191.en"
wfo-0001272352,766058,158196,Meineckia nguruensis,PHYLLANTHACEAE,Meineckia,nguruensis,,,,(Radcl.-Sm.) Radcl.-Sm.,Vulnerable,D2,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158196a766058.en,"(2006). Meineckia nguruensis: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158196a766058.en"
wfo-0000805853,766115,158197,Euphorbia neovirgata,EUPHORBIACEAE,Euphorbia,neovirgata,,,,Bruyns,Vulnerable,D2,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2022-1.rlts.t158197a766115.en,"(2007). Euphorbia neovirgata: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2022-1.rlts.t158197a766115.en"
wfo-0001301285,766165,158198,Momordica leiocarpa,CUCURBITACEAE,Momordica,leiocarpa,,,,Gilg,Vulnerable,"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)",3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158198a766165.en,"(2006). Momordica leiocarpa: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158198a766165.en"
wfo-0000583287,766644,158208,Campylospermum sacleuxii,OCHNACEAE,Campylospermum,sacleuxii,,,,(Tiegh.) Farron,Vulnerable,"B2ab(iii,v)",3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158208a766644.en,"(2008). Campylospermum sacleuxii: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158208a766644.en"
wfo-0001277682,766708,158209,Streptocarpus holstii,GESNERIACEAE,Streptocarpus,holstii,,,,Engl.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158209a766708.en,"(2008). Streptocarpus holstii: IUCN SSC East African Plants Red List Authority. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158209a766708.en"
wfo-0000295212,766908,158214,Rauvolfia volkensii,APOCYNACEAE,Rauvolfia,volkensii,,,,(K.Schum.) Stapf,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158214a766908.en,"(2006). Rauvolfia volkensii: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158214a766908.en"
wfo-0000731104,767004,158217,Impatiens ulugurensis,BALSAMINACEAE,Impatiens,ulugurensis,,,,Warb.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2019-3.rlts.t158217a767004.en,"(2008). Impatiens ulugurensis: IUCN SSC East African Plants Red List Authority. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2019-3.rlts.t158217a767004.en"
wfo-0001296608,767050,158219,Vismianthus punctatus,CONNARACEAE,Vismianthus,punctatus,,,,Mildbr.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158219a767050.en,"(2007). Vismianthus punctatus: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158219a767050.en"
wfo-0001064895,767235,158223,Saintpaulia pusilla,GESNERIACEAE,Saintpaulia,pusilla,,,,Engl.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158223a767235.en,"(2008). Saintpaulia pusilla: IUCN SSC East African Plants Red List Authority. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158223a767235.en"
wfo-0000731141,767452,158227,Impatiens volkensii,BALSAMINACEAE,Impatiens,volkensii,,,,Grey-Wilson & Frim,Vulnerable,B2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158227a767452.en,"(2008). Impatiens volkensii: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158227a767452.en"
wfo-0000883858,767767,158233,Clerodendrum lutambense,LAMIACEAE,Clerodendrum,lutambense,,,,Verdc.,Vulnerable,B1ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2014-3.rlts.t158233a767767.en,"(2014). Clerodendrum lutambense: Burrows, J.E., Timberlake, J., Luke, W.R.Q., Alves, M.T., Coates Palgrave, F.M., Hyde, M.A., Massingue, A.O., Matimele, H.A., Raimondo, D., Osborne, J. & Hadj-Hammou, J. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2014-3.rlts.t158233a767767.en"
wfo-0001277664,767887,158235,Ochna pseudoprocera,OCHNACEAE,Ochna,pseudoprocera,,,,Sleumer,Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158235a767887.en,"(2008). Ochna pseudoprocera: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158235a767887.en"
wfo-0000038182,768780,158251,Emilia tenuipes,ASTERACEAE,Emilia,tenuipes,,,,C.Jeffrey,Vulnerable,D2,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158251a768780.en,"(2006). Emilia tenuipes: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158251a768780.en"
wfo-0000010806,769353,158263,Senecio depauperatus,ASTERACEAE,Senecio,depauperatus,,,,Mattf.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158263a769353.en,"(2006). Senecio depauperatus: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158263a769353.en"
wfo-0000015737,769531,158266,Duhaldea stuhlmannii,ASTERACEAE,Duhaldea,stuhlmannii,,,,(O.Hoffm.) Anderb.,Vulnerable,B2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158266a769531.en,"(2006). Duhaldea stuhlmannii: Howard, G., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Maunder, M., Mwachala, G., Njau, E.-F., Peres, Q., Schatz, G.E., Siro Masinde, P., Ssegawa, P., Wabuyele, E. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t158266a769531.en"
wfo-0000962450,769947,158273,Euphorbia handeniensis,EUPHORBIACEAE,Euphorbia,handeniensis,,,,S.Carter,Vulnerable,D2,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158273a769947.en,"(2007). Euphorbia handeniensis: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158273a769947.en"
wfo-0001336565,770748,158283,Senegalia latistipulata,FABACEAE,Senegalia,latistipulata,,,,(Harms) Kyal. & Boatwr.,Vulnerable,B2ab(iii),3.1,Decreasing,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158283a770748.en,"(2008). Senegalia latistipulata: Gereau, R.E., Kabuye, C., Kalema, J., Kamau, P., Kindeketa, W., Luke, W.R.Q., Lyaruu, H.V.M., Malombe, I., Mboya, E.I., Mollel, N., Njau, E.-F., Schatz, G.E., Sitoni, D., Ssegawa, P. & Wabuyele, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158283a770748.en"
wfo-0001277685,770801,158285,Streptocarpus parensis,GESNERIACEAE,Streptocarpus,parensis,,,,B.L.Burtt,Vulnerable,D2,3.1,Unknown,Global,https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158285a770801.en,"(2008). Streptocarpus parensis: IUCN SSC East African Plants Red List Authority. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2014-1.rlts.t158285a770801.en"
wfo-0000825345,771794,158316,Begonia riparia,BEGONIACEAE,Begonia,riparia,,,,Irmsch.,Vulnerable,D2,3.1,Stable,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158316a771794.en,"(2007). Begonia riparia: Beentje, H.J., Gereau, R.E., Hilton-Taylor, C., Howard, G., Kindeketa, W., Luke, W.R.Q., Maunder, M., Mwachala, G., Mwangoka, M., Ndangalasi, H., Njau, E.-F., Schatz, G.E., Siro Masinde, P. & Wilkins, V.L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t158316a771794.en"
