taxonID,description,type,language,contributor,audience,rightsHolder,created,creator,source,bibliographicCitation,URI,rights,license
wfo-0000713928,"A shrub c. 1 m tall. Branchlets slender, striate when dried. Leaves linear-terete, rather crowded, 11–35 mm long, 1–1.5 mm wide, acute, sometimes uncinate; stipules swollen, oblique, c. 0.3 mm long, brown or golden. Flowers solitary, axillary. Male flowers: pedicels c. 1 mm long, spreading; calyx 1 mm long, shallowly lobed, the lobes broad, obtuse; stamens 12–14 in 1 whorl, shortly and obtusely apiculate; disc convex. Female flowers: pedicels c. 1 mm long, spreading to recurved; calyx 0.5 mm long, divided to ½ into triangular, acute lobes; carpels 5–7; stigmas narrow, flattened, united at base, 1 mm long, soon curling. Fruit spherical; carpels semi-circular, narrowed towards margin; 3 mm long, the faces reticulate. Seed obovate, c. 1 mm long, rugose, red-brown, attached at base; aril small.",Morphology,en,,,Commonwealth of Australia (2017),,,8790,"A.S.George (2017) <i>Gyrostemon reticulatus</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon reticulatus [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20reticulatus,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000713930,"A slender shrub to 1.5 m tall. Stems somewhat angular, the old leaf-bases often prominent. Leaves well-spaced, narrowly linear, thick, acute, 3–8 mm long; stipules narrow, acute, c. 0.2 mm long, gold or dark brown. Flowers solitary, axillary. Male flowers: pedicels stout, 1–2 mm long, recurved; calyx 1–1.5 mm long, shallowly and irregularly lobed, margin scarious; stamens 30–48 in 2–3 rows covering disc, short, stout. Female flower erect, sessile or almost so; calyx c. 1 mm long, lobed to half-way, the lobes broad and scarious; carpels 2–5; stigmas thick, petaloid, 1–1.5 mm long, united at base. Fruiting carpels obovate, 2.5–3 mm long, the keel narrow. Seed basally attached, ±oblong, 1.5 mm long, rugose; aril small, narrow, scarcely covering base of seed.",Morphology,en,,,Commonwealth of Australia (2017),,,8791,"A.S.George (2017) <i>Gyrostemon sessilis</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon sessilis [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20sessilis,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000713931,"Erect or spreading shrub to 2 m. Branchlets stout, rough with raised leaf scars and spinescent stipules. Leaves rather crowded, linear-terete, often broadened upwards, acute, mostly 1–6 cm long, succulent; stipules triangular on swollen, oblique bases, to 1 mm long, persistent. Flowers solitary, axillary. Male flowers: pedicels 1–3 mm long, recurved; calyx 1.5–3 mm long, the lobes shallow; stamens 20–60 in 3–4 rows, covering disc. Female flowers: pedicels to 1.5 mm long, erect or spreading; calyx 1–2 mm long, divided to ½ into broad lobes, the margins scarious; carpels 5–8; stigmas 1–2 mm long, ±petaloid. Fruiting carpels obovate-elliptic, 2.5–3.5 mm long, ±succulent, orange. Seed rounded, 1.5 mm long, with transverse ridges, dark red-brown; aril up to ½ length of seed, lobed.",Morphology,en,,,Commonwealth of Australia (2017),,,8792,"A.S.George (2017) <i>Gyrostemon sheathii</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon sheathii [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20sheathii,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000713934,"Much-branched, often tangled shrub to 2 m. Branchlets slender, often leafless or almost so, glaucous; old stems ±corky. Leaves scattered, narrowly linear-terete, acute, 10–35 mm long; stipules triangular, obtuse, less that 0.5 mm long. Flowers solitary, axillary. Male flowers: pedicels 1–1.5 mm long, recurved; calyx 1 mm long, the lobes shallow; stamens 11–35 in several rows over disc. Female flower: pedicels 1 mm long, recurved or erect; calyx c. 1 mm long, divided to ⅓–½ into broadly triangular lobes; carpels 5–9; stigmas to 1 mm long, petaloid. Fruiting carpels obovate, 2–3 mm long. Seed round to oblong, 1.5 mm long, prominently ridged, orange-brown; aril small, uneven.",Morphology,en,,,Commonwealth of Australia (2017),,,8793,"A.S.George (2017) <i>Gyrostemon subnudus</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon subnudus [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20subnudus,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000713936,"Shrub to 2 m, pyramidal, often slightly viscid. Branchlets orange to almost white. Leaves usually spreading, linear-terete, acute, 5–30 mm long, sometimes to 40 mm, soft, bright green; stipules to 0.5 mm long. Male flowers in axillary racemes of 1–3; pedicels 2 mm long; bracteoles to 0.5 mm long; calyx less than 1 mm long, lobed c. ½ way, the lobes broad, acute; stamens 7–10 in 1 whorl; disc small, flat to convex. Female flowers solitary, axillary, rarely in small racemes; pedicels 1–2 mm long; calyx to 1 mm long, divided to ⅓–½, the lobes triangular, acute; carpels 1 or 2; stigmas becoming lateral as fruit develops, 1 mm long, petaloid, creamy-white. Fruiting carpels obovate to semi-circular, oblique, swollen, smooth to slightly rugose, 3–4 mm long. Seed rounded, 2 mm long, prominently rugose, red-brown; aril almost enclosing seed.",Morphology,en,,,Commonwealth of Australia (2017),,,8794,"A.S.George (2017) <i>Gyrostemon tepperi</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon tepperi [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20tepperi,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000713937,"Shrub with several stems to 70 cm tall. Stems slender, ±angular when dried. Leaves narrowly linear, obtuse or acute, 5–20 mm long, sometimes narrowly lanceolate or obovate and up to 35 mm long, often deciduous from lower stems; stipules minute. Flowers solitary, axillary. Male flowers: pedicels to 1 mm long, spreading; calyx 1 mm long, obtusely lobed to ⅓–½; stamens 9–12 in 1 whorl, often apiculate; disc small. Female flowers: pedicels to 0.5 mm long, spreading; calyx 1 mm long, divided to ¾ into narrowly triangular lobes; carpels 2; stigmas petaloid, ±papillose, c. 2 mm long. Fruiting carpels rounded, 2–2.5 mm long, often only 1 maturing. Seed almost filling carpel, 1.5–2 mm long, rugose with transverse ridges, red-brown; attachment lateral near base; aril enclosing lower ¼ of seed.",Morphology,en,,,Commonwealth of Australia (2017),,,8795,"A.S. George (2017) <i>Gyrostemon thesioides</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon thesioides [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20thesioides,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000755075,"Leaves 2-12 cm long, c. 0.5 mm wide; expanded bases persistent, brown. Peduncle 3-9 cm long; pedicels 2-8 mm long. Perianth segments 2-3 mm long, cream. Capsule 2.5-3 mm diam. Seeds c. 1 mm long, shining.",Morphology,en,,,Commonwealth of Australia (2017),,,1575,"I.R.H.Telford (2017) <i>Alania cunninghamii</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Alania cunninghamii [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Alania%20cunninghamii,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761588,"Leaves to c. 1 m long; lamina flat with veins and midrib slightly raised, 4-12 mm wide; margins ±hyaline and slightly revolute, smooth. Inflorescence a contracted umbel-like raceme, to c. 0.8 m long, 12-30-flowered; peduncle to c. 8 mm diam.; pedicels to c. 4.5 cm long, about as long as to much exceeding subtending bract. Perianth usually 3-6 cm long, red with yellow lobes; tube narrowly cylindrical in lower quarter to third but expanded abruptly and bell-shaped upwards, 2-3 cm wide at throat; lobes ovate, acute, to 12 mm long. Filaments to c. 3.5 cm long, attached below middle of perianth tube; anthers ±oblong or tapered slightly upwards, 3.8-5 mm long. Capsule to c. 9 cm long including style; stipe to c. 4 cm long.",Morphology,en,,,Commonwealth of Australia (2017),,,3175,"R.J.F.Henderson (2017) <i>Blandfordia cunninghamii</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Blandfordia cunninghamii [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Blandfordia%20cunninghamii,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761594,"Leaves to c. 70 cm long; lamina folded or flat, channelled, keeled, 2-5 mm wide; margins somewhat thickened but flat or ±inrolled, crenulate-scabrid. Inflorescence loosely racemose, to c. 1.75 m long, usually 3-9-flowered; peduncle to c. 7 mm diam.; pedicels to 4.5 cm long, as long as to much longer than subtending bract. Perianth usually 3.5-6 cm long, red with yellow lobes or wholly yellow, with a slight bloom; tube turbinate, gradually expanded upwards with slight shoulder in lower third, 1.8-3 cm wide at throat; lobes ±semicircular but tips ultimately acute, to c. 12 mm long. Filaments to c. 3 cm long, attached from slightly below middle to towards base of tube; anthers oblong, 3-4.5 mm long. Capsule to c. 6 cm long including style; stipe to c. 6 cm long.",Morphology,en,,,Commonwealth of Australia (2017),,,3176,"R.J.F.Henderson (2017) <i>Blandfordia grandiflora</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Blandfordia grandiflora [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Blandfordia%20grandiflora,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761603,"Leaves to c. 60 cm long; lamina channelled, keeled, c. 5 mm wide; margins straight and slightly thickened, crenulate-scabrid or smooth. Inflorescence loosely racemose, to c. 0.75 m long, 3-20-flowered; peduncle to c. 4 mm diam.; pedicels to 3 cm long, much longer than subtending bract. Perianth usually 2-3 cm long, brownish red with yellow lobes; tube narrowed in lower 1/3, expanded and ±cylindrical above, to c. 1 cm wide at throat; lobes ovate, obtuse but apiculate, c. 5 mm long. Filaments 1.5-2 cm long, attached just below middle of perianth tube; anthers oblong, 2-2.8 mm long. Capsule to c. 6 cm long including style; stipe to c. 2.5 cm long.",Morphology,en,,,Commonwealth of Australia (2017),,,3177,"R.J.F.Henderson (2017) <i>Blandfordia nobilis</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Blandfordia nobilis [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Blandfordia%20nobilis,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761606,"Leaves to c. 35 cm long, upper conspicuously shorter than lower; lamina flat, channelled, keeled, 4-12 mm wide; margins straight, slightly thickened, crenulate. Inflorescence shortly racemose, to c. 1 m long, 15-50-flowered; peduncle to c. 6 mm diam.; pedicels to 6.5 cm long, usually much longer than subtending bract. Perianth usually 3.5-4.5 cm long, red-brown abaxially, yellow adaxially; tube ±narrowly conical, 1.5-2 cm wide at throat; lobes ±ovate, ultimately acute, to c. 8 mm long, the margins yellow abaxially. Filaments 0.8-1.1 cm long, attached conspicuously above middle of tube; anthers oblong, 3.5-4 mm long. Capsule to c. 5.5 cm long including style; stipe to c. 4 cm long.",Morphology,en,,,Commonwealth of Australia (2017),,,3178,"R.J.F.Henderson (2017) <i>Blandfordia punicea</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Blandfordia punicea [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Blandfordia%20punicea,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761951,"Dwarf perennial, erect or reclining, to 25 cm high. Leaves rigid, 8-20 mm long, 0.6-1.2 mm wide; apex pungent, black; margins ciliate; leaf-base margins pale brown, constricted then dilating into dark brown sheath with fine, tangled hairs. Scapes 2-3.5 cm long, jointed near base, deciduous; head 7-10 mm long, 4-10 mm wide, with 6-12 flowers. Outer bracts of involucre 2-5, the longest 6-11 mm, with ciliate margins and apex, the wings lacerate; inner bracts 1-4, sometimes keeled with hairs, black, with acute apex. Floral bracts inflexed, not imbricate, acute, black. Perianth lobes linear. Anthers eglandular. Testa colliculate.",Morphology,en,,,Commonwealth of Australia (2017),,,3454,"D.M.Churchill (2017) <i>Borya constricta</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Borya constricta [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Borya%20constricta,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761954,"Dwarf domed perennial, sometimes a tussock, to 20 cm high. Leaves stiff, 20-50 mm long, 0.6-0.9 mm wide; apex needle-like, black, varnished; margins smooth or ciliate; leaf-base margins tapered gradually from sheath, pale straw, with coarse tangled hairs. Scapes 4-7 cm long, unjointed, persistent; head 9-10 mm long, 6-10 mm wide, with 12-18 flowers. Outer bracts of involucre 4-8, the longest 7-10 mm, glabrous, the wings deeply incised; inner bracts 4-7, keeled with 2 grooves, pale straw, with black, cuspidate apex. Floral bracts imbricate, not inflexed, pungent, black. Perianth lobes linear. Anthers eglandular. Testa with aculeate tubercles.",Morphology,en,,,Commonwealth of Australia (2017),,,3455,"D.M.Churchill (2017) <i>Borya jabirabela</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Borya jabirabela [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Borya%20jabirabela,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761955,"Summer-deciduous herb, forming prostrate mats to 3 cm high. Leaves flexible, 6-20 mm long, 0.3-0.7 mm wide; apex acuminate or needle-like, pale or dark brown; margin smooth or minutely scabrous; leaf-base margins widening gradually into sheath, with faintly coloured, fringed lobes. Scapes 1-2.5 cm long, jointed near base, deciduous; head 4-6 mm long, 2.5-5.5 mm wide, with 3-6 flowers. Involucral bracts 1 or 2, the longest 3-7 mm, smooth or minutely scabrous towards apex, light brown; wings entire, rarely notched. Floral bracts not imbricate, hooded, light brown. Perianth lobes ovate. Anthers glandular. Testa with crowded favularia.",Morphology,en,,,Commonwealth of Australia (2017),,,3456,"D.M.Churchill (2017) <i>Borya laciniata</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Borya laciniata [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Borya%20laciniata,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761956,"Dwarf domed perennial, erect or reclining, to 60 cm high. Leaves flexible, 35-75 mm long, 1.2-1.3 mm wide; apex acicular or acuminate, dark brown; margins smooth or minutely scabrous; leaf-base margins parallel before diverging to sheath with fine tangled hairs on margins, straw-yellow. Scapes 14-42 cm long, unjointed, persistent; head 7-14 mm long and wide, with 15-36 flowers. Outer bracts of involucre 10-12, the longest 7-34 mm, smooth or minutely scabrous, the wing entire; inner bracts 2-15, sometimes keeled, brown, with needle-like apex. Floral bracts imbricate, rounded, brown. Perianth lobes linear. Anthers eglandular. Testa colliculate, verrucose and favulariate.",Morphology,en,,,Commonwealth of Australia (2017),,,3457,"D.M.Churchill (2017) <i>Borya longiscapa</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Borya longiscapa [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Borya%20longiscapa,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761958,"Dwarf perennial, erect or reclining, to 15 cm high. Leaves flexible, 10-16 mm long, 0.5-0.7 mm wide; apex acuminate, brown; margins smooth; leaf-base margins tapering gradually from sheath, pale straw to light brown, with fine tangled hairs. Scapes 3-7 cm long, unjointed, persistent; head 6-10 mm long, 4-8 mm wide, with 4-12 flowers. Outer bracts of involucre 3-6, the longest 7-13 mm, smooth, the wings entire; inner bracts absent or up to 10, keeled, brown, with needle-like apex. Floral bracts inflexed, not imbricate, mucronate, brown. Perianth lobes linear. Anthers glandular. Seed not seen; testa of ovules colliculate.",Morphology,en,,,Commonwealth of Australia (2017),,,3458,"D.M.Churchill (2017) <i>Borya mirabilis</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Borya mirabilis [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Borya%20mirabilis,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761960,"Dwarf domed perennial, erect, reclining or creeping, to 15 cm high. Leaves stiff, 10-20 mm long, 0.6-1 mm wide; apex acuminate or needle-like, straw-yellow; margins smooth or minutely scabrous; leaf-base margins dilated to sheath, pale straw to light brown, with rigid adjacent zig-zag bristles which rarely cross. Scapes 0.5-5 cm long, unjointed, persistent; head 7-10 mm long, 4-7 mm wide, with 5-11 flowers. Outer bracts of involucre 3-9, the longest 8-14 mm, smooth or minutely scabrous to apex, the wings entire or simply notched; inner bracts 3-8, sometimes keeled, brown, with needle-like, rounded or retuse apex. Floral bracts imbricate, rounded or retuse, light brown. Perianth lobes linear. Anthers glandular. Testa colliculate and favulariate.",Morphology,en,,,Commonwealth of Australia (2017),,,3459,"D.M.Churchill (2017) <i>Borya nitida</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Borya nitida [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Borya%20nitida,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761963,"Summer-deciduous herb, with leaf-tussocks and scapes to 15 cm high; stems ±underground. Leaves flexible, 15-60 mm long, 0.35-0.85 mm wide; apex acuminate or needle-like, dark brown; margins smooth or minutely scabrous; leaf-base margins widening gradually into sheath, green to pale straw, glabrous, rarely lobed. Scapes 2.5-12.5 cm long, jointed near base, deciduous; head 5-11 mm long, 3-10 mm wide, with 4-16 flowers. Outer bracts of involucre 2-5, the longest 5-24 mm, smooth, the wings entire; inner bracts absent or up to 4, sometimes keeled, brown, with rounded apex. Floral bracts imbricate, usually rounded, dark brown. Perianth lobes linear. Anthers glandular. Testa with low colliculae and lined.",Morphology,en,,,Commonwealth of Australia (2017),,,3460,"D.M.Churchill (2017) <i>Borya scirpoidea</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Borya scirpoidea [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Borya%20scirpoidea,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761964,"Small perennial, erect or reclining, to 45 cm high. Leaves rigid, 25-50 mm long, 0.6-1.1 mm wide; apex needle-like or acuminate, black, varnished; margins smooth or minutely scabrous; leaf-base margins widening to sheath, pale straw to medium brown, with coarse tangled hairs. Scapes 10-24 cm long, some jointed near base and shed annually, others without joint and persistent; head 10-16 mm long, 12-20 mm wide, with 18-30 flowers. Outer bracts of involucre 3-6, the longest 7-12 mm, smooth, the wings entire, notched or laciniate; inner bracts 3-6, keeled, pale brown, straw or white, with black, needle-like or mucronate apex. Floral bracts imbricate, white or straw-yellow; apex acute, brown-black. Perianth lobes linear. Anthers eglandular. Testa rugose, tuberculate.",Morphology,en,,,Commonwealth of Australia (2017),,,3461,"D.M.Churchill (2017) <i>Borya septentrionalis</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Borya septentrionalis [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Borya%20septentrionalis,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761965,"Dwarf perennial, erect or reclining, to 20 cm high. Leaves stiff, 3.5-12 cm long, 0.75-1.25 mm wide; apex needle-like or acuminate, dark brown; margins smooth or minutely scabrous; leaf-base margins tapering gradually from sheath, straw to pale brown, with coarse tangled hairs. Scapes 5-19 cm long, half with joint near base and deciduous, the others persistent; head 8-15 mm long, 6-20 mm wide, with 12-24 flowers. Outer bracts of involucre 3-8, the longest 8-20 mm, smooth throughout or apex minutely scabrous, the wings entire; inner bracts 4-9, smooth and rounded or rarely keeled, dark brown, with mucronate apex. Floral bracts imbricate, rounded, dark brown. Perianth lobes linear. Anthers usually eglandular. Testa colliculate.",Morphology,en,,,Commonwealth of Australia (2017),,,3462,"D.M.Churchill (2017) <i>Borya sphaerocephala</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Borya sphaerocephala [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Borya%20sphaerocephala,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000761967,"Dwarf tussock perennial, erect or reclining, to 10 cm high. Leaves flexible, 3-7 cm long, 6-10 mm wide; apex needle-like, black, varnished; margins smooth or ciliate; leaf-base margins tapering gradually from sheath, straw to pale brown, with coarse tangled hairs. Scapes 3-5 cm long, unjointed, persistent; head 8-10 mm long, 8-12 mm wide, with 18-40 flowers. Outer and inner involucre together of 6 or more bracts, the longest bract 11-17 mm, smooth or ciliate, the wings entire, lobed or laciniate; all bracts keeled with two outer grooves, black, with needle-like apex. Floral bracts imbricate. Perianth lobes linear. Anthers eglandular. Testa not seen.",Morphology,en,,,Commonwealth of Australia (2017),,,3463,"D.M.Churchill (2017) <i>Borya subulata</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Borya subulata [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Borya%20subulata,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000765642,"Rootstock short, vertical. Leaves radical, tough, swordlike, to 2.5 m long, 10 cm wide. Scape erect, up to 5 m tall, with scattered short linear-lanceolate erect leaves sheathing at base. Flowers c. 10 cm long, red, arranged in a globular, compound raceme up to 0.7 m diam. Capsule c. 10 cm long.",Morphology,en,,,Commonwealth of Australia (2017),,,5835,"L.Pedley (2017) <i>Doryanthes excelsa</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Doryanthes excelsa [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Doryanthes%20excelsa,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0000765645,"Vegetatively similar to &lt;i&gt;Doryanthes excelsa&lt;/i&gt; , but leaves somewhat larger, to 3 m long, 20 cm wide. Flowers 4-6 cm long, red or red-brown, arranged in a thyrse to 1 m long. Capsule c. 9 cm long.",Morphology,en,,,Commonwealth of Australia (2017),,,5836,"L.Pedley (2017) <i>Doryanthes palmeri</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Doryanthes palmeri [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Doryanthes%20palmeri,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-0001420814,"A shrub to 3 m, pyramidal becoming open, with 1 to several stems. Branchlets orange-pink, glaucous, angular when dried. Leaves not crowded, linear-terete, acute, 1–5 cm long, sometimes longer; stipules swollen and dark brown with pale acute apices, up to 0.5 mm long. Flowers in axillary racemes, the male with up to 14 flowers, female up to 8, sometimes solitary; bracts elliptic, with scarious margins, 1–1.5 mm long; stipule-like bracteoles present. Male flowers: pedicels 3–4 mm long, recurved; calyx 2 mm long, divided to c. ⅓ into broad, obtuse lobes; stamens 45–60, covering disc in 4–5 rows. Female flowers: pedicels 2–3 mm long, recurved, lengthening up to 8 mm in fruit; calyx 1.5 mm long, divided to c. ½ into broad, obtuse lobes; carpels 10–18, sometimes more; stigmas 1–1.5 mm long, somewhat petaloid. Fruiting carpels ±elliptic, 4–6 mm long. Seeds basally attached, rounded, 1.5 mm long, with prominent transverse ridges; aril extending up to ½ way up seed.",Morphology,en,,,Commonwealth of Australia (2017),,,8788,"A.S.George (2017) <i>Gyrostemon racemiger</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon racemiger [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon%20racemiger,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000001083,"Rhizomatous perennial herbs, rooting at nodes. Leaves spirally arranged, crowded, narrowly linear, acute, minutely serrulate; base expanded into scarious imbricate sheath. Inflorescence an axillary umbel on a filiform scape; pedicels subtended by imbricate, scarious, ovate, acuminate bracts. Flowers bisexual, actinomorphic. Perianth segments 6, equal, free, elliptic, persistent. Stamens 6, inserted at base of perianth; filaments about as long as perianth; anthers ovate, dehiscing longitudinally, introrse. Ovary superior, ovoid, trilocular; ovules 2 or 3 per locule; placentation axile; style 1, curved, about as long as stamens; stigma subcapitate. Fruit a subglobose, loculicidal capsule, 3-valved, partly enclosed by persistent perianth. Seeds few, ovoid, smooth, black.",Morphology,en,,,Commonwealth of Australia (2017),,,1574,"I.R.H.Telford (2017) <i>Alania</i>, in <i>Flora of Australia.</i> Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Alania [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Alania,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
