WFOID,identifier,vernacularName,isPreferredName,source,language,countryCode,uri,rights,license,bibliographicCitation
wfo-0000334509,ver-THA-0000334509.04,muk man (มูกมัน)(General),0.0,ref-THA-0000334509,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02209,Forest Herbarium,All rights reserved,"Wrightia arborea. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 81. Accessed 2021-07-31"
wfo-0000334509,ver-THA-0000334509.05,se-thue (เส่ทือ)(Karen-Mae Hong Son),0.0,ref-THA-0000334509,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02209,Forest Herbarium,All rights reserved,"Wrightia arborea. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 81. Accessed 2021-07-31"
wfo-0000334509,ver-THA-0000334509.06,nae-kae (แนแก)(Karen-Mae Hong Son),0.0,ref-THA-0000334509,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02209,Forest Herbarium,All rights reserved,"Wrightia arborea. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 81. Accessed 2021-07-31"
wfo-0000334526,ver-THA-0000334526.01,mok pa (โมกป่า)(Chanthaburi),0.0,ref-THA-0000334526,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02211,Forest Herbarium,All rights reserved,"Wrightia dubia. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 83. Accessed 2021-07-31"
wfo-0000334526,ver-THA-0000334526.02,mu (มุ)(Peninsular),0.0,ref-THA-0000334526,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02211,Forest Herbarium,All rights reserved,"Wrightia dubia. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 83. Accessed 2021-07-31"
wfo-0000334526,ver-THA-0000334526.03,muk (มูก)(Peninsular),0.0,ref-THA-0000334526,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02211,Forest Herbarium,All rights reserved,"Wrightia dubia. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 83. Accessed 2021-07-31"
wfo-0000334526,ver-THA-0000334526.04,mok daeng (โมกแดง)(Peninsular),0.0,ref-THA-0000334526,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02211,Forest Herbarium,All rights reserved,"Wrightia dubia. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 83. Accessed 2021-07-31"
wfo-0000334542,ver-THA-0000334542.01,mok khao (โมกเขา)(Pachuap Khiri Khan),0.0,ref-THA-0000334542,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02213,Forest Herbarium,All rights reserved,"Wrightia lanceolata. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 85. Accessed 2021-07-31"
wfo-0000334559,ver-THA-0000334559.01,muk (มูก)(Central),0.0,ref-THA-0000334559,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02215,Forest Herbarium,All rights reserved,"Wrightia pubescens. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 86. Accessed 2021-07-31"
wfo-0000334559,ver-THA-0000334559.02,mok (โมก)(Central),0.0,ref-THA-0000334559,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02215,Forest Herbarium,All rights reserved,"Wrightia pubescens. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 86. Accessed 2021-07-31"
wfo-0000334559,ver-THA-0000334559.03,mok man (โมกมัน)(Chon Buri),0.0,ref-THA-0000334559,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02215,Forest Herbarium,All rights reserved,"Wrightia pubescens. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 86. Accessed 2021-07-31"
wfo-0000334559,ver-THA-0000334559.04,muk kuea (มูกเกื้อ)(Chanthaburi),0.0,ref-THA-0000334559,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02215,Forest Herbarium,All rights reserved,"Wrightia pubescens. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 86. Accessed 2021-07-31"
wfo-0000334567,ver-THA-0000334567.01,pit-chong-wa (ปิดจงวา)(Khmer-Surin),0.0,ref-THA-0000334567,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02216,Forest Herbarium,All rights reserved,"Wrightia religiosa. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 88. Accessed 2021-07-31"
wfo-0000334567,ver-THA-0000334567.02,lak pa (หลักป่า)(Rayong),0.0,ref-THA-0000334567,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02216,Forest Herbarium,All rights reserved,"Wrightia religiosa. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 88. Accessed 2021-07-31"
wfo-0000334567,ver-THA-0000334567.03,mok son (โมกซ้อน)(Central),0.0,ref-THA-0000334567,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02216,Forest Herbarium,All rights reserved,"Wrightia religiosa. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 88. Accessed 2021-07-31"
wfo-0000334567,ver-THA-0000334567.04,mok ban (โมกบ้าน)(Central),0.0,ref-THA-0000334567,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02216,Forest Herbarium,All rights reserved,"Wrightia religiosa. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 88. Accessed 2021-07-31"
wfo-0000428558,ver-THA-0000428558.01,chum saeng bai ri (ชุมแสงใบรี)(Peninsular),0.0,ref-THA-0000428558,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02713,Forest Herbarium,All rights reserved,"Xanthophyllum ellipticum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 526. Accessed 2021-07-31"
wfo-0000428556,ver-THA-0000428556.01,chum saeng nam (ชุมแสงน้ำ)(Narathiwat),0.0,ref-THA-0000428556,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02714,Forest Herbarium,All rights reserved,"Xanthophyllum eurhynchum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 527. Accessed 2021-07-31"
wfo-0000428556,ver-THA-0000428556.02,kra duk kai (กระดูกไก่)(Narathiwat),0.0,ref-THA-0000428556,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02714,Forest Herbarium,All rights reserved,"Xanthophyllum eurhynchum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 527. Accessed 2021-07-31"
wfo-0000428556,ver-THA-0000428556.03,chum saeng khai (ชุมแสงไข่)(Peninsular),0.0,ref-THA-0000428556,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02714,Forest Herbarium,All rights reserved,"Xanthophyllum eurhynchum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 527. Accessed 2021-07-31"
wfo-0000428556,ver-THA-0000428556.04,ni-leng (นีเลง)(Malay-Narathiwat),0.0,ref-THA-0000428556,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02714,Forest Herbarium,All rights reserved,"Xanthophyllum eurhynchum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 527. Accessed 2021-07-31"
wfo-0000428552,ver-THA-0000428552.01,mai nok kho (ไม้นกค่อ)(Northern),0.0,ref-THA-0000428552,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02715,Forest Herbarium,All rights reserved,"Xanthophyllum flavescens. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 529. Accessed 2021-07-31"
wfo-0000428552,ver-THA-0000428552.02,kaem chon (แก้มช่อน)(Peninsular),0.0,ref-THA-0000428552,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02715,Forest Herbarium,All rights reserved,"Xanthophyllum flavescens. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 529. Accessed 2021-07-31"
wfo-0000428546,ver-THA-0000428546.01,chum saeng ko chang (ชุมแสงเกาะช้าง)(Southeastern),0.0,ref-THA-0000428546,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02716,Forest Herbarium,All rights reserved,"Xanthophyllum geesinkii. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 531. Accessed 2021-07-31"
wfo-0000428586,ver-THA-0000428586.01,khang khao ton kliang (ขางข้าวต้นเกลี้ยง)(Chiang Mai),0.0,ref-THA-0000428586,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02719,Forest Herbarium,All rights reserved,"Xanthophyllum lanceatum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 533. Accessed 2021-07-31"
wfo-0000428586,ver-THA-0000428586.02,kaeo (แก้ว)(Lampang),0.0,ref-THA-0000428586,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02719,Forest Herbarium,All rights reserved,"Xanthophyllum lanceatum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 533. Accessed 2021-07-31"
wfo-0000428586,ver-THA-0000428586.03,saeng (แสง)(Sakon Nakhon),0.0,ref-THA-0000428586,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02719,Forest Herbarium,All rights reserved,"Xanthophyllum lanceatum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 533. Accessed 2021-07-31"
wfo-0000428586,ver-THA-0000428586.04,saeng kuen (แสงกึน)(Ubon Ratchathani),0.0,ref-THA-0000428586,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02719,Forest Herbarium,All rights reserved,"Xanthophyllum lanceatum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 533. Accessed 2021-07-31"
wfo-0000428586,ver-THA-0000428586.05,kra bian (กระเบียน)(Kanchanaburi),0.0,ref-THA-0000428586,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02719,Forest Herbarium,All rights reserved,"Xanthophyllum lanceatum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 533. Accessed 2021-07-31"
wfo-0000428356,ver-THA-0000428356.01,chum saeng khang (ชุมแสงค่าง)(Narathiwat),0.0,ref-THA-0000428356,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02720,Forest Herbarium,All rights reserved,"Xanthophyllum obscurum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 534. Accessed 2021-07-31"
wfo-0000428356,ver-THA-0000428356.02,chum saeng luk yan (ชุมแสงลูกยาน)(Peninsular),0.0,ref-THA-0000428356,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02720,Forest Herbarium,All rights reserved,"Xanthophyllum obscurum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 534. Accessed 2021-07-31"
wfo-0000428356,ver-THA-0000428356.03,chunm saeng thong daeng (ชุมแสงทองแดง)(Peninsular),0.0,ref-THA-0000428356,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02720,Forest Herbarium,All rights reserved,"Xanthophyllum obscurum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 534. Accessed 2021-07-31"
wfo-0000428356,ver-THA-0000428356.04,tue-lo (ตือถือ)(Malay-Narathiwat),0.0,ref-THA-0000428356,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02720,Forest Herbarium,All rights reserved,"Xanthophyllum obscurum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 534. Accessed 2021-07-31"
wfo-0000428386,ver-THA-0000428386.01,chang phueak (ช้างเผือก)(Northern),0.0,ref-THA-0000428386,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02721,Forest Herbarium,All rights reserved,"Xanthophyllum punctatum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 535. Accessed 2021-07-31"
wfo-0000428348,ver-THA-0000428348.01,"chum sang (ชุมแสง)(SAKOL SUTHEESON 3723, BK)",0.0,ref-THA-0000428348,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02724,Forest Herbarium,All rights reserved,"Xanthophyllum vitellinum. Flora of Thailand. Vol. 7. Part 3, 2001. Pg. 537. Accessed 2021-07-31"
wfo-0000428410,ver-THA-0000428410.01,kho laen (คอแลน)(General),0.0,ref-THA-0000428410,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02393,Forest Herbarium,All rights reserved,"Xerospermum noronhianum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 246. Accessed 2021-07-31"
wfo-0000428410,ver-THA-0000428410.02,mak kho laen (หมักคอแลน)(Northern),0.0,ref-THA-0000428410,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02393,Forest Herbarium,All rights reserved,"Xerospermum noronhianum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 246. Accessed 2021-07-31"
wfo-0000428410,ver-THA-0000428410.03,kaem sang (แคมซาง)(Southeastern),0.0,ref-THA-0000428410,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02393,Forest Herbarium,All rights reserved,"Xerospermum noronhianum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 246. Accessed 2021-07-31"
wfo-0000428410,ver-THA-0000428410.04,kha yao (ขะเหย้า)(Southeastern),0.0,ref-THA-0000428410,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02393,Forest Herbarium,All rights reserved,"Xerospermum noronhianum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 246. Accessed 2021-07-31"
wfo-0000428410,ver-THA-0000428410.05,kho hia (คอเหี้ย)(Southeastern),0.0,ref-THA-0000428410,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02393,Forest Herbarium,All rights reserved,"Xerospermum noronhianum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 246. Accessed 2021-07-31"
wfo-0000428410,ver-THA-0000428410.06,sa la man (สะละมาน)(Southeastern),0.0,ref-THA-0000428410,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02393,Forest Herbarium,All rights reserved,"Xerospermum noronhianum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 246. Accessed 2021-07-31"
wfo-0000428410,ver-THA-0000428410.07,cha luan (ช้าลวน)(Peninsular),0.0,ref-THA-0000428410,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02393,Forest Herbarium,All rights reserved,"Xerospermum noronhianum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 246. Accessed 2021-07-31"
wfo-0000428410,ver-THA-0000428410.08,chet mon tan (เชตมอนตาล)(Peninsular),0.0,ref-THA-0000428410,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02393,Forest Herbarium,All rights reserved,"Xerospermum noronhianum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 246. Accessed 2021-07-31"
wfo-0000428410,ver-THA-0000428410.09,kho laen khao (คอแลนเขา)(Peninsular),0.0,ref-THA-0000428410,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02393,Forest Herbarium,All rights reserved,"Xerospermum noronhianum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 246. Accessed 2021-07-31"
wfo-0000428410,ver-THA-0000428410.10,laen ban (แลนบาน)(Peninsular),0.0,ref-THA-0000428410,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02393,Forest Herbarium,All rights reserved,"Xerospermum noronhianum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 246. Accessed 2021-07-31"
wfo-0000428410,ver-THA-0000428410.11,mai ai dong (ไม้ไอ้ดง)(Peninsular),0.0,ref-THA-0000428410,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02393,Forest Herbarium,All rights reserved,"Xerospermum noronhianum. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 246. Accessed 2021-07-31"
wfo-0000199874,ver-THA-0000199874.01,daeng (แดง)(General),0.0,ref-THA-0000199874,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=00799,Forest Herbarium,All rights reserved,"Xylia xylocarpa kerrii. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 150. Accessed 2021-07-31"
wfo-0000609515,ver-THA-0000609515.01,ya hua khot (หญ้าหัวคอด)(Northeastern),0.0,ref-THA-0000609515,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01064,Forest Herbarium,All rights reserved,"Xyris capensis. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 135. Accessed 2021-07-31"
wfo-0000609901,ver-THA-0000609901.01,tan (ตาน)(Peninsular),0.0,ref-THA-0000609901,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01060,Forest Herbarium,All rights reserved,"Xyris complanata. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 133. Accessed 2021-07-31"
wfo-0000609901,ver-THA-0000609901.02,ya krathiam (หญ้ากระเทียม)(Southeastern),0.0,ref-THA-0000609901,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01060,Forest Herbarium,All rights reserved,"Xyris complanata. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 133. Accessed 2021-07-31"
wfo-0000609901,ver-THA-0000609901.03,ya krathin (หญ้ากระถิน)(Southeastern),0.0,ref-THA-0000609901,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01060,Forest Herbarium,All rights reserved,"Xyris complanata. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 133. Accessed 2021-07-31"
wfo-0000611531,ver-THA-0000611531.01,krathin thung (กระถินทุ่ง)(Southeastern),0.0,ref-THA-0000611531,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01062,Forest Herbarium,All rights reserved,"Xyris indica. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 134. Accessed 2021-07-31"
wfo-0000611531,ver-THA-0000611531.02,krathin na (กระถินนา)(Southeastern),0.0,ref-THA-0000611531,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01062,Forest Herbarium,All rights reserved,"Xyris indica. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 134. Accessed 2021-07-31"
wfo-0000611531,ver-THA-0000611531.03,ya krathiam (หญ้ากระเทียม)(Southeastern),0.0,ref-THA-0000611531,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01062,Forest Herbarium,All rights reserved,"Xyris indica. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 134. Accessed 2021-07-31"
wfo-0000611531,ver-THA-0000611531.04,ya bua (หญ้าบัว)(Southeastern),0.0,ref-THA-0000611531,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01062,Forest Herbarium,All rights reserved,"Xyris indica. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 134. Accessed 2021-07-31"
wfo-0000611531,ver-THA-0000611531.05,ya khi klak (หญ้าขี้กลาก)(Central),0.0,ref-THA-0000611531,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01062,Forest Herbarium,All rights reserved,"Xyris indica. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 134. Accessed 2021-07-31"
wfo-0000612991,ver-THA-0000612991.01,ya khon kai (หญ้าขนไก่)(Northeastern),0.0,ref-THA-0000612991,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01066,Forest Herbarium,All rights reserved,"Xyris pauciflora. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 136. Accessed 2021-07-31"
wfo-0000612991,ver-THA-0000612991.02,kung (กุง)(Peninsular),0.0,ref-THA-0000612991,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01066,Forest Herbarium,All rights reserved,"Xyris pauciflora. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 136. Accessed 2021-07-31"
wfo-0000614831,ver-THA-0000614831.01,ya dok lueang (หญ้าดอกเหลือง)(Northeastern),0.0,ref-THA-0000614831,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01068,Forest Herbarium,All rights reserved,"Xyris tuberosa. Flora of Thailand. Vol. 5. Part 1, 1987. Pg. 137. Accessed 2021-07-31"
wfo-0000429322,ver-THA-0000429322.01,khi non (ขี้หนอน)(General),0.0,ref-THA-0000429322,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02395,Forest Herbarium,All rights reserved,"Zollingeria dongnaiensis. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 248. Accessed 2021-07-31"
wfo-0000429322,ver-THA-0000429322.02,"khi mot (ขี้มด)(Northeastern, Eastern)",0.0,ref-THA-0000429322,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02395,Forest Herbarium,All rights reserved,"Zollingeria dongnaiensis. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 248. Accessed 2021-07-31"
wfo-1000025423,ver-THA-1000025423.01,tam yao si khit(ตำหยาวสี่ขีด),,ref-THA-1000025423,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08240,Forest Herbarium,All rights reserved,"Alphonsea annulata . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 11. Accessed 2024-06-07"
wfo-0000527334,ver-THA-0000527334.01,kluai khang (กล้วยค่าง)(Chaiyaphum),,ref-THA-0000527334,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08241,Forest Herbarium,All rights reserved,"Alphonsea boniana . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 13. Accessed 2024-06-07"
wfo-0000527334,ver-THA-0000527334.02,mai lueang (ไม้เหลือง)(Chanthaburi),,ref-THA-0000527334,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08241,Forest Herbarium,All rights reserved,"Alphonsea boniana . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 13. Accessed 2024-06-07"
wfo-0000527334,ver-THA-0000527334.03,tam yao phon tum(ตำหยาวผลตุ่ม),,ref-THA-0000527334,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08241,Forest Herbarium,All rights reserved,"Alphonsea boniana . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 13. Accessed 2024-06-07"
wfo-0000527338,ver-THA-0000527338.01,tam yao (ตำหยาว)(Narathiwat),,ref-THA-0000527338,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08242,Forest Herbarium,All rights reserved,"Alphonsea curtisii . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 14. Accessed 2024-06-07"
wfo-0000527338,ver-THA-0000527338.02,sang yu (สังหยู)(Narathiwat),,ref-THA-0000527338,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08242,Forest Herbarium,All rights reserved,"Alphonsea curtisii . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 14. Accessed 2024-06-07"
wfo-0000527339,ver-THA-0000527339.01,tam yao lek (ตำหยาวเล็ก)(Peninsular),,ref-THA-0000527339,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08243,Forest Herbarium,All rights reserved,"Alphonsea cylindrica . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 15. Accessed 2024-06-07"
wfo-0000527340,ver-THA-0000527340.01,sang yu (สังหยู)(Narathiwat)(Peninsular),,ref-THA-0000527340,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08244,Forest Herbarium,All rights reserved,"Alphonsea elliptica . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 15. Accessed 2024-06-07"
wfo-0000527340,ver-THA-0000527340.02,tam yao (ตำหยาว)(Peninsular),,ref-THA-0000527340,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08244,Forest Herbarium,All rights reserved,"Alphonsea elliptica . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 15. Accessed 2024-06-07"
wfo-0000527340,ver-THA-0000527340.03,bi-sae-ka-yu (บีแซกายู)(Malay-Narathiwat),,ref-THA-0000527340,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08244,Forest Herbarium,All rights reserved,"Alphonsea elliptica . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 15. Accessed 2024-06-07"
wfo-0001347494,ver-THA-0001347494.01,cha fang (จ้าฝาง)(Northern),,ref-THA-0001347494,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08245,Forest Herbarium,All rights reserved,"Alphonsea glandulosa . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 16. Accessed 2024-06-07"
wfo-1000001306,ver-THA-1000001306.01,sang yu(สังยู้),,ref-THA-1000001306,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08246,Forest Herbarium,All rights reserved,"Alphonsea isthmicola . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 17. Accessed 2024-06-07"
wfo-0000527348,ver-THA-0000527348.01,tam yao khaek(ตำหยาวแขก),,ref-THA-0000527348,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08247,Forest Herbarium,All rights reserved,"Alphonsea javanica . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 18. Accessed 2024-06-07"
wfo-0000527348,ver-THA-0000527348.02,phuam phrao (พวมพร้าว)(Trang),,ref-THA-0000527348,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08247,Forest Herbarium,All rights reserved,"Alphonsea javanica . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 18. Accessed 2024-06-07"
wfo-0000527350,ver-THA-0000527350.01,maha phrom (มหาพรหม)(Peninsular),,ref-THA-0000527350,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08248,Forest Herbarium,All rights reserved,"Alphonsea keithii . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 18. Accessed 2024-06-07"
wfo-0000527352,ver-THA-0000527352.01,tam yao khao rak kiat (ตำหยาวเขารักเกียรติ)(Songkhla),,ref-THA-0000527352,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08249,Forest Herbarium,All rights reserved,"Alphonsea kingii . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 19. Accessed 2024-06-07"
wfo-1000020946,ver-THA-1000020946.01,luk khu (ลูกคู่)(Saraburi),,ref-THA-1000020946,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08250,Forest Herbarium,All rights reserved,"Alphonsea longicarpa . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 21. Accessed 2024-06-07"
wfo-1000020946,ver-THA-1000020946.02,tam yao phon yao khao hin pun(ตำหยาวผลยาวเขาหินปูน),,ref-THA-1000020946,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08250,Forest Herbarium,All rights reserved,"Alphonsea longicarpa . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 21. Accessed 2024-06-07"
wfo-0000527353,ver-THA-0000527353.01,tam yao pak tai(ตำหยาวปักษ์ใต้),,ref-THA-0000527353,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08251,Forest Herbarium,All rights reserved,"Alphonsea lucida . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 21. Accessed 2024-06-07"
wfo-0000527359,ver-THA-0000527359.01,tam yao malay(ตำหยาวมาเลย์),,ref-THA-0000527359,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08252,Forest Herbarium,All rights reserved,"Alphonsea malayana . Flora of Thailand. Vol. 16. Part 1, 2022. Pg. 22. Accessed 2024-06-07"
