taxonID,vernacularName,language,languageName,rightsHolder,license
wfo-0000329057,masuku ya maï (au Katanga).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000329097,djangasenge (à Eala) ; kaserakulongo (en kirega) ; kasirankurongo (à Bunyakiri).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000329044,azakala (dans le Bas-Uélé) ; bossenge na Ebare (à Eala) ; bossenge na mai (à Djombo) ; osenge bo libande (en turumbu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000329116,kombomi (à la frontière avec le Soudan) ; mulengu (au Kwango).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000329039,nvura-nvura (à Doruma) ; osenge (en turumbu) ; usenge (en pama).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000329069,"bosenge na maie, bosenge na mokiri, djangasenge (à Eala) ; kibuati (à Kisantu) ; molenga (au Kasaï) ; monvoula (en azande) ; osenge (en turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000329118,"amapikepike (en kibila) ; bosenge maï (région de Mondombe) ; kalunda, mutakala (en kitembo) ; musera (en kirega) ; samfi (dans le Mayombe).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000271857,atangao (en turumbu) ; busangala (en bemba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000434506,"aifetche, bahwera (dial. kirega) ; ibubu, tobubu (dial. turumbu) ; kangasangasa (dial. tshiluba) ; lokokoloko (dial. kundu) ; molopo (à Likimi) ; tukaliba kase-ekeke (dial. kibua) ; zgofule (dial. ngwaka) ; zimvubi (à Luki).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001078241,yoruba soft cane (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000356485,"marisque (fr.) ; kabaka, kahamba (en mashi) ; kinkeletwe (à Saya) ; lukeranmanzi (à Idjwi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000882438,"riz, riz asiatique (fr.) ; Asian rice, Asiatic rice, paddy, rice (angl.) ; mpunga (swah.) ; bofonga (en turumbu) ; kikuki (à Luluabourg) ; loso (en bangala) ; mapunga (à Mobwasa) ; mupunge (en kirega).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000882383,"riz sauvage vivace, riz vivace (fr.) ; red rice, wild rice (angl.) ; ekoko monéné (à Eala) ; ndelenge (en kundu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000882338,ekahin (en tukpwe).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000882337,"riz de marais, riz sauvage, riz sauvage annuel (fr.) ; mandinka rice, self-sown rice, wild rice (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000882431,"riz sauvage (fr.) ; red rice, wild rice (angl.) ; bangala, liangala (en turumbu) ; hubingu (à Kialo) ; luba (en ngwaka).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001336675,"bambou creux (fr.) ; african alpine bamboo, mountain bamboo (angl.) ; mianzi, mwanzi (swah.) ; biokoke (en susa) ; milonge (en kirega) ; mulonge (en mashi et shiragaga) ; nyasi (à Kahuzi) ; umugano (en kirundi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000882687,"bindura bamboo, savanna bamboo, West African bamboo (angl.) ; mwanzi (swah.) ; kehu, kéu, kewu (en kilur) ; mulonge (en tshiragaga) ; simbala (en kibemba) ; umusunu (en kirundi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000862391,"bambou de Calcutta (fr.) ; male bamboo, solid bamboo (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000882219,"large green bamboo (angl.) ; mirampame (en kitembo) ; misakalonge (en kirundi) ; rugano (en kihavu, en kirundi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000853559,"bambou de Chine (fr.) ; common bamboo (angl.) ; mwazi, mwanzi (swah.) ; matutu ma mongo (en kikongo).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000261097,digue (à Mambasa) ; diki (à Epulu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000276329,"besi (en mongandu), idia nzangi dia kapini (en kiyaka) ; inaolo a libobo, libobo, libobo li nenu, lilombo, yoyo (en turumbu) ; ndangi (en ngwaka).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000944083,"mbudi (en kiluja) ; montundu (en kokwe) ; mwangé (en kibenda, en mutombo, en mulula) ; ngondiasala (en kikongo, en kiyaka).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000317270,"mulembe, ulembe (en kiluba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000317358,"bulembe, mulembelembe (en baluba) ; kalimbori, kalimboli (en kitshokwe) ; mateka (à Lubumbashi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000317285,"brown strophanthus, hairy strophanthus, poison arrow vine (angl.) ; libobo li okembe (en turumbu) ; lofondja (en kundu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000317266,"msungululu, mtondo (swah.) ; bulembe, kilembi (en tabwa, en muholoholo, en kibemba, en kiluba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000317331,libobo li fufow (en turumbu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000317254,libobo (en turumbu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000317326,"libobo li fufow, libobo li baina (en turumbu) ; lofandja, lofandja moke (en kundu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000218102,bosere (en lokundu) ; lofondja moke (à Eala).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000935968,bidasi (en mobengu) ; longanda (en turumbu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000936210,"autu (à Mambasa) ; bolaka, botere (à Yangambi) ; dibanda nzazi, kimpembe, mfula mbua (à Luki) ; lebwa, malengenegene, ndangassa (en babua) ; longanda, longanda lo ilo, obi (en turumbu) ; malamamba (à Mombwasa) ; umukuzuryi (en kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000270405,"cerisier de Tahiti (fr.) ; otaheite gooseberry, Malay gooseberry, country gooseberry (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000271812,atchoke (en turumbu) ; bidele (en ngwaka) ; nbakamvula (en zande).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000271570,"luafine, musangalanga (en tshiluba) ; luamafu (en kiluba) ; mupetwalupe (en kitabwa) ; tshijashi (en kiluba de Mutombo-Mukulu) ; umubambagwe (en kirundi). ",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000271713,umuturuka (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000270877,"konzo, m’vono (en kikongo).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001388188,kaseketshi (en kindembo).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000271444,bukotcha (en kinyarwanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000836478,lituku (en turumbu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000271660,"umuhanurankuba, umuragara, uruturika (en kinyarwanda) ; umuyokayoka (en kirundi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000271659,"kazanza, kilamata (en kiluba) ; uruturika (en kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000271632,liteku (en turumbu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000271753,kalungalunga (en tshiluba) ; tiniaabaguwe [tinyabakwe] (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000524910,"yoruba soft cane (angl.) ; ankanda, milemba (dial. kirega) ; bakanda, mulemba (dial. kitembo) ; kalembalemba (dial. kihunde) ; mangungu (dial. kingwana) ; nkokolo (à Balanga) ; tobubu to sembe (dial. turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000524921,magungu (kiswahili) ; milemba (dial. kirega).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001078242,mungu (dial. tshiluba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000471008,kele-kela (à Luki).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000435057,"bekombe (à Balanga) ; bokombe, tobubu to kombe (dial. turumbu) ; botemene (= feuille), nkombe (= tige) (dial. kibua) ; kombekombe, likombe (dial. kingwana) ; likombi (dial. azande).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000445789,"bakatu (à Luki) ; bakuti, tsuatsua (dial. kiyombe) ; lusuasua (à Gimbi) ; n’suasua (dial. kikongo).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000468201,"aifetche ba kikereke, tobubu to lowe (dial. turumbu) ; gbogbo adroa (dial. logo) ; kalembalemba (dial. kirega) ; mankiba (à Dundusana) ; mambo mambo (à Bambesa) ; miremba (dial. kinyanga) ; tulungolo (dial. ngwaka).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001078237,"aifetche, bofongongo bo lowe (dial. Turumbu) ; bobimbo (dial. Kibua) ; kombe (à Kamba) ; matetele (à Kwango) ; mvubi fiote (à Luki) ; mvuya (à Menavanza) ; ngai (dial. Wanganzulu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000468164,fongongo i lowe (dial. turumbu) ; sakalako (dial. ngwaka).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000468173,m’vindi ia ngumbi (à Kinzao).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000468186,engwe (dial. kibua) ; fondo (dial. ngwaka).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000468194,gbadele (dial. ngwaka) ; lokokoloko na mai (dial. kundu) ; mvi (dial. zande) ; m’vubi (à Luki).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000514564,"agateradimba, umubratzi, ikigenga (en kirundi) ; bolondo (à Mabali) ; kiluba (en kele) ; livoka (en kundu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000516970,nzevo za ngo za zanga (à M’vuazi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000903944,"common carrot-seed grass, small carrot-seed grass (angl.) ; agahwihwi, inhogoro (en kinyaruanda) ; bulingani (en kihunde).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000861283,"African dogstooth grass, Florida grass, Germiston grass (angl.) ; lumund (en kilur) ; tsi (en kilendu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001329274,umudehe (en kinyaruanda) ; umvurawinda (en kilur).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000865738,rubamvu (en kinyaruanda) ; urwamfu (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000865686,"gwafu (en kirundi) ; urumanfu, urumamhu (en kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-1200112907,"mucronate sprangletop, red sprangletop (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001329257,"West African sprangletop (angl.) ; batongo (en likele) ; bokoko, kooko, tosisi (en turumbu) ; manzoli (en bakango).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001329277,common triangle-seed grass (angl.) ; n’sole sole (en kiumbe).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000859795,imbatè (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000873749,kawambare (au Katanga).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000879887,tosisi (en turumbu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000879875,toothbrush grass (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000879893,"Kunth’s small grass, elsgras, pincushion grass (angl.) ; inyove, inyovi, sanganigwe (en kinyaruanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000936020,bokandampambi (en booli) ; isasaw (à Emengeye et à Monkoto).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000936485,kavula bupembe (en kitabwa).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-1000081413,"longanda, longanda lo ilo (en turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000936397,"ekase, ekase lo ilo, inaolo a wembe o boliki, lilombo, longanda (en turumbu) ; kapelepele (en kitembo) ; ndana (en kinyanga).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000966899,"bomo (à Dundusana) ; buku-luku (à Bohutu) ; imekok, moubala (à Yambata) ; moheuge (à Yangambi) ; mokoko (en budja) ; mundele (en libati) ; nondo (en kitembo).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001346944,"kuaki ya soto, mbobo, mvoki (à Luki) ; lengbole (en babua) ; libobo, libobo ya koingiangia (en turumbu) ; mbikoro (en tita) ; mongoba (en kibila) ; tegbati na ngongo (en babua).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000312210,"boila la ngema, inaolo a blila la ngema (en turumbu) ; kiso (en bangala).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000312649,bulula (en kibila).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000312659,"boila la ngema, inaolo a boila la ngema, inaolo a ekase (en turumbu) ; falala (en kikongo) ; iteli (en bangala).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000312433,"apetulutulu, bangana, kangabulu (à Epulu) ; boila la ngema, inaolo a boila la ngema, libobo, longanda (en turumbu) ; utongu (en kinyanga).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000256746,"kamperempere, kaperepere (en kirega) ; libobo le tokembe (à Isangi) ; lubulukutu (en baluba) ; lulimbalimba, nondo (en kitembo) ; lunondo (en kinyanga).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000256748,"boto (à Dundusana) ; eteta la tegbati na ngongo, eteta la lebwa, lebwa, lebowa kasa keke, malegbe na soki (en babua) ; libobo, libobo li tokembe, inaolo a boila la ngema (en turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000256759,"boila la ngema, inaolo a longanda, libobo (en turumbu) ; njaba (en ngwaka).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000256761,"inaolo a bowelengema, inaolo a boila la ngema (en turumbu) ; nsumbela (à M’Vuazi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000271399,kababe (en kiluba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000270441,"herbe au chagrin, petit tamarin blanc (fr.) ; black catnip, carry me seed, child pick-a-back, gale of wind, Gulf leaf flower, hurricane weed, shatterstone, stone breaker (angl.) ; kahunganga (en tshiluba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000272302,"curanellie rouge, kikilé, petit tamarin rouge, urinaire de Malabar (fr.) ; ikakosi (en lokundu) ; lituku (en turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000272270,lituku (en turumbu) ; mufundua (en tshiragaga).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000272380,ruhongangiri (en kinyarwanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000271027,"herbe du chagrin, herbe au chagrin (fr.) ; gripe weed (angl.) ; bwunyubwintama, ubugomboro, umurishafumberi, uruheza (en kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000270997,gaheza (en kihunde) ; ruhanjabyima (en kinyarwanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000271359,lituku (en turumbu) ; liwanga (en lingala) ; uruheza (en kinyaruanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000270575,mubisha-fumbuli (en kinyarwanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000571353,enwomoto (dial. kibua) ; eume (à Yangambi) ; keengesa (dial. kisongola) ; likongo (dial. turumbu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000338127,hwa (dial. lokundu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000769419,Misompo ya nguena (dial. kiluba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000769366,"Hydrilla, Indian stargrass, Water thyme (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000769376,"Balhia (Eala), Dongo (dial. babua), Liloko, Tohofo to Lowe, Yofo i Lowe (dial. turumbu), Mitutu-tutu (dial. kimbala), Mukedi ya Masa, Okiel (dial. kibundi), Ndango (Ngwaka).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001344703,Dongo (Bambesa).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000769655,Lusangala (Bemba).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001425940,"Kalembi (dial. tshiluba), Langaimé (dial. zande), Mundwe (dial. kiluba), Range-Di (Doruma), Ranga-Ime (dial. zande).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001363351,"Bata (dial. luba), Batcha (dial. kanioka), Batchi (dial. kabeya), Inaolo a lilele li mbia (dial. turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000770262,"Vallisnérie en spirale (fr.) ; Coiled vallisneria, Eel grass, Tape grass (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000919196,busumo (en kinyaruanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000345655,"urukembafuga, urukembakufa (en kinyaruanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000917475,mushasha (en kinyaruanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001426756,hikebo (en kinyaruanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000345666,"chenga, lushasha, shenga (en mashi).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000879878,pincushion grass (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001330192,sungusunga (en kibali).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000889518,"bottle brush grass, cat’s tail, hyena grass, purple spike grass (angl.) ; kikambua ouais pembe (à Luki) ; kiniamiriso (en kirundi) ; songombe (à Malonga) ; urwari-kafundi (en kinyaruanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000889506,Indian comet grass (angl.) ; n’duba (en kisonge).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000901587,donkey’s grass (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000860849,indalaruangi (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000860837,urugangi (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000867188,"bush rye, mopane grass (angl.) ; bonzira-nzira (en kinyaruanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000869372,"red Rhodes grass (angl.) ; akajanjagwa, kajamjagwa (en kinyaruanda). ",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000841378,"goose grass (angl.) ; n’kamii, n’lengizi (à Luki).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001330205,mutete (en kinyaruanda).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000903431,tender finger grass (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000859416,swollen finger grass (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000967502,"Lagos rubber, silk rubbertree (angl.) ; aloku (en batwa) ; alongu, mongu (en babira) ; limu, mobuli (à Bokala) ; mondunga (en lingala) ; ndimbo (en ngwaka) ; nikwongwo (en kimbuba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000234807,"bosongo lemba (en kundu) ; liengo, lele (en turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000234835,"chukuu, kalakota (en kinyanga) ; kaliambwa, kalume ka mowa, kieti, mega, mowa (en kiriga).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000306904,"mpelepele, mtonga mwitu, mwango (swah.) ; e bangabanga lo lowe (en turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000982764,"holarrhène, holarrhène du Sénégal (fr.) ; conessi bark, false rubber tree, kurchi bark (angl.) ; bagu (en zande) ; kimbaki kia koko, kimbuki ya koko (en kikongo) ; ndimbu ndimbu ya nseke (à Luki).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000982782,"écorce de conessie (fr.) ; conessi, fever pod, holarrhena, kurchi bark, tellichery bark (angl.) ; mti mweupe, mkwale (swah.) ; kabudizingwa (en kiluba) ; kibudibudi (à Upemba) ; kilubimutschi (en kilubasanga).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000333614,"buenge (en tschiluba) ; ikumuli, inaolo a ikukasa, inaolo a okuka (en turumbu) ; munkodia nkodia (en kibongo) ; muyondwe (en kiluba) ; nkolokolo, nkolu nkolu (à Madimba, à Popakabaka) ; nkosi nkosi (en kiyaka).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000333640,bokoleboliamba (en mongo) ; ebanga lo kikereke (en turumbu) ; yeola i bokaki (en turumbu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000320164,"forest toad tree, small-fruited toad tree (angl.) ; mwambe ziwa (swah.) ; bangi-lukuma (en kirega) ; muberebere, burudjo (en mashi) ; mutondi (en kindande) ; umubalibali (en kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000319908,"imona (en bangala) ; ebangabanga lo kikereke, iliki bo kaki, inaolo a ikokasa, otebo bokali, yola i bokaki (en turumbu) ; nkosi-nkosi (en kiyaka) ; zumbu (à Popokabaka).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000320051,"ebangabanga, ebangabanga lo kikereke, inaolo a ebangabanga, ina ebangabanga loilo, yola i bokoke (en turumbu) ; lima (à Mambasa, en bila) ; mabuatamba kasa keke (en babua) ; nduongwaka, segekelkundu, tugaza (en ngwaka).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000771744,"bomeni, insese (en kundu) ; bondjindjinge (en bongala) ; bonkeka ya maie (en kundu) ; inaolo la ebangabanga, wembe (en turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000320182,inaolo a ikukassa (en turumbu).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000284016,"duiker berry, kudu berry (angl.) ; kabalabala (en ndembo) ; kisembe (en kiluba) ; mudi an Bambi (à Kahemba) ; musadi, musali, musalia (en tchokwe) ; musangali (région de Lukafu) ; musangati (en kitabwa) ; musaria (en kibemba).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000967258,"gbazamangwa (en zande) ; katolle-tolle, kakasalla (région de Lukafu) ; mukarara (en kindande) ; umubwirwa (au Rwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000236316,bulanga (à Kiale) ; muhuruguru (en kirundi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000294940,Les pétioles et le rachis servent comme matériaux de construction des maisons.,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001332362,nyakitakya (en kihunde)?; thoya (en kinyanga).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001064920,"busengera (en kihunde)?; ironda, medekere (en mashi)?; umudorodoro (en kinyarwanda).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001246349,tshitschtshu (en mashi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000497413,"Beech naupaka, Inkberry, Scaevola (angl.) ; Diyukua (en kiumbe) ; Luzi (en bawoyo).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-4000010849,trente-six oiseaux (fr.) ; thorn apple (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001021314,datura innocente (fr.) ; devil’s trumpet (angl.).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001023776,"arbre à moutarde, arbre à tabac (fr.) ; blue-green tobacco, tree tobacco (angl.).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0001023987,"grand tabac, herbe à Nicot, nicotiane, tabac (fr.) ; tobacco (angl.) ; tumbako (swah.) ; fumu (en kintandu) ; taba (en kinyanga) ; itaba, itabi (en kinyarwanda) ; itabi (en kirundi) ; manga (en ngwaka) ; laangamaanga (en genia) ; tumbaku (en turumbu).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000672564,"Igihungeri, Ikinyabushishi, Umushisishisi (dial. kinyarwanda) ; Kashasha (dial. mashi) ; Matiti, Mushishi (dial. kinyarwanda) ; Mshishi, Msisi (dial. kibatwa).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000673256,Ikinabushishi (dial. kinyarwanda) ; Kashasha (dial. mashi).,,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
wfo-0000672378,"Hokira (dial. kinyanga) ; Ibishashara (dial. kirundi) ; Igihungeri, Ikinabushishi (dial. kinyarwanda) ; Kashasha (dial. mashi) ; Kisusute (dial. kinande).",,,Meise Botanic Garden,http://creativecommons.org/licenses/by/4.0/
