WFOID	localId
wfo-0001243912	2529
wfo-0001111679	2530
wfo-0001107369	2531
wfo-0001109172	2532
wfo-0000147518	2533
wfo-0001125530	2534
wfo-0001124832	2535
wfo-0001109174	2536
wfo-0001223860	2537
wfo-0000187582	2538
wfo-0000165872	2539
wfo-0000251577	2540
wfo-0000251826	2541
wfo-0000251829	2542
wfo-0000251831	2543
wfo-0000378983	2544
wfo-0000378981	2545
wfo-0001038639	2546
wfo-0000381057	2547
wfo-0000780684	2548
wfo-0000252590	2549
wfo-0001087253	2550
wfo-0000253151	2551
wfo-0000161147	2552
wfo-0000384719	2553
wfo-0000817297	2554
wfo-0000817331	2555
wfo-0000817137	2556
wfo-0000817122	2557
wfo-0000817152	2558
wfo-0001124866	2559
wfo-0001242669	2560
wfo-0001124869	2561
wfo-0001107372	2562
wfo-0000255533	2563
wfo-0000255576	2564
wfo-0000148409	2565
wfo-0001117710	2566
wfo-0001110732	2567
wfo-0001115188	2568
wfo-0001107518	2569
wfo-0001109041	2570
wfo-0000387270	2571
wfo-0000480198	2572
wfo-0000779181	2573
wfo-0000161187	2574
wfo-0001083278	2575
wfo-0001039598	2576
wfo-0001083292	2577
wfo-0000161280	2578
wfo-0001280627	2579
wfo-0000161291	2580
wfo-0000817133	2581
wfo-0000817115	2582
wfo-0000816710	2583
wfo-0001118110	2584
wfo-0001109065	2585
wfo-0001115307	2586
wfo-0000261434	2587
wfo-0000261435	2588
wfo-0000261436	2589
wfo-0000388245	2590
wfo-0000769606	2591
wfo-0000769623	2592
wfo-0000387203	2593
wfo-0001280631	2594
wfo-0000162558	2595
wfo-0001238695	2596
wfo-0000162561	2597
wfo-0001083300	2598
wfo-0000161402	2599
wfo-0000162566	2600
wfo-0000161405	2601
wfo-0000158045	2602
wfo-0000161429	2603
wfo-0000473699	2604
wfo-0000473690	2605
wfo-0000140778	2606
wfo-0000140790	2607
wfo-0001226874	2608
wfo-0000140798	2609
wfo-0000779382	2610
wfo-0000262237	2611
wfo-0000779410	2612
wfo-0000779395	2613
wfo-0000263813	2614
wfo-0000264349	2616
wfo-0000475971	2617
wfo-0000264467	2618
wfo-0000264471	2619
wfo-0000264476	2620
wfo-0000471138	2621
wfo-0001253235	2622
wfo-0000471137	2623
wfo-0000817867	2624
wfo-0000817702	2625
wfo-0000196927	2626
wfo-0000199877	2627
wfo-0000199878	2628
wfo-0000178891	2629
wfo-0000170206	2630
wfo-0000264703	2631
wfo-0000264853	2632
wfo-0000264854	2633
wfo-0000779440	2634
wfo-0000470550	2635
wfo-0001139403	2636
wfo-0000475126	2637
wfo-0000475242	2638
wfo-0000266214	2639
wfo-0000266224	2640
wfo-0000472091	2642
wfo-0000472093	2643
wfo-0000178769	2645
wfo-0000475674	2646
wfo-0000475668	2647
wfo-0000475700	2648
wfo-0000476060	2649
wfo-0001300005	2650
wfo-0001228232	2651
wfo-0000715336	2652
wfo-0000509977	2653
wfo-0000391072	2654
wfo-0001224144	2656
wfo-0001224145	2657
wfo-0000490749	2658
wfo-0000990446	2659
wfo-0001016193	2660
wfo-0001016194	2661
wfo-0001016195	2662
wfo-0000990555	2663
wfo-0001016168	2664
wfo-0001260641	2665
wfo-0000491284	2666
wfo-0000491312	2667
wfo-0000491338	2668
wfo-0000491540	2669
wfo-0000491561	2670
wfo-0000491571	2671
wfo-0001240160	2672
wfo-0001267526	2674
wfo-0001237632	2675
wfo-0001237630	2676
wfo-0000270405	2677
wfo-0000270412	2678
wfo-0000270426	2679
wfo-0000270430	2680
wfo-0000270441	2681
wfo-0000270468	2682
wfo-0000270671	2683
wfo-0000270723	2684
wfo-0000270762	2685
wfo-0000270772	2686
wfo-0000270777	2687
wfo-0000270847	2688
wfo-0000270922	2689
wfo-0000270932	2690
wfo-0000271063	2691
wfo-0000271101	2692
wfo-0000271145	2693
wfo-0000271264	2694
wfo-0000271391	2695
wfo-0000271505	2696
wfo-0000271539	2697
wfo-0000271586	2698
wfo-0000271708	2699
wfo-0000271722	2700
wfo-0000271723	2701
wfo-0000271906	2702
wfo-0000271908	2703
wfo-0000271947	2704
wfo-0000271968	2705
wfo-0000271984	2706
wfo-0000272090	2707
wfo-0000272122	2708
wfo-0000272204	2709
wfo-0000272302	2710
wfo-0000272342	2711
wfo-0000272367	2712
wfo-0000168391	2713
wfo-0000465385	2714
wfo-0000465335	2715
wfo-0000465332	2716
wfo-0001140410	2717
wfo-0000474837	2718
wfo-0001035238	2719
wfo-0000273372	2720
wfo-0000391031	2721
wfo-0000391388	2722
wfo-0000481052	2723
wfo-0000482024	2724
wfo-0000476234	2725
wfo-0001086710	2726
wfo-0000178252	2727
wfo-0000199853	2728
wfo-0000465355	2729
wfo-0001107385	2730
wfo-0001124389	2731
wfo-0001117765	2732
wfo-0001239958	2733
wfo-0000478117	2734
wfo-0000487715	2735
wfo-0000486544	2736
wfo-0000486655	2737
wfo-0000476523	2738
wfo-0000148871	2740
wfo-0001125738	2741
wfo-0001262334	2742
wfo-0001261869	2743
wfo-0001125566	2744
wfo-0001118123	2745
wfo-0001039031	2746
wfo-0000279029	2747
wfo-0000279164	2748
wfo-0000279184	2749
wfo-0000485224	2750
wfo-0000475869	2751
wfo-0000485162	2752
wfo-0000475878	2753
wfo-0000485181	2754
wfo-0000486916	2755
wfo-0000395455	2756
wfo-0000395697	2757
wfo-0001219788	2758
wfo-0000484514	2759
wfo-0001240219	2760
wfo-0001239618	2761
wfo-0000484329	2762
wfo-0000488686	2763
wfo-0001251634	2765
wfo-0000488758	2766
wfo-0001284220	2767
wfo-0001239621	2768
wfo-0000488513	2769
wfo-0001100620	2770
wfo-0001229597	2771
wfo-0001219762	2772
wfo-0001284231	2773
wfo-0001219807	2774
wfo-0000488169	2775
wfo-0001117722	2776
wfo-0001227643	2778
wfo-0001227625	2779
wfo-0001123404	2780
wfo-0001117829	2781
wfo-0001117977	2782
wfo-0001125815	2783
wfo-0000150184	2784
wfo-0001260083	2785
wfo-0001125350	2786
wfo-0000144383	2788
wfo-0000144450	2789
wfo-0001116289	2790
wfo-0000144512	2791
wfo-0000471438	2792
wfo-0000471434	2793
wfo-0000484425	2794
wfo-0000489258	2795
wfo-0000490616	2796
wfo-0000489351	2798
wfo-0000769780	2799
wfo-0000769889	2800
wfo-0000769912	2801
wfo-0000991597	2802
wfo-0000281492	2803
wfo-0000483570	2804
wfo-0000483900	2805
wfo-0000482735	2806
wfo-0000145469	2807
wfo-0000145478	2808
wfo-0001118078	2809
wfo-0001125823	2810
wfo-0000145493	2811
wfo-0001118611	2812
wfo-0000995821	2813
wfo-0000995826	2814
wfo-0001017427	2815
wfo-0001018017	2816
wfo-0001005216	2817
wfo-0001005226	2818
wfo-0001017632	2819
wfo-0001005418	2820
wfo-0001002050	2821
wfo-0001017640	2822
wfo-0001083361	2823
wfo-0001083360	2824
wfo-0000284421	2825
wfo-0000284481	2826
wfo-0001046388	2827
wfo-0001231255	2828
wfo-0001128266	2829
wfo-0001109597	2830
wfo-0001107402	2831
wfo-0001117771	2832
wfo-0001123518	2834
wfo-0001125568	2835
wfo-0001254817	2836
wfo-0001117774	2837
wfo-0000150776	2838
wfo-0001123787	2839
wfo-0001107405	2840
wfo-0001255609	2841
wfo-0001107406	2842
wfo-0000150847	2843
wfo-0001123523	2844
wfo-0001109288	2845
wfo-0001116604	2846
wfo-0001123774	2847
wfo-0001107410	2848
wfo-0001115644	2849
wfo-0001123776	2850
wfo-0001253214	2851
wfo-0001109294	2852
wfo-0000151032	2853
wfo-0000151079	2854
wfo-0001123534	2855
wfo-0001118604	2856
wfo-0001107411	2857
wfo-0001114939	2859
wfo-0001117814	2860
wfo-0001107412	2861
wfo-0001107864	2862
wfo-0001123747	2863
wfo-0001109297	2864
wfo-0001107413	2865
wfo-0001083363	2866
wfo-0000161686	2868
wfo-0000476084	2869
wfo-0000199424	2871
wfo-0000196964	2872
wfo-0000199426	2873
wfo-0000199427	2874
wfo-0000476033	2875
wfo-0000476041	2876
wfo-0000476043	2877
wfo-0000476020	2878
wfo-0000476021	2879
wfo-0001141130	2880
wfo-0000475841	2881
wfo-0001390644	2883
wfo-0000475821	2884
wfo-0000475857	2885
wfo-0000475845	2886
wfo-0000288724	2887
wfo-0000288728	2888
wfo-0001238604	2889
wfo-0001238606	2890
wfo-0000505913	2891
wfo-0000506118	2892
wfo-0000507098	2893
wfo-0000507232	2894
wfo-0000507240	2895
wfo-0001368148	2896
wfo-0000507400	2897
wfo-0000507549	2898
wfo-0000507585	2899
wfo-0000507652	2900
wfo-0001276139	2902
wfo-0001247266	2903
wfo-0000779272	2904
wfo-0001117282	2905
wfo-0001125749	2906
wfo-0001125740	2907
wfo-0001125756	2908
wfo-0001125758	2909
wfo-0000150248	2910
wfo-0001117821	2911
wfo-0001125760	2912
wfo-0001227360	2913
wfo-0001108667	2914
wfo-0001115925	2915
wfo-0001117819	2916
wfo-0001117820	2917
wfo-0001125751	2918
wfo-0001238026	2919
wfo-0000150254	2920
wfo-0001115647	2921
wfo-0001125752	2922
wfo-0001227311	2923
wfo-0001017269	2924
wfo-0001115649	2925
wfo-0000289386	2926
wfo-0000289483	2927
wfo-0000807376	2929
wfo-0000289659	2930
wfo-0000289668	2931
wfo-0000289676	2932
wfo-0000289832	2933
wfo-0000290800	2934
wfo-0000290832	2935
wfo-0000291077	2936
wfo-0000291467	2937
wfo-0000291470	2938
wfo-0000291523	2939
wfo-0000291531	2940
wfo-0000291661	2941
wfo-0000291701	2942
wfo-0000799368	2944
wfo-0000291976	2945
wfo-0000292104	2946
wfo-0000292253	2947
wfo-0000292292	2948
wfo-0000292571	2949
wfo-0000292753	2950
wfo-0000292767	2951
wfo-0000292829	2952
wfo-0000293080	2953
wfo-0000293136	2954
wfo-0000293147	2955
wfo-0000293224	2956
wfo-0000293263	2957
wfo-0000293856	2958
wfo-0000778718	2959
wfo-0000778720	2960
wfo-0000778721	2961
wfo-0000778730	2962
wfo-0000778733	2963
wfo-0000778734	2964
wfo-0001267673	2965
wfo-0001267678	2966
wfo-0001085942	2967
wfo-0000295013	2968
wfo-0000295095	2969
wfo-0000295174	2970
wfo-0000295190	2971
wfo-0000295201	2972
wfo-0000509912	2973
wfo-0001116568	2974
wfo-0001141255	2975
wfo-0001141259	2976
wfo-0001141223	2977
wfo-0001242741	2978
wfo-0000510137	2979
wfo-0001016273	2980
wfo-0001131596	2981
wfo-0000296289	2983
wfo-0000296290	2985
wfo-0000296296	2986
wfo-0000296303	2987
wfo-0000296387	2988
wfo-0000514890	2989
wfo-0000515264	2990
wfo-0000516938	2991
wfo-0000517365	2992
wfo-0000517429	2993
wfo-0000518262	2994
wfo-0000520390	2995
wfo-0000520399	2996
wfo-0000520403	2997
wfo-0000521190	2998
wfo-0000296762	2999
wfo-0000297077	3000
wfo-0000404539	3001
wfo-0001262265	3002
wfo-0000399642	3003
wfo-0000399604	3004
wfo-0000398907	3005
wfo-0001014372	3007
wfo-0000988442	3008
wfo-0001014673	3009
wfo-0000983363	3010
wfo-0001014455	3011
wfo-0000984595	3012
wfo-0001132004	3013
wfo-0000403185	3014
wfo-0000403186	3015
wfo-0000403288	3016
wfo-0000398943	3018
wfo-0001278859	3019
wfo-0001018060	3020
wfo-0000990767	3021
wfo-0000983441	3022
wfo-0001017951	3024
wfo-0000993850	3025
wfo-0001017588	3027
wfo-0001002128	3028
wfo-0000988480	3029
wfo-0000991305	3030
wfo-0000994330	3031
wfo-0000983328	3032
wfo-0001002192	3033
wfo-0000999517	3034
wfo-0001018092	3035
wfo-0000995089	3036
wfo-0000995169	3037
wfo-0001017865	3039
wfo-0000995739	3040
wfo-0000983438	3041
wfo-0001017833	3042
wfo-0001000919	3043
wfo-0000996177	3044
wfo-0001387764	3045
wfo-0001133479	3047
wfo-0001133460	3048
wfo-0000770507	3050
wfo-0000738109	3051
wfo-0000771081	3052
wfo-0000930856	3053
wfo-0001133625	3054
wfo-0001100626	3055
wfo-0001242094	3056
wfo-0000503496	3057
wfo-0000503494	3058
wfo-0000503511	3059
wfo-0001119683	3060
wfo-0001117304	3061
wfo-0000194888	3062
wfo-0000302677	3063
wfo-0000492946	3064
wfo-0001135253	3065
wfo-0001129103	3066
wfo-0000170646	3068
wfo-0000199668	3069
wfo-0000438024	3070
wfo-0000438025	3071
wfo-0001083366	3072
wfo-0000303880	3073
wfo-0000303883	3074
wfo-0000303884	3075
wfo-0000779558	3076
wfo-0001224545	3078
wfo-0000500955	3079
wfo-0001225014	3080
wfo-0000304986	3081
wfo-0000304987	3082
wfo-0000304988	3083
wfo-0000304993	3084
wfo-0000304996	3085
wfo-0000304997	3086
wfo-0000305001	3087
wfo-0000525029	3088
wfo-0000305026	3089
wfo-0000305033	3090
wfo-0000305036	3091
wfo-0000305037	3092
wfo-0000305043	3093
wfo-0000305051	3094
wfo-0000305058	3095
wfo-0000305067	3096
wfo-0000305069	3097
wfo-0000305070	3098
wfo-0000305079	3099
wfo-0000305087	3100
wfo-0000305093	3101
wfo-0000305096	3102
wfo-0000305102	3103
wfo-0000525038	3104
wfo-0000305109	3105
wfo-0000525039	3106
wfo-0000305117	3107
wfo-0001136283	3108
wfo-0001065157	3109
wfo-0000492035	3110
wfo-0000734154	3111
wfo-0001237310	3112
wfo-0001107476	3113
wfo-0001116503	3114
wfo-0000495438	3115
wfo-0001134603	3116
wfo-0000526738	3117
wfo-0000527218	3118
wfo-0000527542	3119
wfo-0001280877	3120
wfo-0000527668	3121
wfo-0000528351	3122
wfo-0000528383	3123
wfo-0000529555	3124
wfo-0000530412	3125
wfo-0000531932	3126
wfo-0000532298	3127
wfo-0000501027	3128
wfo-0000501013	3129
wfo-0000501014	3131
wfo-0000501004	3132
wfo-0000818596	3133
wfo-0000533246	3134
wfo-0000740106	3135
wfo-0000533438	3136
wfo-0000546576	3137
wfo-0000547801	3138
wfo-0000548551	3139
wfo-0000548604	3140
wfo-0000548614	3142
wfo-0000549132	3143
wfo-0000549389	3144
wfo-0000550857	3145
wfo-0000551175	3146
wfo-0000551231	3147
wfo-0000551242	3148
wfo-0000551836	3150
wfo-0000552059	3151
wfo-0000552091	3152
wfo-0000552144	3153
wfo-0000552165	3154
wfo-0000552239	3155
wfo-0000552374	3156
wfo-0000552456	3157
wfo-0000552823	3158
wfo-0000552939	3159
wfo-0000553059	3160
wfo-0000553091	3161
wfo-0000553106	3162
wfo-0000553118	3163
wfo-0000553132	3164
wfo-0000145560	3165
wfo-0001126041	3166
wfo-0000492935	3167
wfo-0000492941	3168
wfo-0001035243	3169
wfo-0000495146	3170
wfo-0000495138	3171
wfo-0001040303	3172
wfo-0001383015	3174
wfo-0001271609	3175
wfo-0001075787	3176
wfo-0000501335	3177
wfo-0000501284	3178
wfo-0001074735	3179
wfo-0001075793	3180
wfo-0000501294	3181
wfo-0000441843	3182
wfo-0001244534	3183
wfo-0001125311	3184
wfo-0001330095	3185
wfo-0001125302	3186
wfo-0001125310	3187
wfo-0001107423	3189
wfo-0001268311	3190
wfo-0001125306	3191
wfo-0001330368	3192
wfo-0001276729	3193
wfo-0000748166	3194
wfo-0001276516	3195
wfo-0001125312	3198
wfo-0001276513	3199
wfo-0001276496	3201
wfo-0001274950	3202
wfo-0001119983	3203
wfo-0001276492	3205
wfo-0000748162	3207
wfo-0001125307	3209
wfo-0001121338	3210
wfo-0001256918	3211
wfo-0001109675	3212
wfo-0001116572	3213
wfo-0001115940	3214
wfo-0000185986	3215
wfo-0001069446	3216
wfo-0001069445	3217
wfo-0000432992	3218
wfo-0000309757	3219
wfo-0000435045	3220
wfo-0000438642	3221
wfo-0001240106	3222
wfo-0000311210	3223
wfo-0000199670	3224
wfo-0000199673	3225
wfo-0000199677	3226
wfo-0000199684	3227
wfo-0000199678	3228
wfo-0000499080	3229
wfo-0000505180	3230
wfo-0000507971	3231
wfo-0000441673	3232
wfo-0001219141	3233
wfo-0000493154	3234
wfo-0001142241	3235
wfo-0001281577	3236
wfo-0001046608	3237
wfo-0000740812	3238
wfo-0000740748	3239
wfo-0000740766	3240
wfo-0000739239	3242
wfo-0000740563	3243
wfo-0000740545	3244
wfo-0000740672	3245
wfo-0000739163	3247
wfo-0000740588	3248
wfo-0000742694	3250
wfo-0000742649	3251
wfo-0000742357	3252
wfo-0000742571	3253
wfo-0000742960	3254
wfo-0000742873	3255
wfo-0000742713	3256
wfo-0000742768	3257
wfo-0000739275	3258
wfo-0000742827	3260
wfo-0001073236	3261
wfo-0000741873	3262
wfo-0000741848	3263
wfo-0000739309	3264
wfo-0000741774	3266
wfo-0000742255	3267
wfo-0000741913	3268
wfo-0000741997	3269
wfo-0000739266	3270
wfo-0001225322	3272
wfo-0000161994	3273
wfo-0001280639	3274
wfo-0000162034	3275
wfo-0000162040	3276
wfo-0001238701	3277
wfo-0001081790	3278
wfo-0000162077	3279
wfo-0000162091	3280
wfo-0001083386	3281
wfo-0000162118	3282
wfo-0000162137	3283
wfo-0001237633	3284
wfo-0000162161	3285
wfo-0001140430	3286
wfo-0001140434	3287
wfo-0000501346	3288
wfo-0001223782	3289
wfo-0001236383	3290
wfo-0000495210	3291
wfo-0001138476	3292
wfo-0001016817	3293
wfo-0000996758	3297
wfo-0000311980	3298
wfo-0000779723	3299
wfo-0000507981	3300
wfo-0001109380	3301
wfo-0001125524	3302
wfo-0001125523	3303
wfo-0001016819	3304
wfo-0000313527	3305
wfo-0000313531	3306
wfo-0000557759	3307
wfo-0000557771	3308
wfo-0000557825	3309
wfo-0000803966	3310
wfo-0000557847	3311
wfo-0001291317	3313
wfo-0001238120	3314
wfo-0000498751	3315
wfo-0001115653	3316
wfo-0000505185	3317
wfo-0001279147	3318
wfo-0000505154	3319
wfo-0001083815	3320
wfo-0001238643	3321
wfo-0000505181	3322
wfo-0001083818	3323
wfo-0001238631	3324
wfo-0000505046	3325
wfo-0000505043	3326
wfo-0000505042	3327
wfo-0000505065	3328
wfo-0000505063	3329
wfo-0000505056	3330
wfo-0001238625	3331
wfo-0000505053	3332
wfo-0000505081	3333
wfo-0000491701	3334
wfo-0000491935	3335
wfo-0000491589	3336
wfo-0000491639	3337
wfo-0000491653	3338
wfo-0000491627	3339
wfo-0001141279	3340
wfo-0000491851	3341
wfo-0001281831	3342
wfo-0000491919	3343
wfo-0001281825	3344
wfo-0001269330	3345
wfo-0001141261	3346
wfo-0001390645	3347
wfo-0001141132	3349
wfo-0001140523	3350
wfo-0000779618	3351
wfo-0000779620	3352
wfo-0000779666	3353
wfo-0000779695	3354
wfo-0001250314	3356
wfo-0001016159	3357
wfo-0001016577	3359
wfo-0000562066	3360
wfo-0001136610	3361
wfo-0001139961	3362
wfo-0000317251	3363
wfo-0000317318	3364
wfo-0000317354	3365
wfo-0000317363	3366
wfo-0001074221	3367
wfo-0001074222	3368
wfo-0000502752	3369
wfo-0001074231	3370
wfo-0000502944	3371
wfo-0001074214	3372
wfo-0000502993	3373
wfo-0001074224	3374
wfo-0001074211	3375
wfo-0000502880	3376
wfo-0000502891	3377
wfo-0000502909	3378
wfo-0000502895	3379
wfo-0000501272	3380
wfo-0000501263	3381
wfo-0000492663	3382
wfo-0001041953	3383
wfo-0001041952	3384
wfo-0000437616	3386
wfo-0000317581	3387
wfo-0000317662	3388
wfo-0001063864	3389
wfo-0000498196	3390
wfo-0000497940	3391
wfo-0001065306	3392
wfo-0001065311	3393
wfo-0001141817	3394
wfo-0001141700	3395
wfo-0000491199	3396
wfo-0000491203	3397
wfo-0001141713	3398
wfo-0001230507	3399
wfo-0001364999	3400
wfo-0000491449	3401
wfo-0001387882	3402
wfo-0001141776	3403
wfo-0000491454	3404
wfo-0001141800	3405
wfo-0001368760	3407
wfo-0001141787	3408
wfo-0000492318	3409
wfo-0001141690	3410
wfo-0001141793	3411
wfo-0000492303	3413
wfo-0000491018	3414
wfo-0000490970	3415
wfo-0000490951	3416
wfo-0001141780	3417
wfo-0001141729	3418
wfo-0001117754	3419
wfo-0000318180	3420
wfo-0000318202	3421
wfo-0000318208	3422
wfo-0000318231	3423
wfo-0000318236	3424
wfo-0000318237	3425
wfo-0000318239	3426
wfo-0000318257	3427
wfo-0000318267	3428
wfo-0000318272	3429
wfo-0000318274	3432
wfo-0000318273	3433
wfo-0000318291	3434
wfo-0000318320	3435
wfo-0001366413	3436
wfo-0000318327	3437
wfo-0000318328	3439
wfo-0000318374	3440
wfo-0000318375	3441
wfo-0001366414	3442
wfo-0000318389	3443
wfo-0000318390	3445
wfo-0000318424	3446
wfo-0000318434	3447
wfo-0000318445	3448
wfo-0000318451	3449
wfo-0000318510	3450
wfo-0000318521	3451
wfo-0000318529	3452
wfo-0000318572	3453
wfo-0000318585	3454
wfo-0000318586	3455
wfo-0000318620	3456
wfo-0000318629	3457
wfo-0000318648	3458
wfo-0000318655	3459
wfo-0000318661	3460
wfo-0000318666	3461
wfo-0000318692	3462
wfo-0000318693	3463
wfo-0000318710	3464
wfo-0000318711	3466
wfo-0000318712	3467
wfo-0000318713	3468
wfo-0000318754	3470
wfo-0000318756	3471
wfo-0000318757	3472
wfo-0001366415	3473
wfo-0000318774	3474
wfo-0000318804	3475
wfo-0000318809	3476
wfo-0000318813	3477
wfo-0000318829	3478
wfo-0000318855	3479
wfo-0000318861	3480
wfo-0000318862	3481
wfo-0000318864	3482
wfo-0000318872	3483
wfo-0000318906	3484
wfo-0000318920	3485
wfo-0000318955	3486
wfo-0000318961	3487
wfo-0000318977	3488
wfo-0000318986	3489
wfo-0000319035	3490
wfo-0000319084	3491
wfo-0000319100	3492
wfo-0000319101	3493
wfo-0000319137	3495
wfo-0000319139	3496
wfo-0000319161	3497
wfo-0000319189	3498
wfo-0000319193	3499
wfo-0000319226	3500
wfo-0000319243	3501
wfo-0000319246	3502
wfo-0001366416	3503
wfo-0000319254	3504
wfo-0000319277	3505
wfo-0000319278	3506
wfo-0000319280	3507
wfo-0000319281	3508
wfo-0000319304	3509
wfo-0000319326	3510
wfo-0000319327	3511
wfo-0000319331	3512
wfo-0000319382	3513
wfo-0000319383	3514
wfo-0000319411	3516
wfo-0000319421	3517
wfo-0000319432	3518
wfo-0000319483	3519
wfo-0000319503	3522
wfo-0000319536	3523
wfo-0000319543	3524
wfo-0000319546	3525
wfo-0000319548	3526
wfo-0000319549	3527
wfo-0000319554	3528
wfo-0000319595	3529
wfo-0000319660	3530
wfo-0000319677	3531
wfo-0000319682	3532
wfo-0000780152	3533
wfo-0000780227	3534
wfo-0000780302	3535
wfo-0000319746	3536
wfo-0000319756	3537
wfo-0000319805	3538
wfo-0000319835	3539
wfo-0000319962	3540
wfo-0000320046	3542
wfo-0000320049	3543
wfo-0000320096	3544
wfo-0000567593	3545
wfo-0000567722	3546
wfo-0000567798	3547
wfo-0000567900	3548
wfo-0000568079	3549
wfo-0001117744	3550
wfo-0000320574	3551
wfo-0000320579	3552
wfo-0000320611	3553
wfo-0000320685	3554
wfo-0000454617	3555
wfo-0000454679	3556
wfo-0000170926	3557
wfo-0001256788	3558
wfo-0001107431	3559
wfo-0000413163	3560
wfo-0000413161	3561
wfo-0001075804	3562
wfo-0000413128	3563
wfo-0000780286	3564
wfo-0000779838	3565
wfo-0001266677	3566
wfo-0001266833	3567
wfo-0001266611	3568
wfo-0001266643	3569
wfo-0001118692	3570
wfo-0001127395	3571
wfo-0001117085	3572
wfo-0001107432	3573
wfo-0001107433	3574
wfo-0001123564	3575
wfo-0001119346	3576
wfo-0001232140	3577
wfo-0001266926	3578
wfo-0001227731	3579
wfo-0001269931	3580
wfo-0001266705	3581
wfo-0001110935	3582
wfo-0000144682	3583
wfo-0001117088	3584
wfo-0001123568	3585
wfo-0001269941	3586
wfo-0001266864	3587
wfo-0001117090	3588
wfo-0001123570	3589
wfo-0000144721	3590
wfo-0001266829	3591
wfo-0001125556	3592
wfo-0001118153	3593
wfo-0001257046	3594
wfo-0001257127	3595
wfo-0001246402	3596
wfo-0000459361	3597
wfo-0001267164	3598
wfo-0000408341	3599
wfo-0001045885	3600
wfo-0001045865	3603
wfo-0001253316	3604
wfo-0000770146	3605
wfo-0001125696	3606
wfo-0000153155	3607
wfo-0001125586	3608
wfo-0001117713	3609
wfo-0001110850	3610
wfo-0001269840	3611
wfo-0001125693	3612
wfo-0001125623	3613
wfo-0001109405	3614
wfo-0001252901	3615
wfo-0000153287	3616
wfo-0001125621	3617
wfo-0000153292	3618
wfo-0001125573	3619
wfo-0001123579	3622
wfo-0001125610	3623
wfo-0001125702	3624
wfo-0001109418	3625
wfo-0001125594	3626
wfo-0000153373	3627
wfo-0001125672	3628
wfo-0000153378	3629
wfo-0000153418	3630
wfo-0001252685	3632
wfo-0001125587	3633
wfo-0001109427	3634
wfo-0001125572	3635
wfo-0001125677	3636
wfo-0001125583	3638
wfo-0000153528	3639
wfo-0000153558	3640
wfo-0001125619	3641
wfo-0000153601	3642
wfo-0001328339	3643
wfo-0001125689	3644
wfo-0001125684	3645
wfo-0001231226	3646
wfo-0001125700	3647
wfo-0001110695	3648
wfo-0001125600	3649
wfo-0001125601	3650
wfo-0001109447	3651
wfo-0001125613	3652
wfo-0001117714	3653
wfo-0001284893	3654
wfo-0000153666	3655
wfo-0001253884	3656
wfo-0000458440	3657
wfo-0001134598	3658
wfo-0000323136	3659
wfo-0000572544	3660
wfo-0000572594	3661
wfo-0000508041	3662
wfo-0001224494	3663
wfo-0000409004	3664
wfo-0000409006	3665
wfo-0001225252	3666
wfo-0000411226	3667
wfo-0000411260	3668
wfo-0000411274	3669
wfo-0000411251	3670
wfo-0000325012	3671
wfo-0000748881	3672
wfo-0000456701	3673
wfo-0001238609	3674
wfo-0000456716	3675
wfo-0001228223	3676
wfo-0000456530	3677
wfo-0001083980	3678
wfo-0001140274	3679
wfo-0001140253	3680
wfo-0000458503	3681
wfo-0000458525	3682
wfo-0000458491	3683
wfo-0000458568	3684
wfo-0000458557	3685
wfo-0000458563	3686
wfo-0001140273	3687
wfo-0000326442	3688
wfo-0000326483	3689
wfo-0001275123	3690
wfo-0000327065	3692
wfo-0000020781	3693
wfo-0000410405	3694
wfo-0000457802	3695
wfo-0000457857	3696
wfo-0001116527	3697
wfo-0001116560	3698
wfo-0001118120	3699
wfo-0000146472	3700
wfo-0001116531	3701
wfo-0001124426	3702
wfo-0000592065	3704
wfo-0000408012	3705
wfo-0000407959	3706
wfo-0001301354	3707
wfo-0000407965	3708
wfo-0001383261	3710
wfo-0000407988	3711
wfo-0001225399	3712
wfo-0000408636	3714
wfo-0000408109	3715
wfo-0000408111	3716
wfo-0001383263	3718
wfo-0001225378	3719
wfo-0001040290	3720
wfo-0001382731	3721
wfo-0001382737	3722
wfo-0001225373	3723
wfo-0000408042	3724
wfo-0001225376	3725
wfo-0001360734	3726
wfo-0001383262	3727
wfo-0000408061	3730
wfo-0001225374	3731
wfo-0000408069	3732
wfo-0000457326	3733
wfo-0001046390	3734
wfo-0000592991	3735
wfo-0000454400	3736
wfo-0000328176	3737
wfo-0000328239	3738
wfo-0000328247	3739
wfo-0000328255	3740
wfo-0000328288	3741
wfo-0000328298	3742
wfo-0000328303	3743
wfo-0000328314	3744
wfo-0000328333	3745
wfo-0000328341	3746
wfo-0000328346	3747
wfo-0000328356	3748
wfo-0000328357	3749
wfo-0000328374	3750
wfo-0000328377	3751
wfo-0000328599	3752
wfo-0000328600	3753
wfo-0000328601	3754
wfo-0000328623	3755
wfo-0001237385	3756
wfo-0000457312	3757
wfo-0000457402	3758
wfo-0001142832	3759
wfo-0001142566	3760
wfo-0001142693	3761
wfo-0000594497	3762
wfo-0000330487	3763
wfo-0000330495	3765
wfo-0000330504	3768
wfo-0000417615	3770
wfo-0000417612	3771
wfo-0000421660	3772
wfo-0000153780	3774
wfo-0001143773	3775
wfo-0000330938	3776
wfo-0000330951	3777
wfo-0001138958	3778
wfo-0000332485	3779
