"taxonID","Identifier","bibliographicCitation"
"wfo-0000938952","130366","Secco, Ricardo de S. 2004. Alchorneae (Euphorbiaceae) (Alchornea, Aparisthmium e Conceveiba). Fl. Neotrop. Monogr. 93: 1-194."
"wfo-0000938931","130366","Secco, Ricardo de S. 2004. Alchorneae (Euphorbiaceae) (Alchornea, Aparisthmium e Conceveiba). Fl. Neotrop. Monogr. 93: 1-194."
"wfo-0000938758","130366","Secco, Ricardo de S. 2004. Alchorneae (Euphorbiaceae) (Alchornea, Aparisthmium e Conceveiba). Fl. Neotrop. Monogr. 93: 1-194."
"wfo-0000938682","130366","Secco, Ricardo de S. 2004. Alchorneae (Euphorbiaceae) (Alchornea, Aparisthmium e Conceveiba). Fl. Neotrop. Monogr. 93: 1-194."
"wfo-0000938604","130366","Secco, Ricardo de S. 2004. Alchorneae (Euphorbiaceae) (Alchornea, Aparisthmium e Conceveiba). Fl. Neotrop. Monogr. 93: 1-194."
"wfo-0000938515","130366","Secco, Ricardo de S. 2004. Alchorneae (Euphorbiaceae) (Alchornea, Aparisthmium e Conceveiba). Fl. Neotrop. Monogr. 93: 1-194."
"wfo-0000938504","130366","Secco, Ricardo de S. 2004. Alchorneae (Euphorbiaceae) (Alchornea, Aparisthmium e Conceveiba). Fl. Neotrop. Monogr. 93: 1-194."
"wfo-0000938386","130366","Secco, Ricardo de S. 2004. Alchorneae (Euphorbiaceae) (Alchornea, Aparisthmium e Conceveiba). Fl. Neotrop. Monogr. 93: 1-194."
"wfo-0000938307","130366","Secco, Ricardo de S. 2004. Alchorneae (Euphorbiaceae) (Alchornea, Aparisthmium e Conceveiba). Fl. Neotrop. Monogr. 93: 1-194."
"wfo-0000938264","130366","Secco, Ricardo de S. 2004. Alchorneae (Euphorbiaceae) (Alchornea, Aparisthmium e Conceveiba). Fl. Neotrop. Monogr. 93: 1-194."
"wfo-0000919274","130366","Secco, Ricardo de S. 2004. Alchorneae (Euphorbiaceae) (Alchornea, Aparisthmium e Conceveiba). Fl. Neotrop. Monogr. 93: 1-194."
"wfo-0000919246","130366","Secco, Ricardo de S. 2004. Alchorneae (Euphorbiaceae) (Alchornea, Aparisthmium e Conceveiba). Fl. Neotrop. Monogr. 93: 1-194."
"wfo-0000919235","130366","Secco, Ricardo de S. 2004. Alchorneae (Euphorbiaceae) (Alchornea, Aparisthmium e Conceveiba). Fl. Neotrop. Monogr. 93: 1-194."
"wfo-0000919181","130366","Secco, Ricardo de S. 2004. Alchorneae (Euphorbiaceae) (Alchornea, Aparisthmium e Conceveiba). Fl. Neotrop. Monogr. 93: 1-194."
"wfo-0000475649","112855","Arbo, María M. 1995. Turneraceae --- Parte I. Piriqueta. Fl. Neotrop. Monogr. 67: 1-156."
"wfo-0000695376","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0000695152","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0000695179","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0001230629","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0000695067","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0001021240","175832","Bohs, Lynn A. 1994. Cyphomandra (Solanaceae). Fl. Neotrop. Monogr. 63: 154."
"wfo-0001021224","175832","Bohs, Lynn A. 1994. Cyphomandra (Solanaceae). Fl. Neotrop. Monogr. 63: 154."
"wfo-0001021216","175832","Bohs, Lynn A. 1994. Cyphomandra (Solanaceae). Fl. Neotrop. Monogr. 63: 154."
"wfo-0001021209","175832","Bohs, Lynn A. 1994. Cyphomandra (Solanaceae). Fl. Neotrop. Monogr. 63: 154."
"wfo-0001021132","175832","Bohs, Lynn A. 1994. Cyphomandra (Solanaceae). Fl. Neotrop. Monogr. 63: 154."
"wfo-0001021231","175832","Bohs, Lynn A. 1994. Cyphomandra (Solanaceae). Fl. Neotrop. Monogr. 63: 154."
"wfo-0000379214","238596","Rohwer, Jens G. 1993. Lauraceae: Nectandra. Fl. Neotrop. Monogr. 60: 1-332."
"wfo-0000379137","238596","Rohwer, Jens G. 1993. Lauraceae: Nectandra. Fl. Neotrop. Monogr. 60: 1-332."
"wfo-0001182349","68684","Salazar Allen, Noris. 1993. Leucophanaceae. Fl. Neotrop. Monogr. 59: 1-11."
"wfo-0001191678","38090","Reese, William D. 1993. Calymperaceae. Fl. Neotrop. Monogr. 58: 1-102."
"wfo-0001074192","31955","Norman, E. M. 2000. Buddlejaceae. Fl. Neotrop. Monogr. 81: 1-225."
"wfo-0001031359","103541","Knapp, Sandra D. 2002. Solanum section Geminata (Solanaceae). Fl. Neotrop. Monogr. 84: 1-404."
"wfo-0000574052","31955","Norman, E. M. 2000. Buddlejaceae. Fl. Neotrop. Monogr. 81: 1-225."
"wfo-4000022464","473042","Balslev, Henrik. 1996. Juncaceae. Fl. Neotrop. Monogr. 68: 1-167."
"wfo-4000036195","472759","Gradstein, S. Robbert. 1994. Lejeuneaceae: Ptychantheae, Brachiolejeuneae. Fl. Neotrop. Monogr. 62: 216."
"wfo-4000021845","472759","Gradstein, S. Robbert. 1994. Lejeuneaceae: Ptychantheae, Brachiolejeuneae. Fl. Neotrop. Monogr. 62: 216."
"wfo-4000000115","472759","Gradstein, S. Robbert. 1994. Lejeuneaceae: Ptychantheae, Brachiolejeuneae. Fl. Neotrop. Monogr. 62: 216."
"wfo-4000000419","472759","Gradstein, S. Robbert. 1994. Lejeuneaceae: Ptychantheae, Brachiolejeuneae. Fl. Neotrop. Monogr. 62: 216."
"wfo-4000002901","472759","Gradstein, S. Robbert. 1994. Lejeuneaceae: Ptychantheae, Brachiolejeuneae. Fl. Neotrop. Monogr. 62: 216."
"wfo-4000004782","472759","Gradstein, S. Robbert. 1994. Lejeuneaceae: Ptychantheae, Brachiolejeuneae. Fl. Neotrop. Monogr. 62: 216."
"wfo-4000005175","472759","Gradstein, S. Robbert. 1994. Lejeuneaceae: Ptychantheae, Brachiolejeuneae. Fl. Neotrop. Monogr. 62: 216."
"wfo-4000007049","472759","Gradstein, S. Robbert. 1994. Lejeuneaceae: Ptychantheae, Brachiolejeuneae. Fl. Neotrop. Monogr. 62: 216."
"wfo-4000011520","472759","Gradstein, S. Robbert. 1994. Lejeuneaceae: Ptychantheae, Brachiolejeuneae. Fl. Neotrop. Monogr. 62: 216."
"wfo-4000023126","472759","Gradstein, S. Robbert. 1994. Lejeuneaceae: Ptychantheae, Brachiolejeuneae. Fl. Neotrop. Monogr. 62: 216."
"wfo-4000023290","472759","Gradstein, S. Robbert. 1994. Lejeuneaceae: Ptychantheae, Brachiolejeuneae. Fl. Neotrop. Monogr. 62: 216."
"wfo-4000026589","472759","Gradstein, S. Robbert. 1994. Lejeuneaceae: Ptychantheae, Brachiolejeuneae. Fl. Neotrop. Monogr. 62: 216."
"wfo-4000034327","472759","Gradstein, S. Robbert. 1994. Lejeuneaceae: Ptychantheae, Brachiolejeuneae. Fl. Neotrop. Monogr. 62: 216."
"wfo-4000036688","472759","Gradstein, S. Robbert. 1994. Lejeuneaceae: Ptychantheae, Brachiolejeuneae. Fl. Neotrop. Monogr. 62: 216."
"wfo-4000040148","472759","Gradstein, S. Robbert. 1994. Lejeuneaceae: Ptychantheae, Brachiolejeuneae. Fl. Neotrop. Monogr. 62: 216."
"wfo-4000009397","257930","Hansen, Bertel. 1980. Balanophoraceae. Fl. Neotrop. Monogr. 23: 1-80."
"wfo-4000017321","257930","Hansen, Bertel. 1980. Balanophoraceae. Fl. Neotrop. Monogr. 23: 1-80."
"wfo-4000020722","257930","Hansen, Bertel. 1980. Balanophoraceae. Fl. Neotrop. Monogr. 23: 1-80."
"wfo-4000022227","257930","Hansen, Bertel. 1980. Balanophoraceae. Fl. Neotrop. Monogr. 23: 1-80."
"wfo-4000026797","257930","Hansen, Bertel. 1980. Balanophoraceae. Fl. Neotrop. Monogr. 23: 1-80."
"wfo-4000034862","257930","Hansen, Bertel. 1980. Balanophoraceae. Fl. Neotrop. Monogr. 23: 1-80."
"wfo-4000021779","472656","Haynes, Robert R. & Holm-Nielsen, Lauritz B. 1992. The Limnocharitaceae. Fl. Neotrop. Monogr. 56: 32."
"wfo-0000666052","472656","Haynes, Robert R. & Holm-Nielsen, Lauritz B. 1992. The Limnocharitaceae. Fl. Neotrop. Monogr. 56: 32."
"wfo-0000666021","472656","Haynes, Robert R. & Holm-Nielsen, Lauritz B. 1992. The Limnocharitaceae. Fl. Neotrop. Monogr. 56: 32."
"wfo-0000666000","472656","Haynes, Robert R. & Holm-Nielsen, Lauritz B. 1992. The Limnocharitaceae. Fl. Neotrop. Monogr. 56: 32."
"wfo-4000018525","472656","Haynes, Robert R. & Holm-Nielsen, Lauritz B. 1992. The Limnocharitaceae. Fl. Neotrop. Monogr. 56: 32."
"wfo-0000666011","472656","Haynes, Robert R. & Holm-Nielsen, Lauritz B. 1992. The Limnocharitaceae. Fl. Neotrop. Monogr. 56: 32."
"wfo-0000683301","472656","Haynes, Robert R. & Holm-Nielsen, Lauritz B. 1992. The Limnocharitaceae. Fl. Neotrop. Monogr. 56: 32."
"wfo-0000666030","472656","Haynes, Robert R. & Holm-Nielsen, Lauritz B. 1992. The Limnocharitaceae. Fl. Neotrop. Monogr. 56: 32."
"wfo-4000033784","472908","Haynes, Robert R. & Holm-Nielsen, Laurtiz B. 1994. The Alismataceae. Fl. Neotrop. Monogr. 64: 1-228."
"wfo-0000766465","472908","Haynes, Robert R. & Holm-Nielsen, Laurtiz B. 1994. The Alismataceae. Fl. Neotrop. Monogr. 64: 1-228."
"wfo-0000738022","472908","Haynes, Robert R. & Holm-Nielsen, Laurtiz B. 1994. The Alismataceae. Fl. Neotrop. Monogr. 64: 1-228."
"wfo-0000736828","472908","Haynes, Robert R. & Holm-Nielsen, Laurtiz B. 1994. The Alismataceae. Fl. Neotrop. Monogr. 64: 1-228."
"wfo-0000766401","472908","Haynes, Robert R. & Holm-Nielsen, Laurtiz B. 1994. The Alismataceae. Fl. Neotrop. Monogr. 64: 1-228."
"wfo-0000766479","472908","Haynes, Robert R. & Holm-Nielsen, Laurtiz B. 1994. The Alismataceae. Fl. Neotrop. Monogr. 64: 1-228."
"wfo-4000021265","134790","Hedenäs, Lars. 2003. Amblystegiaceae. Fl. Neotrop. Monogr. 89: 1--107."
"wfo-4000020168","134790","Hedenäs, Lars. 2003. Amblystegiaceae. Fl. Neotrop. Monogr. 89: 1--107."
"wfo-4000018588","134790","Hedenäs, Lars. 2003. Amblystegiaceae. Fl. Neotrop. Monogr. 89: 1--107."
"wfo-4000012557","134790","Hedenäs, Lars. 2003. Amblystegiaceae. Fl. Neotrop. Monogr. 89: 1--107."
"wfo-4000009614","134790","Hedenäs, Lars. 2003. Amblystegiaceae. Fl. Neotrop. Monogr. 89: 1--107."
"wfo-0000503704","470689","Smith, Lyman B. & Downs, Robert J. 1974. Pitcairnioideae (Bromeliaceae). Fl. Neotrop. Monogr. 14 (1): 1-658."
"wfo-0000503880","470689","Smith, Lyman B. & Downs, Robert J. 1974. Pitcairnioideae (Bromeliaceae). Fl. Neotrop. Monogr. 14 (1): 1-658."
"wfo-4000006472","134790","Hedenäs, Lars. 2003. Amblystegiaceae. Fl. Neotrop. Monogr. 89: 1--107."
"wfo-4000006074","134790","Hedenäs, Lars. 2003. Amblystegiaceae. Fl. Neotrop. Monogr. 89: 1--107."
"wfo-0000235536","431670","Rogers, David J. & Appan, S. G. 1973. Manibot, Manihotoides (Euphorbiaceae). Fl. Neotrop. Monogr. 13: 1-272. 1 chart."
"wfo-4000014346","49915","Henderson, A. & Galeano, Gloria A. 1996. Euterpe, Prestoea, and Neonicholsonia (Palmae). Fl. Neotrop. Monogr. 72: 1-90."
"wfo-4000025787","49915","Henderson, A. & Galeano, Gloria A. 1996. Euterpe, Prestoea, and Neonicholsonia (Palmae). Fl. Neotrop. Monogr. 72: 1-90."
"wfo-4000031116","49915","Henderson, A. & Galeano, Gloria A. 1996. Euterpe, Prestoea, and Neonicholsonia (Palmae). Fl. Neotrop. Monogr. 72: 1-90."
"wfo-0000307252","25507","Henderson, A. 2000. Bactris (Palmae). Fl. Neotrop. Monogr. 79: 1-181."
"wfo-0000308218","25507","Henderson, A. 2000. Bactris (Palmae). Fl. Neotrop. Monogr. 79: 1-181."
"wfo-0000308169","25507","Henderson, A. 2000. Bactris (Palmae). Fl. Neotrop. Monogr. 79: 1-181."
"wfo-0000307523","25507","Henderson, A. 2000. Bactris (Palmae). Fl. Neotrop. Monogr. 79: 1-181."
"wfo-0000307329","25507","Henderson, A. 2000. Bactris (Palmae). Fl. Neotrop. Monogr. 79: 1-181."
"wfo-0000305948","25507","Henderson, A. 2000. Bactris (Palmae). Fl. Neotrop. Monogr. 79: 1-181."
"wfo-4000028220","84912","Hopkins, Helen C. F. 1986. Parkia (Leguminosae: Mimosoideae). Fl. Neotrop. Monogr. 43: 1-124."
"wfo-4000006961","472940","Ireland, Robert R. & Buck, William R. 1994. Stereophyllaceae. Fl. Neotrop. Monogr. 65: 1-49."
"wfo-4000013503","472940","Ireland, Robert R. & Buck, William R. 1994. Stereophyllaceae. Fl. Neotrop. Monogr. 65: 1-49."
"wfo-0000579474","472618","Molau, Ulf. 1988. Scrophulariaceae Part I. Calceolarieae. Fl. Neotrop. Monogr. 47: 1-325."
"wfo-4000019730","472940","Ireland, Robert R. & Buck, William R. 1994. Stereophyllaceae. Fl. Neotrop. Monogr. 65: 1-49."
"wfo-4000034699","472940","Ireland, Robert R. & Buck, William R. 1994. Stereophyllaceae. Fl. Neotrop. Monogr. 65: 1-49."
"wfo-0000460082","299147","Johnston, Marshall C. & Johnston, Laverne A. 1978. Rhamnus. Fl. Neotrop. Monogr. 20: 1-96."
"wfo-4000032604","388647","Kaastra, Roelof C. 1982. A monograph of the Pilocarpinae (Rutaceae). Fl. Neotrop. Monogr. 33: 1-198."
"wfo-0000680821","388647","Kaastra, Roelof C. 1982. A monograph of the Pilocarpinae (Rutaceae). Fl. Neotrop. Monogr. 33: 1-198."
"wfo-0001119599","466239","Labiak Evangelista, Paulo H. 2013. Grammitid ferns (Polypodiaceae). I. Lellingeria. Fl. Neotrop. Monogr. 111: 1--130."
"wfo-0001119658","466240","Lehnert, Marcus. 2013. Grammitid ferns (Polypodiaceae). II. Melpomene. Fl. Neotrop. Monogr. 112: 1--121."
"wfo-0001119661","466240","Lehnert, Marcus. 2013. Grammitid ferns (Polypodiaceae). II. Melpomene. Fl. Neotrop. Monogr. 112: 1--121."
"wfo-0001142873","471919","Lleras, Eduardo. 1978. Trigoniaceae. Fl. Neotrop. Monogr. 19: 1-73."
"wfo-4000018408","471919","Lleras, Eduardo. 1978. Trigoniaceae. Fl. Neotrop. Monogr. 19: 1-73."
"wfo-4000039149","471919","Lleras, Eduardo. 1978. Trigoniaceae. Fl. Neotrop. Monogr. 19: 1-73."
"wfo-4000007086","330686","Luteyn, James L. 1983. Ericaceae--part I. Cavendishia. Fl. Neotrop. Monogr. 35: 1-290."
"wfo-0000591412","330686","Luteyn, James L. 1983. Ericaceae--part I. Cavendishia. Fl. Neotrop. Monogr. 35: 1-290."
"wfo-0000591395","330686","Luteyn, James L. 1983. Ericaceae--part I. Cavendishia. Fl. Neotrop. Monogr. 35: 1-290."
"wfo-0000591370","330686","Luteyn, James L. 1983. Ericaceae--part I. Cavendishia. Fl. Neotrop. Monogr. 35: 1-290."
"wfo-0000591341","330686","Luteyn, James L. 1983. Ericaceae--part I. Cavendishia. Fl. Neotrop. Monogr. 35: 1-290."
"wfo-0000591316","330686","Luteyn, James L. 1983. Ericaceae--part I. Cavendishia. Fl. Neotrop. Monogr. 35: 1-290."
"wfo-0000591308","330686","Luteyn, James L. 1983. Ericaceae--part I. Cavendishia. Fl. Neotrop. Monogr. 35: 1-290."
"wfo-0000591288","330686","Luteyn, James L. 1983. Ericaceae--part I. Cavendishia. Fl. Neotrop. Monogr. 35: 1-290."
"wfo-0000591396","330686","Luteyn, James L. 1983. Ericaceae--part I. Cavendishia. Fl. Neotrop. Monogr. 35: 1-290."
"wfo-0000591479","330686","Luteyn, James L. 1983. Ericaceae--part I. Cavendishia. Fl. Neotrop. Monogr. 35: 1-290."
"wfo-4000029650","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-4000022538","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0001230654","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0001230625","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0001046880","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0000695425","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0000695397","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0000695176","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0000695096","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0000615931","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-4000004324","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-4000015402","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-4000037779","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0000523218","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0000523229","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0000523231","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0000615941","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0000695061","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0001230669","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0001230855","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0000523206","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0000523243","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-0000695223","473053","Luteyn, James L., et al. 1995. Ericaceae, Part II. The Superior-Ovaried Genera (Monotropoideae, Pyroloideae, Rhododendroideae, and Vaccinioideae P.P.). Fl. Neotrop. Monogr. 66: 560."
"wfo-4000020360","472927","Maas, P. J. M. & Maas-van de Kamer, H. 1993. Haemodoraceae. Fl. Neotrop. Monogr. 61: 1-44."
"wfo-4000032322","472927","Maas, P. J. M. & Maas-van de Kamer, H. 1993. Haemodoraceae. Fl. Neotrop. Monogr. 61: 1-44."
"wfo-4000034325","472927","Maas, P. J. M. & Maas-van de Kamer, H. 1993. Haemodoraceae. Fl. Neotrop. Monogr. 61: 1-44."
"wfo-4000040987","472927","Maas, P. J. M. & Maas-van de Kamer, H. 1993. Haemodoraceae. Fl. Neotrop. Monogr. 61: 1-44."
"wfo-0000525794","472927","Maas, P. J. M. & Maas-van de Kamer, H. 1993. Haemodoraceae. Fl. Neotrop. Monogr. 61: 1-44."
"wfo-4000028517","449967","Maas, Paulus J. M. & Rübsamen, T. 1986. Triuridaceae. Fl. Neotrop. Monogr. 40: 1-55."
"wfo-4000034670","449967","Maas, Paulus J. M. & Rübsamen, T. 1986. Triuridaceae. Fl. Neotrop. Monogr. 40: 1-55."
"wfo-4000035803","449967","Maas, Paulus J. M. & Rübsamen, T. 1986. Triuridaceae. Fl. Neotrop. Monogr. 40: 1-55."
"wfo-4000039416","449967","Maas, Paulus J. M. & Rübsamen, T. 1986. Triuridaceae. Fl. Neotrop. Monogr. 40: 1-55."
"wfo-4000040442","301071","Maas, Paulus J. M. & Ruyters, P. 1986. Voyria and Voyriella (saprophytic Gentianaceae). Fl. Neotrop. Monogr. 41: 1-93."
"wfo-4000040443","301071","Maas, Paulus J. M. & Ruyters, P. 1986. Voyria and Voyriella (saprophytic Gentianaceae). Fl. Neotrop. Monogr. 41: 1-93."
"wfo-0000421260","301071","Maas, Paulus J. M. & Ruyters, P. 1986. Voyria and Voyriella (saprophytic Gentianaceae). Fl. Neotrop. Monogr. 41: 1-93."
"wfo-0000388711","357517","Maas, Paulus J. M. 1972. Costoideae (Zingiberaceae). Fl. Neotrop. Monogr. 8: 1-140."
"wfo-0000363154","357517","Maas, Paulus J. M. 1972. Costoideae (Zingiberaceae). Fl. Neotrop. Monogr. 8: 1-140."
"wfo-0000363094","357517","Maas, Paulus J. M. 1972. Costoideae (Zingiberaceae). Fl. Neotrop. Monogr. 8: 1-140."
"wfo-0000363074","357517","Maas, Paulus J. M. 1972. Costoideae (Zingiberaceae). Fl. Neotrop. Monogr. 8: 1-140."
"wfo-0000362918","357517","Maas, Paulus J. M. 1972. Costoideae (Zingiberaceae). Fl. Neotrop. Monogr. 8: 1-140."
"wfo-0000363627","357517","Maas, Paulus J. M. 1972. Costoideae (Zingiberaceae). Fl. Neotrop. Monogr. 8: 1-140."
"wfo-0000510696","328420","Maas, Paulus J. M. 1977. Renealmia (Zingiberaceae--Zingiberoideae), Costoideae (Additions) (Zingiberaceae). Fl. Neotrop. Monogr. 18: 1-218."
"wfo-0000510901","328420","Maas, Paulus J. M. 1977. Renealmia (Zingiberaceae--Zingiberoideae), Costoideae (Additions) (Zingiberaceae). Fl. Neotrop. Monogr. 18: 1-218."
"wfo-0000511192","328420","Maas, Paulus J. M. 1977. Renealmia (Zingiberaceae--Zingiberoideae), Costoideae (Additions) (Zingiberaceae). Fl. Neotrop. Monogr. 18: 1-218."
"wfo-0000511422","328420","Maas, Paulus J. M. 1977. Renealmia (Zingiberaceae--Zingiberoideae), Costoideae (Additions) (Zingiberaceae). Fl. Neotrop. Monogr. 18: 1-218."
"wfo-4000023223","465928","Maas, Paulus J. M., et al. 1986. Burmanniaceae. Fl. Neotrop. Monogr. 42: 1-189."
"wfo-4000006484","465928","Maas, Paulus J. M., et al. 1986. Burmanniaceae. Fl. Neotrop. Monogr. 42: 1-189."
"wfo-4000002782","465928","Maas, Paulus J. M., et al. 1986. Burmanniaceae. Fl. Neotrop. Monogr. 42: 1-189."
"wfo-4000005788","465928","Maas, Paulus J. M., et al. 1986. Burmanniaceae. Fl. Neotrop. Monogr. 42: 1-189."
"wfo-4000010367","465928","Maas, Paulus J. M., et al. 1986. Burmanniaceae. Fl. Neotrop. Monogr. 42: 1-189."
"wfo-4000011584","465928","Maas, Paulus J. M., et al. 1986. Burmanniaceae. Fl. Neotrop. Monogr. 42: 1-189."
"wfo-4000016523","465928","Maas, Paulus J. M., et al. 1986. Burmanniaceae. Fl. Neotrop. Monogr. 42: 1-189."
"wfo-4000017836","465928","Maas, Paulus J. M., et al. 1986. Burmanniaceae. Fl. Neotrop. Monogr. 42: 1-189."
"wfo-4000024280","465928","Maas, Paulus J. M., et al. 1986. Burmanniaceae. Fl. Neotrop. Monogr. 42: 1-189."
"wfo-4000038219","465928","Maas, Paulus J. M., et al. 1986. Burmanniaceae. Fl. Neotrop. Monogr. 42: 1-189."
"wfo-0000388242","465928","Maas, Paulus J. M., et al. 1986. Burmanniaceae. Fl. Neotrop. Monogr. 42: 1-189."
"wfo-4000033432","101423","Maas, Paulus J. M., et al. 1992. Rollinia. Fl. Neotrop. Monogr. 57: 1-188."
"wfo-4000012718","47040","Maas, Paulus J. M., et al. 2003. Duguetia (Annonaceae). Fl. Neotrop. Monogr. 88: 1-274 pp."
"wfo-0000574256","31955","Norman, E. M. 2000. Buddlejaceae. Fl. Neotrop. Monogr. 81: 1-225."
"wfo-0000580013","472618","Molau, Ulf. 1988. Scrophulariaceae Part I. Calceolarieae. Fl. Neotrop. Monogr. 47: 1-325."
"wfo-0000579943","472618","Molau, Ulf. 1988. Scrophulariaceae Part I. Calceolarieae. Fl. Neotrop. Monogr. 47: 1-325."
