taxonID,description,type,language,contributor,audience,rightsHolder,creator,source,rights,license
wfo-0000215083,"forêts secondaires, végétations dégradées ; au Gabon à ± 500 m d’altitude, ailleurs à 350–1500 m.",ecology,fre,,,,,ref-Gbn-0000215083,,
wfo-0000215652,"sous-bois de forêt primaire et secondaire, inselbergs ; au Gabon jusqu’à 605 m d’altitude, ailleurs à 350–500 m.",ecology,fre,,,,,ref-Gbn-0000215652,,
wfo-0000215654,"sous-bois de forêt primaire et secondaire ; au Gabon jusqu’à 500 m d’altitude, ailleurs à 50–650 m.",ecology,fre,,,,,ref-Gbn-0000215654,,
wfo-0000215668,sous-bois de la forêt ; jusqu’à 100 m d’altitude.,ecology,fre,,,,,ref-Gbn-0000215668,,
wfo-0000215671,sous-bois de la forêt primaire et secondaire ; au Gabon à 225–580 m d’altitude.,ecology,fre,,,,,ref-Gbn-0000215671,,
wfo-0000215675,sous-bois de forêt ; au Gabon jusqu’à 620 m d’altitude.,ecology,fre,,,,,ref-Gbn-0000215675,,
wfo-0000215682,forêt primaire et secondaire ; au Gabon et ailleurs jusqu’à 655 m d’altitude.,ecology,fre,,,,,ref-Gbn-0000215682,,
wfo-0000216238,"sur sol sableux, sujet à la salinité ; entre 5 et 100 m d’altitude.",ecology,fre,,,,,ref-Gbn-0000216238,,
wfo-0000216490,forêts secondaires ; au Gabon et ailleurs à 100–500 m.,ecology,fre,,,,,ref-Gbn-0000216490,,
wfo-0000216771,"bords de rivières et marécages ; au Gabon à 0–650 m d’altitude, ailleurs jusqu’à 1500 m.",ecology,fre,,,,,ref-Gbn-0000216771,,
wfo-0000218102,forêts et végétation secondaire ; au Gabon et ailleurs jusqu’à 650 m d’altitude.,ecology,fre,,,,,ref-Gbn-0000218102,,
wfo-0000220564,"lisières de forêt, stations herbeuses ombragées, savanes ; au Gabon à 395–600 m d’altitude, ailleurs jusqu’à 2100 m.",ecology,fre,,,,,ref-Gbn-0000220564,,
wfo-0000221741,"sous-bois de forêts tropicales humides, sur sol bien drainé, basaltiques ou volcaniques ; au Gabon à ± 100 m d’altitude, ailleurs entre 50 et 250 m.",ecology,fre,,,,,ref-Gbn-0000221741,,
wfo-0000221743,"forêts secondaires, dans les trouées forestières, très commun le long des routes et sentiers, sur terre ferme ou périodiquement inondée ; au Gabon entre 100 et 500 m d’altitude, ailleurs entre 50 et 500 m.",ecology,fre,,,,,ref-Gbn-0000221743,,
wfo-0000221744,"forêts humides matures, plus rarement dans les forêts secondaires, commun sur sols périodiquement inondés ou marécageux ; au Gabon entre 10 et 500 m d’altitude, ailleurs entre 50 et 500 m.",ecology,fre,,,,,ref-Gbn-0000221744,,
wfo-0000222718,"forêts secondaires, lisières de forêt ; au Gabon à 550–650 m d’altitude, ailleurs jusqu’à 750 m.",ecology,fre,,,,,ref-Gbn-0000222718,,
wfo-0000222719,"forêt ; au Gabon à ± 100–200 m d’altitude, ailleurs à ± 25 m.",ecology,fre,,,,,ref-Gbn-0000222719,,
wfo-0000222724,forêts primaires et secondaires ; jusqu’à 630 m d’altitude.,ecology,fre,,,,,ref-Gbn-0000222724,,
wfo-0000222725,"forêts, lisières de forêt, marécages ; au Gabon jusqu’à 600 m d’altitude, ailleurs jusqu’à 900 m.",ecology,fre,,,,,ref-Gbn-0000222725,,
wfo-0000222726,"forêts denses, forêts galeries, savanes ligneuses ou herbeuses, bords de rivière ; au Gabon à 500 m d’altitude, ailleurs à 0–2500 m.",ecology,fre,,,,,ref-Gbn-0000222726,,
wfo-0000222739,"forêts primaires et secondaires, forêts fluviales ; au Gabon jusqu’à 500 m d’altitude, ailleurs jusqu’à 700 m.",ecology,fre,,,,,ref-Gbn-0000222739,,
wfo-0000222750,"forêts primaires et secondaires, forêts galeries ; au Gabon, jusqu’à 760 m d’altitude, ailleurs à 0–1400 m.",ecology,fre,,,,,ref-Gbn-0000222750,,
wfo-0000222765,forêt primaire et secondaire ; jusqu’à 500 m d’altitude.,ecology,fre,,,,,ref-Gbn-0000222765,,
wfo-0000222772,"forêts primaires, secondaires ou galeries ; au Gabon jusqu’à 500 m d’altitude, ailleurs jusqu’à 1700 m.",ecology,fre,,,,,ref-Gbn-0000222772,,
wfo-0000222778,"forêts primaires et secondaires, poches forestières dans la savane ; au Gabon jusqu’à 750 m d’altitude, ailleurs jusqu’à 1100 m.",ecology,fre,,,,,ref-Gbn-0000222778,,
wfo-0000222779,"probablement en forêt sempervirente de plaine, mais aucune information écologique précise n’est disponible sur les échantillons.",ecology,fre,,,,,ref-Gbn-0000222779,,
wfo-0000222790,"forêt primaire et secondaire ; au Gabon jusqu’à 1000 m d’altitude, ailleurs jusqu’à 1800 m.",ecology,fre,,,,,ref-Gbn-0000222790,,
wfo-0000222791,forêts primaires et secondaires ; jusqu’à 600 m d’altitude.,ecology,fre,,,,,ref-Gbn-0000222791,,
wfo-0000222799,"forêt primaire et secondaire, forêt galerie, forêt montagnarde ; au Gabon à 30–600 m d’altitude, ailleurs jusqu’à 1700 m.",ecology,fre,,,,,ref-Gbn-0000222799,,
wfo-0000222801,forêt primaire et secondaire ; au Gabon jusqu’à 700 m d’altitude.,ecology,fre,,,,,ref-Gbn-0000222801,,
wfo-0000222805,"forêts primaires et secondaires ; au Gabon, seulement à basse altitude, ailleurs jusqu’à 1000 m.",ecology,fre,,,,,ref-Gbn-0000222805,,
wfo-0000222806,"forêt primaire et secondaire ; au Gabon, jusqu’à 500 m d’altitude.",ecology,fre,,,,,ref-Gbn-0000222806,,
wfo-0000222807,"forêts primaires et secondaires, souvent en lisière de forêt ; au Gabon jusqu’à 800 m d’altitude, ailleurs jusqu’à 1000 m.",ecology,fre,,,,,ref-Gbn-0000222807,,
wfo-0000222817,"forêt ; au Gabon à basse altitude, ailleurs à 0–100 m.",ecology,fre,,,,,ref-Gbn-0000222817,,
wfo-0000222833,"forêt primaire et secondaire, sur sol sableux ou argileux ; au Gabon jusqu’à 500 m d’altitude.",ecology,fre,,,,,ref-Gbn-0000222833,,
wfo-0000222837,"forêt primaire et secondaire, forêt galerie, savanes ; au Gabon jusqu’à 850 m d’altitude, ailleurs jusqu’à 1700 m.",ecology,fre,,,,,ref-Gbn-0000222837,,
wfo-0000222858,"forêt ; au Gabon jusqu’à 590 m d’altitude, ailleurs à basse altitude.",ecology,fre,,,,,ref-Gbn-0000222858,,
wfo-0000222860,forêt primaire et secondaire ; jusqu’à 600 m d’altitude.,ecology,fre,,,,,ref-Gbn-0000222860,,
wfo-0000222863,"forêt primaire et secondaire ; au Gabon jusqu’à 900 m d’altitude, ailleurs jusqu’à 1000 m.",ecology,fre,,,,,ref-Gbn-0000222863,,
wfo-0000222882,"forêt primaire et secondaire, forêt galerie ; au Gabon jusqu’à 535 m d’altitude, ailleurs jusqu’à 800 m.",ecology,fre,,,,,ref-Gbn-0000222882,,
wfo-0000222885,"forêt primaire et secondaire, îlots forestiers en savane ; au Gabon jusqu’à 400 m d’altitude, jusqu’à 500 m ailleurs.",ecology,fre,,,,,ref-Gbn-0000222885,,
wfo-0000222905,forêt ; au Gabon et ailleurs jusqu’à 100 m d’altitude.,ecology,fre,,,,,ref-Gbn-0000222905,,
wfo-0000222908,"forêt primaire et secondaire ; au Gabon jusqu’à 560 m d’altitude, jusqu’à 800 m ailleurs.",ecology,fre,,,,,ref-Gbn-0000222908,,
wfo-0000223429,"forêts (secondaires), brousses, prairies, zones ouvertes ; au Gabon à environ 300 m d’altitude, ailleurs à 0–2400 m.",ecology,fre,,,,,ref-Gbn-0000223429,,
wfo-0000223449,"forêts claires, prairies, anciennes plantations ; au Gabon à environ 550 m d’altitude, ailleurs à 75–2070 m.",ecology,fre,,,,,ref-Gbn-0000223449,,
wfo-0000224589,"sols perturbés, anciennes cultures, forêts secondaires ; au Gabon à 0–50 m d’altitude, ailleurs en Afrique jusqu’à 1200 m.",ecology,fre,,,,,ref-Gbn-0000224589,,
wfo-0000224590,"champs cultivés, bords des routes, forêts mixtes, berges des cours d’eau, prairies et à proximité des habitations ; au Gabon à 0–500 m d’altitude, ailleurs en Afrique à 0–2670 m.",ecology,fre,,,,,ref-Gbn-0000224590,,
wfo-0000229007,"prairies, savanes ; au Gabon à 0–500 m d’altitude, ailleurs jusqu’à 1200 m.",ecology,fre,,,,,ref-Gbn-0000229007,,
wfo-0000229123,"prairies, savanes, bords de route ; au Gabon à 80–170 m d’altitude, ailleurs jusqu’à 1650 m.",ecology,fre,,,,,ref-Gbn-0000229123,,
wfo-0000234807,"forêt riveraine ; au Gabon à 100–510 m d’altitude, ailleurs à 100–500 m.",ecology,fre,,,,,ref-Gbn-0000234807,,
wfo-0000234835,"forêt de montagne ; au Gabon à 575–850 m d’altitude, ailleurs à 900–1400 m.",ecology,fre,,,,,ref-Gbn-0000234835,,
wfo-0000242198,"sols perturbés, clairières à végétation secondaire ; au Gabon à 0–100 m d’altitude, ailleurs à jusqu’à 1500 m.",ecology,fre,,,,,ref-Gbn-0000242198,,
wfo-0000242254,"terrains ouverts et zones perturbées ; au Gabon à 60 m d’altitude, ailleurs jusqu’à 500 m.",ecology,fre,,,,,ref-Gbn-0000242254,,
wfo-0000246386,"forêt primaire ou secondaire, également en stations ouvertes ; au Gabon jusqu’à 650 m d’altitude, ailleurs jusqu’à 900 m.",ecology,fre,,,,,ref-Gbn-0000246386,,
wfo-0000246387,"forêt primaire et secondaire ; au Gabon jusqu’à 650 m d’altitude, ailleurs jusqu’à 700 m.",ecology,fre,,,,,ref-Gbn-0000246387,,
wfo-0000253211,"zones perturbées ; au Gabon à 0–150 m altitude, jusqu’à 1300 m au Cameroun.",ecology,fre,,,,,ref-Gbn-0000253211,,
wfo-0000253344,zones perturbées ; à 0–1500 m d’altitude.,ecology,fre,,,,,ref-Gbn-0000253344,,
wfo-0000253537,"zones perturbées, notamment autour des puits de pétrole ; aussi en culture ; au Gabon à 20–100 m d’altitude, ailleurs jusqu’à 200 m.",ecology,fre,,,,,ref-Gbn-0000253537,,
wfo-0000255434,"forêt pluviale sempervirente ou semi-décidue humide, occasionnellement dans la forêt secondaire, généralement sur des sols bien drainés et non dans les endroits marécageux ; au Gabon à 450 m d’altitude, ailleurs à 3–360 m.",ecology,fre,,,,,ref-Gbn-0000255434,,
wfo-0000256744,"vieille forêt et forêt secondaire ; au Gabon jusqu’à 740 m, ailleurs jusqu’à 2200 m.",ecology,fre,,,,,ref-Gbn-0000256744,,
wfo-0000256746,"forêt secondaire, forêt claire ; au Gabon à ± 600 m d’altitude, ailleurs à 0–1000 m.",ecology,fre,,,,,ref-Gbn-0000256746,,
wfo-0000256748,"vieille forêt et forêt secondaire, près des rivières ; au Gabon jusqu’à 300 m d’altitude, ailleurs jusqu’à 1200 m.",ecology,fre,,,,,ref-Gbn-0000256748,,
wfo-0000256759,"vieille forêt et forêt secondaire ; au Gabon jusqu’à 500 m, ailleurs jusqu’à 1200 m.",ecology,fre,,,,,ref-Gbn-0000256759,,
wfo-0000256769,"fréquent le long des lisières de forêt, dans les clairières et en forêts secondaires, abondant sur sols périodiquement inondés et le long des rivières ; au Gabon entre 30 et 500 m d’altitude, ailleurs entre 10 et 550 m.",ecology,fre,,,,,ref-Gbn-0000256769,,
wfo-0000256770,"héliophile, commun dans des clairières des forêts humides et autres milieux ouverts ; au Gabon entre 5 et 30 m d’altitude, ailleurs entre 10 et 100 m.",ecology,fre,,,,,ref-Gbn-0000256770,,
wfo-0000261088,"forêt primaire et secondaire ; au Gabon jusqu’à 330 m d’altitude, ailleurs jusqu’à 650 m.",ecology,fre,,,,,ref-Gbn-0000261088,,
wfo-0000261090,"forêt primaire et secondaire ; au Gabon jusqu’à 620 m d’altitude, ailleurs jusqu’à 700 m.",ecology,fre,,,,,ref-Gbn-0000261090,,
wfo-0000261097,"forêt primaire et secondaire ; au Gabon à 250–600 m d’altitude, ailleurs jusqu’à 900 m.",ecology,fre,,,,,ref-Gbn-0000261097,,
wfo-0000261099,"forêt primaire et secondaire ; au Gabon à 50–450 m d’altitude, ailleurs jusqu’à 520 m.",ecology,fre,,,,,ref-Gbn-0000261099,,
wfo-0000267783,"sous-bois de la forêt primaire, forêt à okoumé, sur inselberg ; au Gabon à 200–660 m d’altitude, au Cameroun à 2 m.",ecology,fre,,,,,ref-Gbn-0000267783,,
wfo-0000269796,"poussant dans des habitats très différents, en général en forêt tropicale humide, en lisière de forêts, sur sols périodiquement inondés, le long des rivières, en bordure de mer, mais aussi en zone montagneuse sous des conditions plus arides ; au Gabon entre 0 et 100 m d’altitude, ailleurs jusqu’à 3000 m.",ecology,fre,,,,,ref-Gbn-0000269796,,
wfo-0000273290,"forêt primaire ou secondaire ; au Gabon jusqu’à 760 m d’altitude, ailleurs jusqu’à 900 m.",ecology,fre,,,,,ref-Gbn-0000273290,,
wfo-0000274773,"zones ouvertes ou mouillées des forêts ouvertes et forêts sempervirentes, berges de rivières et ruisseaux, brousses, jardins, fossés, bords de routes ; au Gabon à 0–800 m altitude, ailleurs jusqu’à 1300 m.",ecology,fre,,,,,ref-Gbn-0000274773,,
wfo-0000274784,"sol marécageux en prairie ou en forêt claire ; au Gabon à 150–700 m d’altitude, ailleurs jusqu’à 1500 m.",ecology,fre,,,,,ref-Gbn-0000274784,,
wfo-0000274793,"forêts, lisières forestières, zones marécageuses, marais ; au Gabon à 0–200 m d’altitude, jusqu’à 1150 m ailleurs.",ecology,fre,,,,,ref-Gbn-0000274793,,
wfo-0000276275,"forêt primaire et secondaire ; au Gabon jusqu’à ± 600 m d’altitude, ailleurs jusqu’à 1200 m.",ecology,fre,,,,,ref-Gbn-0000276275,,
wfo-0000276277,sous-bois de forêt dense sur sol sableux ; en-dessous de 50 m d’altitude.,ecology,fre,,,,,ref-Gbn-0000276277,,
wfo-0000276284,"forêt primaire et secondaire ; au Gabon au-dessus de 500 m d’altitude, ailleurs à 0–600 m.",ecology,fre,,,,,ref-Gbn-0000276284,,
wfo-0000276285,"sous-bois de forêt primaire et secondaire, jusqu’à 360 m d’altitude",ecology,fre,,,,,ref-Gbn-0000276285,,
wfo-0000276286,"forêt submontagnarde ; au Gabon à 600–900 m altitude, ailleurs jusqu’à 2300 m.",ecology,fre,,,,,ref-Gbn-0000276286,,
wfo-0000276288,"sous-bois de forêt ; au Gabon à ± 300 m d’altitude, ailleurs jusqu’à 1400 m.",ecology,fre,,,,,ref-Gbn-0000276288,,
wfo-0000276329,"forêt, surtout le long des rivières ; au Gabon à 480 m d’altitude, ailleurs à 0–500 m.",ecology,fre,,,,,ref-Gbn-0000276329,,
wfo-0000276336,"forêt, brousse ou stations ouvertes ; au Gabon jusqu’à 200 m d’altitude, ailleurs à 0–250 m.",ecology,fre,,,,,ref-Gbn-0000276336,,
wfo-0000279402,"sous-bois des forêts denses humides primaires ou secondaires anciennes, sol de terre ferme sur pente ; au Gabon entre 10 et 600 m d’altitude, ailleurs jusqu’à 650 m.",ecology,fre,,,,,ref-Gbn-0000279402,,
wfo-0000279403,"sous-bois des forêts tropicales humides, restreint aux forêts atlantiques, poussant abondement en zone périodiquement inondée ou moins abondement sur terre ferme ; au Gabon entre 5 et 500 m d’altitude, ailleurs parfois jusqu’à 1000 m.",ecology,fre,,,,,ref-Gbn-0000279403,,
wfo-0000279709,"forêts périodiquement inondées (forêts secondaires dominées par des Myristaceae, Mimosoideae et Euphorbiaceae), forêts à Gilbertiodendron, bords de rivières en forêt ou marécages ; au Gabon à ± 500 m d’altitude, à 600–710 m au Cameroun.",ecology,fre,,,,,ref-Gbn-0000279709,,
wfo-0000279989,"inselbergs, fourrés et forêt basse ou isolé dans les ourlets herbacés ; à 620–760 m d’altitude.",ecology,fre,,,,,ref-Gbn-0000279989,,
wfo-0000280060,"forêts secondaires et matures de terre ferme, forêts ripicoles, forêts submontagnardes ; jusqu’à 2400 m d’altitude.",ecology,fre,,,,,ref-Gbn-0000280060,,
wfo-0000280087,"forêts secondaires, bord de route ; au Gabon à 595 m d’altitude, en Angola à 1300 m d’altitude.",ecology,fre,,,,,ref-Gbn-0000280087,,
wfo-0000282533,"groupements forestiers variés, lisières, friches ; taxon à large amplitude écologique ; de 0 à 2100 m d’altitude.",ecology,fre,,,,,ref-Gbn-0000282533,,
wfo-0000282699,"lisières forestières, savanes, fourrés littoraux, toujours sur sol humide ; à 0–100 m d’altitude.",ecology,fre,,,,,ref-Gbn-0000282699,,
wfo-0000282807,"forêts denses, forêts secondaires, forêts sèches, fourrés, savanes arborées.",ecology,fre,,,,,ref-Gbn-0000282807,,
wfo-0000289047,"forêts, souvent sur berges des rivières ; au Gabon et ailleurs jusqu’à 750 m d’altitude.",ecology,fre,,,,,ref-Gbn-0000289047,,
wfo-0000294240,"forêt primaire ou secondaire, forêt marécageuse ou riveraine, forêt sur cuirasse, fourré sur rochers de bord de cascades, lisière forestière ; au Gabon jusqu’à 830 m d’altitude, ailleurs jusqu’à 1400 m.",ecology,fre,,,,,ref-Gbn-0000294240,,
wfo-0000294908,"En colonies presque monospécifiques dans les milieux marécageux, inondés, ou périodiquement inondés, le long des cours d’eau ou proches de la côte, plus rarement sur des sols bien drainés ; au Gabon entre 0 et 200 m d’altitude, ailleurs jusqu’à 400 m.",ecology,fre,,,,,ref-Gbn-0000294908,,
wfo-0000294916,"En colonies presque monospéficiques dans des milieux marécageux, inondés, ou périodiquement inondés ; au Gabon à ± 450 m d’altitude, ailleurs jusqu’à 600 m.",ecology,fre,,,,,ref-Gbn-0000294916,,
wfo-0000294926,"en forêts inondées ou marécageuses ; au Gabon à ± 400 m d’altitude, ailleurs entre 350 et 650 m.",ecology,fre,,,,,ref-Gbn-0000294926,,
wfo-0000294939,"forêts de terre ferme, sur des sols non inondés, généralement sur les pentes des collines, parfois localement abondant et dominant dans le sous-bois ; au Gabon entre 200 et 500 m d’altitude, ailleurs entre 60 et 800 m.",ecology,fre,,,,,ref-Gbn-0000294939,,
wfo-0000294940,Espèce confinée en bordure des rivières à fort courant ; entre ± 450 et 500 m d’altitude.,ecology,fre,,,,,ref-Gbn-0000294940,,
wfo-0000294950,"forêt secondaire de terre ferme ou périodiquement inondée, le long des routes, la forme juvénile dans les sous-bois ; au Gabon entre 200 et 400 m d’altitude, à la République démocratique du Congo à 300 m.",ecology,fre,,,,,ref-Gbn-0000294950,,
wfo-0000295012,forêts galeries périodiquement inondées ; au Gabon à 200–550 m.,ecology,fre,,,,,ref-Gbn-0000295012,,
wfo-0000295067,"sous-bois forestier ; au Gabon à 5–820 m d’altitude, ailleurs à 500 m.",ecology,fre,,,,,ref-Gbn-0000295067,,
wfo-0000295068,"forêt secondaire ; au Gabon à 1–550 m d’altitude, ailleurs jusqu’à 900 m.",ecology,fre,,,,,ref-Gbn-0000295068,,
wfo-0000295086,"sous-bois forestier ; au Gabon à 5–870 m d’altitude, ailleurs jusqu’à 2400 m.",ecology,fre,,,,,ref-Gbn-0000295086,,
wfo-0000295115,"Sous-bois ou lisière de forêt ; au Gabon à 5–600 m d’altitude, ailleurs jusqu’à 1050 m.",ecology,fre,,,,,ref-Gbn-0000295115,,
wfo-0000298207,"forêts primaires et secondaires, lisières forestières ; au Gabon à 700 m d’altitude, ailleurs jusqu’à 1700 m.",ecology,fre,,,,,ref-Gbn-0000298207,,
wfo-0000299250,"forêts galeries ; au Gabon jusqu’à 120 m d’altitude, ailleurs jusqu’à 1650 m.",ecology,fre,,,,,ref-Gbn-0000299250,,
wfo-0000300090,"berges et milieux ouverts en forêt, 140–580 m d’altitude au Gabon ; ailleurs jusqu’à 900 m.",ecology,fre,,,,,ref-Gbn-0000300090,,
wfo-0000301276,"bords de cours d’eau, chemins et zones ouvertes humides en forêt ; au Gabon à 150–900 m d’altitude, ailleurs jusqu’à 1280 m.",ecology,fre,,,,,ref-Gbn-0000301276,,
wfo-0000302764,"bords de ruisseaux, chemins en forêt dense humide ; au Gabon à 150 m d’altitude, jusqu’à 940 m en Guinée équatoriale.",ecology,fre,,,,,ref-Gbn-0000302764,,
wfo-0000307466,"zones marécageuses, dominant dans le sous-bois, sur sol argileux et sableux (Haut-Ogooué) ; au Gabon entre 5 et 400 m d’altitude, ailleurs jusqu’à 1400 m.",ecology,fre,,,,,ref-Gbn-0000307466,,
wfo-0000307468,"sous-bois de forêts tropicales humides en zones marécageuses, périodiquement inondées ou sur pente de terre ferme, zones secondaires ; au Gabon entre 300 et 400 m d’altitude, ailleurs jusqu’à 450 m.",ecology,fre,,,,,ref-Gbn-0000307468,,
wfo-0000312147,"forêt primaire et secondaire, lisières de forêt ; au Gabon jusqu’à 700 m d’altitude, ailleurs jusqu’à 1000 m.",ecology,fre,,,,,ref-Gbn-0000312147,,
wfo-0000312156,"forêt primaire et secondaire ; au Gabon jusqu’à 450 m d’altitude, ailleurs jusqu’à 900 m.",ecology,fre,,,,,ref-Gbn-0000312156,,
wfo-0000312199,"forêt primaire et secondaire ; au Gabon à ± 300 m d’altitude, ailleurs à basse altitude.",ecology,fre,,,,,ref-Gbn-0000312199,,
wfo-0000312210,"forêt primaire et secondaire, souvent à proximité des cours d’eau. Au Gabon jusqu’à 560 m d’altitude.",ecology,fre,,,,,ref-Gbn-0000312210,,
wfo-0000312263,forêt primaire et secondaire ; au Gabon jusqu’à 500 m d’altitude.,ecology,fre,,,,,ref-Gbn-0000312263,,
wfo-0000312304,"forêt primaire et secondaire ; au Gabon jusqu’à 590 m d’altitude, ailleurs jusqu’à 1100 m.",ecology,fre,,,,,ref-Gbn-0000312304,,
wfo-0000312381,"forêt primaire et secondaire ; au Gabon en dessous de 500 m d’altitude, ailleurs distribution altitudinale insuffisamment connue.",ecology,fre,,,,,ref-Gbn-0000312381,,
wfo-0000312392,"forêt primaire et secondaire ; au Gabon du niveau de la mer jusqu’à 700 m d’altitude, ailleurs jusqu’à 1300 m.",ecology,fre,,,,,ref-Gbn-0000312392,,
wfo-0000312541,"forêt ; au Gabon à ± 100 m d’altitude, ailleurs à 30–400 m.",ecology,fre,,,,,ref-Gbn-0000312541,,
wfo-0000312552,"forêt ; au Gabon à ± 700 m d’altitude, ailleurs jusqu’à 400 m.",ecology,fre,,,,,ref-Gbn-0000312552,,
wfo-0000312586,"forêt primaire et secondaire ; au Gabon jusqu’à 650 m d’altitude, ailleurs jusqu’à 900 m.",ecology,fre,,,,,ref-Gbn-0000312586,,
wfo-0000312659,"forêt primaire et secondaire ; au Gabon à ± 300 m d’altitude, ailleurs jusqu’à 700 m.",ecology,fre,,,,,ref-Gbn-0000312659,,
wfo-0000314812,"jardins, forêts secondaires, bords de route, zones perturbées ; au Gabon à 0–585 m d’altitude, ailleurs jusqu’à 1200 m.",ecology,fre,,,,,ref-Gbn-0000314812,,
wfo-0000314888,"pousse le long des rivières habitées et des pâturages saisonniers inondés ; au Gabon à ± 100 m d’altitude, ailleurs à 0–1500 m.",ecology,fre,,,,,ref-Gbn-0000314888,,
wfo-0000314894,"plaines inondables, prairies saisonnièrement humides, souvent près des villages ou le long des lisières forestières ; au Gabon à 10–90 m d’altitude, ailleurs jusqu’à 1500 m.",ecology,fre,,,,,ref-Gbn-0000314894,,
wfo-0000315010,"jardins, bords de route, zones perturbées ; au Gabon à 5–600 m d’altitude, ailleurs jusqu’à 1200 m.",ecology,fre,,,,,ref-Gbn-0000315010,,
wfo-0000317248,"forêt ; au Gabon jusqu’à 320 m d’altitude, ailleurs jusqu’à 500 m.",ecology,fre,,,,,ref-Gbn-0000317248,,
wfo-0000317254,"forêt primaire et secondaire ; au Gabon à jusqu’à 900 m d’altitude, ailleurs jusqu’à 1000 m.",ecology,fre,,,,,ref-Gbn-0000317254,,
wfo-0000317277,"forêt côtière et fluviale ; au Gabon et ailleurs, jusqu’à 750 m d’altitude.",ecology,fre,,,,,ref-Gbn-0000317277,,
wfo-0000317279,"forêt et lisière de forêt ; au Gabon jusqu’à 430 m d’altitude, ailleurs jusqu’à 650 m.",ecology,fre,,,,,ref-Gbn-0000317279,,
wfo-0000317285,"forêt primaire et secondaire ; au Gabon jusqu’à 650 m d’altitude, ailleurs à 0–1600 m.",ecology,fre,,,,,ref-Gbn-0000317285,,
wfo-0000317306,"forêt marécageuse et berges ; au Gabon à ± 650 m d’altitude, ailleurs à 450–700 m.",ecology,fre,,,,,ref-Gbn-0000317306,,
wfo-0000317313,"forêt primaire et secondaire, clairières ; au Gabon à basse altitude, ailleurs jusqu’à 1000 m.",ecology,fre,,,,,ref-Gbn-0000317313,,
wfo-0000317326,"forêt primaire et secondaire, forêt galerie, lisières et clairières de forêts ; au Gabon jusqu’à 700 m d’altitude, ailleurs jusqu’à 1400 m.",ecology,fre,,,,,ref-Gbn-0000317326,,
wfo-0000317333,"forêt primaire et secondaire ; au Gabon à 450–900 m d’altitude, ailleurs jusqu’à 1400 m",ecology,fre,,,,,ref-Gbn-0000317333,,
wfo-0000317350,"forêt riveraine ; au Gabon jusqu’à 320 m d’altitude, ailleurs à 0–500 m.",ecology,fre,,,,,ref-Gbn-0000317350,,
wfo-0000319748,"forêt primaire et secondaire ; au Gabon jusqu’à 835 m d’altitude, pas de stations plus élevées ailleurs.",ecology,fre,,,,,ref-Gbn-0000319748,,
wfo-0000319750,"forêt primaire et secondaire ; au Gabon jusqu’à 800 m d’altitude, ailleurs jusqu’à 935 m.",ecology,fre,,,,,ref-Gbn-0000319750,,
wfo-0000319808,"forêt secondaire, forêt de montagne ; forêt galerie ; au Gabon jusqu’à 925 m d’altitude, ailleurs jusqu’à 2000 m.",ecology,fre,,,,,ref-Gbn-0000319808,,
wfo-0000319811,forêt et lisière de forêt ; à basse altitude.,ecology,fre,,,,,ref-Gbn-0000319811,,
wfo-0000319845,"forêt primaire et secondaire ; au Gabon jusqu’à 500 m d’altitude, ailleurs jusqu’à 700 m.",ecology,fre,,,,,ref-Gbn-0000319845,,
wfo-0000319889,"berges de rivières marécageuses en forêt ; au Gabon, jusqu’à 600 m d’altitude ; ailleurs à 0–700 m.",ecology,fre,,,,,ref-Gbn-0000319889,,
wfo-0000319908,"sous-bois de la forêt primaire et secondaire ; au Gabon jusqu’à 390 m d’altitude, ailleurs jusqu’à 500 m.",ecology,fre,,,,,ref-Gbn-0000319908,,
wfo-0000319943,"sous-bois de forêt ; au Gabon, jusqu’à 840 m d’altitude.",ecology,fre,,,,,ref-Gbn-0000319943,,
wfo-0000320051,"sous-bois de forêt ; au Gabon jusqu’à 300 m d’altitude, ailleurs jusqu’à 1200 m.",ecology,fre,,,,,ref-Gbn-0000320051,,
wfo-0000320070,"sous-étage de la forêt primaire et secondaire ; au Gabon jusqu’à 900 m d’altitude, ailleurs jusqu’à 650 m.",ecology,fre,,,,,ref-Gbn-0000320070,,
wfo-0000320183,"sous-bois de la forêt primaire et secondaire ; au Gabon jusqu’à 1020 m d’altitude, ailleurs jusqu’à 1500 m.",ecology,fre,,,,,ref-Gbn-0000320183,,
wfo-0000330816,"forêt primaire et secondaire ; au Gabon jusqu’à 540 m d’altitude, ailleurs jusqu’à 1000 m.",ecology,fre,,,,,ref-Gbn-0000330816,,
wfo-0000333016,groupements forestiers ; à 0–1200 m d’altitude.,ecology,fre,,,,,ref-Gbn-0000333016,,
wfo-0000333061,"savanes, savanes arbustives et arborées, termitières, forêts semi-caducifoliées, plus rarement forêts denses, bords des estuaires, lacs et lagunes ; au Gabon à 0–500 m d’altitude, ailleurs jusqu’à 1400 m.",ecology,fre,,,,,ref-Gbn-0000333061,,
wfo-0000333079,"forêts de types variés, savanes de dégradation, jachères ; au Gabon à 0–600 m d’altitude, ailleurs jusqu’à 1200 m.",ecology,fre,,,,,ref-Gbn-0000333079,,
wfo-0000333097,"forêts primaires humides, forêts secondaires ; à 50–700 m d’altitude.",ecology,fre,,,,,ref-Gbn-0000333097,,
