taxonID,description,type,language,contributor,audience,rightsHolder,creator,source,rights,license
wfo-0000573717,"répandue au Cameroun, Gabon et République démocratique du Congo ; au Gabon, observée dans le Haut-Ogooué (Plateaux Batéké).",distribution,fre,,,,,ref-Gbn-0000573717,,
wfo-0000576443,"disjointe, de la Sierra-Leone au Ghana et au Bénin, puis au Gabon et en République démocratique du Congo ; au Gabon, connu de deux récoltes de la Nyanga.",distribution,fre,,,,,ref-Gbn-0000576443,,
wfo-0000583226,"Guinée, Liberia, Côte d’Ivoire, Ghana, Nigéria, Cameroun, République centrafricaine, Guinée équatoriale, Gabon, République du Congo, République démocratique du Congo et Angola (Cabinda) ; au Gabon, commune et présente dans l’ensemble du pays.",distribution,fre,,,,,ref-Gbn-0000583226,,
wfo-0000583237,"Cameroun, République centrafricaine, Guinée équatoriale, Gabon, République démocratique du Congo, nord-est de l’Angola, sud du Soudan, Ouganda, Kenya, Burundi, Tanzanie et nord de la Zambie ; au Gabon, rare et seulement connue de l’Estuaire et du Haut-Ogooué.",distribution,fre,,,,,ref-Gbn-0000583237,,
wfo-0000583243,"du Liberia au Ghana ; Cameroun, Guinée équatoriale et Gabon où elle est assez commune dans la moitié ouest du pays (Estuaire, Moyen-Ogooué, Ogooué-Maritime, Ngounié et Nyanga).",distribution,fre,,,,,ref-Gbn-0000583243,,
wfo-0000583244,"Nigéria, Cameroun, Guinée équatoriale, Gabon, République du Congo, République démocratique du Congo et Angola (prov. du Zaïre) ; au Gabon, connue de l’Estuaire, du Moyen-Ogooué, du Haut-Ogooué, de l’Ogooué-Ivindo et de l’Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000583244,,
wfo-0000583245,"du Nigéria au Cameroun, sud de la République centrafricaine, Guinée équatoriale, Gabon, République du Congo, Angola (Cabinda) et la République démocratique du Congo ; au Gabon, commune dans tout le pays.",distribution,fre,,,,,ref-Gbn-0000583245,,
wfo-0000583246,"Cameroun, sud de la République centrafricaine (Sangha-Mbaéré), Gabon, République du Congo et République démocratique du Congo ; au Gabon, plutôt rare et trouvée dans le Haut-Ogooué, la Ngounié, l’Ogooué-Ivindo, l’Ogooué-Maritime et le Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000583246,,
wfo-0000583247,"Cameroun, sud de la République centrafricaine, Guinée équatoriale, Gabon et République du Congo ; au Gabon, rare, connue du Haut-Ogooué, de la Ngounié, de l’Ogooué-Lolo et du Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000583247,,
wfo-0000583248,"de la Guinée-Bissau jusqu’au Cameroun, à la République centrafricaine, au Gabon, au nord de la République du Congo et à la République démocratique du Congo ; au Gabon, rare, seulement connue de l’Ogooué-Ivindo et du Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000583248,,
wfo-0000583250,"Nigéria, Cameroun, sud de la République centrafricaine, Guinée équatoriale, Gabon et République du Congo ; au Gabon, assez commune, mais non trouvée dans les Monts de Cristal et dans le Massif du Chaillu.",distribution,fre,,,,,ref-Gbn-0000583250,,
wfo-0000583256,rare et endémique du nord-ouest du Gabon (Monts de Cristal (Kinguélé) et la région de Mondah).,distribution,fre,,,,,ref-Gbn-0000583256,,
wfo-0000583257,"Gabon, République du Congo, République démocratique du Congo et Angola (Cabinda, Lunda Norte) ; au Gabon, non commune, connue du Haut-Ogooué, de l’Ogooué-Ivindo, de l’Ogooué-Lolo et de l’Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000583257,,
wfo-0000583261,(De Wild. & T.Durand) Tiegh.,distribution,fre,,,,,ref-Gbn-0000583261,,
wfo-0000583278,"Cameroun, sud de la République centrafricaine, Sao Tomé-et-Principe, Guinée équatoriale, Gabon, République du Congo, Angola (Cabinda), République démocratique du Congo et Zambie ; au Gabon, surtout dans des régions sèches.",distribution,fre,,,,,ref-Gbn-0000583278,,
wfo-0000583279,"du Sénégal au sud-ouest du Ghana et le sud du Nigéria, Cameroun, sud de la République centrafricaine, Guinée équatoriale, Gabon, République du Congo, République démocratique du Congo, Angola (Cabinda et au nord) et l’Ouganda du sud ; au Gabon, commune dans tout le pays.",distribution,fre,,,,,ref-Gbn-0000583279,,
wfo-0000583297,"Liberia, Côte d’Ivoire, Ghana, Nigéria, Cameroun, partie sud de la République centrafricaine, Guinée équatoriale, Gabon et République du Congo ; au Gabon, répandue dans tout le pays.",distribution,fre,,,,,ref-Gbn-0000583297,,
wfo-0000583301,sud-ouest du Cameroun et nord-ouest du Gabon (Monts de Cristal).,distribution,fre,,,,,ref-Gbn-0000583301,,
wfo-0000583303,"Sierra Leone, Guinée, Liberia, Côte d’Ivoire, Ghana, Nigéria, Cameroun, sud de la République centrafricaine, Guinée équatoriale, Sao Tomé-et-Principe, Gabon, République du Congo, République démocratique du Congo, Angola, Ouganda, Burundi, ouest de la Tanzanie et nord de la Zambie ; au Gabon, peu répandue dans tout le pays.",distribution,fre,,,,,ref-Gbn-0000583303,,
wfo-0000584024,"de la Guinée-Bissau Est vers Cameroun, Guinée équatoriale (Annobón), Gabon, République centrafricaine, République démocratique du Congo, Soudan, Kenya, Tanzanie, Mozambique, Zambie, Zanzibar et Madagascar ; aussi en Asie tropicale, de l’Inde jusqu’en Chine ; au Gabon, connu de la Nyanga et de l’Ogooué-Ivindo.",distribution,fre,,,,,ref-Gbn-0000584024,,
wfo-0000586369,"Cameroun, Guinée Équatoriale et Gabon ; au Gabon, connue de l’Estuaire, de l’Ogooué-Maritime et du Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000586369,,
wfo-0000586371,"Cameroun (rare) et Gabon ; au Gabon, connue de l’Estuaire et du Haut-Ogooué.",distribution,fre,,,,,ref-Gbn-0000586371,,
wfo-0000586375,"Nigéria, Cameroun, Guinée Équatoriale et Gabon ; au Gabon, non commune, seulement connue de l’Estuaire.",distribution,fre,,,,,ref-Gbn-0000586375,,
wfo-0000586380,"Cameroun, Gabon et République Démocratique du Congo ; au Gabon, connue du Moyen-Ogooué.",distribution,fre,,,,,ref-Gbn-0000586380,,
wfo-0000586383,Nigéria et Cameroun ; la présence au Gabon reste à confirmer.,distribution,fre,,,,,ref-Gbn-0000586383,,
wfo-0000586393,"Nigéria, Cameroun, Guinée Équatoriale, Gabon, République du Congo, République Centrafricaine et République Démocratique du Congo ; au Gabon, largement répandue.",distribution,fre,,,,,ref-Gbn-0000586393,,
wfo-0000589601,"Gabon, République du Congo, Angola ; au Gabon, exclusivement en Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000589601,,
wfo-0000589636,"République Centrafricaine, Afrique orientale et méridionale jusqu’en Afrique du Sud ; au Gabon, connue de l’Estuaire.",distribution,fre,,,,,ref-Gbn-0000589636,,
wfo-0000589656,"Espèce très rare, endémique au Gabon, connue de la région de Lastoursville.",distribution,fre,,,,,ref-Gbn-0000589656,,
wfo-0000589685,"espèce très rare, connue de 4 localités au Gabon (Estuaire) et une en République du Congo.",distribution,fre,,,,,ref-Gbn-0000589685,,
wfo-0000589688,espèce endémique au Gabon ; connue seulement par deux collections du Moyen-Ogooué (Abanga).,distribution,fre,,,,,ref-Gbn-0000589688,,
wfo-0000589693,"République Centrafricaine, Gabon, République Démocratique du Congo, Rwanda, Burundi, Sudan, Éthiopie, Ouganda, Kenya et Tanzanie ; rare au Gabon, une seule récolte auprès des mines de fer de Bélinga (Ogooué-Ivindo).",distribution,fre,,,,,ref-Gbn-0000589693,,
wfo-0000589696,"Cameroun, Gabon et République Démocratique du Congo ; au Gabon, espèce assez commune, connue de l’Estuaire de la Ngounié et du Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000589696,,
wfo-0000591506,"répandu en Afrique de l’Ouest et centrale, du Sénégal jusqu’en République démocratique du Congo ; au Gabon : Haut-Ogooué et Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000591506,,
wfo-0000593389,"connu de l’Afrique tropicale de l’Ouest et Centrale, dont le Cameroun, le Gabon, la République du Congo, la République démocratique du Congo et la République Centrafricaine, et à l’est, jusqu’en Ouganda ; au Gabon : Ogooué-Ivindo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000593389,,
wfo-0000593541,"connu de l’Afrique tropicale et de l’Afrique du Sud, dont le Nigéria, le Cameroun, Sao Tomé et Principe, la Guinée équatoriale, le Gabon, la République démocratique du Congo, la République Centrafricaine et l’Angola ; au Gabon : Moyen-Ogooué et Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000593541,,
wfo-0000593631,"connu de l’Afrique tropicale, dont le Nigéria, Sao Tomé et Principe, le Cameroun, le Gabon, la République du Congo, la République démocratique du Congo, la République Centrafricaine et l’Angola, de l’Afrique du Sud et de l’Océan Indien occidental ; au Gabon : Nyanga, Ogooué-Ivindo et Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000593631,,
wfo-0000593695,"connu de l’Afrique tropicale, dont le Nigéria, Sao Tomé et Principe, le Cameroun, la Guinée équatoriale, le Gabon, la République du Congo, la République démocratique du Congo, la République Centrafricaine et l’Angola ; au Gabon : Nyanga.",distribution,fre,,,,,ref-Gbn-0000593695,,
wfo-0000593782,"connu de l’Afrique tropicale occidentale et centrale, dont le Cameroun, la Guinée équatoriale, le Gabon, la République du Congo, la République démocratique du Congo et la République Centrafricaine ; au Gabon, dans toutes les provinces sauf la Nyanga.",distribution,fre,,,,,ref-Gbn-0000593782,,
wfo-0000599893,"bien répandu en Afrique tropicale, depuis la Sierra Léone à l’ouest à l’Éthiopie et à la Somalie à l’est et jusqu’à l’Angola et Zambie vers le sud ; au Gabon : Ngounié et Nyanga.",distribution,fre,,,,,ref-Gbn-0000599893,,
wfo-0000605871,"de la Sierra Leone au Nigéria en Afrique de l’ouest, du Cameroun à la République démocratique du Congo et à l’Angola, de la République Centrafricaine, du Rwanda et du Burundi en Afrique centrale et de la Tanzanie et de la Zambie en Afrique de l’est et du sud-est ; au Gabon : Estuaire, Moyen-Ogooué, Ngounié et Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000605871,,
wfo-0000607867,"Afrique de l’Ouest, mais la distribution exacte reste imprécise incertaine en raison de la confusion avec C. lanatus subsp. lanatus. Des populations vraiment sauvages sont inconnues à ce jour.",distribution,fre,,,,,ref-Gbn-0000607867,,
wfo-0000609999,"espèce largement répandue, de la Guinée jusqu’au Ghana, du sud-est du Nigéria (Cross River State) à l’Angola du nord (Cuanza Norte et Cabinda), présente au Cameroun, en Guinée équatoriale (Bioko inclus), au Gabon, en République du Congo, en République démocratique du Congo, en Ouganda, dans le nord-ouest de la Tanzanie et en Éthiopie. Le grand nombre de collections d’herbier suggère que l’espèce est plus commune en Afrique de l’Ouest qu’en Afrique centrale. Au Gabon, n’est connue que de deux récoltes de la Nyanga et de l’Ogooué-Lolo. Néanmoins, l’espèce est très répandue selon Raponda-Walker & Sillans (1961).",distribution,fre,,,,,ref-Gbn-0000609999,,
wfo-0000612901,"connu de l’Afrique tropicale, de la Guinée jusqu’au Rift Est-africain à l’Ouganda au nord-est et les montagnes entre le Mozambique et le Zimbabwe, et au sud, en Angola ; au Gabon connu du Haut-Ogooué, de la Nyanga et de l’Ogooué-Lolo, probablement présent aussi dans d’autres provinces.",distribution,fre,,,,,ref-Gbn-0000612901,,
wfo-0000612958,"connu du sud du Cameroun, probablement aussi en Guinée équatoriale ; au Gabon, connu de l’Estuaire, du Moyen-Ogooué, de la Ngounié, de l’Ogooué-Maritime et du Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000612958,,
wfo-0000614168,"Cameroun, Gabon, République démocratique du Congo et Angola ; au Gabon, connue de l’Estuaire, du Haut-Ogooué, de la Ngounié, de l’Ogooué-Ivindo, de l’Ogooué-Lolo, de l’Ogooué-Maritime et du Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000614168,,
wfo-0000617042,"espèce rare du Gabon et de la zone équatoriale de la République Démocratique du Congo ; au Gabon, récoltée dans la Haute Ngounié (près de Sindara), dans l’Estuaire (Monts de Cristal) et dans l’Ogooué-Lolo (entre Koulamoutou et Pana).",distribution,fre,,,,,ref-Gbn-0000617042,,
wfo-0000617848,"Nigéria, Gabon, République du Congo, République centrafricaine, République démocratique du Congo, Ouganda et Tanzanie ; au Gabon, seulement connu de l’Ogooué-Ivindo et de l’Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000617848,,
wfo-0000620261,"largement distribué mais assez rare, du sud-est du Nigéria (Cross River State) à l’Angola du nord (Cuanza Norte, Cabinda), présent au Cameroun, en Guinée équatoriale (Bioko inclus), au Gabon, en République du Congo et en République démocratique du Congo ; au Gabon, connu de l’Estuaire, de la Ngounié, de la Nyanga, de l’Ogooué-Ivindo et du Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000620261,,
wfo-0000620742,"Largement distribué, surtout en Afrique de l’Ouest, mais jusqu’au Soudan, au Kenya et à la Tanzanie ; connu des pays suivants : Guinée, Sierra Leone, Liberia, Côte d’Ivoire, Ghana, Nigéria, Cameroun, Guinée équatoriale (Bioko inclus), Sao Tomé-et-Principe, Gabon, République Démocratique du Congo, République Centrafricaine, Burundi, Ouganda, Soudan, Kenya, Tanzanie et Angola ; au Gabon, probablement largement répandu, mais assez rare, connu de l’Estuaire, du Moyen-Ogooué, de l’Ogooué-Ivindo et du Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000620742,,
wfo-0000620995,"Gabon et sud du Cameroun (régions Est et Centre) ; au Gabon probablement assez rare, connu de l’Ogooué-Ivindo et de l’Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000620995,,
wfo-0000624517,"Gabon, République du Congo et République démocratique du Congo ; au Gabon, connue de la Ngounié et de l’Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000624517,,
wfo-0000629095,"originaire de l’Amérique du Sud, aujourd’hui largement cultivé dans les zones tropicales et tempérées chaudes du monde entier ; partout en Afrique et très important dans les parties fraîches de l’Afrique australe et dans le Sahel, bien moins dans les régions humides d’Afrique de l’Ouest et de l’Est où Cucurbita moschata est plus commun ; au Gabon, cultivé et parfois échappé.",distribution,fre,,,,,ref-Gbn-0000629095,,
wfo-0000629110,"originaire de l’Amérique, aujourd’hui largement cultivé dans les zones tropicales et tempérées chaudes du monde entier ; probablement cultivé dans tous les pays d’Afrique tropicale, mais davantage en Afrique australe qu’en Afrique de l’Est et de l’Ouest ; au Gabon, cultivé et parfois échappé.",distribution,fre,,,,,ref-Gbn-0000629110,,
wfo-0000629123,"originaire d’Amérique, aujourd’hui largement cultivé dans les zones tropicales et tempérées chaudes du monde entier ; au Gabon, cultivé et parfois échappant.",distribution,fre,,,,,ref-Gbn-0000629123,,
wfo-0000631275,"Afrique subtropicale orientale, occidentale et méridionale, depuis la Guinée-Bissau jusqu’à l’Érythrée au nord et jusqu’en Namibie au sud ; au Gabon, rare et connu d’un seul échantillon de la Nyanga.",distribution,fre,,,,,ref-Gbn-0000631275,,
wfo-0000632162,"Guinée-Conakry, Sierra Leone, Côte d'Ivoire, Ghana, Togo, Bénin, Nigéria, Cameroun, Tchad, Soudan, République centrafricaine, Gabon, République du Congo, République démocratique du Congo, Burundi, Ouganda, Kenya, Tanzanie, Malawi, Zambie, Zimbabwe et Angola ; au Gabon, observée dans le Haut-Ogooué, la Ngounié, la Nyanga et l’Ogooué-Ivindo.",distribution,fre,,,,,ref-Gbn-0000632162,,
wfo-0000632275,"connu de la Sierre Leone jusqu’au Cameroun, le Gabon, la République du Congo, la République démocratique du Congo, la République Centrafricaine et l’Angola ; au Gabon, connu de toutes les provinces.",distribution,fre,,,,,ref-Gbn-0000632275,,
wfo-0000632591,"de la Guinée-Bissau jusqu’en Éthiopie et en Afrique de l’Est, au sud jusqu’à la Zambie et au Mozambique ; au Gabon : Ngounié et Nyanga.",distribution,fre,,,,,ref-Gbn-0000632591,,
wfo-0000634415,"du Sénégal jusqu’au Nigéria, la Guinée équatoriale, le Gabon ( ?), la République démocratique du Congo, la République Centrafricaine, l’Angola, et de l’Éthiopie jusqu’au Mozambique au sud ; aussi dans la Péninsule Arabique, l’Asie du Sud et l’Australie ; au Gabon, la présence reste à vérifier et à confirmer, connu d’un seul échantillon stérile de la Nyanga avec une identification douteuse.",distribution,fre,,,,,ref-Gbn-0000634415,,
wfo-0000637066,"Guinée équatoriale (Rio Muni), Gabon, République du Congo, République démocratique du Congo et Angola ; au Gabon, semble limitée aux Plateaux Batéké où elle n’est pas rare.",distribution,fre,,,,,ref-Gbn-0000637066,,
wfo-0000642816,"Gabon et Angola (Cabinda) ; au Gabon, récolté une fois dans la Nyanga.",distribution,fre,,,,,ref-Gbn-0000642816,,
wfo-0000648032,Gabon et le sud de la République du Congo ; au Gabon assez commun et connu de toutes les provinces sauf de l’Estuaire et du Woleu-Ntem.,distribution,fre,,,,,ref-Gbn-0000648032,,
wfo-0000648150,"Gabon, République du Congo, République démocratique du Congo et Angola (Cabinda) ; au Gabon : Haut-Ogooué et Ogooué-Ivindo.",distribution,fre,,,,,ref-Gbn-0000648150,,
wfo-0000648159,"toute l’Afrique tropicale, de la Guinée-Bissau jusqu’au Kenya à l’est et jusqu’à l’Angola et le Zimbabwe au sud ; au Gabon : Estuaire, Moyen-Ogooué, Ngounié, Nyanga et Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000648159,,
wfo-0000663308,"Cameroun, Guinée Équatoriale, Gabon et la République Démocratique du Congo ; très commune à la moitié ouest du Gabon, apparement absente du Woleu-Ntem, de l’Ogooué-Lolo, du Haut-Ogooué et la plus grande partie de l’Ogooué-Ivindo.",distribution,fre,,,,,ref-Gbn-0000663308,,
wfo-0000663387,"largement répandu en Afrique tropicale, de la Sierra Leone jusqu’en Éthiopie et au Kenya, et vers le sud jusqu’au Zimbabwe et au Mozambique, ainsi qu’aux Comores, à Mayotte et à Madagascar ; au Gabon largement répandu et peu commun : Estuaire, Moyen-Ogooué, Ngounié, Nyanga, Ogooué-Ivindo, Ogooué-Lolo, Ogooué-Maritime et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000663387,,
wfo-0000663623,"espèce à large répartition africaine, du Sénégal jusqu’à l’Éthiopie et au sud vers l’Afrique du Sud ; rare et très localisée dans la zone atlantique de la forêt dense d’Afrique centrale, au Cameroun jusqu’à la République Démocratique du Congo, à rechercher au Gabon.",distribution,fre,,,,,ref-Gbn-0000663623,,
wfo-0000665905,"de vaste répartition en Afrique tropicale, depuis la Guinée jusqu’au Nigéria, le Cameroun, la Guinée équatoriale, le Gabon et la République du Congo, signalé avec doute de la République démocratique du Congo (Hauman 1948b, Letouzey 1968) ; connu aussi de l’Afrique tropicale orientale, de la Tanzanie et du Malawi ; au Gabon, connu de la Ngounié, de l’Ogooué-Ivindo, et peut-être de la Nyanga (voir Notes).",distribution,fre,,,,,ref-Gbn-0000665905,,
wfo-0000667965,"Nigéria, Cameroun, Guinée équatoriale, Gabon, République du Congo, République démocratique du Congo et République Centrafricaine ; au Gabon : Estuaire, Ngounié, Nyanga, Ogooué-Ivindo, Ogooué-Lolo et Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000667965,,
wfo-0000667985,"Cameroun, Gabon, République démocratique du Congo et Angola ; au Gabon : Ogooué-Ivindo.",distribution,fre,,,,,ref-Gbn-0000667985,,
wfo-0000668205,"Guinée, Sierra Léone, Libéria, Côte d’Ivoire, Ghana, Nigéria, Cameroun, Guinée Équatoriale, Gabon, République du Congo, République Centrafricaine, République Démocratique du Congo, Angola, Sud du Soudan, Ouganda et Kenya ; au Gabon, connue de presque toutes les provinces.",distribution,fre,,,,,ref-Gbn-0000668205,,
wfo-0000668209,"Guinée, Libéria, Côte d’Ivoire, Ghana, Nigéria, Cameroun, Guinée Équatoriale, Gabon, République du Congo, République Démocratique du Congo et Angola ; au Gabon, connue de l’Ogooué-Ivindo, l’Ogooué-Lolo et le Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000668209,,
wfo-0000668214,"Guinée Équatoriale, Gabon, République du Congo et République Démocratique du Congo ; au Gabon, connue de l’Estuaire, de la Ngounié, de l’Ogooué-Ivindo, de l’Ogooué-Maritime et du Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000668214,,
wfo-0000668215,"Sierra Leone, Guinée, Libéria, Côte d’Ivoire, Ghana, Nigéria, Cameroun, Guinée Équatoriale, Gabon, République du Congo, République Centrafricaine, République Démocratique du Congo, Angola et Ouganda ; au Gabon, connue de la Ngounié, de l’Ogooué-Ivindo et du Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000668215,,
wfo-0000668244,"Sierra Leone, Guinée, Libéria, Côte d’Ivoire, Ghana, Nigéria, Cameroun, Guinée Équatoriale, Gabon, République du Congo, République Centrafricaine, République Démocratique du Congo, Angola et Ouganda ; au Gabon, connue de l’Estuaire, de la Ngounié, de le Nyanga, de l’Ogooué-Ivindo et de l’Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000668244,,
wfo-0000674022,"Originaire de la Guinée équatoriale et du Gabon, mais cultivé dans le monde entier ; au Gabon connu de l’Ogooué-Maritime et de l’Estuaire.",distribution,fre,,,,,ref-Gbn-0000674022,,
wfo-0000676240,"sud-est du Nigéria, sud du Cameroun, Guinée équatoriale (Rio Muni), Gabon, République du Congo et République démocratique du Congo ; au Gabon, surtout fréquente sur le littoral, mais plus largement répandu et connu de l’Estuaire, du Moyen-Ogooué, de la Ngounié, de l’Ogooué-Ivindo, de l’Ogooué-Lolo, de l’Ogooué-Maritime et du Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000676240,,
wfo-0000682799,"largement distribué en Afrique tropicale, en Asie Mineure, en Arabie, en Asie du sud et en Australie ; en Afrique, connu du Sénégal, du Mali, du Ghana, du Bénin, du Nigéria, du Cameroun, du Gabon, du Tchad, de la République démocratique du Congo, du Burundi, du Soudan, du Soudan du Sud, de l’Égypte, de l’Éthiopie, de la Somalie, du Kenya, de la Tanzanie, de l’Angola, de la Zambie, du Zimbabwe, du Malawi, de la Mozambique, de la Namibie, du Botswana, de l’Afrique du Sud et de Madagascar ; au Gabon, connue seulement de l’Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000682799,,
wfo-0000684440,"Gabon, Sud de la République démocratique du Congo, Angola et Zambie ; au Gabon, connu d’une seule collection récente de l’Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000684440,,
wfo-0000684449,"Nigéria, Cameroun, Guinée équatoriale, Gabon, République démocratique du Congo, Rwanda, Burundi, Éthiopie, Somalie, Ouganda, Kenya, Tanzanie, Angola, Zambie, Malawi, Mozambique, Zimbabwe et Afrique du Sud ; au Gabon, rare et connu d’une seule collection de la Nyanga.",distribution,fre,,,,,ref-Gbn-0000684449,,
wfo-0000685820,"Gabon, République démocratique du Congo, Rwanda, Burundi, Tanzanie, Angola, Zambie et Malawi ; au Gabon seulement connu du Haut-Ogooué.",distribution,fre,,,,,ref-Gbn-0000685820,,
wfo-0000686200,"Gabon et République du Congo ; au Gabon, connu de l’Estuaire, de l’Ogooué-Maritime et de la Nyanga.",distribution,fre,,,,,ref-Gbn-0000686200,,
wfo-0000696750,"Sénégal, Gambie, Mali, Guinée-Bissau, Guinée, Sierra Leone, Libéria, Côte d’Ivoire, Burkina Faso, Nigéria, Cameroun, Gabon, République centrafricaine, République du Congo ; au Gabon, observé dans l’Estuaire et l’Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000696750,,
wfo-0000702075,"répandu en Afrique Centrale e Ouest, de Ghana à Angola ; au Gabon : une seule collection de Haut-Ogooué (altitude inconnue).",distribution,fre,,,,,ref-Gbn-0000702075,,
wfo-0000703769,"Nigéria, Cameroun, Guinée équatoriale, Gabon, République du Congo, République démocratique du Congo, République Centrafricaine et Angola ; au Gabon : Nyanga.",distribution,fre,,,,,ref-Gbn-0000703769,,
wfo-0000703770,"Gabon, République du Congo et Angola (Cabinda) ; au Gabon : Moyen-Ogooué, Ngounié, Nyanga, Ogooué-Ivindo, Ogooué-Lolo, Ogooué-Maritime et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000703770,,
wfo-0000703772,"Cameroun, Gabon, République du Congo et République Centrafricaine ; au Gabon : toutes les provinces, sauf le Haut-Ogooué.",distribution,fre,,,,,ref-Gbn-0000703772,,
wfo-0000703775,"Gabon, République du Congo et République démocratique du Congo ; au Gabon : Ogooué-Ivindo.",distribution,fre,,,,,ref-Gbn-0000703775,,
wfo-0000703778,"Gabon, République démocratique du Congo et Angola ; au Gabon : Ogooué-Lolo et Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000703778,,
wfo-0000716561,"Nigéria, Cameroun, Guinée Équatoriale (sauf Bioko), Gabon, République du Congo et République Démocratique du Congo ; au Gabon, connue de l’Estuaire, du Moyen-Ogooué, de la Ngounié, de l’Ogooué-Ivindo, de l’Ogooué-Maritime et du Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000716561,,
wfo-0000716562,"Nigéria, Cameroun, Guinée Équatoriale, Gabon, République du Congo ; au Gabon, connue de l’Estuaire, de l’Ogooué-Ivindo, de l’Ogooué-Lolo et du Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000716562,,
wfo-0000718658,"pantropicale, assez répandu en Asie, Australie et Amérique ; en Afrique : Sénégal, Guinée-Conakry, Sierra Leone, Liberia, Mali, Burkina Faso, Côte d’Ivoire, Ghana, Togo, Benin, Niger, Nigéria, Cameroun, Sao Tomé-et-Principe, Guinée équatoriale, Gabon, République du Congo, République démocratique du Congo, Soudan, Éthiopie, Kenya, Tanzanie, Zambie, Madagascar et les Seychelles ; au Gabon, connu du Moyen-Ogooué, de la Ngounié, de la Nyanga et de l’Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000718658,,
wfo-0000719082,"Nigéria, Cameroun, Sao Tomé-et-Principe, Gabon, République du Congo, République démocratique du Congo, République Centrafricaine et Angola ; au Gabon : Haut-Ogooué, Moyen-Ogooué, Ngounié, Nyanga, Ogooué-Ivindo, Ogooué-Lolo et Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000719082,,
wfo-0000719093,"Nigéria, Cameroun, Gabon et République du Congo ; au Gabon : Ogooué-Ivindo.",distribution,fre,,,,,ref-Gbn-0000719093,,
wfo-0000719095,"Gabon, République du Congo, République démocratique du Congo, République Centrafricaine et Angola ; au Gabon : Ogooué-Ivindo et Ogooué-Lolo.",distribution,fre,,,,,ref-Gbn-0000719095,,
wfo-0000724690,"Libéria, Côte d’Ivoire, le sud du Cameroun, Guinée équatoriale et Gabon ; au Gabon, observé dans l’Estuaire et dans le Moyen-Ogooué, probablement très rare, et mal connue.",distribution,fre,,,,,ref-Gbn-0000724690,,
wfo-0000726345,"pantropicale ; au Gabon, connu de l’Estuaire, de la Nyanga et de l’Ogooué-Maritime.",distribution,fre,,,,,ref-Gbn-0000726345,,
wfo-0000729149,"Guinée, Sierra Leone, Liberia, Côte d’Ivoire, sud-ouest du Ghana, Cameroun, Guinée équatoriale (Rio Muni), Sao Tomé-et-Principe, Gabon, République du Congo, République démocratique du Congo et Ouganda ; au Gabon, rare et observée dans l’Estuaire, le Moyen-Ogooué et l’Ogooué-Ivindo.",distribution,fre,,,,,ref-Gbn-0000729149,,
wfo-0000731808,"Cameroun, République Centrafricaine, Gabon et Angola ; au Gabon, connu d’un seul échantillon des Monts de Cristal (Estuaire).",distribution,fre,,,,,ref-Gbn-0000731808,,
wfo-0000734376,"Nigéria, Cameroun, Gabon, République du Congo, République centrafricaine et République démocratique du Congo ; au Gabon, connu de l’Ogooué-Ivindo et du Woleu-Ntem.",distribution,fre,,,,,ref-Gbn-0000734376,,
