taxonID,description,type,language,contributor,audience,rightsHolder,creator,source,rights,license
wfo-0000970792,"alt. 700 m. Epiphyte en forêt primaire sur branche et tronc de Chlorophora, Hexalobus, Oxystigma mannii, 25-45 m au-dessus du sol.",Habitat,fre,,,,,ref-Gbn-0000970792,,
wfo-0000348746,alt. inconnue. Epiphyte sur vieux cacaoyer en lisière de forêt haute.,Habitat,fre,,,,,ref-Gbn-0000348746,,
wfo-0000348821,alt. 0-600 m. Épiphyte.,Habitat,fre,,,,,ref-Gbn-0000348821,,
wfo-0000936149,alt. 0-1 250 m. Épiphyte en forêt dense.,Habitat,fre,,,,,ref-Gbn-0000936149,,
wfo-0000947926,"alt. inconnue. Épiphyte sur arbre, forêt dense.",Habitat,fre,,,,,ref-Gbn-0000947926,,
wfo-0000947927,alt. 570 m. Épiphyte.,Habitat,fre,,,,,ref-Gbn-0000947927,,
wfo-0000965531,alt. inconnue. Epiphyte en savane boisée.,Habitat,fre,,,,,ref-Gbn-0000965531,,
wfo-0000965532,"alt. 1 100-1 200 m. Épiphyte en forêt, à l'ombre, observé sur Acacia kirkii.",Habitat,fre,,,,,ref-Gbn-0000965532,,
wfo-0000442470,alt. 0-1 500 m. Épiphyte en forêt sempervirente.,Habitat,fre,,,,,ref-Gbn-0000442470,,
wfo-0000442487,"alt. 400-1 300 m. Epiphyte en forêt sublittorale, forêt rivulaire, forêt haute, galerie forestière, sur arbre en site marécageux saumâtre.",Habitat,fre,,,,,ref-Gbn-0000442487,,
wfo-0000243043,"alt. 200-1 100 m. Epiphyte usuellement sur tige et rameau exposés, en forêt dense, forêt rivulaire, bois dense, souvent en forêt secondaire et plantation, observé sur Citrus, Coffea, Terminalia superba et Theobroma cacao.",Habitat,fre,,,,,ref-Gbn-0000243043,,
wfo-0000243018,"alt. 50-1 100 m. Epiphyte surtout sur branche du sous-bois, en forêt dense humide à proximité de cours d'eau. Observée sur Citrus, Coffea, Theobroma, Cleistanthus, Eriocœlum et Plagiosiphon.",Habitat,fre,,,,,ref-Gbn-0000243018,,
wfo-0000251511,épiphyte trouvé en bord de savane.,Habitat,fre,,,,,ref-Gbn-0000251511,,
wfo-0000294884,"alt. 1 180-2 200 m. Épiphyte en forêt sempervirente de basse et moyenne altitude, forêt à Brachystegia, observé sur Brachystegia bœhmii, Erythrophleum guineense, Irvingia smithii, lithophyte sur rocher granitique avec Asplenium sîuhlmanii et Anthropteris orientalis.",Habitat,fre,,,,,ref-Gbn-0000294884,,
wfo-0000311675,"alt. 0-2 000 m. Épiphyte ou lithophyte, en forêt dense, formation marécageuse, observé à 4 m de hauteur sur Hymenodictyon biaframum, Mitragyna sp., sur caféier et avocatier, à l'extrémité des branches.",Habitat,fre,,,,,ref-Gbn-0000311675,,
wfo-0000311678,"alt. 0-1 000 m. Lithophyte ou épiphyte en forêt dense, forêt pélohygrophile ou marais, observé sur Microdesmis puberula, Dacryodes edulis, toujours à l'extrémité de branche, exposé ou non, mais usuellement sur sol humide.",Habitat,fre,,,,,ref-Gbn-0000311678,,
wfo-0000320462,épiphyte en forêt.,Habitat,fre,,,,,ref-Gbn-0000320462,,
wfo-0000328066,"alt. 0-2 000 m. Epiphyte sur branche, souvent au-dessus de l'eau, sur arbre exposé couvert de lichens en ravin, lisière forestière en bord de mer, mangrove marécageuse, observée sur Kleinedoxa gabonensis, Guibourtia demeusei, Scorodophlœus zenkeri, caféier, cacaoyer et goyave. Tolérante à l'exposition.",Habitat,fre,,,,,ref-Gbn-0000328066,,
wfo-0000328068,"alt.  0-2 500 m. Epiphyte en forêt de plaine ou altitude et rivulaire, forêt secondaire, plantation. Observé sur Hagenia abyssinica.",Habitat,fre,,,,,ref-Gbn-0000328068,,
wfo-0000328072,alt. inconnue. Épiphyte en forêt.,Habitat,fre,,,,,ref-Gbn-0000328072,,
wfo-0000328075,alt. inconnue. Epiphyte en forêt haute.,Habitat,fre,,,,,ref-Gbn-0000328075,,
wfo-0000328080,"alt. 850-1 600 m. Epiphyte pendant, en forêt dense humide, observé sur Entandrophragma cylindricum.",Habitat,fre,,,,,ref-Gbn-0000328080,,
wfo-0000328095,"alt. inconnue. Epiphyte sur tronc à 15 m de hauteur, sur grosse branche à 30 m de hauteur, observée sur Gilbertiodendron lewevrei.",Habitat,fre,,,,,ref-Gbn-0000328095,,
wfo-0000328096,alt. inconnue. Epiphyte.,Habitat,fre,,,,,ref-Gbn-0000328096,,
wfo-0000328097,alt. vers 1 800 m. Galerie forestière.,Habitat,fre,,,,,ref-Gbn-0000328097,,
wfo-0000328103,"alt. 750-1 070 m. Lithophyte sur rocher granitique, coussin dense sur face exposée de rocher.",Habitat,fre,,,,,ref-Gbn-0000328103,,
wfo-0000328128,"alt. 350-1 600 m. Au soleil, épiphyte sur tronc en forêt dense humide, ou lithophyte.",Habitat,fre,,,,,ref-Gbn-0000328128,,
wfo-0000328132,alt. inconnue. Épiphyte.,Habitat,fre,,,,,ref-Gbn-0000328132,,
wfo-0000229673,"alt. 50 m. Epiphyte en forêt humide, forêt secondaire à Lophira alata, Coula edulis, Saccoglottia gabonensis, observé sur branche et tronc à l'ombre.",Habitat,fre,,,,,ref-Gbn-0000229673,,
wfo-0000788325,"alt. 0-1 900 m. Épiphyte en forêt haute, vieille forêt secondaire à Celtis et Sterculiaceae, prairie boisée, observé sur branche jusqu'à 35 m du sol, sur Diospyros.",Habitat,fre,,,,,ref-Gbn-0000788325,,
wfo-0000788334,"alt. 0-560 m. Epiphyte sur tronc et branche jusqu'à 25 m du sol en forêt dense humide, marécage de vieille mangrove, forêt galerie et forêt semi-décidue à Celtis et Sterculiaceae, observée sur Crudia harmsiana, Irvingia smithii, Dialium sp., Triplochiton adenoxylon, Chrysobalanus atocorensis.",Habitat,fre,,,,,ref-Gbn-0000788334,,
wfo-0000943517,"alt. 0-1 000 m. Épiphyte ou lithophyte, forêt, rocher, observé sur extrémité de branche de cacaoyer et caféier.",Habitat,fre,,,,,ref-Gbn-0000943517,,
wfo-0000943520,"liane épiphyte ou épilithe abondante, bord de mangrove.",Habitat,fre,,,,,ref-Gbn-0000943520,,
wfo-0000645292,"forêts ombrophiles sempervirentes et semi-décidues, galeries forestières.",Habitat,fre,,,,,ref-Gbn-0000645292,,
wfo-0000840506,"alt. 470-800 m. Epiphyte sur tronc d'arbre à 2,5-3 m de hauteur, en forêt très ombragée recevant 180-220 cm de pluie annuelle.",Habitat,fre,,,,,ref-Gbn-0000840506,,
wfo-0000840013,"épiphyte en forêt dense humide, vieille cacaoyère, observé sur cacaoyer.",Habitat,fre,,,,,ref-Gbn-0000840013,,
wfo-0000840058,"alt. 0-700 m. Épiphyte en lisière de forêt et fourré, bois et forêt, récolté en culture vivrière et arbre de village.",Habitat,fre,,,,,ref-Gbn-0000840058,,
wfo-0000840135,"alt. 1 000-1 650 m. Epiphyte en ombre dense, souvent sur petit rameau et branche à faible hauteur et dans la canopée, en forêt primaire et en plantation de café, cacao, orange.",Habitat,fre,,,,,ref-Gbn-0000840135,,
wfo-0000836711,épiphyte.,Habitat,fre,,,,,ref-Gbn-0000836711,,
wfo-0000836766,alt. inconnue. Épiphyte.,Habitat,fre,,,,,ref-Gbn-0000836766,,
wfo-0000836788,"alt. inconnue. Epiphyte au-dessus de lac, en forêt biafréenne à Calpocalyx heitzii, observé à 40 m au-dessus du sol.",Habitat,fre,,,,,ref-Gbn-0000836788,,
wfo-0000836821,"alt. 900-2 150 m. Épiphyte en forêt primaire et secondarisée, 2-5 m au-dessus du sol, observé sur Bridelia micrantha et Sapium ellipticum.",Habitat,fre,,,,,ref-Gbn-0000836821,,
wfo-0000836903,"alt. 0-2 200 m. Epiphyte en forêt rivulaire et montagnarde, observé à 5 m au-dessus du sol sur Bridelia sp., Juniperus procera, tolérante à la sécheresse.",Habitat,fre,,,,,ref-Gbn-0000836903,,
wfo-0000942124,"alt. 0-1 300 m. Epiphyte sur branche et tronc en forêt sur sable, forêt primaire, forêt dense humide, forêt postanthropique à Pycnanthus angolensis, sur rocher émergé en mangrove, observé à 5-20 m au-dessus du sol, sur Triphochiton, Cola, Theobroma cacao, Cathormion altissimum, tolérant à la sécheresse.",Habitat,fre,,,,,ref-Gbn-0000942124,,
wfo-0000942173,"alt. 900-1 800 m. Èpiphyte en forêt dense humide, forêt secondaire, observé à 1,5-2 m au-dessus du sol sur Cleistanthus mildbraedii, Scorodophlœus zenkeri, souvent au-dessus de l'eau.",Habitat,fre,,,,,ref-Gbn-0000942173,,
wfo-0000275960,"épiphyte sur arbre isolé, sur tronc, en savane et forêt dense, observé sur Uapaca heudelotii.",Habitat,fre,,,,,ref-Gbn-0000275960,,
wfo-0000317583,"alt. 0-300 m. Epiphyte en forêt dense, observé notamment sur Antiaris wel-witschii et Scorodophlœus zenkeri.",Habitat,fre,,,,,ref-Gbn-0000317583,,
wfo-0000296218,"alt. 1 280-2 200 m. Èpiphyte ou lithophyte en forêt dense humide, fourré et forêt de montagne, formation marécageuse.",Habitat,fre,,,,,ref-Gbn-0000296218,,
wfo-0000296224,"alt. 1 050-2 000 m. Epiphyte en forêt dense humide, forêt de montagne.",Habitat,fre,,,,,ref-Gbn-0000296224,,
wfo-0000296233,"alt. 500 m. Epiphyte en forêt sempervirente, récolté sur Harungana mada-gascariensis.",Habitat,fre,,,,,ref-Gbn-0000296233,,
wfo-0000296253,"alt. 600-2 200 m. Epiphyte sur branche de la canopée en forêt haute, forêt rivulaire et montagnarde, observé sur cacaoyer et caféier, sur Anonidium mannii, Chytranthus laurentii.",Habitat,fre,,,,,ref-Gbn-0000296253,,
wfo-0000974558,"épiphyte sur tronc, en forêt.",Habitat,fre,,,,,ref-Gbn-0000974558,,
wfo-0000977219,"alt. 0-1 350 m. Epiphyte en forêt dense, récolté à l'ombre en forêt dense humide, forêt haute, sur Gilbertiodendron deweveri et Julbernardia seretii.",Habitat,fre,,,,,ref-Gbn-0000977219,,
wfo-0000979374,"alt. 900-1 800 m. Epiphyte sur branche en forêt dense, marécageuse périodiquement inondable à Oxystigma mannii. Observé jusqu'à 30 m au-dessus du sol sur Gilbertiodendron dewevrei.",Habitat,fre,,,,,ref-Gbn-0000979374,,
wfo-0000975047,épiphyte en forêt dense.,Habitat,fre,,,,,ref-Gbn-0000975047,,
wfo-0000976490,"alt. 800-1 750 m. Èpiphyte en forêt semi-décidue à Celtis et Sterculiaceae, en forêt dense humide haute, en marécage de mangrove, sur tronc et branche souvent couverts de mousse, 1 à 30 m au-dessus du sol à l'ombre et en forte humidité, sur branche au-dessus de l'eau, sur Lophira alata.",Habitat,fre,,,,,ref-Gbn-0000976490,,
wfo-0000979194,"alt. 0-1 500 m. Epiphyte en forêt dense, observé sur Gilbertiodendron dew-everi et Dialium corbisieri.",Habitat,fre,,,,,ref-Gbn-0000979194,,
wfo-0000979253,alt. inconnue. Èpiphyte en forêt.,Habitat,fre,,,,,ref-Gbn-0000979253,,
wfo-0000974959,"alt. 500-900 m. Èpiphyte en forêt dense, forêt de transition entre forêt à Caesalpiniaceae et forêt submontagnarde à Cœlocaryon trimera, Allanblackia flori-bunda, Medusandra mpomiana et Santiria trimera.",Habitat,fre,,,,,ref-Gbn-0000974959,,
wfo-0000975837,"alt. 1 100-1 200 m. Epiphyte sur fourré bas et arbre en site exposé et surplombant l'eau, en forêt dense humide, récolté sur vieux caféiers, Dialium polyphyllum, Pavetta.",Habitat,fre,,,,,ref-Gbn-0000975837,,
wfo-0000976695,alt. inconnue. Epiphyte en forêt humide de plaine.,Habitat,fre,,,,,ref-Gbn-0000976695,,
wfo-0000975384,"alt. 650-950 m. Epiphyte en forêt galerie, marécage, ou terrestre et rampant sur rocher moussu.",Habitat,fre,,,,,ref-Gbn-0000975384,,
wfo-0000976706,"épiphyte en forêt rivulaire, forêt atlantique à Cesalpiniaceae, observé sur Crescentia cujete, cacaoyer.",Habitat,fre,,,,,ref-Gbn-0000976706,,
wfo-0000976706,alt. 650-1000 m.,Habitat,fre,,,,,ref-Gbn-0000976706,,
wfo-0000976230,"épiphyte, récolté à 1 m au-dessus du sol.",Habitat,fre,,,,,ref-Gbn-0000976230,,
wfo-0000978631,"alt. inconnue. Èpiphyte sur arbre couvert de mousses, récolté à 2 m au-dessus du sol.",Habitat,fre,,,,,ref-Gbn-0000978631,,
wfo-0000583322,"lisières héliophiles, rochers, broussailles xérophiles, mais aussi stations ripicoles.",Habitat,fre,,,,,ref-Gbn-0000583322,,
wfo-0000337408,"sur les inselbergs et les dômes rocheux en forêt; au Gabon, à 500-850 m d'altitude.",Habitat,fre,,,,,ref-Gbn-0000337408,,
wfo-0000338138,"inselbergs et affleurements rocheux en forêt; au Gabon, à 450-750 m d'altitude.",Habitat,fre,,,,,ref-Gbn-0000338138,,
wfo-0000340704,"dans les prairies ou savanes inondées ou saisonnièrement inondées, aussi en bordure des marécages; au Gabon, à 100-200 m d'altitude, jusqu'à 1800 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000340704,,
wfo-0000342060,"dans les prairies sableuses, les savanes ouvertes et sur les affleurements rocheux; au Gabon, jusqu'à 500 m d'altitude, jusqu'à 2100 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000342060,,
wfo-0000342066,"dans les sols organiques et saisonnièrement humides des affleurements rocheux; au Gabon, à environ 400-700 m d'altitude.",Habitat,fre,,,,,ref-Gbn-0000342066,,
wfo-0000342120,"dans les savanes, près des marécages et sur les terrains perturbés, comme les bords de route, aussi bien sur des sols latéritiques que sableux; au Gabon, jusqu'à 200 m environ, et jusqu'à 1180 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000342120,,
wfo-0000342126,"dans les lieux secs et sableux, particulièrement fréquente dans le lit sableux des rivières saisonnières et des cours d'eau; au Gabon, jusqu'à environ 400 m d'altitude.",Habitat,fre,,,,,ref-Gbn-0000342126,,
wfo-0000342133,"dans les prairies sèches sur les inselbergs; au Gabon, à 500 m d'altitude, jusqu'à 1200 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000342133,,
wfo-0000342138,"dans les prairies et les forêts clairsemées, souvent dans des habitats saisonnièrement humides; au Gabon, à 400-700 m d'altitude, jusqu'à 1500 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000342138,,
wfo-0000342177,"dans les savanes; au Gabon, à environ 400-700 m d'altitude, jusqu'à 2300 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000342177,,
wfo-0000342201,"dans les lieux ouverts marécageux, souvent dans les prairies et savanes; au Gabon, à 0-500 m d'altitude, jusqu'à 1400 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000342201,,
wfo-0000342209,"dans les lieux ouverts secs ou marécageux tels que prairies, steppes, végétation secondaire et terrains perturbés; au Gabon, à 0-400 m, jusqu'à 2000 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000342209,,
wfo-0000342243,"dans les savanes herbeuses, souvent sur les sols latéritiques, particulièrement fréquente sur les savanes brûlés annuellement; au Gabon, à 0-600 m d'altitude.",Habitat,fre,,,,,ref-Gbn-0000342243,,
wfo-0000342279,"sur terrain relativement nu, dans les savanes herbeuses ouvertes ou dans les lieux perturbés, souvent dans des habitats intensément pâturés ou piétinés; au Gabon, à 0-200 m d'altitude, jusqu'à 2100 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000342279,,
wfo-0000342295,"dans les savanes herbeuses et des collines; au Gabon, à 100-750 m d'altitude, jusqu'à 1200 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000342295,,
wfo-0000342327,"dans les savanes clairsemées assez sèches; au Gabon, à 100-150 m d'altitude, jusqu'à 1900 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000342327,,
wfo-0000342403,savanes et lisières savane/forêt; au Gabon vers 380-600 m d'altitude.,Habitat,fre,,,,,ref-Gbn-0000342403,,
wfo-0000379343,"dans les marécages, en bordure des lacs et le long des rivières, parfois flottante; au Gabon, probablement à 400-600 m d'altitude, ailleurs à 0-1700 m.",Habitat,fre,,,,,ref-Gbn-0000379343,,
wfo-0000367601,"dans les habitats saisonnièrement humides, sur terrains sableux dans les prairies, savanes, zones boisées, en marge des mares et marais; au Gabon, à 0-400 m d'altitude, ailleurs jusqu'à 1700 m.",Habitat,fre,,,,,ref-Gbn-0000367601,,
wfo-0000367705,"en zones herbeuses, brousse ou zones boisées ouvertes, souvent sur des pentes rocheuses et en savane brûlée; au Gabon, à 0-500 m d'altitude, ailleurs jusqu'à 2400 m.",Habitat,fre,,,,,ref-Gbn-0000367705,,
wfo-0000367849,"dans les eaux stagnantes, souvent au bord des mares, des marécages et des lagunes, occasionnellement dans les eaux jusqu'à 1 m de profondeur; au Gabon, à 0-600 m d'altitude, jusqu'à 1700 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000367849,,
wfo-0000369779,"habitats saisonnièrement humides, le long des marécages et des mares, aussi dans les habitats perturbés tels que les bas-côtés des routes; au Gabon, à 0-150 m d'altitude, jusqu'à 1200 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000369779,,
wfo-0000369883,"dans les habitats saisonnièrement humides tels que les savanes herbeuses et les bords des rivières; au Gabon, à 0-100 m d'altitude, jusqu'à 1600 m ailleurs.",Habitat,fre,,,,,ref-Gbn-0000369883,,
wfo-0000370499,"dans les habitats pauvres en substances nutritives tels que les dunes de sable, l'arrière des plages et les zones herbeuses sur sable près de l'océan.",Habitat,fre,,,,,ref-Gbn-0000370499,,
wfo-0000370828,"dans les habitats saisonnièrement humides, prairies, savanes, zones boisées, en marge des mares et des marais, aussi dans les pelouses; au Gabon, à 0-200 m d'altitude, jusqu'à 1500 m ailleurs.",Habitat,fre,,,,,ref-Gbn-0000370828,,
wfo-0000370984,"en habitats perturbés, souvent mauvaise herbe des cultures, des bas-côtés des routes et des sentiers en forêt, plus rarement dans les prairies et savanes; au Gabon, à 0-500 m d'altitude, jusqu'à 2400 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000370984,,
wfo-0000371909,"dans des prairies herbeuses saisonnièrement humides; au Gabon, au niveau de la mer; jusqu'à 600 m ailleurs.",Habitat,fre,,,,,ref-Gbn-0000371909,,
wfo-0000372214,"dans les sols peu profonds saisonnièrement humides des affleurements rocheux, dans les zones herbeuses ou comme mauvaise herbe des cultures et jardins; au Gabon, à 0-200 m d'altitude, jusqu'à 1800 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000372214,,
wfo-0000372964,"mauvaise herbe des jardins et cultures, mais présente aussi dans les zones herbeuses saisonnièrement humides ou marécageuses; au Gabon, à 0-800 m, jusqu'à 2200 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000372964,,
wfo-0000375064,"dans les marécages, sur les rives des rivières ou en eau libre; au Gabon, probablement entre 300 et 600 m d'altitude, ailleurs à 0-1200 m.",Habitat,fre,,,,,ref-Gbn-0000375064,,
wfo-0000375442,"dans des habitats saisonnièrement humides, tels que les mares temporaires, les marécages et les fossés de drainage, aussi souvent mauvaise herbe des champs de riz; au Gabon, à 0-100 m d'altitude, jusqu'à 1600 m ailleurs.",Habitat,fre,,,,,ref-Gbn-0000375442,,
wfo-0000376965,"dans les marais près des plages et en marge des cours d'eau et des mangroves, près du niveau de la mer.",Habitat,fre,,,,,ref-Gbn-0000376965,,
wfo-0000377336,"dans les prairies et les forêts ouvertes, souvent en lisière des forêts et dans les forêts secondaires, aussi mauvaise herbe des cultures et des bords de route; à 0-2200 m d'altitude.",Habitat,fre,,,,,ref-Gbn-0000377336,,
wfo-0000377449,"dans les mares et le long des rivières, souvent dans le lit des cours d'eau et sur le sable; au Gabon, probablement à moins de 400 m d'altitude, mais jusqu'à 1700 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000377449,,
wfo-0000377519,"dans les prairies, en brousse ou dans les zones boisées ouvertes, souvent sur les pentes rocheuses; au Gabon, à 0-400 m d'altitude, jusqu'à 1600 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000377519,,
wfo-0000379135,"dans les marécages, sur les rives des lacs et des rivières; au Gabon, probablement seulement à moins de 100 m d'altitude, mais jusqu'à presque 2500 m ailleurs.",Habitat,fre,,,,,ref-Gbn-0000379135,,
wfo-0000380535,"dans les marécages, les forêts marécageuses et en marge des forêts; à 0-1200 m d'altitude.",Habitat,fre,,,,,ref-Gbn-0000380535,,
wfo-0000380958,"en marge des mares temporaires, au bord des lacs et des marécages et des voies d'eau; au Gabon, à 0-500 m d'altitude, jusqu'à 1400 m ailleurs.",Habitat,fre,,,,,ref-Gbn-0000380958,,
wfo-0000381487,"dans les zones herbeuses saisonnièrement humides, les marécages et les bords des sources et des ruisseaux, aussi mauvaise herbe des terrains cultivés; au Gabon, à 0-600 m d'altitude, jusqu'à 2500 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000381487,,
wfo-0000382726,"dans les zones herbeuses ouvertes et habituellement sur sol sableux; au Gabon, à 0-600 m, jusqu'à 1200 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000382726,,
wfo-0000645092,"forêts ombrophiles, galeries forestières.",Habitat,fre,,,,,ref-Gbn-0000645092,,
wfo-0000382899,"dans les zones herbeuses ouvertes (pelouses), souvent sur sol sableux; au Gabon, près du niveau de la mer, mais jusqu'à 2000 m d'altitude ailleurs .",Habitat,fre,,,,,ref-Gbn-0000382899,,
wfo-0000383712,"habitats pauvres en substances nutritives tels que dunes, terrains sableux des prairies, savanes, zones boisées et marges des mangroves; au Gabon, à 0-400 m d'altitude, jusqu'à 1800 m ailleurs.",Habitat,fre,,,,,ref-Gbn-0000383712,,
wfo-0000383810,"dans des prairies herbeuses saisonnièrement humides, habituellement sur sol sableux; au Gabon, à 0-700 m d'altitude, jusqu'à 1800 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000383810,,
wfo-0000383860,"dans des prairies herbeuses et les habitats perturbés, souvent à l'ombre; au Gabon, à 0-700 m d'altitude, ailleurs jusqu'à 1750 m.",Habitat,fre,,,,,ref-Gbn-0000383860,,
wfo-0000383991,"dans les zones herbeuses sèches et les savanes saisonnièrement brûlées; au Gabon, à 0-500 m d'altitude, jusqu'à 2100 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000383991,,
wfo-0000385088,"en forêt pluviale éclaircie et autres habitats ouverts; au Gabon, à basse altitude, jusqu'à 600 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000385088,,
wfo-0000378607,"marécages des dunes côtières, bords des lagunes; à basse altitude.",Habitat,fre,,,,,ref-Gbn-0000378607,,
wfo-0001332293,dans les mangroves et les marécages saumâtres; au niveau de la mer.,Habitat,fre,,,,,ref-Gbn-0001332293,,
wfo-0000367810,"dans les prairies saisonnièrement humides et les habitats rocheux; au Gabon, vers 900 m d'altitude, jusqu'à 1250 m ailleurs.",Habitat,fre,,,,,ref-Gbn-0000367810,,
wfo-0000368885,"dans les zones herbeuses ou zones boisées ouvertes; au Gabon, à 0-700 m d'altitude, jusqu'à 2900 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000368885,,
wfo-0001429334,"sur les affleurements rocheux, probablement dans les sols peu profonds saisonnièrement humides; à 400-700 m d'altitude.",Habitat,fre,,,,,ref-Gbn-0001429334,,
wfo-0001332296,en marge des prairies sèches; vers 300-500 m d'altitude.,Habitat,fre,,,,,ref-Gbn-0001332296,,
wfo-0000371278,"dans les zones herbeuses saisonnièrement inondées et sur les affleurements rocheux; au Gabon, à 0-600 m d'altitude, jusqu'à 2000 m ailleurs.",Habitat,fre,,,,,ref-Gbn-0000371278,,
wfo-0001337437,"prairies saisonnièrement humides et sols peu profonds des inselbergs; au Gabon, vers 500-700 m d'altitude.",Habitat,fre,,,,,ref-Gbn-0001337437,,
wfo-0000376027,"sur sol partiellement ombragé dans les forêts, souvent le long des sentiers forestiers, aussi comme mauvaise herbe des terrains perturbés des régions très pluvieuses; au Gabon, à 0-800 m d'altitude, jusqu'à 1200 m ailleurs.",Habitat,fre,,,,,ref-Gbn-0000376027,,
wfo-0000377621,"en bordure des eaux; au Gabon, près du niveau de la mer, jusqu'à 1900 m d'altitude en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000377621,,
wfo-0000377663,"mauvaise herbe des pelouses, cultures et autres terrains perturbés; au Gabon, à 0-150 m d'altitude, jusqu'à 1400 m ailleurs.",Habitat,fre,,,,,ref-Gbn-0000377663,,
wfo-1000040888,"dans les zones saisonnièrement humides des prairies, savanes et zones boisées; au Gabon, vers 300-350 m d'altitude.",Habitat,fre,,,,,ref-Gbn-1000040888,,
wfo-0000379513,"rivages océaniques, derrière les plages, souvent dans le sol sableux marécageux le long des bassins de marées, des lagunes et des mangroves.",Habitat,fre,,,,,ref-Gbn-0000379513,,
wfo-0000381350,"prairies ouvertes, bas-côtés des routes, pelouses et autres terrains perturbés; au Gabon, à 0-100 m d'altitude, jusqu'à 2000 m ailleurs.",Habitat,fre,,,,,ref-Gbn-0000381350,,
wfo-1000040889,dans les marécages et autres habitats humides; à 0-600 m d'altitude.,Habitat,fre,,,,,ref-Gbn-1000040889,,
wfo-0000384114,"prairies saisonnièrement humides et sols peu profonds des inselbergs; au Gabon, vers 500-700 m d'altitude, jusqu'à 2100 m ailleurs.",Habitat,fre,,,,,ref-Gbn-0000384114,,
wfo-0000371447,"dans les marécages et leur lisière, le long des fossés et dans d'autres habitats humides; au Gabon, à 0-200 m d'altitude, jusqu'à 3000 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000371447,,
wfo-0000371697,"dans les zones herbeuses temporairement inondées, les marécages temporaires, les mares et les fossés de drainage; au Gabon, à 0-400 m d'altitude, jusqu'à 2100 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000371697,,
wfo-0000373391,"dans les forêts marécageuses, le long des pistes forestières et des cours d'eau; au Gabon, à 0-900 m d'altitude, jusqu'à 2100 m ailleurs.",Habitat,fre,,,,,ref-Gbn-0000373391,,
wfo-0000374429,"dans les marécages et à leur lisière, le long des fossés et dans d'autres habitats humides; au Gabon, à 0-700 m d'altitude, jusqu'à 2100 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000374429,,
wfo-0000377511,"en forêt, souvent le long des pistes, des sentiers et en lisière, aussi en forêt dégradée, toujours en habitat bien drainé; au Gabon, à 100-600 m d'altitude, jusqu'à 1800 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000377511,,
wfo-0000381207,"dans les forêts marécageuses, le long des pistes forestières et des cours d'eau; au Gabon, à 0-500 m d'altitude, jusqu'à 2100 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000381207,,
wfo-0000383492,"dans les fossés en bord de route et dans les habitats saisonnièrement humides des inselbergs; au Gabon, à 0-560 m d'altitude.",Habitat,fre,,,,,ref-Gbn-0000383492,,
wfo-1000040890,"zones rocheuses dans le lit des rivières et près des cours d'eau; au Gabon, à 0-550 m.",Habitat,fre,,,,,ref-Gbn-1000040890,,
wfo-0000373464,"prairies saisonnièrement humides, rives des lacs et marécages, souvent dans les marais et fossés; au Gabon, à 0-100 m d'altitude, jusqu'à 2500 m ailleurs.",Habitat,fre,,,,,ref-Gbn-0000373464,,
wfo-0000373762,"marécages et bords des eaux courantes, quelquefois submergée en période de hautes eaux; au Gabon, à 0-600 m d'altitude, jusqu'à 1500 m ailleurs.",Habitat,fre,,,,,ref-Gbn-0000373762,,
wfo-0000376399,"zones humides des prairies, marais et en bordure des lacs et cours d'eau; au Gabon, à 0-600 m d'altitude, jusqu'à 2100 m en Afrique de l'Est.",Habitat,fre,,,,,ref-Gbn-0000376399,,
