taxonID,description,type,language,contributor,audience,rightsHolder,creator,source,rights,license
wfo-0000382378,"Depuis au moins 6 000 ans, l’espèce est associée à la culture et à la religion indiennes en tant que fleur sacrée. Elle est également cultivée comme plante ornementale dans la plupart des régions tropicales et subtropicales. En Asie, les rhizomes sont consommés crus ou cuits et commercialisés. Les graines non mûres sont consommées fraîches ; les mûres sont consommées crues, bouillies ou rôties, généralement débarrassées de l’embryon amer. Dans la médecine traditionnelle, le lotus a de nombreuses applications. Les Chinois utilisent les rhizomes pour traiter la diarrhée et la dysenterie et les embryons sont utilisés pour faire baisser la fièvre, pour traiter le choléra, la dysenterie et autres maladies. Les feuilles sont des emballages pratiques, en particulier pour les aliments à cuire. Outre ses nombreuses utilisations, N. nucifera est peut-être la plante ornementale la plus importante pour la beauté de ses fleurs et de ses fruits, ces derniers étant également séchés. En Inde, le lotus est la fleur nationale. Il est le symbole de la divinité, de la pureté, de la beauté, de la bonté, du parfum, de la fraîcheur, de la fertilité et de la prospérité. Les poètes, les artistes, les sculpteurs, les architectes et les artisans lui accordent toute l’importance qu’il mérite.",use,fre,,,,,ref-Gbn-0000382378,,
wfo-0000389188,Le bois est utilisé comme poteau de construction (Plateaux Batéké).,use,fre,,,,,ref-Gbn-0000389188,,
wfo-0000389228,Les tubercules et les feuilles sont parfois consommés.,use,fre,,,,,ref-Gbn-0000389228,,
wfo-0000389411,"Les bulbilles peuvent être consommées après ébullition pour éliminer les toxines. L’espèce a été domestiquée en Afrique et il existe un certain nombre de races comestibles qui ont des bulbilles plus grands et plus savoureux, utilisés comme source de nourriture féculente. Certaines races sont également utilisées en médecine, en société ou en tant que poisons. Les bulbilles peuvent être ajouté au vin de palme pour favoriser la fermentation.",use,fre,,,,,ref-Gbn-0000389411,,
wfo-0000389474,Les tubercules sont comestibles et parfois cultivés. Les feuilles sont parfois consommées comme légume. Les tiges sont utilisées pour la vannerie.,use,fre,,,,,ref-Gbn-0000389474,,
wfo-0000390528,Les tubercules sont utilisés comme aliment de famine après lavage et séchage pour éliminer les toxines. Voir Burkill (1985) pour plus d’information.,use,fre,,,,,ref-Gbn-0000390528,,
wfo-0000391069,On dit que les tubercules et les bulbilles sont consommés en période de famine.,use,fre,,,,,ref-Gbn-0000391069,,
wfo-0000392514,Les tubercules sont parfois consommés en période de famine et peuvent être cultivés.,use,fre,,,,,ref-Gbn-0000392514,,
wfo-0000393818,Le fruit est comestible et sert d’appât pour la pêche. Le bois a été utilisé pour des constructions locales. L’écorce a plusieurs applications dans la médecine traditionnelle.,use,fre,,,,,ref-Gbn-0000393818,,
wfo-0000393820,Les fruits peuvent servir à faire des confitures ou de l’alcool. L’écorce a été utilisée dans la médecine traditionnelle contre les maux des dents et les ulcérations.,use,fre,,,,,ref-Gbn-0000393820,,
wfo-0000393994,"Le tubercule de D. praehensilis est comestible et largement consommé. C’est l’une des ignames sauvages comestibles les plus importantes en Afrique. Un morceau de tubercule et la couronne sont souvent replantés pour produire des ignames pour les années suivantes. Les feuilles peuvent également être consommées. Le tubercule, les racines et la tige ont été utilisés à des fins médicinales.",use,fre,,,,,ref-Gbn-0000393994,,
wfo-0000394057,"La tige, les feuilles et les racines sont comestibles. Le tubercule est toxique, mais est parfois consommé comme aliment de famine après le traitement.",use,fre,,,,,ref-Gbn-0000394057,,
wfo-0000394950,"Le tubercule est toxique et a été utilisé comme poison. Il est parfois consommé comme aliment de famine après détoxication. Cette espèce a également été utilisée à des fins médicinales. Aux États-Unis, elle est cultivée comme ornementale.",use,fre,,,,,ref-Gbn-0000394950,,
wfo-0000395049,"Le tubercule, les bulbilles et les racines peuvent être consommées.",use,fre,,,,,ref-Gbn-0000395049,,
wfo-0000395188,Les tubercules et bulbilles sont comestibles.,use,fre,,,,,ref-Gbn-0000395188,,
wfo-0000395371,"Hors du Gabon, les tubercules et les racines ont été consommés en période de famine. Il a également été utilisé à des fins médicales. Les tiges ont été utilisées dans la construction des boucliers et de la vannerie.",use,fre,,,,,ref-Gbn-0000395371,,
wfo-0000399865,Les fruits sont comestibles à maturité. La plante est cultivée comme ornementale.,use,fre,,,,,ref-Gbn-0000399865,,
wfo-0000404334,"En Côte d’Ivoire et au sud du Burkina Faso, l’espèce est bien connue pour ses propriétés antinévralgiques et aphrodisiaques ; le jus des feuilles s’emploie en collyre ou en gouttes nasales et les feuilles en poudre s’instillent dans le nez contre la névralgie et les maux de tête. La décoction de graines finement moulues, de rameaux feuillés ou de racines s’utilise comme aphrodisiaque. La pâte de feuilles s’applique localement sur les plaies comme hémostatique. Dans le sud de la Sierra Leone, au Libéria et au Nigéria, l’infusion de feuilles se boit contre les maux d’estomac et pour traiter la diarrhée. La plante est également utilisée contre l’insomnie. On fait des cure-dents avec les tiges. La pulpe du fruit donne une colle qui sert pour les travaux manuels et comme glu.",use,fre,,,,,ref-Gbn-0000404334,,
wfo-0000408349,"Probablement les mêmes que ceux de T. alnifolia, les deux espèces étant très proches et souvent confondues.",use,fre,,,,,ref-Gbn-0000408349,,
wfo-0000408357,"En République démocratique du Congo, la plante (partie non spécifiée) est employée dans le traitement des maladies de la peau, et les racines comme aphrodisiaque (Boutique 1967).",use,fre,,,,,ref-Gbn-0000408357,,
wfo-0000408984,"Les graines d’une agréable saveur d’amande sont mangées cuites ou moulues en farine pour les soupes. Les graines immatures sont cuites, grillées ou fermentées pendant plusieurs jours et consommées sous forme de bouillie. La farine crue présente de meilleures propriétés d’absorption d’eau et de graisse que l’huile, d’où son usage dans les produits de boulangerie. Les graines ont une teneur en huile très élevée et sont utilisées pour faire une huile de cuisson. Les feuilles et jeunes pousses sont cuites dans la potasse. Les jeunes pousses, mesurant jusqu’à 50 cm de longueur, sont utilisées dans les ragoûts et comme accompagnement. La pulpe de fruit, y compris les jeunes graines, est parfois transformée en marmelade. Les femmes enceintes et les patients souffrant d’anémie, utilisent le jus des feuilles comme tonique pour renforcer le sang.",use,fre,,,,,ref-Gbn-0000408984,,
wfo-0000409281,Les fruits sont comestibles. L’écorce est utilisée dans la médecine traditionnelle.,use,fre,,,,,ref-Gbn-0000409281,,
wfo-0000409328,Le fruit est comestible.,use,fre,,,,,ref-Gbn-0000409328,,
wfo-0000409797,Les fruits sont comestibles.,use,fre,,,,,ref-Gbn-0000409797,,
wfo-0000409807,Les fruits sont comestibles.,use,fre,,,,,ref-Gbn-0000409807,,
wfo-0000409815,Les fruits comestibles sont très appréciés. Le bois rose à grain très fin se travaille bien.,use,fre,,,,,ref-Gbn-0000409815,,
wfo-0000415277,Les feuilles fournissent un légume. La fibre de l’écorce est utilisée pour faire des cordes et des lignes de pêche. La tige fournit de l’eau potable lorsqu’on la coupe. Cette eau et les feuilles ont plusieurs applications dans la médecine traditionnelle.,use,fre,,,,,ref-Gbn-0000415277,,
wfo-0000416550,"Les feuilles sont consommées en soupe et comme légume cuit mucilagineux. La fibre de l’écorce est utilisée pour faire des cordes et des lignes de pêche. Il existe de nombreux usages médicinaux locaux du jus de feuilles, des décoctions de feuilles et des feuilles séchées en poudre, par exemple pour traiter la dysenterie, la nevralgie, la surdité et d’autres affections de l’oreille, les diarrhées accompagnées de saignements, les douleurs de poitrine, l’impuissance masculine et les furoncles, comme aphrodisiaque et laxatif et comme composant de poison de flèche. Les petits fruits rouges sont utilisés comme appât dans les pièges à oiseaux.",use,fre,,,,,ref-Gbn-0000416550,,
wfo-0000430127,Les feuilles sont utilisées en décoction contre les boutons.,use,fre,,,,,ref-Gbn-0000430127,,
wfo-0000435370,Les fruits sont comestibles. Les feuilles sont utilisées en médecine traditionnelle.,use,fre,,,,,ref-Gbn-0000435370,,
wfo-0000443142,"Les feuilles sont comestibles et utilisées pour la cicatrisation des blessures et les maux de ventre. Cuites avec les tiges, elles fournissent un liquide noir employé pour la teinture des pailles et des fibres. En République démocratique du Congo et au Malawi, les feuilles sont récoltées pour être consommées comme légume cuit. Par ailleurs, les feuilles servent à panser les blessures en République démocratique du Congo ou à traiter les douleurs abdominales. Au Soudan et en République démocratique du Congo, la plante sert à produire un sel végétal. En Afrique de l’Est, une décoction de racines est utilisée pour traiter les maladies du foie et les infestations de vers intestinaux chez les enfants. Le jus de feuilles se prend oralement pour empêcher un éventuel avortement.",use,fre,,,,,ref-Gbn-0000443142,,
wfo-0000443162,"Au Mali et en République démocratique du Congo, les plantes servent comme fourrage. En Somalie, on fait cuire les feuilles pour préparer une sauce qui accompagne le maïs et la bouillie. En Tanzanie, on consomme parfois les feuilles comme légume cuit. Au Kenya, on prépare des bains avec des plantes bouillies pour soulager la fièvre paludique.",use,fre,,,,,ref-Gbn-0000443162,,
wfo-0000443171,"En Asie du Sud-Est et en Indonésie, la plante a quelques applications médicinales contre des inflammations, diarrhée et dysenterie, entérite et sprue.",use,fre,,,,,ref-Gbn-0000443171,,
wfo-0000443232,"L. alata est l’une des essences forestières les plus exploitées d’Afrique tropicale. Grâce à sa dureté et à sa résistance, le bois est prisé en construction lourde pour des situations extrêmes. Elle sert également en menuiserie, les articles de sport, les jouets, les ustensiles agricoles, le tournage et les panneaux durs. C’est un bon bois de feu qui fournit un excellent charbon de bois. En médecine traditionnelle au Gabon, la décoction d’écorce est appliquée localement en cas d’affections rénales et s’applique en lavement contre les douleurs menstruelles, un début de hernie ou des problèmes d’estomac. Les graines contiennent une huile, qui est parfois utilisée en cuisine ou comme pommade et pour la fabrication de savon.",use,fre,,,,,ref-Gbn-0000443232,,
wfo-0000443427,"En Asie, la plante est parfois utilisée contre les ulcérations du nez et les feuilles mucilagineuses sont utilisées en cataplasme de nombreuses plaintes, y compris les maux de tête, l’orchite et les glandes enflées. Les feuilles prises en décoction pour la diarrhée, les maladies nerveuses et en carminatif et vermifuge. Au Nigéria, la plante est réduite et bouillie et prise comme vermifuge et laxative. Elle est considérée comme ayant des propriétés analgésiques, et avec d’autres herbes, est donnée contre les douleurs rhumatismales.",use,fre,,,,,ref-Gbn-0000443427,,
wfo-0000443844,"Un très bon bois pour l’ébénisterie, localement employé pour la construction d’habitations.",use,fre,,,,,ref-Gbn-0000443844,,
wfo-0000443872,"La décoction de tubercule est administrée aux enfants contre les convulsions. Au Gabon, elle se prend avec un peu de sel contre la gonorrhée. La décoction de feuilles ou de rameaux se boit pour traiter les maux d’estomac.",use,fre,,,,,ref-Gbn-0000443872,,
wfo-0000445160,"Les feuilles cuites sont consommées comme légume. Elles sont aussi utilisées dans la médecine traditionnelle, par exemple comme hémostatique sur les coupures et les blessures, comme anti-irritant, pour soulager les maux de tête. Le fruit est utilisé comme antidote aux poisons. Au Gabon, les feuilles cuites sont ingérées comme remède pour les maux d’estomac, et on les donne aux femmes enceintes une fois cuites avec de l’arachide.",use,fre,,,,,ref-Gbn-0000445160,,
wfo-0000445388,La tige contient des fibres textiles. La plante sert aussi comme plante-fétiche des sociétés secrètes.,use,fre,,,,,ref-Gbn-0000445388,,
wfo-0000446122,"Au Mali, les plantes servent comme fourrage.",use,fre,,,,,ref-Gbn-0000446122,,
wfo-0000448540,"Selon Raponda-Walker & Sillans (1961), les plantes sont vendues sur le marché de Brazzaville (République du Congo) pour les manger.",use,fre,,,,,ref-Gbn-0000448540,,
wfo-0000455418,L’écorce est utilisée comme antipyrétique et comme purgatif. L’huile de ses graines est un émétique.,use,fre,,,,,ref-Gbn-0000455418,,
wfo-0000455420,"Le bois convient pour la construction légère, les boiseries intérieures, la charronnerie, les meubles, etc.",use,fre,,,,,ref-Gbn-0000455420,,
wfo-0000455475,"Le bois est employé dans la construction d’habitations, en particulier pour les pieux, et localement apprécié en sculpture. L’écorce est couramment utilisée en médecine traditionnelle.",use,fre,,,,,ref-Gbn-0000455475,,
wfo-0000455760,Le bois a été utilisé pour des constructions. L’écorce a été utilisée comme laxatif et contre les problèmes d’estomac.,use,fre,,,,,ref-Gbn-0000455760,,
wfo-0000455778,"Les décoctions d’écorce s’utilisent en médecine traditionnelle, celles des racines servent comme vermifuge, abortif et à fabriquer du poison de flèches. Des extraits de feuilles ont montré une activité antipaludique.",use,fre,,,,,ref-Gbn-0000455778,,
wfo-0000456185,"Le bois est utilisé pour la construction, la menuiserie, la sculpture, le tournage et les placages tranchés. L’écorce est employée en médecine traditionnelle, dans les narines pour traiter les maux de tête et comme aphrodisiaque.",use,fre,,,,,ref-Gbn-0000456185,,
wfo-0000456507,"En République démocratique du Congo, la décoction d’écorce de ramilles se prend couramment pour traiter la fièvre et le paludisme, ainsi que la diarrhée, les affections gastriques et le catarrhe purulent. En République du Congo, le jus de racine se prend pour traiter les rhumatismes et les inflammations des articulations ; le jus des jeunes feuilles s’administre comme analgésique aux malades mentaux pendant les crises. En République Centrafricaine, la racine sert comme abortif et emménagogue. La racine, surtout l’écorce de racine, est un ingrédient de poisons de flèche. Au Gabon, la plante serait fébrifuge, une coutume superstitieuse voudrait qu’on se serve des feuilles pour laver et éponger les petits jumeaux au moment de leur naissance.",use,fre,,,,,ref-Gbn-0000456507,,
wfo-0000456626,L’écorce produit une glu.,use,fre,,,,,ref-Gbn-0000456626,,
wfo-0000457758,"Le bois est largement utilisé comme bois de chauffage et fournit un excellent charbon de bois. L’espèce est souvent préservée ou entretenue comme arbre d’ombrage dans les plantations de café et de cacao. Espèce pionnière, elle convient à la plantation sur des sols pauvres pour reboiser les zones dénudées ou perturbées. Le feuillage sert comme fourrage et il est mangé cuit comme légume. En Asie, le bois est utilisé dans la fabrication de panneaux et de papier. L’écorce est utilisée en décoction comme onguent pour les fractures ou les entorses.",use,fre,,,,,ref-Gbn-0000457758,,
wfo-0000458830,"L’espèce est utilisée surtout en Asie, comme plante médicinale et a donné de bons résultats dans le traitement de l’hépatite, de la dysenterie, de l’aménorrhée et les troubles de la vésicule. C’est une des plantes les plus courantes dans les pharmacies chinoises.",use,fre,,,,,ref-Gbn-0000458830,,
wfo-0000460355,"Le bois est extrèmement dur et dense, rouge-brun, utilisé comme poteaux de case. Se cassant et se fendant assez facilement, c’est un bon bois de chauffage et un excellent charbon ;utilisé pour la construction de navettes, des membrures d’embarcation ou des manches de harpons. L’écorce, riche en tanin, sert à teindre les grands filets de pêche. Elle fournit un colorant rouge extrait à froid et un colorant noir extrait en décoction ; les infusions de l’écorce sont utilisées en gargarismes et en frictions avec de l’étoupe de coeur de bananier contre les maux de dents ; les infusions sont également utilisées comme desinfectant pour plaies, pustules, hémorrhagies et angines. Le suc rougeâtre aurait les propriétés du kino.",use,fre,,,,,ref-Gbn-0000460355,,
wfo-0000460362,comme R. racemosa.,use,fre,,,,,ref-Gbn-0000460362,,
wfo-0000460365,comme R. racemosa.,use,fre,,,,,ref-Gbn-0000460365,,
wfo-0000473662,"Pour les populations locales, l’écorce et les racines servent comme masticatoire aphrodisiaque et comme diurétique.",use,fre,,,,,ref-Gbn-0000473662,,
wfo-0000474102,"La racine et l’écorce de racine s’utilisent comme aphrodisiaques. Pour soigner les pannes sexuelles, la racine en poudre se prend avec Aframomum melegueta (Roscoe) K.Schum. La racine en poudre et macérée, seule ou avec du jus de canne à sucre, se prend comme émétique, comme vermifuge et contre les coliques. On applique des copeaux de racine ou de la poudre d’écorce mélangée à de l’eau, parfois de la pâte de feuille, comme emplâtres sur les abcès mûrs et la racine humidifiée s’applique sur les plaies infectées, les puces de sable et sur les ongles atteints de panaris. Le jus de racine ou d’écorce s’instille en gouttes dans l’oreille pour soigner les affections auditives purulentes et la surdité. Le jus de racine sert également contre la toux. Le jus d’écorce et de la racine sont aussi couramment utilisés comme ingrédients de poisons de flèche. Les feuilles se consomment pour soigner la hernie. Au Gabon et en République démocratique du Congo, la tige est utilisée pour faire des flèches et les feuilles coriaces font office d’empennage. Le bois très dur est quelquefois employé comme bois d’œuvre.",use,fre,,,,,ref-Gbn-0000474102,,
wfo-0000474122,"Le jus des feuilles s’applique sur des scarifications au front pour soigner les migraines très sévères. La macération de feuilles se boit pour traiter les morsures de serpent et un morceau de tige attaché autour de la cheville sert à les prévenir. Les tiges servent également à faire des ceintures et des bracelets de chevilles et de poignets pour les bébés pour les aider à marcher. En Centrafrique, on donne les feuilles écrasées dans de l’eau additionnée de sel local aux bébés contre la constipation. Les racines sont considérées comme comestibles.",use,fre,,,,,ref-Gbn-0000474122,,
wfo-0000477971,"P. pellucida est couramment utilisé en médecine dans toutes les régions tropicales, y compris en Afrique tropicale. Les parties aériennes sont utilisées contre les douleurs, les abcès, l’acné, la goutte, les maux de tête, les problèmes de rein, l’arythmie cardiaque et la fatigue. Dans toutes les régions tropicales, la plante sert à soigner les furoncles, la conjonctivite et les plaies cutanées. La plante s’utilise aussi couramment comme condiment et se consomme comme légume-feuille épicé, cuit ou en salade. En Afrique, elle est parfois cultivée à cet usage. On la cultive aussi comme plante ornementale.",use,fre,,,,,ref-Gbn-0000477971,,
wfo-0000479019,"En médecine locale, les graines réduites en poudre ont une propriété stimulante. Les fruits et les feuilles sont utilisées fraîches et séchées comme épice à goût pimenté.",use,fre,,,,,ref-Gbn-0000479019,,
wfo-0000479879,Les enfants mangent les fruits. Les feuilles sont mangés par les lapins et les cobayes. Les feuilles seraient emménagogues et les fleurs pectorales.,use,fre,,,,,ref-Gbn-0000479879,,
wfo-0000479905,L’arille pulpeux et le jus sucré sont consommés.,use,fre,,,,,ref-Gbn-0000479905,,
wfo-0000480101,"Au Gabon, l’arille des graines sert à préparer un jus de fruit ; sa pulpe épaisse sert à faire des compotes. Les racines fraîches passent pour être vénéneuses ; on les préconise comme vomitif (Raponda-Walker & Sillans, 1961).",use,fre,,,,,ref-Gbn-0000480101,,
wfo-0000487600,"Espèce fétichiste et médicinale. Les feuilles cuites sont parfois mangées. La macération des feuilles sert comme bain fébrifuge pour les petits enfants, ainsi que pour l’hygiène intime des femmes. La décoction des feuilles avec du tubercule de manioc se boit, afin de contrecarrer des pertes de grossesse.",use,fre,,,,,ref-Gbn-0000487600,,
wfo-0000488635,Les feuilles sont utilisées comme emballages pour la nourriture. Les poils sont enlevés par le feu (fide Walters & Kandinia 2009). La tige est utilisée pour traiter la tuberculose (fide Quiroz-Villareal 1640).,use,fre,,,,,ref-Gbn-0000488635,,
wfo-0000488702,"On broie les tiges avec Tephrosia et Strophanthus pour servir de poison de pêche. Les râpures des tiges servent à cicatriser les plaies, en particulier celle du cordon ombilical. Contre les maux de reins, les feuilles chauffées sont appliquées sur la région lombaire. Cuites avec des arachides, elles sont destinées à purifier le lait des nourrices. Les tiges trempées dans une bouteille d’eau exposée au soleil donnent un breuvage usité contre la blennorragie.",use,fre,,,,,ref-Gbn-0000488702,,
wfo-0000488837,Les feuilles sont utilisées comme emballage pour la nourriture cuite (comme le manioc) ou crue pour son transport.,use,fre,,,,,ref-Gbn-0000488837,,
wfo-0000488851,Les feuilles sont utilisées en sorcellerie pour calmer les femmes en colère. Les branches sont utilisées comme bâton pour soutenir la marche de l’enfant.,use,fre,,,,,ref-Gbn-0000488851,,
wfo-0000495138,"Cette espèce est bien connue comme plante médicinale, utilisée comme diurétique, analgésique et antipyrétique, pour traiter les troubles gastriques tels que la diarrhée et la dysenterie, ainsi que la toux, la bronchite, l’hypertension, etc. ; au Gabon, les feuilles sont fumées comme tabac.",use,fre,,,,,ref-Gbn-0000495138,,
wfo-0000500269,Plante-fétiche des chasseurs d’éléphants. L’infusion des tiges pilonnées se boit contre la blennorragie.,use,fre,,,,,ref-Gbn-0000500269,,
wfo-0000505105,"en République démocratique du Congo, le jus des feuilles est utilisé contre l’ophtalmie.",use,fre,,,,,ref-Gbn-0000505105,,
wfo-0000505113,"au Nigéria et au Cameroun, une décoction de feuilles sert pour traiter les ulcères gastriques. Au Nigéria, la racine est utilisée pour traiter le paludisme, pour empêcher les risques d’avortement et pour apaiser les malades mentaux. Au Gabon, la racine amère, parfois mélangée avec l’écorce de tige de Garcinia klainei Pierre ex Engl. (= G. epunctata Stapf), est mise dans du vin de palme qui se boit pour traiter les maladies vénériennes et pour ses vertus aphrodisiaques ; elle traite aussi les affections prostatiques, l’asthme et la hernie. Les feuilles servent de fourrage à haute teneur protéinique pour les ruminants.",use,fre,,,,,ref-Gbn-0000505113,,
wfo-0000505168,"Une infusion de feuilles est administrée contre les maux d’estomac. Au Ghana, l’extrait de plante se prend comme remède contre la toux. Les feuilles sont utilisées comme aphrodisiaque et pour traiter l’impuissance masculine. La décoction de plante s’emploie comme emménagogue. Les tiges se prennent comme sédatif et analgésique. La racine est utilisée contre les parasites internes. Les graines s’emploient contre la lèpre. La tige fournit de robustes cordes.",use,fre,,,,,ref-Gbn-0000505168,,
wfo-0000519947,Utilisée en médecine ; sert à faire des liens ; les tiges pillées sont jetées dans l’eau pour asphyxier les poissons.,use,fre,,,,,ref-Gbn-0000519947,,
wfo-0000520018,"Cette liane médico-magique est utilisée dans différentes pratiques ésotériques. Les plantes sont un poison violent pour les chèvres. Les tiges et rameaux écrasés servent à étourdir le poisson et pour empoisonner les flèches. Les racines sont râpées et appliquées sur les plaies. Les tiges servent comme cordes (Robyns, 1995).",use,fre,,,,,ref-Gbn-0000520018,,
wfo-0000520074,Utilisée comme corde pour attacher des paquets divers.,use,fre,,,,,ref-Gbn-0000520074,,
wfo-0000537326,Le bois dur est employé pour fabriquer des manches de hache.,use,fre,,,,,ref-Gbn-0000537326,,
wfo-0000537327,Les fruits comestibles sont vendus au marché.,use,fre,,,,,ref-Gbn-0000537327,,
wfo-0000537332,Les gens marchent rituellement sur les feuilles pour se protéger des envoûtements. Les fruits sont mangés par les enfants.,use,fre,,,,,ref-Gbn-0000537332,,
wfo-0000538305,Le bois blanc est facile à travailler.,use,fre,,,,,ref-Gbn-0000538305,,
wfo-0000539713,"Le fruit a une pulpe comestible, à goût légèrement acide. Le bois rouge-blanc, parfois exporté, peut être utilisé pour la menuiserie, la construction et le contreplaqué. La poudre de l’écorce est employée contre les maladies du foie.",use,fre,,,,,ref-Gbn-0000539713,,
wfo-0000539715,Les graines oléagineuses sont comestibles et le bois est utilisé pour le déroulage et la menuiserie en RDC.,use,fre,,,,,ref-Gbn-0000539715,,
wfo-0000558282,La plante a plusieurs usages médicinales. Elle est également cultivée comme plante ornementale pour les bordures d’étangs et les aquariums.,use,fre,,,,,ref-Gbn-0000558282,,
wfo-0000560737,"Dans le passé, dans certaines tribus, les femmes qui ont été soupçonnées d’adultère étaient attachées à de tels « arbres à fourmis ». Les jeunes filles, lors de leur initiation à la société secrète féminine du ndjèmbè ou nyèmbè, doivent collecter ces fourmis comme signe de bravoure.",use,fre,,,,,ref-Gbn-0000560737,,
wfo-0000560739,Le bois est tabou chez les Mpongwè et exclusivement brûlé devant la case pour chasser le fantôme d’un membre de famille décédé. Il est formellement interdit d’utiliser le bois pour cuire des aliments.,use,fre,,,,,ref-Gbn-0000560739,,
wfo-0000583243,Cette espèce est parfois plantée comme ornementale.,use,fre,,,,,ref-Gbn-0000583243,,
wfo-0000583244,"Les racines sont broyées avec des graines d'Aframomum melegueta et mangées pour remédier à l’impuissance (Neuwinger, 2000).",use,fre,,,,,ref-Gbn-0000583244,,
wfo-0000583246,"L’espèce est utilisée comme bois de construction (Bamps & Farron, 1967).",use,fre,,,,,ref-Gbn-0000583246,,
wfo-0000583247,Les feuilles écrasées avec les graines d’Aframomum melegueta sont pulvérisées et frottées dans des scarifications (Neuwinger 2000).,use,fre,,,,,ref-Gbn-0000583247,,
wfo-0000583257,"Le bois est utilisé pour la construction et les feuilles peuvent être utilisées contre les maux de tête et la douleur des dents. Les feuilles sèches sont fumées comme tabac (Bamps & Farron, 1967).",use,fre,,,,,ref-Gbn-0000583257,,
wfo-0000583279,Le tronc est utilisé comme bois de chauffage et pour des planches (Bamps & Farron 1967).,use,fre,,,,,ref-Gbn-0000583279,,
wfo-0000583297,L’espèce est considérée comme plante décorative (Burkill 1997).,use,fre,,,,,ref-Gbn-0000583297,,
wfo-0000583303,Une plante décorative munie de fleurs jaunes (Burkill 1997). Le bois est utilisé comme bois de chauffage et pour faire des planches (Bamps & Farron 1967).,use,fre,,,,,ref-Gbn-0000583303,,
wfo-0000586371,Les feuilles sont utilisées pour l’emballage.,use,fre,,,,,ref-Gbn-0000586371,,
wfo-0000586393,Une décoction de l’écorce est utilisée contre les maux de poitrine.,use,fre,,,,,ref-Gbn-0000586393,,
wfo-0000589693,"Ailleurs, le bois est utilisé en menuiserie.",use,fre,,,,,ref-Gbn-0000589693,,
wfo-0000593389,"En médecine traditionnelle, la décoction d’écorce se prend pour traiter les malaises généraux, la toux sévère, la fièvre et les maux de tête et comme émétique. Par ailleurs, la décoction de feuilles est utilisée pour traiter les affections oculaires. Les graines sont dites comestibles.",use,fre,,,,,ref-Gbn-0000593389,,
wfo-0000593541,"Le bois est couramment utilisé, par exemple pour la construction, les menuiseries, l’ébénisterie, les pirogues et les instruments agricoles. Il convient pour la construction navale, la charronnerie, les panneaux durs et particulaires et sert également pour la production de charbon de bois. En médecine traditionnelle, la décoction de feuilles sert à traiter les maladies cardiovasculaires. La décoction de racine est utilisée contre la fièvre et les douleurs menstruelles. L’espèce est plantée comme arbre d’ombrage dans les cultures et pour améliorer l’état des sols.",use,fre,,,,,ref-Gbn-0000593541,,
wfo-0000593631,"Le bois est utilisé comme celui de C. gomphophylla. La décoction d’écorce, la macération de feuilles et la cendre de racine sont utilisées en médecine pour diverses affections. Les feuilles fraiches écrasées sont utilisées comme poison de pêche.",use,fre,,,,,ref-Gbn-0000593631,,
wfo-0000593782,"L’arbre est récolté pour son bois, en usage local et à l’exportation. Il est peu durable et utilisé en intérieur pour la menuiserie, les coffrages, etc. et la fabrication de contreplaqué. En médecine traditionnelle, l’écorce et les racines sont utilisées comme antalgiques. Des préparations à base d’écorce sont prescrites en cas de diarrhée et de fièvre, tandis que celles à base de feuilles soignent l’inflammation des voies respiratoires, la tachycardie et l’anémie.",use,fre,,,,,ref-Gbn-0000593782,,
wfo-0000599893,L’écorce et les feuilles ont plusieurs applications dans la médecine traditionnelle. On prépare un poison de pêche à partir des feuilles mélangées avec celles de Tephrosia vogelii Hook.f. Les racines servent à la préparation du vin de palme pour lui donner plus de force. Les Balumbus du Gabon se servent des tiges comme cordes dans la construction de maisons et pour faire des filets de pêche.,use,fre,,,,,ref-Gbn-0000599893,,
wfo-0000605871,"Les feuilles et les tiges se prennent en infusion pour soigner les affections gastro-intestinales du type diarrhée, dysenterie, colique, vers intestinaux et problèmes digestifs, ainsi que les problèmes urogénitaux comme les troubles menstruels, les maladies vénériennes, l’infertilité et l’accouchement. Les feuilles et les rhizomes sont très utilisés pour traiter les abcès, les ulcères et la gale et également comme hémostatique. La décoction de tiges mélangées aux feuilles d’autres plantes s’utilise pour traiter les plaies. Les tiges servent de matériau de ligature en vannerie. La plante est parfois cultivée comme ornementale.",use,fre,,,,,ref-Gbn-0000605871,,
wfo-0000607867,"Cette sous-espèce est surtout cultivée pour les graines comestibles. Une fois grillées, elles sont ensuite moulues en une pâte grossière et au goût agréable de noisette. En Afrique de l’Ouest, les graines sont transformées en une pulpe qui sert d’épaississant aux soupes (soupe d’égousi). Une fois fermentées, elles donnent un édulcorant. Un autre édulcorant est produit avec les graines grillées, pilées, enveloppées dans des feuilles et enfin bouillies. La pulpe des graines grillées et salées est également consommée et les graines sont utilisées pour la soupe d’égousi. Une huile végétale très appréciée est extraite des graines.",use,fre,,,,,ref-Gbn-0000607867,,
wfo-0000609999,"La plante est décorative, à cultiver selon Staner & Léonard (1951).",use,fre,,,,,ref-Gbn-0000609999,,
