"id","description","type","source","language","identifier","bibliographicCitation","url"
"wfo-0001100339","Arbustos o subarbustos. Hojas alternas, mas raramente opuestas. Flores en racimos terminales o laterales y patentes. Sepalos libres, persistentes, los externos carinados; alas grandes, cubren la capsula. Petalo superior profundamente bilobado a subentero; quilla ampliamente crestada. Estambres fertiles ocho. Capsula aplanado elipsoide o aplanado obovoide, alada. Semillas carunculadas, pubescentes.","Morphology","797E9522-44B2-4FBA-B0D2-102809791529","Spanish","797E9522-44B2-4FBA-B0D2-102809791529","De Paiva, JAR. 1998. Polygalarum africanarum et madagascariensium prodromus atque gerontogaei generis Heterosamara Kuntze, a genere polygala L. segregati et a nobis denuo recepti, synopsis monographica. Fontqueria 50: 1-346. [All rights reserved]",""
"wfo-0001100360","No encontramos el tipo o algun duplicado. Por la descripcion y dibujo de la semilla parece que sea Polygala hottentotta C. Presl.","Morphology","797E9522-44B2-4FBA-B0D2-102809791529","Spanish","797E9522-44B2-4FBA-B0D2-102809791529","De Paiva, JAR. 1998. Polygalarum africanarum et madagascariensium prodromus atque gerontogaei generis Heterosamara Kuntze, a genere polygala L. segregati et a nobis denuo recepti, synopsis monographica. Fontqueria 50: 1-346. [All rights reserved]",""
"wfo-0001100364","Herbs annus vel perennes, subalbiflors vel albo-viridiflors. Alae subellipticae, usque ad 5.5 mm latae. Crista parva, usque 2.5 mm. Capsula anguste alata; ala usque 0.5 mm lata. Flores grandes, alas 7-7.5 x 4-4.5 mm; cresta muy fimbriada, 2-2.5 mm.","Morphology","797E9522-44B2-4FBA-B0D2-102809791529","Spanish","797E9522-44B2-4FBA-B0D2-102809791529","De Paiva, JAR. 1998. Polygalarum africanarum et madagascariensium prodromus atque gerontogaei generis Heterosamara Kuntze, a genere polygala L. segregati et a nobis denuo recepti, synopsis monographica. Fontqueria 50: 1-346. [All rights reserved]",""
"wfo-0001100369","Hierbas vivaces, rara vez verdosas, mas estrechas que la capsula. Estambres fertiles ocho. Capsula aplanado subglobosa o aplanado obovoide, alada. Semillas carunculadas, densamente pubescentes.","Morphology","797E9522-44B2-4FBA-B0D2-102809791529","Spanish","797E9522-44B2-4FBA-B0D2-102809791529","De Paiva, JAR. 1998. Polygalarum africanarum et madagascariensium prodromus atque gerontogaei generis Heterosamara Kuntze, a genere polygala L. segregati et a nobis denuo recepti, synopsis monographica. Fontqueria 50: 1-346. [All rights reserved]",""
"wfo-0001100402","Herbs annus vel raro suffrutescentes. Flores in racemos terminales raro pseudolaterales dispositi. Sepala exteriora carinata; alae ellipticae vel suborbiculares. Capsula ellipsoidea, margine anguste alata, vel subaptera. Appendices quam semina breviores.","Morphology","797E9522-44B2-4FBA-B0D2-102809791529","Spanish","797E9522-44B2-4FBA-B0D2-102809791529","De Paiva, JAR. 1998. Polygalarum africanarum et madagascariensium prodromus atque gerontogaei generis Heterosamara Kuntze, a genere polygala L. segregati et a nobis denuo recepti, synopsis monographica. Fontqueria 50: 1-346. [All rights reserved]",""
"wfo-0001100405","Hierbas vivaces, rara vez verdosas, mas estrechas que la capsula. Estambres fertiles ocho. Capsula aplanado subglobosa o aplanado obovoide, alada. Semillas carunculadas, densamente pubescentes. Racimos con 4-12 flores, 3-8 cm; capsula 5.5-8 mm de diametro; ala de la capsula 1-1.75 mm de anchura.","Morphology","797E9522-44B2-4FBA-B0D2-102809791529","Spanish","797E9522-44B2-4FBA-B0D2-102809791529","De Paiva, JAR. 1998. Polygalarum africanarum et madagascariensium prodromus atque gerontogaei generis Heterosamara Kuntze, a genere polygala L. segregati et a nobis denuo recepti, synopsis monographica. Fontqueria 50: 1-346. [All rights reserved]",""
"wfo-0001100420","Arbustos o subarbustos virgados. Flores generalmente de colores verdosos; alas suborbiculares o ligeramente oblongo ellipticas, 5.5-15 mm de anchura; cresta amplia, 2.5-5 mm. Capsula claramente alada (ala de ± 1 mm de anchura). Tallos escasamente o densamente pubescentes (raramente casi glabros); hojas anchas, 5-20 mm de ancho; semillas escasamente pubescentes, con pelos cortos que nunca superan la base de la semilla.","Morphology","797E9522-44B2-4FBA-B0D2-102809791529","Spanish","797E9522-44B2-4FBA-B0D2-102809791529","De Paiva, JAR. 1998. Polygalarum africanarum et madagascariensium prodromus atque gerontogaei generis Heterosamara Kuntze, a genere polygala L. segregati et a nobis denuo recepti, synopsis monographica. Fontqueria 50: 1-346. [All rights reserved]",""
"wfo-0001100421","Arbustos o subarbustos virgados. Flores generalmente de colores verdosos; alas suborbiculares o ligeramente oblongo ellipticas, 5.5-15 mm de anchura; cresta amplia, 2.5-5 mm. Capsula claramente alada (ala de ± 1 mm de anchura). Hojas oblongo-espatuladas, obtusas, mucronadas; flores en racimos paucifloros (hasta 15 flores) y laxos; alas mucho mas grandes que la capsula, 15-18 mm de diametro; cresta 7-10 mm.","Morphology","797E9522-44B2-4FBA-B0D2-102809791529","Spanish","797E9522-44B2-4FBA-B0D2-102809791529","De Paiva, JAR. 1998. Polygalarum africanarum et madagascariensium prodromus atque gerontogaei generis Heterosamara Kuntze, a genere polygala L. segregati et a nobis denuo recepti, synopsis monographica. Fontqueria 50: 1-346. [All rights reserved]",""
"wfo-0001100423","Herbs annus vel raro suffrutescentes. Flores in racemos terminales raro pseudolaterales dispositi. Sepala exteriora carinata; alae ellipticae vel suborbiculares. Capsula ellipsoidea, margine anguste alata, vel subaptera. Appendices quam semina breviores.","Morphology","797E9522-44B2-4FBA-B0D2-102809791529","Spanish","797E9522-44B2-4FBA-B0D2-102809791529","De Paiva, JAR. 1998. Polygalarum africanarum et madagascariensium prodromus atque gerontogaei generis Heterosamara Kuntze, a genere polygala L. segregati et a nobis denuo recepti, synopsis monographica. Fontqueria 50: 1-346. [All rights reserved]",""
"wfo-0001100425","Subarbustos o hierbas vivaces. Alas petaloides persistentes. Quilla crestada. Estambres fertiles ocho. Capsula estrechamente alada.","Morphology","797E9522-44B2-4FBA-B0D2-102809791529","Spanish","797E9522-44B2-4FBA-B0D2-102809791529","De Paiva, JAR. 1998. Polygalarum africanarum et madagascariensium prodromus atque gerontogaei generis Heterosamara Kuntze, a genere polygala L. segregati et a nobis denuo recepti, synopsis monographica. Fontqueria 50: 1-346. [All rights reserved]",""
"wfo-0001100357","Arbustos o subarbustos. Hojas alternas, mas raramente opuestas. Flores en racimos terminales o laterales y patentes. Sepalos libres, persistentes, los externos carinados; alas grandes, cubren la capsula. Petalo superior profundamente bilobado a subentero; quilla ampliamente crestada. Estambres fertiles ocho. Capsula aplanado elipsoide o aplanado obovoide, alada. Semillas carunculadas, pubescentes. Hierbas muy ramificadas desde la base, 8-10(15) cm; hojas 6-10 x 2-2.5 mm, elipticas, obtusas o agudas; racimos paucifloros, 3-4 flores.","Morphology","797E9522-44B2-4FBA-B0D2-102809791529","Spanish","797E9522-44B2-4FBA-B0D2-102809791529","De Paiva, JAR. 1998. Polygalarum africanarum et madagascariensium prodromus atque gerontogaei generis Heterosamara Kuntze, a genere polygala L. segregati et a nobis denuo recepti, synopsis monographica. Fontqueria 50: 1-346. [All rights reserved]",""
"wfo-0001100358","Herbs annus vel perennes, subalbiflors vel albo-viridiflors. Alae subellipticae, usque ad 5.5 mm latae. Crista parva, usque 2.5 mm. Capsula anguste alata; ala usque 0.5 mm lata. Pedicelo cilindrico de 2.5-3 mm; alas 8 x 5 mm, elipticas; cresta poco fimbriada, no alcanzando el margen de la quilla, 1.5-1.75 mm; petalo superior asimetricamente emarginado;semilla 4 x 1.5-1.75 mm.","Morphology","797E9522-44B2-4FBA-B0D2-102809791529","Spanish","797E9522-44B2-4FBA-B0D2-102809791529","De Paiva, JAR. 1998. Polygalarum africanarum et madagascariensium prodromus atque gerontogaei generis Heterosamara Kuntze, a genere polygala L. segregati et a nobis denuo recepti, synopsis monographica. Fontqueria 50: 1-346. [All rights reserved]",""
"wfo-0001100367","Herbs annus vel perennes, subalbiflors vel albo-viridiflors. Alae subellipticae, usque ad 5.5 mm latae. Crista parva, usque 2.5 mm. Capsula anguste alata; ala usque 0.5 mm lata.","Morphology","797E9522-44B2-4FBA-B0D2-102809791529","Spanish","797E9522-44B2-4FBA-B0D2-102809791529","De Paiva, JAR. 1998. Polygalarum africanarum et madagascariensium prodromus atque gerontogaei generis Heterosamara Kuntze, a genere polygala L. segregati et a nobis denuo recepti, synopsis monographica. Fontqueria 50: 1-346. [All rights reserved]",""
"wfo-0001100393","Hierbas vivaces, rara vez verdosas, mas estrechas que la capsula. Estambres fertiles ocho. Capsula aplanado subglobosa o aplanado obovoide, alada. Semillas carunculadas, densamente pubescentes.","Morphology","797E9522-44B2-4FBA-B0D2-102809791529","Spanish","797E9522-44B2-4FBA-B0D2-102809791529","De Paiva, JAR. 1998. Polygalarum africanarum et madagascariensium prodromus atque gerontogaei generis Heterosamara Kuntze, a genere polygala L. segregati et a nobis denuo recepti, synopsis monographica. Fontqueria 50: 1-346. [All rights reserved]",""
"wfo-0001100742","Arbustos o subarbustos. Hojas alternas, mas raramente opuestas. Flores en racimos terminales o laterales y patentes. Sepalos libres, persistentes, los externos carinados; alas grandes, cubren la capsula. Petalo superior profundamente bilobado a subentero; quilla ampliamente crestada. Estambres fertiles ocho. Capsula aplanado elipsoide o aplanado obovoide, alada. Semillas carunculadas, pubescentes. Arbustos de 1-2.5 m; hojas estrechamente el¡pticas, 2-5 mm de anchura; margen ligeramente revoluto, pero en la cara inferior siempre consp¡cuo.","Morphology","797E9522-44B2-4FBA-B0D2-102809791529","Spanish","797E9522-44B2-4FBA-B0D2-102809791529","De Paiva, JAR. 1998. Polygalarum africanarum et madagascariensium prodromus atque gerontogaei generis Heterosamara Kuntze, a genere polygala L. segregati et a nobis denuo recepti, synopsis monographica. Fontqueria 50: 1-346. [All rights reserved]",""
