"id","vernacularName","source","language","type","bibliographicCitation","url"
"wfo-0000933672","Kaapse kuskiepersol","595CED2D-5064-4A1F-BF00-538AC7F3C5CE","Afrikaans","vernacular","De Villiers, BJ. 2019. Araliaceae: Cussonia Thunb. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(1): 418-420. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000028304","Jakobregop","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Afrikaans","vernacular","",""
"wfo-0000102722","heuningbossie","A361C1D4-A9F8-4382-B940-CFB8D6668099","Afrikaans","vernacular","Weitz, FM. 1989. A revision of the genus Corymbium L. (Asteraceae). S. African J. Bot. 55: 598-629. [Copyright held by the South African Association of Botanists (1989); http://www.sciencedirect.com/science/journal/02546299] [CC BY]",""
"wfo-0000849528","harde-steekgras","C39ED1ED-50B6-4F55-9756-DE145399D7C1","Afrikaans","vernacular","Mashau, AC. 2015. Aristida L. In: L Fish, AC Mashau, MJ Moeaha & MT Nembudani (eds), Identification guide to the southern Africa grasses. An identification manual with keys, descriptions and distributions, Strelitzia 36: 83-104. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000463744","Binnewortel","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Afrikaans","vernacular","",""
"wfo-0000903944","gewone wortelsaadgras","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Afrikaans","vernacular","",""
"wfo-0001145364","Bimbrikos","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0001301097","Ystervarkpatattas","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000995790","wilde-kersieboom","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Afrikaans","vernacular","",""
"wfo-0001336885","Swazi-doring","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Afrikaans","vernacular","",""
"wfo-0001110773","sekelmaanvaring","BDD68F56-25E3-413E-B6C1-5A0648C2383E","Afrikaans","vernacular","Roux, JP. 2003. Swaziland ferns and fern allies. Unpublished notes. [All rights reserved]",""
"wfo-0000869372","bruinkruisgras","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000013322","fynkruie","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000764974","lekkerruikpypie","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
