"id","description","type","source","language","identifier","bibliographicCitation","url"
"wfo-0000001681","Montane grassland, often near streams, alt. 2073-3414 m. Drakensberg Grassland.","Habitat","43F777B1-85C5-4BA8-A51D-0DA3C9837836","English","43F777B1-85C5-4BA8-A51D-0DA3C9837836","Cron, GV; et al. 2019. Asteraceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(1): 423-682. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000001692","In Madagascar it grows on sandy river banks reaching an altitude of 800 m.","Habitat","51E4ACEE-8FFD-486C-98A4-40BBFB606BD0","English","51E4ACEE-8FFD-486C-98A4-40BBFB606BD0","King-Jones, S. 2001. Revision of Pluchea Cass. (Compositae, Plucheeae) in the Old World. Englera 23: 1-136. [http://www.jstor.org/stable/3776750] [All rights reserved]","http://www.jstor.org/stable/3776750"
"wfo-0000001755","It grows on flats on open ground in often sandy soil.","Habitat","5E0993E4-0E91-4BFA-B77A-0A2C61D4ABBD","English","5E0993E4-0E91-4BFA-B77A-0A2C61D4ABBD","Bremer, K. 1976. The genus Relhania (Compositae). Opera Bot. 40: 1-85. [All rights reserved]",""
"wfo-0000001480","Rock fissures.","Habitat","9C056BF3-38B5-4768-8BEB-CF230121767A","English","9C056BF3-38B5-4768-8BEB-CF230121767A","Manning, JC; Bruyns, PV. 2013. Asteraceae: Senecio. In: DA Snijman (ed.), Plants of the Greater Cape Floristic Region 2: The Extra Cape flora, Strelitzia 30: 322-328. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000001786","Rocky slopes.","Habitat","5133221C-93B2-44C3-BF35-ED2B302EF019","English","5133221C-93B2-44C3-BF35-ED2B302EF019","Manning, JC; Goldblatt, P; Koekemoer, M. 2012. Asteraceae: Elytropappus Cass. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 371-372. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000001829","Afro-alpine grassland, on mountain slope. Drakensberg Grassland.","Habitat","43F777B1-85C5-4BA8-A51D-0DA3C9837836","English","43F777B1-85C5-4BA8-A51D-0DA3C9837836","Cron, GV; et al. 2019. Asteraceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(1): 423-682. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000001895","Clay flats.","Habitat","B8397234-942D-4EEE-871A-EC9FA59BAA43","English","B8397234-942D-4EEE-871A-EC9FA59BAA43","Manning, JC; Goldblatt, P. 2012. Asteraceae: Rhynchopsidium DC. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 415-415. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000001895","Clay flats.","Habitat","AE84EB6A-30F0-4632-9B5A-D8722B903517","English","AE84EB6A-30F0-4632-9B5A-D8722B903517","Manning, JC. 2013. Asteraceae: Rhynchopsidium. In: DA Snijman (ed.), Plants of the Greater Cape Floristic Region 2: The Extra Cape flora, Strelitzia 30: 321-321. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000001558","Forest margins. Sub-Escarpment Grassland, Sub-Escarpment Savanna.","Habitat","43F777B1-85C5-4BA8-A51D-0DA3C9837836","English","43F777B1-85C5-4BA8-A51D-0DA3C9837836","Cron, GV; et al. 2019. Asteraceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(1): 423-682. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000001895","R. sessiliflora often grows on disturbed ground as a weed, e.g. along roads.","Habitat","5E0993E4-0E91-4BFA-B77A-0A2C61D4ABBD","English","5E0993E4-0E91-4BFA-B77A-0A2C61D4ABBD","Bremer, K. 1976. The genus Relhania (Compositae). Opera Bot. 40: 1-85. [All rights reserved]",""
"wfo-0000002075","Sandstone slopes.","Habitat","DCDAAE31-3213-450A-A2D5-15E5A2D086B5","English","DCDAAE31-3213-450A-A2D5-15E5A2D086B5","Manning, JC; Goldblatt, P. 2012. Asteraceae: Syncarpha DC. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 425-427. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000001656","A weed of roadsides, cultivated land and overgrazed grassland, alt. 10-2135 m. Upper Karoo, Drakensberg Grassland, Sub-Escarpment Grassland, Sub-Escarpment Savanna, Albany Thicket.","Habitat","43F777B1-85C5-4BA8-A51D-0DA3C9837836","English","43F777B1-85C5-4BA8-A51D-0DA3C9837836","Cron, GV; et al. 2019. Asteraceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(1): 423-682. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000002188","Stony sandstone slopes and rock crevices.","Habitat","67D1F2C6-8A7B-4008-89DE-07432B5A98AB","English","67D1F2C6-8A7B-4008-89DE-07432B5A98AB","Manning, JC; Goldblatt, P. 2012. Asteraceae: Osmitopsis Cass. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 402-402. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000001656","Roadsides, alluvium and grassland.","Habitat","3BC3432F-278A-477F-9BED-ADF26FE02828","English","3BC3432F-278A-477F-9BED-ADF26FE02828","Manning, JC. 2013. Asteraceae: Nidorella. In: DA Snijman (ed.), Plants of the Greater Cape Floristic Region 2: The Extra Cape flora, Strelitzia 30: 306-306. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000002201","Sandy flats and rocky sandstone slopes.","Habitat","CBBC7F90-831D-40F8-9950-DDE2BC79E374","English","CBBC7F90-831D-40F8-9950-DDE2BC79E374","Manning, JC; Goldblatt, P; Beyers, JBP. 2012. Asteraceae: Haplocarpha Less. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 382-382. South African National Biodiversity Institute, Pretoria. [CC BY]",""
