"id","description","type","source","language","identifier","bibliographicCitation","url"
"wfo-0000601359","Britisch-Süd-Afrika: Waterbergdistr.: Warm Baths.","Distribution","5EE93673-C055-4F9C-A0E7-1ED9E2EBE658","German","5EE93673-C055-4F9C-A0E7-1ED9E2EBE658","Aellen, P. 1928. Die Chenopodium-Arten des südlichen und mittleren Afrika. Repert. Spec. Nov. Regni Veg. 24(22-25): 337-347. [https://doi.org/10.1002/fedr.19280242202] [All rights reserved]","https://doi.org/10.1002/fedr.19280242202"
"wfo-0000605764","Queenstown, felsige Kämme 1300-1400 m, forma foliis apice retusis insignis; Shiloh; Kapland: o. n. 0.; Gauritz River; Krakakamma; Rivier Zonderende, Krakakamma; um Kapstadt häufig; Hangklip auf Dünen; Constantia, Rietvalley; Robben Island; Nordwestseite des Tafelbergs; Camps Bay; Rondebosch; False Bay; Dutoitskloof; Zwanepoelsport; Hopefield; Berge westlich Darling; Olifant Rivier; Clanwilliam; Uitvlugt; Winterfeld; Rock-Station bei Middelburg.","Distribution","7C0ECC41-AB85-4EA2-AA9D-0ADD9A018C92","German","7C0ECC41-AB85-4EA2-AA9D-0ADD9A018C92","Troupin, GMDJ. 1962. Monographie des Menispermaceae africaines. Mém. Acad. Roy. Sci. Outre-Mer, Cl. Sci. Nat. et Méd. (nouv. sér. in-8°) 13(2): 1-312. [All rights reserved]",""
"wfo-0000628012","Usambara: in der Adlerfarnformation an Bergabhangen bei Muafa.","Distribution","9A2ABF24-5856-49DA-818D-3536FAA6CCFC","German","9A2ABF24-5856-49DA-818D-3536FAA6CCFC","Engler, A. 1899. Beiträge zur Flora von Afrika XVII. Bot. Jahrb. Syst. 26: 235-425. [All rights reserved]",""
"wfo-0000642726","Südafrika, Namibia, Botswana.","Distribution","F527C2F6-061E-48E6-96D2-8EB2598973DA","German","F527C2F6-061E-48E6-96D2-8EB2598973DA","Pfisterer, R; Podlech, D. 1986. Revision der gattung Deverra DC. (Umbelliferae). Mitt. Bot. Staatssamml. München 22: 571-604. [All rights reserved]",""
"wfo-0000539690","Süd-Afrika: Deutsch-Süd westafrika: Tschaukaib-Gebirge; Nordwestliches Kapland: o. n. O.; zwischen Zwartdoorn Rivier und Groen Rivier; Eenkokerboom.","Distribution","7C0ECC41-AB85-4EA2-AA9D-0ADD9A018C92","German","7C0ECC41-AB85-4EA2-AA9D-0ADD9A018C92","Troupin, GMDJ. 1962. Monographie des Menispermaceae africaines. Mém. Acad. Roy. Sci. Outre-Mer, Cl. Sci. Nat. et Méd. (nouv. sér. in-8°) 13(2): 1-312. [All rights reserved]",""
"wfo-0000541019","Karroofläche am Oranjefluss.","Distribution","F70A65F4-29F7-4626-8CE0-2F51E6C619CA","German","F70A65F4-29F7-4626-8CE0-2F51E6C619CA","Schinz, H. 1903. Beiträge zur kenntnis der Afrikanischen flora (neue Folge) XV. Bull. Herb. Boissier 3(9-10): 812-905. [https://www.biodiversitylibrary.org/item/105266#page/974/mode/1up] [All rights reserved]","https://www.biodiversitylibrary.org/item/105266#page/974/mode/1up"
"wfo-0000672690","Natal: Stellen der Drakensberge bei dem Tale des Flusses Umnveni.","Distribution","C6EF8044-CAD4-467C-9A66-B6DFE952F401","German","C6EF8044-CAD4-467C-9A66-B6DFE952F401","Gilg, EF. 1913. IV. Drei neue Sträucher aus Natal. Notizbl. Königl. Bot. Gart. Berlin 5(50): 289-290. [https://www.biodiversitylibrary.org/item/91411#page/353/mode/1up] [All rights reserved]","https://www.biodiversitylibrary.org/item/91411#page/353/mode/1up"
"wfo-0000601357","Britisch-Süd-Afrika: Nottingham: Brodies Farm.","Distribution","5EE93673-C055-4F9C-A0E7-1ED9E2EBE658","German","5EE93673-C055-4F9C-A0E7-1ED9E2EBE658","Aellen, P. 1928. Die Chenopodium-Arten des südlichen und mittleren Afrika. Repert. Spec. Nov. Regni Veg. 24(22-25): 337-347. [https://doi.org/10.1002/fedr.19280242202] [All rights reserved]","https://doi.org/10.1002/fedr.19280242202"
"wfo-0000639480","Kapland?: Herkunft unbekannt; aus Gärten der französischen Riviera in La Mortola erhalten und dort reichlich kultiviert.","Distribution","DC22AF57-6758-4C7A-82B3-BF3A9DA5C254","German","DC22AF57-6758-4C7A-82B3-BF3A9DA5C254","Berger, A. 1922. Mehrere neue Mesembrianthemum und eine Aloe. Bot. Jahrb. Syst. 57(5): 626-640. [https://www.biodiversitylibrary.org/item/720#page/633/mode/1up] [All rights reserved]","https://www.biodiversitylibrary.org/item/720#page/633/mode/1up"
"wfo-0000715793","Bechuanaland C. P., südliches Südwestafrika bis zum 19. Breitengrad, Nordtransvaal (nördlich der Soutpansberge) und südliches Rhodesien.","Distribution","59241035-1640-4369-92B8-2B7736D14461","German","59241035-1640-4369-92B8-2B7736D14461","Ihlenfeldt, H-D; Hartmann, HEKO. 1970. Die Gattung Harpagophytum. Mitt. Inst. Allg. Bot. Hamburg 13: 15-69. [All rights reserved]",""
