"taxonID","description"
"taxon-19-Peperomia_popayanensis","Terrestrial, ascending, almost glabrous herb, rooting at nodes. Stem glabrous, green. Leaves alternate, slightly subpeltate; petiole to 20 cm long ; blade coriaceous , ovate , to 12 x 7 cm , apex acuminate, base rounded to cordulate, minutely ciliate towards apex; somewhat pli-veined with 2 pairs at base and 2-3 pairs from primary vein. Inflorescence axillary , solitary; peduncle slender, 3-7 cm long , with 2-3 caducous bracts, green; spike 17 cm long , green; floral bracts, rounded, glabrous. Fruits basely attached, ellipsoid, apex with slender beak and stigma at base of beak."
"taxon-20-Peperomia_purpurinervis","Epiphytic, terrestrial or epilithic herb, creeping to ascending. Stem glabrous to minutely pubescent (with white hairs, Persaud 52), 10-28 cm long , reddish. Leaves alternate, basely attached; petiole 0.2-1 cm long ; blade fleshy-coriaceous , elliptic, subobovate or broadly ovate , 1-3.5 x 0.8-2.3 cm , maybe sparsely ciliate, apex acute to obtuse, base acute or obtuse, glabrous or slightly hirtellous, green above, often magenta-red below; veins 3, obvious, often red below. Inflorescence terminal , solitary; peduncle not slender, 0.5-2.5 cm long , glabrous or minutely pubescent; spike erect, 5-7 cm long , yellow or pale green or greenish white, laxly flowered; floral bracts rounded, glabrous, glandular. Fruits basely attached, ovoid to globose, smooth, stigma apical."
"taxon-21-Peperomia_quadrangularis","Epiphytic or epilithic herb, creeping or hanging, sometimes mat-forming. Stem quadrangular, minutely pubescent, internodes 2-6 cm long , green brownish or reddish. Leaves opposite, basely attached; petiole 0.1-0.5 cm long , glabrous or minutely pubescent; blade fleshy coriaceous , broadly elliptic, obovate or orbicular , 1-4.5 x 0.8-2.2(-2.7) cm , margin ciliate, apex obtuse, rounded or slightly acute, base acute to rounded, dark green above, with paler veins beneath, minutely puberulent above, sparsely so and glabrescent beneath; palmately 3-veined, veins impressed above, prominent beneath. Inflorescence erect , solitary or two together, axillary or occasionally terminal ; peduncle not slender, 0.5-4 cm long , pubescent, 2-bracteate, red, brownish or green; spike up to 6 cm long , green or yellow-green, laxly to moderately flowered; floral bracts rounded or oblong, glabrous, glandular; rachis strongly ridged (at least when dried). Fruits somewhat sunken when young, slightly stipitate when ripe, ovoid, smooth and shiny (in vivo) brown, upper half often grayish, verruculose or papillate, with apical stigma."
"taxon-22-Peperomia_quadrifolia","Epiphytic, trailing, glabrous herb. Stem erect to ascending, glabrous, up to 25 cm long , green or reddish. Leaves in whorls of 3-6, usually 4, basely attached; petiole 0.1-0.4 cm long ; blade fleshy-coriaceous , subspathulate, or elliptic-, or oblong-obovate , 0.6-1.8 x 0.4-1.0 cm , apex emarginate, occasionally with hairs in indentation, base acute; palmately 3-veined. Inflorescence terminal , solitary, erect ; peduncle not slender, up to 1.7 cm long , green; spike 1-3.5 (according to Henkel 946, to 10) cm long , densely flowered, green; floral bracts rounded, glabrous and sparsely glandular. Fruits basely attached, ovoid or subglobose, brown, apex attenuate or somewhat stylose, stigma apical."
"taxon-23-Peperomia_reptans","Epiphytic, terrestrial or epilithic herb, creeping. Stem succulent, glossy, retrorsely crisp-pubescent, green with red spots or reddish. Leaves alternate, basely attached; petiole 1-1.5(-4.5) cm long , retrorsely appressed-pubescent; blade fleshy, coriaceous , dark green above, light green beneath, broadly ovate to deltoid , 0.8-2.5 x 0.8-2.5 cm , margin ciliate, apex acutely obtuse, base cordate, cordulate or rounded, brown appressed-pilose above, below light green (Tillett), red with green (Persaud) or brown (Hahn) stripes and white hairs (Persaud); venation obvious in dried state, obsoletely palmately 5-7-veined. Inflorescence single, axillary ; peduncle not slender, often bracteate, 3-6 cm long , longer than spike, pubescent, sometimes red; spike 1-2.5 cm long , green or yellow, densely flowered; floral bracts rounded, glandular. Fruits basely attached, subglobose to ovoid, with more or less hooked beak and subapical stigma."
"taxon-24-Peperomia_rhombea","Epiphytic, stoloniferous herb. Stem sparsely pubescent. Leaves in whorls of 3-5, usually 4; petiole 0.1-0.5 cm long , minutely pubescent; blade coriaceous fleshy , subrhombic, elliptic or narrowly elliptic , 1.3-1.5 x 0.4-1 cm , margin ciliolate at apex, obtuse at apex, narrowly acute at base, glabrous above, sparsely minutely pubescent below; distinctly palmately 3-veined. Inflorescence terminal , solitary, simple; peduncle 0.8-3.7 cm long , minutely pubescent; spike 2.2-6 cm long ; floral bracts rounded, glabrous, 0.4-0.5 mm in diam. Fruits ellipsoid or ovoid, 0.9-1 mm long , slightly stipitate at maturity, stigma apical."
"taxon-25-Peperomia_rotundifolia","Epiphytic or epilithic herb, prostrate with ascending stem tips rooting at nodes. Stem crisp-pubescent when young, internodes 0.3-2 cm long , green often with red spots. Leaves alternate, basely attached, sometimes subpeltate, fertile branches often with distally progressively smaller leaves; petiole up to 1 cm long , pubescent to glabrous; blades fleshy or fleshy coriaceous , broadly elliptic to elliptic or almost orbicular , (0.5-)1-1.2 x (0.5-)1-1.2 cm , margin ciliate, apex rounded, base rounded, glabrous to puberulent; obsolete palmately 3-veined. Inflorescence terminal , solitary; peduncle not nodose, without bract, up to 1 cm long , pubescent or glabrous; spike 2-6 cm long , yellow to red, moderately to densely flowered; floral bracts rounded, glabrous, glandular. Fruits (sub)basely attached, globose to ovoid, brown, reticulately verruculose, apex oblique with subapical stigma."
"taxon-26-Peperomia_serpens","Epiphytic or epilithic herb, creeping or twining and rooting at nodes. Stem minutely crisp-pubescent, internodes 0.5-3 cm long , green. Leaves alternate, slightly peltate; petiole to 2 cm long , crisp-pubescent; blade fleshy or slightly coriaceous , broadly elliptic or deltoid , 1-2 x 1-2 cm , ciliolate towards apex, apex rounded, base rounded, some hairs on young leaves only; venation obsoletely 3-5-veined. Inflorescence terminal , solitary; peduncle nodose or with 1-2 caducous bracts, not slender, to 3 cm long , crisp-pubescent, not winged, green; spike up to 1.7 cm long , pale green, densely flowered; floral bracts rounded, glabrous, glandular. Fruits basely attached, ellipsoid, brown, apex with slender beak and subapical stigma."
"taxon-27-Peperomia_tenella","Terrestrial, epilithic or epiphytic, not branched, tiny herb, decumbent and rooting at base, fertile stems erect. Stem glabrous to somewhat minutely pubescent, internodes 0.2-1.6 cm long , green with lilac. Leaves alternate, basely attached; petiole 0.1-0.5 cm long , glabrous or with a few hairs at node; blade fleshy-subcoriaceous , elliptic or ovate , 0.6-1.5 x 0.2-1.4 cm , apex obtuse and minutely emarginate with hairs in indentation, base acutish to obtuse, glabrous and ciliate, sometimes sparsely pilose; obsoletely palmately 3-veined. Inflorescence terminal , erect , solitary; peduncle not slender, 0.4-1.5 cm long , glabrous, green; spike 1.7-4 cm long , green, flowers distinctly separate; floral bracts rounded to narrowly oblong, glabrous, glandular. Fruits slightly stipitate at maturity, ellipsoid to obpyriform, with short beak and apical stigma."
"taxon-28-Peperomia_tetraphylla","Epiphytic or rarely epilithic herb, cespitose or rooting at nodes and ascending. Stem to 25 cm long , minutely pubescent, green. Leaves in whorls of 4, basely attached; petiole 0.05-0.2 cm long , minutely pubescent; blade fleshy to subcoriaceous , rhombic, ovate-elliptic to suborbicular , 0.6-1.2 x 0.4-1.0 cm , apex obtuse, rounded or emarginate, base obtuse to subacute, somewhat ciliate towards apex and sparsely puberulent to glabrous; obsoletely palmately 3-veined. Inflorescence terminal , solitary; peduncle to 2 cm long , minutely pubescent, green; spike up to 4 cm long , cream-white; rachis pubescent; floral bracts rounded, glabrous, glandular. Fruits basely attached in depressions of rachis, narrowly ovoid to ellipsoid-subcylindrical, apex with short beak and subapical stigma."
"taxon-29-Peperomia_transparens","Epilithic, erect or ascending, glabrous herb, rhizome sometimes tuberous. Stem 10-20 cm long , green or red. Leaves alternate, peltate; petiole attached 0.2-1 cm from base , 1.5-6 cm long ; blade fleshy, somewhat bullate in vivo, membranous, almost translucent when dried , ovate with acutish apex or broadly ovate to almost orbicular , 2-7(-12) x 1.5-6.5 cm , apex rounded or somewhat acute, base rounded to cordulate; palmately 5-7-veined (veins sometimes purple). Inflorescence terminal , solitary or few together; peduncle slender, 1-4(-15) cm long , red; spike loosely flowered, erect, 2.5-5 cm long , white or green; floral bracts rounded, glabrous, glandular. Fruits basely attached, globose to ovoid, brown, verruculose, apex with slender beak and terminal stigma."
"taxon-30-Peperomia_urocarpa","Epiphytic or epilithic herb. Stem rooting at nodes, ascending, crisp-pubescent, glabrescent. Leaves alternate; petiole 1.5-4.5 cm long , crisp-pubescent; blade pale glandular-dotted, deltoid, ovate to broadly ovate , 2-3 x 2.7-7 cm , margin ciliolate towards apex, apex acute to obtuse, base truncate to subcordate, occasionally obtuse, pubescent or villous on both sides, glabrescent; palmately 5-7-veined. Inflorescence solitary, simple, terminal ; peduncle 2-4 cm long , crisp-pubescent, 1-2 bracteate; spike 1.5-5 cm long , about as long as peduncle; floral bracts rounded, with scariose margin. Fruits brown, ellipsoid with distinct beak, stigma at base of beak."
"taxon-2-PIPER","Herbs, subshrubs, shrubs or treelets, sometimes with scrambling branches, rarely climbers or lianas. Stems usually with swollen nodes. Prophyll (a bract-like structure) present at base of axillary shoot-apex in flowering branches, minute or well developed, soon caducous; another bract-like sheathing structure is present in some species (e.g. P. hispidum). Leaves alternate; petioles often vaginate or winged, at base only or to apex (base of leaf blade), their margins may extend beyond base of blade; blades basely attached or peltate, symmetrical or asymmetrical, at base often quite some difference in attachment of blade to petiole (measures are given where this occurs), glabrous or variously pubescent, often glandular-dotted, sometimes scabrous ; palmately or pinnately veined. Inflorescences simple, pedunculate spikes, solitary, leaf-opposed (in P. peltatum axillary on reduced, leafless branches, umbel-like); floral bracts peltate, rounded, triangular or cucullate, subtending reduced flowers. Flowers bisexual (in P. hymenophyllum protandrous, functionally unisexual); stamens 1-6, filaments short (long exserted in P. hymenophyllum); ovary sessile or occasionally on a short stipe, stigmas (2-)3-4, sessile or on a style. Fruits drupes, embedded in rachis to exserted, separate from each other or in compact rows, glabrous or with indument, globose or variously shaped due to compression, stigmas persistent."
"taxon-1-Piper_adenandrum","Shrub or treelet, 1.5 m tall , pubescent or villous, hairs to 0.5 mm long ; upper internodes densely glandular. Petiole 0.2-0.5(-1) cm long , vaginate to middle; blade not conspicuously glandular-dotted, lance-elliptic or elliptic-ovate , 8-16.5 x 3-6(-7) cm , margin ciliate, apex long-acuminate, base unequally attached to petiole difference 0-0.2 cm , acute or obtusish, glabrous or pubescent above, (densely) crisp-pubescent or villous beneath; pinnately veined, secondary veins 5-6 per side, originating from lower 3/4 of primary vein. Inflorescence pendent ; peduncle 0.5-1.1 cm long , sometimes reddish tinged, crisp-pubescent or villous; spike 1-5 cm long , green to pale or dark yellow, apiculate; rachis glabrous; floral bracts densely marginally fringed; anthers laterally dehiscent. Fruits separate at maturity, depressed globose, 2.5-3(-4) mm in diam. , verruculose; stigmas 3, sessile or fruits somewhat stylose."
"taxon-2-Piper_aduncum","Shrub or treelet, 3-7 m tall . Stem sparsely pubescent to glabrescent; upper internodes rather slender. Prophyll to 2.5 cm long , pubescent at least on primary vein. Leaves somewhat glandular-dotted; petiole 0.3-0.8 cm long , pubescent, vaginate near base; blade scabrous , yellow-green, lanceolate or lanceolate-oblong or elliptic-ovate , 12-24 x 3-8 cm , apex acuminate, base unequally attached to petiole 0.3-0.4 cm , rounded to subcordate, sparsely pubescent at least on veins above or glabrescent, sparsely pubescent or glabrescent below, somewhat rugulose; pinnately veined, secondary veins 6-8 per side, arising from 1/2 to 3/4 of primary vein, sharply ascending, impressed above, prominent below, tertiary veins parallel between secondaries, minor veins reticulate. Inflorescence recurved ; peduncle 0.7-1.2(-2.5) cm long , sparsely pubescent; spike 8-15 cm long , white to green, apiculate; flowers densely arranged in rings or spirals; floral bracts densely marginally fringed; stamens with broad connective. Infructescence recurved; fruits obovoid, trigonous or somewhat tetragonous, 0.7-0.8 mm in diam. , glabrous or glabrescent, glandular, stigmas 3, sessile."
"taxon-3-Piper_aequale","Shrub or treelet, 1-4 m tall , glabrous. Prophyll 10-15 mm long , slender, acute. Petiole slender, 1-1.5(-4) cm long , vaginate only at base; blade membranous or subcoriaceous , not conspicuously glandular-dotted, shiny green above, pale below, often drying yellowish green, lanceolate to lance-elliptic or elliptic-ovate, broadly ovate on sterile branches, often asymmetrical: with one side wider in the lower half , 12-23 x 3.5-9(-11) cm , apex acuminate, base equally attached to petiole, acute, cuneate or obtuse, may be truncate or subcordate on sterile branches; pinnately veined, secondary veins 4-6 per side, originating at a steep angle from 3/4 or more of primary vein, 2-3 lower ones from near base, slightly prominulous on both sides, often pale or yellow, tertiary venation inconspicuously reticulate, with some more prominent ones transverse. Inflorescence erect ; peduncle slender, 1-1.5 cm long ; spike to 10 cm long , white or green, apiculate or not; rachis glabrous; flowers densely crowded; floral bracts marginally fringed. Infructescence (grey-)green; fruits oblongoid to trigonous, 0.7-1(-3) mm in diam. , brownish green, glabrous, stigmas 3, sessile."
"taxon-4-Piper_alatabaccum","Shrub or treelet, 2-3 m tall , glabrous. Petiole 1.2-2.5 cm long , vaginate at base; blade not conspicuously glandular-dotted, elliptic , 20-31 x 6-12 cm , apex long-acuminate, base equally attached to petiole, acute; pinnately veined, secondairy veins 7-10 per side, originating from throughout primary vein. Inflorescence erect ; peduncle to 1.2 cm long ; spike 5-8 cm long, to 12 cm in fruit , white turning green, not apiculate; floral bracts small, rounded peltate, glabrous, caducous; rachis brownish crisp-pubescent. Fruits separate, obovoid with 4 prominent, deltoid or lobed projections at top, glabrous or papillose, stigmas 4, sessile."
"taxon-5-Piper_amalago","Shrub, 2-4(-7) m tall . Stem glabrous or minutely pubescent on upper internodes. Prophyll covering shoot apex, 3-8 mm long . Petiole slender, 0.5-1 cm long , vaginate up to middle, glabrous or pubescent; blade lanceolate to rounded or subobovate , 8-11(-15) x 2.5-6(-10) cm , apex acuminate, base equally attached to petiole, acute to subcordate, glabrous or pubescent on veins below; palmately 5-7-veined, tertiary venation obscure. Inflorescence erect ; peduncle 0.8-1.5 cm long , glabrous; spike 6-7 cm long , not apiculate; rachis minutely pubescent; floral bracts cucullate, glabrous; thecae divergent, dehiscing partially upward. Fruits ovoid, conical to apex, 1.5-2 mm long , ca. 1 mm in diam. , glabrous or papillose, stigmas 3-4, sessile."
"taxon-6-Piper_angustifolium","Shrub or subshrub to 1.5 m tall . Stem retrorsely pubescent with swollen nodes. Stipules ovate-lanceolate, often rather long persistent; petiole 0.1-0.4 cm long , vaginate at base, retrorsely pubescent; blade not scabrous , not conspicuously glandular-dotted, narrowly lanceolate , 5-11 x 1-2.8 cm , apex long-acuminate, base equal or almost equally attached to petiole, acute, glabrous; pinnately veined, secondary veins 6-10 per side, originating from throughout primary vein, plane above, prominulous below, anastomosing well within margin. Inflorescence erect ; peduncle 0.2-0.4(-0.7) cm long , retrorsely pubescent; spike almost globose, to 1 x 1.5 cm , apiculate; floral bracts cucullate, glabrous. Infructescence erect, green; fruits depressed globose or obovoid, ca. 2.5 mm wide (when dried) , glabrous, stigmas 3(-4?), sessile."
"taxon-7-Piper_anonifolium","Shrub, occasionally a tree, 0.5-3 m tall , nodose, glabrous. Stem glabrous except for 1 or 2 subnodal lines of hairs decurrent from petioles. Petiole 0.5-1 cm long , canaliculate, ciliate on margin or keel, vaginate at base only; blade thin-coriaceous to coriaceous, may be somewhat rugose, not scabrous , somewhat glandular-dotted, often bicoloured, sometimes glaucous or whitish below in vivo, drying silvery shiny, lanceolate to oblong to elliptic or ovate, 3-4 x longer than wide , 8-16 x 2-4.7 cm , apex acute to short-acuminate, base equal or almost equally attached to petiole, cuneate or acute, glabrous; pinnately veined, secondary veins 8-12 per side, originating from throughout primary vein, plane to impressed above, prominent below, tertiary veins reticulate. Inflorescence erect ; peduncle 0.5-1 cm long ; spike 2.5-4(-5) cm long , 0.2-0.5 cm thick , white, yellow or (greyish) green, apiculate; rachis glabrous; floral bracts cucullate, not fringed, often greyish when dried; anthers opening horizontally. Infructescence to 1.2(-2) cm thick ; fruits depressed globose, glabrous, stigmas 3, sessile."
"taxon-7a-Piper_anonifolium","In the typical variety the leaves are glabrous on both sides, and at most narrowly ovate."
"taxon-7b-Piper_anonifolium","This variety differs in the indument on the leaves. In the typical variety the leaves are glabrous on both sides, whereas in var. parkerianum the leaves are puberulent below. The shape of the leaves is not narrowly ovate, but ovate."
"taxon-8-Piper_arboreum","Shrub or treelet, 2-7 m tall , sometimes with long, arching branches, often strongly branching. Stem glabrous or minutely pubescent, upper internodes smooth or somewhat lenticellate. Shoot apex emerging from within sheathing leaf base, prophyll undeveloped. Petiole glabrous or minutely pubescent, 0.3-2 cm long , deeply vaginate, margin protracted beyond base of blade forming a ligule-like structure to 4 mm long ; blade shiny green above, lighter to whitish below, oblong-ovate, (narrowly) ovate or (narrowly) elliptic , 10-25 x 6-11 cm , apex acute to (long-)acuminate, base unequally attached to petiole difference 0.5-1(-3) cm (less in young leaves) , longest side obtuse, rounded to cordulate, in narrow leaves acute, shorter side acute to obtuse, glabrous or minutely pubescent below; pinnately veined, secondary veins 8-10 per side, originating from throughout primary vein, loop-connected towards apex, tertiary veins inconspicuously reticulate. Inflorescence erect ; peduncle moderately stout, 0.5-1 cm long ; spike 5-10(-17) cm long , whitish, yellow or pale green, apiculate, densely flowered; rachis glabrous; floral bracts 0.3-0.6 mm in diam. , densely marginally fringed, conspicuously arranged in whorls; anthers dehiscing apically. Fruits dark green, laterally compressed, oblongoid or obovoid, 2 mm long , 0.8-1 mm in diam. , glabrous or slightly papillose, stigmas 3-4, sessile."
"taxon-9-Piper_augustum","Shrub or treelet, to 2-4(-8) m tall , glabrous, except for ciliate leaf margin. Petiole 0.5-4 cm long , vaginate at base; blade glandular-dotted, elliptic-ovate to oblong-elliptic , 15-35 x (6-)9-15(-18) cm , margin ciliate, apex acute, base almost equal to unequally attached to petiole, acute or obtuse, occasionally truncate; pinnately veined, secondary veins 10-16 per side, strongly curved, originating from throughout primary vein. Inflorescence pendent, may be erect or horizontal at first ; peduncle glandular-dotted, 1-2(-3) cm long , red to brown; spike 4-20 cm long , to 2.5 cm diam. (in vivo) , (greenish) white or green with purple points, not or slightly apiculate; rachis glabrous, sometimes red; floral bracts densely marginally fringed. Fruits oblongoid, glabrous, may be somewhat papillose, to 4 mm long , 2 mm in diam. , becoming stylose or mammiform at apex, stigmas obsolete."
"taxon-10-Piper_aulacospermum","Small shrub, 1-2.5 m tall , sparingly branched. Stem striate or canaliculate, glabrous. Prophyll 2-4 cm long , glabrous, caducous. Petiole 0.7-1.3 cm long , glabrous, deeply vaginate at base; blade thick chartaceous, not scabrous , not conspicuously glandular-dotted, oblong or elliptic-oblong , 13-16.5 x (3.5-)4-6.5 cm , apex abruptly long-acuminate, base equal or almost equally attached to petiole, acute, glabrous; pinnately veined, secondary veins 8-12 per side, prominent on both sides, anastomosing well within margin, originating from throughout primary vein, tertiary veins widely, distinctly reticulate. Inflorescence erect , white, becoming green; peduncle 1 cm long , minutely pubescent; spike 0.5-1 x 0.1-0.2 cm long, in fruit 2.5-4.5 x 0.3-0.45 cm , not apiculate; floral bracts saccate or galeate, glabrous, densely fimbriate; flowers densely congested; anthers reniform. Fruits 4-sulcate, globose, 3-4.5 mm in diam. , truncate at apex, glabrous, stigmas 4, globose, sessile; seeds deeply 4-sulcate."
"taxon-11-Piper_avellanum","Shrub or subshrub to 2 m tall , densely short crisp-pubescent, hairs to 0.2 mm long . Petiole 0.3-1.3 cm long , vaginate to apex, often conspicuously winged, green or maroon; blade not conspicuously glandular-dotted, lance-elliptic or lanceolate-oblong or oblanceolate , 7-18 x 3-7.5 cm , margin ciliate, apex short-acuminate or acute, base unequally attached to petiole difference 0.1-0.5 cm , rounded, obtuse or subacute, glabrous or sparsely short-pubescent above, sparsely to densely so below; pinnately veined, secondary veins 5-6(-8) per side, originating from lower 3/4 of primary vein. Inflorescence pendent ; peduncle slender, 0.5-1 cm long , pubescent; spike 3-5.5(-10) cm long , white, yellow or green, occasionally apiculate or not; rachis glabrous; floral bracts densely marginally fringed. Fruits trigonous or depressed globose, to 2 mm in diam. , glabrous and papillose, stigmas 3, sessile."
"taxon-12-Piper_bartlingianum","Shrub, subshrub or treelet, 1-4 m tall , somewhat nodose, glabrous. Petiole 0.5 cm long , glabrous, vaginate near or at base; blade glossy, coriaceous, not scabrous , not conspicuously glandular-dotted, elliptic-oblong , 13-30 x 5-8(-10) cm , apex acuminate, base equal or almost equally attached to petiole, acute, glabrous; pinnately veined, secondary veins 6-8 per side, flat to impressed above, prominent below, anastomosing well within margin, originating from throughout primary vein, tertiary veins widely reticulate. Inflorescence erect ; peduncle 1 cm long , glabrous; spike 10-12 cm long , green, not apiculate; rachis hirsute; floral bracts cucullate, pilose on inner side. Fruits ovoid to tetragonous, separate, somewhat ridged or winged (at least when dried), glabrous may be somewhat papillose, stigmas 4, sessile."
"taxon-13-Piper_bolivaranum","Subshrub to 0.1-1.5 m tall . Stem glabrous. Petiole (0.2-)0.4-0.6(-1) cm long , glabrous, vaginate to apex; blade not scabrous , not conspicuously glandular-dotted, narrowly lanceolate , 7-10.5(-16.5) x 0.7-1.5(-4.5) cm , apex long-acuminate, base equal, acute, glabrous above, glabrescent or glabrous below; pinnately veined, secondary veins 2-3 per side, originating from lower 1/2 or 2/3 of primary vein, with many intermediates up to apex, secondary veins plane above, prominulous below, tertiary veins parallel. Inflorescence erect or pendent ; peduncle 0.5-1.1(-2.5) cm long , glabrous; spike 1-1.7(-4.5) cm long , white, not apiculate; floral bracts trigonous, densely marginally fringed. Infructescence erect, green; fruits trigonous, to 1 mm wide , glabrous, green, stigmas 3, sessile."
"taxon-14-Piper_brasiliense","Small shrub, to 1 m tall . Stem densely retrorsely pubescent with hairs to 1 mm long . Petiole 0.5-1 cm long , densely pubescent with long hairs, vaginate at base; blade not scabrous , densely glandular-dotted below, (narrowly) elliptic to subobovate , 9.5-16 x 3.5-7.2 cm , apex acute to slightly acuminate, base unequally attached to petiole difference 0-0.2 cm , narrowing to lobed base, lobes shorter than petiole, unequal, longer one subreniform, overlapping petiole, blade glabrous above, densely pubescent with long hairs below including veins; pinnately veined, secondary veins 6-11 per side, originating from throughout primary vein, prominulous above, prominulous below, tertiary veins reticulate. Inflorescence pendent ; peduncle 0.3-0.4 (0.8 in fruit) cm long , densely pubescent; spike 1-1.5 cm long , 0.5 cm thick , not apiculate?; floral bracts narrowly sublunulate, sparsely puberulous. Infructescence pendent, 2.5 cm long , ca. 1 cm thick ; fruits globose, depressed at apex, densely crisp-pubescent, stigmas 3, recurved, on long, pilose style."
"taxon-15-Piper_brownsbergense","Small shrub or subshrub, 0.15-1.5 m tall . Stem somewhat yellow-glandular, pilose, hairs to 2 mm long ; upper internodes drying finely ridged. Petiole (0.2-)0.3-0.5(-3.5) cm long , pilose; blade glandular-dotted, somewhat scabrous , elliptic, lanceolate-oblong or ovate , (7-)11-21 x (3-)4-11 cm , margin ciliate, apex acute to acuminate, base equal or unequally attached to petiole difference 0.2-0.3 cm , subcordate or obtuse, shorter side cuneate, pilose above, more densely so below; secondary veins 4-7(-9) per side, originating from throughout primary vein, tertiary venation widely reticulate. Inflorescence pendent under leaves ; peduncle 1-2 cm long , pilose, glabrescent; spike to 5.5 cm long ; floral bracts triangular-subpeltate, marginally fringed. Infructescence pendent; fruits depressed-globose to obovoid, glabrous or papillate at apex, substylose, stigmas 3."
"taxon-16-Piper_cernuum","Shrub or treelet, 2-6 m tall . Stem densely pubescent. Petiole vaginate to apex, 4-9 cm long , densely pubescent; blade not scabrous , not glandular-dotted, broadly ovate to elliptic-ovate , 23-60 x 14-28 cm , apex acute, base equal or almost equally attached to petiole, deeply unequally lobed, glabrous or sparsely pubescent above, veins glabrescent above, densely pubescent below; pinnately veined, secondary veins 5-8 per side, originating from lower 3/4 or more of primary vein, flat above and prominulous below, tertiary veins widely reticulate or sometimes transverse. Inflorescence pendent ; peduncle 1-3(-5) cm long , densely pubescent; spike 20-60 cm long , yellow, not apiculate; rachis glabrous; floral bracts marginally fringed; stamens laterally dehiscent. Fruits obovoid, ca. 2-2.5 mm wide , puberulent at apex, stigmas 3, sessile, to 8 mm long ."
"taxon-17-Piper_ciliomarginatum","Shrub to 1-3 m tall . Stem glabrous. Petiole of lower leaves 0.4-3 cm long , of upper leaves 0-0.3 cm long , glabrous, vaginate or winged to apex; blade not scabrous , densely glandular-dotted, elliptic-ovate to broadly ovate , 13-22 x 6-11 cm , margin ciliate, apex acute to acuminate, base equal or somewhat unequally attached to petiole difference 0-4 mm , acute or obtuse or rounded or subcordate, glabrous on both surfaces; pinnately veined, secondary veins 46 per side, originating from lower 1/2 of primary vein, flat above and below, tertiary veins reticulate. Inflorescence erect ; peduncle 0.8-1.6 cm long , glabrous; spike 2-8 cm long , white, not apiculate; floral bracts densely marginally fringed. Infructescence pendent, 7-8 cm long , 3 cm thick , green; fruits trigonous, 0.4 mm wide , glabrous, stigmas 3, sessile."
"taxon-18-Piper_consanguineum","Herbaceous small shrub, 0.1-0.5 m tall , sometimes creeping, retrorsely crisp-pubescent. Petiole 0.2-1.5 cm long , crisp-pubescent, vaginate near base; blade dark green above often with a pale or white band along primary vein, pale green below, not conspicuously glandular-dotted, narrowly elliptic or lanceolate-oblong , 3.5-7(-12) x 1-2(-3.5) cm , apex obtuse-acute to acuminate, base equal or almost equally attached to petiole, rounded to subcordate, glabrous above, crisp-pubescent below especially on veins; pinnately veined, secondary veins 6-12 per side, originating from throughout primary vein, clearly anastomosing within margin. Inflorescence pendent ; peduncle to 0.5 cm long , glabrescent; spike erect, 1.5-2.5 cm long , white, yellow to green, apiculate; floral bracts cucullate, glabrous; rachis pubescent. Infructescence 1-3 x 0.8-1 cm , green or brownish; fruits depressed globose, to 3 mm in diam. , papillose, green, becoming exserted, stigmas 3, recurved on a very short style."
"taxon-19-Piper_coruscans","Shrub or subshrub to 1-3 m tall . Stem glabrescent. Stipules about as long as petiole. Petiole 2-3.2(-6.5) cm long , glabrous or sparsely pubescent, vaginate to apex; blade firmly membranous , often drying yellowish or greyish green, not scabrous, not conspicuously glandular-dotted below, broadly ovate to ovate, or even suborbiculate , 11-24 x 6-13 cm , apex long-acuminate, base equal or almost equally attached to petiole, truncate, rounded or cordulate, glabrous above or primary vein somewhat appressed-pubescent, veins appressed-pubescent below; pinnately veined, secondary veins 4-7 per side, originating from lower 1/2 or lower 2/3 of primary vein, ascending at an angle of 40-45º, plane to impressed above, prominent below, tertiary veins obsoletely transverse. Inflorescence erect ; peduncle 0.5-1(-2.5) cm long , glabrous; spike 8-11 cm long , white, apiculate; floral bracts rounded to trigonous, densely marginally fringed. Infructescence erect, green; fruits obovoid or somewhat angular, depressed at apex, 0.8-1 mm wide , glabrous, green, stigmas 3, sessile."
"taxon-20-Piper_crassinervium","Shrub or treelet, 2-5 m tall . Petiole ca. 1.5 cm long , glabrous or pubescent, vaginate to middle or to apex; blade not scabrous , not glandular-dotted, ovate , 13-20 x 5-13 cm , apex acuminate, base equal or almost equally attached to petiole, truncate or cuneate, but acute to petiole, glabrous above, veins more or less pubescent below; pinnately veined, secondary veins 4-5 per side, originating from lower 1/2 of primary vein, prominent below. Inflorescence: peduncle stout, 0.5-1.5 cm long , pubescent; spike 12-15 x 0.5-0.7 cm ; floral bracts marginally fringed. Fruits rounded, glabrous, with persistent style, stigmas 3, recurved."
