"taxonID","locality","localityType","distributionText"
"taxon-3-Coutoubea_reflexa","Pakaraima Mts.","region","Distribution: Colombia , Venezuela , Guyana ( Pakaraima Mts. , S Rupununi Savanna ), Brazil ( Amazonas , Roraima ); 37 collections studied, of which 13 from Guyana (GU: 13)."
"taxon-3-Coutoubea_reflexa","S Rupununi Savanna","region","Distribution: Colombia , Venezuela , Guyana ( Pakaraima Mts. , S Rupununi Savanna ), Brazil ( Amazonas , Roraima ); 37 collections studied, of which 13 from Guyana (GU: 13)."
"taxon-3-Coutoubea_reflexa","Brazil","country","Distribution: Colombia , Venezuela , Guyana ( Pakaraima Mts. , S Rupununi Savanna ), Brazil ( Amazonas , Roraima ); 37 collections studied, of which 13 from Guyana (GU: 13)."
"taxon-3-Coutoubea_reflexa","Amazonas","state","Distribution: Colombia , Venezuela , Guyana ( Pakaraima Mts. , S Rupununi Savanna ), Brazil ( Amazonas , Roraima ); 37 collections studied, of which 13 from Guyana (GU: 13)."
"taxon-3-Coutoubea_reflexa","Roraima","state","Distribution: Colombia , Venezuela , Guyana ( Pakaraima Mts. , S Rupununi Savanna ), Brazil ( Amazonas , Roraima ); 37 collections studied, of which 13 from Guyana (GU: 13)."
"taxon-3-Coutoubea_reflexa","Guyana","country","Distribution: Colombia , Venezuela , Guyana ( Pakaraima Mts. , S Rupununi Savanna ), Brazil ( Amazonas , Roraima ); 37 collections studied, of which 13 from Guyana (GU: 13)."
"taxon-4-Coutoubea_spicata","Mexico","country","Distribution: Mexico , C America , Colombia , Venezuela , the Guianas , Brazil ; 250+ collections studied, of which 100 from the Guianas (GU: 28; SU: 38; FG: 34)."
"taxon-4-Coutoubea_spicata","C America","continental region","Distribution: Mexico , C America , Colombia , Venezuela , the Guianas , Brazil ; 250+ collections studied, of which 100 from the Guianas (GU: 28; SU: 38; FG: 34)."
"taxon-4-Coutoubea_spicata","Colombia","country","Distribution: Mexico , C America , Colombia , Venezuela , the Guianas , Brazil ; 250+ collections studied, of which 100 from the Guianas (GU: 28; SU: 38; FG: 34)."
"taxon-4-Coutoubea_spicata","Venezuela","country","Distribution: Mexico , C America , Colombia , Venezuela , the Guianas , Brazil ; 250+ collections studied, of which 100 from the Guianas (GU: 28; SU: 38; FG: 34)."
"taxon-4-Coutoubea_spicata","Guianas","region","Distribution: Mexico , C America , Colombia , Venezuela , the Guianas , Brazil ; 250+ collections studied, of which 100 from the Guianas (GU: 28; SU: 38; FG: 34)."
"taxon-4-Coutoubea_spicata","Brazil","country","Distribution: Mexico , C America , Colombia , Venezuela , the Guianas , Brazil ; 250+ collections studied, of which 100 from the Guianas (GU: 28; SU: 38; FG: 34)."
"taxon-4-Coutoubea_spicata","Guianas","region","Distribution: Mexico , C America , Colombia , Venezuela , the Guianas , Brazil ; 250+ collections studied, of which 100 from the Guianas (GU: 28; SU: 38; FG: 34)."
"taxon-5-CURTIA","S America","continent","Distribution: A genus with 8 species in S America ; 3 species in the Guianas ."
"taxon-5-CURTIA","Guianas","region","Distribution: A genus with 8 species in S America ; 3 species in the Guianas ."
"taxon-1-Curtia_ayangannae","Guyana","country","Distribution: Guyana , Pakaraima Mts. , Mt. Ayanganna ."
"taxon-1-Curtia_ayangannae","Pakaraima Mts.","region","Distribution: Guyana , Pakaraima Mts. , Mt. Ayanganna ."
"taxon-1-Curtia_ayangannae","Mt. Ayanganna","locality","Distribution: Guyana , Pakaraima Mts. , Mt. Ayanganna ."
"taxon-2-Curtia_tenella","Costa Rica","country","Distribution: Costa Rica to Colombia , Venezuela , French Guiana , Brazil , Bolivia and probably in Guyana and Suriname ; 9 collections studied (FG: 9)."
"taxon-2-Curtia_tenella","Colombia","country","Distribution: Costa Rica to Colombia , Venezuela , French Guiana , Brazil , Bolivia and probably in Guyana and Suriname ; 9 collections studied (FG: 9)."
"taxon-2-Curtia_tenella","Venezuela","country","Distribution: Costa Rica to Colombia , Venezuela , French Guiana , Brazil , Bolivia and probably in Guyana and Suriname ; 9 collections studied (FG: 9)."
"taxon-2-Curtia_tenella","French Guiana","country","Distribution: Costa Rica to Colombia , Venezuela , French Guiana , Brazil , Bolivia and probably in Guyana and Suriname ; 9 collections studied (FG: 9)."
"taxon-2-Curtia_tenella","Brazil","country","Distribution: Costa Rica to Colombia , Venezuela , French Guiana , Brazil , Bolivia and probably in Guyana and Suriname ; 9 collections studied (FG: 9)."
"taxon-2-Curtia_tenella","Bolivia","country","Distribution: Costa Rica to Colombia , Venezuela , French Guiana , Brazil , Bolivia and probably in Guyana and Suriname ; 9 collections studied (FG: 9)."
"taxon-2-Curtia_tenella","Guyana","country","Distribution: Costa Rica to Colombia , Venezuela , French Guiana , Brazil , Bolivia and probably in Guyana and Suriname ; 9 collections studied (FG: 9)."
"taxon-2-Curtia_tenella","Suriname","country","Distribution: Costa Rica to Colombia , Venezuela , French Guiana , Brazil , Bolivia and probably in Guyana and Suriname ; 9 collections studied (FG: 9)."
"taxon-3-Curtia_tenuifolia","C and tropical S America","continental region","Distribution: C and tropical S America ; numerous collections studied, of which 36 from the Guianas (GU: 13; SU: 23)."
"taxon-3-Curtia_tenuifolia","Guianas","region","Distribution: C and tropical S America ; numerous collections studied, of which 36 from the Guianas (GU: 13; SU: 23)."
"taxon-6-ENICOSTEMA","pantropical","world","Distribution: A pantropical genus with 3 species, of which 1 occurs in tropical Asia and Africa , 1 in Madagascar and 1 in tropical America ."
"taxon-6-ENICOSTEMA","tropical Asia","continental region","Distribution: A pantropical genus with 3 species, of which 1 occurs in tropical Asia and Africa , 1 in Madagascar and 1 in tropical America ."
"taxon-6-ENICOSTEMA","Africa","continent","Distribution: A pantropical genus with 3 species, of which 1 occurs in tropical Asia and Africa , 1 in Madagascar and 1 in tropical America ."
"taxon-6-ENICOSTEMA","Madagascar","country","Distribution: A pantropical genus with 3 species, of which 1 occurs in tropical Asia and Africa , 1 in Madagascar and 1 in tropical America ."
"taxon-6-ENICOSTEMA","tropical America","continental region","Distribution: A pantropical genus with 3 species, of which 1 occurs in tropical Asia and Africa , 1 in Madagascar and 1 in tropical America ."
"taxon-1-Enicostema_verticillatum","C America","continental region","Distribution: C America , West Indies , Venezuela , Guyana ; on beaches, along roads, ruderal places, savannas at lower altitudes. 10 collections studied, of which 1 from the Guianas (GU: 1)."
"taxon-1-Enicostema_verticillatum","West Indies","region","Distribution: C America , West Indies , Venezuela , Guyana ; on beaches, along roads, ruderal places, savannas at lower altitudes. 10 collections studied, of which 1 from the Guianas (GU: 1)."
"taxon-1-Enicostema_verticillatum","Venezuela","country","Distribution: C America , West Indies , Venezuela , Guyana ; on beaches, along roads, ruderal places, savannas at lower altitudes. 10 collections studied, of which 1 from the Guianas (GU: 1)."
"taxon-1-Enicostema_verticillatum","Guyana","country","Distribution: C America , West Indies , Venezuela , Guyana ; on beaches, along roads, ruderal places, savannas at lower altitudes. 10 collections studied, of which 1 from the Guianas (GU: 1)."
"taxon-1-Enicostema_verticillatum","Guianas","region","Distribution: C America , West Indies , Venezuela , Guyana ; on beaches, along roads, ruderal places, savannas at lower altitudes. 10 collections studied, of which 1 from the Guianas (GU: 1)."
"taxon-7-IRLBACHIA","Guayana Highlands on tepuis","region","Distribution: A genus with about 9 species in total, main distribution in the Guayana Highlands on tepuis or lowland savannas in S Venezuela , N Brazil , and SE Colombia ; 2 species in Guyana ."
"taxon-7-IRLBACHIA","lowland savannas in S Venezuela","region","Distribution: A genus with about 9 species in total, main distribution in the Guayana Highlands on tepuis or lowland savannas in S Venezuela , N Brazil , and SE Colombia ; 2 species in Guyana ."
"taxon-7-IRLBACHIA","N Brazil","region","Distribution: A genus with about 9 species in total, main distribution in the Guayana Highlands on tepuis or lowland savannas in S Venezuela , N Brazil , and SE Colombia ; 2 species in Guyana ."
"taxon-7-IRLBACHIA","SE Colombia","region","Distribution: A genus with about 9 species in total, main distribution in the Guayana Highlands on tepuis or lowland savannas in S Venezuela , N Brazil , and SE Colombia ; 2 species in Guyana ."
"taxon-7-IRLBACHIA","Guyana","country","Distribution: A genus with about 9 species in total, main distribution in the Guayana Highlands on tepuis or lowland savannas in S Venezuela , N Brazil , and SE Colombia ; 2 species in Guyana ."
"taxon-1-Irlbachia_breviflora","S Venezuela, tepui summits and slopes","region","Distribution: S Venezuela, tepui summits and slopes , and adjacent Guyana ( Pakaraima Mts. ); 67 collections studied, of which 12 from the Guianas (GU: 12)."
"taxon-1-Irlbachia_breviflora","Guyana","country","Distribution: S Venezuela, tepui summits and slopes , and adjacent Guyana ( Pakaraima Mts. ); 67 collections studied, of which 12 from the Guianas (GU: 12)."
"taxon-1-Irlbachia_breviflora","Pakaraima Mts.","region","Distribution: S Venezuela, tepui summits and slopes , and adjacent Guyana ( Pakaraima Mts. ); 67 collections studied, of which 12 from the Guianas (GU: 12)."
"taxon-1-Irlbachia_breviflora","Guianas","region","Distribution: S Venezuela, tepui summits and slopes , and adjacent Guyana ( Pakaraima Mts. ); 67 collections studied, of which 12 from the Guianas (GU: 12)."
"taxon-2-Irlbachia_tatei","Venezuela","country","Distribution: Venezuela ( Amazonas , Bolívar ) and Guyana ( Pakaraima Mts. ); 10 collections studied, of which 1 from Guyana (GU: 1)."
"taxon-2-Irlbachia_tatei","Amazonas","state","Distribution: Venezuela ( Amazonas , Bolívar ) and Guyana ( Pakaraima Mts. ); 10 collections studied, of which 1 from Guyana (GU: 1)."
"taxon-2-Irlbachia_tatei","Bolívar","state","Distribution: Venezuela ( Amazonas , Bolívar ) and Guyana ( Pakaraima Mts. ); 10 collections studied, of which 1 from Guyana (GU: 1)."
"taxon-2-Irlbachia_tatei","Guyana","country","Distribution: Venezuela ( Amazonas , Bolívar ) and Guyana ( Pakaraima Mts. ); 10 collections studied, of which 1 from Guyana (GU: 1)."
"taxon-2-Irlbachia_tatei","Pakaraima Mts.","region","Distribution: Venezuela ( Amazonas , Bolívar ) and Guyana ( Pakaraima Mts. ); 10 collections studied, of which 1 from Guyana (GU: 1)."
"taxon-2-Irlbachia_tatei","Guyana","country","Distribution: Venezuela ( Amazonas , Bolívar ) and Guyana ( Pakaraima Mts. ); 10 collections studied, of which 1 from Guyana (GU: 1)."
"taxon-8-MACROCARPAEA","Costa Rica","country","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","Panama","country","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","Greater Antilles","region","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","Caribbean","oceanic region","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","Jamaica","region","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","Cuba","region","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","Dominican Republic","region","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","Andes","region","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","Venezuela","country","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","Colombia","country","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","Ecuador","country","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","Peru","country","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","Bolivia","country","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","tepuis of Venezuela and Guyana","region","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","Atlantic forest of SE Brazil","region","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","Guyana","country","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","Mt. Ayanganna","locality","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-8-MACROCARPAEA","Venezuelan tepuis","region","Distribution: A neotropical genus of about 110 species, from Costa Rica , Panama , the Greater Antilles of the Caribbean ( Jamaica , Cuba , and the Dominican Republic ), the Andes ( Venezuela , Colombia , Ecuador , Peru , and Bolivia ), the tepuis of Venezuela and Guyana and the Atlantic forest of SE Brazil ; 1 species in Guyana ( Mt. Ayanganna ); on the Venezuelan tepuis an additional 5 species occur."
"taxon-1-Macrocarpaea_ayangannae","Guyana","country","Distribution: Guyana , Mt. Ayanganna in the Pakaraima Mts. ; 3 collections studied (GU: 3)."
"taxon-1-Macrocarpaea_ayangannae","Mt. Ayanganna","locality","Distribution: Guyana , Mt. Ayanganna in the Pakaraima Mts. ; 3 collections studied (GU: 3)."
"taxon-1-Macrocarpaea_ayangannae","Pakaraima Mts.","region","Distribution: Guyana , Mt. Ayanganna in the Pakaraima Mts. ; 3 collections studied (GU: 3)."
"taxon-9-NEUROTHECA","tropical Africa","continental region","Distribution: A genus with 3 species, of which 2 occur in tropical Africa only and 1 in tropical Africa and America ."
"taxon-9-NEUROTHECA","tropical Africa","continental region","Distribution: A genus with 3 species, of which 2 occur in tropical Africa only and 1 in tropical Africa and America ."
"taxon-9-NEUROTHECA","America","continent","Distribution: A genus with 3 species, of which 2 occur in tropical Africa only and 1 in tropical Africa and America ."
"taxon-Neurotheca_loeselioides","Venezuela","country","Distribution: Venezuela , Guyana , Suriname , Brazil ( Amapá , Amazonas , Pará , Rondônia , Mato Grosso ) and tropical Africa and Madagascar ; 31 collections studied, of which 18 from the Guianas (GU: 7; SU: 11)."
"taxon-Neurotheca_loeselioides","Guyana","country","Distribution: Venezuela , Guyana , Suriname , Brazil ( Amapá , Amazonas , Pará , Rondônia , Mato Grosso ) and tropical Africa and Madagascar ; 31 collections studied, of which 18 from the Guianas (GU: 7; SU: 11)."
"taxon-Neurotheca_loeselioides","Suriname","country","Distribution: Venezuela , Guyana , Suriname , Brazil ( Amapá , Amazonas , Pará , Rondônia , Mato Grosso ) and tropical Africa and Madagascar ; 31 collections studied, of which 18 from the Guianas (GU: 7; SU: 11)."
"taxon-Neurotheca_loeselioides","Brazil","country","Distribution: Venezuela , Guyana , Suriname , Brazil ( Amapá , Amazonas , Pará , Rondônia , Mato Grosso ) and tropical Africa and Madagascar ; 31 collections studied, of which 18 from the Guianas (GU: 7; SU: 11)."
"taxon-Neurotheca_loeselioides","Amapá","state","Distribution: Venezuela , Guyana , Suriname , Brazil ( Amapá , Amazonas , Pará , Rondônia , Mato Grosso ) and tropical Africa and Madagascar ; 31 collections studied, of which 18 from the Guianas (GU: 7; SU: 11)."
"taxon-Neurotheca_loeselioides","Amazonas","state","Distribution: Venezuela , Guyana , Suriname , Brazil ( Amapá , Amazonas , Pará , Rondônia , Mato Grosso ) and tropical Africa and Madagascar ; 31 collections studied, of which 18 from the Guianas (GU: 7; SU: 11)."
"taxon-Neurotheca_loeselioides","Pará","state","Distribution: Venezuela , Guyana , Suriname , Brazil ( Amapá , Amazonas , Pará , Rondônia , Mato Grosso ) and tropical Africa and Madagascar ; 31 collections studied, of which 18 from the Guianas (GU: 7; SU: 11)."
"taxon-Neurotheca_loeselioides","Rondônia","state","Distribution: Venezuela , Guyana , Suriname , Brazil ( Amapá , Amazonas , Pará , Rondônia , Mato Grosso ) and tropical Africa and Madagascar ; 31 collections studied, of which 18 from the Guianas (GU: 7; SU: 11)."
"taxon-Neurotheca_loeselioides","Mato Grosso","state","Distribution: Venezuela , Guyana , Suriname , Brazil ( Amapá , Amazonas , Pará , Rondônia , Mato Grosso ) and tropical Africa and Madagascar ; 31 collections studied, of which 18 from the Guianas (GU: 7; SU: 11)."
"taxon-Neurotheca_loeselioides","tropical Africa","continental region","Distribution: Venezuela , Guyana , Suriname , Brazil ( Amapá , Amazonas , Pará , Rondônia , Mato Grosso ) and tropical Africa and Madagascar ; 31 collections studied, of which 18 from the Guianas (GU: 7; SU: 11)."
"taxon-Neurotheca_loeselioides","Madagascar","country","Distribution: Venezuela , Guyana , Suriname , Brazil ( Amapá , Amazonas , Pará , Rondônia , Mato Grosso ) and tropical Africa and Madagascar ; 31 collections studied, of which 18 from the Guianas (GU: 7; SU: 11)."
"taxon-Neurotheca_loeselioides","Guianas","region","Distribution: Venezuela , Guyana , Suriname , Brazil ( Amapá , Amazonas , Pará , Rondônia , Mato Grosso ) and tropical Africa and Madagascar ; 31 collections studied, of which 18 from the Guianas (GU: 7; SU: 11)."
"taxon-10-POTALIA","Neotropics","world","Distribution: In the Neotropics 9 species, from Costa Rica and Panama and in all tropical countries of S America ( Colombia , Venezuela , the Guianas , Ecuador , Peru , Bolivia , and Brazil ); in the Guianas 2 species."
"taxon-10-POTALIA","Costa Rica","country","Distribution: In the Neotropics 9 species, from Costa Rica and Panama and in all tropical countries of S America ( Colombia , Venezuela , the Guianas , Ecuador , Peru , Bolivia , and Brazil ); in the Guianas 2 species."
"taxon-10-POTALIA","Panama","country","Distribution: In the Neotropics 9 species, from Costa Rica and Panama and in all tropical countries of S America ( Colombia , Venezuela , the Guianas , Ecuador , Peru , Bolivia , and Brazil ); in the Guianas 2 species."
"taxon-10-POTALIA","all tropical countries of S America","continental region","Distribution: In the Neotropics 9 species, from Costa Rica and Panama and in all tropical countries of S America ( Colombia , Venezuela , the Guianas , Ecuador , Peru , Bolivia , and Brazil ); in the Guianas 2 species."
"taxon-10-POTALIA","Colombia","country","Distribution: In the Neotropics 9 species, from Costa Rica and Panama and in all tropical countries of S America ( Colombia , Venezuela , the Guianas , Ecuador , Peru , Bolivia , and Brazil ); in the Guianas 2 species."
"taxon-10-POTALIA","Venezuela","country","Distribution: In the Neotropics 9 species, from Costa Rica and Panama and in all tropical countries of S America ( Colombia , Venezuela , the Guianas , Ecuador , Peru , Bolivia , and Brazil ); in the Guianas 2 species."
"taxon-10-POTALIA","Guianas","region","Distribution: In the Neotropics 9 species, from Costa Rica and Panama and in all tropical countries of S America ( Colombia , Venezuela , the Guianas , Ecuador , Peru , Bolivia , and Brazil ); in the Guianas 2 species."
"taxon-10-POTALIA","Ecuador","country","Distribution: In the Neotropics 9 species, from Costa Rica and Panama and in all tropical countries of S America ( Colombia , Venezuela , the Guianas , Ecuador , Peru , Bolivia , and Brazil ); in the Guianas 2 species."
"taxon-10-POTALIA","Peru","country","Distribution: In the Neotropics 9 species, from Costa Rica and Panama and in all tropical countries of S America ( Colombia , Venezuela , the Guianas , Ecuador , Peru , Bolivia , and Brazil ); in the Guianas 2 species."
"taxon-10-POTALIA","Bolivia","country","Distribution: In the Neotropics 9 species, from Costa Rica and Panama and in all tropical countries of S America ( Colombia , Venezuela , the Guianas , Ecuador , Peru , Bolivia , and Brazil ); in the Guianas 2 species."
"taxon-10-POTALIA","Brazil","country","Distribution: In the Neotropics 9 species, from Costa Rica and Panama and in all tropical countries of S America ( Colombia , Venezuela , the Guianas , Ecuador , Peru , Bolivia , and Brazil ); in the Guianas 2 species."
"taxon-10-POTALIA","Guianas","region","Distribution: In the Neotropics 9 species, from Costa Rica and Panama and in all tropical countries of S America ( Colombia , Venezuela , the Guianas , Ecuador , Peru , Bolivia , and Brazil ); in the Guianas 2 species."
"taxon-1-Potalia_amara","Guianas","region","Distribution: The Guianas , Brazil ( Amapá ); 91 collections studied, of which 65 from the Guianas (GU: 3; SU: 1; FG: 61)."
"taxon-1-Potalia_amara","Brazil","country","Distribution: The Guianas , Brazil ( Amapá ); 91 collections studied, of which 65 from the Guianas (GU: 3; SU: 1; FG: 61)."
"taxon-1-Potalia_amara","Amapá","state","Distribution: The Guianas , Brazil ( Amapá ); 91 collections studied, of which 65 from the Guianas (GU: 3; SU: 1; FG: 61)."
"taxon-1-Potalia_amara","Guianas","region","Distribution: The Guianas , Brazil ( Amapá ); 91 collections studied, of which 65 from the Guianas (GU: 3; SU: 1; FG: 61)."
"taxon-2-Potalia_resinifera","Colombia","country","Distribution: The most widespread species in the genus, in Colombia , Ecuador , Peru , Bolivia , Venezuela , Guyana , Suriname , and Brazil ; ca. 250 collections studied, of which 3 from the Guianas (GU: 2, SU: 1)."
"taxon-2-Potalia_resinifera","Ecuador","country","Distribution: The most widespread species in the genus, in Colombia , Ecuador , Peru , Bolivia , Venezuela , Guyana , Suriname , and Brazil ; ca. 250 collections studied, of which 3 from the Guianas (GU: 2, SU: 1)."
"taxon-2-Potalia_resinifera","Peru","country","Distribution: The most widespread species in the genus, in Colombia , Ecuador , Peru , Bolivia , Venezuela , Guyana , Suriname , and Brazil ; ca. 250 collections studied, of which 3 from the Guianas (GU: 2, SU: 1)."
"taxon-2-Potalia_resinifera","Bolivia","country","Distribution: The most widespread species in the genus, in Colombia , Ecuador , Peru , Bolivia , Venezuela , Guyana , Suriname , and Brazil ; ca. 250 collections studied, of which 3 from the Guianas (GU: 2, SU: 1)."
"taxon-2-Potalia_resinifera","Venezuela","country","Distribution: The most widespread species in the genus, in Colombia , Ecuador , Peru , Bolivia , Venezuela , Guyana , Suriname , and Brazil ; ca. 250 collections studied, of which 3 from the Guianas (GU: 2, SU: 1)."
"taxon-2-Potalia_resinifera","Guyana","country","Distribution: The most widespread species in the genus, in Colombia , Ecuador , Peru , Bolivia , Venezuela , Guyana , Suriname , and Brazil ; ca. 250 collections studied, of which 3 from the Guianas (GU: 2, SU: 1)."
"taxon-2-Potalia_resinifera","Suriname","country","Distribution: The most widespread species in the genus, in Colombia , Ecuador , Peru , Bolivia , Venezuela , Guyana , Suriname , and Brazil ; ca. 250 collections studied, of which 3 from the Guianas (GU: 2, SU: 1)."
"taxon-2-Potalia_resinifera","Brazil","country","Distribution: The most widespread species in the genus, in Colombia , Ecuador , Peru , Bolivia , Venezuela , Guyana , Suriname , and Brazil ; ca. 250 collections studied, of which 3 from the Guianas (GU: 2, SU: 1)."
"taxon-2-Potalia_resinifera","Guianas","region","Distribution: The most widespread species in the genus, in Colombia , Ecuador , Peru , Bolivia , Venezuela , Guyana , Suriname , and Brazil ; ca. 250 collections studied, of which 3 from the Guianas (GU: 2, SU: 1)."
"taxon-11-ROGERSONANTHUS","Neotropics","world","Distribution: 2 species from the Neotropics , from tepuis in Venezuela and Guyana , and Trinidad ; 1 species in Guyana ."
"taxon-11-ROGERSONANTHUS","tepuis in Venezuela and Guyana","region","Distribution: 2 species from the Neotropics , from tepuis in Venezuela and Guyana , and Trinidad ; 1 species in Guyana ."
