WFOID,vernacularName,taxon,identifier,preferredName,source,language,countryCode,uri
wfo-0000769943,Fennel pondweed,Potamogeton pectinatus,2982,1,,en,IE,
wfo-0000769945,Perfoliate pondweed,Potamogeton perfoliatus,2984,1,,en,IE,
wfo-0000769953,Bog pondweed,Potamogeton polygonifolius,2986,1,,en,IE,
wfo-0000769956,Long-stalked pondweed,Potamogeton praelongus,2989,1,,en,IE,
wfo-0000769966,Lesser pondweed,Potamogeton pusillus,2991,1,,en,IE,
wfo-0001017376,Trailing tormentil,Potentilla anglica,2993,1,,en,IE,
wfo-0001016615,Silverweed,Potentilla anserina,2995,1,,en,IE,
wfo-0001016615,Tansy,Potentilla anserina,2996,0,,en,IE,
wfo-0001016615,Brisken,Potentilla anserina,2997,0,,en,IE,
wfo-0001016615,Silver feather,Potentilla anserina,2998,0,,en,IE,
wfo-0001016615,Mashcorn,Potentilla anserina,2999,0,,en,IE,
wfo-0001004690,Tormentil,Potentilla erecta,3008,1,,en,IE,
wfo-0001004690,Nyamman,Potentilla erecta,3009,0,,en,IE,
wfo-0001004690,Nyammany,Potentilla erecta,3010,0,,en,IE,
wfo-0001004690,Sheep’s napperty,Potentilla erecta,3011,0,,en,IE,
wfo-0001004690,tormenting root,Potentilla erecta,3012,0,,en,IE,
wfo-0000987238,Shrubby cinquefoil,Potentilla fruticosa,3025,1,,en,IE,
wfo-0000991038,Creeping cinquefoil,Potentilla reptans,3027,1,,en,IE,
wfo-0000988128,Barren strawberry,Potentilla sterilis,2030,1,,en,IE,
wfo-0000482741,Cowslip,Primula veris,3033,1,,en,IE,
wfo-0000482741,Paigle,Primula veris,3034,0,,en,IE,
wfo-0000482762,Primrose,Primula vulgaris,3047,1,,en,IE,
wfo-0000482762,White summer,Primula vulgaris,4048,0,,en,IE,
wfo-0000482762,May flower,Primula vulgaris,3049,0,,en,IE,
wfo-0000482762,Fearkan,Primula vulgaris,3050,0,,en,IE,
wfo-0000482762,White may,Primula vulgaris,3051,0,,en,IE,
wfo-0000283746,Selfheal,Prunella vulgaris,3066,1,,en,IE,
wfo-0000283746,Kinnaman beg,Prunella vulgaris,3067,0,,en,IE,
wfo-0000283746,Heart’s ease (or Hearts’ ease),Prunella vulgaris,3068,0,,en,IE,
wfo-0000283746,Keanadha-hassog,Prunella vulgaris,3069,0,,en,IE,
wfo-0000283746,Shashagh na creeagh,Prunella vulgaris,3070,0,,en,IE,
wfo-0000283746,Touch-an’-heal,Prunella vulgaris,3071,0,,en,IE,
wfo-0001005630,Wild cherry,Prunus avium,3083,1,,en,IE,
wfo-0001005630,Gean,Prunus avium,3084,0,,en,IE,
wfo-0001006731,Bird cherry,Prunus padus,3091,1,,en,IE,
wfo-0001007437,Blackthorn,Prunus spinosa,3093,1,,en,IE,
wfo-0001007437,Sloe,Prunus spinosa,3094,0,,en,IE,
wfo-0001007437,Drean dhu,Prunus spinosa,3095,0,,en,IE,
wfo-0001007437,Slac,Prunus spinosa,3096,0,,en,IE,
wfo-0000284199,Small-white orchid,Pseudorchis albida,3107,1,,en,IE,
wfo-0000895236,Reflexed saltmarsh-grass,Puccinellia distans,3110,1,,en,IE,
wfo-0000895268,Borrer’s saltmarsh-grass,Puccinellia fasciculata,3113,1,,en,IE,
wfo-0000895389,Common saltmarsh-grass,Puccinellia maritima,3115,1,,en,IE,
wfo-0000895389,Murvagh,Puccinellia maritima,3116,0,,en,IE,
wfo-0000895389,One-pointed grass,Puccinellia maritima,3117,0,,en,IE,
wfo-0000012754,Fleabane,Pulicaria dysenterica,3120,1,,en,IE,
wfo-0000396088,Intermediate wintergreen,Pyrola media,3127,1,,en,IE,
wfo-0000396086,Common wintergreen,Pyrola minor,3129,1,,en,IE,
wfo-0001128963,Round-leaved wintergreen,Pyrola rotundifolia var. rotundifolia,3132,1,,en,IE,
wfo-0000292459,Sessile oak,Quercus petraea,3134,1,,en,IE,
wfo-0000292459,Irish oak,Quercus petraea,3135,0,,en,IE,
wfo-0000292858,Pedunculate oak,Quercus robur,3142,1,,en,IE,
wfo-0000292858,English oak,Quercus robur,3143,0,,en,IE,
wfo-0000733793,Allseed,Radiola linoides,3146,1,,en,IE,
wfo-0000461396,Meadow buttercup,Ranunculus acris,3148,1,,en,IE,
wfo-0000461396,Farrabun,Ranunculus acris,3149,0,,en,IE,
wfo-0000461396,Meadow crowfoot,Ranunculus acris,3150,0,,en,IE,
wfo-0000461562,Bulbous buttercup,Ranunculus bulbosus,3155,1,,en,IE,
wfo-0000461562,Bulbous crowfoot,Ranunculus bulbosus,3156,0,,en,IE,
wfo-0000461139,Common water-crowfoot,Ranunculus aquatilis,3161,1,,en,IE,
wfo-0000461317,Goldilocks buttercup,Ranunculus auricomus,3168,1,,en,IE,
wfo-0000461317,Goldilocks,Ranunculus auricomus,3169,0,,en,IE,
wfo-0000461601,Brackish water-crowfoot,Ranunculus baudotii,3173,1,,en,IE,
wfo-0000460611,Fan-leaved water-crowfoot,Ranunculus circinatus,3175,1,,en,IE,
wfo-0000460525,Lesser spearwort,Ranunculus flammula,3180,1,,en,IE,
wfo-0000460503,River water-crowfoot,Ranunculus fluitans,3185,1,,en,IE,
wfo-0000460503,Eelweed,Ranunculus fluitans,3186,0,,en,IE,
wfo-0000461100,Ivy-leaved crowfoot,Ranunculus hederaceus,3188,1,,en,IE,
wfo-0000463023,Greater spearwort,Ranunculus lingua,3190,1,,en,IE,
wfo-0000462949,Round-leaved crowfoot,Ranunculus omiophyllus,3192,1,,en,IE,
wfo-0000463389,Pond water-crowfoot,Ranunculus peltatus,3194,1,,en,IE,
wfo-0000463394,Stream water-crowfoot,Ranunculus penicillatus,3196,1,,en,IE,
wfo-0000463198,Creeping buttercup,Ranunculus repens,3198,1,,en,IE,
wfo-0000463198,Crawtee,Ranunculus repens,3199,0,,en,IE,
wfo-0000463198,Setfast (or Sitfast),Ranunculus repens,3200,0,,en,IE,
wfo-0000463300,Celery-leaved buttercup,Ranunculus sceleratus,3206,1,,en,IE,
wfo-0000461462,Three-lobed crowfoot,Ranunculus tripartitus,3209,1,,en,IE,
wfo-0000402425,Wild radish,Raphanus raphanistrum,3211,1,,en,IE,
wfo-0000402425,White charlock,Raphanus raphanistrum,3212,0,,en,IE,
wfo-0000402425,Runch,Raphanus raphanistrum,3213,0,,en,IE,
wfo-0000735896,Sea radish,Raphanus raphanistrum subsp. maritimus,3218,1,,en,IE,
wfo-0000462056,White mignonette,Reseda alba,3220,1,,en,IE,
wfo-0000462704,Weld,Reseda luteola,3222,1,,en,IE,
wfo-0000462704,Yellow-weed,Reseda luteola,3223,0,,en,IE,
wfo-0000462704,Dyer’s rocket,Reseda luteola,3224,0,,en,IE,
wfo-0000462704,Dyer’s weed,Reseda luteola,3225,0,,en,IE,
wfo-0000460239,Buckthorn,Rhamnus cathartica,3231,1,,en,IE,
wfo-0000460239,Purging buckthorn,Rhamnus cathartica,3232,0,,en,IE,
wfo-0000747233,Yellow-rattle,Rhinanthus minor,3237,1,,en,IE,
wfo-0000747233,Rattlers,Rhinanthus minor,3238,0,,en,IE,
wfo-0000747233,Rattle boxes,Rhinanthus minor,3239,0,,en,IE,
wfo-0000747233,Bull’s peas,Rhinanthus minor,3240,0,,en,IE,
wfo-0000399342,Roseroot,Rhodiola rosea,3250,1,,en,IE,
wfo-0000400178,Rhododendron,Rhododendron ponticum,3253,1,,en,IE,
wfo-0000513576,White beak-sedge,Rhynchospora alba,3256,1,,en,IE,
wfo-0000516673,Brown beak-sedge,Rhynchospora fusca,3258,1,,en,IE,
wfo-0000405161,Black currant,Ribes nigrum,3260,1,,en,IE,
wfo-0000405218,Red currant,Ribes rubrum,3265,1,,en,IE,
wfo-0000405218,White currant,Ribes rubrum,3266,0,,en,IE,
wfo-0000405193,Gooseberry,Ribes uva-crispa,3271,1,,en,IE,
wfo-0000399575,Great yellow-cress,Rorippa amphibia,3285,1,,en,IE,
wfo-0000399609,Northern yellow-cress,Rorippa islandica,3288,1,,en,IE,
wfo-0000399555,Marsh yellow-cress,Rorippa palustris,3290,1,,en,IE,
wfo-0000399565,Creeping yellow-cress,Rorippa sylvestris,3292,1,,en,IE,
wfo-0000985731,Small-leaved sweet-briar,Rosa agrestis,3295,1,,en,IE,
wfo-0001004521,Field-rose,Rosa arvensis,3297,1,,en,IE,
wfo-0001004521,Trailing rose,Rosa arvensis,3298,0,,en,IE,
wfo-0001009356,Hairy dog-rose,Rosa caesia,3300,1,,en,IE,
wfo-0001011707,Dog-rose,Rosa canina,3302,1,,en,IE,
wfo-0001011707,Dog briar,Rosa canina,3303,0,,en,IE,
wfo-0001011707,Buckey brier,Rosa canina,3304,0,,en,IE,
wfo-0001011707,Buckie,Rosa canina,3305,0,,en,IE,
wfo-0001011707,Buckie-berry,Rosa canina,3306,0,,en,IE,
wfo-0001011707,Corragy,Rosa canina,3307,0,,en,IE,
wfo-0000984236,Small-flowered sweet-briar,Rosa micrantha,3315,1,,en,IE,
wfo-0000998132,Soft downy-rose,Rosa mollis,3317,1,,en,IE,
wfo-0000998132,Soft rose,Rosa mollis,3318,0,,en,IE,
wfo-0001018829,Round-leaved dog-rose,Rosa obtusifolia,3320,1,,en,IE,
wfo-0001008670,Burnet rose,Rosa pimpinellifolia,3322,1,,en,IE,
wfo-0001008670,Scotch rose,Rosa pimpinellifolia,3323,0,,en,IE,
wfo-0001004321,Sweet briar,Rosa rubiginosa,3327,1,,en,IE,
wfo-0001006828,Sherard’s downy-rose,Rosa sherardii,3333,1,,en,IE,
wfo-0001002631,Short-styled field-rose,Rosa stylosa,3335,1,,en,IE,
wfo-0000994255,Harsh downy-rose,Rosa tomentosa,3337,1,,en,IE,
wfo-0000994255,Corragy,Rosa tomentosa,3338,0,,en,IE,
wfo-0000298572,Wild madder,Rubia peregrina,3340,1,,en,IE,
wfo-0001007404,Dewberry,Rubus caesius,3343,1,,en,IE,
wfo-0001001132,Cloudberry,Rubus chamaemorus,3346,1,,en,IE,
wfo-0001004881,Bramble,Rubus fruticosus,3350,1,,en,IE,
wfo-0001004881,Blackberry,Rubus fruticosus,3351,0,,en,IE,
wfo-0001004881,Blackberry bush,Rubus fruticosus,3352,0,,en,IE,
wfo-0001004881,Brier,Rubus fruticosus,3353,0,,en,IE,
wfo-0001004881,Drisag,Rubus fruticosus,3354,0,,en,IE,
wfo-0000994356,Wild raspberry,Rubus idaeus,3370,1,,en,IE,
wfo-0000403595,Sorrel,Rumex acetosa,3380,1,,en,IE,
wfo-0000403595,Cow sorrel,Rumex acetosa,3381,0,,en,IE,
wfo-0000403595,Dog sorrel,Rumex acetosa,3382,0,,en,IE,
wfo-0000403595,Bog sorrel,Rumex acetosa,3383,0,,en,IE,
wfo-0000403595,Sorrel dock,Rumex acetosa,3384,0,,en,IE,
wfo-0000403595,Crow-sorrel,Rumex acetosa,3385,0,,en,IE,
wfo-0000403595,Sourlick,Rumex acetosa,3386,0,,en,IE,
wfo-0000403595,Sour’k,Rumex acetosa,3387,0,,en,IE,
wfo-0000403586,Sheep’s sorrel,Rumex acetosella,3399,1,,en,IE,
wfo-0000403586,Serrag,Rumex acetosella,3400,0,,en,IE,
wfo-0000403586,Soollick,Rumex acetosella,3401,0,,en,IE,
wfo-0000403586,Wee sour’k,Rumex acetosella,3402,0,,en,IE,
wfo-0000403586,Red sour’k,Rumex acetosella,3403,0,,en,IE,
wfo-0000403640,Clustered dock,Rumex conglomeratus,3407,1,,en,IE,
wfo-0000403640,Sour dock,Rumex conglomeratus,3408,0,,en,IE,
wfo-0000403640,Sharpleaved dock,Rumex conglomeratus,3409,0,,en,IE,
wfo-0000403671,Curled dock,Rumex crispus,3412,1,,en,IE,
wfo-0000403671,Docken,Rumex crispus,3413,0,,en,IE,
wfo-0000403671,Dogweed,Rumex crispus,3414,0,,en,IE,
wfo-0000403529,Water dock,Rumex hydrolapathum,3417,1,,en,IE,
wfo-0000403529,Sour dock,Rumex hydrolapathum,3418,0,,en,IE,
wfo-0000403529,Great water dock,Rumex hydrolapathum,3419,0,,en,IE,
wfo-0000403949,Golden dock,Rumex maritimus,3423,1,,en,IE,
wfo-0000403904,Broad-leaved dock,Rumex obtusifolius,3425,1,,en,IE,
wfo-0000403904,Butter dock,Rumex obtusifolius,3426,0,,en,IE,
wfo-0000403904,dock,Rumex obtusifolius,3427,0,,en,IE,
wfo-0000403904,docken,Rumex obtusifolius,3428,0,,en,IE,
wfo-0000403904,Coppag,Rumex obtusifolius,3429,0,,en,IE,
wfo-0000404086,Fiddle dock,Rumex pulcher,3433,1,,en,IE,
wfo-0000404004,Wood dock,Rumex sanguineus,3435,1,,en,IE,
wfo-0000400090,Narrow-leaved sorrel,Rumex tenuifolius,3437,1,,en,IE,
wfo-0000733703,Spiral Tasselweed,Ruppia cirrhosa,3439,1,,en,IE,
wfo-0000770081,Beaked tasselweed,Ruppia maritima,3441,1,,en,IE,
wfo-0000438405,Annual pearlwort,Sagina apetala,3443,1,,en,IE,
wfo-0000438405,Common pearlwort,Sagina apetala,3444,0,,en,IE,
wfo-0000438539,Sea pearlwort,Sagina maritima,3447,1,,en,IE,
wfo-0000438470,Knotted pearlwort,Sagina nodosa,3449,1,,en,IE,
wfo-0000438470,Knotted spurrey,Sagina nodosa,3450,0,,en,IE,
wfo-0000438492,Procumbent pearlwort,Sagina procumbens,3452,1,,en,IE,
wfo-0000438234,Heath pearlwort,Sagina subulata,3454,1,,en,IE,
wfo-0000738109,Arrowhead,Sagittaria sagittifolia,3456,1,,en,IE,
wfo-0000435525,Long-spiked glasswort,Salicornia dolichostachya,3458,1,,en,IE,
wfo-0000435635,Common glasswort,Salicornia europaea,3459,1,,en,IE,
wfo-0000435635,Samphire,Salicornia europaea,3460,0,,en,IE,
wfo-0000435642,Yellow glasswort,Salicornia fragilis,3463,1,,en,IE,
wfo-0000435649,Shiny glasswort,Salicornia nitens,3464,1,,en,IE,
wfo-0000435593,Perennial glasswort,Salicornia perennis,3465,1,,en,IE,
wfo-0000435584,One-flowered glasswort,Salicornia pusilla,3466,1,,en,IE,
wfo-0000435580,Purple glasswort,Salicornia ramosissima,3467,1,,en,IE,
wfo-0000929085,White willow,Salix alba,3468,1,,en,IE,
wfo-0000928969,Eared willow,Salix aurita,3471,1,,en,IE,
wfo-0000929313,Goat willow,Salix caprea,3476,1,,en,IE,
wfo-0000929313,Great sallow,Salix caprea,3477,0,,en,IE,
wfo-0000929313,Pussy willow,Salix caprea,3478,0,,en,IE,
wfo-0000929313,Wild rod,Salix caprea,3479,0,,en,IE,
wfo-0000929313,Goat sallow,Salix caprea,3480,0,,en,IE,
wfo-0000929149,Rusty willow,Salix cinerea,3483,1,,en,IE,
wfo-0000929149,Sally,Salix cinerea,3484,0,,en,IE,
wfo-0000929149,Common sallow,Salix cinerea,3485,0,,en,IE,
wfo-0000929149,Grey willow,Salix cinerea,3486,0,,en,IE,
wfo-0000929149,Thillag,Salix cinerea,3487,0,,en,IE,
wfo-0000929149,Grey sallow,Salix cinerea,3488,0,,en,IE,
wfo-0000929149,Salliagh,Salix cinerea,3489,0,,en,IE,
wfo-0000928469,Crack willow,Salix fragilis,3493,1,,en,IE,
wfo-0000928687,Bay willow,Salix pentandra,3496,1,,en,IE,
wfo-0000930408,Purple willow,Salix purpurea,3498,1,,en,IE,
wfo-0000929571,Almond willow,Salix triandra,3500,1,,en,IE,
wfo-0000929571,Almond-leaved willow,Salix triandra,3501,0,,en,IE,
wfo-0000929571,French willow,Salix triandra,3502,0,,en,IE,
wfo-0000929391,Osier,Salix viminalis,3504,1,,en,IE,
wfo-0000929391,Twig,Salix viminalis,3505,0,,en,IE,
wfo-0000929391,Basket osier,Salix viminalis,3506,0,,en,IE,
wfo-0000928540,Dwarf willow,Salix herbacea,3519,1,,en,IE,
wfo-0000929897,Dark-leaved willow,Salix myrsinifolia,3521,1,,en,IE,
wfo-0000930027,Tea-leaved willow,Salix phylicifolia,3523,1,,en,IE,
wfo-0000930027,Irish willow,Salix phylicifolia,3524,0,,en,IE,
wfo-0000930388,Creeping willow,Salix repens,3526,1,,en,IE,
wfo-0000930388,Sally,Salix repens,3527,0,,en,IE,
wfo-0000930388,Bogall,Salix repens,3528,0,,en,IE,
wfo-0000930388,Cran commer,Salix repens,3529,0,,en,IE,
wfo-0000435928,Prickly saltwort,Salsola kali,3531,1,,en,IE,
wfo-0000435928,Saltwort,Salsola kali,3532,0,,en,IE,
wfo-0000301213,Wild clary,Salvia horminioides,3534,1,,en,IE,
wfo-0000301213,Wild sage,Salvia horminioides,3535,0,,en,IE,
wfo-0000301765,Sage,Salvia officinalis,3542,1,,en,IE,
wfo-0000439308,Elder,Sambucus nigra,3545,1,,en,IE,
wfo-0000439308,Boor tree,Sambucus nigra,3546,0,,en,IE,
wfo-0000439308,Bour tree,Sambucus nigra,3547,0,,en,IE,
wfo-0000439308,Bore tree,Sambucus nigra,3548,0,,en,IE,
wfo-0000439308,Bootree,Sambucus nigra,3549,0,,en,IE,
wfo-0000439308,Thrumman,Sambucus nigra,3550,0,,en,IE,
wfo-0000503444,Brookweed,Samolus valerandi,3566,1,,en,IE,
wfo-0001015888,Salad burnet,Sanguisorba minor,3568,1,,en,IE,
wfo-0000983287,Great burnet,Sanguisorba officinalis,3572,1,,en,IE,
wfo-0000435191,Sanicle,Sanicula europaea,3575,1,,en,IE,
wfo-0000435191,Wood sanicle,Sanicula europaea,3576,0,,en,IE,
wfo-0000435191,Sinicle,Sanicula europaea,3577,0,,en,IE,
wfo-0000438211,Soapwort,Saponaria officinalis,3583,1,,en,IE,
wfo-0000438211,Bruisewort,Saponaria officinalis,3584,0,,en,IE,
wfo-0000020195,Alpine saw-wort,Saussurea alpina,3591,1,,en,IE,
wfo-0000493868,Yellow (mountain) saxifrage,Saxifraga aizoides,3593,1,,en,IE,
wfo-0000494893,Meadow saxifrage,Saxifraga granulata,3596,1,,en,IE,
wfo-0000493641,Hart’s saxifrage,Saxifraga hartii,3599,1,,en,IE,
wfo-0000493941,Marsh saxifrage,Saxifraga hirculus,3601,1,,en,IE,
wfo-0000493941,Yellow marsh saxifrage,Saxifraga hirculus,3602,0,,en,IE,
wfo-0000493954,Kidney saxifrage,Saxifraga hirsuta,3604,1,,en,IE,
wfo-0000494294,Mossy saxifrage,Saxifraga hypnoides,3606,1,,en,IE,
wfo-0000493648,Alpine saxifrage,Saxifraga nivalis,3608,1,,en,IE,
wfo-0000493622,Purple saxifrage,Saxifraga oppositifolia,3610,1,,en,IE,
wfo-0000494799,Irish saxifrage,Saxifraga rosacea,3613,1,,en,IE,
wfo-0000494790,St Patrick’s-cabbage,Saxifraga spathularis,3615,1,,en,IE,
wfo-0000494784,Starry saxifrage,Saxifraga stellaris,3618,1,,en,IE,
wfo-0000494585,Rue-leaved saxifrage,Saxifraga tridactylites,3620,1,,en,IE,
wfo-0000434334,Shepherd’s needle,Scandix pecten-veneris,3622,1,,en,IE,
wfo-0000434334,Venus’ comb,Scandix pecten-veneris,3623,0,,en,IE,
wfo-0000527292,Common club-rush,Schoenoplectus lacustris,3626,1,,en,IE,
wfo-0000527292,Bulrush,Schoenoplectus lacustris,3627,0,,en,IE,
wfo-0000528476,Triangular club-rush,Schoenoplectus triqueter,3642,1,,en,IE,
wfo-0000531591,Black bog-rush,Schoenus nigricans,3644,1,,en,IE,
wfo-0000740371,Spring squill,Scilla verna,3648,1,,en,IE,
wfo-0000740371,Vernal squill,Scilla verna,3639,0,,en,IE,
wfo-0000546234,Wood club-rush,Scirpus sylvaticus,3651,1,,en,IE,
wfo-0000441933,Annual knawel,Scleranthus annuus,3653,1,,en,IE,
wfo-0000022256,Autumn hawkbit,Scorzoneroides autumnalis,3657,1,,en,IE,
wfo-0000022256,She lion,Scorzoneroides autumnalis,3658,0,,en,IE,
wfo-0000022256,Hawkbit,Scorzoneroides autumnalis,3659,0,,en,IE,
wfo-0000495559,Water figwort,Scrophularia auriculata,3662,1,,en,IE,
wfo-0000495559,Water betony,Scrophularia auriculata,3663,0,,en,IE,
wfo-0000495559,Rose noble,Scrophularia auriculata,3664,0,,en,IE,
wfo-0000496317,Figwort,Scrophularia nodosa,3673,1,,en,IE,
wfo-0000496317,Knotted figwort,Scrophularia nodosa,3674,0,,en,IE,
wfo-0000496317,Rose noble,Scrophularia nodosa,3675,0,,en,IE,
wfo-0000496178,Green figwort,Scrophularia umbrosa,3684,1,,en,IE,
wfo-0000307828,Skullcap,Scutellaria galericulata,3686,1,,en,IE,
wfo-0000308104,Lesser skullcap,Scutellaria minor,3688,1,,en,IE,
wfo-0000437124,Biting stonecrop,Sedum acre,3690,1,,en,IE,
wfo-0000437124,Yellow stonecrop,Sedum acre,3691,0,,en,IE,
wfo-0000437124,Wall-pepper,Sedum acre,3692,0,,en,IE,
wfo-0000438101,English stonecrop,Sedum anglicum,3700,1,,en,IE,
wfo-0000441062,Orpine,Sedum telephium,3703,1,,en,IE,
wfo-0000441062,Heal-all,Sedum telephium,3704,0,,en,IE,
wfo-0000441062,Livelong,Sedum telephium,3705,0,,en,IE,
wfo-0000441750,House-leek,Sempervivum tectorum,3709,1,,en,IE,
wfo-0000058966,Marsh ragwort,Senecio aquaticus,3724,1,,en,IE,
wfo-0000058966,Marsh ragweed,Senecio aquaticus,3725,0,,en,IE,
wfo-0000058966,She benweed,Senecio aquaticus,3726,0,,en,IE,
wfo-0000068563,Hoary ragwort,Senecio erucifolius,3733,1,,en,IE,
wfo-0000068563,Wormwood-leaved ragwort,Senecio erucifolius,3734,0,,en,IE,
wfo-0000075977,Ragwort,Senecio jacobaea,3736,1,,en,IE,
wfo-0000075977,St James’s wort,Senecio jacobaea,3737,0,,en,IE,
wfo-0000075977,Ragweed,Senecio jacobaea,3738,0,,en,IE,
wfo-0000075977,Bunkishawn,Senecio jacobaea,3739,0,,en,IE,
wfo-0000075977,Cushawn,Senecio jacobaea,3740,0,,en,IE,
wfo-0000075977,Bohalawn,Senecio jacobaea,3741,0,,en,IE,
wfo-0000075977,Boolyan,Senecio jacobaea,3742,0,,en,IE,
wfo-0000075977,Birdseed,Senecio jacobaea,3743,0,,en,IE,
wfo-0000075977,Benweed,Senecio jacobaea,3744,0,,en,IE,
wfo-0000075977,Bogluss bwee,Senecio jacobaea,3745,0,,en,IE,
wfo-0000075977,Buckles bwee,Senecio jacobaea,3746,0,,en,IE,
wfo-0000075977,Boughaleen bwee,Senecio jacobaea,3747,0,,en,IE,
wfo-0000075977,Buckieshaun,Senecio jacobaea,3748,0,,en,IE,
wfo-0000075977,Fairy’s horse,Senecio jacobaea,3749,0,,en,IE,
wfo-0000075977,Yellow boy,Senecio jacobaea,3750,0,,en,IE,
wfo-0000094457,Heath groundsel,Senecio sylvaticus,3770,1,,en,IE,
wfo-0000011329,Groundsel,Senecio vulgaris,3772,1,,en,IE,
wfo-0000898775,Blue moor-grass,Sesleria caerulea,3784,1,,en,IE,
wfo-0000898775,One-pointed grass,Sesleria caerulea,3785,0,,en,IE,
wfo-0000309707,Field madder,Sherardia arvensis,3789,1,,en,IE,
wfo-0000495164,Cornish moneywort,Sibthorpia europaea,3793,1,,en,IE,
wfo-0000438305,Moss campion,Silene acaulis,3795,1,,en,IE,
wfo-0000438305,Cushion pink,Silene acaulis,3796,0,,en,IE,
wfo-0001273297,White campion,Silene alba,3798,1,,en,IE,
wfo-0000440478,Red campion,Silene dioica,3800,1,,en,IE,
wfo-0000440220,Sea campion,Silene uniflora,3802,1,,en,IE,
wfo-0000440200,Bladder campion,Silene vulgaris,3807,1,,en,IE,
wfo-0000014591,Milk thistle,Silybum marianum,3810,1,,en,IE,
wfo-0000739080,Kerry lily,Simethis mattiazzii,3816,1,,en,IE,
wfo-0000432651,Charlock,Sinapis arvensis,3818,1,,en,IE,
wfo-0000432651,Preshaugh,Sinapis arvensis,3819,0,,en,IE,
wfo-0000432651,Preshagh,Sinapis arvensis,3820,0,,en,IE,
wfo-0000432651,Yellow weed,Sinapis arvensis,3821,0,,en,IE,
wfo-0000432010,Hedge mustard,Sisymbrium officinale,3831,1,,en,IE,
wfo-0000787661,Blue-eyed-grass,Sisyrinchium bermudiana,3834,1,,en,IE,
wfo-0000431539,Greater water-parsnip,Sium latifolium,3836,1,,en,IE,
wfo-0000431292,Alexanders,Smyrnium olusatrum,3841,1,,en,IE,
wfo-0001027661,Bittersweet,Solanum dulcamara,3844,1,,en,IE,
wfo-0001027661,Woody nightshade,Solanum dulcamara,3845,0,,en,IE,
wfo-0001031908,Potato,Solanum tuberosum,3855,1,,en,IE,
wfo-0001031908,praties,Solanum tuberosum,3856,0,,en,IE,
wfo-0000019900,Goldenrod,Solidago virgaurea,3869,1,,en,IE,
wfo-0000019900,Aaron’s rod,Solidago virgaurea,3870,0,,en,IE,
wfo-0000092611,Perennial sow-thistle,Sonchus arvensis,3876,1,,en,IE,
wfo-0000092611,Corn sow-thistle,Sonchus arvensis,3877,0,,en,IE,
wfo-0000092611,Melsh weed,Sonchus arvensis,3878,0,,en,IE,
wfo-0000092611,Milk weed,Sonchus arvensis,3879,0,,en,IE,
wfo-0000092611,Milk thistle,Sonchus arvensis,3880,0,,en,IE,
wfo-0000092611,Milk thrissel,Sonchus arvensis,3881,0,,en,IE,
wfo-0000031264,Prickly sow-thistle,Sonchus asper,3883,1,,en,IE,
wfo-0000031264,Spiny milk-thistle,Sonchus asper,3884,0,,en,IE,
wfo-0000031264,Spiny sow-thistle,Sonchus asper,3885,0,,en,IE,
wfo-0000031264,Melsh weed,Sonchus asper,3886,0,,en,IE,
wfo-0000031264,Milk weed,Sonchus asper,3887,0,,en,IE,
wfo-0000031264,Rough sowthistle,Sonchus asper,3888,0,,en,IE,
wfo-0000128517,Smooth sow-thistle,Sonchus oleraceus,3890,1,,en,IE,
wfo-0000128517,Common smooth sow-thistle,Sonchus oleraceus,3891,0,,en,IE,
wfo-0000128517,Melsh weed,Sonchus oleraceus,3892,0,,en,IE,
wfo-0000128517,Milk weed,Sonchus oleraceus,3893,0,,en,IE,
wfo-0001016729,English whitebeam,Sorbus anglica,3902,1,,en,IE,
wfo-0000996176,Common whitebeam,Sorbus aria,3904,1,,en,IE,
wfo-0000998709,Rowan,Sorbus aucuparia,3906,1,,en,IE,
wfo-0000998709,Mountain ash,Sorbus aucuparia,3907,0,,en,IE,
wfo-0000998709,Quicken tree,Sorbus aucuparia,3908,0,,en,IE,
wfo-0000998709,Kwayreen,Sorbus aucuparia,3909,0,,en,IE,
wfo-0000998709,Caorran,Sorbus aucuparia,3910,0,,en,IE,
wfo-0000998709,Creaghan,Sorbus aucuparia,3911,0,,en,IE,
wfo-0001016281,Devon whitebeam,Sorbus devoniensis,3819,1,,en,IE,
wfo-0001016086,Irish whitebeam,Sorbus hibernica,3921,1,,en,IE,
wfo-0000985720,Rock whitebeam,Sorbus rupicola,3924,1,,en,IE,
wfo-0001014237,Scannell’s whitebeam,Sorbus scannelliana,3926,1,,en,IE,
wfo-0000553786,Floating bur-reed,Sparganium angustifolium,3928,1,,en,IE,
wfo-0000553858,Unbranched bur-reed,Sparganium emersum,3931,1,,en,IE,
wfo-0000553880,Branched bur-reed,Sparganium erectum,3935,1,,en,IE,
wfo-0000553880,Flag,Sparganium erectum,3936,0,,en,IE,
wfo-0000553880,Flaggers,Sparganium erectum,3937,0,,en,IE,
wfo-0000553880,Flaggon,Sparganium erectum,3938,0,,en,IE,
wfo-0000553880,Wild shellistring,Sparganium erectum,3939,0,,en,IE,
wfo-0000553880,Flagger,Sparganium erectum,3940,0,,en,IE,
wfo-0000554001,Least bur-reed,Sparganium minimum,3946,1,,en,IE,
wfo-0000900676,Townsend’s cord-grass,Spartina ×townsendii,3949,1,,en,IE,
wfo-0000900676,Rice grass,Spartina ×townsendii,3950,0,,en,IE,
