WFOID,identifier,taxon,vernacularName,preferredName,source,language,countryCode,uri
wfo-0000783754,1971,Iris pseudacorus,wild iris,0,,en,IE,
wfo-0000783754,1972,Iris pseudacorus,Marsh flag,0,,en,IE,
wfo-0000783754,1973,Iris pseudacorus,fellistrums,0,,en,IE,
wfo-0000783754,1974,Iris pseudacorus,Yellow iris,0,,en,IE,
wfo-0000783754,1975,Iris pseudacorus,saggons,0,,en,IE,
wfo-0000783754,1976,Iris pseudacorus,saggon,0,,en,IE,
wfo-0000783754,1977,Iris pseudacorus,the May flower,0,,en,IE,
wfo-0000732433,1999,Isatis tinctoria,Woad,1,,en,IE,
wfo-0000448337,2005,Isolepis cernua,Slender club-rush,1,,en,IE,
wfo-0000450321,2007,Isolepis setacea,Bristle club-rush,1,,en,IE,
wfo-0000813712,2009,Jasione montana,Sheep’s-bit,1,,en,IE,
wfo-0000355051,2016,Juglans regia,Walnut,1,,en,IE,
wfo-0000775706,2021,Juncus acutiflorus,Sharp-flowered rush,1,,en,IE,
wfo-0000775729,2024,Juncus acutus,Sharp rush,1,,en,IE,
wfo-0000775729,2025,Juncus acutus,Great sea rush,0,,en,IE,
wfo-0000775879,2028,Juncus articulatus,Jointed rush,1,,en,IE,
wfo-0000776030,2031,Juncus bufonius,Toad rush,1,,en,IE,
wfo-0000776091,2033,Juncus bulbosus,Bulbous rush,1,,en,IE,
wfo-0000776221,2035,Juncus compressus,Round-fruited rush,1,,en,IE,
wfo-0000776253,2037,Juncus conglomeratus,Compact rush,1,,en,IE,
wfo-0000776350,2039,Juncus effusus,Common rush,1,,en,IE,
wfo-0000776350,2040,Juncus effusus,Soft rush,0,,en,IE,
wfo-0000776471,2025,Juncus foliosus,Leafy rush,1,,en,IE,
wfo-0000776498,2047,Juncus gerardii,Saltmarsh rush,1,,en,IE,
wfo-0000776625,2050,Juncus inflexus,Hard rush,1,,en,IE,
wfo-0000776856,2052,Juncus maritimus,Sea rush,1,,en,IE,
wfo-0000776856,2053,Juncus maritimus,Lesser sea rush,0,,en,IE,
wfo-0000777271,2057,Juncus squarrosus,Heath rush,1,,en,IE,
wfo-0000777313,2059,Juncus subnodulosus,Blunt-flowered rush,1,,en,IE,
wfo-0000357274,2061,Kickxia elatine,Sharped-leaved fluellen,1,,en,IE,
wfo-0000356720,2065,Knautia arvensis,Field scabious,1,,en,IE,
wfo-0000877153,2071,Koeleria macrantha,Crested hair-grass,1,,en,IE,
wfo-0001069891,2074,Lamiastrum galeobdolon subsp. montanum,Yellow archangel,1,,en,IE,
wfo-0001069891,2075,Lamiastrum galeobdolon subsp. montanum,Yellow weasel-snout,0,,en,IE,
wfo-0000222424,2077,Lamium album,White dead-nettle,1,,en,IE,
wfo-0000222424,2078,Lamium album,White archangel,0,,en,IE,
wfo-0000222424,2079,Lamium album,Blind nettle,0,,en,IE,
wfo-0000222440,2082,Lamium amplexicaule,Henbit dead-nettle,1,,en,IE,
wfo-0000222554,2085,Lamium hybridum,Cut-leaved dead-nettle,1,,en,IE,
wfo-0000222642,2088,Lamium purpureum,Red dead-nettle,1,,en,IE,
wfo-0000222642,2089,Lamium purpureum,Red archangel,0,,en,IE,
wfo-0000222642,2090,Lamium purpureum,Blind nyanthogue,0,,en,IE,
wfo-0000086921,2098,Lapsana communis,Nipplewort,1,,en,IE,
wfo-0000445615,2104,Lathraea squamaria,Toothwort,1,,en,IE,
wfo-0000214134,2107,Lathyrus japonicus subsp. maritimus,Sea pea,1,,en,IE,
wfo-0000212692,2109,Lathyrus montanus,Bitter vetch,1,,en,IE,
wfo-0000212692,2110,Lathyrus montanus,Wimmers,0,,en,IE,
wfo-0000212692,2111,Lathyrus montanus,Heath pea,0,,en,IE,
wfo-0000212692,2112,Lathyrus montanus,Carnyamelia,0,,en,IE,
wfo-0000212692,2118,Lathyrus montanus,Fairies’ corn,0,,en,IE,
wfo-0000212692,2119,Lathyrus montanus,Gort-na-millyagh,0,,en,IE,
wfo-0000212692,2120,Lathyrus montanus,Naperty,0,,en,IE,
wfo-0000212692,2121,Lathyrus montanus,Napperty,0,,en,IE,
wfo-0000213816,2122,Lathyrus palustris,Marsh pea,1,,en,IE,
wfo-0000212701,2124,Lathyrus pratensis,Meadow vetchling,1,,en,IE,
wfo-0000212701,2125,Lathyrus pratensis,Meadow pea,0,,en,IE,
wfo-0000212701,2126,Lathyrus pratensis,Mouse-pea,0,,en,IE,
wfo-0000364153,2134,Laurus nobilis,Bay laurel,1,,en,IE,
wfo-0000364153,2135,Laurus nobilis,Bay,0,,en,IE,
wfo-0000364153,2136,Laurus nobilis,Sweet bay,0,,en,IE,
wfo-0000443684,2140,Lavatera arborea,Tree mallow,1,,en,IE,
wfo-0000443684,2141,Lavatera arborea,Holly hawk,0,,en,IE,
wfo-0000224424,2144,Lemna gibba,Fat duckweed,1,,en,IE,
wfo-0000224440,2146,Lemna minor,Common duckweed,1,,en,IE,
wfo-0000224440,2147,Lemna minor,Duck’s meat,0,,en,IE,
wfo-0000224474,2154,Lemna trisulca,Ivy-leaved duckweed,1,,en,IE,
wfo-0000224474,2155,Lemna trisulca,Ivy duckweed,0,,en,IE,
wfo-0000018147,2160,Leontodon hispidus,Rough hawkbit,1,,en,IE,
wfo-0000132336,2162,Leontodon taraxacoides,Lesser hawkbit,1,,en,IE,
wfo-0000224637,2164,Leonurus cardiaca,Motherwort,1,,en,IE,
wfo-0000367646,2166,Lepidium coronopus,Swine’s cress,1,,en,IE,
wfo-0000358278,2171,Lepidium heterophyllum,Smith’s pepperwort,1,,en,IE,
wfo-0000358409,2173,Lepidium latifolium,Dittander,1,,en,IE,
wfo-0000358409,2174,Lepidium latifolium,Pepperwort,0,,en,IE,
wfo-0000683092,2178,Leucojum aestivum,Summer snowflake,1,,en,IE,
wfo-0000683092,2179,Leucojum aestivum,Loddon lily,0,,en,IE,
wfo-0000878157,2181,Leymus arenarius,Lyme-grass,1,,en,IE,
wfo-0000362202,2184,Ligusticum scoticum,Lovage,1,,en,IE,
wfo-0000362202,2185,Ligusticum scoticum,Scottish lovage,0,,en,IE,
wfo-0000815984,2190,Ligustrum vulgare,Privet,1,,en,IE,
wfo-0000444478,2195,Limonium binervosum,Rock sea-lavender,1,,en,IE,
wfo-0000444756,2197,Limonium humile,Lax-flowered sea-lavender,1,,en,IE,
wfo-0000445870,2206,Limosella aquatica,Mudwort,1,,en,IE,
wfo-0000446438,2208,Linaria vulgaris,Common toadflax,1,,en,IE,
wfo-0000363872,2211,Linum bienne,Pale flax,1,,en,IE,
wfo-0000363831,2213,Linum catharticum,Fairy flax,1,,en,IE,
wfo-0000363831,2214,Linum catharticum,Cathartic flax,0,,en,IE,
wfo-0000363831,2215,Linum catharticum,Purging flax,0,,en,IE,
wfo-0000366385,2228,Linum usitatissimum,Flax,1,,en,IE,
wfo-0000362186,2231,Lithospermum arvense,Field gromwell,1,,en,IE,
wfo-0000362186,2232,Lithospermum arvense,Rough gromwell,0,,en,IE,
wfo-0000361802,2234,Lithospermum officinale,Common gromwell,1,,en,IE,
wfo-0000444443,2236,Littorella uniflora,Shoreweed,1,,en,IE,
wfo-0000815533,2238,Lobelia dortmanna,Water lobelia,1,,en,IE,
wfo-0000878441,2240,Lolium perenne,Perennial rye-grass,1,,en,IE,
wfo-0000878441,2241,Lolium perenne,Ray-grass,0,,en,IE,
wfo-0000878503,2247,Lolium temulentum,Darnel,1,,en,IE,
wfo-0000367818,2257,Lonicera periclymenum,Honeysuckle,1,,en,IE,
wfo-0000367818,2258,Lonicera periclymenum,Woodbine,0,,en,IE,
wfo-0000367818,2259,Lonicera periclymenum,Irish vine,0,,en,IE,
wfo-0000367818,2260,Lonicera periclymenum,Irish ivy,0,,en,IE,
wfo-0000212180,2281,Lotus corniculatus,Common bird’s-foot-trefoil,1,,en,IE,
wfo-0000212180,2282,Lotus corniculatus,Crowfoot,0,,en,IE,
wfo-0000212180,2283,Lotus corniculatus,Crawfoot,0,,en,IE,
wfo-0000212180,2284,Lotus corniculatus,Croobeen cut,0,,en,IE,
wfo-0000212180,2285,Lotus corniculatus,Cuckoo-flower,0,,en,IE,
wfo-0000212180,2286,Lotus corniculatus,Eggs-and-bacon,0,,en,IE,
wfo-0000212230,2292,Lotus pedunculatus,Greater bird’s-foot-trefoil,1,,en,IE,
wfo-0000212251,2295,Lotus subbiflorus,Hairy bird’s-foot-trefoil,1,,en,IE,
wfo-0000683378,2297,Luronium natans,Floating water-plantain,1,,en,IE,
wfo-0000777662,2298,Luzula campestris,Field wood-rush,1,,en,IE,
wfo-0000777930,2300,Luzula multiflora,Heath wood-rush,1,,en,IE,
wfo-0000778058,2302,Luzula pilosa,Hairy wood-rush,1,,en,IE,
wfo-0000778058,2303,Luzula pilosa,spring woodrush,0,,en,IE,
wfo-0000778183,2305,Luzula sylvatica,Great wood-rush,1,,en,IE,
wfo-0000778183,2306,Luzula sylvatica,Bendle,0,,en,IE,
wfo-0000778183,2307,Luzula sylvatica,Mad ye rall,0,,en,IE,
wfo-0000360010,2310,Lychnis flos-cuculi,Ragged robin,1,,en,IE,
wfo-0000231391,2313,Lycopus europaeus,Gipsywort,1,,en,IE,
wfo-0000231391,2314,Lycopus europaeus,Water-horehound,0,,en,IE,
wfo-0000442790,2316,Lysimachia nemorum,Yellow pimpernel,1,,en,IE,
wfo-0000442790,2317,Lysimachia nemorum,Wood pimpernel,0,,en,IE,
wfo-0000442792,2325,Lysimachia nummularia,Creeping-Jenny,1,,en,IE,
wfo-0000442792,2326,Lysimachia nummularia,Moneywort,0,,en,IE,
wfo-0000442792,2327,Lysimachia nummularia,String of sovereigns,0,,en,IE,
wfo-0000442301,2329,Lysimachia vulgaris,Yellow loosestrife,1,,en,IE,
wfo-0000366868,2334,Lythrum portula,Water purslane,1,,en,IE,
wfo-0000366878,2336,Lythrum salicaria,Purple loosestrife,1,,en,IE,
wfo-0000366878,2337,Lythrum salicaria,Brian braw,0,,en,IE,
wfo-0000366878,2338,Lythrum salicaria,Foxtail,0,,en,IE,
wfo-0000366878,2339,Lythrum salicaria,Garyagh,0,,en,IE,
wfo-0000366878,2340,Lythrum salicaria,Redshanks,0,,en,IE,
wfo-0001016475,2351,Malus sylvestris,Crab-apple,1,,en,IE,
wfo-0001016475,2352,Malus sylvestris,Wild apple,0,,en,IE,
wfo-0000449218,2363,Malva neglecta,Dwarf mallow,1,,en,IE,
wfo-0000449636,2366,Malva sylvestris,Common mallow,1,,en,IE,
wfo-0000449636,2367,Malva sylvestris,Hawk,0,,en,IE,
wfo-0000449636,2368,Malva sylvestris,Marsh mallow,0,,en,IE,
wfo-0000236711,2378,Marrubium vulgare,White horehound,1,,en,IE,
wfo-0000028105,2381,Matricaria discoidea,Pineapple-weed,1,,en,IE,
wfo-0000028105,2382,Matricaria discoidea,Rayless mayweed,0,,en,IE,
wfo-0000028105,2383,Matricaria discoidea,American mayweed,0,,en,IE,
wfo-0000027594,2386,Matricaria maritima,Sea mayweed,1,,en,IE,
wfo-0000076006,2388,Matricaria perforata,Scentless mayweed,1,,en,IE,
wfo-0000076006,2389,Matricaria perforata,Dog daisy,0,,en,IE,
wfo-0000448646,2394,Meconopsis cambrica,Welsh poppy,1,,en,IE,
wfo-0000213454,2396,Medicago lupulina,Black medick,1,,en,IE,
wfo-0000213454,2397,Medicago lupulina,Black hay,0,,en,IE,
wfo-0000213469,2400,Medicago sativa subsp. sativa,Lucerne,1,,en,IE,
wfo-0000213469,2401,Medicago sativa subsp. sativa,Alfalfa,0,,en,IE,
wfo-0001136626,2404,Melampyrum pratense,Common cow-wheat,1,,en,IE,
wfo-0001136626,2405,Melampyrum pratense,Yellow cow-wheat,0,,en,IE,
wfo-0000451388,2407,Melampyrum sylvaticum,Small cow-wheat,1,,en,IE,
wfo-0000879476,2409,Melica uniflora,Wood melic,1,,en,IE,
wfo-0000185371,2412,Melilotus altissimus,Tall melilot,1,,en,IE,
wfo-0000213864,2414,Melilotus officinalis,Ribbed melilot,1,,en,IE,
wfo-0000213864,2415,Melilotus officinalis,Common melilot,0,,en,IE,
wfo-0000213864,2416,Melilotus officinalis,Strongbow,0,,en,IE,
wfo-0000240328,2418,Mentha aquatica,Water mint,1,,en,IE,
wfo-0000240349,2426,Mentha arvensis,Corn mint,1,,en,IE,
wfo-0000240349,2427,Mentha arvensis,Field mint,0,,en,IE,
wfo-0000241235,2429,Mentha pulegium,Penny-royal,1,,en,IE,
wfo-0000450682,2432,Menyanthes trifoliata,Bogbean,1,,en,IE,
wfo-0000450682,2433,Menyanthes trifoliata,Bog hop,0,,en,IE,
wfo-0000450682,2434,Menyanthes trifoliata,Boughram,0,,en,IE,
wfo-0000450682,2435,Menyanthes trifoliata,Baughram,0,,en,IE,
wfo-0000450682,2436,Menyanthes trifoliata,Buckbean,0,,en,IE,
wfo-0000241716,2445,Mercurialis annua,Annual dog’s mercury,1,,en,IE,
wfo-0000241716,2446,Mercurialis annua,Annual mercury,0,,en,IE,
wfo-0000241769,2449,Mercurialis perennis,Perennial dog’s mercury,1,,en,IE,
wfo-0000368197,2452,Mertensia maritima,Oysterplant,1,,en,IE,
wfo-0000368197,2453,Mertensia maritima,Sea gromwell,0,,en,IE,
wfo-0000879833,2455,Mibora minima,Early sand-grass,1,,en,IE,
wfo-0000880073,2457,Milium effusum,Wood millet,1,,en,IE,
wfo-0000880073,2458,Milium effusum,Millet-grass,0,,en,IE,
wfo-0000374916,2462,Minuartia recurva,Recurved sandwort,1,,en,IE,
wfo-0000374615,2464,Minuartia verna,Spring sandwort,1,,en,IE,
wfo-0000451121,2466,Misopates orontium,Lesser snapdragon,1,,en,IE,
wfo-0000374592,2468,Moehringia trinervia,Three-nerved sandwort,1,,en,IE,
wfo-0000880418,2470,Molinia caerulea,Purple moor-grass,1,,en,IE,
wfo-0000880418,2471,Molinia caerulea,Keib (or Kabe),0,,en,IE,
wfo-0000880418,2472,Molinia caerulea,Fedget grass,0,,en,IE,
wfo-0000452390,2481,Montia fontana,Blinks,1,,en,IE,
wfo-0000452390,2482,Montia fontana,Water chickweed,0,,en,IE,
wfo-0000367842,2484,Myosotis arvensis,Field forget-me-not,1,,en,IE,
wfo-0000367842,2485,Myosotis arvensis,Common forget-me-not,0,,en,IE,
wfo-0000367842,2486,Myosotis arvensis,Field scorpion grass,0,,en,IE,
wfo-0000368130,2488,Myosotis discolor,Changing forget-me-not,1,,en,IE,
wfo-0000368476,2490,Myosotis laxa,Tufted forget-me-not,1,,en,IE,
wfo-0000368563,2492,Myosotis ramosissima,Early forget-me-not,1,,en,IE,
wfo-0000368596,2494,Myosotis scorpioides,Water forget-me-not,1,,en,IE,
wfo-0000745541,2500,Myosotis secunda,Creeping forget-me-not,1,,en,IE,
wfo-0000373504,2524,Myriophyllum alterniflorum,Alternate water-milfoil,1,,en,IE,
wfo-0000373566,2527,Myriophyllum spicatum,Spiked water-milfoil,1,,en,IE,
wfo-0000373555,2529,Myriophyllum verticillatum,Whorled water-milfoil,1,,en,IE,
wfo-0000371898,2534,Myrrhis odorata,Sweet cicely,1,,en,IE,
wfo-0000769481,2536,Najas flexilis,Slender najad,1,,en,IE,
wfo-0000881131,2538,Nardus stricta,Mat-grass,1,,en,IE,
wfo-0000701352,2542,Narthecium ossifragum,Bog asphodel,1,,en,IE,
wfo-0000701352,2543,Narthecium ossifragum,Bent,0,,en,IE,
wfo-0000701352,2544,Narthecium ossifragum,Cruppany-grass,0,,en,IE,
wfo-0000701352,2545,Narthecium ossifragum,Glasharlana,0,,en,IE,
wfo-0000701352,2546,Narthecium ossifragum,Goose-grass,0,,en,IE,
wfo-0000380295,2550,Nasturtium microphyllum,Narrow-fruited water-cress,1,,en,IE,
wfo-0000380323,2552,Nasturtium officinale,Water-cress,1,,en,IE,
wfo-0000380323,2553,Nasturtium officinale,Water-grass,0,,en,IE,
wfo-0000380323,2554,Nasturtium officinale,Biller,0,,en,IE,
wfo-0000250465,2557,Neotinea maculata,Dense-flowered orchid,1,,en,IE,
wfo-0000250516,2560,Neottia cordata,Lesser twayblade,1,,en,IE,
wfo-0000250588,2563,Neottia nidus-avis,Bird’s-nest orchid,1,,en,IE,
wfo-0000250598,2566,Neottia ovata,Common twayblade,1,,en,IE,
wfo-0000250598,2657,Neottia ovata,Wild tulip,0,,en,IE,
wfo-0000382140,2570,Nuphar lutea,Yellow water-lily,1,,en,IE,
wfo-0000382140,2571,Nuphar lutea,Brandybottle,0,,en,IE,
wfo-0000381440,2577,Nymphaea alba,White water-lily,1,,en,IE,
wfo-0001136632,2584,Odontites verna,Red bartsia,1,,en,IE,
wfo-0001136632,2585,Odontites verna,Red rattle,0,,en,IE,
wfo-0000385414,2588,Oenanthe aquatica,Fine-leaved water-dropwort,1,,en,IE,
wfo-0000385414,2589,Oenanthe aquatica,Horsebane,0,,en,IE,
wfo-0000385433,2594,Oenanthe crocata,Hemlock water-dropwort,1,,en,IE,
wfo-0000385428,2599,Oenanthe fistulosa,Tubular water-dropwort,1,,en,IE,
wfo-0000385428,2600,Oenanthe fistulosa,Wild rue,0,,en,IE,
wfo-0000385427,2603,Oenanthe fluviatilis,River water-dropwort,1,,en,IE,
wfo-0000384714,2605,Oenanthe lachenalii,Parsley water-dropwort,1,,en,IE,
wfo-0000385083,2607,Oenanthe pimpinelloides,Corky-fruited water-dropwort,1,,en,IE,
wfo-0000389564,2609,Oenothera biennis,Common evening-primrose,1,,en,IE,
wfo-0001087734,2611,Oenothera ×erythrosepala,Large-flowered evening-primrose,1,,en,IE,
wfo-0000183366,2613,Ononis repens,Common restharrow,1,,en,IE,
wfo-0000183366,2614,Ononis repens,Bowstring,0,,en,IE,
wfo-0000257401,2619,Ophrys apifera,Bee orchid,1,,en,IE,
wfo-0000257965,2622,Ophrys insectifera,Fly orchid,1,,en,IE,
wfo-0000259601,2625,Orchis mascula,Early purple orchid,1,,en,IE,
wfo-0000259601,2626,Orchis mascula,Blue rocket,0,,en,IE,
wfo-0000259601,2627,Orchis mascula,Brush sweet willie,0,,en,IE,
wfo-0000260765,2631,Origanum vulgare,Marjoram,1,,en,IE,
wfo-0000205797,2635,Ornithopus perpusillus,Bird’s-foot,1,,en,IE,
wfo-0000388655,2637,Orobanche alba,Thyme broomrape,1,,en,IE,
wfo-0000387777,2642,Orobanche hederae,Ivy broomrape,1,,en,IE,
wfo-0000387593,2645,Orobanche minor,Common broomrape,1,,en,IE,
wfo-0000387593,2646,Orobanche minor,Lesser broomrape,0,,en,IE,
wfo-0000387593,2647,Orobanche minor,Clover broomrape,0,,en,IE,
wfo-0000387699,2650,Orobanche rapum-genistae,Greater broomrape,1,,en,IE,
wfo-0000383734,2653,Orthilia secunda,Serrated wintergreen,1,,en,IE,
wfo-0000093469,2655,Otanthus maritimus,Cottonweed,1,,en,IE,
wfo-0000387238,2657,Oxalis acetosella,Wood sorrel,1,,en,IE,
wfo-0000387238,2658,Oxalis acetosella,Cuckoo-sorrel,0,,en,IE,
wfo-0000388320,2671,Oxyria digyna,Mountain sorrel,1,,en,IE,
wfo-0000480422,2674,Papaver dubium,Long-headed poppy,1,,en,IE,
wfo-0000481006,2676,Papaver rhoeas,Common poppy,1,,en,IE,
wfo-0000481006,2677,Papaver rhoeas,Corn poppy,0,,en,IE,
wfo-0000481006,2678,Papaver rhoeas,Scabby hands,0,,en,IE,
wfo-0000480963,2691,Papaver somniferum,Opium poppy,1,,en,IE,
wfo-0000887099,2696,Parapholis incurva,Curved hard-grass,1,,en,IE,
wfo-0000887104,2699,Parapholis strigosa,Hard-grass,1,,en,IE,
wfo-0001136916,2701,Parentucellia viscosa,Yellow bartsia,1,,en,IE,
wfo-0000473199,2703,Parietaria judaica,Pellitory-of-the-wall,1,,en,IE,
wfo-0000473199,2704,Parietaria judaica,Peniterry,0,,en,IE,
wfo-0000473199,2705,Parietaria judaica,Pellitory,0,,en,IE,
wfo-0000473199,2706,Parietaria judaica,Wall pellitory,0,,en,IE,
wfo-0000479955,2711,Parnassia palustris,Grass-of-parnassus,1,,en,IE,
wfo-0000391752,2714,Pastinaca sativa,Wild parsnip,1,,en,IE,
wfo-0000470843,2720,Pedicularis palustris,Marsh lousewort,1,,en,IE,
wfo-0000470843,2721,Pedicularis palustris,Red rattle,0,,en,IE,
wfo-0000470843,2722,Pedicularis palustris,Honey cup,0,,en,IE,
wfo-0000470843,2723,Pedicularis palustris,Wild honeysuckle,0,,en,IE,
wfo-0000470843,2724,Pedicularis palustris,Marsh redrattle,0,,en,IE,
wfo-0000475239,2727,Pedicularis sylvatica,Lousewort,1,,en,IE,
wfo-0000488056,2733,Persicaria amphibia,Amphibious bistort,1,,en,IE,
wfo-0000488076,2736,Persicaria bistorta,Common bistort,1,,en,IE,
wfo-0000488076,2737,Persicaria bistorta,Snakeweed,0,,en,IE,
wfo-0000488076,2738,Persicaria bistorta,Easter-ledges,0,,en,IE,
wfo-0000488076,2739,Persicaria bistorta,Snake-root,0,,en,IE,
wfo-0000488426,2745,Persicaria hydropiper,Water pepper,1,,en,IE,
wfo-0001100871,2751,Persicaria lapathifolia,Pale persicaria,1,,en,IE,
wfo-0001100871,2752,Persicaria lapathifolia,Bloodweed,0,,en,IE,
wfo-0000488462,2754,Persicaria maculosa,Redshank,1,,en,IE,
wfo-0000488462,2755,Persicaria maculosa,Spotted persicaria,0,,en,IE,
wfo-0000488490,2758,Persicaria minor,Small water-pepper,1,,en,IE,
wfo-0000488244,2760,Persicaria vivipara,Alpine bistort,1,,en,IE,
wfo-0000005828,2762,Petasites fragrans,Winter heliotrope,1,,en,IE,
wfo-0000005828,2763,Petasites fragrans,Docken,0,,en,IE,
wfo-0000045336,2767,Petasites hybridus,Butterbur,1,,en,IE,
wfo-0000045336,2768,Petasites hybridus,Gallon,0,,en,IE,
wfo-0000745326,2772,Petroselinum crispum,Parsley,1,,en,IE,
wfo-0000889610,2778,Phalaris arundinacea,Reed canary-grass,1,,en,IE,
wfo-0000889970,2783,Phleum arenarium,Sand cat’s-tail,1,,en,IE,
wfo-0000890092,2786,Phleum pratense,Timothy,1,,en,IE,
wfo-0000890092,2787,Phleum pratense,Cat’s-tail,0,,en,IE,
wfo-0000717490,2794,Phormium tenax,New Zealand flax,1,,en,IE,
wfo-0000890172,2796,Phragmites australis,Reed,1,,en,IE,
wfo-0000890172,2797,Phragmites australis,Sregs,0,,en,IE,
wfo-0000890172,2798,Phragmites australis,Cushkina,0,,en,IE,
wfo-0000890172,2799,Phragmites australis,Queel rods (or Quill rods),0,,en,IE,
wfo-0000890172,2800,Phragmites australis,Wheel rod,0,,en,IE,
wfo-0000059157,2817,Picris echioides,Bristly oxtongue,1,,en,IE,
wfo-0000115134,2821,Pilosella officinarum,Mouse-ear hawkweed,1,,en,IE,
wfo-0000391450,2827,Pimpinella major,Greater burnet saxifrage,1,,en,IE,
wfo-0000391166,2830,Pimpinella saxifraga,Burnet saxifrage,1,,en,IE,
wfo-0000469205,2833,Pinguicula grandiflora,Large-flowered butterwort,1,,en,IE,
wfo-0000469194,2835,Pinguicula lusitanica,Pale butterwort,1,,en,IE,
wfo-0000469090,2837,Pinguicula vulgaris,Common butterwort,1,,en,IE,
wfo-0000469090,2838,Pinguicula vulgaris,Steep-grass,0,,en,IE,
wfo-0000487725,2844,Plantago coronopus,Buck’s-horn plantain,1,,en,IE,
wfo-0000486603,2846,Plantago lanceolata,Ribwort plantain,1,,en,IE,
wfo-0000486603,2847,Plantago lanceolata,Narrow-leaved plantain,0,,en,IE,
wfo-0000486603,2848,Plantago lanceolata,Rubbart,0,,en,IE,
wfo-0000486603,2849,Plantago lanceolata,Ribgrass,0,,en,IE,
wfo-0000486603,2850,Plantago lanceolata,Cocks,0,,en,IE,
wfo-0000486603,2851,Plantago lanceolata,Cruk slanlish,0,,en,IE,
wfo-0000486603,2852,Plantago lanceolata,Ripple-grass,0,,en,IE,
wfo-0000486544,2859,Plantago major,Greater plantain,1,,en,IE,
wfo-0000486544,2860,Plantago major,Way bread,0,,en,IE,
wfo-0000486544,2861,Plantago major,Plantain leaf,0,,en,IE,
wfo-0000486544,2862,Plantago major,Rat’s-tail,0,,en,IE,
wfo-0000486544,2863,Plantago major,Rat-tail plantain,0,,en,IE,
wfo-0000486561,2869,Plantago maritima,Sea plantain,1,,en,IE,
wfo-0000486573,2871,Plantago media,Hoary plantain,1,,en,IE,
wfo-0000486573,2872,Plantago media,Lamb’s tongue,0,,en,IE,
wfo-0000274336,2874,Platanthera bifolia,Lesser butterfly-orchid,1,,en,IE,
wfo-0000274376,2876,Platanthera chlorantha,Greater butterfly-orchid,1,,en,IE,
wfo-0000486955,2878,Platanus ×hispanica,London plane,1,,en,IE,
wfo-0000891425,2880,Poa alpina,Alpine meadow-grass,1,,en,IE,
wfo-0000891536,2883,Poa annua,Annual meadow-grass,1,,en,IE,
wfo-0000893068,2892,Poa nemoralis,Wood meadow-grass,1,,en,IE,
wfo-0000893396,2895,Poa pratensis,Smooth meadow-grass,1,,en,IE,
wfo-0000893396,2896,Poa pratensis,Smooth-stalked meadow-grass,0,,en,IE,
wfo-0000893956,2901,Poa subcaerulea,Spreading meadow-grass,1,,en,IE,
wfo-0000894135,2903,Poa trivialis,Rough meadow-grass,1,,en,IE,
wfo-0000488872,2907,Polygala serpyllifolia,Heath milkwort,1,,en,IE,
wfo-0000488110,2909,Polygala vulgaris,Common milkwort,1,,en,IE,
wfo-0000488110,2910,Polygala vulgaris,fairy soap,0,,en,IE,
wfo-0000488339,2918,Polygonum arenastrum,Equal-leaved knotgrass,1,,en,IE,
wfo-0000489656,2920,Polygonum aviculare,Knotgrass,1,,en,IE,
wfo-0000489656,2921,Polygonum aviculare,Stanch,0,,en,IE,
wfo-0000489807,2923,Polygonum maritimum,Sea knotgrass,1,,en,IE,
wfo-0000734065,2925,Polygonum oxyspermum subsp. raii,Ray’s knotgrass,1,,en,IE,
wfo-0000928297,2927,Populus nigra,Black poplar,1,,en,IE,
wfo-0000928205,2930,Populus tremula,Aspen,1,,en,IE,
wfo-0000928205,2931,Populus tremula,Trembling poplar,0,,en,IE,
wfo-0000928205,2932,Populus tremula,Quiggen espy,0,,en,IE,
wfo-0000928205,2933,Populus tremula,Quakin’ esp,0,,en,IE,
wfo-0000928384,2947,Populus alba,White poplar,1,,en,IE,
wfo-0000928145,2950,Populus ×canescens,Grey poplar,1,,en,IE,
wfo-0000930752,2953,Populus ×canadensis,Italian poplar,1,,en,IE,
wfo-0000930752,2954,Populus ×canadensis,Black italian poplar,0,,en,IE,
wfo-0000769725,2955,Potamogeton alpinus,Red pondweed,1,,en,IE,
wfo-0000769744,2957,Potamogeton berchtoldii,Small pondweed,1,,en,IE,
wfo-0000728869,2959,Potamogeton coloratus,Fen pondweed,1,,en,IE,
wfo-0000769780,2961,Potamogeton crispus,Curled pondweed,1,,en,IE,
wfo-0000769815,2962,Potamogeton filiformis,Slender-leaved pondweed,1,,en,IE,
wfo-0000769826,2965,Potamogeton friesii,Flat-stalked pondweed,1,,en,IE,
wfo-0000769833,2967,Potamogeton gramineus,Various-leaved pondweed,1,,en,IE,
wfo-0000769883,2969,Potamogeton lucens,Shining pondweed,1,,en,IE,
wfo-0000769905,2971,Potamogeton natans,Broad-leaved pondweed,1,,en,IE,
wfo-0000769905,2972,Potamogeton natans,Blackweed,0,,en,IE,
wfo-0000769905,2973,Potamogeton natans,Doolaman,0,,en,IE,
wfo-0000769905,2974,Potamogeton natans,Lady wrack,0,,en,IE,
wfo-0000769905,2975,Potamogeton natans,Slanlis,0,,en,IE,
wfo-0000752882,2980,Potamogeton obtusifolius,Blunt-leaved pondweed,1,,en,IE,
wfo-0000769943,2982,Potamogeton pectinatus,Fennel pondweed,1,,en,IE,
wfo-0000769945,2984,Potamogeton perfoliatus,Perfoliate pondweed,1,,en,IE,
