"taxonID","locality","localityType","distributionText"
"taxon-2-Agonandra_silvatica","Guianas","region","Distribution: The Guianas , Peru , Brazil and N Bolivia ; 46 collections studied, 22 from the Guianas (GU: 1; SU: 15; FG: 6)."
"taxon-2-Agonandra_silvatica","Peru","country","Distribution: The Guianas , Peru , Brazil and N Bolivia ; 46 collections studied, 22 from the Guianas (GU: 1; SU: 15; FG: 6)."
"taxon-2-Agonandra_silvatica","Brazil","country","Distribution: The Guianas , Peru , Brazil and N Bolivia ; 46 collections studied, 22 from the Guianas (GU: 1; SU: 15; FG: 6)."
"taxon-2-Agonandra_silvatica","N Bolivia","region","Distribution: The Guianas , Peru , Brazil and N Bolivia ; 46 collections studied, 22 from the Guianas (GU: 1; SU: 15; FG: 6)."
"taxon-2-Agonandra_silvatica","Guianas","region","Distribution: The Guianas , Peru , Brazil and N Bolivia ; 46 collections studied, 22 from the Guianas (GU: 1; SU: 15; FG: 6)."
"taxon-107-BALANOPHORACEAE","throughout the tropics","world","Distribution: 18 genera with 43 species, throughout the tropics , a few subtropical . 2 genera with one species each in the Guianas ."
"taxon-107-BALANOPHORACEAE","subtropical","world","Distribution: 18 genera with 43 species, throughout the tropics , a few subtropical . 2 genera with one species each in the Guianas ."
"taxon-107-BALANOPHORACEAE","Guianas","region","Distribution: 18 genera with 43 species, throughout the tropics , a few subtropical . 2 genera with one species each in the Guianas ."
"taxon-1-HELOSIS","Mexico","country","Distribution: 1 species only, from Mexico throughout Central and tropical South America to SE Brazil ."
"taxon-1-HELOSIS","Central and tropical South America","continental region","Distribution: 1 species only, from Mexico throughout Central and tropical South America to SE Brazil ."
"taxon-1-HELOSIS","SE Brazil","region","Distribution: 1 species only, from Mexico throughout Central and tropical South America to SE Brazil ."
"taxon-1-Helosis_cayennensis","Guianas","region","Distribution: See under genus. 42 Specimens examined from the Guianas ."
"taxon-2-LANGSDORFFIA","Neotropics","world","Distribution: 3 species, 1 in the Neotropics , 1 in Madagascar and 1 in New Guinea ."
"taxon-2-LANGSDORFFIA","Madagascar","country","Distribution: 3 species, 1 in the Neotropics , 1 in Madagascar and 1 in New Guinea ."
"taxon-2-LANGSDORFFIA","New Guinea","region","Distribution: 3 species, 1 in the Neotropics , 1 in Madagascar and 1 in New Guinea ."
"taxon-1-Langsdorffia_hypogaea","SE Venezuela","region","Distribution: Frequent in SE Venezuela , rare in Guyana . One collection only from Guyana, Schomburgk s.n. without further locality."
"taxon-1-Langsdorffia_hypogaea","Guyana","country","Distribution: Frequent in SE Venezuela , rare in Guyana . One collection only from Guyana, Schomburgk s.n. without further locality."
