"taxonID","description"
"taxon-1-Schoepfia_lucida","Shrub or tree, 3-8(-25) m tall , bark light brown , flaky. Branchlets terete, slender, finely striate . Petioles rugulose, 5-8 x 1 mm ; blades firmly chartaceous to subcoriaceous , ovate- to elliptic-oblong , (4.5-)7-9(-12) x (2.5-)3-4.5(-6) cm , apex gradually attenuate, or subacuminate, sometimes obtuse, tip obtuse except for a minute apiculus , base subinequilateral, more or less narrowly cuneate , greenish-olivaceous and shiny primarily above when dry , minutely tuberculate all over both surfaces , primary vein flat above, a little prominent beneath , secondary veins 4-5 pairs , slightly raised primarily beneath . Spikes axillary , usually solitary, rarely geminate, with 2 or 3 flowers together in a group, practically glabrous or finely puberulous all over except the corolla ; bracts and bracteoles of the epicalyx free to almost the base , 1 mm long . Flower-axis broadly cup-shaped , 1 mm long ; corolla urceolate-cylindric , yellow or greenish-yellow , 4-4.5(-5) mm long including the lobes, the latter deltoid, obtuse, reflexed , ca. 1 mm long ; disc and top of ovary glabrous . Drupe solitary on top of infructescence, ellipsoid or ellipsoid-obovoid , dark crimson or purple , 12-15 x 9-10 mm ."
"taxon-10-XIMENIA","Root-parasitic shrubs or low trees. Branches usually armed with axillary spines and/or ramal thorns . Leaves spiral, sometimes fascicled on brachyblasts. Inflorescences axillary, or at the end of a short lateral branch (which may turn into a thorn), rather few-flowered pedunculate, sometimes umbel-like cymes, or flowers in fascicles, rarely solitary . Calyx small, saucer-shaped, with (3-)4(-5) teeth or sepals, persistent, hardly or not accrescent in fruit; petals 4 (rarely 5) , free, linear-oblong, upper half recurved , with a brush of hairs on the inner surface , caducous; stamens free, hypogynous, usually twice the number of petals , filaments filiform , anthers oblong-linear to subovate ; disc absent; ovary superior, (3-)4-locular in the basal part, style more or less columnar , stigma capitate , small. Drupe with a rather thin pulpy pericarp , and a crustaceous to woody endocarp ; endosperm copious, oily, embryo very small."
"taxon-Ximenia_americana","Sprawling or low-branching shrub or several-stemmed tree, to 12 m tall ; bark reddish to grayish-brownish . Branches more or less flexuous, dark ; branchlets with axillary spines , or usually ending in robust thorns to 7 cm long . Leaves often closely arranged on short lateral twigs , usually deciduous in the dry season, variable in shape, size, and texture. Petioles 3-7(-12) mm long ; blades membranaceous to (sub)coriaceous , narrowly to broadly lanceolate, ovate, elliptic, obovate, or sometimes (sub)orbicular, (2-)2.5-5(-10) x (1-)2-3(-6) cm , generally obtuse at both ends, though apex often minutely apiculate or mucronulate and sometimes emarginate , brownish-blackish and brittle in the dry state , primary vein prominent beneath, secondary veins 3-5(-7) pairs , inconspicuous. Inflorescence in form of 2-8(-10)-flowered sub-umbellate racemes or cymes; peduncle 1-15 mm long ; pedicel (3-)4-7(-12) mm long . Sepals 4(-5) , subacute , ciliate , 0.5-1.5 mm long ; petals 4(-5) , linear-oblong, acute or rather obtuse , white to yellowish-green, sometimes purple-tipped, white-bearded inside to within 1.5-3 mm of apex ; stamens 8(-10) , filaments 2.5-4 mm long ; style filiform , (1-)2.5-5.5 mm long . Drupe plum-like, ellipsoid to subglobose, apiculate , yellow to orange, rarely scarlet , (1.7-)2.5(-3.5) x 1.5-3 cm , subtended by not-accrescent calyx, pericarp pulpy, green to yellowish , endocarp crustaceous ."
"taxon-103-OPILIACEAE","Trees, shrubs, or lianas, root-parasites. Leaves without stipules, petiolate, distichous, simple; blades often coriaceous , in dried state mostly finely tubercled by cystoliths located in the mesophyll , usually extremely variable in form and size, entire, mostly glabrous , venation pinnate. Inflorescences axillary or cauliflorous , racemose; bracts very small, often scale-like, caducous. Flowers pedicellate, actinomorphic, 4-5-merous , unisexual and plants dioecious; perianth with valvate , free tepals ; stamens as many as and opposite to the tepals (in female flowers wanting), anthers introrse, 2-celled , longitudinally dehiscent; disc intrastaminal, lobed (lobes alternating with the stamens), or annular ; pistil 1 ; ovary superior, 1-celled , style short or none, stigma entire or shallowly lobed ; ovule 1 , pendulous from the apex of a central placenta , anatropous and unitegmic, sometimes integument not differentiated (Agonandra) . Fruit drupaceous, pericarp rather thin, mesocarp fleshy-juicy , endocarp woody or crustaceous ; seed large, conform to the drupe, embryo terete , embedded in rich, oily endosperm, nearly as long as the seed, with 3-4 linear cotyledons , radicle often very small ."
"taxon-1-AGONANDRA","Dioecious trees or shrubs, sometimes vinelike. Leaves glabrous . Inflorescence a raceme with 1-3 flowers per bract, bracts peltate , bracteoles minute , rachis glabrous or puberulous . Flowers pedicellate, 4-5-merous , unisexual; tepals free, glabrous or puberulous ; stamens with filiform filament , exceeding the perianth ; disc lobed or annular to urceolate ; pistil with sessile stigma, in male flowers pistil rudimentary . Drupe ellipsoid , to 2.5 cm long ."
"taxon-1-Agonandra_brasiliensis","Small tree, 3-12(-20) m tall , with thick corky, longitudinally furrowed, pale yellow-grey bark ; young branches finely warty to puberulous . Petioles 5-20 mm ; blades chartaceous to coriaceous , broadly ovate to narrowly elliptic , 4-9 x 2-5 cm , apex acute to shortly acuminate , base rounded to attenuate , shining above, dull below , primary vein flat above, prominent beneath , secondary veins 6-8 per side, prominulous above and beneath . Racemes axillary , puberulous , male racemes 3-6 cm , female racemes 2-4 cm long ; bracts caducous, broadly ovate to rhombic, ca. 2 mm long , upper half with ciliate margin ; flowers usually 3 per bract with 2 very small bracteoles at the base of the pedicels of the lateral flowers . Pedicels and flowers puberulous , pedicels 1-2.5 mm long . Male flowers: tepals oblong, acute , 2-3 mm long ; stamens 2.5-3.5 mm long , anthers oval , 0.5 mm ; disc lobes fleshy , 0.5-0.7 mm long , apex irregularly toothed ; rudimentary pistil cylindric , ca. 1 mm long . Female flowers: tepals 0.5 mm long ; disc annular , thinly fleshy , up to 0.2 mm high ; pistil conical , 0.5 mm long . Drupe 2.3 x 1.7 cm , pedicel up to 10 mm long ."
"taxon-2-Agonandra_silvatica","Tree, to 40 m tall ; young branches glabrous . Petioles 2-5(-8) mm ; blades chartaceous to coriaceous , ovate to elliptic , 6-12(-15) x 2.5-5(-7) cm , apex acute to shortly acuminate , base rounded to attenuate , primary vein flat above, prominent beneath , secondary veins 4-7 per side, hardly prominulous on both sides . Racemes axillary , glabrous , finely warty , male ones 5-10 cm , female ones 1.5-3.5 cm long ; bracts caducous, broadly ovate to rhombic, ca. 2 mm diam. , upper half with ciliate margin ; flowers usually 3 per bract with 2 very small bracteoles at the base of the pedicels of the lateral flowers . Pedicels and flowers glabrous , pedicels 0.5-2 mm long . Male flowers: tepals oblong, acute , 2-3 mm long ; stamens 3 mm long , anthers oval , 0.5 mm ; disc lobes fleshy , 1-1.5 mm long , apex rounded ; rudimentary pistil thinly cylindric , 0.7 mm long . Female flowers: tepals 1 mm long ; disc annular , fleshy , margin undulating, ca. 0.5 mm high ; pistil cylindric , 1 mm long . Drupe orange , 2.5 x 2 cm , pedicel up to 4 mm long ."
"taxon-107-BALANOPHORACEAE","Yellowish, reddish, or brownish root parasites, destitute of chlorophyll, emerging from tuberous or rhizomatous underground structures, which are in contact with the host root. Leaves scale-like, alternate, conspicuous and numerous, or basal, small and hidden in the litter. Inflorescences spadix-like, apparently unbranched; bracts scaly , peltate and usually hexagonal or strongly reduced, inconspicuous to absent . Flowers actinomorphic, trimerous, monocyclic, unisexual, monoecious or dioecious; stamens with anthers united into a synandrium, stigmas 1 or 2 . Fruit a small achene with one embryo."
"taxon-1-HELOSIS","Subterranean tubers, 4-5 x 3-4 cm , giving out rhizome-like structures from which inflorescences appear at various intervals. Supraterranean, inflorescence-bearing stems 5-15 cm long and 0.5-1 cm diam. , basally with 2-6 minute, triangular scales . Inflorescences ellipsoid-ovoid , 2-10 x 1-3 cm , covered by the flattened, marginally cohering, hexagonal limbs of peltate, petiolate, early deciduous bracts ; each bract subtending an extremely depressed, hardly discernible branch delimitated by imaginary lines between the petioles of 4 neighbouring bracts ; branch bisexual and proterogynous. Flowers embedded in a layer of thin, narrowly clavate hairs . Staminate flowers with perianth tubular below , 3-lobed with ligulate segments ; stamens 3 , filaments united into a tubular column inserted in the perianth tube , anthers connate into a 9-locular synandrium . Pistillate flower with perianth adnate to ovary , 2 short and broadly ligulate segments protruding above compressed ovary ; styles 2 , filiform , appearing above layer of hairs ."
"taxon-1-Helosis_cayennensis","Subterranean tubers, 4-5 x 3-4 cm , giving out rhizome-like structures from which inflorescences appear at various intervals. Supraterranean, inflorescence-bearing stems 5-15 cm long and 0.5-1 cm diam. , basally with 2-6 minute, triangular scales . Inflorescences ellipsoid-ovoid , 2-10 x 1-3 cm , covered by the flattened, marginally cohering, hexagonal limbs of peltate, petiolate, early deciduous bracts ; each bract subtending an extremely depressed, hardly discernible branch delimitated by imaginary lines between the petioles of 4 neighbouring bracts ; branch bisexual and proterogynous. Flowers embedded in a layer of thin, narrowly clavate hairs . Staminate flowers with perianth tubular below , 3-lobed with ligulate segments ; stamens 3 , filaments united into a tubular column inserted in the perianth tube , anthers connate into a 9-locular synandrium . Pistillate flower with perianth adnate to ovary , 2 short and broadly ligulate segments protruding above compressed ovary ; styles 2 , filiform , appearing above layer of hairs ."
"taxon-2-LANGSDORFFIA","Subterranean, rhizome-like tubers 0.7-1.9 cm diam. Supraterranean stems 2-14 cm , with numerous spirally arranged, triangular-lanceolate , scaly leaves 0.4-1.0 x 1.6-3.5 cm . Inflorescences unisexual, not branched; male ones conical , 1.8-3.2 x 2.5-5.0 cm when flowers expanded , female ones hemispherical , 1.7-5.8 x 1.4-3.5 cm . Staminate flowers bracteate, pedicel 6-10 x 1.3 mm ; perianth segments 3 , valvate ; stamens 3 , connate into a synandrium . Pistillate flowers linear-prismatic , sessile, ebracteate, densely arranged, 1.5 x 0.25 mm ; perianth tubular, irregularly lobed ; style 1 , exserted."
"taxon-1-Langsdorffia_hypogaea","Subterranean, rhizome-like tubers 0.7-1.9 cm diam. Supraterranean stems 2-14 cm , with numerous spirally arranged, triangular-lanceolate , scaly leaves 0.4-1.0 x 1.6-3.5 cm . Inflorescences unisexual, not branched; male ones conical , 1.8-3.2 x 2.5-5.0 cm when flowers expanded , female ones hemispherical , 1.7-5.8 x 1.4-3.5 cm . Staminate flowers bracteate, pedicel 6-10 x 1.3 mm ; perianth segments 3 , valvate ; stamens 3 , connate into a synandrium . Pistillate flowers linear-prismatic , sessile, ebracteate, densely arranged, 1.5 x 0.25 mm ; perianth tubular, irregularly lobed ; style 1 , exserted."
